id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_Angle;value_Zone;value_KickOff;value_PassEndX;value_Length;value_PassEndY;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_IntendedTackleTarget;value_BlockedPass;value_Chipped;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_Cross;value_Head;value_Left;value_CornerTaken;value_InSwinger;value_BlockedX;value_GoalmouthY;value_NotAssisted;value_BlockedY;value_IndividualPlay;value_GoalmouthZ;value_Volley;value_GkY;value_NotPastGoalLine;value_Right;value_LeftFooted;value_GkX;value_FirstTouch;value_FromCorner;value_OutOfBoxCentre;value_IntentionalAssist;value_Assist;value_BigChance;value_SmallBoxCentre;value_RelatedEventId;value_RightFooted;value_LowCentre;value_Assisted;value_Diving;value_Hands;value_ParriedDanger;value_BoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_AttemptedTackle;value_RegularPlay;value_GoalShotTimestamp;value_GoalShotGameClock;value_LowLeft;value_PlayersCaughtOffside;value_Indirect;value_35Centre;value_High;value_FastBreak;value_FlickOn;value_OutSwinger;value_DeletedEventType;value_Shove/Push;value_Blocked;value_OwnPlayer;value_OwnShotBlocked;value_YellowCard;value_TimeWasting;value_LayOff;value_Overrun;value_BlockedCross;value_OutOnSideline;value_MisHit;value_Stooping;value_Collected;value_KeeperThrow;value_Injury;value_InjuredPlayerId;value_DrinksBreak;value_RefereeDelay;value_LowRight;value_BoxRight;value_KeeperTouched;value_SwitchOfPlay;value_SmallBoxRight;value_SixYardBlocked;value_DefBlock;value_CloseLeft;value_NotVisible;value_TacticalFoul;value_OverArm;value_Minutes;value_EndType;value_HighClaim;value_OverhitCross;value_BoxLeft;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_SetPiece;value_CloseRight;value_HighRight;value_Dissent;value_Deflection;value_GkKickFromHands;value_OtherObstacle;value_OtherReason;value_BallHitsReferee;value_HighCentre;value_Handball;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2705315909;755;1;2;79;48;dqx48fglv1l96cyrmjdod0xec;1;92,5;24,1;2024-08-03T00:41:30.805Z;2024-08-03T00:41:32Z;[{'id': 5128501577, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128501581, 'qualifierId': 141, 'value': '14.7'}, {'id': 5128501579, 'qualifierId': 140, 'value': '89.2'}, {'id': 5128501585, 'qualifierId': 213, 'value': '4.22'}, {'id': 5128501583, 'qualifierId': 212, 'value': '7.3'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;4,22;;;89,2;7,3;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;89,2;14,7;;;;;;;0;0;79;48;Ventura County;4788;Sub;1,0
2705315913;756;1;2;79;49;dqx48fglv1l96cyrmjdod0xec;0;89,0;14,4;2024-08-03T00:41:31.972Z;2024-08-03T00:41:32Z;[{'id': 5128501613, 'qualifierId': 212, 'value': '10.9'}, {'id': 5128501603, 'qualifierId': 2}, {'id': 5128501605, 'qualifierId': 155}, {'id': 5128501611, 'qualifierId': 141, 'value': '30.3'}, {'id': 5128501607, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128501609, 'qualifierId': 140, 'value': '87.7'}, {'id': 5128501615, 'qualifierId': 213, 'value': '1.70'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;1,7;;;87,7;10,9;30,3;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;87,7;30,3;;;;;;;0;0;79;49;Ventura County;4789;FW;1,0
2705315915;605;61;2;79;49;8ijkk62897so5r3bq0wgwx4bu;1;8,1;71,6;2024-08-03T00:41:32.402Z;2024-08-03T00:41:32Z;[{'id': 5128501621, 'qualifierId': 56, 'value': 'Back'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;edm27r7argpa5747hbmsd7rx0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;79;49;St. Louis City II;4789;DC;1,0
2705315925;606;49;2;79;52;8ijkk62897so5r3bq0wgwx4bu;1;14,6;68,9;2024-08-03T00:41:34.633Z;2024-08-03T00:41:34Z;[];e23yyl43xtcve09dx234uuj8;A. Essengue;;;edm27r7argpa5747hbmsd7rx0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;79;52;St. Louis City II;4792;DC;1,0
2705315939;607;1;2;79;52;8ijkk62897so5r3bq0wgwx4bu;0;14,7;68,5;2024-08-03T00:41:35.192Z;2024-08-03T00:41:38Z;[{'id': 5128501783, 'qualifierId': 213, 'value': '6.24'}, {'id': 5128501773, 'qualifierId': 157}, {'id': 5128501785, 'qualifierId': 1}, {'id': 5128501775, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128501781, 'qualifierId': 212, 'value': '47.8'}, {'id': 5128501777, 'qualifierId': 140, 'value': '60.2'}, {'id': 5128501779, 'qualifierId': 141, 'value': '65.2'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;6,24;;;60,2;47,8;65,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;60,2;65,2;;;;;;;0;0;79;52;St. Louis City II;4792;DC;1,0
2705315949;757;1;2;79;55;dqx48fglv1l96cyrmjdod0xec;1;37,6;32,2;2024-08-03T00:41:38.421Z;2024-08-03T00:41:40Z;[{'id': 5128501853, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128501857, 'qualifierId': 141, 'value': '38.6'}, {'id': 5128501861, 'qualifierId': 213, 'value': '0.19'}, {'id': 5128501859, 'qualifierId': 212, 'value': '22.9'}, {'id': 5128501851, 'qualifierId': 3}, {'id': 5128501855, 'qualifierId': 140, 'value': '59.0'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;0,19;;;59,0;22,9;38,6;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;59,0;38,6;;;;;;;0;0;79;55;Ventura County;4795;DL;1,0
2705315953;758;49;2;79;57;dqx48fglv1l96cyrmjdod0xec;1;57,1;37,4;2024-08-03T00:41:40.389Z;2024-08-03T00:41:40Z;[];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;edm27r7argpa5747hbmsd7rx0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;79;57;Ventura County;4797;MC;1,0
2705315987;759;1;2;79;58;dqx48fglv1l96cyrmjdod0xec;1;52,2;34,9;2024-08-03T00:41:41.126Z;2024-08-03T00:41:47Z;[{'id': 5128502071, 'qualifierId': 213, 'value': '4.06'}, {'id': 5128502065, 'qualifierId': 140, 'value': '39.4'}, {'id': 5128502063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128502069, 'qualifierId': 212, 'value': '22.0'}, {'id': 5128502067, 'qualifierId': 141, 'value': '9.2'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;4,06;;;39,4;22,0;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;39,4;9,2;;;;;;;0;0;79;58;Ventura County;4798;MC;1,0
2705316009;760;1;2;80;4;dqx48fglv1l96cyrmjdod0xec;1;39,5;10,4;2024-08-03T00:41:47.094Z;2024-08-03T00:41:50Z;[{'id': 5128502195, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128502201, 'qualifierId': 212, 'value': '24.6'}, {'id': 5128502203, 'qualifierId': 213, 'value': '2.58'}, {'id': 5128502199, 'qualifierId': 141, 'value': '29.7'}, {'id': 5128502197, 'qualifierId': 140, 'value': '19.7'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;2,58;;;19,7;24,6;29,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;19,7;29,7;;;;;;;0;0;80;4;Ventura County;4804;DR;1,0
2705316039;761;1;2;80;7;dqx48fglv1l96cyrmjdod0xec;1;20,7;28,8;2024-08-03T00:41:50.517Z;2024-08-03T00:41:56Z;[{'id': 5128502339, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128502343, 'qualifierId': 141, 'value': '64.3'}, {'id': 5128502345, 'qualifierId': 212, 'value': '24.4'}, {'id': 5128502341, 'qualifierId': 140, 'value': '24.2'}, {'id': 5128502347, 'qualifierId': 213, 'value': '1.42'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;1,42;;;24,2;24,4;64,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;24,2;64,3;;;;;;;0;0;80;7;Ventura County;4807;Sub;1,0
2705316051;762;1;2;80;13;dqx48fglv1l96cyrmjdod0xec;1;24,5;61,4;2024-08-03T00:41:56.469Z;2024-08-03T00:41:59Z;[{'id': 5128502423, 'qualifierId': 140, 'value': '32.9'}, {'id': 5128502427, 'qualifierId': 212, 'value': '15.4'}, {'id': 5128502429, 'qualifierId': 213, 'value': '5.32'}, {'id': 5128502421, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128502425, 'qualifierId': 141, 'value': '42.8'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;5,32;;;32,9;15,4;42,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;32,9;42,8;;;;;;;0;0;80;13;Ventura County;4813;DL;1,0
2705316069;763;1;2;80;16;dqx48fglv1l96cyrmjdod0xec;1;34,5;35,5;2024-08-03T00:41:59.125Z;2024-08-03T00:42:05Z;[{'id': 5128502543, 'qualifierId': 212, 'value': '28.1'}, {'id': 5128502537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128502539, 'qualifierId': 140, 'value': '29.0'}, {'id': 5128502541, 'qualifierId': 141, 'value': '76.0'}, {'id': 5128502545, 'qualifierId': 213, 'value': '1.78'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;1,78;;;29,0;28,1;76,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;29,0;76,0;;;;;;;0;0;80;16;Ventura County;4816;MR;1,0
2705316055;608;83;2;80;17;8ijkk62897so5r3bq0wgwx4bu;0;56,4;66,0;2024-08-03T00:41:59.832Z;2024-08-03T00:59:39Z;[{'id': 5128521905, 'qualifierId': 399, 'value': 'bbnk87q7t8pahznohwjjcvu5m'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;edm27r7argpa5747hbmsd7rx0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;80;17;St. Louis City II;4817;FW;1,0
2705316081;764;1;2;80;22;dqx48fglv1l96cyrmjdod0xec;0;48,5;76,0;2024-08-03T00:42:05.204Z;2024-08-03T00:42:07Z;[{'id': 5128502649, 'qualifierId': 1}, {'id': 5128502641, 'qualifierId': 140, 'value': '93.0'}, {'id': 5128502647, 'qualifierId': 213, 'value': '6.01'}, {'id': 5128502645, 'qualifierId': 212, 'value': '48.5'}, {'id': 5128502639, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128502637, 'qualifierId': 155}, {'id': 5128502643, 'qualifierId': 141, 'value': '57.0'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;6,01;;;93,0;48,5;57,0;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;93,0;57,0;;;;;;;0;0;80;22;Ventura County;4822;Sub;1,0
2705316093;609;52;2;80;28;8ijkk62897so5r3bq0wgwx4bu;1;5,5;40,4;2024-08-03T00:42:11.481Z;2024-08-03T00:42:11Z;[];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;edm27r7argpa5747hbmsd7rx0;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;80;28;St. Louis City II;4828;GK;1,0
2705316149;610;1;2;80;42;8ijkk62897so5r3bq0wgwx4bu;0;14,7;52,8;2024-08-03T00:42:25Z;2024-08-03T00:42:28Z;[{'id': 5128503063, 'qualifierId': 212, 'value': '51.2'}, {'id': 5128503055, 'qualifierId': 199}, {'id': 5128503065, 'qualifierId': 213, 'value': '0.25'}, {'id': 5128503067, 'qualifierId': 1}, {'id': 5128503059, 'qualifierId': 140, 'value': '62.0'}, {'id': 5128503057, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128503061, 'qualifierId': 141, 'value': '71.2'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;0,25;;;62,0;51,2;71,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;62,0;71,2;;;;;;;0;0;80;42;St. Louis City II;4842;GK;1,0
2705316151;611;44;2;80;45;8ijkk62897so5r3bq0wgwx4bu;1;64,9;64,0;2024-08-03T00:42:27.683Z;2024-08-03T00:42:31Z;[{'id': 5128503071, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128503073, 'qualifierId': 286}, {'id': 5128503139, 'qualifierId': 233, 'value': '765'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;edm27r7argpa5747hbmsd7rx0;Aerial;;;;;;;;;;;;;;;;;;;765,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;80;45;St. Louis City II;4845;FW;1,0
2705316147;765;44;2;80;45;dqx48fglv1l96cyrmjdod0xec;0;35,1;36,0;2024-08-03T00:42:27.684Z;2024-08-03T00:42:32Z;[{'id': 5128503051, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128503143, 'qualifierId': 233, 'value': '611'}, {'id': 5128503053, 'qualifierId': 285}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;edm27r7argpa5747hbmsd7rx0;Aerial;;;;;;;;;;;;;;;;;;1,0;611,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;80;45;Ventura County;4845;DL;1,0
2705316173;612;1;2;80;46;8ijkk62897so5r3bq0wgwx4bu;0;62,0;71,2;2024-08-03T00:42:29.113Z;2024-08-03T01:01:44Z;[{'id': 5128503175, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128503179, 'qualifierId': 141, 'value': '67.7'}, {'id': 5128503177, 'qualifierId': 140, 'value': '73.9'}, {'id': 5128503181, 'qualifierId': 212, 'value': '12.7'}, {'id': 5128503171, 'qualifierId': 3}, {'id': 5128503173, 'qualifierId': 168}, {'id': 5128503183, 'qualifierId': 213, 'value': '6.09'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;6,09;;;73,9;12,7;67,7;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;73,9;67,7;;;;;;;0;0;80;46;St. Louis City II;4846;FW;1,0
2705316163;766;1;2;80;47;dqx48fglv1l96cyrmjdod0xec;1;24,9;27,3;2024-08-03T00:42:29.973Z;2024-08-03T00:42:31Z;[{'id': 5128503129, 'qualifierId': 140, 'value': '35.2'}, {'id': 5128503127, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128503133, 'qualifierId': 212, 'value': '14.4'}, {'id': 5128503125, 'qualifierId': 3}, {'id': 5128503135, 'qualifierId': 213, 'value': '0.72'}, {'id': 5128503131, 'qualifierId': 141, 'value': '41.2'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;0,72;;;35,2;14,4;41,2;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;35,2;41,2;;;;;;;0;0;80;47;Ventura County;4847;DR;1,0
2705316181;767;2;2;80;48;dqx48fglv1l96cyrmjdod0xec;1;34,2;40,0;2024-08-03T00:42:31.284Z;2024-08-03T00:42:39Z;[{'id': 5128503251, 'qualifierId': 7, 'value': '9k050zmkegfu3gdw2b4g4uwwk'}, {'id': 5128503253, 'qualifierId': 1}, {'id': 5128503219, 'qualifierId': 141, 'value': '57.0'}, {'id': 5128503217, 'qualifierId': 140, 'value': '68.2'}, {'id': 5128503255, 'qualifierId': 56, 'value': 'Center'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;edm27r7argpa5747hbmsd7rx0;Offside Pass;;;;;;;;;;;;;68,2;;57,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;68,2;57,0;;;;;;;0;0;80;48;Ventura County;4848;DL;1,0
2705316203;613;55;2;80;48;8ijkk62897so5r3bq0wgwx4bu;1;30,5;61,5;2024-08-03T00:42:31.285Z;2024-08-03T00:51:42Z;[];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;edm27r7argpa5747hbmsd7rx0;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;80;48;St. Louis City II;4848;FW;1,0
2705316225;614;1;2;81;4;8ijkk62897so5r3bq0wgwx4bu;1;30,7;61,9;2024-08-03T00:42:47.528Z;2024-08-03T00:42:51Z;[{'id': 5128503431, 'qualifierId': 212, 'value': '12.2'}, {'id': 5128503423, 'qualifierId': 241}, {'id': 5128503425, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128503433, 'qualifierId': 213, 'value': '4.70'}, {'id': 5128503421, 'qualifierId': 5}, {'id': 5128503429, 'qualifierId': 141, 'value': '43.9'}, {'id': 5128503427, 'qualifierId': 140, 'value': '30.6'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;4,7;;;30,6;12,2;43,9;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;30,6;43,9;;;;;;;0;0;81;4;St. Louis City II;4864;DC;1,0
2705316229;615;1;2;81;8;8ijkk62897so5r3bq0wgwx4bu;1;30,6;43,9;2024-08-03T00:42:51.096Z;2024-08-03T00:42:53Z;[{'id': 5128503463, 'qualifierId': 141, 'value': '74.3'}, {'id': 5128503465, 'qualifierId': 212, 'value': '20.7'}, {'id': 5128503459, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128503461, 'qualifierId': 140, 'value': '31.0'}, {'id': 5128503467, 'qualifierId': 213, 'value': '1.55'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;1,55;;;31,0;20,7;74,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;31,0;74,3;;;;;;;0;0;81;8;St. Louis City II;4868;DL;1,0
2705316235;616;1;2;81;10;8ijkk62897so5r3bq0wgwx4bu;1;33,2;81,3;2024-08-03T00:42:53.160Z;2024-08-03T00:42:54Z;[{'id': 5128503515, 'qualifierId': 140, 'value': '55.0'}, {'id': 5128503513, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128503519, 'qualifierId': 212, 'value': '25.0'}, {'id': 5128503517, 'qualifierId': 141, 'value': '96.2'}, {'id': 5128503521, 'qualifierId': 213, 'value': '0.42'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;edm27r7argpa5747hbmsd7rx0;Pass;;;;;;;;;;0,42;;;55,0;25,0;96,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;55,0;96,2;;;;;;;0;0;81;10;St. Louis City II;4870;DC;1,0
2705316249;617;3;2;81;12;8ijkk62897so5r3bq0wgwx4bu;1;57,8;94,6;2024-08-03T00:42:54.632Z;2024-08-03T00:42:58Z;[{'id': 5128503573, 'qualifierId': 286}, {'id': 5128503571, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128503581, 'qualifierId': 233, 'value': '768'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;edm27r7argpa5747hbmsd7rx0;Take On;;;;;;;;;;;;;;;;;;;768,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;81;12;St. Louis City II;4872;DC;1,0
