id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_Resume;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_Angle;value_KickOff;value_Zone;value_PassEndY;value_PassEndX;value_Length;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Offensive;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_BlockedPass;value_TouchTypeControl;value_OutOfPlay;value_LayOff;value_Assist;value_IndividualPlay;value_HighRight;value_RegularPlay;value_Assisted;value_OutOfBoxCentre;value_GoalmouthZ;value_GkY;value_GoalmouthY;value_RightFooted;value_RelatedEventId;value_GkX;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_Defensive1V1;value_TakeOnOvertake;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_IntendedTackleTarget;value_DeletedEventType;value_FlickOn;value_Chipped;value_SwitchOfPlay;value_HeadPass;value_Shove/Push;value_Injury;value_InjuredPlayerId;value_ShirtPull/Holding;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CaptainChange;value_OutSwinger;value_Cross;value_InSwinger;value_LeftFooted;value_Head;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_AerialFoul;value_LowGkIntervention;value_IntentionalAssist;value_GoalShotTimestamp;value_FirstTouch;value_GkXTimeOfGoal;value_GoalShotGameClock;value_LowRight;value_GkYTimeOfGoal;value_BigChance;value_SmallBoxRight;value_Left;value_CornerTaken;value_Blocked;value_BlockedY;value_BoxCentre;value_FromCorner;value_LowCentre;value_BlockedX;value_DefBlock;value_Right;value_NotPastGoalLine;value_35Centre;value_FastBreak;value_ThroughBall;value_MediumGkIntervention;value_NotAssisted;value_Deflection;value_SwerveRight;value_Standing;value_Collected;value_Hands;value_BoxRight;value_Feet;value_Stooping;value_ParriedSafe;value_BoxLeft;value_LowLeft;value_Diving;value_ParriedDanger;value_Fumble;value_OverArm;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_PullBack;value_Overrun;value_SeriousFoul;value_RedCard;value_CoachId;value_YellowCard;value_Dissent;value_EndType;value_Tactical;value_HighLeft;value_CloseRightAndHigh;value_TimeWasting;value_RecklessOffence;value_TacticalFoul;value_BlockedCross;value_SmallBoxCentre;value_CloseHigh;value_SmallBoxLeft;value_Unchallenged;value_OtherObstacle;value_High;value_Volley;value_Straight;value_FloatedCross;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_KeeperTouched;value_Saved;value_OtherReason;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2668784003;626;1;2;71;13;99l7fsj6ykgbyqcb9zqqu9dgq;0;98,7;74,0;2024-04-06T22:41:20.387Z;2024-04-11T15:59:32Z;[{'id': 4929198329, 'qualifierId': 56, 'value': 'Center'}, {'id': 4929198335, 'qualifierId': 141, 'value': '50.3'}, {'id': 4929198337, 'qualifierId': 212, 'value': '16.3'}, {'id': 4929198339, 'qualifierId': 213, 'value': '4.55'}, {'id': 4929198333, 'qualifierId': 140, 'value': '96.2'}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;4,55;;;50,3;96,2;16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;96,2;50,3;;;;;;;;0;71;13;The Town;4273;Sub;1,0
2668784047;637;12;2;71;14;ew2zirzye0sw1txr2m33nr25y;1;2,6;51,3;2024-04-06T22:41:21.739Z;2024-04-11T15:59:35Z;[{'id': 4929198611, 'qualifierId': 213, 'value': '5.35'}, {'id': 4929198605, 'qualifierId': 140, 'value': '23.7'}, {'id': 4929198607, 'qualifierId': 141, 'value': '7.4'}, {'id': 4929198609, 'qualifierId': 212, 'value': '37.2'}, {'id': 4929198603, 'qualifierId': 56, 'value': 'Back'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;c0ar4065o7ftmt04olzs3byfo;Clearance;;;;;;;;;;5,35;;;7,4;23,7;37,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;23,7;7,4;;;;;;;;0;71;14;North Texas;4274;DC;1,0
2668784049;638;49;2;71;18;ew2zirzye0sw1txr2m33nr25y;1;24,5;3,8;2024-04-06T22:41:26.076Z;2024-04-11T15:59:46Z;[];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;c0ar4065o7ftmt04olzs3byfo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;71;18;North Texas;4278;AMC;1,0
2668784065;639;1;2;71;19;ew2zirzye0sw1txr2m33nr25y;1;24,5;3,8;2024-04-06T22:41:26.835Z;2024-04-11T15:59:50Z;[{'id': 4929198699, 'qualifierId': 141, 'value': '28.9'}, {'id': 4929198695, 'qualifierId': 56, 'value': 'Back'}, {'id': 4929198703, 'qualifierId': 213, 'value': '0.79'}, {'id': 4929198701, 'qualifierId': 212, 'value': '24.1'}, {'id': 4929198697, 'qualifierId': 140, 'value': '40.7'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;0,79;;;28,9;40,7;24,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;40,7;28,9;;;;;;;;0;71;19;North Texas;4279;AMC;1,0
2668784083;640;1;2;71;20;ew2zirzye0sw1txr2m33nr25y;1;38,2;26,8;2024-04-06T22:41:27.763Z;2024-04-11T16:00:01Z;[{'id': 4929198819, 'qualifierId': 56, 'value': 'Back'}, {'id': 4929198821, 'qualifierId': 140, 'value': '29.3'}, {'id': 4929198823, 'qualifierId': 141, 'value': '16.4'}, {'id': 4929198825, 'qualifierId': 212, 'value': '11.7'}, {'id': 4929198827, 'qualifierId': 213, 'value': '3.79'}, {'id': 4940558835, 'qualifierId': 156}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;3,79;;;16,4;29,3;11,7;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;29,3;16,4;;;;;;;;0;71;20;North Texas;4280;MC;1,0
2668784087;641;1;2;71;23;ew2zirzye0sw1txr2m33nr25y;0;31,3;21,3;2024-04-06T22:41:31.142Z;2024-04-11T16:00:18Z;[{'id': 4929198857, 'qualifierId': 213, 'value': '5.58'}, {'id': 4929198865, 'qualifierId': 286}, {'id': 4929198855, 'qualifierId': 212, 'value': '2.2'}, {'id': 4929198849, 'qualifierId': 140, 'value': '32.9'}, {'id': 4929198861, 'qualifierId': 233, 'value': '627'}, {'id': 4929198859, 'qualifierId': 236}, {'id': 4929198845, 'qualifierId': 56, 'value': 'Back'}, {'id': 4929198853, 'qualifierId': 141, 'value': '19.2'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;5,58;;;19,2;32,9;2,2;;;;627,0;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;32,9;19,2;;;;;;;;0;71;23;North Texas;4283;Sub;1,0
2668784073;627;74;2;71;23;99l7fsj6ykgbyqcb9zqqu9dgq;1;67,6;80,5;2024-04-06T22:41:31.143Z;2024-04-11T16:00:20Z;[{'id': 4929198893, 'qualifierId': 233, 'value': '641'}, {'id': 4929198771, 'qualifierId': 285}, {'id': 4929198769, 'qualifierId': 56, 'value': 'Left'}];1nmuxjk7v0zveke755wpki5uc;L. Shreiner;;;c0ar4065o7ftmt04olzs3byfo;Blocked Pass;;;;;;;;;;;;;;;;;;1,0;641,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;71;23;The Town;4283;Sub;1,0
2670908983;882;61;2;71;24;99l7fsj6ykgbyqcb9zqqu9dgq;1;65,5;80,4;2024-04-06T22:41:31.716Z;2024-04-11T16:00:48Z;[{'id': 4940559059, 'qualifierId': 56, 'value': 'Left'}];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;c0ar4065o7ftmt04olzs3byfo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;71;24;The Town;4284;Sub;1,0
2668784085;628;1;2;71;25;99l7fsj6ykgbyqcb9zqqu9dgq;0;66,7;81,1;2024-04-06T22:41:32.847Z;2024-04-11T16:00:53Z;[{'id': 4929198837, 'qualifierId': 141, 'value': '79.0'}, {'id': 4929198835, 'qualifierId': 140, 'value': '68.2'}, {'id': 4929198843, 'qualifierId': 1}, {'id': 4929198833, 'qualifierId': 56, 'value': 'Left'}, {'id': 4929198839, 'qualifierId': 212, 'value': '2.1'}, {'id': 4929198831, 'qualifierId': 157}, {'id': 4929198841, 'qualifierId': 213, 'value': '5.55'}];1nmuxjk7v0zveke755wpki5uc;L. Shreiner;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;5,55;;;79,0;68,2;2,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;68,2;79,0;;;;;;;;0;71;25;The Town;4285;Sub;1,0
2668784097;642;61;2;71;26;ew2zirzye0sw1txr2m33nr25y;1;35,2;27,3;2024-04-06T22:41:34.165Z;2024-04-11T16:00:56Z;[{'id': 4929198907, 'qualifierId': 56, 'value': 'Back'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;c0ar4065o7ftmt04olzs3byfo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;71;26;North Texas;4286;Sub;1,0
2668784105;629;1;2;71;27;99l7fsj6ykgbyqcb9zqqu9dgq;1;61,0;61,2;2024-04-06T22:41:35.211Z;2024-04-06T22:41:37Z;[{'id': 4929198949, 'qualifierId': 213, 'value': '5.20'}, {'id': 4929198943, 'qualifierId': 140, 'value': '65.8'}, {'id': 4929198947, 'qualifierId': 212, 'value': '10.8'}, {'id': 4929198945, 'qualifierId': 141, 'value': '47.2'}, {'id': 4929198941, 'qualifierId': 56, 'value': 'Center'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;5,2;;;47,2;65,8;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;65,8;47,2;;;;;;;;0;71;27;The Town;4287;MC;1,0
2668784109;630;49;2;71;29;99l7fsj6ykgbyqcb9zqqu9dgq;1;67,8;46,0;2024-04-06T22:41:37.133Z;2024-04-06T22:41:37Z;[];auomns9j08ffqknhs9007ju38;M. Molina;;;c0ar4065o7ftmt04olzs3byfo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;71;29;The Town;4289;Sub;1,0
2668784135;631;1;2;71;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;67,5;46,0;2024-04-06T22:41:37.521Z;2024-04-11T16:01:16Z;[{'id': 4929199105, 'qualifierId': 213, 'value': '5.30'}, {'id': 4929199097, 'qualifierId': 56, 'value': 'Center'}, {'id': 4929199101, 'qualifierId': 141, 'value': '23.3'}, {'id': 4929199103, 'qualifierId': 212, 'value': '18.5'}, {'id': 4929199099, 'qualifierId': 140, 'value': '77.2'}];auomns9j08ffqknhs9007ju38;M. Molina;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;5,3;;;23,3;77,2;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;77,2;23,3;;;;;;;;0;71;30;The Town;4290;Sub;1,0
2668784145;632;1;2;71;32;99l7fsj6ykgbyqcb9zqqu9dgq;1;79,3;22,7;2024-04-06T22:41:40.077Z;2024-04-11T16:01:21Z;[{'id': 4929199145, 'qualifierId': 213, 'value': '0.09'}, {'id': 4929199137, 'qualifierId': 56, 'value': 'Center'}, {'id': 4929199141, 'qualifierId': 141, 'value': '25.0'}, {'id': 4929199139, 'qualifierId': 140, 'value': '96.2'}, {'id': 4929199143, 'qualifierId': 212, 'value': '17.8'}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;0,09;;;25,0;96,2;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;96,2;25,0;;;;;;;;0;71;32;The Town;4292;FWR;1,0
2668784147;633;1;2;71;34;99l7fsj6ykgbyqcb9zqqu9dgq;0;96,2;25,0;2024-04-06T22:41:42.006Z;2024-04-06T22:41:42Z;[{'id': 4929199159, 'qualifierId': 140, 'value': '92.2'}, {'id': 4929199165, 'qualifierId': 213, 'value': '2.79'}, {'id': 4929199157, 'qualifierId': 56, 'value': 'Center'}, {'id': 4929199161, 'qualifierId': 141, 'value': '27.3'}, {'id': 4929199163, 'qualifierId': 212, 'value': '4.5'}];auomns9j08ffqknhs9007ju38;M. Molina;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;2,79;;;27,3;92,2;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;92,2;27,3;;;;;;;;0;71;34;The Town;4294;Sub;1,0
2668784165;643;12;2;71;35;ew2zirzye0sw1txr2m33nr25y;1;7,7;70,1;2024-04-06T22:41:42.363Z;2024-04-11T16:01:41Z;[{'id': 4929199277, 'qualifierId': 56, 'value': 'Back'}, {'id': 4940559423, 'qualifierId': 213, 'value': '1.26'}, {'id': 4940559417, 'qualifierId': 140, 'value': '11.8'}, {'id': 4940559421, 'qualifierId': 212, 'value': '14.0'}, {'id': 4940559419, 'qualifierId': 141, 'value': '89.7'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;c0ar4065o7ftmt04olzs3byfo;Clearance;;;;;;;;;;1,26;;;89,7;11,8;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;11,8;89,7;;;;;;;;0;71;35;North Texas;4295;Sub;1,0
2668784187;634;1;2;71;39;99l7fsj6ykgbyqcb9zqqu9dgq;1;88,4;12,2;2024-04-06T22:41:46.273Z;2024-04-06T22:41:49Z;[{'id': 4929199405, 'qualifierId': 212, 'value': '18.2'}, {'id': 4929199407, 'qualifierId': 213, 'value': '2.82'}, {'id': 4929199401, 'qualifierId': 140, 'value': '72.0'}, {'id': 4929199399, 'qualifierId': 56, 'value': 'Right'}, {'id': 4929199403, 'qualifierId': 141, 'value': '20.7'}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;2,82;;;20,7;72,0;18,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;72,0;20,7;;;;;;;;0;71;39;The Town;4299;FWR;1,0
2668784195;635;1;2;71;41;99l7fsj6ykgbyqcb9zqqu9dgq;1;72,1;21,2;2024-04-06T22:41:49.070Z;2024-04-06T22:41:50Z;[{'id': 4929199483, 'qualifierId': 141, 'value': '36.9'}, {'id': 4929199481, 'qualifierId': 140, 'value': '68.1'}, {'id': 4929199487, 'qualifierId': 213, 'value': '1.95'}, {'id': 4929199479, 'qualifierId': 56, 'value': 'Center'}, {'id': 4929199485, 'qualifierId': 212, 'value': '11.5'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;1,95;;;36,9;68,1;11,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;68,1;36,9;;;;;;;;0;71;41;The Town;4301;MC;1,0
2668784223;636;1;2;71;43;99l7fsj6ykgbyqcb9zqqu9dgq;1;68,4;38,2;2024-04-06T22:41:50.798Z;2024-04-06T22:41:55Z;[{'id': 4929199707, 'qualifierId': 213, 'value': '5.07'}, {'id': 4929199693, 'qualifierId': 56, 'value': 'Right'}, {'id': 4929199705, 'qualifierId': 212, 'value': '13.6'}, {'id': 4929199701, 'qualifierId': 141, 'value': '19.4'}, {'id': 4929199697, 'qualifierId': 140, 'value': '72.9'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;5,07;;;19,4;72,9;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;72,9;19,4;;;;;;;;0;71;43;The Town;4303;MC;1,0
2668784231;637;1;2;71;47;99l7fsj6ykgbyqcb9zqqu9dgq;1;72,6;19,1;2024-04-06T22:41:54.492Z;2024-04-11T16:02:05Z;[{'id': 4929199763, 'qualifierId': 213, 'value': '1.45'}, {'id': 4929199761, 'qualifierId': 212, 'value': '7.1'}, {'id': 4929199759, 'qualifierId': 141, 'value': '29.4'}, {'id': 4929199755, 'qualifierId': 56, 'value': 'Center'}, {'id': 4929199757, 'qualifierId': 140, 'value': '73.4'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;1,45;;;29,4;73,4;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;73,4;29,4;;;;;;;;0;71;47;The Town;4307;MC;1,0
2668784245;638;1;2;71;48;99l7fsj6ykgbyqcb9zqqu9dgq;0;72,9;30,9;2024-04-06T22:41:55.464Z;2024-04-11T16:12:29Z;[{'id': 4929199837, 'qualifierId': 141, 'value': '30.3'}, {'id': 4929199835, 'qualifierId': 140, 'value': '74.9'}, {'id': 4940566603, 'qualifierId': 233, 'value': '937'}, {'id': 4929199839, 'qualifierId': 212, 'value': '2.1'}, {'id': 4929199833, 'qualifierId': 56, 'value': 'Center'}, {'id': 4940559851, 'qualifierId': 236}, {'id': 4929199841, 'qualifierId': 213, 'value': '6.09'}, {'id': 4940559853, 'qualifierId': 286}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;6,09;;;30,3;74,9;2,1;;;;937,0;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;74,9;30,3;;;;;;;;0;71;48;The Town;4308;MC;1,0
2670910183;937;74;2;71;48;ew2zirzye0sw1txr2m33nr25y;1;26,9;72,6;2024-04-06T22:41:55.465Z;2024-04-11T16:12:30Z;[{'id': 4940566575, 'qualifierId': 285}, {'id': 4940566607, 'qualifierId': 233, 'value': '638'}, {'id': 4940566573, 'qualifierId': 56, 'value': 'Back'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;c0ar4065o7ftmt04olzs3byfo;Blocked Pass;;;;;;;;;;;;;;;;;;1,0;638,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;71;48;North Texas;4308;Sub;1,0
2668784271;639;1;2;71;50;99l7fsj6ykgbyqcb9zqqu9dgq;1;72,9;15,5;2024-04-06T22:41:57.526Z;2024-04-06T22:42:02Z;[{'id': 4929199969, 'qualifierId': 212, 'value': '8.9'}, {'id': 4929199963, 'qualifierId': 56, 'value': 'Right'}, {'id': 4929199971, 'qualifierId': 213, 'value': '4.02'}, {'id': 4929199965, 'qualifierId': 140, 'value': '67.5'}, {'id': 4929199967, 'qualifierId': 141, 'value': '5.5'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;4,02;;;5,5;67,5;8,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;67,5;5,5;;;;;;;;0;71;50;The Town;4310;MC;1,0
2668784275;640;61;2;71;52;99l7fsj6ykgbyqcb9zqqu9dgq;0;70,2;12,6;2024-04-06T22:42:00.127Z;2024-04-11T16:12:45Z;[{'id': 4929199977, 'qualifierId': 56, 'value': 'Right'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;c0ar4065o7ftmt04olzs3byfo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;71;52;The Town;4312;DC;1,0
2668784299;645;1;2;71;53;ew2zirzye0sw1txr2m33nr25y;1;31,1;81,1;2024-04-06T22:42:00.795Z;2024-04-11T16:12:56Z;[{'id': 4929200125, 'qualifierId': 212, 'value': '4.4'}, {'id': 4929200127, 'qualifierId': 213, 'value': '1.45'}, {'id': 4929200121, 'qualifierId': 140, 'value': '31.6'}, {'id': 4929200119, 'qualifierId': 56, 'value': 'Back'}, {'id': 4929200123, 'qualifierId': 141, 'value': '87.5'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;c0ar4065o7ftmt04olzs3byfo;Pass;;;;;;;;;;1,45;;;87,5;31,6;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;31,6;87,5;;;;;;;;0;71;53;North Texas;4313;Sub;1,0
