id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_Angle;value_KickOff;value_PassEndY;value_Length;value_PassEndX;value_LongBall;value_Chipped;value_Offensive;value_TakeOnSpace;value_OppositeRelatedEventId;value_Defensive;value_TouchTypeClearance;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_HeadPass;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_TouchTypePass;value_Left;value_CornerTaken;value_RightFooted;value_InSwinger;value_Cross;value_Head;value_SwitchOfPlay;value_TakeOnOvertake;value_OutOfPlay;value_ThroughBall;value_LowGkIntervention;value_KeeperThrow;value_BlockedPass;value_Defensive1V1;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_LayOff;value_Right;value_IntentionalAssist;value_Assist;value_OutSwinger;value_NotPastGoalLine;value_FirstTouch;value_BlockedX;value_GkX;value_BoxCentre;value_BlockedY;value_GkY;value_GoalmouthZ;value_FromCorner;value_RelatedEventId;value_GoalmouthY;value_Assisted;value_HighGkIntervention;value_LeftFooted;value_BlockedCross;value_AttemptedTackle;value_NotVisible;value_Overrun;value_PullBack;value_FlickOn;value_High;value_TouchTypeControl;value_Blocked;value_RegularPlay;value_IndividualPlay;value_LowCentre;value_DefBlock;value_OutOfBoxCentre;value_HighLeft;value_Shove/Push;value_PlayersCaughtOffside;value_Indirect;value_TacticalFoul;value_YellowCard;value_HighClaim;value_OverArm;value_LeadingToAttempt;value_RelatedError1Id;value_BigChance;value_PersistentInfringement;value_CloseRight;value_SmallBoxLeft;value_Minutes;value_EndType;value_OverhitCross;value_HighRight;value_NotAssisted;value_BoxLeft;value_ParriedSafe;value_Diving;value_Hands;value_Handball;value_InjuredPlayerId;value_Injury;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Tactical;value_RecklessOffence;value_OtherObstacle;value_BallHitsReferee;value_FloatedCross;value_Straight;value_HitBar;value_HitWoodwork;value_CaptainChange;value_SixYardBlocked;value_FastBreak;value_OtherBodyPart;value_SetPiece;value_GkKickFromHands;value_GoalShotGameClock;value_GkXTimeOfGoal;value_LowRight;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_SavedOffLine;value_LastLine;value_MediumGkIntervention;value_MisHit;value_Weak;value_LowLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2675891175;288;5;1;40;35;4gymgvqmve0m2vh89v84tt3x0;0;101,8;47,2;2024-04-21T00:44:29.565Z;2024-04-21T00:44:31Z;[{'id': 4967485979, 'qualifierId': 56, 'value': 'Center'}, {'id': 4967486129, 'qualifierId': 233, 'value': '446'}, {'id': 4967485983, 'qualifierId': 346}];ecnah6vlfo0o5cx42il8cegb8;S. Cheevers;;;cblawdxtk95ijrlwhi7myu044;Out;;;;;;;;;;;;;;;;;;;;446,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;40;35;Chattanooga;2435;DC;1,0
2675891191;446;5;1;40;35;cwnjxlibb02fuh0vwgvac6h45;1;-1,8;52,8;2024-04-21T00:44:29.565Z;2024-04-21T00:59:56Z;[{'id': 4967486105, 'qualifierId': 233, 'value': '288'}, {'id': 4967486075, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967486077, 'qualifierId': 346}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;cblawdxtk95ijrlwhi7myu044;Out;;;;;;;;;;;;;;;;;;;;288,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;40;35;Huntsville City;2435;DL;1,0
2675891459;447;1;1;40;51;cwnjxlibb02fuh0vwgvac6h45;1;5,5;49,6;2024-04-21T00:44:46.303Z;2024-04-21T00:44:48Z;[{'id': 4967487545, 'qualifierId': 124}, {'id': 4967487557, 'qualifierId': 212, 'value': '12.7'}, {'id': 4967487561, 'qualifierId': 213, 'value': '5.08'}, {'id': 4967487549, 'qualifierId': 140, 'value': '9.9'}, {'id': 4967487567, 'qualifierId': 237}, {'id': 4967487547, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967487551, 'qualifierId': 141, 'value': '32.2'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;5,08;;32,2;12,7;9,9;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;9,9;32,2;;;;;;;0;0;40;51;Huntsville City;2451;GK;1,0
2675891485;448;1;1;40;54;cwnjxlibb02fuh0vwgvac6h45;1;10,9;31,9;2024-04-21T00:44:48.744Z;2024-04-21T00:44:50Z;[{'id': 4967487665, 'qualifierId': 141, 'value': '27.7'}, {'id': 4967487661, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967487669, 'qualifierId': 213, 'value': '6.09'}, {'id': 4967487667, 'qualifierId': 212, 'value': '15.2'}, {'id': 4967487663, 'qualifierId': 140, 'value': '25.1'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;6,09;;27,7;15,2;25,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;25,1;27,7;;;;;;;0;0;40;54;Huntsville City;2454;DL;1,0
2675891517;449;1;1;40;55;cwnjxlibb02fuh0vwgvac6h45;0;26,0;26,4;2024-04-21T00:44:50.031Z;2024-04-21T00:44:52Z;[{'id': 4967487843, 'qualifierId': 213, 'value': '2.01'}, {'id': 4967487837, 'qualifierId': 140, 'value': '15.3'}, {'id': 4967487835, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967487841, 'qualifierId': 212, 'value': '26.2'}, {'id': 4967487839, 'qualifierId': 141, 'value': '61.2'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;2,01;;61,2;26,2;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;15,3;61,2;;;;;;;0;0;40;55;Huntsville City;2455;MC;1,0
2675891521;289;61;1;40;58;4gymgvqmve0m2vh89v84tt3x0;0;84,9;40,0;2024-04-21T00:44:52.493Z;2024-04-28T11:38:11Z;[{'id': 4967487847, 'qualifierId': 56, 'value': 'Center'}];d67mnqsp2nri79bpvblsufbis;B. Creek;;;cblawdxtk95ijrlwhi7myu044;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;40;58;Chattanooga;2458;MC;1,0
2675891621;450;52;1;41;0;cwnjxlibb02fuh0vwgvac6h45;1;8,8;52,1;2024-04-21T00:44:54.727Z;2024-04-28T11:38:18Z;[{'id': 4987894599, 'qualifierId': 376}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;cblawdxtk95ijrlwhi7myu044;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;41;0;Huntsville City;2460;GK;1,0
2675892717;468;43;1;41;0;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-04-21T00:44:55.115Z;2024-04-28T11:38:12Z;[{'id': 4987894195, 'qualifierId': 144, 'value': '8'}, {'id': 4967494911, 'qualifierId': 56, 'value': 'Back'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;cblawdxtk95ijrlwhi7myu044;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;41;0;Huntsville City;2460;DC;1,0
2675891589;290;43;1;41;2;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-04-21T00:44:56.910Z;2024-04-21T00:45:04Z;[{'id': 4967488181, 'qualifierId': 56, 'value': 'Center'}, {'id': 4967488781, 'qualifierId': 144, 'value': '61'}];d67mnqsp2nri79bpvblsufbis;B. Creek;;;cblawdxtk95ijrlwhi7myu044;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;41;2;Chattanooga;2462;MC;1,0
2675891711;451;1;1;41;5;cwnjxlibb02fuh0vwgvac6h45;1;10,8;52,8;2024-04-21T00:45:00.272Z;2024-04-28T11:38:25Z;[{'id': 4987895025, 'qualifierId': 287}, {'id': 4967488847, 'qualifierId': 140, 'value': '34.4'}, {'id': 4967488855, 'qualifierId': 1}, {'id': 4967488843, 'qualifierId': 123}, {'id': 4967488851, 'qualifierId': 212, 'value': '36.4'}, {'id': 4967488853, 'qualifierId': 213, 'value': '0.82'}, {'id': 4967488845, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967488849, 'qualifierId': 141, 'value': '92.0'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;0,82;;92,0;36,4;34,4;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;34,4;92,0;;;;;;;0;0;41;5;Huntsville City;2465;GK;1,0
2675891849;452;4;1;41;10;cwnjxlibb02fuh0vwgvac6h45;1;60,2;92,2;2024-04-21T00:45:04.424Z;2024-04-21T00:45:16Z;[{'id': 4967489677, 'qualifierId': 286}, {'id': 4967489673, 'qualifierId': 152}, {'id': 4967489661, 'qualifierId': 13}, {'id': 4967489669, 'qualifierId': 56, 'value': 'Left'}, {'id': 4967489699, 'qualifierId': 233, 'value': '291'}, {'id': 4967489665, 'qualifierId': 294}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;cblawdxtk95ijrlwhi7myu044;Foul;;;;;;;;;;;;;;;;;;1,0;;291,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;41;10;Huntsville City;2470;DC;1,0
2675891761;291;4;1;41;10;4gymgvqmve0m2vh89v84tt3x0;0;39,8;7,8;2024-04-21T00:45:04.425Z;2024-04-21T00:45:17Z;[{'id': 4967489211, 'qualifierId': 13}, {'id': 4967489903, 'qualifierId': 233, 'value': '452'}, {'id': 4967489809, 'qualifierId': 294}, {'id': 4967489217, 'qualifierId': 152}, {'id': 4967489215, 'qualifierId': 56, 'value': 'Back'}, {'id': 4967489221, 'qualifierId': 285}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;cblawdxtk95ijrlwhi7myu044;Foul;;;;;;;;;;;;;;;;;;;;452,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;41;10;Chattanooga;2470;MR;1,0
2675891919;453;1;1;41;24;cwnjxlibb02fuh0vwgvac6h45;1;57,0;91,1;2024-04-21T00:45:18.697Z;2024-04-21T00:45:20Z;[{'id': 4967490073, 'qualifierId': 5}, {'id': 4967490077, 'qualifierId': 56, 'value': 'Center'}, {'id': 4967490085, 'qualifierId': 213, 'value': '4.63'}, {'id': 4967490081, 'qualifierId': 141, 'value': '68.2'}, {'id': 4967490083, 'qualifierId': 212, 'value': '15.6'}, {'id': 4967490075, 'qualifierId': 152}, {'id': 4967490079, 'qualifierId': 140, 'value': '55.8'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;4,63;;68,2;15,6;55,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;55,8;68,2;;;;;;;0;0;41;24;Huntsville City;2484;FWL;1,0
2675891927;454;1;1;41;26;cwnjxlibb02fuh0vwgvac6h45;1;55,8;68,2;2024-04-21T00:45:20.392Z;2024-04-21T00:45:21Z;[{'id': 4967490129, 'qualifierId': 212, 'value': '16.1'}, {'id': 4967490131, 'qualifierId': 213, 'value': '5.19'}, {'id': 4967490125, 'qualifierId': 140, 'value': '62.8'}, {'id': 4967490127, 'qualifierId': 141, 'value': '47.2'}, {'id': 4967490123, 'qualifierId': 56, 'value': 'Center'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;5,19;;47,2;16,1;62,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;62,8;47,2;;;;;;;0;0;41;26;Huntsville City;2486;MC;1,0
2675891961;455;1;1;41;27;cwnjxlibb02fuh0vwgvac6h45;1;65,4;57,0;2024-04-21T00:45:21.353Z;2024-04-28T11:38:54Z;[{'id': 4967490323, 'qualifierId': 213, 'value': '1.32'}, {'id': 4967490319, 'qualifierId': 141, 'value': '93.8'}, {'id': 4967490315, 'qualifierId': 56, 'value': 'Left'}, {'id': 4967490317, 'qualifierId': 140, 'value': '71.4'}, {'id': 4967490321, 'qualifierId': 212, 'value': '25.8'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;1,32;;93,8;25,8;71,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;71,4;93,8;;;;;;;0;0;41;27;Huntsville City;2487;MC;1,0
2679681159;989;1;1;41;28;cwnjxlibb02fuh0vwgvac6h45;1;71,1;94,2;2024-04-21T00:45:23.283Z;2024-04-28T11:39:07Z;[{'id': 4987898281, 'qualifierId': 140, 'value': '80.1'}, {'id': 4987898285, 'qualifierId': 212, 'value': '9.5'}, {'id': 4987898279, 'qualifierId': 56, 'value': 'Left'}, {'id': 4987898287, 'qualifierId': 213, 'value': '0.02'}, {'id': 4987898283, 'qualifierId': 141, 'value': '94.5'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;0,02;;94,5;9,5;80,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;80,1;94,5;;;;;;;0;0;41;28;Huntsville City;2488;DC;1,0
2675891985;456;1;1;41;29;cwnjxlibb02fuh0vwgvac6h45;1;87,7;94,1;2024-04-21T00:45:24.296Z;2024-04-21T00:45:26Z;[{'id': 4967490479, 'qualifierId': 141, 'value': '93.2'}, {'id': 4967490483, 'qualifierId': 213, 'value': '3.21'}, {'id': 4967490475, 'qualifierId': 56, 'value': 'Left'}, {'id': 4967490481, 'qualifierId': 212, 'value': '9.3'}, {'id': 4967490477, 'qualifierId': 140, 'value': '78.9'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;3,21;;93,2;9,3;78,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;78,9;93,2;;;;;;;0;0;41;29;Huntsville City;2489;FWL;1,0
2675892021;457;1;1;41;32;cwnjxlibb02fuh0vwgvac6h45;1;79,9;94,0;2024-04-21T00:45:26.465Z;2024-04-21T00:45:30Z;[{'id': 4967490743, 'qualifierId': 213, 'value': '3.45'}, {'id': 4967490735, 'qualifierId': 56, 'value': 'Left'}, {'id': 4967490737, 'qualifierId': 140, 'value': '67.4'}, {'id': 4967490739, 'qualifierId': 141, 'value': '87.9'}, {'id': 4967490741, 'qualifierId': 212, 'value': '13.8'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;3,45;;87,9;13,8;67,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;67,4;87,9;;;;;;;0;0;41;32;Huntsville City;2492;DC;1,0
2675892053;458;1;1;41;37;cwnjxlibb02fuh0vwgvac6h45;1;62,2;85,7;2024-04-21T00:45:31.648Z;2024-04-21T00:45:33Z;[{'id': 4967490923, 'qualifierId': 212, 'value': '10.9'}, {'id': 4967490917, 'qualifierId': 56, 'value': 'Left'}, {'id': 4967490925, 'qualifierId': 213, 'value': '3.37'}, {'id': 4967490919, 'qualifierId': 140, 'value': '52.1'}, {'id': 4967490921, 'qualifierId': 141, 'value': '82.0'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;3,37;;82,0;10,9;52,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;52,1;82,0;;;;;;;0;0;41;37;Huntsville City;2497;MC;1,0
2675892079;459;1;1;41;38;cwnjxlibb02fuh0vwgvac6h45;1;52,0;82,0;2024-04-21T00:45:33.160Z;2024-04-21T00:45:36Z;[{'id': 4967491091, 'qualifierId': 141, 'value': '47.6'}, {'id': 4967491087, 'qualifierId': 56, 'value': 'Center'}, {'id': 4967491093, 'qualifierId': 212, 'value': '26.3'}, {'id': 4967491089, 'qualifierId': 140, 'value': '63.4'}, {'id': 4967491095, 'qualifierId': 213, 'value': '5.19'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;5,19;;47,6;26,3;63,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;63,4;47,6;;;;;;;0;0;41;38;Huntsville City;2498;DC;1,0
2675892099;460;1;1;41;41;cwnjxlibb02fuh0vwgvac6h45;1;52,9;49,0;2024-04-21T00:45:35.921Z;2024-04-21T00:45:37Z;[{'id': 4967491209, 'qualifierId': 140, 'value': '36.3'}, {'id': 4967491211, 'qualifierId': 141, 'value': '40.9'}, {'id': 4967491213, 'qualifierId': 212, 'value': '18.3'}, {'id': 4967491217, 'qualifierId': 213, 'value': '3.45'}, {'id': 4967491207, 'qualifierId': 56, 'value': 'Back'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;3,45;;40,9;18,3;36,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;36,3;40,9;;;;;;;0;0;41;41;Huntsville City;2501;MC;1,0
2675892157;461;1;1;41;42;cwnjxlibb02fuh0vwgvac6h45;1;36,3;40,9;2024-04-21T00:45:36.928Z;2024-04-21T00:45:41Z;[{'id': 4967491535, 'qualifierId': 212, 'value': '20.8'}, {'id': 4967491537, 'qualifierId': 213, 'value': '5.51'}, {'id': 4967491533, 'qualifierId': 141, 'value': '19.5'}, {'id': 4967491529, 'qualifierId': 56, 'value': 'Right'}, {'id': 4967491531, 'qualifierId': 140, 'value': '50.5'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;5,51;;19,5;20,8;50,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;50,5;19,5;;;;;;;0;0;41;42;Huntsville City;2502;DL;1,0
2675892213;462;1;1;41;47;cwnjxlibb02fuh0vwgvac6h45;1;62,5;10,0;2024-04-21T00:45:41.464Z;2024-04-21T00:45:46Z;[{'id': 4967491829, 'qualifierId': 212, 'value': '17.5'}, {'id': 4967491831, 'qualifierId': 213, 'value': '0.10'}, {'id': 4967491823, 'qualifierId': 56, 'value': 'Right'}, {'id': 4967491825, 'qualifierId': 140, 'value': '79.1'}, {'id': 4967491827, 'qualifierId': 141, 'value': '12.5'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;0,1;;12,5;17,5;79,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;79,1;12,5;;;;;;;0;0;41;47;Huntsville City;2507;DR;1,0
2675892263;463;1;1;41;51;cwnjxlibb02fuh0vwgvac6h45;1;84,6;11,3;2024-04-21T00:45:46.137Z;2024-04-21T00:45:50Z;[{'id': 4967492117, 'qualifierId': 141, 'value': '7.4'}, {'id': 4967492113, 'qualifierId': 56, 'value': 'Right'}, {'id': 4967492123, 'qualifierId': 212, 'value': '11.0'}, {'id': 4967492129, 'qualifierId': 213, 'value': '3.38'}, {'id': 4967492115, 'qualifierId': 140, 'value': '74.4'}];82uh6ad46fvub9b0vfapw2vze;J. James;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;3,38;;7,4;11,0;74,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;74,4;7,4;;;;;;;0;0;41;51;Huntsville City;2511;FWR;1,0
2675892349;464;1;1;41;55;cwnjxlibb02fuh0vwgvac6h45;1;73,9;7,9;2024-04-21T00:45:49.842Z;2024-04-21T00:45:54Z;[{'id': 4967492563, 'qualifierId': 56, 'value': 'Right'}, {'id': 4967492567, 'qualifierId': 141, 'value': '19.8'}, {'id': 4967492569, 'qualifierId': 212, 'value': '15.5'}, {'id': 4967492565, 'qualifierId': 140, 'value': '61.3'}, {'id': 4967492571, 'qualifierId': 213, 'value': '2.59'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cblawdxtk95ijrlwhi7myu044;Pass;;;;;;;;;;;2,59;;19,8;15,5;61,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;61,3;19,8;;;;;;;0;0;41;55;Huntsville City;2515;DR;1,0
