id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Captain;value_TeamFormation;value_Involved;value_PlayerPosition;value_TeamKit;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_Length;value_Angle;value_PassEndX;value_PassEndY;value_KickOff;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_DeletedEventType;value_TakeOnOvertake;value_OutSwinger;value_BlockedPass;value_Cross;value_LeftFooted;value_BlockedCross;value_Left;value_Chipped;value_InSwinger;value_RightFooted;value_CornerTaken;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Head;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_AttemptedTackle;value_TouchTypeClearance;value_NotVisible;value_PlayersCaughtOffside;value_Indirect;value_LayOff;value_SwitchOfPlay;value_OverhitCross;value_IntendedTackleTarget;value_PullBack;value_Assist;value_RegularPlay;value_IntentionalAssist;value_GoalmouthZ;value_Assisted;value_RelatedEventId;value_GkY;value_LowCentre;value_SmallBoxCentre;value_GoalShotGameClock;value_GkX;value_GoalmouthY;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BigChance;value_FirstTouch;value_Straight;value_DrivenCross;value_NotAssisted;value_LowLeft;value_BlockedY;value_BlockedX;value_Blocked;value_BoxCentre;value_DefBlock;value_FromCorner;value_HighCentre;value_SixYardBlocked;value_IncorrectOutOfPlayDecision;value_InjuredPlayerId;value_Injury;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistId;value_OwnGoal;value_FantasyAssistType;value_1On1;value_BoxLeft;value_Right;value_IndividualPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_ShirtPull/Holding;value_CloseLeft;value_OutOfBoxCentre;value_High;value_AerialFoul;value_KeeperTouched;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Diving;value_Missed;value_TouchTypePass;value_TouchTypeControl;value_FlickOn;value_TakeOnSpace;value_BoxDeepLeft;value_HighGkIntervention;value_Collected;value_Hands;value_LowGkIntervention;value_Stooping;value_KeeperThrow;value_OverArm;value_LowRight;value_SwerveLeft;value_Minutes;value_HighClaim;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_HitRightPost;value_HitWoodwork;value_CloseRight;value_OwnPlayer;value_OwnShotBlocked;value_Handball;value_Overrun;value_Volley;value_Saved;value_ParriedDanger;value_CloseHigh;value_NotPastGoalLine;value_MisHit;value_YellowCard;value_RecklessOffence;value_Standing;value_MediumGkIntervention;value_GkKickFromHands;value_CaptainChange;value_HighLeft;value_BoxDeepRight;value_FastBreak;value_ThroughBall;value_FollowsADribble;value_Tap;value_Defensive1V1;value_Scored;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693529089;614;1;2;68;0;29nx7yxy1rdqv2oobqn5pjf8p;1;45,3;50,9;2024-06-01T00:33:20.556Z;2024-06-01T00:33:22Z;[{'id': 5063406931, 'qualifierId': 212, 'value': '15.8'}, {'id': 5063406925, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063406929, 'qualifierId': 141, 'value': '72.4'}, {'id': 5063406933, 'qualifierId': 213, 'value': '1.19'}, {'id': 5063406927, 'qualifierId': 140, 'value': '50.9'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;15,8;1,19;50,9;72,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;50,9;72,4;;;;;;;;0;68;0;Chicago Fire II;4080;AMC;1,0
2693529103;615;1;2;68;2;29nx7yxy1rdqv2oobqn5pjf8p;1;50,9;72,4;2024-06-01T00:33:22.145Z;2024-06-01T00:33:26Z;[{'id': 5063407013, 'qualifierId': 56, 'value': 'Left'}, {'id': 5063407019, 'qualifierId': 212, 'value': '21.1'}, {'id': 5063407017, 'qualifierId': 141, 'value': '89.6'}, {'id': 5063407021, 'qualifierId': 213, 'value': '0.59'}, {'id': 5063407015, 'qualifierId': 140, 'value': '67.6'}];e7tp50kohe1u9hts0geeh3578;L. Stefanovic;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;21,1;0,59;67,6;89,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;67,6;89,6;;;;;;;;0;68;2;Chicago Fire II;4082;Sub;1,0
2693529109;616;1;2;68;6;29nx7yxy1rdqv2oobqn5pjf8p;1;72,4;69,4;2024-06-01T00:33:26.453Z;2024-06-01T00:33:28Z;[{'id': 5063407045, 'qualifierId': 140, 'value': '83.2'}, {'id': 5063407047, 'qualifierId': 141, 'value': '55.7'}, {'id': 5063407051, 'qualifierId': 213, 'value': '5.60'}, {'id': 5063407049, 'qualifierId': 212, 'value': '14.7'}, {'id': 5063407043, 'qualifierId': 56, 'value': 'Center'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;14,7;5,6;83,2;55,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;83,2;55,7;;;;;;;;0;68;6;Chicago Fire II;4086;MC;1,0
2693529115;617;1;2;68;8;29nx7yxy1rdqv2oobqn5pjf8p;1;83,2;55,7;2024-06-01T00:33:27.910Z;2024-06-01T00:33:29Z;[{'id': 5063407077, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063407087, 'qualifierId': 212, 'value': '9.0'}, {'id': 5063407083, 'qualifierId': 141, 'value': '68.2'}, {'id': 5063407081, 'qualifierId': 140, 'value': '85.9'}, {'id': 5063407091, 'qualifierId': 213, 'value': '1.25'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;9,0;1,25;85,9;68,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;85,9;68,2;;;;;;;;0;68;8;Chicago Fire II;4088;Sub;1,0
2693529117;618;1;2;68;9;29nx7yxy1rdqv2oobqn5pjf8p;0;85,3;74,6;2024-06-01T00:33:29.453Z;2024-06-03T08:10:28Z;[{'id': 5063407141, 'qualifierId': 212, 'value': '51.4'}, {'id': 5063407131, 'qualifierId': 2}, {'id': 5063407143, 'qualifierId': 213, 'value': '4.84'}, {'id': 5063407133, 'qualifierId': 155}, {'id': 5063407139, 'qualifierId': 141, 'value': '0.0'}, {'id': 5067969791, 'qualifierId': 20}, {'id': 5067969789, 'qualifierId': 223}, {'id': 5063407137, 'qualifierId': 140, 'value': '91.5'}, {'id': 5067970225, 'qualifierId': 345}, {'id': 5063407135, 'qualifierId': 56, 'value': 'Right'}, {'id': 5063407145, 'qualifierId': 1}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;51,4;4,84;91,5;0,0;;;1,0;;;;;;;;;1,0;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;91,5;0,0;;;;;;;;0;68;9;Chicago Fire II;4089;DML;1,0
2693529201;603;5;2;68;13;8o8m08he36u0j4w08aj2iodn8;1;9,7;100,9;2024-06-01T00:33:33.177Z;2024-06-01T01:01:31Z;[{'id': 5063407559, 'qualifierId': 347}, {'id': 5063407619, 'qualifierId': 233, 'value': '619'}, {'id': 5063407557, 'qualifierId': 56, 'value': 'Back'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;d419p3lh2rq2ou3rp9p15zd3o;Out;;;;;;;;;;;;;;;;;;;619,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;68;13;Toronto II;4093;Sub;1,0
2693529121;619;5;2;68;13;29nx7yxy1rdqv2oobqn5pjf8p;0;90,3;-0,9;2024-06-01T00:33:33.177Z;2024-06-01T00:34:07Z;[{'id': 5063407165, 'qualifierId': 347}, {'id': 5063407623, 'qualifierId': 233, 'value': '603'}, {'id': 5063407163, 'qualifierId': 56, 'value': 'Right'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;d419p3lh2rq2ou3rp9p15zd3o;Out;;;;;;;;;;;;;;;;;;;603,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;68;13;Chicago Fire II;4093;DML;1,0
2693529207;604;18;2;68;45;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-06-01T00:34:05.361Z;2024-06-01T00:34:06Z;[{'id': 5063407579, 'qualifierId': 42}, {'id': 5063407581, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5063407585, 'qualifierId': 59, 'value': '57'}, {'id': 5063407615, 'qualifierId': 55, 'value': '605'}];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;d419p3lh2rq2ou3rp9p15zd3o;Player off;;;;;;;57,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;605,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;605,0;2buy6q56o0ixo30fatz7ps9w4;;0;68;45;Toronto II;4125;MC;1,0
2693529213;605;19;2;68;45;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-06-01T00:34:05.362Z;2024-06-01T01:07:08Z;[{'id': 5063407611, 'qualifierId': 55, 'value': '604'}, {'id': 5063407609, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5063443917, 'qualifierId': 292, 'value': '5'}, {'id': 5063407601, 'qualifierId': 42}, {'id': 5063407605, 'qualifierId': 145, 'value': '8'}, {'id': 5063407617, 'qualifierId': 293, 'value': '4'}, {'id': 5063407607, 'qualifierId': 59, 'value': '46'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;d419p3lh2rq2ou3rp9p15zd3o;Player on;;;;;;;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;604,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;5,0;8,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;604,0;ctwn52am38jz5ly1h8ac069lg;;0;68;45;Toronto II;4125;Sub;1,0
2693529249;620;18;2;68;48;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-06-01T00:34:08.807Z;2024-06-03T08:13:59Z;[{'id': 5063407807, 'qualifierId': 55, 'value': '621'}, {'id': 5063407755, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5063407753, 'qualifierId': 42}, {'id': 5063407757, 'qualifierId': 59, 'value': '92'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;d419p3lh2rq2ou3rp9p15zd3o;Player off;;;;;;;92,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;621,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;621,0;d8u6lnk9lmbrgv9obcshpec8a;;0;68;48;Chicago Fire II;4128;DMR;1,0
2693529253;621;19;2;68;48;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-06-01T00:34:08.808Z;2024-06-03T08:13:59Z;[{'id': 5063407787, 'qualifierId': 55, 'value': '620'}, {'id': 5063407779, 'qualifierId': 59, 'value': '85'}, {'id': 5063407773, 'qualifierId': 42}, {'id': 5063407785, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5063407783, 'qualifierId': 293, 'value': '2'}, {'id': 5063407781, 'qualifierId': 292, 'value': '6'}, {'id': 5063407777, 'qualifierId': 145, 'value': '2'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;d419p3lh2rq2ou3rp9p15zd3o;Player on;;;;;;;85,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;620,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;6,0;2,0;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;620,0;5l9js12tsf18c7st0oac3swes;;0;68;48;Chicago Fire II;4128;Sub;1,0
2693529267;622;18;2;68;55;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-06-01T00:34:15.067Z;2024-06-03T08:14:55Z;[{'id': 5063407897, 'qualifierId': 55, 'value': '623'}, {'id': 5063407875, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5063407873, 'qualifierId': 42}, {'id': 5063407877, 'qualifierId': 59, 'value': '89'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;d419p3lh2rq2ou3rp9p15zd3o;Player off;;;;;;;89,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;623,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;623,0;7q8y6gbmg9j75zgm3nhs3bfh0;;0;68;55;Chicago Fire II;4135;AMC;1,0
2693529269;623;19;2;68;55;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-06-01T00:34:15.068Z;2024-06-03T08:14:56Z;[{'id': 5063407889, 'qualifierId': 293, 'value': '3'}, {'id': 5063407883, 'qualifierId': 145, 'value': '11'}, {'id': 5063407885, 'qualifierId': 59, 'value': '68'}, {'id': 5063407893, 'qualifierId': 55, 'value': '622'}, {'id': 5063407887, 'qualifierId': 292, 'value': '7'}, {'id': 5063407891, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5063407879, 'qualifierId': 42}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;d419p3lh2rq2ou3rp9p15zd3o;Player on;;;;;;;68,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;622,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;7,0;11,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;622,0;e8i5fg3tp35k8iys32eiv7jmc;;0;68;55;Chicago Fire II;4135;Sub;1,0
2693529289;606;1;2;69;15;8o8m08he36u0j4w08aj2iodn8;1;14,6;100,0;2024-06-01T00:34:35.046Z;2024-06-01T00:34:36Z;[{'id': 5063407973, 'qualifierId': 141, 'value': '91.4'}, {'id': 5063407967, 'qualifierId': 107}, {'id': 5063407971, 'qualifierId': 140, 'value': '17.4'}, {'id': 5063407975, 'qualifierId': 212, 'value': '7.2'}, {'id': 5063407969, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063407977, 'qualifierId': 213, 'value': '5.14'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;7,2;5,14;17,4;91,4;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;17,4;91,4;;;;;;;;0;69;15;Toronto II;4155;DR;1,0
2693529293;607;1;2;69;16;8o8m08he36u0j4w08aj2iodn8;0;15,9;90,3;2024-06-01T00:34:36.598Z;2024-06-01T00:34:37Z;[{'id': 5063407999, 'qualifierId': 141, 'value': '95.3'}, {'id': 5063407995, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063408001, 'qualifierId': 212, 'value': '4.4'}, {'id': 5063408003, 'qualifierId': 213, 'value': '2.25'}, {'id': 5063407997, 'qualifierId': 140, 'value': '13.3'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;4,4;2,25;13,3;95,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;13,3;95,3;;;;;;;;0;69;16;Toronto II;4156;AMC;1,0
2693529305;624;61;2;69;18;29nx7yxy1rdqv2oobqn5pjf8p;0;75,0;3,4;2024-06-01T00:34:38.144Z;2024-06-01T01:20:12Z;[{'id': 5063408055, 'qualifierId': 56, 'value': 'Right'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;d419p3lh2rq2ou3rp9p15zd3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;69;18;Chicago Fire II;4158;MC;1,0
2693529367;608;5;2;69;19;8o8m08he36u0j4w08aj2iodn8;1;13,0;101,3;2024-06-01T00:34:39.111Z;2024-06-01T00:34:55Z;[{'id': 5063408347, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063408349, 'qualifierId': 347}, {'id': 5063408361, 'qualifierId': 233, 'value': '625'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;d419p3lh2rq2ou3rp9p15zd3o;Out;;;;;;;;;;;;;;;;;;;625,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;69;19;Toronto II;4159;DR;1,0
2693529307;625;5;2;69;19;29nx7yxy1rdqv2oobqn5pjf8p;0;87,0;-1,3;2024-06-01T00:34:39.111Z;2024-06-01T01:01:31Z;[{'id': 5063408365, 'qualifierId': 233, 'value': '608'}, {'id': 5063408059, 'qualifierId': 347}, {'id': 5063408057, 'qualifierId': 56, 'value': 'Right'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;d419p3lh2rq2ou3rp9p15zd3o;Out;;;;;;;;;;;;;;;;;;;608,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;69;19;Chicago Fire II;4159;MC;1,0
2693529371;609;1;2;69;34;8o8m08he36u0j4w08aj2iodn8;1;10,9;100,0;2024-06-01T00:34:54.439Z;2024-06-01T00:34:55Z;[{'id': 5063408369, 'qualifierId': 107}, {'id': 5063408375, 'qualifierId': 141, 'value': '94.5'}, {'id': 5063408377, 'qualifierId': 212, 'value': '8.8'}, {'id': 5063408379, 'qualifierId': 213, 'value': '5.76'}, {'id': 5063408371, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063408373, 'qualifierId': 140, 'value': '18.2'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;8,8;5,76;18,2;94,5;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;18,2;94,5;;;;;;;;0;69;34;Toronto II;4174;DR;1,0
2693529375;610;1;2;69;35;8o8m08he36u0j4w08aj2iodn8;1;16,3;94,1;2024-06-01T00:34:55.783Z;2024-06-01T00:34:57Z;[{'id': 5063408389, 'qualifierId': 212, 'value': '5.5'}, {'id': 5063408383, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063408385, 'qualifierId': 140, 'value': '11.6'}, {'id': 5063408391, 'qualifierId': 213, 'value': '2.68'}, {'id': 5063408387, 'qualifierId': 141, 'value': '97.7'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;5,5;2,68;11,6;97,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;11,6;97,7;;;;;;;;0;69;35;Toronto II;4175;AMC;1,0
2693529383;611;1;2;69;37;8o8m08he36u0j4w08aj2iodn8;1;11,6;97,7;2024-06-01T00:34:56.903Z;2024-06-01T00:34:59Z;[{'id': 5063408415, 'qualifierId': 140, 'value': '3.2'}, {'id': 5063408421, 'qualifierId': 213, 'value': '3.75'}, {'id': 5063408417, 'qualifierId': 141, 'value': '88.7'}, {'id': 5063408419, 'qualifierId': 212, 'value': '10.7'}, {'id': 5063408413, 'qualifierId': 56, 'value': 'Back'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;10,7;3,75;3,2;88,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;3,2;88,7;;;;;;;;0;69;37;Toronto II;4177;DR;1,0
2693529389;612;1;2;69;39;8o8m08he36u0j4w08aj2iodn8;1;3,8;87,8;2024-06-01T00:34:59.526Z;2024-06-01T00:35:03Z;[{'id': 5063408455, 'qualifierId': 141, 'value': '97.1'}, {'id': 5063408459, 'qualifierId': 213, 'value': '0.78'}, {'id': 5063408457, 'qualifierId': 212, 'value': '9.0'}, {'id': 5063408453, 'qualifierId': 140, 'value': '9.9'}, {'id': 5063408451, 'qualifierId': 56, 'value': 'Back'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;9,0;0,78;9,9;97,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;9,9;97,1;;;;;;;;0;69;39;Toronto II;4179;DC;1,0
2693529393;613;1;2;69;43;8o8m08he36u0j4w08aj2iodn8;1;5,9;95,6;2024-06-01T00:35:03.207Z;2024-06-01T00:35:04Z;[{'id': 5063408477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063408485, 'qualifierId': 213, 'value': '4.40'}, {'id': 5063408481, 'qualifierId': 141, 'value': '90.3'}, {'id': 5063408479, 'qualifierId': 140, 'value': '4.8'}, {'id': 5063408483, 'qualifierId': 212, 'value': '3.8'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;d419p3lh2rq2ou3rp9p15zd3o;Pass;;;;;;;;;;;3,8;4,4;4,8;90,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;4,8;90,3;;;;;;;;0;69;43;Toronto II;4183;DR;1,0
