id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_TeamFormation;value_Captain;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_JerseyNumber;value_PlayerPosition;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Zone;value_PassEndX;value_Length;value_Angle;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_IncorrectOutOfPlayDecision;value_ThrowIn;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_TakeOnOvertake;value_Defensive1V1;value_Chipped;value_Cross;value_RightFooted;value_InSwinger;value_Head;value_IntendedTackleTarget;value_BlockedPass;value_OutOfPlay;value_DeletedEventType;value_TouchTypeClearance;value_SwitchOfPlay;value_Assist;value_IntentionalAssist;value_LowRight;value_Assisted;value_SixYardBlocked;value_BlockedX;value_FirstTouch;value_GoalmouthZ;value_RelatedEventId;value_BlockedY;value_RegularPlay;value_GoalmouthY;value_GkY;value_Blocked;value_GkX;value_BoxDeepRight;value_DefBlock;value_Left;value_Right;value_LeftFooted;value_CornerTaken;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_OutSwinger;value_FromCorner;value_OutOfBoxCentre;value_High;value_IndividualPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_InjuredPlayerId;value_Injury;value_LayOff;value_TouchTypePass;value_TakeOnSpace;value_FlickOn;value_Handball;value_Penalty;value_PenaltyTakerId;value_GkYTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_NotAssisted;value_FantasyAssistId;value_FantasyAssistTeam;value_CausingPlayer;value_BigChance;value_GkXTimeOfGoal;value_FantasyAssistedBy;value_FantasyAssistType;value_GoalShotGameClock;value_BoxCentre;value_GoalShotTimestamp;value_Scored;value_Diving;value_ThroughBall;value_LastLine;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_Overrun;value_TimeWasting;value_LowCentre;value_Volley;value_BoxLeft;value_LowLeft;value_Hands;value_LowGkIntervention;value_Collected;value_RecklessOffence;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_OverhitCross;value_Shove/Push;value_BoxRight;value_Unchallenged;value_SwerveLeft;value_HighGkIntervention;value_HighClaim;value_CloseLeft;value_BlockedCross;value_SetPiece;value_FastBreak;value_SmallBoxCentre;value_ParriedDanger;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2677878375;954;1;2;90;42;cwnjxlibb02fuh0vwgvac6h45;1;87,1;11,9;2024-04-25T01:22:49.301Z;2024-04-25T01:22:51Z;[{'id': 4978199545, 'qualifierId': 212, 'value': '17.6'}, {'id': 4978199547, 'qualifierId': 213, 'value': '2.78'}, {'id': 4978199541, 'qualifierId': 140, 'value': '71.4'}, {'id': 4978199543, 'qualifierId': 141, 'value': '21.0'}, {'id': 4978199539, 'qualifierId': 56, 'value': 'Right'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;21,0;;;71,4;17,6;2,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;71,4;21,0;;;;;;;;0;90;42;Atlanta United II;5442;DC;1,0
2677878391;955;1;2;90;44;cwnjxlibb02fuh0vwgvac6h45;1;71,4;21,0;2024-04-25T01:22:51.637Z;2024-04-25T01:22:54Z;[{'id': 4978199617, 'qualifierId': 141, 'value': '72.7'}, {'id': 4978199619, 'qualifierId': 212, 'value': '38.1'}, {'id': 4978199613, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978199623, 'qualifierId': 1}, {'id': 4978199611, 'qualifierId': 155}, {'id': 4978199615, 'qualifierId': 140, 'value': '85.5'}, {'id': 4978199621, 'qualifierId': 213, 'value': '1.17'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;72,7;;;85,5;38,1;1,17;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;85,5;72,7;;;;;;;;0;90;44;Atlanta United II;5444;Sub;1,0
2677878399;956;1;2;90;46;cwnjxlibb02fuh0vwgvac6h45;0;85,7;72,9;2024-04-25T01:22:53.611Z;2024-04-30T07:19:03Z;[{'id': 4978199679, 'qualifierId': 3}, {'id': 4978199691, 'qualifierId': 212, 'value': '14.9'}, {'id': 4978199683, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978199689, 'qualifierId': 141, 'value': '51.6'}, {'id': 4978199687, 'qualifierId': 140, 'value': '89.0'}, {'id': 4978199693, 'qualifierId': 213, 'value': '4.95'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;51,6;;;89,0;14,9;4,95;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;89,0;51,6;;;;;;;;0;90;46;Atlanta United II;5446;DL;1,0
2677878407;778;44;2;90;48;erwnez7ksfkns4dqmyr1fhbe;1;12,4;49,6;2024-04-25T01:22:55.508Z;2024-04-30T07:40:44Z;[{'id': 4978199735, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978199737, 'qualifierId': 285}, {'id': 4978199773, 'qualifierId': 233, 'value': '957'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;c9cid1m9mtcrwzvy5nvufenmc;Aerial;;;;;;;;;;;;;;;;;;1,0;957,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;90;48;Chattanooga;5448;DC;1,0
2677878411;957;44;2;90;48;cwnjxlibb02fuh0vwgvac6h45;0;87,6;50,4;2024-04-25T01:22:55.509Z;2024-04-30T07:19:10Z;[{'id': 4978199783, 'qualifierId': 233, 'value': '778'}, {'id': 4978199751, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978199753, 'qualifierId': 286}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;c9cid1m9mtcrwzvy5nvufenmc;Aerial;;;;;;;;;;;;;;;;;;;778,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;90;48;Atlanta United II;5448;DC;1,0
2677878409;779;12;2;90;49;erwnez7ksfkns4dqmyr1fhbe;1;12,0;49,0;2024-04-25T01:22:55.824Z;2024-04-30T07:19:11Z;[{'id': 4978199741, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978199745, 'qualifierId': 141, 'value': '60.0'}, {'id': 4978199769, 'qualifierId': 15}, {'id': 4978199749, 'qualifierId': 213, 'value': '0.54'}, {'id': 4978199747, 'qualifierId': 212, 'value': '14.6'}, {'id': 4978199743, 'qualifierId': 140, 'value': '23.9'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;c9cid1m9mtcrwzvy5nvufenmc;Clearance;;;;;;;;;;60,0;;;23,9;14,6;0,54;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;23,9;60,0;;;;;;;;0;90;49;Chattanooga;5449;DC;1,0
2680777727;829;12;2;90;50;erwnez7ksfkns4dqmyr1fhbe;1;20,1;54,8;2024-04-25T01:22:56.714Z;2024-04-30T07:20:00Z;[{'id': 4993885159, 'qualifierId': 15}, {'id': 4993885165, 'qualifierId': 141, 'value': '62.8'}, {'id': 4993885161, 'qualifierId': 56, 'value': 'Back'}, {'id': 4993885163, 'qualifierId': 140, 'value': '28.7'}, {'id': 4993885169, 'qualifierId': 213, 'value': '0.54'}, {'id': 4993885167, 'qualifierId': 212, 'value': '10.5'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;c9cid1m9mtcrwzvy5nvufenmc;Clearance;;;;;;;;;;62,8;;;28,7;10,5;0,54;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;28,7;62,8;;;;;;;;0;90;50;Chattanooga;5450;Sub;1,0
2677878439;780;1;2;90;51;erwnez7ksfkns4dqmyr1fhbe;1;23,9;60,0;2024-04-25T01:22:57.766Z;2024-04-30T07:42:07Z;[{'id': 4978199905, 'qualifierId': 3}, {'id': 4978199915, 'qualifierId': 213, 'value': '0.74'}, {'id': 4978199911, 'qualifierId': 141, 'value': '69.0'}, {'id': 4978199907, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978199909, 'qualifierId': 140, 'value': '30.3'}, {'id': 4978199913, 'qualifierId': 212, 'value': '9.1'}];ax2y5fvc4dzwn4qkxrfutapsk;A. Gordon;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;69,0;;;30,3;9,1;0,74;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;30,3;69,0;;;;;;;;0;90;51;Chattanooga;5451;Sub;1,0
2677878441;781;44;2;90;51;erwnez7ksfkns4dqmyr1fhbe;1;34,2;70,7;2024-04-25T01:22:58.468Z;2024-04-30T07:20:09Z;[{'id': 4978199923, 'qualifierId': 285}, {'id': 4978199921, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978199973, 'qualifierId': 233, 'value': '958'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;c9cid1m9mtcrwzvy5nvufenmc;Aerial;;;;;;;;;;;;;;;;;;1,0;958,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;90;51;Chattanooga;5451;AMC;1,0
2677878425;958;44;2;90;51;cwnjxlibb02fuh0vwgvac6h45;0;65,8;29,3;2024-04-25T01:22:58.469Z;2024-04-30T07:20:12Z;[{'id': 4978199849, 'qualifierId': 286}, {'id': 4978199847, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978199977, 'qualifierId': 233, 'value': '781'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;c9cid1m9mtcrwzvy5nvufenmc;Aerial;;;;;;;;;;;;;;;;;;;781,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;90;51;Atlanta United II;5451;Sub;1,0
2677878447;782;49;2;90;54;erwnez7ksfkns4dqmyr1fhbe;1;32,6;72,0;2024-04-25T01:23:00.740Z;2024-04-30T07:42:11Z;[];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;c9cid1m9mtcrwzvy5nvufenmc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;90;54;Chattanooga;5454;AMC;1,0
2677878475;783;1;2;90;57;erwnez7ksfkns4dqmyr1fhbe;1;39,7;76,6;2024-04-25T01:23:03.909Z;2024-04-25T01:23:08Z;[{'id': 4978200099, 'qualifierId': 141, 'value': '86.5'}, {'id': 4978200097, 'qualifierId': 140, 'value': '67.0'}, {'id': 4978200101, 'qualifierId': 212, 'value': '29.4'}, {'id': 4978200103, 'qualifierId': 213, 'value': '0.23'}, {'id': 4978200095, 'qualifierId': 56, 'value': 'Left'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;86,5;;;67,0;29,4;0,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;67,0;86,5;;;;;;;;0;90;57;Chattanooga;5457;AMC;1,0
2677878495;784;1;2;91;2;erwnez7ksfkns4dqmyr1fhbe;1;87,7;75,0;2024-04-25T01:23:08.870Z;2024-04-30T07:29:57Z;[{'id': 4978200177, 'qualifierId': 155}, {'id': 4993892565, 'qualifierId': 72}, {'id': 4978200185, 'qualifierId': 212, 'value': '22.7'}, {'id': 4978204027, 'qualifierId': 210, 'value': '15'}, {'id': 4978200179, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978200181, 'qualifierId': 140, 'value': '88.6'}, {'id': 4978200187, 'qualifierId': 213, 'value': '4.75'}, {'id': 4978200183, 'qualifierId': 141, 'value': '41.6'}, {'id': 4978204029, 'qualifierId': 154}, {'id': 4993892563, 'qualifierId': 224}, {'id': 4978200175, 'qualifierId': 2}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;1,0;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;41,6;;;88,6;22,7;4,75;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;88,6;41,6;;;;;;;;0;91;2;Chattanooga;5462;Sub;1,0
2677878499;785;15;2;91;5;erwnez7ksfkns4dqmyr1fhbe;1;89,2;38,5;2024-04-25T01:23:12.068Z;2024-04-30T07:32:22Z;[{'id': 4978204031, 'qualifierId': 78}, {'id': 4978204045, 'qualifierId': 146, 'value': '92.7'}, {'id': 4978200217, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978204033, 'qualifierId': 29}, {'id': 4978203939, 'qualifierId': 23}, {'id': 4978204037, 'qualifierId': 55, 'value': '784'}, {'id': 4978204041, 'qualifierId': 102, 'value': '49.1'}, {'id': 4978200215, 'qualifierId': 17}, {'id': 4978204035, 'qualifierId': 154}, {'id': 4978204047, 'qualifierId': 147, 'value': '41.9'}, {'id': 4978204043, 'qualifierId': 103, 'value': '19'}, {'id': 4978203941, 'qualifierId': 20}, {'id': 4978204057, 'qualifierId': 233, 'value': '959'}, {'id': 4978204049, 'qualifierId': 230, 'value': '98.4'}, {'id': 4978204051, 'qualifierId': 231, 'value': '46.8'}, {'id': 4978203945, 'qualifierId': 82}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;c9cid1m9mtcrwzvy5nvufenmc;Attempt Saved;;;;;;;;;;;;;;;;;;;959,0;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;1,0;;92,7;;19,0;784,0;41,9;;49,1;46,8;1,0;98,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;92,7;41,9;49,1;19;784,0;cbjd834y2hdx5jr3bda1zz6ga;;0;91;5;Chattanooga;5465;Sub;1,0
2677878505;959;10;2;91;5;cwnjxlibb02fuh0vwgvac6h45;1;7,6;56,0;2024-04-25T01:23:12.168Z;2024-04-25T01:25:54Z;[{'id': 4978200239, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978200237, 'qualifierId': 94}, {'id': 4978204065, 'qualifierId': 233, 'value': '785'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;c9cid1m9mtcrwzvy5nvufenmc;Save;;;;;;;;;;;;;;;;;;;785,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;91;5;Atlanta United II;5465;Sub;1,0
2677878533;786;1;2;91;9;erwnez7ksfkns4dqmyr1fhbe;1;74,6;34,9;2024-04-25T01:23:16.628Z;2024-04-25T01:23:20Z;[{'id': 4978200379, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978200383, 'qualifierId': 141, 'value': '66.9'}, {'id': 4978200381, 'qualifierId': 140, 'value': '72.4'}, {'id': 4978200387, 'qualifierId': 213, 'value': '1.68'}, {'id': 4978200385, 'qualifierId': 212, 'value': '21.9'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;66,9;;;72,4;21,9;1,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;72,4;66,9;;;;;;;;0;91;9;Chattanooga;5469;Sub;1,0
2677878579;787;1;2;91;13;erwnez7ksfkns4dqmyr1fhbe;1;73,6;69,1;2024-04-25T01:23:20.356Z;2024-04-25T01:23:29Z;[{'id': 4978200607, 'qualifierId': 213, 'value': '0.85'}, {'id': 4978200603, 'qualifierId': 141, 'value': '89.4'}, {'id': 4978200601, 'qualifierId': 140, 'value': '85.1'}, {'id': 4978200605, 'qualifierId': 212, 'value': '18.3'}, {'id': 4978200599, 'qualifierId': 56, 'value': 'Left'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;89,4;;;85,1;18,3;0,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;85,1;89,4;;;;;;;;0;91;13;Chattanooga;5473;DC;1,0
2677878583;960;83;2;91;21;cwnjxlibb02fuh0vwgvac6h45;0;12,1;15,0;2024-04-25T01:23:28.420Z;2024-04-25T01:34:22Z;[{'id': 4978213505, 'qualifierId': 399, 'value': 'cbjd834y2hdx5jr3bda1zz6ga'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;c9cid1m9mtcrwzvy5nvufenmc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;91;21;Atlanta United II;5481;DR;1,0
2677878603;788;1;2;91;23;erwnez7ksfkns4dqmyr1fhbe;1;93,3;83,6;2024-04-25T01:23:29.845Z;2024-04-30T07:36:57Z;[{'id': 4978200741, 'qualifierId': 140, 'value': '95.3'}, {'id': 4978200735, 'qualifierId': 2}, {'id': 4978201667, 'qualifierId': 154}, {'id': 4978200739, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978200743, 'qualifierId': 141, 'value': '48.2'}, {'id': 4993898029, 'qualifierId': 20}, {'id': 4978200747, 'qualifierId': 213, 'value': '4.80'}, {'id': 4978200745, 'qualifierId': 212, 'value': '24.2'}, {'id': 4993898027, 'qualifierId': 223}, {'id': 4978200737, 'qualifierId': 155}, {'id': 4978201665, 'qualifierId': 210, 'value': '13'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;1,0;c9cid1m9mtcrwzvy5nvufenmc;Pass;;;;;;;;;;48,2;;;95,3;24,2;4,8;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;13,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;95,3;48,2;;;;;;;;0;91;23;Chattanooga;5483;Sub;1,0
2677878611;789;44;2;91;24;erwnez7ksfkns4dqmyr1fhbe;1;95,2;48,2;2024-04-25T01:23:31.567Z;2024-04-30T07:40:44Z;[{'id': 4978200781, 'qualifierId': 286}, {'id': 4978200779, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978200803, 'qualifierId': 233, 'value': '961'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;c9cid1m9mtcrwzvy5nvufenmc;Aerial;;;;;;;;;;;;;;;;;;;961,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;91;24;Chattanooga;5484;AMC;1,0
2677878601;961;44;2;91;24;cwnjxlibb02fuh0vwgvac6h45;0;4,8;51,8;2024-04-25T01:23:31.568Z;2024-04-30T07:37:04Z;[{'id': 4978200809, 'qualifierId': 233, 'value': '789'}, {'id': 4978200733, 'qualifierId': 285}, {'id': 4978200731, 'qualifierId': 56, 'value': 'Back'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;c9cid1m9mtcrwzvy5nvufenmc;Aerial;;;;;;;;;;;;;;;;;;1,0;789,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;91;24;Atlanta United II;5484;Sub;1,0
2677878615;790;13;2;91;24;erwnez7ksfkns4dqmyr1fhbe;1;95,6;46,7;2024-04-25T01:23:31.631Z;2024-04-30T07:37:06Z;[{'id': 4978201677, 'qualifierId': 74}, {'id': 4978201691, 'qualifierId': 214}, {'id': 4978201379, 'qualifierId': 15}, {'id': 4978201689, 'qualifierId': 103, 'value': '63.9'}, {'id': 4978201383, 'qualifierId': 328}, {'id': 4978201693, 'qualifierId': 230, 'value': '98.8'}, {'id': 4978201679, 'qualifierId': 29}, {'id': 4978201695, 'qualifierId': 231, 'value': '47.7'}, {'id': 4978201681, 'qualifierId': 154}, {'id': 4978200791, 'qualifierId': 16}, {'id': 4978200789, 'qualifierId': 22}, {'id': 4978201687, 'qualifierId': 102, 'value': '49.2'}, {'id': 4978201683, 'qualifierId': 55, 'value': '788'}, {'id': 4978200793, 'qualifierId': 56, 'value': 'Center'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;c9cid1m9mtcrwzvy5nvufenmc;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;1,0;;;1,0;63,9;788,0;;1,0;49,2;47,7;;98,8;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;49,2;63.9;788,0;cbjd834y2hdx5jr3bda1zz6ga;;0;91;24;Chattanooga;5484;AMC;1,0
2677878621;791;5;2;91;28;erwnez7ksfkns4dqmyr1fhbe;0;101,4;46,6;2024-04-25T01:23:35.460Z;2024-04-25T01:34:21Z;[{'id': 4978200849, 'qualifierId': 233, 'value': '962'}, {'id': 4978200837, 'qualifierId': 56, 'value': 'Center'}, {'id': 4978200839, 'qualifierId': 346}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;c9cid1m9mtcrwzvy5nvufenmc;Out;;;;;;;;;;;;;;;;;;;962,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;91;28;Chattanooga;5488;AMC;1,0
2677878605;962;5;2;91;28;cwnjxlibb02fuh0vwgvac6h45;1;-1,4;53,4;2024-04-25T01:23:35.460Z;2024-04-25T01:23:38Z;[{'id': 4978200841, 'qualifierId': 233, 'value': '791'}, {'id': 4978200753, 'qualifierId': 56, 'value': 'Back'}, {'id': 4978200755, 'qualifierId': 346}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;c9cid1m9mtcrwzvy5nvufenmc;Out;;;;;;;;;;;;;;;;;;;791,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;91;28;Atlanta United II;5488;Sub;1,0
