id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamKit;value_TeamFormation;value_PlayerPosition;value_Resume;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_DirectionOfPlay;value_Length;value_Angle;value_PassEndX;value_PassEndY;value_KickOff;value_Zone;value_LongBall;value_Chipped;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TouchTypePass;value_Head;value_DeletedEventType;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_Handball;value_OutSwinger;value_Cross;value_LeftFooted;value_MediumGkIntervention;value_KeeperThrow;value_Launch;value_TouchTypeClearance;value_BlockedPass;value_IntendedTackleTarget;value_TakeOnSpace;value_TakeOnOvertake;value_OutOfPlay;value_NextEventGoalKick;value_GoalKick;value_Low;value_FloatedCross;value_Assist;value_RightFooted;value_IntentionalAssist;value_Straight;value_GkX;value_GoalmouthY;value_CloseRightAndHigh;value_FirstTouch;value_GoalmouthZ;value_Assisted;value_SmallBoxLeft;value_RelatedEventId;value_RegularPlay;value_BigChance;value_GkY;value_NotVisible;value_SwitchOfPlay;value_FlickOn;value_Overrun;value_ShirtPull/Holding;value_Unchallenged;value_LowGkIntervention;value_TouchTypeControl;value_InSwinger;value_LeadingToGoal;value_GkXTimeOfGoal;value_NotAssisted;value_LowCentre;value_GoalShotTimestamp;value_1On1;value_GoalShotGameClock;value_IndividualPlay;value_RelatedError1Id;value_GkYTimeOfGoal;value_BoxCentre;value_FastBreak;value_PlayersCaughtOffside;value_Indirect;value_Shove/Push;value_ThroughBall;value_OutOfBoxCentre;value_Right;value_Volley;value_High;value_Left;value_CornerTaken;value_FromCorner;value_LayOff;value_HighGkIntervention;value_SetPiece;value_GkHoof;value_BlockedX;value_BlockedY;value_Deflection;value_Hands;value_Standing;value_Collected;value_OverArm;value_RecklessOffence;value_YellowCard;value_HighRight;value_LowRight;value_BoxRight;value_Blocked;value_DefBlock;value_PullBack;value_SixYardBlocked;value_Dissent;value_HighClaim;value_InjuredPlayerId;value_Injury;value_Minutes;value_Defensive1V1;value_BlockedCross;value_PersistentInfringement;value_EndType;value_Diving;value_OwnPlayer;value_GkKickFromHands;value_DrivenCross;value_LowLeft;value_SmallBoxCentre;value_Stooping;value_TacticalFoul;value_FreeKick;value_ByWall;value_OwnShotBlocked;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_NotPastGoalLine;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_KeeperTouched;value_Saved;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2676683789;790;18;2;84;59;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-04-21T20:49:53.475Z;2024-04-21T20:50:01Z;[{'id': 4971716693, 'qualifierId': 59, 'value': '97'}, {'id': 4971716691, 'qualifierId': 44, 'value': 'Forward'}, {'id': 4971716689, 'qualifierId': 42}, {'id': 4971716737, 'qualifierId': 55, 'value': '791'}];4akvdujqbywk628gok9xbh2j8;F. Ssebufu;;;cdi8rq3pm3ors98rl4dcw07is;Player off;;;;;;;;97,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;791,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;791,0;es0bxxdxf6bco25evmg19ic4;;0;84;59;Philadelphia Union II;5099;FW;1,0
2676683791;791;19;2;84;59;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-04-21T20:49:53.476Z;2024-04-21T20:50:01Z;[{'id': 4971716711, 'qualifierId': 44, 'value': 'Forward'}, {'id': 4971716705, 'qualifierId': 59, 'value': '37'}, {'id': 4971716709, 'qualifierId': 293, 'value': '3'}, {'id': 4971716703, 'qualifierId': 145, 'value': '9'}, {'id': 4971716713, 'qualifierId': 55, 'value': '790'}, {'id': 4971716699, 'qualifierId': 42}, {'id': 4971716707, 'qualifierId': 292, 'value': '9'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;cdi8rq3pm3ors98rl4dcw07is;Player on;;;;;;;;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;790,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;3,0;9,0;9,0;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;790,0;4akvdujqbywk628gok9xbh2j8;;0;84;59;Philadelphia Union II;5099;Sub;1,0
2676684087;747;1;2;85;8;1zgjjyruyufrkh4xjvryqsb1i;1;43,3;83,3;2024-04-21T20:50:02.791Z;2024-04-21T20:50:07Z;[{'id': 4971718291, 'qualifierId': 212, 'value': '11.7'}, {'id': 4971718287, 'qualifierId': 140, 'value': '35.6'}, {'id': 4971718289, 'qualifierId': 141, 'value': '70.8'}, {'id': 4971718283, 'qualifierId': 152}, {'id': 4971718293, 'qualifierId': 213, 'value': '3.95'}, {'id': 4971718285, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971718281, 'qualifierId': 5}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;11,7;3,95;35,6;70,8;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;35,6;70,8;;;;;;;;0;85;8;New York RB II;5108;;1,0
2676684097;748;1;2;85;13;1zgjjyruyufrkh4xjvryqsb1i;1;33,9;68,5;2024-04-21T20:50:07.479Z;2024-04-21T20:50:08Z;[{'id': 4971718313, 'qualifierId': 140, 'value': '45.0'}, {'id': 4971718319, 'qualifierId': 213, 'value': '0.49'}, {'id': 4971718317, 'qualifierId': 212, 'value': '13.2'}, {'id': 4971718311, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971718315, 'qualifierId': 141, 'value': '77.6'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;13,2;0,49;45,0;77,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;45,0;77,6;;;;;;;;0;85;13;New York RB II;5113;;1,0
2676684153;749;1;2;85;14;1zgjjyruyufrkh4xjvryqsb1i;1;45,0;77,6;2024-04-21T20:50:08.407Z;2024-04-21T20:50:11Z;[{'id': 4971718617, 'qualifierId': 213, 'value': '0.52'}, {'id': 4971718615, 'qualifierId': 212, 'value': '20.8'}, {'id': 4971718609, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971718613, 'qualifierId': 141, 'value': '92.9'}, {'id': 4971718611, 'qualifierId': 140, 'value': '62.2'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;20,8;0,52;62,2;92,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;62,2;92,9;;;;;;;;0;85;14;New York RB II;5114;;1,0
2676684183;750;1;2;85;17;1zgjjyruyufrkh4xjvryqsb1i;1;62,2;92,9;2024-04-21T20:50:11.785Z;2024-04-21T20:50:13Z;[{'id': 4971718759, 'qualifierId': 140, 'value': '44.0'}, {'id': 4971718757, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971718763, 'qualifierId': 212, 'value': '19.5'}, {'id': 4971718765, 'qualifierId': 213, 'value': '3.34'}, {'id': 4971718761, 'qualifierId': 141, 'value': '87.2'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;19,5;3,34;44,0;87,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;44,0;87,2;;;;;;;;0;85;17;New York RB II;5117;;1,0
2680339061;876;3;2;85;19;1zgjjyruyufrkh4xjvryqsb1i;1;35,1;83,0;2024-04-21T20:50:13.317Z;2024-04-28T23:38:02Z;[{'id': 4991508319, 'qualifierId': 465}, {'id': 4991508313, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991547411, 'qualifierId': 233, 'value': '950'}, {'id': 4991508317, 'qualifierId': 286}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;cdi8rq3pm3ors98rl4dcw07is;Take On;;;;;;;;;;;;;;;;;;;950,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;85;19;New York RB II;5119;;1,0
2680339065;950;45;2;85;19;4g68p0t2f5jzhzfr67i2rj1ex;0;64,9;17,0;2024-04-21T20:50:13.317Z;2024-04-28T23:24:59Z;[{'id': 4991508335, 'qualifierId': 233, 'value': '876'}, {'id': 4991508333, 'qualifierId': 285}, {'id': 4991508329, 'qualifierId': 56, 'value': 'Right'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;cdi8rq3pm3ors98rl4dcw07is;Challenge;;;;;;;;;;;;;;;;;;1,0;876,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;85;19;Philadelphia Union II;5119;Sub;1,0
2676684229;751;2;2;85;19;1zgjjyruyufrkh4xjvryqsb1i;1;46,2;90,5;2024-04-21T20:50:13.735Z;2024-04-21T21:05:48Z;[{'id': 4971719599, 'qualifierId': 7, 'value': '434xf7moiduhzy9ivp7jxr10'}, {'id': 4971719049, 'qualifierId': 141, 'value': '90.3'}, {'id': 4971719047, 'qualifierId': 140, 'value': '71.2'}, {'id': 4971719045, 'qualifierId': 56, 'value': 'Left'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;cdi8rq3pm3ors98rl4dcw07is;Offside Pass;;;;;;;;;;;;71,2;90,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;71,2;90,3;;;;;;;;0;85;19;New York RB II;5119;;1,0
2676684289;794;55;2;85;19;4g68p0t2f5jzhzfr67i2rj1ex;1;35,2;34,8;2024-04-21T20:50:13.736Z;2024-04-28T23:25:13Z;[{'id': 4991509085, 'qualifierId': 189}];5jqdll75iffj1cykuz06ue7ai;A. Reyes;;;cdi8rq3pm3ors98rl4dcw07is;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;85;19;Philadelphia Union II;5119;DL;1,0
2676684547;795;1;2;85;52;4g68p0t2f5jzhzfr67i2rj1ex;1;22,6;18,0;2024-04-21T20:50:46.738Z;2024-04-21T21:52:02Z;[{'id': 4971720841, 'qualifierId': 141, 'value': '4.3'}, {'id': 4971720831, 'qualifierId': 5}, {'id': 4971720835, 'qualifierId': 241}, {'id': 4971720845, 'qualifierId': 213, 'value': '6.08'}, {'id': 4971720843, 'qualifierId': 212, 'value': '45.5'}, {'id': 4971720839, 'qualifierId': 140, 'value': '65.0'}, {'id': 4971720833, 'qualifierId': 155}, {'id': 4971720837, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971720847, 'qualifierId': 1}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;45,5;6,08;65,0;4,3;;;1,0;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;65,0;4,3;;;;;;;;0;85;52;Philadelphia Union II;5152;GK;1,0
2676684555;796;1;2;85;56;4g68p0t2f5jzhzfr67i2rj1ex;1;65,0;4,3;2024-04-21T20:50:50.129Z;2024-04-21T20:50:51Z;[{'id': 4971720881, 'qualifierId': 212, 'value': '3.3'}, {'id': 4971720877, 'qualifierId': 140, 'value': '61.9'}, {'id': 4971720879, 'qualifierId': 141, 'value': '5.3'}, {'id': 4971720873, 'qualifierId': 3}, {'id': 4971720883, 'qualifierId': 213, 'value': '2.94'}, {'id': 4971720875, 'qualifierId': 56, 'value': 'Right'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;3,3;2,94;61,9;5,3;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;61,9;5,3;;;;;;;;0;85;56;Philadelphia Union II;5156;Sub;1,0
2676684605;797;1;2;85;57;4g68p0t2f5jzhzfr67i2rj1ex;1;62,0;5,3;2024-04-21T20:50:51.506Z;2024-04-21T20:50:55Z;[{'id': 4971721167, 'qualifierId': 213, 'value': '0.27'}, {'id': 4971721165, 'qualifierId': 212, 'value': '7.5'}, {'id': 4971721159, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971721163, 'qualifierId': 141, 'value': '8.3'}, {'id': 4971721161, 'qualifierId': 140, 'value': '68.9'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;7,5;0,27;68,9;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;68,9;8,3;;;;;;;;0;85;57;Philadelphia Union II;5157;Sub;1,0
2676684559;752;83;2;85;57;1zgjjyruyufrkh4xjvryqsb1i;0;43,8;96,5;2024-04-21T20:50:51.608Z;2024-04-21T21:26:14Z;[{'id': 4971799961, 'qualifierId': 399, 'value': 'es0bxxdxf6bco25evmg19ic4'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;cdi8rq3pm3ors98rl4dcw07is;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;85;57;New York RB II;5157;;1,0
2676684611;798;61;2;86;0;4g68p0t2f5jzhzfr67i2rj1ex;0;68,2;4,3;2024-04-21T20:50:54.186Z;2024-04-21T21:26:12Z;[{'id': 4971721193, 'qualifierId': 56, 'value': 'Right'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;cdi8rq3pm3ors98rl4dcw07is;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;86;0;Philadelphia Union II;5160;Sub;1,0
2676684671;753;5;2;86;0;1zgjjyruyufrkh4xjvryqsb1i;1;33,2;101,5;2024-04-21T20:50:54.488Z;2024-04-21T20:50:58Z;[{'id': 4971721419, 'qualifierId': 347}, {'id': 4971721457, 'qualifierId': 233, 'value': '799'}, {'id': 4971721417, 'qualifierId': 56, 'value': 'Back'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;cdi8rq3pm3ors98rl4dcw07is;Out;;;;;;;;;;;;;;;;;;;799,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;86;0;New York RB II;5160;;1,0
2676684621;799;5;2;86;0;4g68p0t2f5jzhzfr67i2rj1ex;0;66,8;-1,5;2024-04-21T20:50:54.488Z;2024-04-21T21:15:48Z;[{'id': 4971721465, 'qualifierId': 233, 'value': '753'}, {'id': 4971721223, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971721225, 'qualifierId': 347}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;cdi8rq3pm3ors98rl4dcw07is;Out;;;;;;;;;;;;;;;;;;;753,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;86;0;Philadelphia Union II;5160;Sub;1,0
2676684695;754;1;2;86;4;1zgjjyruyufrkh4xjvryqsb1i;0;33,7;100,0;2024-04-21T20:50:58.263Z;2024-04-21T20:51:01Z;[{'id': 4971721557, 'qualifierId': 213, 'value': '6.12'}, {'id': 4971721559, 'qualifierId': 1}, {'id': 4971721553, 'qualifierId': 141, 'value': '94.7'}, {'id': 4971721555, 'qualifierId': 212, 'value': '29.7'}, {'id': 4971721547, 'qualifierId': 107}, {'id': 4971721549, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971721551, 'qualifierId': 140, 'value': '61.6'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;29,7;6,12;61,6;94,7;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;61,6;94,7;;;;;;;;0;86;4;New York RB II;5164;;1,0
2676684711;800;1;2;86;8;4g68p0t2f5jzhzfr67i2rj1ex;0;32,0;6,4;2024-04-21T20:51:02.546Z;2024-04-21T20:51:03Z;[{'id': 4971721647, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971721655, 'qualifierId': 213, 'value': '6.03'}, {'id': 4971721651, 'qualifierId': 141, 'value': '0.0'}, {'id': 4971721649, 'qualifierId': 140, 'value': '51.9'}, {'id': 4971721645, 'qualifierId': 157}, {'id': 4971721657, 'qualifierId': 1}, {'id': 4971721653, 'qualifierId': 212, 'value': '21.6'}];5jqdll75iffj1cykuz06ue7ai;A. Reyes;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;21,6;6,03;51,9;0,0;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;51,9;0,0;;;;;;;;0;86;8;Philadelphia Union II;5168;DL;1,0
2676684735;755;5;2;86;9;1zgjjyruyufrkh4xjvryqsb1i;1;46,0;101,4;2024-04-21T20:51:02.999Z;2024-04-21T20:51:07Z;[{'id': 4971721809, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971721811, 'qualifierId': 347}, {'id': 4971721837, 'qualifierId': 233, 'value': '801'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;cdi8rq3pm3ors98rl4dcw07is;Out;;;;;;;;;;;;;;;;;;;801,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;86;9;New York RB II;5169;;1,0
2676684715;801;5;2;86;9;4g68p0t2f5jzhzfr67i2rj1ex;0;54,0;-1,4;2024-04-21T20:51:02.999Z;2024-04-21T21:15:48Z;[{'id': 4971721663, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971721849, 'qualifierId': 233, 'value': '755'}, {'id': 4971721665, 'qualifierId': 347}];5jqdll75iffj1cykuz06ue7ai;A. Reyes;;;cdi8rq3pm3ors98rl4dcw07is;Out;;;;;;;;;;;;;;;;;;;755,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;86;9;Philadelphia Union II;5169;DL;1,0
2676684771;756;1;2;86;12;1zgjjyruyufrkh4xjvryqsb1i;1;59,1;100,0;2024-04-21T20:51:06.792Z;2024-04-21T20:51:11Z;[{'id': 4971722051, 'qualifierId': 107}, {'id': 4971722055, 'qualifierId': 140, 'value': '42.1'}, {'id': 4971722061, 'qualifierId': 213, 'value': '3.51'}, {'id': 4971722059, 'qualifierId': 212, 'value': '19.1'}, {'id': 4971722053, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971722057, 'qualifierId': 141, 'value': '90.8'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;19,1;3,51;42,1;90,8;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;42,1;90,8;;;;;;;;0;86;12;New York RB II;5172;;1,0
2676684807;757;1;2;86;17;1zgjjyruyufrkh4xjvryqsb1i;1;42,6;75,6;2024-04-21T20:51:11.047Z;2024-04-21T20:51:14Z;[{'id': 4971722249, 'qualifierId': 213, 'value': '4.38'}, {'id': 4971722243, 'qualifierId': 140, 'value': '35.1'}, {'id': 4971722247, 'qualifierId': 212, 'value': '23.8'}, {'id': 4971722241, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971722245, 'qualifierId': 141, 'value': '42.5'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;23,8;4,38;35,1;42,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;35,1;42,5;;;;;;;;0;86;17;New York RB II;5177;;1,0
2676684839;758;1;2;86;20;1zgjjyruyufrkh4xjvryqsb1i;1;39,6;32,7;2024-04-21T20:51:14.743Z;2024-04-21T20:51:17Z;[{'id': 4971722425, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971722427, 'qualifierId': 140, 'value': '42.1'}, {'id': 4971722431, 'qualifierId': 212, 'value': '23.0'}, {'id': 4971722433, 'qualifierId': 213, 'value': '1.46'}, {'id': 4971722429, 'qualifierId': 141, 'value': '66.3'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;cdi8rq3pm3ors98rl4dcw07is;Pass;;;;;;;;;;23,0;1,46;42,1;66,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;42,1;66,3;;;;;;;;0;86;20;New York RB II;5180;;1,0
