id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_Resume;value_JerseyNumber;value_TeamKit;value_Captain;value_Involved;value_TeamFormation;value_DirectionOfPlay;value_Angle;value_PassEndY;value_Zone;value_Length;value_PassEndX;value_KickOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_Chipped;value_SwitchOfPlay;value_Assist;value_RelatedEventId;value_GkX;value_GoalmouthZ;value_RightFooted;value_Assisted;value_CloseHigh;value_RegularPlay;value_GoalmouthY;value_IndividualPlay;value_GkY;value_OutOfBoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_AerialFoul;value_Direct;value_Foul;value_FreeKickTaken;value_IntendedTackleTarget;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_LayOff;value_Straight;value_DrivenCross;value_Cross;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_TakeOnOvertake;value_TouchTypeClearance;value_NotVisible;value_OutOfPlay;value_Right;value_Left;value_OutSwinger;value_IntentionalAssist;value_CornerTaken;value_FirstTouch;value_MisHit;value_BoxCentre;value_FromCorner;value_Volley;value_Head;value_2NdAssist;value_LowCentre;value_2NdRelatedEventId;value_GkXTimeOfGoal;value_2NdAssisted;value_GoalShotGameClock;value_GkYTimeOfGoal;value_LeftFooted;value_BigChance;value_GoalShotTimestamp;value_PlayersCaughtOffside;value_Indirect;value_Overrun;value_TouchTypeControl;value_FlickOn;value_CloseLeft;value_BoxDeepLeft;value_BoxRight;value_High;value_MediumGkIntervention;value_ThroughBall;value_BoxDeepRight;value_TempBlocked;value_OutOfBoxDeepRight;value_InSwinger;value_CloseRight;value_PullBack;value_BlockedY;value_LowLeft;value_SixYardBlocked;value_Blocked;value_BlockedX;value_DefBlock;value_OverhitCross;value_NotAssisted;value_Hands;value_Stooping;value_ParriedSafe;value_BlockedPass;value_AttemptedTackle;value_LowRight;value_Injury;value_InjuredPlayerId;value_BlockedCross;value_TakeOnSpace;value_HighRight;value_BoxLeft;value_Strong;value_NotPastGoalLine;value_Weak;value_Minutes;value_Shove/Push;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Defensive1V1;value_SwerveLeft;value_Collected;value_GkKickFromHands;value_Standing;value_CloseLeftAndHigh;value_LeadingToAttempt;value_SmallBoxCentre;value_RelatedError1Id;value_Diving;value_YellowCard;value_TacticalFoul;value_HighLeft;value_KeeperTouched;value_FreeKick;value_CaptainChange;value_FastBreak;value_SetPiece;value_FollowsADribble;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698095277;575;1;2;73;37;479lsfr4cwlzewpbuda3y2xv4;1;69,1;35,4;2024-06-27T01:23:22.709Z;2024-06-27T01:23:27Z;[{'id': 5088538015, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088538023, 'qualifierId': 213, 'value': '5.07'}, {'id': 5088538021, 'qualifierId': 212, 'value': '8.9'}, {'id': 5088538017, 'qualifierId': 140, 'value': '72.1'}, {'id': 5088538019, 'qualifierId': 141, 'value': '23.1'}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;5,07;23,1;;8,9;72,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;72,1;23,1;;;;;;;;0;73;37;Atlanta United II;4417;FW;1,0
2698095279;576;1;2;73;41;479lsfr4cwlzewpbuda3y2xv4;1;72,4;23,0;2024-06-27T01:23:27.162Z;2024-06-27T01:23:36Z;[{'id': 5088538029, 'qualifierId': 140, 'value': '70.3'}, {'id': 5088538033, 'qualifierId': 212, 'value': '9.2'}, {'id': 5088538141, 'qualifierId': 210, 'value': '13'}, {'id': 5088538035, 'qualifierId': 213, 'value': '1.81'}, {'id': 5088538027, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088538031, 'qualifierId': 141, 'value': '36.1'}];p99ze5cksh5tv01knf5oj33e;J. Solís;1,0;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;1,81;36,1;;9,2;70,3;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;70,3;36,1;;;;;;;;0;73;41;Atlanta United II;4421;AMR;1,0
2698095281;577;13;2;73;44;479lsfr4cwlzewpbuda3y2xv4;1;72,3;35,4;2024-06-27T01:23:29.928Z;2024-06-29T08:07:22Z;[{'id': 5088538045, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088538145, 'qualifierId': 74}, {'id': 5088538143, 'qualifierId': 72}, {'id': 5088538149, 'qualifierId': 55, 'value': '576'}, {'id': 5088538043, 'qualifierId': 18}, {'id': 5088538157, 'qualifierId': 215}, {'id': 5088538159, 'qualifierId': 230, 'value': '98.0'}, {'id': 5088538041, 'qualifierId': 22}, {'id': 5088538153, 'qualifierId': 102, 'value': '55.6'}, {'id': 5088538147, 'qualifierId': 29}, {'id': 5088538161, 'qualifierId': 231, 'value': '48.9'}, {'id': 5088538155, 'qualifierId': 103, 'value': '69.4'}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;dmypqxuppleh24mg496apb9jo;Miss;;;;;;;;;;;;;;;;;;;;;;;;;576,0;98,0;69,4;;1,0;;1,0;55,6;1,0;48,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;55,6;69.4;576,0;p99ze5cksh5tv01knf5oj33e;;0;73;44;Atlanta United II;4424;FW;1,0
2698095285;578;5;2;73;45;479lsfr4cwlzewpbuda3y2xv4;0;101,4;54,8;2024-06-27T01:23:30.896Z;2024-06-27T01:23:31Z;[{'id': 5088538095, 'qualifierId': 233, 'value': '678'}, {'id': 5088538067, 'qualifierId': 346}, {'id': 5088538065, 'qualifierId': 56, 'value': 'Center'}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;dmypqxuppleh24mg496apb9jo;Out;;;;;;;;;;;;;;;;;;678,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;73;45;Atlanta United II;4425;FW;1,0
2698095289;678;5;2;73;45;erwnez7ksfkns4dqmyr1fhbe;1;-1,4;45,2;2024-06-27T01:23:30.896Z;2024-06-27T01:30:44Z;[{'id': 5088538089, 'qualifierId': 233, 'value': '578'}, {'id': 5088538087, 'qualifierId': 346}, {'id': 5088538085, 'qualifierId': 56, 'value': 'Back'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;dmypqxuppleh24mg496apb9jo;Out;;;;;;;;;;;;;;;;;;578,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;73;45;Orlando City B;4425;FWL;1,0
2698095319;679;1;2;74;5;erwnez7ksfkns4dqmyr1fhbe;1;5,2;46,6;2024-06-27T01:23:51.560Z;2024-06-27T01:23:53Z;[{'id': 5088538289, 'qualifierId': 124}, {'id': 5088538299, 'qualifierId': 213, 'value': '1.59'}, {'id': 5088538293, 'qualifierId': 140, 'value': '4.9'}, {'id': 5088538295, 'qualifierId': 141, 'value': '72.3'}, {'id': 5088538297, 'qualifierId': 212, 'value': '17.5'}, {'id': 5088538291, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088538303, 'qualifierId': 237}];cu84s15ig7u7g9iwwcff82yuh;J. Cohen;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;1,59;72,3;;17,5;4,9;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;4,9;72,3;;;;;;;;0;74;5;Orlando City B;4445;GK;1,0
2698095325;680;1;2;74;8;erwnez7ksfkns4dqmyr1fhbe;0;4,9;72,3;2024-06-27T01:23:53.768Z;2024-06-27T01:23:55Z;[{'id': 5088538335, 'qualifierId': 212, 'value': '15.3'}, {'id': 5088538337, 'qualifierId': 213, 'value': '0.15'}, {'id': 5088538329, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088538331, 'qualifierId': 140, 'value': '19.3'}, {'id': 5088538333, 'qualifierId': 141, 'value': '75.6'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;0,15;75,6;;15,3;19,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;19,3;75,6;;;;;;;;0;74;8;Orlando City B;4448;DC;1,0
2698095327;579;49;2;74;10;479lsfr4cwlzewpbuda3y2xv4;1;78,4;25,5;2024-06-27T01:23:55.949Z;2024-06-27T01:23:56Z;[];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;dmypqxuppleh24mg496apb9jo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;74;10;Atlanta United II;4450;AMC;1,0
2698095337;580;1;2;74;13;479lsfr4cwlzewpbuda3y2xv4;0;96,9;23,6;2024-06-27T01:23:59.058Z;2024-06-29T08:07:53Z;[{'id': 5088538393, 'qualifierId': 213, 'value': '1.74'}, {'id': 5088538389, 'qualifierId': 141, 'value': '37.9'}, {'id': 5088538391, 'qualifierId': 212, 'value': '9.9'}, {'id': 5088538385, 'qualifierId': 56, 'value': 'Center'}, {'id': 5089910829, 'qualifierId': 195}, {'id': 5088538387, 'qualifierId': 140, 'value': '95.3'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;1,74;37,9;;9,9;95,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;95,3;37,9;;;;;;;;0;74;13;Atlanta United II;4453;AMC;1,0
2698095437;681;12;2;74;14;erwnez7ksfkns4dqmyr1fhbe;1;5,8;61,7;2024-06-27T01:23:59.816Z;2024-06-27T01:24:43Z;[{'id': 5088538953, 'qualifierId': 212, 'value': '23.0'}, {'id': 5088538951, 'qualifierId': 141, 'value': '94.5'}, {'id': 5088538949, 'qualifierId': 140, 'value': '11.0'}, {'id': 5088538947, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088538955, 'qualifierId': 213, 'value': '1.33'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;dmypqxuppleh24mg496apb9jo;Clearance;;;;;;;;;;1,33;94,5;;23,0;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;11,0;94,5;;;;;;;;0;74;14;Orlando City B;4454;DC;1,0
2698095385;581;1;2;74;25;479lsfr4cwlzewpbuda3y2xv4;1;78,3;4,6;2024-06-27T01:24:10.667Z;2024-06-27T01:24:14Z;[{'id': 5088538595, 'qualifierId': 212, 'value': '9.6'}, {'id': 5088538597, 'qualifierId': 213, 'value': '3.27'}, {'id': 5088538591, 'qualifierId': 140, 'value': '69.2'}, {'id': 5088538589, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088538593, 'qualifierId': 141, 'value': '2.8'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;3,27;2,8;;9,6;69,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;69,2;2,8;;;;;;;;0;74;25;Atlanta United II;4465;AMR;1,0
2698095389;582;1;2;74;28;479lsfr4cwlzewpbuda3y2xv4;1;67,4;7,6;2024-06-27T01:24:14.432Z;2024-06-27T01:24:16Z;[{'id': 5088538619, 'qualifierId': 141, 'value': '15.6'}, {'id': 5088538621, 'qualifierId': 212, 'value': '11.5'}, {'id': 5088538617, 'qualifierId': 140, 'value': '57.7'}, {'id': 5088538623, 'qualifierId': 213, 'value': '2.65'}, {'id': 5088538615, 'qualifierId': 56, 'value': 'Right'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;2,65;15,6;;11,5;57,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;57,7;15,6;;;;;;;;0;74;28;Atlanta United II;4468;DR;1,0
2698095391;583;1;2;74;30;479lsfr4cwlzewpbuda3y2xv4;1;57,5;16,8;2024-06-27T01:24:16.370Z;2024-06-27T01:24:17Z;[{'id': 5088538637, 'qualifierId': 213, 'value': '1.74'}, {'id': 5088538629, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088538635, 'qualifierId': 212, 'value': '19.0'}, {'id': 5088538633, 'qualifierId': 141, 'value': '44.3'}, {'id': 5088538631, 'qualifierId': 140, 'value': '54.4'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;1,74;44,3;;19,0;54,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;54,4;44,3;;;;;;;;0;74;30;Atlanta United II;4470;DL;1,0
2698095397;584;1;2;74;31;479lsfr4cwlzewpbuda3y2xv4;1;54,9;44,6;2024-06-27T01:24:17.604Z;2024-06-27T01:24:21Z;[{'id': 5088538671, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088538677, 'qualifierId': 212, 'value': '18.9'}, {'id': 5088538675, 'qualifierId': 141, 'value': '72.4'}, {'id': 5088538679, 'qualifierId': 213, 'value': '1.61'}, {'id': 5088538673, 'qualifierId': 140, 'value': '54.2'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;1,61;72,4;;18,9;54,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;54,2;72,4;;;;;;;;0;74;31;Atlanta United II;4471;DC;1,0
2698095399;585;1;2;74;35;479lsfr4cwlzewpbuda3y2xv4;1;57,0;88,6;2024-06-27T01:24:21.557Z;2024-06-27T01:24:24Z;[{'id': 5088538691, 'qualifierId': 56, 'value': 'Left'}, {'id': 5088538697, 'qualifierId': 212, 'value': '11.1'}, {'id': 5088538695, 'qualifierId': 141, 'value': '93.9'}, {'id': 5088538693, 'qualifierId': 140, 'value': '67.0'}, {'id': 5088538699, 'qualifierId': 213, 'value': '0.33'}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;0,33;93,9;;11,1;67,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;67,0;93,9;;;;;;;;0;74;35;Atlanta United II;4475;DC;1,0
2698095403;586;1;2;74;39;479lsfr4cwlzewpbuda3y2xv4;1;64,7;72,1;2024-06-27T01:24:24.854Z;2024-06-27T01:24:26Z;[{'id': 5088538729, 'qualifierId': 212, 'value': '6.7'}, {'id': 5088538723, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088538727, 'qualifierId': 141, 'value': '62.6'}, {'id': 5088538731, 'qualifierId': 213, 'value': '4.46'}, {'id': 5088538725, 'qualifierId': 140, 'value': '63.1'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;4,46;62,6;;6,7;63,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;63,1;62,6;;;;;;;;0;74;39;Atlanta United II;4479;AML;1,0
2698095413;587;1;2;74;41;479lsfr4cwlzewpbuda3y2xv4;1;62,9;62,6;2024-06-27T01:24:26.728Z;2024-06-27T01:24:29Z;[{'id': 5088538779, 'qualifierId': 141, 'value': '72.4'}, {'id': 5088538781, 'qualifierId': 212, 'value': '7.1'}, {'id': 5088538783, 'qualifierId': 213, 'value': '1.21'}, {'id': 5088538777, 'qualifierId': 140, 'value': '65.3'}, {'id': 5088538775, 'qualifierId': 56, 'value': 'Center'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;1,21;72,4;;7,1;65,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;65,3;72,4;;;;;;;;0;74;41;Atlanta United II;4481;MC;1,0
2698095419;588;1;2;74;44;479lsfr4cwlzewpbuda3y2xv4;1;65,9;75,4;2024-06-27T01:24:29.869Z;2024-06-27T01:24:32Z;[{'id': 5088538835, 'qualifierId': 213, 'value': '4.31'}, {'id': 5088538831, 'qualifierId': 141, 'value': '65.7'}, {'id': 5088538827, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088538829, 'qualifierId': 140, 'value': '63.2'}, {'id': 5088538833, 'qualifierId': 212, 'value': '7.2'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;4,31;65,7;;7,2;63,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;63,2;65,7;;;;;;;;0;74;44;Atlanta United II;4484;AML;1,0
2698095421;589;1;2;74;46;479lsfr4cwlzewpbuda3y2xv4;1;63,2;65,4;2024-06-27T01:24:32.431Z;2024-06-27T01:24:35Z;[{'id': 5088538871, 'qualifierId': 141, 'value': '36.7'}, {'id': 5088538873, 'qualifierId': 212, 'value': '20.3'}, {'id': 5088538867, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088538875, 'qualifierId': 213, 'value': '4.43'}, {'id': 5088538869, 'qualifierId': 140, 'value': '57.9'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;4,43;36,7;;20,3;57,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;57,9;36,7;;;;;;;;0;74;46;Atlanta United II;4486;MC;1,0
2698095425;590;1;2;74;49;479lsfr4cwlzewpbuda3y2xv4;1;57,8;35,5;2024-06-27T01:24:34.931Z;2024-06-27T01:24:39Z;[{'id': 5088538903, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088538909, 'qualifierId': 212, 'value': '22.6'}, {'id': 5088538907, 'qualifierId': 141, 'value': '4.0'}, {'id': 5088538905, 'qualifierId': 140, 'value': '64.7'}, {'id': 5088538911, 'qualifierId': 213, 'value': '5.04'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;5,04;4,0;;22,6;64,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;64,7;4,0;;;;;;;;0;74;49;Atlanta United II;4489;DL;1,0
2698095431;591;1;2;74;52;479lsfr4cwlzewpbuda3y2xv4;0;68,9;11,6;2024-06-27T01:24:38.509Z;2024-06-29T08:08:46Z;[{'id': 5088538939, 'qualifierId': 213, 'value': '0.71'}, {'id': 5088538933, 'qualifierId': 140, 'value': '80.4'}, {'id': 5088538931, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088538937, 'qualifierId': 212, 'value': '16.0'}, {'id': 5088538935, 'qualifierId': 141, 'value': '27.0'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;0,71;27,0;;16,0;80,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;80,4;27,0;;;;;;;;0;74;52;Atlanta United II;4492;AMR;1,0
2698343263;819;8;2;74;53;erwnez7ksfkns4dqmyr1fhbe;1;19,1;70,9;2024-06-27T01:24:39.263Z;2024-06-29T08:08:49Z;[{'id': 5089911083, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089911133, 'qualifierId': 383}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;dmypqxuppleh24mg496apb9jo;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;74;53;Orlando City B;4493;DC;1,0
2698095441;682;49;2;74;54;erwnez7ksfkns4dqmyr1fhbe;1;22,2;76,7;2024-06-27T01:24:39.803Z;2024-06-29T08:09:00Z;[];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;dmypqxuppleh24mg496apb9jo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;74;54;Orlando City B;4494;DC;1,0
2698095443;683;1;2;74;54;erwnez7ksfkns4dqmyr1fhbe;1;21,2;76,9;2024-06-27T01:24:40.090Z;2024-06-29T08:09:05Z;[{'id': 5088538983, 'qualifierId': 141, 'value': '67.5'}, {'id': 5088538979, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088538981, 'qualifierId': 140, 'value': '36.0'}, {'id': 5088538987, 'qualifierId': 213, 'value': '5.89'}, {'id': 5088538985, 'qualifierId': 212, 'value': '16.8'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;dmypqxuppleh24mg496apb9jo;Pass;;;;;;;;;;5,89;67,5;;16,8;36,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;36,0;67,5;;;;;;;;0;74;54;Orlando City B;4494;DC;1,0
