id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_TeamFormation;value_TeamKit;value_Captain;value_JerseyNumber;value_Resume;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_Length;value_PassEndY;value_KickOff;value_Angle;value_PassEndX;value_LongBall;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_BlockedPass;value_Offensive;value_Defensive;value_Launch;value_DeletedEventType;value_OutSwinger;value_Cross;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_FlickOn;value_Head;value_OutOfPlay;value_SwitchOfPlay;value_LayOff;value_TouchTypeClearance;value_IntendedTackleTarget;value_TakeOnOvertake;value_ThroughBall;value_ShirtPull/Holding;value_Direct;value_Foul;value_FreeKickTaken;value_IntentionalAssist;value_Assist;value_BlockedY;value_RelatedEventId;value_FirstTouch;value_GoalmouthZ;value_HitWoodwork;value_IndividualPlay;value_LowRight;value_BlockedX;value_GoalmouthY;value_Assisted;value_LeftFooted;value_RegularPlay;value_OutOfBoxCentre;value_LowGkIntervention;value_ParriedDanger;value_Diving;value_Hands;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistTeam;value_BoxCentre;value_LowLeft;value_GoalShotGameClock;value_GkX;value_NotAssisted;value_BigChance;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GkY;value_KeeperThrow;value_MediumGkIntervention;value_Shove/Push;value_Blocked;value_LowCentre;value_DefBlock;value_TakeOnSpace;value_TouchTypeControl;value_AttemptedTackle;value_ParriedSafe;value_BlockedCross;value_PullBack;value_CloseHigh;value_FreeKick;value_SwerveLeft;value_RefereeDelay;value_DrinksBreak;value_IncorrectOutOfPlayDecision;value_High;value_OverArm;value_Left;value_CornerTaken;value_InSwinger;value_Right;value_NotPastGoalLine;value_Volley;value_FromCorner;value_SmallBoxLeft;value_HighGkIntervention;value_GkStart;value_Defensive1V1;value_YellowCard;value_TimeWasting;value_NotVisible;value_Minutes;value_Overrun;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Deflection;value_Standing;value_Handball;value_Dissent;value_CloseRight;value_HighLeft;value_TempBlocked;value_RecklessOffence;value_PlayersCaughtOffside;value_Indirect;value_OverhitCross;value_LeadingToAttempt;value_1On1;value_CloseLeft;value_RelatedError1Id;value_BoxLeft;value_InjuredPlayerId;value_Injury;value_HighClaim;value_Stooping;value_Collected;value_ByWall;value_SetPiece;value_GkKickFromHands;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680249239;812;1;2;90;23;479lsfr4cwlzewpbuda3y2xv4;1;37,4;46,9;2024-04-28T20:53:10.984Z;2024-04-28T20:54:32Z;[{'id': 4991017803, 'qualifierId': 140, 'value': '35.0'}, {'id': 4991017805, 'qualifierId': 141, 'value': '15.6'}, {'id': 4991017801, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991017807, 'qualifierId': 212, 'value': '21.4'}, {'id': 4991017809, 'qualifierId': 213, 'value': '4.59'}];2meqkx9av039q3cvedrp6jg4q;D. Pareja;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;21,4;15,6;;4,59;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;35,0;15,6;;;;;;;0;0;90;23;Toronto II;5423;Sub;1,0
2680249279;813;1;2;90;25;479lsfr4cwlzewpbuda3y2xv4;1;33,9;13,8;2024-04-28T20:53:12.633Z;2024-04-28T20:53:16Z;[{'id': 4991018143, 'qualifierId': 213, 'value': '6.14'}, {'id': 4991018135, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991018141, 'qualifierId': 212, 'value': '28.3'}, {'id': 4991018137, 'qualifierId': 140, 'value': '60.6'}, {'id': 4991018139, 'qualifierId': 141, 'value': '7.9'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;28,3;7,9;;6,14;60,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;60,6;7,9;;;;;;;0;0;90;25;Toronto II;5425;DL;1,0
2680249287;814;3;2;90;29;479lsfr4cwlzewpbuda3y2xv4;0;69,2;4,2;2024-04-28T20:53:16.343Z;2024-05-02T15:48:17Z;[{'id': 4991018331, 'qualifierId': 233, 'value': '713'}, {'id': 4991018189, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991018191, 'qualifierId': 286}, {'id': 4997249031, 'qualifierId': 465}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;cgwkg6392h02jq056cf3niw44;Take On;;;;;;;;;;;;;;;;;;;713,0;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;90;29;Toronto II;5429;Sub;1,0
2680249299;713;7;2;90;29;29nx7yxy1rdqv2oobqn5pjf8p;1;30,8;95,8;2024-04-28T20:53:16.344Z;2024-05-02T15:48:15Z;[{'id': 4991018279, 'qualifierId': 167}, {'id': 4991018283, 'qualifierId': 285}, {'id': 4997249013, 'qualifierId': 385}, {'id': 4991018315, 'qualifierId': 233, 'value': '814'}, {'id': 4991018281, 'qualifierId': 56, 'value': 'Back'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;cgwkg6392h02jq056cf3niw44;Tackle;;;;;;;;;;;;;;;;;;;814,0;;;;;;1,0;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;90;29;Orlando City B;5429;DML;1,0
2680249301;714;5;2;90;30;29nx7yxy1rdqv2oobqn5pjf8p;0;35,2;101,0;2024-04-28T20:53:18.008Z;2024-04-28T21:10:10Z;[{'id': 4991018473, 'qualifierId': 233, 'value': '815'}, {'id': 4991018293, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991018295, 'qualifierId': 347}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;cgwkg6392h02jq056cf3niw44;Out;;;;;;;;;;;;;;;;;;;815,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;90;30;Orlando City B;5430;DML;1,0
2680249321;815;5;2;90;30;479lsfr4cwlzewpbuda3y2xv4;1;64,8;-1,0;2024-04-28T20:53:18.008Z;2024-04-28T20:53:20Z;[{'id': 4991018385, 'qualifierId': 347}, {'id': 4991018439, 'qualifierId': 233, 'value': '714'}, {'id': 4991018381, 'qualifierId': 56, 'value': 'Right'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;cgwkg6392h02jq056cf3niw44;Out;;;;;;;;;;;;;;;;;;;714,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;90;30;Toronto II;5430;Sub;1,0
2680249365;816;1;2;90;32;479lsfr4cwlzewpbuda3y2xv4;1;62,2;0,0;2024-04-28T20:53:19.902Z;2024-04-28T20:54:33Z;[{'id': 4991018653, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991018655, 'qualifierId': 140, 'value': '37.8'}, {'id': 4991018649, 'qualifierId': 107}, {'id': 4991018659, 'qualifierId': 212, 'value': '26.7'}, {'id': 4991018657, 'qualifierId': 141, 'value': '10.0'}, {'id': 4991018661, 'qualifierId': 213, 'value': '2.85'}, {'id': 4991018663, 'qualifierId': 1}];2meqkx9av039q3cvedrp6jg4q;D. Pareja;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;26,7;10,0;;2,85;37,8;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;37,8;10,0;;;;;;;0;0;90;32;Toronto II;5432;Sub;1,0
2680249419;817;1;2;90;36;479lsfr4cwlzewpbuda3y2xv4;1;37,3;20,0;2024-04-28T20:53:23.608Z;2024-04-28T20:53:29Z;[{'id': 4991019027, 'qualifierId': 141, 'value': '24.7'}, {'id': 4991019029, 'qualifierId': 212, 'value': '6.0'}, {'id': 4991019025, 'qualifierId': 140, 'value': '42.1'}, {'id': 4991019023, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991019031, 'qualifierId': 213, 'value': '0.57'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;6,0;24,7;;0,57;42,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;42,1;24,7;;;;;;;0;0;90;36;Toronto II;5436;DL;1,0
2680249437;818;1;2;90;41;479lsfr4cwlzewpbuda3y2xv4;0;52,9;52,5;2024-04-28T20:53:29.240Z;2024-04-28T20:53:30Z;[{'id': 4991019131, 'qualifierId': 141, 'value': '100.0'}, {'id': 4991019137, 'qualifierId': 1}, {'id': 4991019133, 'qualifierId': 212, 'value': '33.8'}, {'id': 4991019129, 'qualifierId': 140, 'value': '57.8'}, {'id': 4991019127, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991019135, 'qualifierId': 213, 'value': '1.42'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;33,8;100,0;;1,42;57,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;57,8;100,0;;;;;;;0;0;90;41;Toronto II;5441;MC;1,0
2680249569;715;5;2;90;43;29nx7yxy1rdqv2oobqn5pjf8p;1;39,4;-1,4;2024-04-28T20:53:30.820Z;2024-04-28T21:10:10Z;[{'id': 4991020099, 'qualifierId': 347}, {'id': 4991020097, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991020135, 'qualifierId': 233, 'value': '819'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;cgwkg6392h02jq056cf3niw44;Out;;;;;;;;;;;;;;;;;;;819,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;90;43;Orlando City B;5443;DML;1,0
2680249439;819;5;2;90;43;479lsfr4cwlzewpbuda3y2xv4;0;60,6;101,4;2024-04-28T20:53:30.820Z;2024-04-28T20:53:48Z;[{'id': 4991019151, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991020145, 'qualifierId': 233, 'value': '715'}, {'id': 4991019155, 'qualifierId': 347}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;cgwkg6392h02jq056cf3niw44;Out;;;;;;;;;;;;;;;;;;;715,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;90;43;Toronto II;5443;MC;1,0
2680249579;716;1;2;91;0;29nx7yxy1rdqv2oobqn5pjf8p;1;27,6;0,0;2024-04-28T20:53:47.693Z;2024-04-28T20:53:49Z;[{'id': 4991020215, 'qualifierId': 141, 'value': '20.8'}, {'id': 4991020209, 'qualifierId': 107}, {'id': 4991020213, 'qualifierId': 140, 'value': '19.6'}, {'id': 4991020219, 'qualifierId': 213, 'value': '2.08'}, {'id': 4991020217, 'qualifierId': 212, 'value': '17.1'}, {'id': 4991020211, 'qualifierId': 56, 'value': 'Back'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;17,1;20,8;;2,08;19,6;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;19,6;20,8;;;;;;;0;0;91;0;Orlando City B;5460;Sub;1,0
2680249613;717;1;2;91;1;29nx7yxy1rdqv2oobqn5pjf8p;1;21,5;25,6;2024-04-28T20:53:48.956Z;2024-04-28T20:53:53Z;[{'id': 4991020453, 'qualifierId': 140, 'value': '15.5'}, {'id': 4991020455, 'qualifierId': 141, 'value': '51.6'}, {'id': 4991020451, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991020457, 'qualifierId': 212, 'value': '18.8'}, {'id': 4991020459, 'qualifierId': 213, 'value': '1.91'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;18,8;51,6;;1,91;15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;15,5;51,6;;;;;;;0;0;91;1;Orlando City B;5461;DC;1,0
2680249679;718;1;2;91;5;29nx7yxy1rdqv2oobqn5pjf8p;0;17,7;55,4;2024-04-28T20:53:53.149Z;2024-04-28T20:54:25Z;[{'id': 4991020837, 'qualifierId': 157}, {'id': 4991020839, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991020849, 'qualifierId': 212, 'value': '91.1'}, {'id': 4991020859, 'qualifierId': 1}, {'id': 4991020841, 'qualifierId': 140, 'value': '100.0'}, {'id': 4991020845, 'qualifierId': 141, 'value': '91.2'}, {'id': 4991020853, 'qualifierId': 213, 'value': '0.27'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;91,1;91,2;;0,27;100,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;100,0;91,2;;;;;;;0;0;91;5;Orlando City B;5465;GK;1,0
2680249687;719;5;2;91;12;29nx7yxy1rdqv2oobqn5pjf8p;0;101,2;90,7;2024-04-28T20:54:00.073Z;2024-04-28T20:54:01Z;[{'id': 4991020879, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991020947, 'qualifierId': 233, 'value': '822'}, {'id': 4991020881, 'qualifierId': 346}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;cgwkg6392h02jq056cf3niw44;Out;;;;;;;;;;;;;;;;;;;822,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;91;12;Orlando City B;5472;GK;1,0
2680249691;822;5;2;91;12;479lsfr4cwlzewpbuda3y2xv4;1;-1,2;9,3;2024-04-28T20:54:00.073Z;2024-04-28T21:10:10Z;[{'id': 4991020913, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991020937, 'qualifierId': 233, 'value': '719'}, {'id': 4991020915, 'qualifierId': 346}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;cgwkg6392h02jq056cf3niw44;Out;;;;;;;;;;;;;;;;;;;719,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;91;12;Toronto II;5472;DL;1,0
2680249777;823;1;2;91;15;479lsfr4cwlzewpbuda3y2xv4;1;3,1;44,3;2024-04-28T20:54:02.551Z;2024-04-28T20:54:08Z;[{'id': 4991021365, 'qualifierId': 213, 'value': '0.70'}, {'id': 4991021359, 'qualifierId': 140, 'value': '10.1'}, {'id': 4991021363, 'qualifierId': 212, 'value': '9.6'}, {'id': 4991021357, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991021369, 'qualifierId': 237}, {'id': 4991021361, 'qualifierId': 141, 'value': '53.4'}, {'id': 4991021355, 'qualifierId': 124}];c2j0af3amobjhnadwf8cucbca;J. Otero;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;9,6;53,4;;0,7;10,1;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;10,1;53,4;;;;;;;0;0;91;15;Toronto II;5475;GK;1,0
2680249787;824;1;2;91;20;479lsfr4cwlzewpbuda3y2xv4;1;18,5;59,0;2024-04-28T20:54:07.913Z;2024-04-28T20:54:09Z;[{'id': 4991021449, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991021451, 'qualifierId': 140, 'value': '28.4'}, {'id': 4991021457, 'qualifierId': 213, 'value': '5.36'}, {'id': 4991021453, 'qualifierId': 141, 'value': '38.8'}, {'id': 4991021455, 'qualifierId': 212, 'value': '17.2'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;17,2;38,8;;5,36;28,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;28,4;38,8;;;;;;;0;0;91;20;Toronto II;5480;DC;1,0
2680249813;825;1;2;91;22;479lsfr4cwlzewpbuda3y2xv4;1;27,5;39,1;2024-04-28T20:54:09.431Z;2024-04-28T20:54:13Z;[{'id': 4991021667, 'qualifierId': 213, 'value': '0.08'}, {'id': 4991021661, 'qualifierId': 140, 'value': '39.8'}, {'id': 4991021665, 'qualifierId': 212, 'value': '13.0'}, {'id': 4991021659, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991021663, 'qualifierId': 141, 'value': '40.7'}];2meqkx9av039q3cvedrp6jg4q;D. Pareja;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;13,0;40,7;;0,08;39,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;39,8;40,7;;;;;;;0;0;91;22;Toronto II;5482;Sub;1,0
2680249849;826;1;2;91;26;479lsfr4cwlzewpbuda3y2xv4;1;46,3;47,5;2024-04-28T20:54:13.672Z;2024-04-28T20:54:17Z;[{'id': 4991021875, 'qualifierId': 141, 'value': '87.1'}, {'id': 4991021873, 'qualifierId': 140, 'value': '57.6'}, {'id': 4991021879, 'qualifierId': 213, 'value': '1.16'}, {'id': 4991021877, 'qualifierId': 212, 'value': '29.4'}, {'id': 4991021871, 'qualifierId': 56, 'value': 'Left'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;29,4;87,1;;1,16;57,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;57,6;87,1;;;;;;;0;0;91;26;Toronto II;5486;AMC;1,0
2680249857;827;1;2;91;30;479lsfr4cwlzewpbuda3y2xv4;1;64,1;90,2;2024-04-28T20:54:17.975Z;2024-04-28T20:54:19Z;[{'id': 4991021941, 'qualifierId': 140, 'value': '58.9'}, {'id': 4991021947, 'qualifierId': 213, 'value': '4.03'}, {'id': 4991021939, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991021943, 'qualifierId': 141, 'value': '80.3'}, {'id': 4991021945, 'qualifierId': 212, 'value': '8.7'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;8,7;80,3;;4,03;58,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;58,9;80,3;;;;;;;0;0;91;30;Toronto II;5490;Sub;1,0
2680249871;828;1;2;91;31;479lsfr4cwlzewpbuda3y2xv4;1;58,9;80,3;2024-04-28T20:54:19.095Z;2024-04-28T20:54:20Z;[{'id': 4991022043, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991022045, 'qualifierId': 140, 'value': '60.6'}, {'id': 4991022051, 'qualifierId': 213, 'value': '4.96'}, {'id': 4991022047, 'qualifierId': 141, 'value': '69.9'}, {'id': 4991022049, 'qualifierId': 212, 'value': '7.3'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;7,3;69,9;;4,96;60,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;60,6;69,9;;;;;;;0;0;91;31;Toronto II;5491;MC;1,0
2680249887;829;1;2;91;32;479lsfr4cwlzewpbuda3y2xv4;0;60,7;69,9;2024-04-28T20:54:20.200Z;2024-04-28T20:54:21Z;[{'id': 4991022151, 'qualifierId': 141, 'value': '79.7'}, {'id': 4991022147, 'qualifierId': 56, 'value': 'Left'}, {'id': 4991022149, 'qualifierId': 140, 'value': '67.1'}, {'id': 4991022153, 'qualifierId': 212, 'value': '9.5'}, {'id': 4991022155, 'qualifierId': 213, 'value': '0.78'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;9,5;79,7;;0,78;67,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;67,1;79,7;;;;;;;0;0;91;32;Toronto II;5492;AMC;1,0
2680249899;720;1;2;91;34;29nx7yxy1rdqv2oobqn5pjf8p;0;29,9;11,5;2024-04-28T20:54:21.340Z;2024-04-28T20:54:23Z;[{'id': 4991022221, 'qualifierId': 213, 'value': '6.24'}, {'id': 4991022211, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991022217, 'qualifierId': 212, 'value': '3.0'}, {'id': 4991022213, 'qualifierId': 140, 'value': '32.8'}, {'id': 4991022215, 'qualifierId': 141, 'value': '11.3'}, {'id': 4991022281, 'qualifierId': 286}, {'id': 4991022275, 'qualifierId': 236}, {'id': 4991022277, 'qualifierId': 233, 'value': '830'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;cgwkg6392h02jq056cf3niw44;Pass;;;;;;;;;;;3,0;11,3;;6,24;32,8;;;;830,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;32,8;11,3;;;;;;;0;0;91;34;Orlando City B;5494;Sub;1,0
