id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Involved;value_TeamFormation;value_Captain;value_Resume;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Zone;value_KickOff;value_Angle;value_PassEndY;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_TouchTypeControl;value_Defensive;value_IntendedTackleTarget;value_TakeOnSpace;value_TouchTypePass;value_Launch;value_FlickOn;value_OutOfPlay;value_LayOff;value_SwitchOfPlay;value_DeletedEventType;value_TakeOnOvertake;value_BlockedPass;value_RightFooted;value_OutSwinger;value_Cross;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_BlockedX;value_RelatedEventId;value_LowCentre;value_FromCorner;value_BigChance;value_BlockedY;value_BoxCentre;value_FirstTouch;value_GoalmouthY;value_Assisted;value_Head;value_Standing;value_Collected;value_Hands;value_MediumGkIntervention;value_KeeperThrow;value_NotVisible;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_GkY;value_FastBreak;value_LeftFooted;value_IndividualPlay;value_Blocked;value_GkX;value_BoxLeft;value_DefBlock;value_OutOfBoxCentre;value_LowLeft;value_InSwinger;value_TouchTypeClearance;value_PlayersCaughtOffside;value_NextEventGoalKick;value_Indirect;value_AerialFoul;value_OverhitCross;value_Unchallenged;value_LowGkIntervention;value_ThroughBall;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalKick;value_High;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_HighClaim;value_HighGkIntervention;value_Defensive1V1;value_Shove/Push;value_RegularPlay;value_LowRight;value_Low;value_RecklessOffence;value_Stooping;value_OverArm;value_IncorrectOutOfPlayDecision;value_2NdAssist;value_CloseRight;value_BoxDeepLeft;value_NotPastGoalLine;value_2NdAssisted;value_2NdRelatedEventId;value_SmallBoxCentre;value_HighRight;value_PullBack;value_ParriedSafe;value_BoxRight;value_Diving;value_Minutes;value_EndType;value_ParriedDanger;value_InjuredPlayerId;value_Injury;value_NotAssisted;value_SwerveRight;value_FreeKick;value_ByWall;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_GkHoof;value_MisHit;value_Overrun;value_HighCentre;value_Straight;value_DrivenCross;value_Penalty;value_PenaltyTakerId;value_Handball;value_Saved;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Feet;value_GkKickFromHands;value_GoesToPenalties;value_Scored;value_KeeperTouched;value_HighLeft;value_HitWoodwork;value_HitLeftPost;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701132153;347;49;1;37;27;6gaq85erpkvbyxvivd96wuw44;1;12,5;20,3;2024-07-15T02:41:56.049Z;2024-07-15T02:41:56Z;[];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;e2wgkfzh4bywcg6tk7di384yc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;37;27;Ventura County;2247;DR;1,0
2701132173;348;1;1;37;29;6gaq85erpkvbyxvivd96wuw44;0;11,5;4,8;2024-07-15T02:41:58.249Z;2024-07-15T02:42:00Z;[{'id': 5105246381, 'qualifierId': 1}, {'id': 5105246379, 'qualifierId': 213, 'value': '0.91'}, {'id': 5105246373, 'qualifierId': 140, 'value': '31.2'}, {'id': 5105246377, 'qualifierId': 212, 'value': '33.6'}, {'id': 5105246371, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105246375, 'qualifierId': 141, 'value': '43.8'}, {'id': 5105246369, 'qualifierId': 157}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;31,2;;;0,91;43,8;33,6;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;31,2;43,8;;;;;;;;0;37;29;Ventura County;2249;DR;1,0
2701132181;344;1;1;37;31;8ijkk62897so5r3bq0wgwx4bu;1;63,7;60,3;2024-07-15T02:42:00.381Z;2024-07-15T02:42:01Z;[{'id': 5105246421, 'qualifierId': 213, 'value': '1.32'}, {'id': 5105246415, 'qualifierId': 140, 'value': '65.8'}, {'id': 5105246417, 'qualifierId': 141, 'value': '72.7'}, {'id': 5105246413, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105246419, 'qualifierId': 212, 'value': '8.7'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;65,8;;;1,32;72,7;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;65,8;72,7;;;;;;;;0;37;31;Los Angeles II;2251;MC;1,0
2701132183;345;49;1;37;32;8ijkk62897so5r3bq0wgwx4bu;1;67,2;75,1;2024-07-15T02:42:01.550Z;2024-07-15T02:42:01Z;[];58akq0ojntf5n123msb1tzeok;G. Arnold;;;e2wgkfzh4bywcg6tk7di384yc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;37;32;Los Angeles II;2252;MC;1,0
2701132195;346;1;1;37;33;8ijkk62897so5r3bq0wgwx4bu;1;67,2;75,3;2024-07-15T02:42:02.013Z;2024-07-15T02:42:05Z;[{'id': 5105246479, 'qualifierId': 213, 'value': '4.05'}, {'id': 5105246473, 'qualifierId': 140, 'value': '61.8'}, {'id': 5105246477, 'qualifierId': 212, 'value': '9.3'}, {'id': 5105246475, 'qualifierId': 141, 'value': '64.5'}, {'id': 5105246471, 'qualifierId': 56, 'value': 'Center'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;61,8;;;4,05;64,5;9,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;61,8;64,5;;;;;;;;0;37;33;Los Angeles II;2253;MC;1,0
2701132203;347;1;1;37;36;8ijkk62897so5r3bq0wgwx4bu;1;63,7;62,9;2024-07-15T02:42:05.279Z;2024-07-15T02:42:10Z;[{'id': 5105246525, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105246531, 'qualifierId': 212, 'value': '45.5'}, {'id': 5105246535, 'qualifierId': 1}, {'id': 5105246527, 'qualifierId': 140, 'value': '91.3'}, {'id': 5105246533, 'qualifierId': 213, 'value': '5.40'}, {'id': 5105246523, 'qualifierId': 155}, {'id': 5105246529, 'qualifierId': 141, 'value': '11.4'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;91,3;;;5,4;11,4;45,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;91,3;11,4;;;;;;;;0;37;36;Los Angeles II;2256;MC;1,0
2701132205;348;3;1;37;42;8ijkk62897so5r3bq0wgwx4bu;0;91,8;11,4;2024-07-15T02:42:10.846Z;2024-07-20T15:11:12Z;[{'id': 5110416967, 'qualifierId': 465}, {'id': 5105246543, 'qualifierId': 286}, {'id': 5105246621, 'qualifierId': 233, 'value': '349'}, {'id': 5105246541, 'qualifierId': 56, 'value': 'Right'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;e2wgkfzh4bywcg6tk7di384yc;Take On;;;;;;;;;;;;;;;;;;;349,0;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;37;42;Los Angeles II;2262;AMR;1,0
2701132213;349;7;1;37;42;6gaq85erpkvbyxvivd96wuw44;1;8,2;88,6;2024-07-15T02:42:10.847Z;2024-07-20T15:11:15Z;[{'id': 5105246587, 'qualifierId': 285}, {'id': 5105246585, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105246593, 'qualifierId': 233, 'value': '348'}, {'id': 5105246583, 'qualifierId': 167}, {'id': 5110417177, 'qualifierId': 385}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;e2wgkfzh4bywcg6tk7di384yc;Tackle;;;;;;;;;;;;;;;;;;;348,0;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;37;42;Ventura County;2262;FWL;1,0
2701132233;349;5;1;37;44;8ijkk62897so5r3bq0wgwx4bu;1;95,4;-1,2;2024-07-15T02:42:13.375Z;2024-07-15T02:42:25Z;[{'id': 5105246689, 'qualifierId': 347}, {'id': 5105246687, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105246691, 'qualifierId': 233, 'value': '350'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;e2wgkfzh4bywcg6tk7di384yc;Out;;;;;;;;;;;;;;;;;;;350,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;37;44;Los Angeles II;2264;AMR;1,0
2701132215;350;5;1;37;44;6gaq85erpkvbyxvivd96wuw44;0;4,6;101,2;2024-07-15T02:42:13.375Z;2024-07-15T02:45:19Z;[{'id': 5105246695, 'qualifierId': 233, 'value': '349'}, {'id': 5105246591, 'qualifierId': 347}, {'id': 5105246589, 'qualifierId': 56, 'value': 'Back'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;e2wgkfzh4bywcg6tk7di384yc;Out;;;;;;;;;;;;;;;;;;;349,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;37;44;Ventura County;2264;FWL;1,0
2701132241;350;1;1;37;55;8ijkk62897so5r3bq0wgwx4bu;1;90,0;0,0;2024-07-15T02:42:24.525Z;2024-07-15T02:42:28Z;[{'id': 5105246749, 'qualifierId': 213, 'value': '2.24'}, {'id': 5105246743, 'qualifierId': 140, 'value': '84.3'}, {'id': 5105246739, 'qualifierId': 107}, {'id': 5105246747, 'qualifierId': 212, 'value': '9.6'}, {'id': 5105246745, 'qualifierId': 141, 'value': '10.1'}, {'id': 5105246741, 'qualifierId': 56, 'value': 'Right'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;84,3;;;2,24;10,1;9,6;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;84,3;10,1;;;;;;;;0;37;55;Los Angeles II;2275;DR;1,0
2701132245;351;3;1;37;59;8ijkk62897so5r3bq0wgwx4bu;0;68,8;16,2;2024-07-15T02:42:28.270Z;2024-07-20T15:11:32Z;[{'id': 5105246763, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105246777, 'qualifierId': 233, 'value': '351'}, {'id': 5110417895, 'qualifierId': 465}, {'id': 5105246765, 'qualifierId': 286}];5zawuirp825t4brhaj90k9duy;S. Karani;;;e2wgkfzh4bywcg6tk7di384yc;Take On;;;;;;;;;;;;;;;;;;;351,0;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;37;59;Los Angeles II;2279;AMC;1,0
2701132251;351;7;1;37;59;6gaq85erpkvbyxvivd96wuw44;0;31,2;83,8;2024-07-15T02:42:28.271Z;2024-07-20T15:11:35Z;[{'id': 5105246773, 'qualifierId': 233, 'value': '351'}, {'id': 5110418001, 'qualifierId': 385}, {'id': 5105246771, 'qualifierId': 285}, {'id': 5105246769, 'qualifierId': 56, 'value': 'Back'}];cuxpxs76g96vwhrnhw9rw2ihg;J. Hernandez;;;e2wgkfzh4bywcg6tk7di384yc;Tackle;;;;;;;;;;;;;;;;;;;351,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;37;59;Ventura County;2279;FW;1,0
2701132247;352;61;1;38;0;8ijkk62897so5r3bq0wgwx4bu;1;72,6;11,1;2024-07-15T02:42:29.342Z;2024-07-15T02:42:29Z;[{'id': 5105246767, 'qualifierId': 56, 'value': 'Right'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;e2wgkfzh4bywcg6tk7di384yc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;38;0;Los Angeles II;2280;AMC;1,0
2701132255;352;49;1;38;2;6gaq85erpkvbyxvivd96wuw44;1;35,4;71,7;2024-07-15T02:42:30.817Z;2024-07-15T02:42:31Z;[];cuxpxs76g96vwhrnhw9rw2ihg;J. Hernandez;;;e2wgkfzh4bywcg6tk7di384yc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;38;2;Ventura County;2282;FW;1,0
2701132263;353;1;1;38;3;6gaq85erpkvbyxvivd96wuw44;1;22,9;81,8;2024-07-15T02:42:32.369Z;2024-07-15T02:42:34Z;[{'id': 5105246817, 'qualifierId': 212, 'value': '10.9'}, {'id': 5105246811, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105246815, 'qualifierId': 141, 'value': '97.2'}, {'id': 5105246819, 'qualifierId': 213, 'value': '1.29'}, {'id': 5105246813, 'qualifierId': 140, 'value': '25.8'}];cuxpxs76g96vwhrnhw9rw2ihg;J. Hernandez;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;25,8;;;1,29;97,2;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;25,8;97,2;;;;;;;;0;38;3;Ventura County;2283;FW;1,0
2701132269;354;1;1;38;5;6gaq85erpkvbyxvivd96wuw44;1;25,2;94,3;2024-07-15T02:42:33.944Z;2024-07-15T02:42:35Z;[{'id': 5105246849, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105246857, 'qualifierId': 213, 'value': '3.13'}, {'id': 5105246851, 'qualifierId': 140, 'value': '14.1'}, {'id': 5105246855, 'qualifierId': 212, 'value': '11.7'}, {'id': 5105246853, 'qualifierId': 141, 'value': '94.5'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;14,1;;;3,13;94,5;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;14,1;94,5;;;;;;;;0;38;5;Ventura County;2285;FWL;1,0
2701132279;355;1;1;38;7;6gaq85erpkvbyxvivd96wuw44;1;12,6;94,3;2024-07-15T02:42:35.657Z;2024-07-15T02:42:39Z;[{'id': 5105246915, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105246917, 'qualifierId': 140, 'value': '13.8'}, {'id': 5105246923, 'qualifierId': 213, 'value': '4.82'}, {'id': 5105246921, 'qualifierId': 212, 'value': '12.0'}, {'id': 5105246919, 'qualifierId': 141, 'value': '76.8'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;13,8;;;4,82;76,8;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;13,8;76,8;;;;;;;;0;38;7;Ventura County;2287;DC;1,0
2701132283;356;1;1;38;10;6gaq85erpkvbyxvivd96wuw44;1;19,2;63,1;2024-07-15T02:42:39.320Z;2024-07-15T02:42:42Z;[{'id': 5105246947, 'qualifierId': 212, 'value': '28.1'}, {'id': 5105246941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105246945, 'qualifierId': 141, 'value': '23.5'}, {'id': 5105246949, 'qualifierId': 213, 'value': '5.00'}, {'id': 5105246943, 'qualifierId': 140, 'value': '26.8'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;26,8;;;5,0;23,5;28,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;26,8;23,5;;;;;;;;0;38;10;Ventura County;2290;MC;1,0
2701132291;357;1;1;38;14;6gaq85erpkvbyxvivd96wuw44;1;28,2;22,6;2024-07-15T02:42:42.785Z;2024-07-15T02:42:48Z;[{'id': 5105246997, 'qualifierId': 212, 'value': '22.0'}, {'id': 5105246995, 'qualifierId': 141, 'value': '1.5'}, {'id': 5105246991, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105246999, 'qualifierId': 213, 'value': '5.57'}, {'id': 5105246993, 'qualifierId': 140, 'value': '44.1'}];do2o6ka25talswmmillufejqi;D. Rosales;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;44,1;;;5,57;1,5;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;44,1;1,5;;;;;;;;0;38;14;Ventura County;2294;DL;1,0
2701132293;358;1;1;38;19;6gaq85erpkvbyxvivd96wuw44;1;61,1;16,8;2024-07-15T02:42:48.417Z;2024-07-15T02:42:51Z;[{'id': 5105247003, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105247009, 'qualifierId': 212, 'value': '18.2'}, {'id': 5105247005, 'qualifierId': 140, 'value': '57.8'}, {'id': 5105247011, 'qualifierId': 213, 'value': '1.76'}, {'id': 5105247007, 'qualifierId': 141, 'value': '43.1'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;57,8;;;1,76;43,1;18,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;57,8;43,1;;;;;;;;0;38;19;Ventura County;2299;DR;1,0
2701132295;359;1;1;38;22;6gaq85erpkvbyxvivd96wuw44;0;60,5;41,4;2024-07-15T02:42:51.096Z;2024-07-15T02:42:51Z;[{'id': 5105247021, 'qualifierId': 212, 'value': '13.1'}, {'id': 5105247019, 'qualifierId': 141, 'value': '60.6'}, {'id': 5105247023, 'qualifierId': 213, 'value': '1.65'}, {'id': 5105247017, 'qualifierId': 140, 'value': '59.5'}, {'id': 5105247015, 'qualifierId': 56, 'value': 'Center'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;59,5;;;1,65;60,6;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;59,5;60,6;;;;;;;;0;38;22;Ventura County;2302;MC;1,0
2701132303;353;1;1;38;23;8ijkk62897so5r3bq0wgwx4bu;1;38,0;34,3;2024-07-15T02:42:52.285Z;2024-07-15T02:42:53Z;[{'id': 5105247055, 'qualifierId': 213, 'value': '1.12'}, {'id': 5105247043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105247051, 'qualifierId': 212, 'value': '14.9'}, {'id': 5105247047, 'qualifierId': 141, 'value': '54.0'}, {'id': 5105247045, 'qualifierId': 140, 'value': '44.2'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;44,2;;;1,12;54,0;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;44,2;54,0;;;;;;;;0;38;23;Los Angeles II;2303;AMR;1,0
2701132309;354;1;1;38;25;8ijkk62897so5r3bq0wgwx4bu;1;44,2;54,0;2024-07-15T02:42:53.758Z;2024-07-15T02:42:55Z;[{'id': 5105247085, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105247087, 'qualifierId': 140, 'value': '34.6'}, {'id': 5105247089, 'qualifierId': 141, 'value': '54.5'}, {'id': 5105247091, 'qualifierId': 212, 'value': '10.1'}, {'id': 5105247093, 'qualifierId': 213, 'value': '3.11'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;e2wgkfzh4bywcg6tk7di384yc;Pass;;;;;;;;;;34,6;;;3,11;54,5;10,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;34,6;54,5;;;;;;;;0;38;25;Los Angeles II;2305;FW;1,0
2701132313;356;49;1;38;26;8ijkk62897so5r3bq0wgwx4bu;1;37,0;60,1;2024-07-15T02:42:54.878Z;2024-07-15T02:53:17Z;[];5zawuirp825t4brhaj90k9duy;S. Karani;;;e2wgkfzh4bywcg6tk7di384yc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;38;26;Los Angeles II;2306;AMC;1,0
