id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_TeamKit;value_TeamFormation;value_JerseyNumber;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_Length;value_Zone;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_Direct;value_ShirtPull/Holding;value_Foul;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_FreeKickTaken;value_LongBall;value_SwitchOfPlay;value_DeletedEventType;value_NextEventThrowIn;value_AttemptedTackle;value_Chipped;value_OutSwinger;value_Cross;value_RightFooted;value_Head;value_Assist;value_HeadPass;value_IntentionalAssist;value_BoxCentre;value_SetPiece;value_CloseRight;value_GkY;value_RelatedEventId;value_FirstTouch;value_GkX;value_GoalmouthY;value_Assisted;value_GoalmouthZ;value_NextEventGoalKick;value_NotVisible;value_GoalKick;value_Low;value_ThrowIn;value_LowGkIntervention;value_KeeperThrow;value_Launch;value_TouchTypePass;value_PlayersCaughtOffside;value_Indirect;value_LeftFooted;value_OutOfPlay;value_TouchTypeClearance;value_TakeOnSpace;value_BlockedPass;value_TakeOnOvertake;value_BlockedY;value_Blocked;value_BlockedX;value_SixYardBlocked;value_RegularPlay;value_NotAssisted;value_LowCentre;value_IndividualPlay;value_SmallBoxLeft;value_DefBlock;value_LowRight;value_HighRight;value_BoxLeft;value_TouchTypeControl;value_IntendedTackleTarget;value_OutOfBoxDeepRight;value_DrivenCross;value_Straight;value_MediumGkIntervention;value_GkHoof;value_OutOfBoxCentre;value_LowLeft;value_Stooping;value_Hands;value_Collected;value_RecklessOffence;value_YellowCard;value_Overrun;value_BoxRight;value_CloseLeftAndHigh;value_Shove/Push;value_TacticalFoul;value_ThroughBall;value_BigChance;value_CloseLeft;value_LayOff;value_Left;value_Right;value_CornerTaken;value_FromCorner;value_OtherObstacle;value_BallHitsReferee;value_LeadingToAttempt;value_High;value_RelatedError1Id;value_Injury;value_InjuredPlayerId;value_Minutes;value_HighLeft;value_HighGkIntervention;value_Standing;value_OverArm;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_InSwinger;value_ParriedSafe;value_ParriedDanger;value_OtherBodyPart;value_HitLeftPost;value_HitWoodwork;value_Diving;value_OutOfBoxDeepLeft;value_GkKickFromHands;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_ThrowInSetPiece;value_BlockedCross;value_Deflection;value_FlickOn;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2732162891;830;1;2;85;21;iiolvosiuokkrl5iuoxcjo4p;1;57,7;70,4;2024-10-06T21:57:19.915Z;2024-10-06T21:57:25Z;[{'id': 5275745137, 'qualifierId': 213, 'value': '5.02'}, {'id': 5275745129, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275745133, 'qualifierId': 141, 'value': '16.0'}, {'id': 5275745135, 'qualifierId': 212, 'value': '38.8'}, {'id': 5275745131, 'qualifierId': 140, 'value': '68.9'}, {'id': 5275745141, 'qualifierId': 1}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;38,8;;68,9;;5,02;16,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;68,9;16,0;;;;;;;0;0;85;21;Portland Timbers II;5121;AMC;1,0
2732162963;831;1;2;85;27;iiolvosiuokkrl5iuoxcjo4p;1;80,7;11,9;2024-10-06T21:57:25.571Z;2024-10-06T21:57:46Z;[{'id': 5275745481, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275745491, 'qualifierId': 212, 'value': '11.6'}, {'id': 5275745483, 'qualifierId': 140, 'value': '81.2'}, {'id': 5275745493, 'qualifierId': 213, 'value': '1.53'}, {'id': 5275746661, 'qualifierId': 210, 'value': '15'}, {'id': 5275745487, 'qualifierId': 141, 'value': '28.9'}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;1,0;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;11,6;;81,2;;1,53;28,9;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;81,2;28,9;;;;;;;0;0;85;27;Portland Timbers II;5127;DR;1,0
2732162975;832;15;2;85;31;iiolvosiuokkrl5iuoxcjo4p;1;78,7;46,0;2024-10-06T21:57:30.139Z;2024-10-10T13:16:16Z;[{'id': 5275746683, 'qualifierId': 103, 'value': '19'}, {'id': 5275746677, 'qualifierId': 55, 'value': '831'}, {'id': 5275745563, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275746687, 'qualifierId': 82}, {'id': 5275746681, 'qualifierId': 102, 'value': '53.2'}, {'id': 5275746695, 'qualifierId': 231, 'value': '49.8'}, {'id': 5275745561, 'qualifierId': 18}, {'id': 5279933631, 'qualifierId': 76}, {'id': 5275746689, 'qualifierId': 146, 'value': '85.8'}, {'id': 5275746693, 'qualifierId': 230, 'value': '99.1'}, {'id': 5275746675, 'qualifierId': 29}, {'id': 5275746685, 'qualifierId': 215}, {'id': 5275746691, 'qualifierId': 147, 'value': '48.4'}, {'id': 5275746709, 'qualifierId': 233, 'value': '656'}, {'id': 5275746195, 'qualifierId': 72}, {'id': 5275745559, 'qualifierId': 22}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;jf6t9swqofjo6c9vi7qfm49g;Attempt Saved;;;;;;;;;;;;;;;;;;;656,0;;;;;;;;;;;;;;;;;;;;49,8;831,0;;99,1;53,2;1,0;19,0;;;;;;;;;;;;1,0;;;;;;48,4;1,0;85,8;;1,0;;;1,0;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;85,8;48,4;53,2;19;831,0;8qqehla9xvhut6uua4a0zcju2;0;0;85;31;Portland Timbers II;5131;MC;1,0
2732163025;656;10;2;85;31;5ou8b446l1sl8frblkz3xi17g;1;14,1;50,4;2024-10-06T21:57:30.239Z;2024-10-06T21:58:28Z;[{'id': 5275745857, 'qualifierId': 94}, {'id': 5275745861, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275746813, 'qualifierId': 233, 'value': '832'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;jf6t9swqofjo6c9vi7qfm49g;Save;;;;;;;;;;;;;;;;;;;832,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;85;31;Colorado Rapids II;5131;DC;1,0
2732163021;655;6;2;85;32;5ou8b446l1sl8frblkz3xi17g;0;7,4;46,4;2024-10-06T21:57:31.202Z;2024-10-10T13:16:47Z;[{'id': 5275746451, 'qualifierId': 73}, {'id': 5275745839, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275746465, 'qualifierId': 233, 'value': '833'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;jf6t9swqofjo6c9vi7qfm49g;Corner Awarded;;;;;;;;;;;;;;;;;;;833,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;85;32;Colorado Rapids II;5132;DC;1,0
2732163019;833;6;2;85;32;iiolvosiuokkrl5iuoxcjo4p;1;92,6;53,6;2024-10-06T21:57:31.202Z;2024-10-06T22:06:41Z;[{'id': 5275746001, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275746003, 'qualifierId': 75}, {'id': 5275746457, 'qualifierId': 233, 'value': '655'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;jf6t9swqofjo6c9vi7qfm49g;Corner Awarded;;;;;;;;;;;;;;;;;;;655,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;85;32;Portland Timbers II;5132;MC;1,0
2732163577;836;1;2;86;14;iiolvosiuokkrl5iuoxcjo4p;1;99,5;0,5;2024-10-06T21:58:12.669Z;2024-10-10T13:16:54Z;[{'id': 5275748721, 'qualifierId': 2}, {'id': 5275748731, 'qualifierId': 140, 'value': '78.3'}, {'id': 5275748723, 'qualifierId': 6}, {'id': 5275748737, 'qualifierId': 213, 'value': '1.91'}, {'id': 5279933975, 'qualifierId': 20}, {'id': 5275748733, 'qualifierId': 141, 'value': '93.2'}, {'id': 5275748727, 'qualifierId': 224}, {'id': 5275748725, 'qualifierId': 155}, {'id': 5275748735, 'qualifierId': 212, 'value': '66.9'}, {'id': 5275748739, 'qualifierId': 1}, {'id': 5275748729, 'qualifierId': 56, 'value': 'Left'}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;66,9;;78,3;;1,91;93,2;;;;;;;;1,0;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;78,3;93,2;;;;;;;0;0;86;14;Portland Timbers II;5174;DR;1,0
2732163587;837;50;2;86;21;iiolvosiuokkrl5iuoxcjo4p;1;83,6;91,4;2024-10-06T21:58:20.210Z;2024-10-10T13:17:32Z;[{'id': 5275748825, 'qualifierId': 233, 'value': '657'}, {'id': 5275748777, 'qualifierId': 56, 'value': 'Left'}, {'id': 5275748779, 'qualifierId': 286}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;jf6t9swqofjo6c9vi7qfm49g;Dispossessed;;;;;;;;;;;;;;;;;;;657,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;86;21;Portland Timbers II;5181;AMC;1,0
2732163563;657;7;2;86;21;5ou8b446l1sl8frblkz3xi17g;1;16,4;8,6;2024-10-06T21:58:20.211Z;2024-10-10T13:17:32Z;[{'id': 5279934325, 'qualifierId': 385}, {'id': 5275748653, 'qualifierId': 167}, {'id': 5275748655, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275748815, 'qualifierId': 233, 'value': '837'}, {'id': 5275748657, 'qualifierId': 285}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;jf6t9swqofjo6c9vi7qfm49g;Tackle;;;;;;;;;;;;;;;;;;;837,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;86;21;Colorado Rapids II;5181;Sub;1,0
2732163573;658;6;2;86;22;5ou8b446l1sl8frblkz3xi17g;0;14,4;9,8;2024-10-06T21:58:21.379Z;2024-10-10T13:18:27Z;[{'id': 5275748973, 'qualifierId': 233, 'value': '838'}, {'id': 5275748751, 'qualifierId': 73}, {'id': 5275748749, 'qualifierId': 56, 'value': 'Back'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;jf6t9swqofjo6c9vi7qfm49g;Corner Awarded;;;;;;;;;;;;;;;;;;;838,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;86;22;Colorado Rapids II;5182;Sub;1,0
2732163603;838;6;2;86;22;iiolvosiuokkrl5iuoxcjo4p;1;85,6;90,2;2024-10-06T21:58:21.379Z;2024-10-06T22:06:42Z;[{'id': 5275748959, 'qualifierId': 233, 'value': '658'}, {'id': 5275748943, 'qualifierId': 56, 'value': 'Left'}, {'id': 5275748945, 'qualifierId': 73}];6kfmf44wdx1btf9mwqdmo36z8;W. Frederick;;;jf6t9swqofjo6c9vi7qfm49g;Corner Awarded;;;;;;;;;;;;;;;;;;;658,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;86;22;Portland Timbers II;5182;AMC;1,0
2732163913;839;1;2;86;45;iiolvosiuokkrl5iuoxcjo4p;1;99,5;99,5;2024-10-06T21:58:43.674Z;2024-10-06T21:58:53Z;[{'id': 5275750399, 'qualifierId': 141, 'value': '72.3'}, {'id': 5275750397, 'qualifierId': 140, 'value': '93.5'}, {'id': 5275750393, 'qualifierId': 6}, {'id': 5275750401, 'qualifierId': 212, 'value': '19.5'}, {'id': 5275750403, 'qualifierId': 213, 'value': '4.38'}, {'id': 5275750395, 'qualifierId': 56, 'value': 'Center'}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;19,5;;93,5;;4,38;72,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;93,5;72,3;;;;;;;0;0;86;45;Portland Timbers II;5205;DR;1,0
2732163939;840;1;2;86;46;iiolvosiuokkrl5iuoxcjo4p;1;92,0;75,5;2024-10-06T21:58:44.557Z;2024-10-06T21:59:04Z;[{'id': 5275750479, 'qualifierId': 212, 'value': '12.2'}, {'id': 5275750477, 'qualifierId': 141, 'value': '89.9'}, {'id': 5275750473, 'qualifierId': 56, 'value': 'Left'}, {'id': 5275750481, 'qualifierId': 213, 'value': '2.21'}, {'id': 5275750475, 'qualifierId': 140, 'value': '85.0'}];aa5n9va0fkquh5xqfdgbijvv8;M. Simpson;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;12,2;;85,0;;2,21;89,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;85,0;89,9;;;;;;;0;0;86;46;Portland Timbers II;5206;Sub;1,0
2732163983;841;2;2;86;48;iiolvosiuokkrl5iuoxcjo4p;1;83,7;89,4;2024-10-06T21:58:47.235Z;2024-10-06T21:59:27Z;[{'id': 5275750745, 'qualifierId': 7, 'value': '6kfmf44wdx1btf9mwqdmo36z8'}, {'id': 5275750713, 'qualifierId': 140, 'value': '91.7'}, {'id': 5275750749, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275750715, 'qualifierId': 141, 'value': '39.5'}, {'id': 5275750747, 'qualifierId': 1}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;;jf6t9swqofjo6c9vi7qfm49g;Offside Pass;;;;;;;;;;;;91,7;;;39,5;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;91,7;39,5;;;;;;;0;0;86;48;Portland Timbers II;5208;DR;1,0
2732163901;659;55;2;86;48;5ou8b446l1sl8frblkz3xi17g;1;6,0;59,4;2024-10-06T21:58:47.236Z;2024-10-06T22:06:42Z;[];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;jf6t9swqofjo6c9vi7qfm49g;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;86;48;Colorado Rapids II;5208;DC;1,0
2732164061;660;43;2;86;53;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-10-06T21:58:51.874Z;2024-10-06T21:59:24Z;[{'id': 5275751073, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275751975, 'qualifierId': 144, 'value': '5'}, {'id': 5275751075, 'qualifierId': 346, 'value': '0'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;jf6t9swqofjo6c9vi7qfm49g;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;86;53;Colorado Rapids II;5213;DC;1,0
2732164067;661;18;2;87;18;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-10-06T21:59:16.627Z;2024-10-10T13:19:38Z;[{'id': 5275751097, 'qualifierId': 42}, {'id': 5275751121, 'qualifierId': 55, 'value': '662'}, {'id': 5275751101, 'qualifierId': 59, 'value': '46'}, {'id': 5275751099, 'qualifierId': 44, 'value': 'Midfielder'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;jf6t9swqofjo6c9vi7qfm49g;Player off;;;;;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;662,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;662,0;36nlk9spjf591wxuzvimi0eay;0;0;87;18;Colorado Rapids II;5238;MC;1,0
2732164069;662;19;2;87;18;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-10-06T21:59:16.628Z;2024-10-10T13:19:39Z;[{'id': 5275751115, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5275751111, 'qualifierId': 292, 'value': '7'}, {'id': 5275751107, 'qualifierId': 145, 'value': '7'}, {'id': 5275751109, 'qualifierId': 59, 'value': '38'}, {'id': 5275751117, 'qualifierId': 55, 'value': '661'}, {'id': 5275751113, 'qualifierId': 293, 'value': '5'}, {'id': 5275751103, 'qualifierId': 42}];36nlk9spjf591wxuzvimi0eay;B. Taghvai-Najib;;;jf6t9swqofjo6c9vi7qfm49g;Player on;;;;;38,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;661,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;7,0;5,0;7,0;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;661,0;druwx3n136woly4objqgk7tp0;0;0;87;18;Colorado Rapids II;5238;Sub;1,0
2732164331;663;1;2;87;31;5ou8b446l1sl8frblkz3xi17g;0;5,8;58,6;2024-10-06T21:59:30.130Z;2024-10-06T21:59:34Z;[{'id': 5275752473, 'qualifierId': 241}, {'id': 5275752493, 'qualifierId': 213, 'value': '0.05'}, {'id': 5275752477, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275752489, 'qualifierId': 212, 'value': '77.9'}, {'id': 5275752471, 'qualifierId': 157}, {'id': 5275752469, 'qualifierId': 5}, {'id': 5275752481, 'qualifierId': 140, 'value': '79.9'}, {'id': 5275752485, 'qualifierId': 141, 'value': '64.2'}, {'id': 5275752495, 'qualifierId': 1}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;77,9;;79,9;;0,05;64,2;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;79,9;64,2;;;;;;;0;0;87;31;Colorado Rapids II;5251;DC;1,0
2732164351;842;1;2;87;36;iiolvosiuokkrl5iuoxcjo4p;1;21,2;40,6;2024-10-06T21:59:34.654Z;2024-10-06T21:59:35Z;[{'id': 5275752607, 'qualifierId': 212, 'value': '6.1'}, {'id': 5275752599, 'qualifierId': 3}, {'id': 5275752609, 'qualifierId': 213, 'value': '0.10'}, {'id': 5275752603, 'qualifierId': 140, 'value': '27.0'}, {'id': 5275752601, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275752605, 'qualifierId': 141, 'value': '41.5'}];eh27y0usldxsj6ouf3pkvbg9g;V. Rinaldi;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;6,1;;27,0;;0,1;41,5;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;27,0;41,5;;;;;;;0;0;87;36;Portland Timbers II;5256;Sub;1,0
2732164359;843;1;2;87;37;iiolvosiuokkrl5iuoxcjo4p;1;27,2;41,5;2024-10-06T21:59:35.774Z;2024-10-06T21:59:37Z;[{'id': 5275752669, 'qualifierId': 141, 'value': '49.9'}, {'id': 5275752671, 'qualifierId': 212, 'value': '5.8'}, {'id': 5275752667, 'qualifierId': 140, 'value': '28.4'}, {'id': 5275752673, 'qualifierId': 213, 'value': '1.35'}, {'id': 5275752665, 'qualifierId': 56, 'value': 'Back'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;5,8;;28,4;;1,35;49,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;28,4;49,9;;;;;;;0;0;87;37;Portland Timbers II;5257;MC;1,0
2732164367;844;49;2;87;38;iiolvosiuokkrl5iuoxcjo4p;1;29,0;49,4;2024-10-06T21:59:37.150Z;2024-10-06T21:59:37Z;[];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;jf6t9swqofjo6c9vi7qfm49g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;87;38;Portland Timbers II;5258;MC;1,0
2732164413;845;1;2;87;40;iiolvosiuokkrl5iuoxcjo4p;1;30,7;36,8;2024-10-06T21:59:39.374Z;2024-10-06T21:59:41Z;[{'id': 5275752903, 'qualifierId': 213, 'value': '1.69'}, {'id': 5275752895, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275752899, 'qualifierId': 141, 'value': '48.2'}, {'id': 5275752897, 'qualifierId': 140, 'value': '29.8'}, {'id': 5275752901, 'qualifierId': 212, 'value': '7.8'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;7,8;;29,8;;1,69;48,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;29,8;48,2;;;;;;;0;0;87;40;Portland Timbers II;5260;MC;1,0
2732164417;846;1;2;87;42;iiolvosiuokkrl5iuoxcjo4p;0;30,0;47,8;2024-10-06T21:59:41.286Z;2024-10-06T21:59:41Z;[{'id': 5275752923, 'qualifierId': 140, 'value': '34.5'}, {'id': 5275752921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275752925, 'qualifierId': 141, 'value': '45.8'}, {'id': 5275752929, 'qualifierId': 213, 'value': '6.00'}, {'id': 5275752927, 'qualifierId': 212, 'value': '4.9'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;jf6t9swqofjo6c9vi7qfm49g;Pass;;;;;;;;;;4,9;;34,5;;6,0;45,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;34,5;45,8;;;;;;;0;0;87;42;Portland Timbers II;5262;MC;1,0
