id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_TeamFormation;value_Resume;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_Angle;value_Length;value_PassEndX;value_Zone;value_KickOff;value_PassEndY;value_Chipped;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_IntendedTackleTarget;value_Offensive;value_BlockedPass;value_Defensive;value_HeadPass;value_FlickOn;value_Cross;value_RightFooted;value_OutSwinger;value_BlockedCross;value_TouchTypeControl;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_TouchTypeClearance;value_LayOff;value_TakeOnOvertake;value_DeletedEventType;value_NextEventGoalKick;value_Low;value_GoalKick;value_Foul;value_Direct;value_AttemptedTackle;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_TakeOnSpace;value_SavedOffLine;value_FirstTouch;value_GoalmouthZ;value_LeftFooted;value_GoalmouthY;value_Blocked;value_GkX;value_GkY;value_BlockedX;value_BlockedY;value_Deflection;value_SixYardBlocked;value_SmallBoxLeft;value_LowCentre;value_NotAssisted;value_RegularPlay;value_LastLine;value_DefBlock;value_IndividualPlay;value_Right;value_OutOfBoxCentre;value_NotPastGoalLine;value_Assist;value_IntentionalAssist;value_BoxCentre;value_Assisted;value_TouchTypePass;value_ShirtPull/Holding;value_OutOfPlay;value_CloseLeft;value_OutOfBoxDeepLeft;value_LowGkIntervention;value_Stooping;value_Collected;value_Hands;value_LeadingToGoal;value_BigChance;value_RelatedError1Id;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_Weak;value_NotVisible;value_SwitchOfPlay;value_Overrun;value_Simulation;value_TacticalFoul;value_Shove/Push;value_KeeperThrow;value_Dissent;value_Head;value_ThroughBall;value_MediumGkIntervention;value_GkHoof;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_LeadingToAttempt;value_BoxLeft;value_LowRight;value_Left;value_InSwinger;value_CornerTaken;value_FromCorner;value_Standing;value_PersistentInfringement;value_ParriedDanger;value_OwnPlayer;value_OwnShotBlocked;value_Tap;value_LowLeft;value_FreeKick;value_Diving;value_OverhitCross;value_OverArm;value_High;value_PullBack;value_FastBreak;value_Injury;value_InjuredPlayerId;value_GkKickFromHands;value_HighRight;value_Unchallenged;value_Defensive1V1;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2676672605;688;5;2;71;59;5b4ccd62yeeqdl2qk6jzsmjv8;1;84,4;-2,0;2024-04-21T20:33:33.826Z;2024-04-21T20:33:48Z;[{'id': 4971656301, 'qualifierId': 233, 'value': '688'}, {'id': 4971656283, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971656285, 'qualifierId': 347}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;cd37w59o8wyir0tao9ydbih3o;Out;;;;;;;;;;;;;;;;;;;1,0;688,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;71;59;New York City II;4319;Sub;1,0
2676672663;689;18;2;72;19;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-04-21T20:33:53.609Z;2024-04-21T20:33:54Z;[{'id': 4971656693, 'qualifierId': 55, 'value': '690'}, {'id': 4971656649, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 4971656651, 'qualifierId': 59, 'value': '32'}, {'id': 4971656647, 'qualifierId': 42}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;cd37w59o8wyir0tao9ydbih3o;Player off;;;32,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;690,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;690,0;duj699i9620tuf3ii9z06bqsq;0;0;72;19;Columbus Crew II;4339;MC;1,0
2676672669;690;19;2;72;19;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-04-21T20:33:53.610Z;2024-04-21T20:33:54Z;[{'id': 4971656661, 'qualifierId': 42}, {'id': 4971656669, 'qualifierId': 292, 'value': '7'}, {'id': 4971656667, 'qualifierId': 59, 'value': '42'}, {'id': 4971656665, 'qualifierId': 145, 'value': '8'}, {'id': 4971656675, 'qualifierId': 55, 'value': '689'}, {'id': 4971656673, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 4971656671, 'qualifierId': 293, 'value': '4'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;cd37w59o8wyir0tao9ydbih3o;Player on;;;42,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;689,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;8,0;7,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;689,0;1cfm4ne1po0mld4bl37deg36c;0;0;72;19;Columbus Crew II;4339;Sub;1,0
2676672935;689;1;2;72;39;5b4ccd62yeeqdl2qk6jzsmjv8;1;84,4;0,0;2024-04-21T20:34:13.922Z;2024-04-21T20:34:16Z;[{'id': 4971658053, 'qualifierId': 213, 'value': '2.85'}, {'id': 4971658045, 'qualifierId': 141, 'value': '10.4'}, {'id': 4971658055, 'qualifierId': 1}, {'id': 4971658033, 'qualifierId': 107}, {'id': 4971658049, 'qualifierId': 212, 'value': '28.9'}, {'id': 4971658037, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971658041, 'qualifierId': 140, 'value': '58.0'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;2,85;28,9;58,0;;;10,4;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;58,0;10,4;;;;;;;0;0;72;39;New York City II;4359;Sub;1,0
2676672965;690;1;2;72;42;5b4ccd62yeeqdl2qk6jzsmjv8;1;58,0;10,4;2024-04-21T20:34:16.610Z;2024-04-21T20:34:19Z;[{'id': 4971658265, 'qualifierId': 141, 'value': '5.6'}, {'id': 4971658263, 'qualifierId': 140, 'value': '64.9'}, {'id': 4971658269, 'qualifierId': 213, 'value': '5.86'}, {'id': 4971658267, 'qualifierId': 212, 'value': '7.9'}, {'id': 4971658261, 'qualifierId': 56, 'value': 'Right'}];aflr59dwf5lj1e5p1kne0ea22;J. Lindimore;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;5,86;7,9;64,9;;;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;64,9;5,6;;;;;;;0;0;72;42;New York City II;4362;DC;1,0
2676672983;691;1;2;72;45;5b4ccd62yeeqdl2qk6jzsmjv8;1;58,5;2,0;2024-04-21T20:34:19.766Z;2024-04-21T20:34:21Z;[{'id': 4971658347, 'qualifierId': 213, 'value': '2.88'}, {'id': 4971658339, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971658341, 'qualifierId': 140, 'value': '35.6'}, {'id': 4971658345, 'qualifierId': 212, 'value': '24.9'}, {'id': 4971658343, 'qualifierId': 141, 'value': '11.3'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;2,88;24,9;35,6;;;11,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;35,6;11,3;;;;;;;0;0;72;45;New York City II;4365;DC;1,0
2676673017;692;1;2;72;46;5b4ccd62yeeqdl2qk6jzsmjv8;1;35,6;11,3;2024-04-21T20:34:21.235Z;2024-04-21T20:34:24Z;[{'id': 4971658561, 'qualifierId': 141, 'value': '50.7'}, {'id': 4971658565, 'qualifierId': 213, 'value': '1.74'}, {'id': 4971658563, 'qualifierId': 212, 'value': '27.2'}, {'id': 4971658559, 'qualifierId': 140, 'value': '31.3'}, {'id': 4971658557, 'qualifierId': 56, 'value': 'Back'}];aflr59dwf5lj1e5p1kne0ea22;J. Lindimore;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;1,74;27,2;31,3;;;50,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;31,3;50,7;;;;;;;0;0;72;46;New York City II;4366;DC;1,0
2676673039;693;1;2;72;49;5b4ccd62yeeqdl2qk6jzsmjv8;1;31,5;54,9;2024-04-21T20:34:24.344Z;2024-04-21T20:34:26Z;[{'id': 4971658741, 'qualifierId': 213, 'value': '1.06'}, {'id': 4971658739, 'qualifierId': 212, 'value': '12.5'}, {'id': 4971658737, 'qualifierId': 141, 'value': '70.9'}, {'id': 4971658733, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971658735, 'qualifierId': 140, 'value': '37.3'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;1,06;12,5;37,3;;;70,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;37,3;70,9;;;;;;;0;0;72;49;New York City II;4369;GK;1,0
2676673133;694;1;2;72;55;5b4ccd62yeeqdl2qk6jzsmjv8;1;44,0;65,4;2024-04-21T20:34:30.375Z;2024-04-21T20:34:35Z;[{'id': 4971659273, 'qualifierId': 141, 'value': '30.1'}, {'id': 4971659269, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971659271, 'qualifierId': 140, 'value': '41.7'}, {'id': 4971659285, 'qualifierId': 213, 'value': '4.61'}, {'id': 4971659277, 'qualifierId': 212, 'value': '24.1'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;4,61;24,1;41,7;;;30,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;41,7;30,1;;;;;;;0;0;72;55;New York City II;4375;DC;1,0
2676673147;695;1;2;73;1;5b4ccd62yeeqdl2qk6jzsmjv8;1;46,8;13,5;2024-04-21T20:34:35.765Z;2024-04-21T20:34:37Z;[{'id': 4971659385, 'qualifierId': 212, 'value': '12.5'}, {'id': 4971659383, 'qualifierId': 141, 'value': '8.0'}, {'id': 4971659379, 'qualifierId': 140, 'value': '58.2'}, {'id': 4971659387, 'qualifierId': 213, 'value': '5.98'}, {'id': 4971659375, 'qualifierId': 56, 'value': 'Right'}];aflr59dwf5lj1e5p1kne0ea22;J. Lindimore;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;5,98;12,5;58,2;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;58,2;8,0;;;;;;;0;0;73;1;New York City II;4381;DC;1,0
2676673169;696;1;2;73;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;58,2;8,0;2024-04-21T20:34:37.281Z;2024-04-21T20:34:39Z;[{'id': 4971659519, 'qualifierId': 141, 'value': '24.0'}, {'id': 4971659517, 'qualifierId': 140, 'value': '66.5'}, {'id': 4971659521, 'qualifierId': 212, 'value': '13.9'}, {'id': 4971659515, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971659523, 'qualifierId': 213, 'value': '0.90'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;0,9;13,9;66,5;;;24,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;66,5;24,0;;;;;;;0;0;73;2;New York City II;4382;Sub;1,0
2676673211;697;1;2;73;4;5b4ccd62yeeqdl2qk6jzsmjv8;1;66,5;24,0;2024-04-21T20:34:39.187Z;2024-04-21T20:34:48Z;[{'id': 4971660173, 'qualifierId': 210, 'value': '15'}, {'id': 4971659743, 'qualifierId': 140, 'value': '72.2'}, {'id': 4971659745, 'qualifierId': 141, 'value': '51.9'}, {'id': 4971659741, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971659747, 'qualifierId': 212, 'value': '19.9'}, {'id': 4971659749, 'qualifierId': 213, 'value': '1.27'}];33a69m1zaamzxjr6tsb8p3578;C. Mrowka;1,0;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;1,27;19,9;72,2;;;51,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;72,2;51,9;;;;;;;0;0;73;4;New York City II;4384;MC;1,0
2676673215;698;15;2;73;7;5b4ccd62yeeqdl2qk6jzsmjv8;1;76,5;44,3;2024-04-21T20:34:42.374Z;2024-04-21T20:34:49Z;[{'id': 4971659763, 'qualifierId': 18}, {'id': 4971659765, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971659761, 'qualifierId': 22}, {'id': 4971660187, 'qualifierId': 55, 'value': '697'}, {'id': 4971660195, 'qualifierId': 103, 'value': '10.8'}, {'id': 4971659885, 'qualifierId': 20}, {'id': 4971660193, 'qualifierId': 102, 'value': '48.1'}, {'id': 4971660185, 'qualifierId': 29}, {'id': 4971660183, 'qualifierId': 80}, {'id': 4971660201, 'qualifierId': 147, 'value': '48.6'}, {'id': 4971660197, 'qualifierId': 215}, {'id': 4971660199, 'qualifierId': 146, 'value': '98.2'}, {'id': 4971660237, 'qualifierId': 233, 'value': '691'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;cd37w59o8wyir0tao9ydbih3o;Attempt Saved;;;;;;;;;;;;;;;;;;;;691,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;697,0;;;;;;10,8;;48,1;;;;98,2;48,6;;;;;;1,0;;;1,0;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;98,2;48,6;48,1;10.8;697,0;33a69m1zaamzxjr6tsb8p3578;0;0;73;7;New York City II;4387;Sub;1,0
2676673251;691;10;2;73;8;6ddsx316t3j0z6nolrky9k4r8;1;3,1;50,3;2024-04-21T20:34:42.474Z;2024-04-26T22:02:16Z;[{'id': 4981392415, 'qualifierId': 376}, {'id': 4971659943, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971660035, 'qualifierId': 179}, {'id': 4971660033, 'qualifierId': 177}, {'id': 4971659941, 'qualifierId': 182}, {'id': 4971660133, 'qualifierId': 233, 'value': '698'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;cd37w59o8wyir0tao9ydbih3o;Save;;;;;;;;;;;;;;;;;;;;698,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;73;8;Columbus Crew II;4388;GK;1,0
2676673273;692;52;2;73;10;6ddsx316t3j0z6nolrky9k4r8;1;3,1;50,3;2024-04-21T20:34:45.141Z;2024-04-26T22:02:19Z;[{'id': 4981392469, 'qualifierId': 376}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;cd37w59o8wyir0tao9ydbih3o;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;73;10;Columbus Crew II;4390;GK;1,0
2676673383;693;1;2;73;20;6ddsx316t3j0z6nolrky9k4r8;1;10,3;47,3;2024-04-21T20:34:54.843Z;2024-04-21T20:34:56Z;[{'id': 4971660691, 'qualifierId': 212, 'value': '35.5'}, {'id': 4971660695, 'qualifierId': 1}, {'id': 4971660693, 'qualifierId': 213, 'value': '1.13'}, {'id': 4971660719, 'qualifierId': 287}, {'id': 4971660689, 'qualifierId': 141, 'value': '94.4'}, {'id': 4971660687, 'qualifierId': 140, 'value': '24.8'}, {'id': 4971660685, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971660683, 'qualifierId': 123}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;1,13;35,5;24,8;;;94,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;24,8;94,4;;;;;;;0;0;73;20;Columbus Crew II;4400;GK;1,0
2676673427;694;61;2;73;26;6ddsx316t3j0z6nolrky9k4r8;0;27,5;97,5;2024-04-21T20:35:00.828Z;2024-04-21T20:35:00Z;[{'id': 4971660895, 'qualifierId': 56, 'value': 'Back'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;cd37w59o8wyir0tao9ydbih3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;73;26;Columbus Crew II;4406;DC;1,0
2676673437;695;5;2;73;26;6ddsx316t3j0z6nolrky9k4r8;0;28,8;101,0;2024-04-21T20:35:01.451Z;2024-04-21T20:35:06Z;[{'id': 4971661175, 'qualifierId': 233, 'value': '699'}, {'id': 4971660951, 'qualifierId': 347}, {'id': 4971660949, 'qualifierId': 56, 'value': 'Back'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;cd37w59o8wyir0tao9ydbih3o;Out;;;;;;;;;;;;;;;;;;;1,0;699,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;73;26;Columbus Crew II;4406;DC;1,0
2676673477;699;5;2;73;26;5b4ccd62yeeqdl2qk6jzsmjv8;1;71,2;-1,0;2024-04-21T20:35:01.451Z;2024-04-21T20:37:15Z;[{'id': 4971661145, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971661171, 'qualifierId': 233, 'value': '695'}, {'id': 4971661147, 'qualifierId': 347}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;cd37w59o8wyir0tao9ydbih3o;Out;;;;;;;;;;;;;;;;;;;1,0;695,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;73;26;New York City II;4406;Sub;1,0
2676673503;700;1;2;73;31;5b4ccd62yeeqdl2qk6jzsmjv8;1;68,7;0,0;2024-04-21T20:35:05.755Z;2024-04-21T20:35:08Z;[{'id': 4971661301, 'qualifierId': 107}, {'id': 4971661309, 'qualifierId': 140, 'value': '43.8'}, {'id': 4971661313, 'qualifierId': 141, 'value': '11.0'}, {'id': 4971661323, 'qualifierId': 1}, {'id': 4971661317, 'qualifierId': 212, 'value': '27.5'}, {'id': 4971661321, 'qualifierId': 213, 'value': '2.83'}, {'id': 4971661305, 'qualifierId': 56, 'value': 'Back'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;2,83;27,5;43,8;;;11,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;43,8;11,0;;;;;;;0;0;73;31;New York City II;4411;Sub;1,0
2676673535;701;1;2;73;34;5b4ccd62yeeqdl2qk6jzsmjv8;1;43,8;11,0;2024-04-21T20:35:08.521Z;2024-04-21T20:35:11Z;[{'id': 4971661495, 'qualifierId': 212, 'value': '11.9'}, {'id': 4971661493, 'qualifierId': 141, 'value': '27.7'}, {'id': 4971661489, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971661497, 'qualifierId': 213, 'value': '1.27'}, {'id': 4971661491, 'qualifierId': 140, 'value': '47.1'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;1,27;11,9;47,1;;;27,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;47,1;27,7;;;;;;;0;0;73;34;New York City II;4414;DC;1,0
2676673577;702;1;2;73;37;5b4ccd62yeeqdl2qk6jzsmjv8;1;46,3;31,5;2024-04-21T20:35:11.770Z;2024-04-21T20:35:15Z;[{'id': 4971661685, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971661693, 'qualifierId': 213, 'value': '1.75'}, {'id': 4971661687, 'qualifierId': 140, 'value': '41.8'}, {'id': 4971661689, 'qualifierId': 141, 'value': '69.7'}, {'id': 4971661691, 'qualifierId': 212, 'value': '26.4'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;1,75;26,4;41,8;;;69,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;41,8;69,7;;;;;;;0;0;73;37;New York City II;4417;MC;1,0
2676673605;703;1;2;73;41;5b4ccd62yeeqdl2qk6jzsmjv8;1;47,5;73,0;2024-04-21T20:35:15.661Z;2024-04-21T20:35:18Z;[{'id': 4971661803, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971661805, 'qualifierId': 140, 'value': '67.1'}, {'id': 4971661811, 'qualifierId': 213, 'value': '0.69'}, {'id': 4971661807, 'qualifierId': 141, 'value': '98.1'}, {'id': 4971661809, 'qualifierId': 212, 'value': '26.7'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;0,69;26,7;67,1;;;98,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;67,1;98,1;;;;;;;0;0;73;41;New York City II;4421;DC;1,0
2676673647;704;1;2;73;44;5b4ccd62yeeqdl2qk6jzsmjv8;1;70,3;95,9;2024-04-21T20:35:18.598Z;2024-04-21T20:35:22Z;[{'id': 4971662021, 'qualifierId': 140, 'value': '73.5'}, {'id': 4971662019, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971662027, 'qualifierId': 213, 'value': '4.97'}, {'id': 4971662023, 'qualifierId': 141, 'value': '77.5'}, {'id': 4971662025, 'qualifierId': 212, 'value': '13.0'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;cd37w59o8wyir0tao9ydbih3o;Pass;;;;;;;;;;4,97;13,0;73,5;;;77,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;73,5;77,5;;;;;;;0;0;73;44;New York City II;4424;DML;1,0
