id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamFormation;value_Involved;value_JerseyNumber;value_TeamKit;value_Captain;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_Length;value_KickOff;value_Zone;value_PassEndY;value_Angle;value_Chipped;value_LongBall;value_TouchTypePass;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_DeletedEventType;value_BlockedPass;value_AttemptedTackle;value_Launch;value_HeadPass;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_IntentionalAssist;value_ThroughBall;value_Assist;value_IndividualPlay;value_RegularPlay;value_GoalmouthY;value_BigChance;value_BoxCentre;value_RightFooted;value_GoalmouthZ;value_BlockedX;value_RelatedEventId;value_BlockedY;value_LowRight;value_Assisted;value_ParriedDanger;value_OtherBodyPart;value_Sliding;value_LowGkIntervention;value_TouchTypeClearance;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeControl;value_TakeOnSpace;value_PlayersCaughtOffside;value_Indirect;value_LayOff;value_ShirtPull/Holding;value_Cross;value_InSwinger;value_LeftFooted;value_OutOfPlay;value_Head;value_Left;value_CornerTaken;value_OutSwinger;value_TakeOnOvertake;value_NotAssisted;value_OutOfBoxCentre;value_HighLeft;value_GkY;value_GkX;value_KeeperThrow;value_HighGkIntervention;value_HighClaim;value_FlickOn;value_1On1;value_NotPastGoalLine;value_CloseRight;value_MisHit;value_Right;value_FromCorner;value_FirstTouch;value_NotVisible;value_MediumGkIntervention;value_SwitchOfPlay;value_Blocked;value_LowCentre;value_DefBlock;value_Overrun;value_InjuredPlayerId;value_Injury;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Hands;value_Diving;value_BlockedClearance;value_BoxRight;value_CloseLeft;value_SwerveRight;value_Minutes;value_EndType;value_YellowCard;value_RecklessOffence;value_OverhitCross;value_SmallBoxCentre;value_High;value_OverArm;value_BlockedCross;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_GkYTimeOfGoal;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistTeam;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_FreeKick;value_Tactical;value_LowLeft;value_BoxLeft;value_Feet;value_ParriedSafe;value_Stooping;value_FastBreak;value_TacticalFoul;value_HighRight;value_35Centre;value_GkHoof;value_Straight;value_DrivenCross;value_Volley;value_Defensive1V1;value_Handball;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2725312691;695;7;2;84;57;cbip96wzs3jc2xadoluhhxotl;1;35,1;22,6;2024-09-24T04:16:41.494Z;2024-09-30T18:56:44Z;[{'id': 5257705203, 'qualifierId': 383}, {'id': 5238255173, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238255177, 'qualifierId': 233, 'value': '789'}, {'id': 5238255175, 'qualifierId': 285}];8y2nsfsangmn1qa389y25b76c;O. Marquez;;dc1g7lojdap9j7xe5b3hldsk;Tackle;;;;;;;;;;;;;;;;;;;1,0;789,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;84;57;Los Angeles II;5097;Sub;1,0
2725312697;696;1;2;85;1;cbip96wzs3jc2xadoluhhxotl;1;38,6;25,8;2024-09-24T04:16:45.544Z;2024-09-24T04:16:47Z;[{'id': 5238255211, 'qualifierId': 212, 'value': '12.5'}, {'id': 5238255207, 'qualifierId': 140, 'value': '46.3'}, {'id': 5238255213, 'qualifierId': 213, 'value': '0.87'}, {'id': 5238255205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238255209, 'qualifierId': 141, 'value': '39.8'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;46,3;12,5;;;39,8;0,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;46,3;39,8;;;;;;;;0;85;1;Los Angeles II;5101;FW;1,0
2725312699;697;1;2;85;3;cbip96wzs3jc2xadoluhhxotl;0;46,3;39,8;2024-09-24T04:16:47.080Z;2024-09-24T04:16:47Z;[{'id': 5238255223, 'qualifierId': 212, 'value': '7.6'}, {'id': 5238255217, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238255219, 'qualifierId': 140, 'value': '39.2'}, {'id': 5238255225, 'qualifierId': 213, 'value': '3.33'}, {'id': 5238255221, 'qualifierId': 141, 'value': '37.7'}];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;39,2;7,6;;;37,7;3,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;39,2;37,7;;;;;;;;0;85;3;Los Angeles II;5103;Sub;1,0
2725312711;698;45;2;85;4;cbip96wzs3jc2xadoluhhxotl;0;41,3;49,0;2024-09-24T04:16:48.357Z;2024-09-30T14:42:49Z;[{'id': 5238255469, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238255471, 'qualifierId': 285}, {'id': 5238255481, 'qualifierId': 233, 'value': '790'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;dc1g7lojdap9j7xe5b3hldsk;Challenge;;;;;;;;;;;;;;;;;;;1,0;790,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;85;4;Los Angeles II;5104;FW;1,0
2725312701;790;3;2;85;4;6gaq85erpkvbyxvivd96wuw44;1;58,7;51,0;2024-09-24T04:16:48.357Z;2024-09-30T18:58:53Z;[{'id': 5238255229, 'qualifierId': 286}, {'id': 5238255227, 'qualifierId': 56, 'value': 'Center'}, {'id': 5257712469, 'qualifierId': 465}, {'id': 5238255477, 'qualifierId': 233, 'value': '698'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;dc1g7lojdap9j7xe5b3hldsk;Take On;;;;;;;;;;;;;;;;;;;;698,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;85;4;Real Monarchs;5104;DC;1,0
2725312705;791;49;2;85;5;6gaq85erpkvbyxvivd96wuw44;1;61,0;57,5;2024-09-24T04:16:49.190Z;2024-09-24T04:16:49Z;[];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;dc1g7lojdap9j7xe5b3hldsk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;85;5;Real Monarchs;5105;DC;1,0
2725312717;792;1;2;85;6;6gaq85erpkvbyxvivd96wuw44;1;64,1;60,7;2024-09-24T04:16:50.005Z;2024-09-24T04:16:55Z;[{'id': 5238255267, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238255271, 'qualifierId': 141, 'value': '74.1'}, {'id': 5238255273, 'qualifierId': 212, 'value': '10.0'}, {'id': 5238255269, 'qualifierId': 140, 'value': '68.0'}, {'id': 5238255275, 'qualifierId': 213, 'value': '1.15'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;68,0;10,0;;;74,1;1,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;68,0;74,1;;;;;;;;0;85;6;Real Monarchs;5106;DC;1,0
2725312719;793;1;2;85;11;6gaq85erpkvbyxvivd96wuw44;1;71,7;72,6;2024-09-24T04:16:55.525Z;2024-09-24T04:16:57Z;[{'id': 5238255289, 'qualifierId': 140, 'value': '66.3'}, {'id': 5238255291, 'qualifierId': 141, 'value': '61.3'}, {'id': 5238255293, 'qualifierId': 212, 'value': '9.5'}, {'id': 5238255287, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238255295, 'qualifierId': 213, 'value': '4.08'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;66,3;9,5;;;61,3;4,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;66,3;61,3;;;;;;;;0;85;11;Real Monarchs;5111;MC;1,0
2725312725;794;2;2;85;13;6gaq85erpkvbyxvivd96wuw44;1;67,2;55,1;2024-09-24T04:16:57.447Z;2024-09-24T04:16:59Z;[{'id': 5238255315, 'qualifierId': 7, 'value': '5reylt0uyetl6qavkvd8inai'}, {'id': 5238255311, 'qualifierId': 140, 'value': '87.2'}, {'id': 5238255317, 'qualifierId': 56, 'value': 'Right'}, {'id': 5238255313, 'qualifierId': 141, 'value': '19.7'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;dc1g7lojdap9j7xe5b3hldsk;Offside Pass;;;;;;;;;;87,2;;;;19,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;87,2;19,7;;;;;;;;0;85;13;Real Monarchs;5113;DC;1,0
2725312739;699;55;2;85;13;cbip96wzs3jc2xadoluhhxotl;1;16,9;69,7;2024-09-24T04:16:57.448Z;2024-09-30T18:59:38Z;[{'id': 5257715057, 'qualifierId': 189}];5gl31qop7zlj9mfbtolvj7xuc;L. Rivera;;dc1g7lojdap9j7xe5b3hldsk;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;85;13;Los Angeles II;5113;Sub;1,0
2725312785;700;1;2;85;47;cbip96wzs3jc2xadoluhhxotl;0;12,0;80,6;2024-09-24T04:17:31.657Z;2024-09-24T04:17:36Z;[{'id': 5238255563, 'qualifierId': 157}, {'id': 5238255575, 'qualifierId': 213, 'value': '0.25'}, {'id': 5238255573, 'qualifierId': 212, 'value': '56.7'}, {'id': 5238255569, 'qualifierId': 140, 'value': '64.4'}, {'id': 5238255565, 'qualifierId': 241}, {'id': 5238255577, 'qualifierId': 1}, {'id': 5238255571, 'qualifierId': 141, 'value': '100.0'}, {'id': 5238255561, 'qualifierId': 5}, {'id': 5238255567, 'qualifierId': 56, 'value': 'Left'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;64,4;56,7;;;100,0;0,25;;1,0;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;64,4;100,0;;;;;;;;0;85;47;Los Angeles II;5147;GK;1,0
2725312789;701;5;2;85;51;cbip96wzs3jc2xadoluhhxotl;0;63,4;101,4;2024-09-24T04:17:35.654Z;2024-09-24T04:28:40Z;[{'id': 5238255589, 'qualifierId': 347}, {'id': 5238255587, 'qualifierId': 56, 'value': 'Left'}, {'id': 5238255647, 'qualifierId': 233, 'value': '795'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;dc1g7lojdap9j7xe5b3hldsk;Out;;;;;;;;;;;;;;;;;;;;795,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;85;51;Los Angeles II;5151;GK;1,0
2725312799;795;5;2;85;51;6gaq85erpkvbyxvivd96wuw44;1;36,6;-1,4;2024-09-24T04:17:35.654Z;2024-09-24T04:28:40Z;[{'id': 5238255623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238255631, 'qualifierId': 233, 'value': '701'}, {'id': 5238255625, 'qualifierId': 347}];5reylt0uyetl6qavkvd8inai;B. Darboe;;dc1g7lojdap9j7xe5b3hldsk;Out;;;;;;;;;;;;;;;;;;;;701,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;85;51;Real Monarchs;5151;Sub;1,0
2725312803;796;1;2;85;59;6gaq85erpkvbyxvivd96wuw44;1;44,6;0,0;2024-09-24T04:17:43.572Z;2024-09-24T04:17:46Z;[{'id': 5238255659, 'qualifierId': 140, 'value': '38.0'}, {'id': 5238255661, 'qualifierId': 141, 'value': '17.2'}, {'id': 5238255655, 'qualifierId': 107}, {'id': 5238255663, 'qualifierId': 212, 'value': '14.8'}, {'id': 5238255657, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238255665, 'qualifierId': 213, 'value': '2.06'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;38,0;14,8;;;17,2;2,06;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;38,0;17,2;;;;;;;;0;85;59;Real Monarchs;5159;DC;1,0
2725312807;797;1;2;86;2;6gaq85erpkvbyxvivd96wuw44;1;37,3;22,5;2024-09-24T04:17:46.117Z;2024-09-24T04:17:49Z;[{'id': 5238255693, 'qualifierId': 141, 'value': '68.3'}, {'id': 5238255697, 'qualifierId': 213, 'value': '1.51'}, {'id': 5238255691, 'qualifierId': 140, 'value': '39.2'}, {'id': 5238255689, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238255695, 'qualifierId': 212, 'value': '31.2'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;39,2;31,2;;;68,3;1,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;39,2;68,3;;;;;;;;0;86;2;Real Monarchs;5162;DL;1,0
2725312813;798;1;2;86;5;6gaq85erpkvbyxvivd96wuw44;1;44,0;71,3;2024-09-24T04:17:48.965Z;2024-09-24T04:17:52Z;[{'id': 5238255713, 'qualifierId': 140, 'value': '63.3'}, {'id': 5238255719, 'qualifierId': 213, 'value': '0.69'}, {'id': 5238255715, 'qualifierId': 141, 'value': '96.1'}, {'id': 5238255711, 'qualifierId': 56, 'value': 'Left'}, {'id': 5238255717, 'qualifierId': 212, 'value': '26.4'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;63,3;26,4;;;96,1;0,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;63,3;96,1;;;;;;;;0;86;5;Real Monarchs;5165;DC;1,0
2725312817;799;1;2;86;8;6gaq85erpkvbyxvivd96wuw44;1;63,5;94,2;2024-09-24T04:17:52.149Z;2024-09-24T04:17:54Z;[{'id': 5238255739, 'qualifierId': 140, 'value': '65.5'}, {'id': 5238255741, 'qualifierId': 141, 'value': '85.1'}, {'id': 5238255737, 'qualifierId': 56, 'value': 'Left'}, {'id': 5238255745, 'qualifierId': 213, 'value': '5.04'}, {'id': 5238255743, 'qualifierId': 212, 'value': '6.5'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;65,5;6,5;;;85,1;5,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;65,5;85,1;;;;;;;;0;86;8;Real Monarchs;5168;FWR;1,0
2725312821;800;1;2;86;11;6gaq85erpkvbyxvivd96wuw44;1;68,0;83,0;2024-09-24T04:17:54.869Z;2024-09-24T04:17:56Z;[{'id': 5238255763, 'qualifierId': 141, 'value': '85.1'}, {'id': 5238255765, 'qualifierId': 212, 'value': '3.6'}, {'id': 5238255759, 'qualifierId': 56, 'value': 'Left'}, {'id': 5238255761, 'qualifierId': 140, 'value': '71.1'}, {'id': 5238255767, 'qualifierId': 213, 'value': '0.41'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;71,1;3,6;;;85,1;0,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;71,1;85,1;;;;;;;;0;86;11;Real Monarchs;5171;MC;1,0
2725312823;801;1;2;86;12;6gaq85erpkvbyxvivd96wuw44;0;72,2;84,3;2024-09-24T04:17:56.468Z;2024-09-24T04:17:57Z;[{'id': 5238255775, 'qualifierId': 141, 'value': '71.9'}, {'id': 5238255777, 'qualifierId': 212, 'value': '11.4'}, {'id': 5238255771, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238255779, 'qualifierId': 213, 'value': '5.45'}, {'id': 5238255773, 'qualifierId': 140, 'value': '79.5'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;79,5;11,4;;;71,9;5,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;79,5;71,9;;;;;;;;0;86;12;Real Monarchs;5172;FWR;1,0
2725312827;702;61;2;86;14;cbip96wzs3jc2xadoluhhxotl;1;19,5;29,7;2024-09-24T04:17:58.169Z;2024-09-24T04:17:58Z;[{'id': 5238255787, 'qualifierId': 56, 'value': 'Back'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;dc1g7lojdap9j7xe5b3hldsk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;86;14;Los Angeles II;5174;DL;1,0
2725312829;703;49;2;86;16;cbip96wzs3jc2xadoluhhxotl;1;34,6;8,9;2024-09-24T04:18:00.136Z;2024-09-24T04:18:00Z;[];8y2nsfsangmn1qa389y25b76c;O. Marquez;;dc1g7lojdap9j7xe5b3hldsk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;86;16;Los Angeles II;5176;Sub;1,0
2725312837;704;50;2;86;17;cbip96wzs3jc2xadoluhhxotl;1;36,8;4,6;2024-09-24T04:18:01.491Z;2024-09-24T04:18:06Z;[{'id': 5238255833, 'qualifierId': 233, 'value': '802'}, {'id': 5238255811, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238255813, 'qualifierId': 286}];8y2nsfsangmn1qa389y25b76c;O. Marquez;;dc1g7lojdap9j7xe5b3hldsk;Dispossessed;;;;;;;;;;;;;;;;;;;;802,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;86;17;Los Angeles II;5177;Sub;1,0
2725312839;802;7;2;86;17;6gaq85erpkvbyxvivd96wuw44;1;63,2;95,4;2024-09-24T04:18:01.492Z;2024-09-30T19:00:19Z;[{'id': 5238255827, 'qualifierId': 285}, {'id': 5238255823, 'qualifierId': 233, 'value': '704'}, {'id': 5238255815, 'qualifierId': 56, 'value': 'Left'}, {'id': 5257717521, 'qualifierId': 383}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;dc1g7lojdap9j7xe5b3hldsk;Tackle;;;;;;;;;;;;;;;;;;;1,0;704,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;86;17;Real Monarchs;5177;MC;1,0
2725312841;803;49;2;86;18;6gaq85erpkvbyxvivd96wuw44;1;63,0;95,4;2024-09-24T04:18:02.101Z;2024-09-24T04:18:02Z;[];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;dc1g7lojdap9j7xe5b3hldsk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;86;18;Real Monarchs;5178;MC;1,0
2725312855;804;1;2;86;18;6gaq85erpkvbyxvivd96wuw44;1;61,8;95,7;2024-09-24T04:18:02.661Z;2024-09-24T04:18:06Z;[{'id': 5238255877, 'qualifierId': 140, 'value': '45.1'}, {'id': 5238255881, 'qualifierId': 212, 'value': '17.6'}, {'id': 5238255883, 'qualifierId': 213, 'value': '3.23'}, {'id': 5238255875, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238255879, 'qualifierId': 141, 'value': '93.3'}];m4w1lmkfi8siwrxs9ny5ihhw;J. Terry;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;45,1;17,6;;;93,3;3,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;45,1;93,3;;;;;;;;0;86;18;Real Monarchs;5178;MC;1,0
2725312859;805;1;2;86;22;6gaq85erpkvbyxvivd96wuw44;1;42,8;87,3;2024-09-24T04:18:06.597Z;2024-09-24T04:18:08Z;[{'id': 5238255893, 'qualifierId': 140, 'value': '45.7'}, {'id': 5238255895, 'qualifierId': 141, 'value': '81.6'}, {'id': 5238255899, 'qualifierId': 213, 'value': '5.38'}, {'id': 5238255891, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238255897, 'qualifierId': 212, 'value': '4.9'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;dc1g7lojdap9j7xe5b3hldsk;Pass;;;;;;;;;;45,7;4,9;;;81,6;5,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;45,7;81,6;;;;;;;;0;86;22;Real Monarchs;5182;DC;1,0
