id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_TeamFormation;value_JerseyNumber;value_Captain;value_Resume;value_TeamKit;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Zone;value_Angle;value_Length;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_LayOff;value_Direct;value_Foul;value_Shove/Push;value_DeletedEventType;value_FreeKickTaken;value_TouchTypeControl;value_LowGkIntervention;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_IntendedTackleTarget;value_RightFooted;value_OutSwinger;value_Cross;value_Head;value_FlickOn;value_BlockedPass;value_TakeOnOvertake;value_OutOfPlay;value_TouchTypeClearance;value_TakeOnSpace;value_KeeperThrow;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_LeftFooted;value_AttemptedTackle;value_Overrun;value_ShirtPull/Holding;value_Assist;value_RegularPlay;value_GoalmouthZ;value_GoalShotGameClock;value_Assisted;value_GoalmouthY;value_LowRight;value_GkX;value_IndividualPlay;value_GkY;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_BoxLeft;value_LastLine;value_TouchTypePass;value_OutOfBoxCentre;value_NotAssisted;value_BlockedY;value_BlockedX;value_LowLeft;value_ParriedDanger;value_Stooping;value_Hands;value_Fumble;value_Unchallenged;value_OverArm;value_ThroughBall;value_NotVisible;value_Left;value_IntentionalAssist;value_CornerTaken;value_InSwinger;value_FromCorner;value_FirstTouch;value_High;value_SmallBoxRight;value_NextEventGoalKick;value_GoalKick;value_BoxCentre;value_Blocked;value_LowCentre;value_DefBlock;value_Right;value_NotPastGoalLine;value_Volley;value_Low;value_SwitchOfPlay;value_HighLeft;value_LeadingToGoal;value_BigChance;value_FollowsADribble;value_RelatedError1Id;value_35Centre;value_Collected;value_Standing;value_GkKickFromHands;value_CloseRightAndHigh;value_PullBack;value_SmallBoxLeft;value_MisHit;value_Deflection;value_FreeKick;value_Minutes;value_Dissent;value_PlayersCaughtOffside;value_Indirect;value_EndType;value_Handball;value_CloseRight;value_FloatedCross;value_OverhitCross;value_Straight;value_MediumGkIntervention;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_HighGkIntervention;value_HighClaim;value_AerialFoul;value_BlockedClearance;value_PenaltyTakerId;value_Penalty;value_FantasyAssistType;value_FantasyAssistedBy;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistId;value_FantasyAssistTeam;value_Scored;value_Diving;value_BlockedCross;value_Injury;value_TacticalFoul;value_CloseLeft;value_DeniedGoalScoringOpp;value_GkHoof;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2676722323;617;49;2;61;11;5ou8b446l1sl8frblkz3xi17g;1;68,4;8,5;2024-04-21T22:23:44.993Z;2024-04-21T22:23:45Z;[];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;cdvxgoz7u66jq1ar2ymgr7yms;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;61;11;Minnesota United II;3671;MC;1,0
2676722335;618;1;2;61;12;5ou8b446l1sl8frblkz3xi17g;1;65,7;5,9;2024-04-21T22:23:45.498Z;2024-04-21T22:23:46Z;[{'id': 4971933337, 'qualifierId': 213, 'value': '1.94'}, {'id': 4971933329, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971933335, 'qualifierId': 212, 'value': '7.1'}, {'id': 4971933333, 'qualifierId': 141, 'value': '15.6'}, {'id': 4971933331, 'qualifierId': 140, 'value': '63.3'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;15,6;;;1,94;7,1;63,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;63,3;15,6;;;;;;;;0;61;12;Minnesota United II;3672;MC;1,0
2676722355;619;1;2;61;12;5ou8b446l1sl8frblkz3xi17g;1;63,3;15,6;2024-04-21T22:23:46.225Z;2024-04-21T22:23:48Z;[{'id': 4971933435, 'qualifierId': 140, 'value': '64.3'}, {'id': 4971933437, 'qualifierId': 141, 'value': '7.0'}, {'id': 4971933441, 'qualifierId': 213, 'value': '4.89'}, {'id': 4971933433, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971933439, 'qualifierId': 212, 'value': '5.9'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;7,0;;;4,89;5,9;64,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;64,3;7,0;;;;;;;;0;61;12;Minnesota United II;3672;DR;1,0
2676722371;620;1;2;61;14;5ou8b446l1sl8frblkz3xi17g;1;59,2;8,6;2024-04-21T22:23:47.873Z;2024-04-21T22:23:53Z;[{'id': 4971933597, 'qualifierId': 213, 'value': '3.07'}, {'id': 4971933593, 'qualifierId': 141, 'value': '11.4'}, {'id': 4971933589, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971933595, 'qualifierId': 212, 'value': '25.8'}, {'id': 4971933591, 'qualifierId': 140, 'value': '34.7'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;11,4;;;3,07;25,8;34,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;34,7;11,4;;;;;;;;0;61;14;Minnesota United II;3674;MC;1,0
2676722395;621;1;2;61;19;5ou8b446l1sl8frblkz3xi17g;1;32,1;14,4;2024-04-21T22:23:53.329Z;2024-04-21T22:23:57Z;[{'id': 4971933733, 'qualifierId': 141, 'value': '45.4'}, {'id': 4971933731, 'qualifierId': 140, 'value': '10.6'}, {'id': 4971933737, 'qualifierId': 213, 'value': '2.39'}, {'id': 4971933729, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971933735, 'qualifierId': 212, 'value': '30.9'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;45,4;;;2,39;30,9;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;10,6;45,4;;;;;;;;0;61;19;Minnesota United II;3679;DC;1,0
2676722409;622;1;2;61;23;5ou8b446l1sl8frblkz3xi17g;0;13,2;49,9;2024-04-21T22:23:56.995Z;2024-04-21T22:24:00Z;[{'id': 4971933861, 'qualifierId': 141, 'value': '90.0'}, {'id': 4971933855, 'qualifierId': 155}, {'id': 4971933857, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971933863, 'qualifierId': 212, 'value': '57.6'}, {'id': 4971933865, 'qualifierId': 213, 'value': '0.49'}, {'id': 4971933867, 'qualifierId': 1}, {'id': 4971933859, 'qualifierId': 140, 'value': '61.5'}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;90,0;;;0,49;57,6;61,5;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;61,5;90,0;;;;;;;;0;61;23;Minnesota United II;3683;GK;1,0
2676722425;587;1;2;61;27;1pc6sx2h4rp113ldkbp5d2xas;1;37,6;13,4;2024-04-21T22:24:00.728Z;2024-04-21T22:24:03Z;[{'id': 4971934015, 'qualifierId': 3}, {'id': 4971934021, 'qualifierId': 141, 'value': '18.2'}, {'id': 4971934023, 'qualifierId': 212, 'value': '17.4'}, {'id': 4971934017, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971934025, 'qualifierId': 213, 'value': '0.19'}, {'id': 4971934019, 'qualifierId': 140, 'value': '53.9'}];5g3yur7k1fvc47hjz5y2zrze;D. Dodson;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;18,2;;;0,19;17,4;53,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;53,9;18,2;;;;;;;;0;61;27;Portland Timbers II;3687;DR;1,0
2676722427;588;49;2;61;30;1pc6sx2h4rp113ldkbp5d2xas;1;56,1;19,2;2024-04-21T22:24:03.690Z;2024-04-21T22:24:04Z;[];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;cdvxgoz7u66jq1ar2ymgr7yms;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;61;30;Portland Timbers II;3690;AMC;1,0
2676722437;589;1;2;61;30;1pc6sx2h4rp113ldkbp5d2xas;0;56,2;19,2;2024-04-21T22:24:04.297Z;2024-04-21T22:24:06Z;[{'id': 4971934073, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971934077, 'qualifierId': 141, 'value': '37.7'}, {'id': 4971934079, 'qualifierId': 212, 'value': '15.4'}, {'id': 4971934081, 'qualifierId': 213, 'value': '0.95'}, {'id': 4971934075, 'qualifierId': 140, 'value': '64.7'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;37,7;;;0,95;15,4;64,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;64,7;37,7;;;;;;;;0;61;30;Portland Timbers II;3690;AMC;1,0
2676722441;623;49;2;61;33;5ou8b446l1sl8frblkz3xi17g;1;39,4;55,5;2024-04-21T22:24:07.251Z;2024-04-21T22:24:07Z;[];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;cdvxgoz7u66jq1ar2ymgr7yms;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;61;33;Minnesota United II;3693;MC;1,0
2676722445;624;1;2;61;34;5ou8b446l1sl8frblkz3xi17g;1;38,4;49,7;2024-04-21T22:24:07.665Z;2024-04-21T22:24:09Z;[{'id': 4971934125, 'qualifierId': 213, 'value': '2.60'}, {'id': 4971934119, 'qualifierId': 140, 'value': '27.4'}, {'id': 4971934121, 'qualifierId': 141, 'value': '60.0'}, {'id': 4971934117, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971934123, 'qualifierId': 212, 'value': '13.5'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;60,0;;;2,6;13,5;27,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;27,4;60,0;;;;;;;;0;61;34;Minnesota United II;3694;MC;1,0
2676722459;625;1;2;61;35;5ou8b446l1sl8frblkz3xi17g;1;26,8;66,1;2024-04-21T22:24:09.265Z;2024-04-21T22:24:12Z;[{'id': 4971934223, 'qualifierId': 212, 'value': '19.1'}, {'id': 4971934217, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971934221, 'qualifierId': 141, 'value': '91.2'}, {'id': 4971934219, 'qualifierId': 140, 'value': '34.9'}, {'id': 4971934225, 'qualifierId': 213, 'value': '1.11'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;91,2;;;1,11;19,1;34,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;34,9;91,2;;;;;;;;0;61;35;Minnesota United II;3695;DC;1,0
2676722477;626;1;2;61;39;5ou8b446l1sl8frblkz3xi17g;1;38,2;90,8;2024-04-21T22:24:12.513Z;2024-04-21T22:24:15Z;[{'id': 4971934351, 'qualifierId': 141, 'value': '92.7'}, {'id': 4971934343, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971934353, 'qualifierId': 212, 'value': '14.9'}, {'id': 4971934355, 'qualifierId': 213, 'value': '3.05'}, {'id': 4971934347, 'qualifierId': 140, 'value': '24.1'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;92,7;;;3,05;14,9;24,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;24,1;92,7;;;;;;;;0;61;39;Minnesota United II;3699;Sub;1,0
2676722497;627;1;2;61;41;5ou8b446l1sl8frblkz3xi17g;1;20,3;92,6;2024-04-21T22:24:14.881Z;2024-04-21T22:24:17Z;[{'id': 4971934439, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971934443, 'qualifierId': 141, 'value': '85.7'}, {'id': 4971934441, 'qualifierId': 140, 'value': '10.8'}, {'id': 4971934447, 'qualifierId': 213, 'value': '3.58'}, {'id': 4971934445, 'qualifierId': 212, 'value': '11.0'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;85,7;;;3,58;11,0;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;10,8;85,7;;;;;;;;0;61;41;Minnesota United II;3701;DC;1,0
2676722507;628;1;2;61;44;5ou8b446l1sl8frblkz3xi17g;0;12,0;86,0;2024-04-21T22:24:17.490Z;2024-04-21T22:24:19Z;[{'id': 4971934511, 'qualifierId': 140, 'value': '59.6'}, {'id': 4971934525, 'qualifierId': 1}, {'id': 4971934521, 'qualifierId': 213, 'value': '6.12'}, {'id': 4971934515, 'qualifierId': 141, 'value': '74.1'}, {'id': 4971934507, 'qualifierId': 157}, {'id': 4971934519, 'qualifierId': 212, 'value': '50.6'}, {'id': 4971934509, 'qualifierId': 56, 'value': 'Center'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;74,1;;;6,12;50,6;59,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;59,6;74,1;;;;;;;;0;61;44;Minnesota United II;3704;DC;1,0
2676722519;590;43;2;61;47;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-04-21T22:24:20.778Z;2024-04-21T22:24:59Z;[{'id': 4971934589, 'qualifierId': 285, 'value': '0'}, {'id': 4971934587, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971935977, 'qualifierId': 144, 'value': '44'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;cdvxgoz7u66jq1ar2ymgr7yms;Deleted event;;;;;;;;;;;;;;;;;;;;;0,0;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;61;47;Portland Timbers II;3707;DL;1,0
2676722527;591;1;2;61;48;1pc6sx2h4rp113ldkbp5d2xas;0;40,4;19,2;2024-04-21T22:24:21.465Z;2024-04-21T22:24:22Z;[{'id': 4971934621, 'qualifierId': 212, 'value': '20.6'}, {'id': 4971934615, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971934623, 'qualifierId': 213, 'value': '0.24'}, {'id': 4971934617, 'qualifierId': 140, 'value': '59.5'}, {'id': 4971934619, 'qualifierId': 141, 'value': '26.4'}, {'id': 4971934613, 'qualifierId': 3}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;26,4;;;0,24;20,6;59,5;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;59,5;26,4;;;;;;;;0;61;48;Portland Timbers II;3708;DL;1,0
2676722729;595;43;2;61;48;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-04-21T22:24:21.827Z;2024-04-21T23:07:25Z;[{'id': 4972024255, 'qualifierId': 144, 'value': '44'}, {'id': 4971935839, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971935841, 'qualifierId': 286, 'value': '0'}, {'id': 4971935943, 'qualifierId': 233, 'value': '629'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;cdvxgoz7u66jq1ar2ymgr7yms;Deleted event;;;;;;;;;;;;;;;;;;;629,0;0,0;;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;61;48;Portland Timbers II;3708;DL;1,0
2676722537;629;44;2;61;48;5ou8b446l1sl8frblkz3xi17g;1;37,8;77,6;2024-04-21T22:24:22.089Z;2024-04-21T23:07:29Z;[{'id': 4971934677, 'qualifierId': 285}, {'id': 4971934771, 'qualifierId': 233, 'value': '592'}, {'id': 4971934675, 'qualifierId': 56, 'value': 'Back'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;cdvxgoz7u66jq1ar2ymgr7yms;Aerial;;;;;;;;;;;;;;;;;;;592,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;61;48;Minnesota United II;3708;Sub;1,0
2676722553;592;44;2;61;48;1pc6sx2h4rp113ldkbp5d2xas;0;62,2;22,4;2024-04-21T22:24:22.090Z;2024-04-21T23:06:51Z;[{'id': 4971934779, 'qualifierId': 233, 'value': '629'}, {'id': 4971934759, 'qualifierId': 286}, {'id': 4971934757, 'qualifierId': 56, 'value': 'Center'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;cdvxgoz7u66jq1ar2ymgr7yms;Aerial;;;;;;;;;;;;;;;;;;;629,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;61;48;Portland Timbers II;3708;AMC;1,0
2676722543;630;1;2;61;49;5ou8b446l1sl8frblkz3xi17g;1;40,9;70,2;2024-04-21T22:24:22.633Z;2024-04-28T11:20:41Z;[{'id': 4971934721, 'qualifierId': 140, 'value': '46.4'}, {'id': 4971934717, 'qualifierId': 3}, {'id': 4971934723, 'qualifierId': 141, 'value': '71.2'}, {'id': 4971934725, 'qualifierId': 212, 'value': '5.8'}, {'id': 4971934719, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971934727, 'qualifierId': 213, 'value': '0.12'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;cdvxgoz7u66jq1ar2ymgr7yms;Pass;;;;;;;;;;71,2;;;0,12;5,8;46,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;46,4;71,2;;;;;;;;0;61;49;Minnesota United II;3709;Sub;1,0
2676722545;631;49;2;61;51;5ou8b446l1sl8frblkz3xi17g;1;45,7;72,1;2024-04-21T22:24:24.722Z;2024-04-21T22:24:25Z;[];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;cdvxgoz7u66jq1ar2ymgr7yms;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;61;51;Minnesota United II;3711;ML;1,0
2676722565;632;43;2;61;51;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-04-21T22:24:25.073Z;2024-04-21T22:24:30Z;[{'id': 4971934833, 'qualifierId': 213, 'value': '1.43'}, {'id': 4971934827, 'qualifierId': 140, 'value': '44.7'}, {'id': 4971935011, 'qualifierId': 144, 'value': '1'}, {'id': 4971934825, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971934831, 'qualifierId': 212, 'value': '8.2'}, {'id': 4971934829, 'qualifierId': 141, 'value': '83.5'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;cdvxgoz7u66jq1ar2ymgr7yms;Deleted event;;;;;;;;;;83,5;;;1,43;8,2;44,7;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;44,7;83,5;;;;;;;;0;61;51;Minnesota United II;3711;ML;1,0
2676722571;633;4;2;61;54;5ou8b446l1sl8frblkz3xi17g;1;44,0;76,3;2024-04-21T22:24:28.050Z;2024-04-21T22:32:23Z;[{'id': 4971934873, 'qualifierId': 265}, {'id': 4971934869, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971950931, 'qualifierId': 233, 'value': '593'}, {'id': 4971934871, 'qualifierId': 152}, {'id': 4971934875, 'qualifierId': 286}, {'id': 4971934867, 'qualifierId': 13}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;cdvxgoz7u66jq1ar2ymgr7yms;Foul;;;;;;;;;;;;;;;;;;;593,0;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;;0;61;54;Minnesota United II;3714;ML;1,0
