id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Resume;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_Involved;value_PlayerPosition;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Length;value_Zone;value_PassEndY;value_Angle;value_PassEndX;value_OppositeRelatedEventId;value_TakeOnOvertake;value_Offensive;value_OutOfPlay;value_Defensive;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_IntendedTackleTarget;value_DeletedEventType;value_LongBall;value_Chipped;value_SwitchOfPlay;value_TouchTypePass;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_TouchTypeControl;value_Shove/Push;value_TakeOnSpace;value_Launch;value_Cross;value_OutSwinger;value_LeftFooted;value_HeadPass;value_NextEventGoalKick;value_GoalKick;value_High;value_Assist;value_BoxCentre;value_BlockedX;value_LowRight;value_GkY;value_Blocked;value_GoalmouthY;value_Assisted;value_RightFooted;value_RelatedEventId;value_RegularPlay;value_IndividualPlay;value_BlockedY;value_GkX;value_GoalmouthZ;value_DefBlock;value_LayOff;value_Head;value_IntentionalAssist;value_LowLeft;value_BigChance;value_1On1;value_OtherBodyPart;value_Sliding;value_ParriedSafe;value_MediumGkIntervention;value_Left;value_InSwinger;value_CornerTaken;value_BlockedCross;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_FlickOn;value_NotVisible;value_BoxLeft;value_FirstTouch;value_Stooping;value_Collected;value_Hands;value_OverArm;value_KeeperThrow;value_LowGkIntervention;value_HighGkIntervention;value_Diving;value_Caught;value_PlayersCaughtOffside;value_Indirect;value_Right;value_DrinksBreak;value_RefereeDelay;value_GoalShotGameClock;value_LowCentre;value_GkXTimeOfGoal;value_NotAssisted;value_SmallBoxRight;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_InjuredPlayerId;value_Injury;value_Minutes;value_CloseRightAndHigh;value_SwerveLeft;value_OutOfBoxCentre;value_Weak;value_BoxRight;value_GkHoof;value_EndType;value_Overrun;value_Low;value_NotPastGoalLine;value_Volley;value_FromCorner;value_OutOnSideline;value_ThroughBall;value_Straight;value_DrivenCross;value_HighClaim;value_SmallBoxCentre;value_SixYardBlocked;value_SavedOffLine;value_LastLine;value_PullBack;value_OwnShotBlocked;value_Feet;value_ParriedDanger;value_HighCentre;value_Standing;value_TempBlocked;value_OverhitCross;value_TimeWasting;value_Defensive1V1;value_Handball;value_OffTheBallFoul;value_SetPiece;value_GkKickFromHands;value_RecklessOffence;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701126885;623;12;2;71;54;7fbej4xwoq4imaf5l39304m37;1;10,3;43,6;2024-07-15T01:36:47.082Z;2024-07-15T01:36:48Z;[{'id': 5105215951, 'qualifierId': 15}, {'id': 5105215939, 'qualifierId': 141, 'value': '48.2'}, {'id': 5105215941, 'qualifierId': 212, 'value': '14.2'}, {'id': 5105215935, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105215937, 'qualifierId': 140, 'value': '23.5'}, {'id': 5105215943, 'qualifierId': 213, 'value': '0.22'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;e25bk8nmfo9hdxla9nhwwmy38;Clearance;;;;;;;;;;;14,2;;48,2;0,22;23,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;23,5;48,2;;;;;;;0;0;71;54;The Town;4314;DR;1,0
2701126887;605;1;2;71;54;ew2zirzye0sw1txr2m33nr25y;0;71,5;36,1;2024-07-15T01:36:47.753Z;2024-07-15T01:36:48Z;[{'id': 5105215967, 'qualifierId': 141, 'value': '42.4'}, {'id': 5105215965, 'qualifierId': 140, 'value': '86.4'}, {'id': 5105215969, 'qualifierId': 212, 'value': '16.2'}, {'id': 5105215961, 'qualifierId': 3}, {'id': 5105215963, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105215971, 'qualifierId': 213, 'value': '0.27'}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;16,2;;42,4;0,27;86,4;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;86,4;42,4;;;;;;;0;0;71;54;Sporting KC II;4314;DR;1,0
2701126889;624;12;2;71;58;7fbej4xwoq4imaf5l39304m37;1;14,3;59,4;2024-07-15T01:36:51.641Z;2024-07-15T01:37:00Z;[{'id': 5105215975, 'qualifierId': 140, 'value': '26.5'}, {'id': 5105215979, 'qualifierId': 212, 'value': '13.4'}, {'id': 5105215977, 'qualifierId': 141, 'value': '65.1'}, {'id': 5105215981, 'qualifierId': 213, 'value': '0.29'}, {'id': 5105215983, 'qualifierId': 15}, {'id': 5105215973, 'qualifierId': 56, 'value': 'Back'}];bhhdcubw5vyxzf0lc1fcfftka;D. Flores;;;e25bk8nmfo9hdxla9nhwwmy38;Clearance;;;;;;;;;;;13,4;;65,1;0,29;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;26,5;65,1;;;;;;;0;0;71;58;The Town;4318;MC;1,0
2701126893;625;4;2;72;2;7fbej4xwoq4imaf5l39304m37;1;26,6;65,0;2024-07-15T01:36:55.513Z;2024-07-15T01:36:57Z;[{'id': 5105216015, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105216017, 'qualifierId': 152}, {'id': 5105216013, 'qualifierId': 13}, {'id': 5105216021, 'qualifierId': 285}, {'id': 5105216019, 'qualifierId': 265}, {'id': 5105216047, 'qualifierId': 233, 'value': '606'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;e25bk8nmfo9hdxla9nhwwmy38;Foul;;;;;;;;;;;;;;;;606,0;;;;1,0;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;72;2;The Town;4322;Sub;1,0
2701126891;606;4;2;72;2;ew2zirzye0sw1txr2m33nr25y;0;73,4;35,0;2024-07-15T01:36:55.514Z;2024-07-15T01:36:58Z;[{'id': 5105216035, 'qualifierId': 152}, {'id': 5105216037, 'qualifierId': 265}, {'id': 5105216051, 'qualifierId': 233, 'value': '625'}, {'id': 5105216039, 'qualifierId': 286}, {'id': 5105216033, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105216031, 'qualifierId': 13}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;e25bk8nmfo9hdxla9nhwwmy38;Foul;;;;;;;;;;;;;;;;625,0;;1,0;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;72;2;Sporting KC II;4322;DR;1,0
2701126911;626;1;2;72;22;7fbej4xwoq4imaf5l39304m37;1;27,6;70,0;2024-07-15T01:37:15.465Z;2024-07-15T01:37:16Z;[{'id': 5105216117, 'qualifierId': 140, 'value': '31.7'}, {'id': 5105216115, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105216119, 'qualifierId': 141, 'value': '55.7'}, {'id': 5105216121, 'qualifierId': 212, 'value': '10.6'}, {'id': 5105216111, 'qualifierId': 5}, {'id': 5105216123, 'qualifierId': 213, 'value': '5.13'}, {'id': 5105216113, 'qualifierId': 152}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;10,6;;55,7;5,13;31,7;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;31,7;55,7;;;;;;;0;0;72;22;The Town;4342;DC;1,0
2701126915;627;1;2;72;23;7fbej4xwoq4imaf5l39304m37;1;30,4;47,5;2024-07-15T01:37:16.729Z;2024-07-15T01:37:26Z;[{'id': 5105216195, 'qualifierId': 213, 'value': '5.01'}, {'id': 5105216189, 'qualifierId': 140, 'value': '34.4'}, {'id': 5105216191, 'qualifierId': 141, 'value': '27.7'}, {'id': 5105216193, 'qualifierId': 212, 'value': '14.1'}, {'id': 5105216187, 'qualifierId': 56, 'value': 'Back'}];bhhdcubw5vyxzf0lc1fcfftka;D. Flores;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;14,1;;27,7;5,01;34,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;34,4;27,7;;;;;;;0;0;72;23;The Town;4343;MC;1,0
2701126913;607;83;2;72;30;ew2zirzye0sw1txr2m33nr25y;0;37,8;63,3;2024-07-15T01:37:23.513Z;2024-07-15T01:37:31Z;[{'id': 5105216223, 'qualifierId': 399, 'value': 'vhjelesjaxtgjcgfv7yxp2lm'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;e25bk8nmfo9hdxla9nhwwmy38;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;72;30;Sporting KC II;4350;MC;1,0
2701126917;628;1;2;72;33;7fbej4xwoq4imaf5l39304m37;1;77,9;56,1;2024-07-15T01:37:26.745Z;2024-07-15T01:37:28Z;[{'id': 5105216207, 'qualifierId': 213, 'value': '0.99'}, {'id': 5105216205, 'qualifierId': 212, 'value': '24.0'}, {'id': 5105216199, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105216201, 'qualifierId': 140, 'value': '90.4'}, {'id': 5105216203, 'qualifierId': 141, 'value': '85.7'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;24,0;;85,7;0,99;90,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;90,4;85,7;;;;;;;0;0;72;33;The Town;4353;FW;1,0
2701126919;629;1;2;72;35;7fbej4xwoq4imaf5l39304m37;1;90,4;85,7;2024-07-15T01:37:28.489Z;2024-07-15T01:37:30Z;[{'id': 5105216215, 'qualifierId': 141, 'value': '70.0'}, {'id': 5105216217, 'qualifierId': 212, 'value': '17.6'}, {'id': 5105216219, 'qualifierId': 213, 'value': '3.79'}, {'id': 5105216213, 'qualifierId': 140, 'value': '77.1'}, {'id': 5105216211, 'qualifierId': 56, 'value': 'Center'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;17,6;;70,0;3,79;77,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;77,1;70,0;;;;;;;0;0;72;35;The Town;4355;Sub;1,0
2701126921;630;1;2;72;37;7fbej4xwoq4imaf5l39304m37;1;75,2;67,5;2024-07-15T01:37:30.537Z;2024-07-15T01:37:32Z;[{'id': 5105216225, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105216231, 'qualifierId': 212, 'value': '9.7'}, {'id': 5105216229, 'qualifierId': 141, 'value': '54.8'}, {'id': 5105216227, 'qualifierId': 140, 'value': '79.4'}, {'id': 5105216233, 'qualifierId': 213, 'value': '5.18'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;9,7;;54,8;5,18;79,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;79,4;54,8;;;;;;;0;0;72;37;The Town;4357;Sub;1,0
2701126925;631;61;2;72;39;7fbej4xwoq4imaf5l39304m37;0;79,4;54,2;2024-07-15T01:37:32.169Z;2024-07-15T01:37:32Z;[{'id': 5105216237, 'qualifierId': 56, 'value': 'Center'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;e25bk8nmfo9hdxla9nhwwmy38;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;72;39;The Town;4359;FW;1,0
2701126923;608;49;2;72;39;ew2zirzye0sw1txr2m33nr25y;1;19,1;34,8;2024-07-15T01:37:32.377Z;2024-07-15T01:37:32Z;[];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;e25bk8nmfo9hdxla9nhwwmy38;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;72;39;Sporting KC II;4359;DR;1,0
2701126927;609;1;2;72;39;ew2zirzye0sw1txr2m33nr25y;1;21,4;34,3;2024-07-15T01:37:32.841Z;2024-07-15T01:37:34Z;[{'id': 5105216245, 'qualifierId': 212, 'value': '15.3'}, {'id': 5105216247, 'qualifierId': 213, 'value': '5.61'}, {'id': 5105216243, 'qualifierId': 141, 'value': '20.4'}, {'id': 5105216239, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105216241, 'qualifierId': 140, 'value': '32.8'}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;15,3;;20,4;5,61;32,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;32,8;20,4;;;;;;;0;0;72;39;Sporting KC II;4359;DR;1,0
2701126931;610;1;2;72;41;ew2zirzye0sw1txr2m33nr25y;1;31,8;21,0;2024-07-15T01:37:34.681Z;2024-07-15T01:37:36Z;[{'id': 5105216271, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105216273, 'qualifierId': 140, 'value': '28.0'}, {'id': 5105216277, 'qualifierId': 212, 'value': '6.5'}, {'id': 5105216275, 'qualifierId': 141, 'value': '28.6'}, {'id': 5105216279, 'qualifierId': 213, 'value': '2.23'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;6,5;;28,6;2,23;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;28,0;28,6;;;;;;;0;0;72;41;Sporting KC II;4361;FWL;1,0
2701126933;611;4;2;72;43;ew2zirzye0sw1txr2m33nr25y;1;28,0;25,8;2024-07-15T01:37:36.377Z;2024-07-15T01:39:34Z;[{'id': 5105217367, 'qualifierId': 233, 'value': '632'}, {'id': 5105216315, 'qualifierId': 13}, {'id': 5105216317, 'qualifierId': 152}, {'id': 5105216321, 'qualifierId': 285}, {'id': 5105216319, 'qualifierId': 265}, {'id': 5105216283, 'qualifierId': 56, 'value': 'Back'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;e25bk8nmfo9hdxla9nhwwmy38;Foul;;;;;;;;;;;;;;;;632,0;;;;1,0;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;72;43;Sporting KC II;4363;MC;1,0
2701126937;632;4;2;72;43;7fbej4xwoq4imaf5l39304m37;0;72,0;74,2;2024-07-15T01:37:36.378Z;2024-07-20T12:59:49Z;[{'id': 5105216305, 'qualifierId': 265}, {'id': 5105217371, 'qualifierId': 233, 'value': '611'}, {'id': 5105216307, 'qualifierId': 286}, {'id': 5105216303, 'qualifierId': 152}, {'id': 5105216301, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105216299, 'qualifierId': 13}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;e25bk8nmfo9hdxla9nhwwmy38;Foul;;;;;;;;;;;;;;;;611,0;;1,0;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;72;43;The Town;4363;FW;1,0
2701126939;612;18;2;73;7;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-15T01:38:00.526Z;2024-07-20T13:01:31Z;[{'id': 5105216323, 'qualifierId': 42}, {'id': 5105216327, 'qualifierId': 59, 'value': '64'}, {'id': 5105216345, 'qualifierId': 55, 'value': '613'}, {'id': 5105216325, 'qualifierId': 44, 'value': 'Midfielder'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;e25bk8nmfo9hdxla9nhwwmy38;Player off;64,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;613,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;613,0;4oz12ku4mdjsq7y4sgogpwg2y;0;0;73;7;Sporting KC II;4387;MC;1,0
2701126941;613;19;2;73;7;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-15T01:38:00.527Z;2024-07-20T13:01:31Z;[{'id': 5105224761, 'qualifierId': 292, 'value': '7'}, {'id': 5105216341, 'qualifierId': 55, 'value': '612'}, {'id': 5105216339, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5105216331, 'qualifierId': 42}, {'id': 5105216337, 'qualifierId': 59, 'value': '54'}, {'id': 5105216335, 'qualifierId': 145, 'value': '4'}, {'id': 5105216347, 'qualifierId': 293, 'value': '3'}];bpfl7nj8llr3dfadhtju52rro;J. Spivey;;;e25bk8nmfo9hdxla9nhwwmy38;Player on;54,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;612,0;;;;;;;;;;;;;;;;;;;;;1,0;4,0;7,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;612,0;1pm343qga3zwdbrjngpeqhtnu;0;0;73;7;Sporting KC II;4387;Sub;1,0
2701126961;614;18;2;73;8;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-15T01:38:01.532Z;2024-07-20T13:01:39Z;[{'id': 5105216487, 'qualifierId': 42}, {'id': 5105216491, 'qualifierId': 59, 'value': '20'}, {'id': 5105216489, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5105216509, 'qualifierId': 55, 'value': '615'}];au9595t3oo0zbzexhr01ts0h6;W. Richmond;;;e25bk8nmfo9hdxla9nhwwmy38;Player off;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;615,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;615,0;dwyatw1wz3nrh1fcwu27ie8ve;0;0;73;8;Sporting KC II;4388;FWR;1,0
2701126963;615;19;2;73;8;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-15T01:38:01.533Z;2024-07-20T13:01:40Z;[{'id': 5105216511, 'qualifierId': 293, 'value': '3'}, {'id': 5105224759, 'qualifierId': 292, 'value': '7'}, {'id': 5105216495, 'qualifierId': 42}, {'id': 5105216503, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5105216501, 'qualifierId': 59, 'value': '50'}, {'id': 5105216505, 'qualifierId': 55, 'value': '614'}, {'id': 5105216499, 'qualifierId': 145, 'value': '11'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;e25bk8nmfo9hdxla9nhwwmy38;Player on;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;614,0;;;;;;;;;;;;;;;;;;;;;1,0;11,0;7,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;614,0;au9595t3oo0zbzexhr01ts0h6;0;0;73;8;Sporting KC II;4388;Sub;1,0
2701127117;628;40;2;73;9;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-15T01:38:02.660Z;2024-07-20T13:01:52Z;[{'id': 5105217427, 'qualifierId': 194, 'value': '1bmbt6h6bsiimpzxt07cqwfvu'}, {'id': 5105217417, 'qualifierId': 30, 'value': 'f0ho22yhl3xywdlufzy799hjo, 35jkg2v338kipzlf0iwvvypuy, 3q8dpwqkikbugz3ikwcmkbg4q, f2nxaemhqi8kbtbejnqekgd4a, dqa88ma3jbk33lsyzo45uy2cq, 79z5vt08ga8prn33vi2a260kq, 1bmbt6h6bsiimpzxt07cqwfvu, bpfl7nj8llr3dfadhtju52rro, cac9hjmdwt1gsz0qt3f6d4b2s, dwyatw1wz3nrh1fcwu27ie8ve, 7jtxek694d60c5udhyv0zsjro, 79vuqfgilwa4eyqmowr5me42c, 4nzrv75trp05nqos781kk62hg, 4sot8voc25coo4dqsqrinantg, 4h8dml0qrwpqza4kqazp5dnqi, 1f1x4s6m83dyn9tv9faubwob8'}, {'id': 5105217425, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0'}, {'id': 5105217419, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5'}, {'id': 5105217421, 'qualifierId': 59, 'value': '51, 63, 72, 78, 66, 77, 60, 54, 52, 50, 71, 56, 58, 91, 45, 93'}, {'id': 5105217423, 'qualifierId': 130, 'value': '4'}];;;;;e25bk8nmfo9hdxla9nhwwmy38;Formation change;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;73;9;Sporting KC II;4389;;
2701126991;616;1;2;73;24;ew2zirzye0sw1txr2m33nr25y;1;27,7;24,3;2024-07-15T01:38:17.961Z;2024-07-20T13:02:46Z;[{'id': 5105216643, 'qualifierId': 212, 'value': '17.4'}, {'id': 5105216637, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105216639, 'qualifierId': 140, 'value': '11.1'}, {'id': 5105216641, 'qualifierId': 141, 'value': '24.0'}, {'id': 5105217389, 'qualifierId': 152}, {'id': 5105217387, 'qualifierId': 5}, {'id': 5105216645, 'qualifierId': 213, 'value': '3.15'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;e25bk8nmfo9hdxla9nhwwmy38;Pass;;;;;;;;;;;17,4;;24,0;3,15;11,1;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;11,1;24,0;;;;;;;0;0;73;24;Sporting KC II;4404;MC;1,0
