id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_PlayerPosition;value_TeamPlayerFormation;value_TeamKit;value_Captain;value_Resume;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Zone;value_Angle;value_KickOff;value_Length;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_Chipped;value_FlickOn;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Head;value_IntendedTackleTarget;value_NextEventGoalKick;value_High;value_GoalKick;value_LowGkIntervention;value_KeeperThrow;value_TouchTypeClearance;value_LayOff;value_BlockedPass;value_Offensive;value_Defensive;value_TakeOnOvertake;value_OutOfPlay;value_TouchTypePass;value_DeletedEventType;value_Cross;value_RightFooted;value_InSwinger;value_Overrun;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_AerialFoul;value_ThroughBall;value_MediumGkIntervention;value_TakeOnSpace;value_LeftFooted;value_OutSwinger;value_HighGkIntervention;value_TouchTypeControl;value_IntentionalAssist;value_Assist;value_GkY;value_BlockedY;value_GkX;value_RelatedEventId;value_LowLeft;value_Assisted;value_BoxCentre;value_BlockedX;value_RegularPlay;value_FirstTouch;value_GoalmouthY;value_GoalmouthZ;value_Blocked;value_DefBlock;value_Right;value_Left;value_CornerTaken;value_IndividualPlay;value_CloseRightAndHigh;value_NotAssisted;value_OutOfBoxCentre;value_Low;value_CloseHigh;value_BoxRight;value_Handball;value_HighClaim;value_AttemptedTackle;value_35Centre;value_ShirtPull/Holding;value_OverhitCross;value_LastLine;value_Volley;value_HighCentre;value_Collected;value_Hands;value_Standing;value_ParriedSafe;value_OverArm;value_LeadingToAttempt;value_LowRight;value_RelatedError1Id;value_Defensive1V1;value_SwitchOfPlay;value_PullBack;value_SwerveLeft;value_LowCentre;value_NotVisible;value_GkHoof;value_RefereeDelay;value_DrinksBreak;value_GkKickFromHands;value_BoxLeft;value_ParriedDanger;value_Stooping;value_Fumble;value_Minutes;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BigChance;value_EndType;value_Injury;value_InjuredPlayerId;value_BlockedCross;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Diving;value_Caught;value_YellowCard;value_TacticalFoul;value_BlockByHand;value_FromCorner;value_Penalty;value_PenaltyTakerId;value_Dissent;value_Scored;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistedBy;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_CausingPlayer;value_BlockedClearance;value_OtherReason;value_Tap;value_FreeKick;value_Deflection;value_CloseLeft;value_Unchallenged;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699591151;694;1;2;80;44;cwnjxlibb02fuh0vwgvac6h45;1;20,4;75,6;2024-07-07T00:43:57.363Z;2024-07-07T00:44:00Z;[{'id': 5096848871, 'qualifierId': 140, 'value': '7.5'}, {'id': 5096848873, 'qualifierId': 141, 'value': '54.2'}, {'id': 5096848875, 'qualifierId': 212, 'value': '19.9'}, {'id': 5096848877, 'qualifierId': 213, 'value': '3.96'}, {'id': 5096848869, 'qualifierId': 56, 'value': 'Back'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;7,5;;3,96;;19,9;54,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;7,5;54,2;;;;;;;;0;80;44;Crown Legacy;4844;DC;1,0
2699591199;695;1;2;80;47;cwnjxlibb02fuh0vwgvac6h45;0;8,0;51,8;2024-07-07T00:44:00.112Z;2024-07-07T00:44:07Z;[{'id': 5096849111, 'qualifierId': 157}, {'id': 5096849123, 'qualifierId': 1}, {'id': 5096849115, 'qualifierId': 140, 'value': '41.2'}, {'id': 5096849117, 'qualifierId': 141, 'value': '33.0'}, {'id': 5096849113, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096849121, 'qualifierId': 213, 'value': '5.93'}, {'id': 5096849119, 'qualifierId': 212, 'value': '37.1'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;41,2;;5,93;;37,1;33,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;41,2;33,0;;;;;;;;0;80;47;Crown Legacy;4847;GK;1,0
2699591169;702;44;2;80;50;6ubc4y1v6hr63mca7ica4hp90;1;58,8;66,5;2024-07-07T00:44:03.372Z;2024-07-07T00:44:07Z;[{'id': 5096849177, 'qualifierId': 233, 'value': '696'}, {'id': 5096848989, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096848991, 'qualifierId': 286}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;dvcrb9b459b1qqi3gh8kpu6ms;Aerial;;;;;;;;;;;;;;;;;;;;;696,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;80;50;Chattanooga;4850;DC;1,0
2699591203;696;44;2;80;50;cwnjxlibb02fuh0vwgvac6h45;0;41,2;33,5;2024-07-07T00:44:03.373Z;2024-07-07T00:44:08Z;[{'id': 5096849141, 'qualifierId': 285}, {'id': 5096849181, 'qualifierId': 233, 'value': '702'}, {'id': 5096849139, 'qualifierId': 56, 'value': 'Back'}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;dvcrb9b459b1qqi3gh8kpu6ms;Aerial;;;;;;;;;;;;;;;;;;;;;702,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;80;50;Crown Legacy;4850;Sub;1,0
2699591181;703;61;2;80;51;6ubc4y1v6hr63mca7ica4hp90;1;58,8;66,0;2024-07-07T00:44:04.364Z;2024-07-07T00:44:04Z;[{'id': 5096849021, 'qualifierId': 56, 'value': 'Center'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;dvcrb9b459b1qqi3gh8kpu6ms;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;80;51;Chattanooga;4851;DC;1,0
2699591213;697;1;2;80;54;cwnjxlibb02fuh0vwgvac6h45;0;39,9;32,7;2024-07-07T00:44:07.377Z;2024-07-07T00:44:08Z;[{'id': 5096849205, 'qualifierId': 3}, {'id': 5096849211, 'qualifierId': 141, 'value': '29.4'}, {'id': 5096849207, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096849213, 'qualifierId': 212, 'value': '15.6'}, {'id': 5096849209, 'qualifierId': 140, 'value': '54.6'}, {'id': 5096849215, 'qualifierId': 213, 'value': '6.14'}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;54,6;;6,14;;15,6;29,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;54,6;29,4;;;;;;;;0;80;54;Crown Legacy;4854;Sub;1,0
2699591235;704;1;2;80;56;6ubc4y1v6hr63mca7ica4hp90;1;45,0;69,3;2024-07-07T00:44:09.308Z;2024-07-07T00:44:11Z;[{'id': 5096849339, 'qualifierId': 213, 'value': '3.51'}, {'id': 5096849333, 'qualifierId': 140, 'value': '36.0'}, {'id': 5096849337, 'qualifierId': 212, 'value': '10.1'}, {'id': 5096849335, 'qualifierId': 141, 'value': '64.0'}, {'id': 5096849331, 'qualifierId': 56, 'value': 'Back'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;36,0;;3,51;;10,1;64,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;36,0;64,0;;;;;;;;0;80;56;Chattanooga;4856;DC;1,0
2699591237;705;49;2;80;58;6ubc4y1v6hr63mca7ica4hp90;1;36,0;64,0;2024-07-07T00:44:10.941Z;2024-07-07T00:44:11Z;[];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;dvcrb9b459b1qqi3gh8kpu6ms;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;80;58;Chattanooga;4858;DC;1,0
2699591261;706;1;2;80;58;6ubc4y1v6hr63mca7ica4hp90;1;36,0;64,0;2024-07-07T00:44:11.132Z;2024-07-07T00:44:13Z;[{'id': 5096849451, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096849453, 'qualifierId': 140, 'value': '11.1'}, {'id': 5096849455, 'qualifierId': 141, 'value': '49.1'}, {'id': 5096849457, 'qualifierId': 212, 'value': '28.0'}, {'id': 5096849459, 'qualifierId': 213, 'value': '3.51'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;11,1;;3,51;;28,0;49,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;11,1;49,1;;;;;;;;0;80;58;Chattanooga;4858;DC;1,0
2699591299;707;1;2;81;0;6ubc4y1v6hr63mca7ica4hp90;1;11,1;49,1;2024-07-07T00:44:13.148Z;2024-07-07T00:44:17Z;[{'id': 5096849663, 'qualifierId': 141, 'value': '49.1'}, {'id': 5096849659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096849661, 'qualifierId': 140, 'value': '28.1'}, {'id': 5096849665, 'qualifierId': 212, 'value': '17.9'}, {'id': 5096849667, 'qualifierId': 213, 'value': '0.00'}];aiifscgp07zvj7thb3p3huelm;G. Marks;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;28,1;;0,0;;17,9;49,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;28,1;49,1;;;;;;;;0;81;0;Chattanooga;4860;GK;1,0
2699591329;708;1;2;81;4;6ubc4y1v6hr63mca7ica4hp90;1;24,9;43,4;2024-07-07T00:44:17.516Z;2024-07-07T00:44:22Z;[{'id': 5096849833, 'qualifierId': 1}, {'id': 5096849815, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096849823, 'qualifierId': 141, 'value': '2.3'}, {'id': 5096849827, 'qualifierId': 212, 'value': '32.8'}, {'id': 5096849831, 'qualifierId': 213, 'value': '5.26'}, {'id': 5096849813, 'qualifierId': 155}, {'id': 5096849819, 'qualifierId': 140, 'value': '41.3'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;41,3;;5,26;;32,8;2,3;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;41,3;2,3;;;;;;;;0;81;4;Chattanooga;4864;MC;1,0
2699591339;709;43;2;81;9;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-07-07T00:44:21.996Z;2024-07-07T00:44:25Z;[{'id': 5096849965, 'qualifierId': 144, 'value': '1'}, {'id': 5096849853, 'qualifierId': 140, 'value': '45.8'}, {'id': 5096849851, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096849855, 'qualifierId': 141, 'value': '2.9'}, {'id': 5096849857, 'qualifierId': 212, 'value': '4.9'}, {'id': 5096849859, 'qualifierId': 213, 'value': '0.10'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;dvcrb9b459b1qqi3gh8kpu6ms;Deleted event;;;;;;;;;;45,8;;0,1;;4,9;2,9;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;45,8;2,9;;;;;;;;0;81;9;Chattanooga;4869;DR;1,0
2699591343;710;4;2;81;11;6ubc4y1v6hr63mca7ica4hp90;1;39,4;4,8;2024-07-07T00:44:23.948Z;2024-07-07T00:44:25Z;[{'id': 5096850009, 'qualifierId': 233, 'value': '698'}, {'id': 5096849901, 'qualifierId': 286}, {'id': 5096849897, 'qualifierId': 152}, {'id': 5096849895, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096849899, 'qualifierId': 265}, {'id': 5096849893, 'qualifierId': 13}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;dvcrb9b459b1qqi3gh8kpu6ms;Foul;;;;;;;;;;;;;;;;;;;;;698,0;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;81;11;Chattanooga;4871;DR;1,0
2699591349;698;4;2;81;11;cwnjxlibb02fuh0vwgvac6h45;0;60,6;95,2;2024-07-07T00:44:23.949Z;2024-07-07T00:44:26Z;[{'id': 5096849991, 'qualifierId': 285}, {'id': 5096849989, 'qualifierId': 265}, {'id': 5096849983, 'qualifierId': 13}, {'id': 5096849987, 'qualifierId': 152}, {'id': 5096849985, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096850029, 'qualifierId': 233, 'value': '710'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;dvcrb9b459b1qqi3gh8kpu6ms;Foul;;;;;;;;;;;;;;;;;;;;;710,0;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;81;11;Crown Legacy;4871;DC;1,0
2699591539;711;18;2;81;38;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-07-07T00:44:51.815Z;2024-07-07T00:44:52Z;[{'id': 5096851073, 'qualifierId': 59, 'value': '60'}, {'id': 5096851071, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5096851093, 'qualifierId': 55, 'value': '712'}, {'id': 5096851067, 'qualifierId': 42}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;dvcrb9b459b1qqi3gh8kpu6ms;Player off;60,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;712,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;712,0;doqbp8fg8hke6hhifdr4jzklw;;0;81;38;Chattanooga;4898;MC;1,0
2699591541;712;19;2;81;38;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-07-07T00:44:51.816Z;2024-07-07T00:44:52Z;[{'id': 5096851089, 'qualifierId': 55, 'value': '711'}, {'id': 5096851079, 'qualifierId': 145, 'value': '7'}, {'id': 5096851083, 'qualifierId': 292, 'value': '7'}, {'id': 5096851085, 'qualifierId': 293, 'value': '5'}, {'id': 5096851087, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5096851081, 'qualifierId': 59, 'value': '56'}, {'id': 5096851075, 'qualifierId': 42}];doqbp8fg8hke6hhifdr4jzklw;E. Peña;;;dvcrb9b459b1qqi3gh8kpu6ms;Player on;56,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;711,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;7,0;5,0;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;711,0;9qhpi9y9iujvkbocafhgrj04q;;0;81;38;Chattanooga;4898;Sub;1,0
2699591737;700;18;2;81;43;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-07-07T00:44:56.537Z;2024-07-07T15:21:27Z;[{'id': 5096852265, 'qualifierId': 59, 'value': '25'}, {'id': 5098001243, 'qualifierId': 41}, {'id': 5096852263, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5096852301, 'qualifierId': 55, 'value': '701'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;dvcrb9b459b1qqi3gh8kpu6ms;Player off;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;701,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;701,0;2d3dwhrtafkd1b8q1nzerqew9;;0;81;43;Crown Legacy;4903;MC;1,0
2699591739;701;19;2;81;43;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-07-07T00:44:56.538Z;2024-07-07T15:21:00Z;[{'id': 5096852279, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5098001317, 'qualifierId': 41}, {'id': 5096852273, 'qualifierId': 59, 'value': '3'}, {'id': 5096852281, 'qualifierId': 55, 'value': '700'}, {'id': 5096852277, 'qualifierId': 293, 'value': '5'}, {'id': 5096852275, 'qualifierId': 292, 'value': '7'}, {'id': 5096852271, 'qualifierId': 145, 'value': '7'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;dvcrb9b459b1qqi3gh8kpu6ms;Player on;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;7,0;5,0;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;700,0;b4te1cxogvhtglhug3sdgkmei;;0;81;43;Crown Legacy;4903;Sub;1,0
2699593455;745;40;2;81;44;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-07-07T00:44:57.569Z;2024-07-07T01:00:20Z;[{'id': 5096862623, 'qualifierId': 30, 'value': '7jaa504py8qcx30a2p1vgn8d0, exunlng0cgo9bpqh4x6jpxyax, 2d3dwhrtafkd1b8q1nzerqew9, at2xv960peboe9spoag2kn21g, 87nhafgkozygrd5f06ore0xzo, 7e8xkqlux0myjc5cwtb7rega1, 1h5rgsol19v1pcl5ksstrv9t6, 6zbb5xiauoixj3clxdgud8lxw, a3eln6gas8765a3pn6ecqjvxm, 6zuton58biybp7ge3mpc17alm, 4hdai9za2ls03tjpcw0ahu5wq, jb43adjmhnwysrrwwmvuojfu, 5m8hxfvza21t4wfe6v0a18etw, 9gk1m714ni2m8n26uybsgadey, 3a8bghw11ttrstr4jlopadd9m, ew3qxbn1ev1qv7wi0iwoc642c, ezq3vqtlf2keocudx8ndelct0'}, {'id': 5096862633, 'qualifierId': 194, 'value': 'at2xv960peboe9spoag2kn21g'}, {'id': 5096862629, 'qualifierId': 130, 'value': '4'}, {'id': 5096862627, 'qualifierId': 59, 'value': '15, 23, 3, 33, 14, 20, 22, 6, 9, 18, 11, 2, 10, 12, 24, 32, 51'}, {'id': 5096862625, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5'}, {'id': 5096862631, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0'}];;;;;dvcrb9b459b1qqi3gh8kpu6ms;Formation change;;;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;81;44;Crown Legacy;4904;;
2699591621;713;18;2;81;51;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-07-07T00:45:03.999Z;2024-07-07T00:45:04Z;[{'id': 5096851561, 'qualifierId': 59, 'value': '68'}, {'id': 5096851557, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5096851553, 'qualifierId': 42}, {'id': 5096851649, 'qualifierId': 55, 'value': '714'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;dvcrb9b459b1qqi3gh8kpu6ms;Player off;68,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;714,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;714,0;7ofdnarha4k4b8nggld7gxnqi;;0;81;51;Chattanooga;4911;FW;1,0
2699591629;714;19;2;81;51;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-07-07T00:45:04Z;2024-07-07T00:45:04Z;[{'id': 5096851613, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5096851609, 'qualifierId': 292, 'value': '9'}, {'id': 5096851607, 'qualifierId': 59, 'value': '97'}, {'id': 5096851611, 'qualifierId': 293, 'value': '3'}, {'id': 5096851605, 'qualifierId': 145, 'value': '9'}, {'id': 5096851597, 'qualifierId': 42}, {'id': 5096851615, 'qualifierId': 55, 'value': '713'}];7ofdnarha4k4b8nggld7gxnqi;J. Nyandjo;;;dvcrb9b459b1qqi3gh8kpu6ms;Player on;97,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;713,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9,0;3,0;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;713,0;f12wt1v2qf2siv8p6q6x2bxuc;;0;81;51;Chattanooga;4911;Sub;1,0
2699591751;715;1;2;82;2;6ubc4y1v6hr63mca7ica4hp90;1;40,5;9,2;2024-07-07T00:45:15.468Z;2024-07-07T00:45:20Z;[{'id': 5096852371, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096852367, 'qualifierId': 5}, {'id': 5096852375, 'qualifierId': 141, 'value': '15.2'}, {'id': 5096852377, 'qualifierId': 212, 'value': '15.4'}, {'id': 5096852373, 'qualifierId': 140, 'value': '26.4'}, {'id': 5096852379, 'qualifierId': 213, 'value': '2.87'}, {'id': 5096852369, 'qualifierId': 152}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;dvcrb9b459b1qqi3gh8kpu6ms;Pass;;;;;;;;;;26,4;;2,87;;15,4;15,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;26,4;15,2;;;;;;;;0;82;2;Chattanooga;4922;DR;1,0
