id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_Captain;value_TeamFormation;value_TeamPlayerFormation;value_Resume;value_Involved;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndY;value_KickOff;value_Length;value_PassEndX;value_IllegalRestart;value_OppositeRelatedEventId;value_Indirect;value_Defensive;value_Offensive;value_FreeKickTaken;value_LongBall;value_Launch;value_Standing;value_DeletedEventType;value_Hands;value_ParriedSafe;value_MediumGkIntervention;value_KeeperThrow;value_OverArm;value_Direct;value_Foul;value_AttemptedTackle;value_Chipped;value_Cross;value_OutSwinger;value_LeftFooted;value_GoalmouthZ;value_FirstTouch;value_RelatedEventId;value_HighLeft;value_GoalmouthY;value_Assisted;value_BoxCentre;value_GkX;value_Volley;value_SetPiece;value_GkY;value_NextEventGoalKick;value_GoalKick;value_Low;value_HeadPass;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_Head;value_InSwinger;value_RightFooted;value_NotAssisted;value_Left;value_BoxLeft;value_RegularPlay;value_MisHit;value_IntendedTackleTarget;value_FlickOn;value_LowGkIntervention;value_Defensive1V1;value_TakeOnSpace;value_TouchTypeControl;value_Assist;value_BlockedY;value_LowLeft;value_OutOfBoxCentre;value_IndividualPlay;value_BlockedX;value_Diving;value_Collected;value_BlockedPass;value_Shove/Push;value_TakeOnOvertake;value_LayOff;value_TouchTypePass;value_SmallBoxRight;value_CloseHigh;value_High;value_ThroughBall;value_IntentionalAssist;value_1On1;value_GoalShotGameClock;value_BigChance;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_Overrun;value_OutOfPlay;value_Right;value_CornerTaken;value_HighGkIntervention;value_SwitchOfPlay;value_PlayersCaughtOffside;value_Blocked;value_LowCentre;value_DefBlock;value_FromCorner;value_LowRight;value_RefereeDelay;value_DrinksBreak;value_HighClaim;value_ShirtPull/Holding;value_YellowCard;value_RecklessOffence;value_NotVisible;value_FantasyAssistTeam;value_SmallBoxCentre;value_HitWoodwork;value_FantasyAssistedBy;value_OwnGoal;value_FantasyAssistId;value_FantasyAssistType;value_Minutes;value_Unchallenged;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_FromShotOffTarget;value_LastLine;value_Deflection;value_Stooping;value_BoxDeepRight;value_Feet;value_HighRight;value_ParriedDanger;value_DrivenCross;value_Straight;value_AerialFoul;value_InjuredPlayerId;value_Injury;value_Strong;value_TacticalFoul;value_PullBack;value_LeadingToAttempt;value_RelatedError1Id;value_BoxRight;value_CloseRight;value_BlockedCross;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699941405;749;1;2;92;22;4g68p0t2f5jzhzfr67i2rj1ex;1;42,4;66,1;2024-07-08T00:59:05.032Z;2024-07-08T00:59:08Z;[{'id': 5098761117, 'qualifierId': 141, 'value': '87.2'}, {'id': 5098761119, 'qualifierId': 212, 'value': '30.7'}, {'id': 5098761113, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098761115, 'qualifierId': 140, 'value': '68.2'}, {'id': 5098761121, 'qualifierId': 213, 'value': '0.49'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;0,49;87,2;;30,7;68,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;68,2;87,2;;;;;;;0;0;92;22;Atlanta United II;5542;Sub;1,0
2699941409;750;50;2;92;24;4g68p0t2f5jzhzfr67i2rj1ex;1;68,2;88,6;2024-07-08T00:59:07.231Z;2024-07-13T13:29:45Z;[{'id': 5098761129, 'qualifierId': 286}, {'id': 5102459679, 'qualifierId': 233, 'value': '874'}, {'id': 5098761127, 'qualifierId': 56, 'value': 'Left'}];d49aa9fx8oddpsucnnicby8k;M. Dos Santos;;;dwuu54d9tbnvz8z7h48nqscus;Dispossessed;;;;;;;;;;;;;;;;;874,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;92;24;Atlanta United II;5544;Sub;1,0
2699941397;874;7;2;92;24;erwnez7ksfkns4dqmyr1fhbe;1;31,8;11,4;2024-07-08T00:59:07.232Z;2024-07-13T13:20:13Z;[{'id': 5098761081, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098761083, 'qualifierId': 285}, {'id': 5102447179, 'qualifierId': 383}, {'id': 5098761131, 'qualifierId': 233, 'value': '750'}];b56zx0iumlw5cpjctu307c74k;S. Hurlock;;;dwuu54d9tbnvz8z7h48nqscus;Tackle;;;;;;;;;;;;;;;;;750,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;92;24;New York RB II;5544;Sub;1,0
2699941401;875;49;2;92;25;erwnez7ksfkns4dqmyr1fhbe;1;31,4;10,0;2024-07-08T00:59:07.760Z;2024-07-08T00:59:08Z;[];b56zx0iumlw5cpjctu307c74k;S. Hurlock;;;dwuu54d9tbnvz8z7h48nqscus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;92;25;New York RB II;5545;Sub;1,0
2699941417;751;45;2;92;26;4g68p0t2f5jzhzfr67i2rj1ex;0;62,8;85,8;2024-07-08T00:59:08.736Z;2024-07-08T00:59:12Z;[{'id': 5098761165, 'qualifierId': 285}, {'id': 5098761181, 'qualifierId': 233, 'value': '876'}, {'id': 5098761163, 'qualifierId': 56, 'value': 'Left'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;dwuu54d9tbnvz8z7h48nqscus;Challenge;;;;;;;;;;;;;;;;;876,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;92;26;Atlanta United II;5546;MC;1,0
2699941419;876;3;2;92;26;erwnez7ksfkns4dqmyr1fhbe;1;37,2;14,2;2024-07-08T00:59:08.736Z;2024-07-13T13:20:22Z;[{'id': 5098761171, 'qualifierId': 286}, {'id': 5098761177, 'qualifierId': 233, 'value': '751'}, {'id': 5102447469, 'qualifierId': 464}, {'id': 5098761169, 'qualifierId': 56, 'value': 'Back'}];b56zx0iumlw5cpjctu307c74k;S. Hurlock;;;dwuu54d9tbnvz8z7h48nqscus;Take On;;;;;;;;;;;;;;;;;751,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;92;26;New York RB II;5546;Sub;1,0
2699941435;877;1;2;92;29;erwnez7ksfkns4dqmyr1fhbe;1;42,0;31,9;2024-07-08T00:59:11.792Z;2024-07-08T00:59:14Z;[{'id': 5098761241, 'qualifierId': 140, 'value': '47.5'}, {'id': 5098761239, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098761247, 'qualifierId': 213, 'value': '1.16'}, {'id': 5098761245, 'qualifierId': 212, 'value': '14.3'}, {'id': 5098761243, 'qualifierId': 141, 'value': '51.2'}];b56zx0iumlw5cpjctu307c74k;S. Hurlock;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;1,16;51,2;;14,3;47,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;47,5;51,2;;;;;;;0;0;92;29;New York RB II;5549;Sub;1,0
2699941437;878;3;2;92;31;erwnez7ksfkns4dqmyr1fhbe;0;44,9;52,8;2024-07-08T00:59:14.160Z;2024-07-13T13:20:33Z;[{'id': 5098761251, 'qualifierId': 56, 'value': 'Back'}, {'id': 5102447727, 'qualifierId': 464}, {'id': 5098761253, 'qualifierId': 286}, {'id': 5098761309, 'qualifierId': 233, 'value': '752'}];8dcbkmm7ktscumo0c6qcpy1p0;C. Sanchez;;;dwuu54d9tbnvz8z7h48nqscus;Take On;;;;;;;;;;;;;;;;;752,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;92;31;New York RB II;5551;Sub;1,0
2699941449;752;7;2;92;31;4g68p0t2f5jzhzfr67i2rj1ex;0;55,1;47,2;2024-07-08T00:59:14.161Z;2024-07-13T13:20:37Z;[{'id': 5098761303, 'qualifierId': 285}, {'id': 5098761305, 'qualifierId': 233, 'value': '878'}, {'id': 5102447751, 'qualifierId': 385}, {'id': 5098761301, 'qualifierId': 56, 'value': 'Center'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;dwuu54d9tbnvz8z7h48nqscus;Tackle;;;;;;;;;;;;;;;;;878,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;92;31;Atlanta United II;5551;Sub;1,0
2699941453;879;1;2;92;33;erwnez7ksfkns4dqmyr1fhbe;0;45,3;52,2;2024-07-08T00:59:15.488Z;2024-07-08T00:59:17Z;[{'id': 5098761335, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098761337, 'qualifierId': 140, 'value': '45.7'}, {'id': 5098761349, 'qualifierId': 1}, {'id': 5098761341, 'qualifierId': 141, 'value': '100.0'}, {'id': 5098761347, 'qualifierId': 213, 'value': '1.56'}, {'id': 5098761345, 'qualifierId': 212, 'value': '33.1'}];b56zx0iumlw5cpjctu307c74k;S. Hurlock;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;1,56;100,0;;33,1;45,7;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;45,7;100,0;;;;;;;0;0;92;33;New York RB II;5553;Sub;1,0
2699941517;753;5;2;92;35;4g68p0t2f5jzhzfr67i2rj1ex;1;56,2;-1,0;2024-07-08T00:59:17.626Z;2024-07-08T01:00:13Z;[{'id': 5098761743, 'qualifierId': 233, 'value': '880'}, {'id': 5098761741, 'qualifierId': 347}, {'id': 5098761739, 'qualifierId': 56, 'value': 'Right'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;;dwuu54d9tbnvz8z7h48nqscus;Out;;;;;;;;;;;;;;;;;880,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;92;35;Atlanta United II;5555;Sub;1,0
2699941459;880;5;2;92;35;erwnez7ksfkns4dqmyr1fhbe;0;43,8;101,0;2024-07-08T00:59:17.626Z;2024-07-08T00:59:37Z;[{'id': 5098761373, 'qualifierId': 347}, {'id': 5098761759, 'qualifierId': 233, 'value': '753'}, {'id': 5098761371, 'qualifierId': 56, 'value': 'Back'}];b56zx0iumlw5cpjctu307c74k;S. Hurlock;;;dwuu54d9tbnvz8z7h48nqscus;Out;;;;;;;;;;;;;;;;;753,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;92;35;New York RB II;5555;Sub;1,0
2699941529;754;1;2;92;54;4g68p0t2f5jzhzfr67i2rj1ex;1;51,3;0,0;2024-07-08T00:59:36.498Z;2024-07-08T00:59:39Z;[{'id': 5098761785, 'qualifierId': 107}, {'id': 5098761793, 'qualifierId': 212, 'value': '26.3'}, {'id': 5098761797, 'qualifierId': 1}, {'id': 5098761787, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098761789, 'qualifierId': 140, 'value': '67.0'}, {'id': 5098761791, 'qualifierId': 141, 'value': '29.1'}, {'id': 5098761795, 'qualifierId': 213, 'value': '0.89'}];5gd78gkv3k39vofarmapgeuj8;J. Mina;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;0,89;29,1;;26,3;67,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;67,0;29,1;;;;;;;0;0;92;54;Atlanta United II;5574;Sub;1,0
2699941537;755;1;2;92;57;4g68p0t2f5jzhzfr67i2rj1ex;1;67,0;29,1;2024-07-08T00:59:39.607Z;2024-07-08T00:59:41Z;[{'id': 5098761843, 'qualifierId': 213, 'value': '5.74'}, {'id': 5098761835, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098761837, 'qualifierId': 140, 'value': '74.4'}, {'id': 5098761841, 'qualifierId': 212, 'value': '9.1'}, {'id': 5098761839, 'qualifierId': 141, 'value': '22.2'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;5,74;22,2;;9,1;74,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;74,4;22,2;;;;;;;0;0;92;57;Atlanta United II;5577;MC;1,0
2699941545;756;43;2;92;59;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-07-08T00:59:41.768Z;2024-07-13T13:21:23Z;[{'id': 5098761879, 'qualifierId': 141, 'value': '25.8'}, {'id': 5102448697, 'qualifierId': 144, 'value': '1'}, {'id': 5098761881, 'qualifierId': 212, 'value': '3.0'}, {'id': 5098761877, 'qualifierId': 140, 'value': '72.8'}, {'id': 5098761875, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098761883, 'qualifierId': 213, 'value': '2.20'}];4akvdujqbywk628gok9xbh2j8;F. Ssebufu;;;dwuu54d9tbnvz8z7h48nqscus;Deleted event;;;;;;;;;;;2,2;25,8;;3,0;72,8;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;72,8;25,8;;;;;;;0;0;92;59;Atlanta United II;5579;Sub;1,0
2699941547;757;1;2;93;0;4g68p0t2f5jzhzfr67i2rj1ex;1;72,8;25,9;2024-07-08T00:59:42.967Z;2024-07-08T00:59:44Z;[{'id': 5098761893, 'qualifierId': 212, 'value': '14.6'}, {'id': 5098761891, 'qualifierId': 141, 'value': '6.5'}, {'id': 5098761889, 'qualifierId': 140, 'value': '78.7'}, {'id': 5098761895, 'qualifierId': 213, 'value': '5.15'}, {'id': 5098761887, 'qualifierId': 56, 'value': 'Right'}];afqry84j23xgkhqryrontj190;I. Kasule;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;5,15;6,5;;14,6;78,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;78,7;6,5;;;;;;;0;0;93;0;Atlanta United II;5580;Sub;1,0
2699941557;758;1;2;93;2;4g68p0t2f5jzhzfr67i2rj1ex;1;78,7;7,1;2024-07-08T00:59:44.663Z;2024-07-08T00:59:47Z;[{'id': 5098761933, 'qualifierId': 140, 'value': '71.0'}, {'id': 5098761939, 'qualifierId': 213, 'value': '2.08'}, {'id': 5098761937, 'qualifierId': 212, 'value': '16.7'}, {'id': 5098761931, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098761935, 'qualifierId': 141, 'value': '28.6'}];5gd78gkv3k39vofarmapgeuj8;J. Mina;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;2,08;28,6;;16,7;71,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;71,0;28,6;;;;;;;0;0;93;2;Atlanta United II;5582;Sub;1,0
2699941563;759;1;2;93;4;4g68p0t2f5jzhzfr67i2rj1ex;1;73,3;27,6;2024-07-08T00:59:47.255Z;2024-07-08T00:59:56Z;[{'id': 5098761983, 'qualifierId': 141, 'value': '33.0'}, {'id': 5098761981, 'qualifierId': 140, 'value': '78.9'}, {'id': 5098761987, 'qualifierId': 213, 'value': '0.56'}, {'id': 5098761979, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098762099, 'qualifierId': 210, 'value': '13'}, {'id': 5098761985, 'qualifierId': 212, 'value': '6.9'}];afqry84j23xgkhqryrontj190;I. Kasule;1,0;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;0,56;33,0;;6,9;78,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;78,9;33,0;;;;;;;0;0;93;4;Atlanta United II;5584;Sub;1,0
2699941565;760;13;2;93;6;4g68p0t2f5jzhzfr67i2rj1ex;1;78,7;33,6;2024-07-08T00:59:48.839Z;2024-07-13T13:22:18Z;[{'id': 5098761997, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098762109, 'qualifierId': 102, 'value': '42.2'}, {'id': 5098761993, 'qualifierId': 22}, {'id': 5098762103, 'qualifierId': 29}, {'id': 5098762115, 'qualifierId': 230, 'value': '98.8'}, {'id': 5098762111, 'qualifierId': 103, 'value': '18.1'}, {'id': 5098762113, 'qualifierId': 215}, {'id': 5098762117, 'qualifierId': 231, 'value': '48.4'}, {'id': 5098762047, 'qualifierId': 20}, {'id': 5098762105, 'qualifierId': 55, 'value': '759'}, {'id': 5098761995, 'qualifierId': 18}, {'id': 5098762101, 'qualifierId': 84}];4akvdujqbywk628gok9xbh2j8;F. Ssebufu;;;dwuu54d9tbnvz8z7h48nqscus;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,1;;759,0;;42,2;1,0;;98,8;;;48,4;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;42,2;18.1;759,0;afqry84j23xgkhqryrontj190;0;0;93;6;Atlanta United II;5586;Sub;1,0
2699941569;761;5;2;93;8;4g68p0t2f5jzhzfr67i2rj1ex;0;100,4;41,2;2024-07-08T00:59:50.633Z;2024-07-13T13:22:07Z;[{'id': 5098762045, 'qualifierId': 233, 'value': '881'}, {'id': 5098762017, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098762019, 'qualifierId': 346}];4akvdujqbywk628gok9xbh2j8;F. Ssebufu;;;dwuu54d9tbnvz8z7h48nqscus;Out;;;;;;;;;;;;;;;;;881,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;0;0;93;8;Atlanta United II;5588;Sub;1,0
2699941573;881;5;2;93;8;erwnez7ksfkns4dqmyr1fhbe;1;-0,4;58,8;2024-07-08T00:59:50.633Z;2024-07-13T13:22:05Z;[{'id': 5098762033, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098762039, 'qualifierId': 233, 'value': '761'}, {'id': 5098762035, 'qualifierId': 346}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;dwuu54d9tbnvz8z7h48nqscus;Out;;;;;;;;;;;;;;;;;761,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;0;0;93;8;New York RB II;5588;FWL;1,0
2699941603;882;1;2;93;14;erwnez7ksfkns4dqmyr1fhbe;1;2,4;56,4;2024-07-08T00:59:56.880Z;2024-07-13T13:22:59Z;[{'id': 5098762215, 'qualifierId': 141, 'value': '41.7'}, {'id': 5098762211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098762209, 'qualifierId': 124}, {'id': 5098762223, 'qualifierId': 237}, {'id': 5098762217, 'qualifierId': 212, 'value': '13.5'}, {'id': 5098762219, 'qualifierId': 213, 'value': '5.45'}, {'id': 5098762213, 'qualifierId': 140, 'value': '11.0'}];a0wpfy3ac4q8lwyiwvlj6m590;J. Ransom;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;5,45;41,7;;13,5;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;11,0;41,7;;;;;;;0;0;93;14;New York RB II;5594;GK;1,0
2699941615;883;1;2;93;16;erwnez7ksfkns4dqmyr1fhbe;1;12,9;41,2;2024-07-08T00:59:59.039Z;2024-07-08T01:00:06Z;[{'id': 5098762297, 'qualifierId': 140, 'value': '29.6'}, {'id': 5098762301, 'qualifierId': 212, 'value': '27.2'}, {'id': 5098762295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098762303, 'qualifierId': 213, 'value': '5.41'}, {'id': 5098762299, 'qualifierId': 141, 'value': '10.7'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;5,41;10,7;;27,2;29,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;29,6;10,7;;;;;;;0;0;93;16;New York RB II;5596;Sub;1,0
2699941631;884;1;2;93;23;erwnez7ksfkns4dqmyr1fhbe;1;40,6;6,4;2024-07-08T01:00:06.144Z;2024-07-08T01:00:08Z;[{'id': 5098762383, 'qualifierId': 141, 'value': '24.6'}, {'id': 5098762381, 'qualifierId': 140, 'value': '31.1'}, {'id': 5098762387, 'qualifierId': 213, 'value': '2.25'}, {'id': 5098762379, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098762385, 'qualifierId': 212, 'value': '15.9'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;dwuu54d9tbnvz8z7h48nqscus;Pass;;;;;;;;;;;2,25;24,6;;15,9;31,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;31,1;24,6;;;;;;;0;0;93;23;New York RB II;5603;DR;1,0
