id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_PlayerPosition;value_Captain;value_JerseyNumber;value_TeamPlayerFormation;value_TeamFormation;value_TeamKit;value_Resume;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_Chipped;value_TakeOnSpace;value_Offensive;value_Defensive;value_HeadPass;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_OutOfPlay;value_LowGkIntervention;value_KeeperThrow;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_LayOff;value_DeletedEventType;value_TouchTypePass;value_Right;value_Left;value_OutSwinger;value_IntentionalAssist;value_Cross;value_RightFooted;value_CornerTaken;value_Assist;value_HighLeft;value_BoxCentre;value_GkX;value_Head;value_FirstTouch;value_FromCorner;value_GoalmouthZ;value_RelatedEventId;value_GkY;value_GoalmouthY;value_Assisted;value_PlayersCaughtOffside;value_Indirect;value_YellowCard;value_TacticalFoul;value_BlockedX;value_NotAssisted;value_LowCentre;value_OutOfBoxCentre;value_FreeKick;value_Blocked;value_BlockedY;value_DefBlock;value_ByWall;value_BlockedPass;value_FlickOn;value_InSwinger;value_IntendedTackleTarget;value_Overrun;value_MediumGkIntervention;value_OverArm;value_35Centre;value_RegularPlay;value_IndividualPlay;value_LeftFooted;value_LowRight;value_Collected;value_Hands;value_Stooping;value_TouchTypeControl;value_HighGkIntervention;value_ThroughBall;value_LowLeft;value_BoxLeft;value_SwitchOfPlay;value_BoxRight;value_SmallBoxLeft;value_CloseLeft;value_High;value_HighCentre;value_ParriedSafe;value_Diving;value_AttemptedTackle;value_BigChance;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_Standing;value_HighClaim;value_GkKickFromHands;value_SetPiece;value_HighRight;value_Minutes;value_SmallBoxCentre;value_Volley;value_SixYardBlocked;value_EndType;value_SwerveLeft;value_BlockedCross;value_Shove/Push;value_Handball;value_PullBack;value_NotVisible;value_Straight;value_DrivenCross;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_HitWoodwork;value_HitRightPost;value_TimeWasting;value_BoxDeepLeft;value_LeadingToGoal;value_RelatedError1Id;value_OwnGoal;value_SmallBoxRight;value_ParriedDanger;value_Feet;value_Unchallenged;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistId;value_Tap;value_NotPastGoalLine;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695965833;604;74;2;66;2;eo64tqkioegeb09iice2hf8bt;1;47,8;72,4;2024-06-14T02:27:15.008Z;2024-06-14T03:06:06Z;[{'id': 5076835225, 'qualifierId': 233, 'value': '527'}, {'id': 5076835215, 'qualifierId': 285}, {'id': 5076835213, 'qualifierId': 56, 'value': 'Back'}];cjjuvnhklgmui45anhykhb384;A. Peter;;;dg57z2j0ky55vrt3t8x6jkydw;Blocked Pass;;;;;;;;;;;;;;;;;;527,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;66;2;Minnesota United II;3962;Sub;1,0
2695965835;528;1;2;66;5;1pc6sx2h4rp113ldkbp5d2xas;1;32,3;21,7;2024-06-14T02:27:17.727Z;2024-06-14T02:27:23Z;[{'id': 5076835243, 'qualifierId': 213, 'value': '5.86'}, {'id': 5076835235, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076835245, 'qualifierId': 1}, {'id': 5076835239, 'qualifierId': 141, 'value': '1.7'}, {'id': 5076835237, 'qualifierId': 140, 'value': '61.4'}, {'id': 5076835241, 'qualifierId': 212, 'value': '33.4'}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;5,86;61,4;33,4;1,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;61,4;1,7;;;;;;;0;0;66;5;Vancouver Whitecaps II;3965;DR;1,0
2695965843;529;1;2;66;10;1pc6sx2h4rp113ldkbp5d2xas;1;57,7;24,5;2024-06-14T02:27:22.976Z;2024-06-14T02:27:25Z;[{'id': 5076835269, 'qualifierId': 213, 'value': '3.20'}, {'id': 5076835267, 'qualifierId': 212, 'value': '18.8'}, {'id': 5076835261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076835265, 'qualifierId': 141, 'value': '23.0'}, {'id': 5076835263, 'qualifierId': 140, 'value': '39.8'}];658tknyb70yhkx52dg4ttngus;A. Heckenlaible;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;3,2;39,8;18,8;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;39,8;23,0;;;;;;;0;0;66;10;Vancouver Whitecaps II;3970;Sub;1,0
2695965857;530;1;2;66;13;1pc6sx2h4rp113ldkbp5d2xas;1;40,6;23,2;2024-06-14T02:27:25.633Z;2024-06-14T02:27:29Z;[{'id': 5076835361, 'qualifierId': 141, 'value': '35.3'}, {'id': 5076835365, 'qualifierId': 213, 'value': '2.06'}, {'id': 5076835359, 'qualifierId': 140, 'value': '36.4'}, {'id': 5076835357, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076835363, 'qualifierId': 212, 'value': '9.3'}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;2,06;36,4;9,3;35,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;36,4;35,3;;;;;;;0;0;66;13;Vancouver Whitecaps II;3973;DR;1,0
2695965859;531;1;2;66;17;1pc6sx2h4rp113ldkbp5d2xas;1;45,5;42,8;2024-06-14T02:27:29.823Z;2024-06-14T02:27:31Z;[{'id': 5076835377, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076835383, 'qualifierId': 212, 'value': '18.2'}, {'id': 5076835379, 'qualifierId': 140, 'value': '44.3'}, {'id': 5076835385, 'qualifierId': 213, 'value': '1.64'}, {'id': 5076835381, 'qualifierId': 141, 'value': '69.5'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;1,64;44,3;18,2;69,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;44,3;69,5;;;;;;;0;0;66;17;Vancouver Whitecaps II;3977;DL;1,0
2695965865;532;1;2;66;19;1pc6sx2h4rp113ldkbp5d2xas;0;45,2;74,4;2024-06-14T02:27:31.792Z;2024-06-14T02:27:33Z;[{'id': 5076835445, 'qualifierId': 212, 'value': '18.3'}, {'id': 5076835443, 'qualifierId': 141, 'value': '76.1'}, {'id': 5076835439, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076835441, 'qualifierId': 140, 'value': '62.6'}, {'id': 5076835447, 'qualifierId': 213, 'value': '0.06'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;0,06;62,6;18,3;76,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;62,6;76,1;;;;;;;0;0;66;19;Vancouver Whitecaps II;3979;DC;1,0
2695965867;605;8;2;66;22;eo64tqkioegeb09iice2hf8bt;1;40,8;24,7;2024-06-14T02:27:35.160Z;2024-06-19T17:19:24Z;[{'id': 5081916383, 'qualifierId': 383}, {'id': 5076835451, 'qualifierId': 56, 'value': 'Back'}];3jw4ui4rr60p2jb2rt9hhoetw;D. Ilić;;;dg57z2j0ky55vrt3t8x6jkydw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;66;22;Minnesota United II;3982;DMR;1,0
2695965873;606;49;2;66;25;eo64tqkioegeb09iice2hf8bt;1;44,4;23,6;2024-06-14T02:27:37.241Z;2024-06-14T02:27:37Z;[];3jw4ui4rr60p2jb2rt9hhoetw;D. Ilić;;;dg57z2j0ky55vrt3t8x6jkydw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;66;25;Minnesota United II;3985;DMR;1,0
2695965879;607;1;2;66;25;eo64tqkioegeb09iice2hf8bt;1;48,3;26,1;2024-06-14T02:27:37.736Z;2024-06-14T02:27:39Z;[{'id': 5076835501, 'qualifierId': 213, 'value': '1.12'}, {'id': 5076835495, 'qualifierId': 140, 'value': '51.5'}, {'id': 5076835499, 'qualifierId': 212, 'value': '7.8'}, {'id': 5076835497, 'qualifierId': 141, 'value': '36.4'}, {'id': 5076835493, 'qualifierId': 56, 'value': 'Center'}];3jw4ui4rr60p2jb2rt9hhoetw;D. Ilić;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;1,12;51,5;7,8;36,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;51,5;36,4;;;;;;;0;0;66;25;Minnesota United II;3985;DMR;1,0
2695965883;608;1;2;66;26;eo64tqkioegeb09iice2hf8bt;0;51,8;36,1;2024-06-14T02:27:38.951Z;2024-06-14T02:27:39Z;[{'id': 5076835513, 'qualifierId': 213, 'value': '5.65'}, {'id': 5076835509, 'qualifierId': 141, 'value': '29.7'}, {'id': 5076835507, 'qualifierId': 140, 'value': '57.4'}, {'id': 5076835505, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076835511, 'qualifierId': 212, 'value': '7.3'}];84wint64ygxx3pi5fz3mr12j8;N. Fleuriau Chateau;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;5,65;57,4;7,3;29,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;57,4;29,7;;;;;;;0;0;66;26;Minnesota United II;3986;FW;1,0
2695965881;533;43;2;66;27;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-06-14T02:27:39.183Z;2024-06-19T17:19:43Z;[{'id': 5081916585, 'qualifierId': 144, 'value': '49'}];a1rc6kukly42y5j5smz3w72tw;T. Ibsais;;;dg57z2j0ky55vrt3t8x6jkydw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;66;27;Vancouver Whitecaps II;3987;DC;1,0
2695965885;534;1;2;66;27;1pc6sx2h4rp113ldkbp5d2xas;1;39,4;72,8;2024-06-14T02:27:39.424Z;2024-06-14T02:27:40Z;[{'id': 5076835521, 'qualifierId': 212, 'value': '2.7'}, {'id': 5076835515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076835517, 'qualifierId': 140, 'value': '37.4'}, {'id': 5076835519, 'qualifierId': 141, 'value': '70.4'}, {'id': 5076835523, 'qualifierId': 213, 'value': '3.80'}];a1rc6kukly42y5j5smz3w72tw;T. Ibsais;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;3,8;37,4;2,7;70,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;37,4;70,4;;;;;;;0;0;66;27;Vancouver Whitecaps II;3987;DC;1,0
2696897497;829;49;2;66;28;1pc6sx2h4rp113ldkbp5d2xas;1;41,4;71,8;2024-06-14T02:27:40.406Z;2024-06-19T17:19:55Z;[];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;dg57z2j0ky55vrt3t8x6jkydw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;66;28;Vancouver Whitecaps II;3988;FWL;1,0
2695965887;535;1;2;66;28;1pc6sx2h4rp113ldkbp5d2xas;1;37,4;70,4;2024-06-14T02:27:40.768Z;2024-06-19T17:19:59Z;[{'id': 5076835531, 'qualifierId': 141, 'value': '64.0'}, {'id': 5076835529, 'qualifierId': 140, 'value': '40.6'}, {'id': 5076835533, 'qualifierId': 212, 'value': '5.5'}, {'id': 5076835527, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076835535, 'qualifierId': 213, 'value': '5.37'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;5,37;40,6;5,5;64,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;40,6;64,0;;;;;;;0;0;66;28;Vancouver Whitecaps II;3988;FWL;1,0
2695965891;536;1;2;66;31;1pc6sx2h4rp113ldkbp5d2xas;1;45,0;52,4;2024-06-14T02:27:43.697Z;2024-06-14T02:27:50Z;[{'id': 5076835555, 'qualifierId': 140, 'value': '84.8'}, {'id': 5076835563, 'qualifierId': 1}, {'id': 5076835551, 'qualifierId': 155}, {'id': 5076835559, 'qualifierId': 212, 'value': '50.7'}, {'id': 5076835557, 'qualifierId': 141, 'value': '10.3'}, {'id': 5076835553, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076835561, 'qualifierId': 213, 'value': '5.68'}];a1rc6kukly42y5j5smz3w72tw;T. Ibsais;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;5,68;84,8;50,7;10,3;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;84,8;10,3;;;;;;;0;0;66;31;Vancouver Whitecaps II;3991;DC;1,0
2695965897;537;1;2;66;38;1pc6sx2h4rp113ldkbp5d2xas;1;88,1;10,3;2024-06-14T02:27:50.671Z;2024-06-14T02:27:54Z;[{'id': 5076835577, 'qualifierId': 212, 'value': '25.4'}, {'id': 5076835579, 'qualifierId': 213, 'value': '2.82'}, {'id': 5076835571, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076835575, 'qualifierId': 141, 'value': '22.1'}, {'id': 5076835573, 'qualifierId': 140, 'value': '65.1'}];1unlspl01ht69hrm9apxt4oic;J. Banks;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;2,82;65,1;25,4;22,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;65,1;22,1;;;;;;;0;0;66;38;Vancouver Whitecaps II;3998;FW;1,0
2695965907;538;1;2;66;42;1pc6sx2h4rp113ldkbp5d2xas;1;67,2;22,4;2024-06-14T02:27:54.368Z;2024-06-14T02:28:00Z;[{'id': 5076835623, 'qualifierId': 140, 'value': '92.8'}, {'id': 5076835625, 'qualifierId': 141, 'value': '3.5'}, {'id': 5076835621, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076835629, 'qualifierId': 213, 'value': '5.84'}, {'id': 5076835627, 'qualifierId': 212, 'value': '29.8'}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;5,84;92,8;29,8;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;92,8;3,5;;;;;;;0;0;66;42;Vancouver Whitecaps II;4002;DR;1,0
2695965925;539;43;2;66;48;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-06-14T02:28:00.192Z;2024-06-19T17:20:59Z;[{'id': 5076835657, 'qualifierId': 233, 'value': '609'}, {'id': 5081917483, 'qualifierId': 144, 'value': '3'}, {'id': 5076835637, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076835639, 'qualifierId': 286, 'value': '0'}];1unlspl01ht69hrm9apxt4oic;J. Banks;;;dg57z2j0ky55vrt3t8x6jkydw;Deleted event;;;;;;;;;;;;;;;;;;609,0;;;;;;0,0;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;66;48;Vancouver Whitecaps II;4008;FW;1,0
2695965929;609;43;2;66;48;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-06-14T02:28:00.192Z;2024-06-19T17:21:00Z;[{'id': 5076835651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076835653, 'qualifierId': 285, 'value': '0'}, {'id': 5081917485, 'qualifierId': 144, 'value': '45'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;dg57z2j0ky55vrt3t8x6jkydw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;66;48;Minnesota United II;4008;DC;1,0
2695965927;540;1;2;66;50;1pc6sx2h4rp113ldkbp5d2xas;0;98,0;29,2;2024-06-14T02:28:02.911Z;2024-06-14T02:28:18Z;[{'id': 5076835683, 'qualifierId': 233, 'value': '610'}, {'id': 5076835643, 'qualifierId': 140, 'value': '98.2'}, {'id': 5076835649, 'qualifierId': 213, 'value': '1.46'}, {'id': 5076835647, 'qualifierId': 212, 'value': '1.9'}, {'id': 5076835641, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076835687, 'qualifierId': 286}, {'id': 5076835681, 'qualifierId': 236}, {'id': 5076835645, 'qualifierId': 141, 'value': '32.0'}];1unlspl01ht69hrm9apxt4oic;J. Banks;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;1,46;98,2;1,9;32,0;;;;610,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;98,2;32,0;;;;;;;0;0;66;50;Vancouver Whitecaps II;4010;FW;1,0
2695965933;610;74;2;66;50;eo64tqkioegeb09iice2hf8bt;1;3,2;57,3;2024-06-14T02:28:02.912Z;2024-06-14T03:06:06Z;[{'id': 5076835689, 'qualifierId': 233, 'value': '540'}, {'id': 5076835673, 'qualifierId': 285}, {'id': 5076835671, 'qualifierId': 56, 'value': 'Back'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;dg57z2j0ky55vrt3t8x6jkydw;Blocked Pass;;;;;;;;;;;;;;;;;;540,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;66;50;Minnesota United II;4010;MC;1,0
2695965931;541;6;2;66;52;1pc6sx2h4rp113ldkbp5d2xas;1;99,4;33,6;2024-06-14T02:28:04.399Z;2024-06-14T02:55:18Z;[{'id': 5076835665, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076835667, 'qualifierId': 75}, {'id': 5076841077, 'qualifierId': 233, 'value': '611'}];1unlspl01ht69hrm9apxt4oic;J. Banks;;;dg57z2j0ky55vrt3t8x6jkydw;Corner Awarded;;;;;;;;;;;;;;;;;;611,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;66;52;Vancouver Whitecaps II;4012;FW;1,0
2695965935;611;6;2;66;52;eo64tqkioegeb09iice2hf8bt;0;0,6;66,4;2024-06-14T02:28:04.399Z;2024-06-19T17:21:21Z;[{'id': 5076841081, 'qualifierId': 233, 'value': '541'}, {'id': 5076835679, 'qualifierId': 73}, {'id': 5076835675, 'qualifierId': 56, 'value': 'Back'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;dg57z2j0ky55vrt3t8x6jkydw;Corner Awarded;;;;;;;;;;;;;;;;;;541,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;66;52;Minnesota United II;4012;MC;1,0
2695965939;542;1;2;67;20;1pc6sx2h4rp113ldkbp5d2xas;0;99,5;0,5;2024-06-14T02:28:32.639Z;2024-06-19T17:21:28Z;[{'id': 5076835701, 'qualifierId': 155}, {'id': 5076835707, 'qualifierId': 140, 'value': '97.9'}, {'id': 5076835709, 'qualifierId': 141, 'value': '47.6'}, {'id': 5076835705, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076835713, 'qualifierId': 213, 'value': '1.62'}, {'id': 5076835697, 'qualifierId': 2}, {'id': 5081917741, 'qualifierId': 72}, {'id': 5076835699, 'qualifierId': 6}, {'id': 5076835715, 'qualifierId': 1}, {'id': 5076835711, 'qualifierId': 212, 'value': '32.1'}, {'id': 5076835703, 'qualifierId': 223}];6e688gqc8qzt0h9cutptkcd90;J. Arias;;;dg57z2j0ky55vrt3t8x6jkydw;Pass;;;;;;;;;;;1,62;97,9;32,1;47,6;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;97,9;47,6;;;;;;;0;0;67;20;Vancouver Whitecaps II;4040;MC;1,0
