id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Resume;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Length;value_KickOff;value_Zone;value_Angle;value_PassEndY;value_Chipped;value_LongBall;value_Launch;value_HeadPass;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_TouchTypeControl;value_IntendedTackleTarget;value_OutOfPlay;value_TouchTypeClearance;value_Left;value_InSwinger;value_RightFooted;value_CornerTaken;value_Cross;value_Head;value_OutSwinger;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_LeftFooted;value_DeletedEventType;value_LayOff;value_SwitchOfPlay;value_NotVisible;value_AttemptedTackle;value_PlayersCaughtOffside;value_Indirect;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_InjuredPlayerId;value_Injury;value_PullBack;value_Assist;value_HighLeft;value_OutOfBoxCentre;value_BlockedY;value_GoalmouthZ;value_BlockedX;value_RegularPlay;value_GoalmouthY;value_Assisted;value_MediumGkIntervention;value_Hands;value_Fumble;value_Standing;value_ParriedDanger;value_IntentionalAssist;value_GkY;value_CloseHigh;value_BoxCentre;value_FromCorner;value_FirstTouch;value_GkX;value_NextEventGoalKick;value_High;value_GoalKick;value_LowGkIntervention;value_BlockedPass;value_Low;value_BigChance;value_Unchallenged;value_Deflection;value_IndividualPlay;value_LowCentre;value_Diving;value_TouchTypePass;value_TakeOnOvertake;value_TacticalFoul;value_SetPiece;value_CloseLeft;value_FlickOn;value_Blocked;value_BoxLeft;value_LowLeft;value_DefBlock;value_GoalShotGameClock;value_GkXTimeOfGoal;value_SwerveLeft;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_LowRight;value_NotAssisted;value_TakeOnSpace;value_BlockedCross;value_Right;value_Minutes;value_SecondYellow;value_EndType;value_OverhitCross;value_Dissent;value_Overrun;value_BlockedClearance;value_HighCentre;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_BoxDeepLeft;value_SmallBoxRight;value_Volley;value_FreeKick;value_NotPastGoalLine;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Saved;value_Feet;value_ParriedSafe;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2726633813;17;1;1;0;55;d0c07im4a6oj8qa7f1zlt3pqs;1;32,4;70,6;2024-09-28T01:05:30.804Z;2024-09-28T01:05:32Z;[{'id': 5245659217, 'qualifierId': 141, 'value': '46.4'}, {'id': 5245659213, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245659215, 'qualifierId': 140, 'value': '35.9'}, {'id': 5245659219, 'qualifierId': 212, 'value': '16.9'}, {'id': 5245659221, 'qualifierId': 213, 'value': '4.93'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;35,9;16,9;;;4,93;46,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;35,9;46,4;;;;;;;;0;0;55;Vancouver Whitecaps II;55;MC;1,0
2726633825;18;1;1;0;57;d0c07im4a6oj8qa7f1zlt3pqs;1;38,3;45,5;2024-09-28T01:05:32.756Z;2024-09-28T01:05:34Z;[{'id': 5245659295, 'qualifierId': 212, 'value': '14.6'}, {'id': 5245659289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245659299, 'qualifierId': 213, 'value': '2.60'}, {'id': 5245659291, 'qualifierId': 140, 'value': '26.4'}, {'id': 5245659293, 'qualifierId': 141, 'value': '56.6'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;26,4;14,6;;;2,6;56,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;26,4;56,6;;;;;;;;0;0;57;Vancouver Whitecaps II;57;MC;1,0
2726633867;19;1;1;0;59;d0c07im4a6oj8qa7f1zlt3pqs;1;26,3;57,2;2024-09-28T01:05:34.324Z;2024-09-28T01:05:39Z;[{'id': 5245659529, 'qualifierId': 213, 'value': '4.74'}, {'id': 5245659525, 'qualifierId': 141, 'value': '26.2'}, {'id': 5245659523, 'qualifierId': 140, 'value': '26.8'}, {'id': 5245659527, 'qualifierId': 212, 'value': '21.1'}, {'id': 5245659521, 'qualifierId': 56, 'value': 'Back'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;26,8;21,1;;;4,74;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;26,8;26,2;;;;;;;;0;0;59;Vancouver Whitecaps II;59;DC;1,0
2726633901;20;1;1;1;4;d0c07im4a6oj8qa7f1zlt3pqs;1;32,5;26,5;2024-09-28T01:05:39.364Z;2024-09-28T01:05:44Z;[{'id': 5245659737, 'qualifierId': 213, 'value': '1.63'}, {'id': 5245659735, 'qualifierId': 212, 'value': '21.7'}, {'id': 5245659731, 'qualifierId': 140, 'value': '31.3'}, {'id': 5245659729, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245659733, 'qualifierId': 141, 'value': '58.4'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;31,3;21,7;;;1,63;58,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;31,3;58,4;;;;;;;;0;1;4;Vancouver Whitecaps II;64;DL;1,0
2726633917;21;1;1;1;9;d0c07im4a6oj8qa7f1zlt3pqs;1;32,0;64,0;2024-09-28T01:05:44.820Z;2024-09-28T01:05:47Z;[{'id': 5245659839, 'qualifierId': 141, 'value': '36.4'}, {'id': 5245659843, 'qualifierId': 213, 'value': '4.75'}, {'id': 5245659837, 'qualifierId': 140, 'value': '32.7'}, {'id': 5245659841, 'qualifierId': 212, 'value': '18.8'}, {'id': 5245659835, 'qualifierId': 56, 'value': 'Back'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;32,7;18,8;;;4,75;36,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;32,7;36,4;;;;;;;;0;1;9;Vancouver Whitecaps II;69;DC;1,0
2726633939;22;1;1;1;11;d0c07im4a6oj8qa7f1zlt3pqs;1;34,3;31,0;2024-09-28T01:05:47.109Z;2024-09-28T01:05:50Z;[{'id': 5245659989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245659993, 'qualifierId': 141, 'value': '9.8'}, {'id': 5245659997, 'qualifierId': 213, 'value': '4.99'}, {'id': 5245659995, 'qualifierId': 212, 'value': '15.0'}, {'id': 5245659991, 'qualifierId': 140, 'value': '38.2'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;38,2;15,0;;;4,99;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;38,2;9,8;;;;;;;;0;1;11;Vancouver Whitecaps II;71;DL;1,0
2726633955;23;1;1;1;14;d0c07im4a6oj8qa7f1zlt3pqs;1;40,1;22,2;2024-09-28T01:05:50.308Z;2024-09-28T01:05:53Z;[{'id': 5245660091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245660097, 'qualifierId': 212, 'value': '22.2'}, {'id': 5245660093, 'qualifierId': 140, 'value': '34.0'}, {'id': 5245660095, 'qualifierId': 141, 'value': '53.4'}, {'id': 5245660099, 'qualifierId': 213, 'value': '1.86'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;34,0;22,2;;;1,86;53,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;34,0;53,4;;;;;;;;0;1;14;Vancouver Whitecaps II;74;DR;1,0
2726633977;24;1;1;1;18;d0c07im4a6oj8qa7f1zlt3pqs;1;30,9;58,5;2024-09-28T01:05:53.508Z;2024-09-28T01:05:56Z;[{'id': 5245660209, 'qualifierId': 140, 'value': '55.0'}, {'id': 5245660217, 'qualifierId': 1}, {'id': 5245660211, 'qualifierId': 141, 'value': '93.9'}, {'id': 5245660215, 'qualifierId': 213, 'value': '0.76'}, {'id': 5245660207, 'qualifierId': 56, 'value': 'Left'}, {'id': 5245660213, 'qualifierId': 212, 'value': '34.9'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;55,0;34,9;;;0,76;93,9;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;55,0;93,9;;;;;;;;0;1;18;Vancouver Whitecaps II;78;DC;1,0
2726633997;25;1;1;1;20;d0c07im4a6oj8qa7f1zlt3pqs;1;55,0;93,9;2024-09-28T01:05:55.892Z;2024-09-28T01:05:58Z;[{'id': 5245660299, 'qualifierId': 140, 'value': '45.7'}, {'id': 5245660305, 'qualifierId': 213, 'value': '3.41'}, {'id': 5245660301, 'qualifierId': 141, 'value': '90.0'}, {'id': 5245660297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245660303, 'qualifierId': 212, 'value': '10.1'}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;45,7;10,1;;;3,41;90,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;45,7;90,0;;;;;;;;0;1;20;Vancouver Whitecaps II;80;FWL;1,0
2726634031;26;1;1;1;23;d0c07im4a6oj8qa7f1zlt3pqs;1;43,6;81,8;2024-09-28T01:05:58.868Z;2024-09-28T01:06:02Z;[{'id': 5245660465, 'qualifierId': 212, 'value': '12.7'}, {'id': 5245660461, 'qualifierId': 140, 'value': '40.9'}, {'id': 5245660467, 'qualifierId': 213, 'value': '4.49'}, {'id': 5245660459, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245660463, 'qualifierId': 141, 'value': '63.6'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;40,9;12,7;;;4,49;63,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;40,9;63,6;;;;;;;;0;1;23;Vancouver Whitecaps II;83;DC;1,0
2726634065;27;1;1;1;26;d0c07im4a6oj8qa7f1zlt3pqs;1;40,7;62,1;2024-09-28T01:06:01.972Z;2024-09-28T01:06:05Z;[{'id': 5245660621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245660627, 'qualifierId': 212, 'value': '19.1'}, {'id': 5245660623, 'qualifierId': 140, 'value': '39.0'}, {'id': 5245660625, 'qualifierId': 141, 'value': '34.2'}, {'id': 5245660629, 'qualifierId': 213, 'value': '4.62'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;39,0;19,1;;;4,62;34,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;39,0;34,2;;;;;;;;0;1;26;Vancouver Whitecaps II;86;MC;1,0
2726634083;28;1;1;1;30;d0c07im4a6oj8qa7f1zlt3pqs;1;39,4;27,0;2024-09-28T01:06:05.796Z;2024-09-28T01:06:08Z;[{'id': 5245660729, 'qualifierId': 213, 'value': '5.70'}, {'id': 5245660725, 'qualifierId': 141, 'value': '3.2'}, {'id': 5245660723, 'qualifierId': 140, 'value': '62.6'}, {'id': 5245660721, 'qualifierId': 56, 'value': 'Right'}, {'id': 5245660727, 'qualifierId': 212, 'value': '29.2'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;62,6;29,2;;;5,7;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;62,6;3,2;;;;;;;;0;1;30;Vancouver Whitecaps II;90;DL;1,0
2726634101;29;1;1;1;32;d0c07im4a6oj8qa7f1zlt3pqs;1;62,3;3,2;2024-09-28T01:06:08.244Z;2024-09-28T01:07:27Z;[{'id': 5245660833, 'qualifierId': 140, 'value': '55.9'}, {'id': 5245660831, 'qualifierId': 56, 'value': 'Right'}, {'id': 5245660837, 'qualifierId': 212, 'value': '8.6'}, {'id': 5245660839, 'qualifierId': 213, 'value': '2.47'}, {'id': 5245660835, 'qualifierId': 141, 'value': '11.0'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;55,9;8,6;;;2,47;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;55,9;11,0;;;;;;;;0;1;32;Vancouver Whitecaps II;92;FWR;1,0
2726634119;30;1;1;1;35;d0c07im4a6oj8qa7f1zlt3pqs;0;59,8;15,2;2024-09-28T01:06:10.709Z;2024-09-28T01:06:12Z;[{'id': 5245660917, 'qualifierId': 140, 'value': '78.6'}, {'id': 5245660913, 'qualifierId': 155}, {'id': 5245660925, 'qualifierId': 1}, {'id': 5245660923, 'qualifierId': 213, 'value': '1.01'}, {'id': 5245660915, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245660919, 'qualifierId': 141, 'value': '61.4'}, {'id': 5245660921, 'qualifierId': 212, 'value': '37.1'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;78,6;37,1;;;1,01;61,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;78,6;61,4;;;;;;;;0;1;35;Vancouver Whitecaps II;95;DR;1,0
2726634139;7;1;1;1;37;eo64tqkioegeb09iice2hf8bt;1;19,7;31,3;2024-09-28T01:06:13.065Z;2024-09-28T01:06:15Z;[{'id': 5245661033, 'qualifierId': 212, 'value': '11.6'}, {'id': 5245661029, 'qualifierId': 140, 'value': '25.6'}, {'id': 5245661027, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245661031, 'qualifierId': 141, 'value': '45.7'}, {'id': 5245661035, 'qualifierId': 213, 'value': '1.01'}, {'id': 5245661025, 'qualifierId': 3}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;25,6;11,6;;;1,01;45,7;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;25,6;45,7;;;;;;;;0;1;37;Austin II;97;DR;1,0
2726634143;8;50;1;1;40;eo64tqkioegeb09iice2hf8bt;1;29,0;45,9;2024-09-28T01:06:15.545Z;2024-09-28T01:29:29Z;[{'id': 5245661219, 'qualifierId': 233, 'value': '31'}, {'id': 5245661057, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245661059, 'qualifierId': 285}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;eimsr1l6zvgixknl2cs8c0lw;Dispossessed;;;;;;;;;;;;;;;;;;;;31,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;1;40;Austin II;100;MC;1,0
2726634175;31;7;1;1;40;d0c07im4a6oj8qa7f1zlt3pqs;1;71,0;54,1;2024-09-28T01:06:15.546Z;2024-10-02T06:14:06Z;[{'id': 5245661175, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245661213, 'qualifierId': 286}, {'id': 5245661209, 'qualifierId': 233, 'value': '8'}, {'id': 5260603679, 'qualifierId': 383}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;eimsr1l6zvgixknl2cs8c0lw;Tackle;;;;;;;;;;;;;;;;;;;;8,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;1;40;Vancouver Whitecaps II;100;MC;1,0
2726634153;9;83;1;1;41;eo64tqkioegeb09iice2hf8bt;0;23,1;44,9;2024-09-28T01:06:17.217Z;2024-09-28T01:06:30Z;[{'id': 5245661243, 'qualifierId': 399, 'value': '7m5wyvhq876dyap45egqs2tjo'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;eimsr1l6zvgixknl2cs8c0lw;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;1;41;Austin II;101;MC;1,0
2726634179;32;50;1;1;45;d0c07im4a6oj8qa7f1zlt3pqs;1;96,0;65,8;2024-09-28T01:06:20.996Z;2024-09-28T01:06:25Z;[{'id': 5245661181, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245661185, 'qualifierId': 286}, {'id': 5245661315, 'qualifierId': 233, 'value': '10'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;eimsr1l6zvgixknl2cs8c0lw;Dispossessed;;;;;;;;;;;;;;;;;;;;10,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;1;45;Vancouver Whitecaps II;105;MC;1,0
2726634197;10;7;1;1;45;eo64tqkioegeb09iice2hf8bt;1;4,0;34,2;2024-09-28T01:06:20.997Z;2024-10-02T06:14:26Z;[{'id': 5245661299, 'qualifierId': 233, 'value': '32'}, {'id': 5245661289, 'qualifierId': 285}, {'id': 5245661287, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245661285, 'qualifierId': 167}, {'id': 5260603773, 'qualifierId': 385}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;eimsr1l6zvgixknl2cs8c0lw;Tackle;;;;;;;;;;;;;;;;;;;;32,0;1,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;1;45;Austin II;105;DR;1,0
2726634199;11;6;1;1;46;eo64tqkioegeb09iice2hf8bt;0;3,5;34,0;2024-09-28T01:06:22.309Z;2024-10-02T06:14:57Z;[{'id': 5245661325, 'qualifierId': 56, 'value': 'Back'}, {'id': 5245661327, 'qualifierId': 73}, {'id': 5245661349, 'qualifierId': 233, 'value': '33'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;eimsr1l6zvgixknl2cs8c0lw;Corner Awarded;;;;;;;;;;;;;;;;;;;;33,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;1;46;Austin II;106;DR;1,0
2726634187;33;6;1;1;46;d0c07im4a6oj8qa7f1zlt3pqs;1;96,5;66,0;2024-09-28T01:06:22.309Z;2024-09-28T01:08:46Z;[{'id': 5245661339, 'qualifierId': 233, 'value': '11'}, {'id': 5245661309, 'qualifierId': 73}, {'id': 5245661307, 'qualifierId': 56, 'value': 'Center'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;eimsr1l6zvgixknl2cs8c0lw;Corner Awarded;;;;;;;;;;;;;;;;;;;;11,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;1;46;Vancouver Whitecaps II;106;MC;1,0
2726634449;34;1;1;2;21;d0c07im4a6oj8qa7f1zlt3pqs;0;99,5;99,5;2024-09-28T01:06:56.997Z;2024-10-02T06:15:01Z;[{'id': 5245662725, 'qualifierId': 223}, {'id': 5245662735, 'qualifierId': 213, 'value': '4.56'}, {'id': 5260603967, 'qualifierId': 20}, {'id': 5245662721, 'qualifierId': 6}, {'id': 5245662731, 'qualifierId': 141, 'value': '35.4'}, {'id': 5245662729, 'qualifierId': 140, 'value': '93.0'}, {'id': 5245662737, 'qualifierId': 1}, {'id': 5245662719, 'qualifierId': 2}, {'id': 5245662727, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245662723, 'qualifierId': 155}, {'id': 5245662733, 'qualifierId': 212, 'value': '44.1'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;eimsr1l6zvgixknl2cs8c0lw;Pass;;;;;;;;;;93,0;44,1;;;4,56;35,4;1,0;1,0;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;93,0;35,4;;;;;;;;0;2;21;Vancouver Whitecaps II;141;DR;1,0
2726634465;12;44;1;2;25;eo64tqkioegeb09iice2hf8bt;1;3,6;60,9;2024-09-28T01:07:00.723Z;2024-10-02T06:15:19Z;[{'id': 5245662855, 'qualifierId': 233, 'value': '35'}, {'id': 5245662845, 'qualifierId': 285}, {'id': 5245662843, 'qualifierId': 56, 'value': 'Back'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;eimsr1l6zvgixknl2cs8c0lw;Aerial;;;;;;;;;;;;;;;;;;;;35,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;2;25;Austin II;145;DC;1,0
2726634457;35;44;1;2;25;d0c07im4a6oj8qa7f1zlt3pqs;0;96,4;39,1;2024-09-28T01:07:00.724Z;2024-10-02T06:15:20Z;[{'id': 5245662769, 'qualifierId': 286}, {'id': 5245662763, 'qualifierId': 56, 'value': 'Center'}, {'id': 5245662863, 'qualifierId': 233, 'value': '12'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;eimsr1l6zvgixknl2cs8c0lw;Aerial;;;;;;;;;;;;;;;;;;;;12,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;2;25;Vancouver Whitecaps II;145;DC;1,0
