id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Captain;value_Involved;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_PassEndY;value_Length;value_KickOff;value_Angle;value_PassEndX;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_BlockedPass;value_Offensive;value_Defensive;value_TouchTypePass;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_IntendedTackleTarget;value_AttemptedTackle;value_Chipped;value_TouchTypeClearance;value_OutOfPlay;value_TakeOnOvertake;value_HeadPass;value_SwitchOfPlay;value_Overrun;value_NextEventGoalKick;value_TempMissed;value_BoxDeepLeft;value_RegularPlay;value_Low;value_GoalKick;value_Defensive1V1;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_FreeKick;value_Blocked;value_LeftFooted;value_OutOfBoxCentre;value_GkX;value_NotAssisted;value_BlockedX;value_GoalmouthY;value_GoalmouthZ;value_LowCentre;value_GkY;value_BlockedY;value_DefBlock;value_Left;value_InSwinger;value_RightFooted;value_CornerTaken;value_Cross;value_Head;value_HighGkIntervention;value_HighClaim;value_GkKickFromHands;value_High;value_35Centre;value_LayOff;value_FlickOn;value_OutSwinger;value_IntentionalAssist;value_Assist;value_SixYardBlocked;value_FromCorner;value_FirstTouch;value_Assisted;value_BoxCentre;value_Right;value_BoxRight;value_LowRight;value_NotVisible;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Shove/Push;value_TouchTypeControl;value_PlayersCaughtOffside;value_Indirect;value_MediumGkIntervention;value_KeeperThrow;value_BoxLeft;value_LowLeft;value_LowGkIntervention;value_ParriedSafe;value_Feet;value_Sliding;value_ParriedDanger;value_Hands;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_BigChance;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_BlockedCross;value_TakeOnSpace;value_SetPiece;value_OverhitCross;value_CloseHigh;value_SmallBoxRight;value_FastBreak;value_Minutes;value_EndType;value_Tactical;value_ThrowInSetPiece;value_IndividualPlay;value_HighRight;value_DrivenCross;value_Straight;value_OverArm;value_LastLine;value_Deflection;value_Standing;value_Collected;value_Dissent;value_NotPastGoalLine;value_Diving;value_OtherBodyPart;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698822441;671;1;2;76;54;5ou8b446l1sl8frblkz3xi17g;1;66,4;54,5;2024-07-01T04:39:21.131Z;2024-07-01T04:39:29Z;[{'id': 5092595253, 'qualifierId': 141, 'value': '71.2'}, {'id': 5092595257, 'qualifierId': 213, 'value': '0.92'}, {'id': 5092595249, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092595313, 'qualifierId': 210, 'value': '15'}, {'id': 5092595255, 'qualifierId': 212, 'value': '14.3'}, {'id': 5092595251, 'qualifierId': 140, 'value': '74.6'}];6zolwstla33ppx84k1o2v8rv8;C. Mendoza;1,0;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;71,2;14,3;;0,92;74,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;74,6;71,2;;;;;;;0;0;76;54;Tacoma Defiance;4614;Sub;1,0
2698822443;672;15;2;76;57;5ou8b446l1sl8frblkz3xi17g;1;88,4;71,4;2024-07-01T04:39:24.177Z;2024-07-01T04:39:30Z;[{'id': 5092595293, 'qualifierId': 20}, {'id': 5092595333, 'qualifierId': 146, 'value': '98.6'}, {'id': 5092595339, 'qualifierId': 233, 'value': '654'}, {'id': 5092595323, 'qualifierId': 55, 'value': '671'}, {'id': 5092595329, 'qualifierId': 103, 'value': '19.6'}, {'id': 5092595267, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092595327, 'qualifierId': 102, 'value': '49.0'}, {'id': 5092595263, 'qualifierId': 22}, {'id': 5092595319, 'qualifierId': 78}, {'id': 5092595265, 'qualifierId': 64}, {'id': 5092595331, 'qualifierId': 215}, {'id': 5092595321, 'qualifierId': 29}, {'id': 5092595335, 'qualifierId': 147, 'value': '52.5'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;dt1v9y9ypxyyxe5jc3de246xg;Attempt Saved;;;;;;;;;;;;;;;;;;654,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;671,0;;;;;;;;;98,6;49,0;19,6;1,0;;52,5;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;98,6;52,5;49,0;19.6;671,0;6zolwstla33ppx84k1o2v8rv8;0;0;76;57;Tacoma Defiance;4617;FWL;1,0
2698822447;654;10;2;76;57;5icuo8utnztpsd9l03gdd68dl;1;2,0;48,1;2024-07-01T04:39:24.277Z;2024-07-07T06:32:37Z;[{'id': 5097326729, 'qualifierId': 377}, {'id': 5092595343, 'qualifierId': 233, 'value': '672'}, {'id': 5092595289, 'qualifierId': 182}, {'id': 5092595291, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092595307, 'qualifierId': 177}, {'id': 5092595309, 'qualifierId': 179}];9q91h72hhbibgekbjb8vcdxey;A. Thomas;;dt1v9y9ypxyyxe5jc3de246xg;Save;;;;;;;;;;;;;;;;;;672,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;76;57;Portland Timbers II;4617;GK;1,0
2698822449;655;52;2;76;58;5icuo8utnztpsd9l03gdd68dl;1;2,6;50,2;2024-07-01T04:39:25.389Z;2024-07-07T06:32:40Z;[{'id': 5097326773, 'qualifierId': 377}];9q91h72hhbibgekbjb8vcdxey;A. Thomas;;dt1v9y9ypxyyxe5jc3de246xg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;76;58;Portland Timbers II;4618;GK;1,0
2698822479;656;1;2;77;21;5icuo8utnztpsd9l03gdd68dl;1;13,7;36,1;2024-07-01T04:39:48.517Z;2024-07-01T04:39:53Z;[{'id': 5092595489, 'qualifierId': 140, 'value': '78.1'}, {'id': 5092595491, 'qualifierId': 141, 'value': '29.2'}, {'id': 5092595495, 'qualifierId': 213, 'value': '6.21'}, {'id': 5092595487, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092595497, 'qualifierId': 1}, {'id': 5092595493, 'qualifierId': 212, 'value': '67.8'}, {'id': 5092595485, 'qualifierId': 199}];9q91h72hhbibgekbjb8vcdxey;A. Thomas;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;29,2;67,8;;6,21;78,1;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;78,1;29,2;;;;;;;0;0;77;21;Portland Timbers II;4641;GK;1,0
2698822481;657;61;2;77;25;5icuo8utnztpsd9l03gdd68dl;1;79,6;29,2;2024-07-01T04:39:52.937Z;2024-07-01T04:39:53Z;[{'id': 5092595505, 'qualifierId': 56, 'value': 'Center'}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;dt1v9y9ypxyyxe5jc3de246xg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;77;25;Portland Timbers II;4645;Sub;1,0
2698822485;658;2;2;77;27;5icuo8utnztpsd9l03gdd68dl;1;78,5;32,0;2024-07-01T04:39:54.597Z;2024-07-01T04:39:57Z;[{'id': 5092595543, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092595533, 'qualifierId': 140, 'value': '90.2'}, {'id': 5092595535, 'qualifierId': 141, 'value': '28.9'}, {'id': 5092595541, 'qualifierId': 7, 'value': '3y5rrahty1k0l1hnww3bcozmy'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;dt1v9y9ypxyyxe5jc3de246xg;Offside Pass;;;;;;;;;;;28,9;;;;90,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;90,2;28,9;;;;;;;0;0;77;27;Portland Timbers II;4647;AMR;1,0
2698822489;674;55;2;77;27;5ou8b446l1sl8frblkz3xi17g;1;9,6;56,9;2024-07-01T04:39:54.598Z;2024-07-01T04:41:11Z;[];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;dt1v9y9ypxyyxe5jc3de246xg;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;77;27;Tacoma Defiance;4647;DL;1,0
2698822505;675;1;2;77;48;5ou8b446l1sl8frblkz3xi17g;1;12,9;55,8;2024-07-01T04:40:15.716Z;2024-07-01T04:40:24Z;[{'id': 5092595671, 'qualifierId': 241}, {'id': 5092595681, 'qualifierId': 213, 'value': '4.93'}, {'id': 5092595675, 'qualifierId': 140, 'value': '16.2'}, {'id': 5092595679, 'qualifierId': 212, 'value': '16.4'}, {'id': 5092595673, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092595669, 'qualifierId': 5}, {'id': 5092595677, 'qualifierId': 141, 'value': '32.2'}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;32,2;16,4;;4,93;16,2;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;16,2;32,2;;;;;;;0;0;77;48;Tacoma Defiance;4668;GK;1,0
2698822509;676;1;2;77;57;5ou8b446l1sl8frblkz3xi17g;1;25,1;32,8;2024-07-01T04:40:24.449Z;2024-07-01T04:40:27Z;[{'id': 5092595711, 'qualifierId': 212, 'value': '8.8'}, {'id': 5092595705, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092595709, 'qualifierId': 141, 'value': '27.9'}, {'id': 5092595713, 'qualifierId': 213, 'value': '5.90'}, {'id': 5092595707, 'qualifierId': 140, 'value': '32.9'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;27,9;8,8;;5,9;32,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;32,9;27,9;;;;;;;0;0;77;57;Tacoma Defiance;4677;DL;1,0
2698822541;683;4;2;78;0;5ou8b446l1sl8frblkz3xi17g;1;35,0;11,8;2024-07-01T04:40:27.774Z;2024-07-01T04:41:09Z;[{'id': 5092595957, 'qualifierId': 152}, {'id': 5092595961, 'qualifierId': 286}, {'id': 5092595959, 'qualifierId': 265}, {'id': 5092595953, 'qualifierId': 13}, {'id': 5092596007, 'qualifierId': 233, 'value': '660'}, {'id': 5092595955, 'qualifierId': 56, 'value': 'Back'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;dt1v9y9ypxyyxe5jc3de246xg;Foul;;;;;;;;;;;;;;;;;;660,0;;;;;1,0;;;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;78;0;Tacoma Defiance;4680;MC;1,0
2698822519;660;4;2;78;0;5icuo8utnztpsd9l03gdd68dl;0;65,0;88,2;2024-07-01T04:40:27.775Z;2024-07-01T04:41:09Z;[{'id': 5092595781, 'qualifierId': 152}, {'id': 5092596019, 'qualifierId': 285}, {'id': 5092596015, 'qualifierId': 233, 'value': '683'}, {'id': 5092595783, 'qualifierId': 265}, {'id': 5092595779, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092595777, 'qualifierId': 13}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;dt1v9y9ypxyyxe5jc3de246xg;Foul;;;;;;;;;;;;;;;;;;683,0;;;;;;1,0;;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;78;0;Portland Timbers II;4680;Sub;1,0
2698822511;677;43;2;78;0;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-07-01T04:40:27.855Z;2024-07-01T04:40:43Z;[{'id': 5092595833, 'qualifierId': 144, 'value': '50'}, {'id': 5092595723, 'qualifierId': 285, 'value': '0'}, {'id': 5092595721, 'qualifierId': 56, 'value': 'Back'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;dt1v9y9ypxyyxe5jc3de246xg;Deleted event;;;;;;;;;;;;;;;;;;;;;50,0;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;78;0;Tacoma Defiance;4680;MC;1,0
2698822517;659;43;2;78;0;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-07-01T04:40:27.856Z;2024-07-01T04:40:38Z;[{'id': 5092595757, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092595791, 'qualifierId': 144, 'value': '7'}, {'id': 5092595759, 'qualifierId': 286, 'value': '0'}, {'id': 5092595763, 'qualifierId': 233, 'value': '677'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;dt1v9y9ypxyyxe5jc3de246xg;Deleted event;;;;;;;;;;;;;;;;;;677,0;;;7,0;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;78;0;Portland Timbers II;4680;Sub;1,0
2698822521;678;43;2;78;4;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-07-01T04:40:31.432Z;2024-07-01T04:40:44Z;[{'id': 5092595787, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092595789, 'qualifierId': 347, 'value': '0'}, {'id': 5092595841, 'qualifierId': 144, 'value': '5'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;dt1v9y9ypxyyxe5jc3de246xg;Deleted event;;;;;;;;;;;;;;;;;;;0,0;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;78;4;Tacoma Defiance;4684;MC;1,0
2698822523;679;1;2;78;13;5ou8b446l1sl8frblkz3xi17g;1;38,0;6,8;2024-07-01T04:40:40.227Z;2024-07-07T06:33:36Z;[{'id': 5092595821, 'qualifierId': 212, 'value': '19.6'}, {'id': 5092603367, 'qualifierId': 5}, {'id': 5092603369, 'qualifierId': 152}, {'id': 5092595815, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092595819, 'qualifierId': 141, 'value': '31.5'}, {'id': 5092595817, 'qualifierId': 140, 'value': '28.3'}, {'id': 5092595823, 'qualifierId': 213, 'value': '2.12'}];c88etxtac9g49m3usj08lm1hw;M. Eisenberg;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;31,5;19,6;;2,12;28,3;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;28,3;31,5;;;;;;;0;0;78;13;Tacoma Defiance;4693;Sub;1,0
2698822527;680;1;2;78;13;5ou8b446l1sl8frblkz3xi17g;1;28,3;31,5;2024-07-01T04:40:40.852Z;2024-07-01T04:40:45Z;[{'id': 5092595859, 'qualifierId': 212, 'value': '24.9'}, {'id': 5092595853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092595855, 'qualifierId': 140, 'value': '35.1'}, {'id': 5092595857, 'qualifierId': 141, 'value': '66.6'}, {'id': 5092595861, 'qualifierId': 213, 'value': '1.28'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;66,6;24,9;;1,28;35,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;35,1;66,6;;;;;;;0;0;78;13;Tacoma Defiance;4693;DL;1,0
2698822529;681;1;2;78;18;5ou8b446l1sl8frblkz3xi17g;0;57,4;90,9;2024-07-01T04:40:45.570Z;2024-07-01T04:40:47Z;[{'id': 5092595875, 'qualifierId': 140, 'value': '72.1'}, {'id': 5092595881, 'qualifierId': 213, 'value': '0.45'}, {'id': 5092595877, 'qualifierId': 141, 'value': '100.0'}, {'id': 5092595873, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092595879, 'qualifierId': 212, 'value': '17.2'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;100,0;17,2;;0,45;72,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;72,1;100,0;;;;;;;0;0;78;18;Tacoma Defiance;4698;Sub;1,0
2698822537;661;5;2;78;20;5icuo8utnztpsd9l03gdd68dl;1;30,5;-2,0;2024-07-01T04:40:47.100Z;2024-07-01T05:06:51Z;[{'id': 5092595903, 'qualifierId': 347}, {'id': 5092595901, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092595905, 'qualifierId': 233, 'value': '682'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;dt1v9y9ypxyyxe5jc3de246xg;Out;;;;;;;;;;;;;;;;;;682,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;78;20;Portland Timbers II;4700;Sub;1,0
2698822533;682;5;2;78;20;5ou8b446l1sl8frblkz3xi17g;0;69,5;102,0;2024-07-01T04:40:47.100Z;2024-07-01T04:40:53Z;[{'id': 5092595887, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092595909, 'qualifierId': 233, 'value': '661'}, {'id': 5092595889, 'qualifierId': 347}];d1xlw5bza316m39f9n82hir1m;K. Rad;;dt1v9y9ypxyyxe5jc3de246xg;Out;;;;;;;;;;;;;;;;;;661,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;78;20;Tacoma Defiance;4700;Sub;1,0
2698822547;662;1;2;78;35;5icuo8utnztpsd9l03gdd68dl;0;38,3;0,0;2024-07-01T04:41:02.837Z;2024-07-01T04:41:05Z;[{'id': 5092595987, 'qualifierId': 212, 'value': '17.5'}, {'id': 5092595989, 'qualifierId': 213, 'value': '0.69'}, {'id': 5092595983, 'qualifierId': 140, 'value': '51.1'}, {'id': 5092595979, 'qualifierId': 107}, {'id': 5092595981, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092595985, 'qualifierId': 141, 'value': '14.4'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;14,4;17,5;;0,69;51,1;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;51,1;14,4;;;;;;;0;0;78;35;Portland Timbers II;4715;Sub;1,0
2698822549;684;61;2;78;39;5ou8b446l1sl8frblkz3xi17g;1;47,8;96,2;2024-07-01T04:41:06.565Z;2024-07-01T04:41:06Z;[{'id': 5092595991, 'qualifierId': 56, 'value': 'Back'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;dt1v9y9ypxyyxe5jc3de246xg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;78;39;Tacoma Defiance;4719;DC;1,0
2698822551;685;1;2;78;42;5ou8b446l1sl8frblkz3xi17g;1;48,7;88,1;2024-07-01T04:41:09.689Z;2024-07-01T04:41:10Z;[{'id': 5092596033, 'qualifierId': 212, 'value': '19.0'}, {'id': 5092596029, 'qualifierId': 140, 'value': '35.2'}, {'id': 5092596031, 'qualifierId': 141, 'value': '69.4'}, {'id': 5092596035, 'qualifierId': 213, 'value': '3.87'}, {'id': 5092596027, 'qualifierId': 56, 'value': 'Back'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;69,4;19,0;;3,87;35,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;35,2;69,4;;;;;;;0;0;78;42;Tacoma Defiance;4722;FWL;1,0
2698822553;686;49;2;78;43;5ou8b446l1sl8frblkz3xi17g;1;35,1;69,7;2024-07-01T04:41:10.501Z;2024-07-01T04:41:10Z;[];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;dt1v9y9ypxyyxe5jc3de246xg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;78;43;Tacoma Defiance;4723;DL;1,0
2698822555;687;1;2;78;43;5ou8b446l1sl8frblkz3xi17g;1;35,1;69,9;2024-07-01T04:41:10.689Z;2024-07-01T04:41:13Z;[{'id': 5092596053, 'qualifierId': 212, 'value': '22.0'}, {'id': 5092596047, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092596055, 'qualifierId': 213, 'value': '5.50'}, {'id': 5092596049, 'qualifierId': 140, 'value': '49.9'}, {'id': 5092596051, 'qualifierId': 141, 'value': '47.0'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;dt1v9y9ypxyyxe5jc3de246xg;Pass;;;;;;;;;;;47,0;22,0;;5,5;49,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;49,9;47,0;;;;;;;0;0;78;43;Tacoma Defiance;4723;DL;1,0
