id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_Involved;value_TeamFormation;value_Captain;value_Resume;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_KickOff;value_PassEndX;value_PassEndY;value_Zone;value_Length;value_Chipped;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_LayOff;value_LongBall;value_NextEventThrowIn;value_ThrowIn;value_NotVisible;value_HeadPass;value_OutOfPlay;value_Cross;value_HighClaim;value_KeeperThrow;value_OverArm;value_IntendedTackleTarget;value_DeletedEventType;value_Left;value_InSwinger;value_CornerTaken;value_Head;value_Assist;value_RegularPlay;value_LeftFooted;value_OutOfBoxCentre;value_RelatedEventId;value_IndividualPlay;value_BlockedY;value_GoalmouthY;value_Assisted;value_BlockedX;value_GoalmouthZ;value_LowRight;value_Diving;value_Hands;value_Collected;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_NextEventGoalKick;value_GoalKick;value_Low;value_Launch;value_Handball;value_BlockedPass;value_PlayersCaughtOffside;value_Indirect;value_LowLeft;value_Standing;value_RightFooted;value_GkX;value_BoxRight;value_Blocked;value_GkY;value_DefBlock;value_Right;value_FromCorner;value_LowCentre;value_ShirtPull/Holding;value_BigChance;value_BoxLeft;value_NotAssisted;value_ParriedSafe;value_IntentionalAssist;value_BoxCentre;value_FirstTouch;value_TimeWasting;value_YellowCard;value_SwitchOfPlay;value_AttemptedTackle;value_OtherObstacle;value_Feet;value_BlockedCross;value_DrinksBreak;value_RefereeDelay;value_RecklessOffence;value_ThroughBall;value_GoalShotTimestamp;value_GoalShotGameClock;value_Unchallenged;value_FlickOn;value_Minutes;value_Weak;value_GkKickFromHands;value_EndType;value_High;value_FastBreak;value_MisHit;value_Overrun;value_35Centre;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_CaptainChange;value_ParriedDanger;value_Sliding;value_OtherBodyPart;value_1On1;value_SmallBoxLeft;value_Volley;value_SixYardBlocked;value_CloseHigh;value_HighLeft;value_Caught;value_SwerveRight;value_CloseLeft;value_SecondYellow;value_PenaltyTakerId;value_Penalty;value_Scored;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Tap;value_NotPastGoalLine;value_35Right;value_SmallBoxCentre;value_CloseRightAndHigh;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704489063;574;1;2;83;6;1zgjjyruyufrkh4xjvryqsb1i;1;6,3;68,7;2024-07-28T23:46:26.353Z;2024-07-28T23:46:30Z;[{'id': 5123852559, 'qualifierId': 140, 'value': '6.1'}, {'id': 5123852563, 'qualifierId': 212, 'value': '14.9'}, {'id': 5123852565, 'qualifierId': 213, 'value': '4.70'}, {'id': 5123852557, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123852561, 'qualifierId': 141, 'value': '46.8'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;4,7;;6,1;46,8;;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;6,1;46,8;;;;;;;;0;83;6;Columbus Crew II;4986;DC;1,0
2704489067;575;1;2;83;11;1zgjjyruyufrkh4xjvryqsb1i;0;7,3;45,7;2024-07-28T23:46:30.562Z;2024-07-28T23:46:33Z;[{'id': 5123852611, 'qualifierId': 157}, {'id': 5123852615, 'qualifierId': 140, 'value': '47.6'}, {'id': 5123852617, 'qualifierId': 141, 'value': '42.6'}, {'id': 5123852613, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123852619, 'qualifierId': 212, 'value': '42.4'}, {'id': 5123852623, 'qualifierId': 1}, {'id': 5123852621, 'qualifierId': 213, 'value': '6.23'}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;6,23;;47,6;42,6;;42,4;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;47,6;42,6;;;;;;;;0;83;11;Columbus Crew II;4991;GK;1,0
2704489079;889;1;2;83;14;5b4ccd62yeeqdl2qk6jzsmjv8;1;52,7;61,2;2024-07-28T23:46:34.247Z;2024-07-28T23:46:37Z;[{'id': 5123852693, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123852699, 'qualifierId': 212, 'value': '13.8'}, {'id': 5123852695, 'qualifierId': 140, 'value': '64.7'}, {'id': 5123852691, 'qualifierId': 3}, {'id': 5123852697, 'qualifierId': 141, 'value': '69.6'}, {'id': 5123852701, 'qualifierId': 213, 'value': '0.43'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;0,43;;64,7;69,6;;13,8;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;64,7;69,6;;;;;;;;0;83;14;Philadelphia Union II;4994;Sub;1,0
2704489081;890;49;2;83;17;5b4ccd62yeeqdl2qk6jzsmjv8;1;65,8;73,0;2024-07-28T23:46:37.510Z;2024-07-28T23:46:37Z;[];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;ebd9ql6s4s7oe7o0mz66btc7o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;83;17;Philadelphia Union II;4997;FWR;1,0
2704489091;891;1;2;83;18;5b4ccd62yeeqdl2qk6jzsmjv8;1;65,8;73,0;2024-07-28T23:46:37.805Z;2024-07-28T23:46:40Z;[{'id': 5123852749, 'qualifierId': 212, 'value': '29.1'}, {'id': 5123852751, 'qualifierId': 213, 'value': '2.99'}, {'id': 5123852743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123852747, 'qualifierId': 141, 'value': '79.4'}, {'id': 5123852745, 'qualifierId': 140, 'value': '38.4'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;2,99;;38,4;79,4;;29,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;38,4;79,4;;;;;;;;0;83;18;Philadelphia Union II;4998;FWR;1,0
2704489093;892;1;2;83;20;5b4ccd62yeeqdl2qk6jzsmjv8;1;27,3;78,2;2024-07-28T23:46:40.421Z;2024-07-28T23:46:42Z;[{'id': 5123852759, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123852763, 'qualifierId': 141, 'value': '82.4'}, {'id': 5123852767, 'qualifierId': 213, 'value': '0.18'}, {'id': 5123852761, 'qualifierId': 140, 'value': '42.5'}, {'id': 5123852765, 'qualifierId': 212, 'value': '16.2'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;0,18;;42,5;82,4;;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;42,5;82,4;;;;;;;;0;83;20;Philadelphia Union II;5000;DC;1,0
2704489105;893;1;2;83;22;5b4ccd62yeeqdl2qk6jzsmjv8;1;42,9;79,9;2024-07-28T23:46:42.054Z;2024-07-28T23:46:44Z;[{'id': 5123852827, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123852831, 'qualifierId': 141, 'value': '96.8'}, {'id': 5123852835, 'qualifierId': 213, 'value': '1.49'}, {'id': 5123852829, 'qualifierId': 140, 'value': '43.8'}, {'id': 5123852833, 'qualifierId': 212, 'value': '11.5'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;1,49;;43,8;96,8;;11,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;43,8;96,8;;;;;;;;0;83;22;Philadelphia Union II;5002;Sub;1,0
2704489121;894;1;2;83;25;5b4ccd62yeeqdl2qk6jzsmjv8;1;44,0;94,5;2024-07-28T23:46:44.565Z;2024-07-28T23:46:48Z;[{'id': 5123852911, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123852915, 'qualifierId': 141, 'value': '86.0'}, {'id': 5123852917, 'qualifierId': 212, 'value': '5.8'}, {'id': 5123852913, 'qualifierId': 140, 'value': '43.4'}, {'id': 5123852919, 'qualifierId': 213, 'value': '4.60'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;4,6;;43,4;86,0;;5,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;43,4;86,0;;;;;;;;0;83;25;Philadelphia Union II;5005;DML;1,0
2704489133;895;1;2;83;28;5b4ccd62yeeqdl2qk6jzsmjv8;1;39,3;96,2;2024-07-28T23:46:47.926Z;2024-07-28T23:46:51Z;[{'id': 5123853007, 'qualifierId': 213, 'value': '4.25'}, {'id': 5123853001, 'qualifierId': 140, 'value': '25.7'}, {'id': 5123853005, 'qualifierId': 212, 'value': '31.9'}, {'id': 5123853003, 'qualifierId': 141, 'value': '54.3'}, {'id': 5123852999, 'qualifierId': 56, 'value': 'Back'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;4,25;;25,7;54,3;;31,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;25,7;54,3;;;;;;;;0;83;28;Philadelphia Union II;5008;Sub;1,0
2704489155;896;1;2;83;31;5b4ccd62yeeqdl2qk6jzsmjv8;0;28,7;57,2;2024-07-28T23:46:51.141Z;2024-07-28T23:46:55Z;[{'id': 5123853109, 'qualifierId': 141, 'value': '94.7'}, {'id': 5123853113, 'qualifierId': 213, 'value': '2.04'}, {'id': 5123853107, 'qualifierId': 140, 'value': '16.5'}, {'id': 5123853105, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123853111, 'qualifierId': 212, 'value': '28.5'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;2,04;;16,5;94,7;;28,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;16,5;94,7;;;;;;;;0;83;31;Philadelphia Union II;5011;Sub;1,0
2704489151;576;49;2;83;35;1zgjjyruyufrkh4xjvryqsb1i;1;83,9;7,7;2024-07-28T23:46:54.803Z;2024-07-28T23:46:54Z;[];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;ebd9ql6s4s7oe7o0mz66btc7o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;83;35;Columbus Crew II;5015;AMC;1,0
2704489215;577;43;2;83;45;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-07-28T23:47:04.850Z;2024-07-28T23:47:12Z;[{'id': 5123853433, 'qualifierId': 141, 'value': '55.7'}, {'id': 5123853437, 'qualifierId': 213, 'value': '2.13'}, {'id': 5123853431, 'qualifierId': 140, 'value': '59.9'}, {'id': 5123853435, 'qualifierId': 212, 'value': '18.3'}, {'id': 5123853429, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123853515, 'qualifierId': 144, 'value': '1'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;ebd9ql6s4s7oe7o0mz66btc7o;Deleted event;;;;;;;;;;2,13;;59,9;55,7;;18,3;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;59,9;55,7;;;;;;;;0;83;45;Columbus Crew II;5025;AMC;1,0
2704489217;578;4;2;83;49;1zgjjyruyufrkh4xjvryqsb1i;1;65,1;37,0;2024-07-28T23:47:09.298Z;2024-07-28T23:47:13Z;[{'id': 5123853541, 'qualifierId': 233, 'value': '897'}, {'id': 5123853447, 'qualifierId': 13}, {'id': 5123853453, 'qualifierId': 265}, {'id': 5123853449, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123853455, 'qualifierId': 286}, {'id': 5123853451, 'qualifierId': 152}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;ebd9ql6s4s7oe7o0mz66btc7o;Foul;;;;;;;;;;;;;;;;;1,0;897,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;83;49;Columbus Crew II;5029;AMC;1,0
2704489231;897;4;2;83;49;5b4ccd62yeeqdl2qk6jzsmjv8;0;34,9;63,0;2024-07-28T23:47:09.299Z;2024-07-28T23:47:17Z;[{'id': 5123853551, 'qualifierId': 233, 'value': '578'}, {'id': 5123853535, 'qualifierId': 152}, {'id': 5123853531, 'qualifierId': 13}, {'id': 5123853537, 'qualifierId': 265}, {'id': 5123853665, 'qualifierId': 55, 'value': '898'}, {'id': 5123853533, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123853539, 'qualifierId': 285}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;ebd9ql6s4s7oe7o0mz66btc7o;Foul;;;;;;;;;;;;;;;;;;578,0;1,0;;;;;;;;;;;;;;;;;;;;;;898,0;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;898,0;xxu2xv2n6f5d51ksa8z4rv2s;;0;83;49;Philadelphia Union II;5029;Sub;1,0
2704489237;898;17;2;83;54;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-07-28T23:47:13.894Z;2024-07-28T23:47:17Z;[{'id': 5123853657, 'qualifierId': 55, 'value': '897'}, {'id': 5123853651, 'qualifierId': 31}, {'id': 5123853655, 'qualifierId': 13, 'value': '243'}, {'id': 5123853653, 'qualifierId': 392}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;ebd9ql6s4s7oe7o0mz66btc7o;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;897,0;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;897,0;xxu2xv2n6f5d51ksa8z4rv2s;;0;83;54;Philadelphia Union II;5034;Sub;1,0
2704489405;579;1;2;84;35;1zgjjyruyufrkh4xjvryqsb1i;0;67,4;35,2;2024-07-28T23:47:54.721Z;2024-07-28T23:47:57Z;[{'id': 5123854563, 'qualifierId': 155}, {'id': 5123854569, 'qualifierId': 140, 'value': '91.0'}, {'id': 5123854565, 'qualifierId': 152}, {'id': 5123854561, 'qualifierId': 5}, {'id': 5123854567, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123854575, 'qualifierId': 213, 'value': '0.40'}, {'id': 5123854571, 'qualifierId': 141, 'value': '50.8'}, {'id': 5123854573, 'qualifierId': 212, 'value': '27.0'}];d4spt2529fmys8d26x61lk36c;K. LeBlanc;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;0,4;;91,0;50,8;;27,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;91,0;50,8;;;;;;;;0;84;35;Columbus Crew II;5075;Sub;1,0
2704489415;899;44;2;84;37;5b4ccd62yeeqdl2qk6jzsmjv8;1;10,4;47,7;2024-07-28T23:47:56.784Z;2024-07-29T00:07:18Z;[{'id': 5123854621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123854641, 'qualifierId': 233, 'value': '580'}, {'id': 5123854623, 'qualifierId': 285}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;ebd9ql6s4s7oe7o0mz66btc7o;Aerial;;;;;;;;;;;;;;;;;;580,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;84;37;Philadelphia Union II;5077;Sub;1,0
2704489409;580;44;2;84;37;1zgjjyruyufrkh4xjvryqsb1i;0;89,6;52,3;2024-07-28T23:47:56.785Z;2024-07-28T23:50:22Z;[{'id': 5123854593, 'qualifierId': 286}, {'id': 5123854657, 'qualifierId': 233, 'value': '899'}, {'id': 5123854591, 'qualifierId': 56, 'value': 'Center'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;ebd9ql6s4s7oe7o0mz66btc7o;Aerial;;;;;;;;;;;;;;;;;1,0;899,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;84;37;Columbus Crew II;5077;DC;1,0
2704489425;900;12;2;84;38;5b4ccd62yeeqdl2qk6jzsmjv8;1;12,8;47,0;2024-07-28T23:47:58.229Z;2024-07-29T00:07:27Z;[{'id': 5123854693, 'qualifierId': 213, 'value': '0.23'}, {'id': 5123892337, 'qualifierId': 15}, {'id': 5123854691, 'qualifierId': 212, 'value': '7.4'}, {'id': 5123854689, 'qualifierId': 141, 'value': '49.5'}, {'id': 5123854685, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123854687, 'qualifierId': 140, 'value': '19.7'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;ebd9ql6s4s7oe7o0mz66btc7o;Clearance;;;;;;;;;;0,23;;19,7;49,5;;7,4;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;19,7;49,5;;;;;;;;0;84;38;Philadelphia Union II;5078;Sub;1,0
2704489431;901;12;2;84;38;5b4ccd62yeeqdl2qk6jzsmjv8;1;18,2;49,7;2024-07-28T23:47:58.398Z;2024-07-29T00:07:38Z;[{'id': 5123854743, 'qualifierId': 213, 'value': '6.06'}, {'id': 5123854747, 'qualifierId': 15}, {'id': 5123854741, 'qualifierId': 212, 'value': '13.8'}, {'id': 5123854731, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123854735, 'qualifierId': 140, 'value': '31.0'}, {'id': 5123854739, 'qualifierId': 141, 'value': '45.2'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;ebd9ql6s4s7oe7o0mz66btc7o;Clearance;;;;;;;;;;6,06;;31,0;45,2;;13,8;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;31,0;45,2;;;;;;;;0;84;38;Philadelphia Union II;5078;MC;1,0
2704489417;581;61;2;84;39;1zgjjyruyufrkh4xjvryqsb1i;1;76,2;50,0;2024-07-28T23:47:59.002Z;2024-07-29T00:05:42Z;[{'id': 5123854629, 'qualifierId': 56, 'value': 'Center'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;ebd9ql6s4s7oe7o0mz66btc7o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;84;39;Columbus Crew II;5079;DC;1,0
2704489439;902;49;2;84;42;5b4ccd62yeeqdl2qk6jzsmjv8;1;37,4;46,7;2024-07-28T23:48:02.341Z;2024-07-29T00:07:47Z;[];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;ebd9ql6s4s7oe7o0mz66btc7o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;84;42;Philadelphia Union II;5082;FWR;1,0
2704489447;903;1;2;84;43;5b4ccd62yeeqdl2qk6jzsmjv8;1;37,4;46,7;2024-07-28T23:48:02.614Z;2024-07-28T23:48:04Z;[{'id': 5123854813, 'qualifierId': 212, 'value': '19.1'}, {'id': 5123854809, 'qualifierId': 140, 'value': '21.9'}, {'id': 5123854811, 'qualifierId': 141, 'value': '31.9'}, {'id': 5123854815, 'qualifierId': 213, 'value': '3.70'}, {'id': 5123854807, 'qualifierId': 56, 'value': 'Back'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;3,7;;21,9;31,9;;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;21,9;31,9;;;;;;;;0;84;43;Philadelphia Union II;5083;FWR;1,0
2704489469;904;1;2;84;44;5b4ccd62yeeqdl2qk6jzsmjv8;0;21,4;32,7;2024-07-28T23:48:04.245Z;2024-07-29T00:07:54Z;[{'id': 5123854929, 'qualifierId': 140, 'value': '37.4'}, {'id': 5123854933, 'qualifierId': 212, 'value': '49.6'}, {'id': 5123854927, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123854937, 'qualifierId': 1}, {'id': 5123854931, 'qualifierId': 141, 'value': '100.0'}, {'id': 5123854925, 'qualifierId': 157}, {'id': 5123854935, 'qualifierId': 213, 'value': '1.23'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;ebd9ql6s4s7oe7o0mz66btc7o;Pass;;;;;;;;;;1,23;;37,4;100,0;;49,6;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;37,4;100,0;;;;;;;;0;84;44;Philadelphia Union II;5084;DMR;1,0
