id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_Captain;value_Resume;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_Length;value_PassEndX;value_Zone;value_PassEndY;value_Angle;value_KickOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_DeletedEventType;value_Chipped;value_TouchTypePass;value_Head;value_TakeOnSpace;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_Cross;value_OutSwinger;value_LeftFooted;value_IntendedTackleTarget;value_SwitchOfPlay;value_OutOfPlay;value_TouchTypeClearance;value_ShirtPull/Holding;value_TouchTypeControl;value_IntentionalAssist;value_Assist;value_BlockedX;value_BlockedY;value_GoalmouthY;value_GoalmouthZ;value_FastBreak;value_Volley;value_Assisted;value_LowLeft;value_FirstTouch;value_BoxLeft;value_RelatedEventId;value_Standing;value_LowGkIntervention;value_Collected;value_Hands;value_KeeperThrow;value_PlayersCaughtOffside;value_Indirect;value_LayOff;value_Left;value_CornerTaken;value_FlickOn;value_Right;value_GkX;value_Blocked;value_LowCentre;value_OutOfBoxCentre;value_GkY;value_FromCorner;value_RightFooted;value_DefBlock;value_TacticalFoul;value_YellowCard;value_TakeOnOvertake;value_IndividualPlay;value_RegularPlay;value_Diving;value_ParriedSafe;value_BlockedClearance;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_RefereeStop;value_BallHitsReferee;value_NextEventGoalKick;value_GoalKick;value_Low;value_Injury;value_InjuredPlayerId;value_InSwinger;value_BoxCentre;value_NotAssisted;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_SmallBoxRight;value_GkYTimeOfGoal;value_Obstruction;value_DrivenCross;value_Straight;value_Overrun;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_BigChance;value_LowRight;value_Scored;value_Handball;value_HighLeft;value_NotVisible;value_MediumGkIntervention;value_PullBack;value_Minutes;value_HighClaim;value_HighGkIntervention;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_HighRight;value_Shove/Push;value_1On1;value_Sliding;value_Stooping;value_BoxRight;value_OwnPlayer;value_OwnShotBlocked;value_ThroughBall;value_OverArm;value_CaptainChange;value_High;value_OverhitCross;value_SmallBoxCentre;value_BoxDeepLeft;value_BoxDeepRight;value_TimeWasting;value_CornerNotTaken;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706343687;626;49;2;66;44;6gaq85erpkvbyxvivd96wuw44;1;53,7;24,4;2024-08-05T03:28:10.947Z;2024-08-05T04:01:15Z;[];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;ei580gms3rif3204j7dn9gljo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;66;44;Real Monarchs;4004;DR;1,0
2706343693;627;1;2;66;45;6gaq85erpkvbyxvivd96wuw44;1;53,1;31,6;2024-08-05T03:28:11.347Z;2024-08-05T03:28:32Z;[{'id': 5134081793, 'qualifierId': 140, 'value': '44.4'}, {'id': 5134081795, 'qualifierId': 141, 'value': '52.5'}, {'id': 5134081797, 'qualifierId': 212, 'value': '16.9'}, {'id': 5134081789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5134081799, 'qualifierId': 213, 'value': '2.14'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;16,9;44,4;;52,5;2,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;44,4;52,5;;;;;;;;0;66;45;Real Monarchs;4005;DR;1,0
2706343699;628;1;2;66;46;6gaq85erpkvbyxvivd96wuw44;1;44,4;52,5;2024-08-05T03:28:12.788Z;2024-08-05T03:28:14Z;[{'id': 5134081829, 'qualifierId': 213, 'value': '5.58'}, {'id': 5134081823, 'qualifierId': 140, 'value': '52.2'}, {'id': 5134081825, 'qualifierId': 141, 'value': '42.2'}, {'id': 5134081821, 'qualifierId': 56, 'value': 'Center'}, {'id': 5134081819, 'qualifierId': 155}, {'id': 5134081827, 'qualifierId': 212, 'value': '10.8'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;10,8;52,2;;42,2;5,58;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;52,2;42,2;;;;;;;;0;66;46;Real Monarchs;4006;DC;1,0
2706343701;629;1;2;66;48;6gaq85erpkvbyxvivd96wuw44;1;52,2;42,2;2024-08-05T03:28:14.452Z;2024-08-05T04:01:21Z;[{'id': 5134081841, 'qualifierId': 212, 'value': '18.2'}, {'id': 5134081843, 'qualifierId': 213, 'value': '3.55'}, {'id': 5134081839, 'qualifierId': 141, 'value': '31.6'}, {'id': 5134081837, 'qualifierId': 140, 'value': '36.3'}, {'id': 5134081835, 'qualifierId': 56, 'value': 'Back'}, {'id': 5134081833, 'qualifierId': 3}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;18,2;36,3;;31,6;3,55;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;36,3;31,6;;;;;;;;0;66;48;Real Monarchs;4008;DR;1,0
2706343703;630;1;2;66;49;6gaq85erpkvbyxvivd96wuw44;1;36,3;31,6;2024-08-05T03:28:15.860Z;2024-08-05T03:28:19Z;[{'id': 5134081849, 'qualifierId': 56, 'value': 'Back'}, {'id': 5134081857, 'qualifierId': 213, 'value': '5.36'}, {'id': 5134081853, 'qualifierId': 141, 'value': '15.0'}, {'id': 5134081851, 'qualifierId': 140, 'value': '44.4'}, {'id': 5134081855, 'qualifierId': 212, 'value': '14.1'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;14,1;44,4;;15,0;5,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;44,4;15,0;;;;;;;;0;66;49;Real Monarchs;4009;DL;1,0
2706343707;631;1;2;66;53;6gaq85erpkvbyxvivd96wuw44;1;44,4;12,9;2024-08-05T03:28:20.036Z;2024-08-05T03:28:22Z;[{'id': 5134081879, 'qualifierId': 56, 'value': 'Right'}, {'id': 5134081881, 'qualifierId': 140, 'value': '57.5'}, {'id': 5134081885, 'qualifierId': 212, 'value': '13.8'}, {'id': 5134081883, 'qualifierId': 141, 'value': '14.6'}, {'id': 5134081887, 'qualifierId': 213, 'value': '0.08'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;13,8;57,5;;14,6;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;57,5;14,6;;;;;;;;0;66;53;Real Monarchs;4013;DR;1,0
2706343711;632;50;2;66;55;6gaq85erpkvbyxvivd96wuw44;1;63,0;16,3;2024-08-05T03:28:21.629Z;2024-08-05T04:01:33Z;[{'id': 5134081903, 'qualifierId': 233, 'value': '707'}, {'id': 5134081895, 'qualifierId': 56, 'value': 'Right'}, {'id': 5134081897, 'qualifierId': 286}];230zkhv4hig5j6azhgem5553o;A. Aguilar;;;ei580gms3rif3204j7dn9gljo;Dispossessed;;;;;;;;;;;;;;;;;;707,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;66;55;Real Monarchs;4015;Sub;1,0
2706343709;707;7;2;66;55;cbip96wzs3jc2xadoluhhxotl;1;37,0;83,7;2024-08-05T03:28:21.630Z;2024-08-09T12:02:50Z;[{'id': 5134081891, 'qualifierId': 56, 'value': 'Back'}, {'id': 5137083391, 'qualifierId': 383}, {'id': 5134081893, 'qualifierId': 285}, {'id': 5134081899, 'qualifierId': 233, 'value': '632'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;ei580gms3rif3204j7dn9gljo;Tackle;;;;;;;;;;;;;;;;;;632,0;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;66;55;Los Angeles II;4015;FW;1,0
2706343713;708;49;2;66;55;cbip96wzs3jc2xadoluhhxotl;1;31,9;79,5;2024-08-05T03:28:22.110Z;2024-08-05T03:28:22Z;[];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;ei580gms3rif3204j7dn9gljo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;66;55;Los Angeles II;4015;FW;1,0
2706343717;709;1;2;66;55;cbip96wzs3jc2xadoluhhxotl;1;31,9;79,5;2024-08-05T03:28:22.174Z;2024-08-05T03:28:25Z;[{'id': 5134081929, 'qualifierId': 213, 'value': '3.51'}, {'id': 5134081923, 'qualifierId': 140, 'value': '22.1'}, {'id': 5134081921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5134081925, 'qualifierId': 141, 'value': '73.7'}, {'id': 5134081927, 'qualifierId': 212, 'value': '11.0'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;11,0;22,1;;73,7;3,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;22,1;73,7;;;;;;;;0;66;55;Los Angeles II;4015;FW;1,0
2706343725;710;1;2;66;59;cbip96wzs3jc2xadoluhhxotl;1;25,8;67,4;2024-08-05T03:28:25.246Z;2024-08-05T03:28:29Z;[{'id': 5134081967, 'qualifierId': 141, 'value': '50.8'}, {'id': 5134081971, 'qualifierId': 213, 'value': '3.59'}, {'id': 5134081963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5134081969, 'qualifierId': 212, 'value': '26.0'}, {'id': 5134081965, 'qualifierId': 140, 'value': '3.5'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;26,0;3,5;;50,8;3,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;3,5;50,8;;;;;;;;0;66;59;Los Angeles II;4019;DC;1,0
2706343727;711;1;2;67;3;cbip96wzs3jc2xadoluhhxotl;1;6,6;56,9;2024-08-05T03:28:29.583Z;2024-08-09T12:03:04Z;[{'id': 5134081987, 'qualifierId': 140, 'value': '36.7'}, {'id': 5137083547, 'qualifierId': 155}, {'id': 5134081985, 'qualifierId': 56, 'value': 'Back'}, {'id': 5134081993, 'qualifierId': 213, 'value': '0.63'}, {'id': 5134081991, 'qualifierId': 212, 'value': '39.1'}, {'id': 5134081995, 'qualifierId': 1}, {'id': 5134081989, 'qualifierId': 141, 'value': '90.8'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;39,1;36,7;;90,8;0,63;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;36,7;90,8;;;;;;;;0;67;3;Los Angeles II;4023;GK;1,0
2706343729;712;44;2;67;7;cbip96wzs3jc2xadoluhhxotl;1;37,8;93,7;2024-08-05T03:28:33.390Z;2024-08-05T03:28:35Z;[{'id': 5134082035, 'qualifierId': 233, 'value': '633'}, {'id': 5134082001, 'qualifierId': 285}, {'id': 5134081999, 'qualifierId': 56, 'value': 'Back'}];asy97zdxk0352toy38huzk222;T. Silva;;;ei580gms3rif3204j7dn9gljo;Aerial;;;;;;;;;;;;;;;;;;633,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;67;7;Los Angeles II;4027;DC;1,0
2706343735;633;44;2;67;7;6gaq85erpkvbyxvivd96wuw44;0;62,2;6,3;2024-08-05T03:28:33.391Z;2024-08-05T03:28:36Z;[{'id': 5134082031, 'qualifierId': 56, 'value': 'Right'}, {'id': 5134082033, 'qualifierId': 286}, {'id': 5134082039, 'qualifierId': 233, 'value': '712'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;ei580gms3rif3204j7dn9gljo;Aerial;;;;;;;;;;;;;;;;;;712,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;67;7;Real Monarchs;4027;DR;1,0
2706343733;713;1;2;67;7;cbip96wzs3jc2xadoluhhxotl;0;36,7;90,8;2024-08-05T03:28:33.614Z;2024-08-05T03:28:35Z;[{'id': 5134082023, 'qualifierId': 140, 'value': '56.7'}, {'id': 5134082019, 'qualifierId': 168}, {'id': 5134082021, 'qualifierId': 56, 'value': 'Left'}, {'id': 5134082025, 'qualifierId': 141, 'value': '84.1'}, {'id': 5134082027, 'qualifierId': 212, 'value': '21.5'}, {'id': 5134082029, 'qualifierId': 213, 'value': '6.07'}, {'id': 5134082017, 'qualifierId': 3}];asy97zdxk0352toy38huzk222;T. Silva;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;21,5;56,7;;84,1;6,07;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;56,7;84,1;;;;;;;;0;67;7;Los Angeles II;4027;DC;1,0
2706343737;634;49;2;67;10;6gaq85erpkvbyxvivd96wuw44;1;46,3;11,1;2024-08-05T03:28:36.772Z;2024-08-05T03:28:36Z;[];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;ei580gms3rif3204j7dn9gljo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;67;10;Real Monarchs;4030;DL;1,0
2706343739;635;1;2;67;10;6gaq85erpkvbyxvivd96wuw44;1;46,3;11,1;2024-08-05T03:28:36.980Z;2024-08-05T03:28:40Z;[{'id': 5134082049, 'qualifierId': 56, 'value': 'Center'}, {'id': 5134082057, 'qualifierId': 213, 'value': '0.84'}, {'id': 5134082053, 'qualifierId': 141, 'value': '34.3'}, {'id': 5134082055, 'qualifierId': 212, 'value': '21.2'}, {'id': 5134082051, 'qualifierId': 140, 'value': '59.8'}];d1w4zs63sx3cc7wnc8wshbfv8;D. Guerra;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;21,2;59,8;;34,3;0,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;59,8;34,3;;;;;;;;0;67;10;Real Monarchs;4030;DL;1,0
2706343741;636;1;2;67;13;6gaq85erpkvbyxvivd96wuw44;1;62,6;36,6;2024-08-05T03:28:39.988Z;2024-08-05T04:01:52Z;[{'id': 5134082065, 'qualifierId': 56, 'value': 'Center'}, {'id': 5134082067, 'qualifierId': 140, 'value': '68.0'}, {'id': 5134082069, 'qualifierId': 141, 'value': '68.2'}, {'id': 5134082071, 'qualifierId': 212, 'value': '22.2'}, {'id': 5134082073, 'qualifierId': 213, 'value': '1.31'}];a55do2tx3wz5tsboyf355aiok;B. Moyado;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;22,2;68,0;;68,2;1,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;68,0;68,2;;;;;;;;0;67;13;Real Monarchs;4033;Sub;1,0
2706343745;637;1;2;67;16;6gaq85erpkvbyxvivd96wuw44;1;68,6;69,4;2024-08-05T03:28:42.308Z;2024-08-05T04:02:10Z;[{'id': 5134082095, 'qualifierId': 141, 'value': '85.7'}, {'id': 5134082091, 'qualifierId': 56, 'value': 'Left'}, {'id': 5134082099, 'qualifierId': 213, 'value': '0.86'}, {'id': 5134082093, 'qualifierId': 140, 'value': '77.6'}, {'id': 5134082097, 'qualifierId': 212, 'value': '14.6'}];eu6pktmlz3r7qlbwoodmlgdn8;M. Wanchope;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;14,6;77,6;;85,7;0,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;77,6;85,7;;;;;;;;0;67;16;Real Monarchs;4036;Sub;1,0
2706343753;638;1;2;67;19;6gaq85erpkvbyxvivd96wuw44;1;82,3;83,2;2024-08-05T03:28:45.508Z;2024-08-05T03:28:49Z;[{'id': 5134082137, 'qualifierId': 212, 'value': '7.0'}, {'id': 5134082133, 'qualifierId': 140, 'value': '87.7'}, {'id': 5134082139, 'qualifierId': 213, 'value': '0.63'}, {'id': 5134082131, 'qualifierId': 56, 'value': 'Left'}, {'id': 5134082135, 'qualifierId': 141, 'value': '89.3'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;7,0;87,7;;89,3;0,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;87,7;89,3;;;;;;;;0;67;19;Real Monarchs;4039;FWL;1,0
2706343755;639;1;2;67;22;6gaq85erpkvbyxvivd96wuw44;0;83,6;90,4;2024-08-05T03:28:49.061Z;2024-08-13T14:59:26Z;[{'id': 5146777935, 'qualifierId': 140, 'value': '76.6'}, {'id': 5146777939, 'qualifierId': 212, 'value': '7.5'}, {'id': 5134082143, 'qualifierId': 56, 'value': 'Left'}, {'id': 5146777941, 'qualifierId': 213, 'value': '3.35'}, {'id': 5146777937, 'qualifierId': 141, 'value': '88.1'}];eu6pktmlz3r7qlbwoodmlgdn8;M. Wanchope;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;7,5;76,6;;88,1;3,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;76,6;88,1;;;;;;;;0;67;22;Real Monarchs;4042;Sub;1,0
2706343757;714;49;2;67;24;cbip96wzs3jc2xadoluhhxotl;1;25,5;10,1;2024-08-05T03:28:50.734Z;2024-08-05T03:28:50Z;[];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;;ei580gms3rif3204j7dn9gljo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;67;24;Los Angeles II;4044;Sub;1,0
2706343759;640;45;2;67;24;6gaq85erpkvbyxvivd96wuw44;0;69,6;88,1;2024-08-05T03:28:50.943Z;2024-08-05T03:28:55Z;[{'id': 5134082165, 'qualifierId': 233, 'value': '715'}, {'id': 5134082169, 'qualifierId': 286}, {'id': 5134082153, 'qualifierId': 56, 'value': 'Left'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;ei580gms3rif3204j7dn9gljo;Challenge;;;;;;;;;;;;;;;;;;715,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;67;24;Real Monarchs;4044;DC;1,0
2706343761;715;3;2;67;24;cbip96wzs3jc2xadoluhhxotl;1;30,4;11,9;2024-08-05T03:28:50.943Z;2024-08-09T12:05:37Z;[{'id': 5134082157, 'qualifierId': 56, 'value': 'Back'}, {'id': 5137085811, 'qualifierId': 464}, {'id': 5134082161, 'qualifierId': 233, 'value': '640'}, {'id': 5134082159, 'qualifierId': 285}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;;ei580gms3rif3204j7dn9gljo;Take On;;;;;;;;;;;;;;;;;;640,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;67;24;Los Angeles II;4044;Sub;1,0
2706343763;716;1;2;67;28;cbip96wzs3jc2xadoluhhxotl;1;32,3;6,3;2024-08-05T03:28:54.495Z;2024-08-05T03:28:56Z;[{'id': 5134082177, 'qualifierId': 212, 'value': '5.1'}, {'id': 5134082173, 'qualifierId': 140, 'value': '27.8'}, {'id': 5134082179, 'qualifierId': 213, 'value': '2.75'}, {'id': 5134082171, 'qualifierId': 56, 'value': 'Back'}, {'id': 5134082175, 'qualifierId': 141, 'value': '9.2'}];aqqbh1ugeh2f8jjiq8fu2qwru;B. Jacquesson;;;ei580gms3rif3204j7dn9gljo;Pass;;;;;;;;;;5,1;27,8;;9,2;2,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;27,8;9,2;;;;;;;;0;67;28;Los Angeles II;4048;Sub;1,0
