id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_Resume;value_TeamKit;value_Involved;value_DirectionOfPlay;value_Length;value_Angle;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_LongBall;value_Chipped;value_FlickOn;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_IntendedTackleTarget;value_Launch;value_Offensive;value_TakeOnSpace;value_TouchTypeClearance;value_Defensive;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_TouchTypePass;value_DeletedEventType;value_HeadPass;value_Assist;value_TakeOnOvertake;value_IndividualPlay;value_GoalmouthZ;value_LeftFooted;value_RegularPlay;value_RelatedEventId;value_LowRight;value_BlockedX;value_BlockedY;value_Assisted;value_GoalmouthY;value_35Centre;value_Caught;value_Hands;value_HighGkIntervention;value_Standing;value_SwitchOfPlay;value_Defensive1V1;value_NotVisible;value_BlockedPass;value_OutOfPlay;value_LayOff;value_CloseLeft;value_GkY;value_OutOfBoxCentre;value_RightFooted;value_GkX;value_NextEventGoalKick;value_GoalKick;value_Low;value_Shove/Push;value_TouchTypeControl;value_ThroughBall;value_ShirtPull/Holding;value_Handball;value_IntentionalAssist;value_GoalShotTimestamp;value_KeeperTouched;value_GoalShotGameClock;value_LowCentre;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_FirstTouch;value_BoxLeft;value_BigChance;value_1On1;value_YellowCard;value_RecklessOffence;value_InSwinger;value_Cross;value_Straight;value_FloatedCross;value_OutSwinger;value_Right;value_PlayersCaughtOffside;value_RefereeDelay;value_DrinksBreak;value_Indirect;value_Head;value_Weak;value_SetPiece;value_CloseLeftAndHigh;value_BoxRight;value_TacticalFoul;value_LowLeft;value_NotAssisted;value_Blocked;value_DefBlock;value_Left;value_CornerTaken;value_Minutes;value_OverhitCross;value_High;value_EndType;value_MediumGkIntervention;value_KeeperThrow;value_NotRetreating;value_LowGkIntervention;value_DrivenCross;value_BlockedCross;value_TimeWasting;value_FromCorner;value_SwerveLeft;value_HighRight;value_NotPastGoalLine;value_Collected;value_FromShotOffTarget;value_Stooping;value_ParriedSafe;value_Overrun;value_Strong;value_ParriedDanger;value_Fumble;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_BoxCentre;value_PullBack;value_BlockedClearance;value_MisHit;value_Volley;value_FastBreak;value_Diving;value_OtherReason;value_InjuredPlayerId;value_Injury;value_BoxDeepRight;value_Deflection;value_GkKickFromHands;value_OutOnSideline;value_IncorrectOutOfPlayDecision;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_HighCentre;value_CloseRight;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695056857;5;1;1;0;28;d0c07im4a6oj8qa7f1zlt3pqs;1;3,6;27,0;2024-06-08T01:04:18.447Z;2024-06-08T01:04:22Z;[{'id': 5071837951, 'qualifierId': 140, 'value': '7.3'}, {'id': 5071837949, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071837953, 'qualifierId': 141, 'value': '6.8'}, {'id': 5071837955, 'qualifierId': 212, 'value': '14.3'}, {'id': 5071837957, 'qualifierId': 213, 'value': '4.99'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;14,3;4,99;;6,8;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;7,3;6,8;;;;;;;;0;0;28;Colorado Rapids II;28;GK;1,0
2695056851;7;83;1;0;30;iiolvosiuokkrl5iuoxcjo4p;0;89,4;83,8;2024-06-08T01:04:20.605Z;2024-06-08T01:11:36Z;[{'id': 5071844353, 'qualifierId': 399, 'value': '2yxzh220ndd4s4wqditruo0h6'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;dbl4khkyxz3wn6wrkmemwwk5w;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;0;30;Austin II;30;ML;1,0
2695056861;6;1;1;0;32;d0c07im4a6oj8qa7f1zlt3pqs;1;3,5;16,5;2024-06-08T01:04:22.094Z;2024-06-08T01:04:28Z;[{'id': 5071838003, 'qualifierId': 141, 'value': '3.8'}, {'id': 5071838001, 'qualifierId': 140, 'value': '9.4'}, {'id': 5071838005, 'qualifierId': 212, 'value': '10.6'}, {'id': 5071838007, 'qualifierId': 213, 'value': '5.33'}, {'id': 5071837999, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;10,6;5,33;;3,8;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;9,4;3,8;;;;;;;;0;0;32;Colorado Rapids II;32;DL;1,0
2695056867;7;1;1;0;38;d0c07im4a6oj8qa7f1zlt3pqs;0;13,8;5,9;2024-06-08T01:04:28.478Z;2024-06-08T01:04:30Z;[{'id': 5071838047, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071838051, 'qualifierId': 141, 'value': '8.8'}, {'id': 5071838045, 'qualifierId': 155}, {'id': 5071838049, 'qualifierId': 140, 'value': '80.0'}, {'id': 5071838057, 'qualifierId': 1}, {'id': 5071838053, 'qualifierId': 212, 'value': '69.5'}, {'id': 5071838055, 'qualifierId': 213, 'value': '0.03'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;69,5;0,03;;8,8;80,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;80,0;8,8;;;;;;;;0;0;38;Colorado Rapids II;38;MC;1,0
2695056869;8;1;1;0;40;iiolvosiuokkrl5iuoxcjo4p;1;22,8;87,6;2024-06-08T01:04:30.494Z;2024-06-08T01:04:33Z;[{'id': 5071838061, 'qualifierId': 157}, {'id': 5071838073, 'qualifierId': 1}, {'id': 5071838065, 'qualifierId': 140, 'value': '39.2'}, {'id': 5071838063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071838067, 'qualifierId': 141, 'value': '93.0'}, {'id': 5071838069, 'qualifierId': 212, 'value': '17.6'}, {'id': 5071838071, 'qualifierId': 213, 'value': '0.21'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;17,6;0,21;;93,0;39,2;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;39,2;93,0;;;;;;;;0;0;40;Austin II;40;DC;1,0
2695056871;9;61;1;0;43;iiolvosiuokkrl5iuoxcjo4p;0;39,2;93,0;2024-06-08T01:04:33.406Z;2024-06-08T01:04:33Z;[{'id': 5071838087, 'qualifierId': 56, 'value': 'Back'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;dbl4khkyxz3wn6wrkmemwwk5w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;0;43;Austin II;43;MC;1,0
2695056877;8;1;1;0;46;d0c07im4a6oj8qa7f1zlt3pqs;1;66,8;9,5;2024-06-08T01:04:36.239Z;2024-06-08T01:04:37Z;[{'id': 5071838119, 'qualifierId': 140, 'value': '66.7'}, {'id': 5071838125, 'qualifierId': 213, 'value': '1.59'}, {'id': 5071838121, 'qualifierId': 141, 'value': '19.1'}, {'id': 5071838123, 'qualifierId': 212, 'value': '6.5'}, {'id': 5071838117, 'qualifierId': 56, 'value': 'Right'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;6,5;1,59;;19,1;66,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;66,7;19,1;;;;;;;;0;0;46;Colorado Rapids II;46;FW;1,0
2695056879;9;3;1;0;47;d0c07im4a6oj8qa7f1zlt3pqs;0;65,1;13,4;2024-06-08T01:04:37.551Z;2024-06-14T08:13:00Z;[{'id': 5071838129, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071838131, 'qualifierId': 286}, {'id': 5076884337, 'qualifierId': 464}, {'id': 5071838221, 'qualifierId': 233, 'value': '10'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;dbl4khkyxz3wn6wrkmemwwk5w;Take On;;;;;;;;;;;;;;;;;;;;10,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;0;47;Colorado Rapids II;47;MC;1,0
2695056893;10;7;1;0;47;iiolvosiuokkrl5iuoxcjo4p;0;34,9;86,6;2024-06-08T01:04:37.552Z;2024-06-14T08:13:02Z;[{'id': 5071838215, 'qualifierId': 233, 'value': '9'}, {'id': 5076884339, 'qualifierId': 385}, {'id': 5071838201, 'qualifierId': 285}, {'id': 5071838199, 'qualifierId': 56, 'value': 'Back'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;dbl4khkyxz3wn6wrkmemwwk5w;Tackle;;;;;;;;;;;;;;;;;;;;9,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;0;47;Austin II;47;AMC;1,0
2695056881;10;61;1;0;48;d0c07im4a6oj8qa7f1zlt3pqs;1;66,0;18,6;2024-06-08T01:04:38.266Z;2024-06-08T01:04:38Z;[{'id': 5071838133, 'qualifierId': 56, 'value': 'Right'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;dbl4khkyxz3wn6wrkmemwwk5w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;0;48;Colorado Rapids II;48;MC;1,0
2695056895;11;49;1;0;49;iiolvosiuokkrl5iuoxcjo4p;1;40,4;83,5;2024-06-08T01:04:39.582Z;2024-06-08T01:04:39Z;[];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;dbl4khkyxz3wn6wrkmemwwk5w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;0;49;Austin II;49;AMC;1,0
2695056899;12;1;1;0;50;iiolvosiuokkrl5iuoxcjo4p;1;39,4;70,5;2024-06-08T01:04:40.446Z;2024-06-08T01:04:42Z;[{'id': 5071838257, 'qualifierId': 212, 'value': '21.1'}, {'id': 5071838253, 'qualifierId': 140, 'value': '31.5'}, {'id': 5071838251, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071838255, 'qualifierId': 141, 'value': '42.0'}, {'id': 5071838259, 'qualifierId': 213, 'value': '4.31'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;21,1;4,31;;42,0;31,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;31,5;42,0;;;;;;;;0;0;50;Austin II;50;AMC;1,0
2695056901;13;1;1;0;53;iiolvosiuokkrl5iuoxcjo4p;1;31,5;42,0;2024-06-08T01:04:42.781Z;2024-06-08T01:36:26Z;[{'id': 5071838265, 'qualifierId': 140, 'value': '32.4'}, {'id': 5071838263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071838267, 'qualifierId': 141, 'value': '55.8'}, {'id': 5071838269, 'qualifierId': 212, 'value': '9.4'}, {'id': 5071838271, 'qualifierId': 213, 'value': '1.47'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;9,4;1,47;;55,8;32,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;32,4;55,8;;;;;;;;0;0;53;Austin II;53;DR;1,0
2695056903;14;1;1;0;54;iiolvosiuokkrl5iuoxcjo4p;1;32,4;55,6;2024-06-08T01:04:44.478Z;2024-06-08T01:04:45Z;[{'id': 5071838279, 'qualifierId': 141, 'value': '86.2'}, {'id': 5071838281, 'qualifierId': 212, 'value': '21.8'}, {'id': 5071838277, 'qualifierId': 140, 'value': '26.3'}, {'id': 5071838275, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071838283, 'qualifierId': 213, 'value': '1.87'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;21,8;1,87;;86,2;26,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;26,3;86,2;;;;;;;;0;0;54;Austin II;54;MC;1,0
2695056911;15;1;1;0;55;iiolvosiuokkrl5iuoxcjo4p;1;26,3;86,2;2024-06-08T01:04:45.598Z;2024-06-08T01:04:49Z;[{'id': 5071838353, 'qualifierId': 213, 'value': '0.38'}, {'id': 5071838351, 'qualifierId': 212, 'value': '17.4'}, {'id': 5071838345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071838347, 'qualifierId': 140, 'value': '41.7'}, {'id': 5071838349, 'qualifierId': 141, 'value': '95.7'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;17,4;0,38;;95,7;41,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;41,7;95,7;;;;;;;;0;0;55;Austin II;55;DC;1,0
2695056923;16;1;1;0;59;iiolvosiuokkrl5iuoxcjo4p;1;44,9;96,1;2024-06-08T01:04:49.134Z;2024-06-08T01:04:54Z;[{'id': 5071838469, 'qualifierId': 141, 'value': '89.3'}, {'id': 5071838471, 'qualifierId': 212, 'value': '7.9'}, {'id': 5071838473, 'qualifierId': 213, 'value': '3.77'}, {'id': 5071838465, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071838467, 'qualifierId': 140, 'value': '38.8'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;7,9;3,77;;89,3;38,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;38,8;89,3;;;;;;;;0;0;59;Austin II;59;DC;1,0
2695056925;17;4;1;1;4;iiolvosiuokkrl5iuoxcjo4p;1;46,8;89,0;2024-06-08T01:04:53.950Z;2024-06-08T01:04:56Z;[{'id': 5071838495, 'qualifierId': 152}, {'id': 5071838493, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071838497, 'qualifierId': 265}, {'id': 5071838499, 'qualifierId': 286}, {'id': 5071838551, 'qualifierId': 233, 'value': '11'}, {'id': 5071838491, 'qualifierId': 13}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;dbl4khkyxz3wn6wrkmemwwk5w;Foul;;;;;;;;;;;;;;;;;;;;11,0;;;;1,0;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;1;4;Austin II;64;MC;1,0
2695056935;11;4;1;1;4;d0c07im4a6oj8qa7f1zlt3pqs;0;53,2;11,0;2024-06-08T01:04:53.951Z;2024-06-08T01:04:57Z;[{'id': 5071838541, 'qualifierId': 13}, {'id': 5071838547, 'qualifierId': 265}, {'id': 5071838585, 'qualifierId': 233, 'value': '17'}, {'id': 5071838545, 'qualifierId': 152}, {'id': 5071838543, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071838549, 'qualifierId': 285}];35ds2xu43z6jccyhlr8jsomzu;B. Arellano;;;dbl4khkyxz3wn6wrkmemwwk5w;Foul;;;;;;;;;;;;;;;;;;;;17,0;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;1;4;Colorado Rapids II;64;AMC;1,0
2695056953;18;1;1;1;9;iiolvosiuokkrl5iuoxcjo4p;1;41,9;91,4;2024-06-08T01:04:59.662Z;2024-06-08T01:05:02Z;[{'id': 5071838691, 'qualifierId': 152}, {'id': 5071838701, 'qualifierId': 213, 'value': '3.40'}, {'id': 5071838689, 'qualifierId': 5}, {'id': 5071838699, 'qualifierId': 212, 'value': '14.2'}, {'id': 5071838697, 'qualifierId': 141, 'value': '86.0'}, {'id': 5071838695, 'qualifierId': 140, 'value': '28.8'}, {'id': 5071838693, 'qualifierId': 56, 'value': 'Back'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;14,2;3,4;;86,0;28,8;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;28,8;86,0;;;;;;;;0;1;9;Austin II;69;DC;1,0
2695056957;19;1;1;1;12;iiolvosiuokkrl5iuoxcjo4p;1;31,0;83,8;2024-06-08T01:05:02.462Z;2024-06-08T01:05:07Z;[{'id': 5071838733, 'qualifierId': 213, 'value': '4.16'}, {'id': 5071838727, 'qualifierId': 140, 'value': '21.3'}, {'id': 5071838725, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071838731, 'qualifierId': 212, 'value': '19.5'}, {'id': 5071838729, 'qualifierId': 141, 'value': '59.3'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;19,5;4,16;;59,3;21,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;21,3;59,3;;;;;;;;0;1;12;Austin II;72;DC;1,0
2695056959;20;1;1;1;17;iiolvosiuokkrl5iuoxcjo4p;1;22,5;56,7;2024-06-08T01:05:07.070Z;2024-06-08T01:05:08Z;[{'id': 5071838741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071838747, 'qualifierId': 212, 'value': '13.3'}, {'id': 5071838745, 'qualifierId': 141, 'value': '66.4'}, {'id': 5071838743, 'qualifierId': 140, 'value': '33.5'}, {'id': 5071838749, 'qualifierId': 213, 'value': '0.52'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;13,3;0,52;;66,4;33,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;33,5;66,4;;;;;;;;0;1;17;Austin II;77;DL;1,0
2695056963;21;1;1;1;18;iiolvosiuokkrl5iuoxcjo4p;1;33,5;66,4;2024-06-08T01:05:08.446Z;2024-06-08T01:05:10Z;[{'id': 5071838769, 'qualifierId': 141, 'value': '58.3'}, {'id': 5071838771, 'qualifierId': 212, 'value': '13.2'}, {'id': 5071838773, 'qualifierId': 213, 'value': '5.85'}, {'id': 5071838765, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071838767, 'qualifierId': 140, 'value': '44.9'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;13,2;5,85;;58,3;44,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;44,9;58,3;;;;;;;;0;1;18;Austin II;78;MC;1,0
2695976071;812;83;1;1;20;d0c07im4a6oj8qa7f1zlt3pqs;1;56,8;43,2;2024-06-08T01:05:10.375Z;2024-06-14T08:13:42Z;[{'id': 5076884449, 'qualifierId': 399, 'value': 'ew8oodr9hiuqve7xlz24xznfu'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;dbl4khkyxz3wn6wrkmemwwk5w;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;1;20;Colorado Rapids II;80;MC;1,0
2695056971;22;1;1;1;21;iiolvosiuokkrl5iuoxcjo4p;1;44,1;57,4;2024-06-08T01:05:10.847Z;2024-06-08T01:05:16Z;[{'id': 5071838853, 'qualifierId': 213, 'value': '4.13'}, {'id': 5071838849, 'qualifierId': 141, 'value': '27.9'}, {'id': 5071838845, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071838851, 'qualifierId': 212, 'value': '24.1'}, {'id': 5071838847, 'qualifierId': 140, 'value': '31.4'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;dbl4khkyxz3wn6wrkmemwwk5w;Pass;;;;;;;;;;24,1;4,13;;27,9;31,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;31,4;27,9;;;;;;;;0;1;21;Austin II;81;AMC;1,0
