id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_Resume;value_TeamKit;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Angle;value_PassEndX;value_Zone;value_KickOff;value_Length;value_PassEndY;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_TouchTypeControl;value_NextEventGoalKick;value_Low;value_GoalKick;value_IntendedTackleTarget;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_TouchTypePass;value_DeletedEventType;value_Assist;value_IntentionalAssist;value_Assisted;value_GoalmouthZ;value_FirstTouch;value_BoxLeft;value_RelatedEventId;value_BlockedX;value_LowLeft;value_GoalmouthY;value_RegularPlay;value_BlockedY;value_LeftFooted;value_Collected;value_Stooping;value_LowGkIntervention;value_Hands;value_KeeperThrow;value_TakeOnOvertake;value_OutOfPlay;value_Chipped;value_LowCentre;value_GoalShotGameClock;value_BoxCentre;value_GkYTimeOfGoal;value_BigChance;value_GkXTimeOfGoal;value_GkY;value_1On1;value_RightFooted;value_GoalShotTimestamp;value_GkX;value_BlockedPass;value_Injury;value_InjuredPlayerId;value_Head;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_SwitchOfPlay;value_PullBack;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_Cross;value_OutSwinger;value_IndividualPlay;value_FromCorner;value_Blocked;value_NotAssisted;value_DefBlock;value_OutOfBoxCentre;value_Feet;value_ParriedSafe;value_Reaching;value_LayOff;value_Overrun;value_CloseRight;value_FreeKick;value_High;value_SmallBoxCentre;value_FlickOn;value_AerialFoul;value_MediumGkIntervention;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_LastLine;value_Shove/Push;value_ParriedDanger;value_Sliding;value_NotVisible;value_Diving;value_HighGkIntervention;value_LowRight;value_SixYardBlocked;value_BoxRight;value_HighRight;value_SmallBoxRight;value_Strong;value_Volley;value_HighCentre;value_HighClaim;value_GkKickFromHands;value_Minutes;value_RecklessOffence;value_YellowCard;value_Standing;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_OverArm;value_Defensive1V1;value_Handball;value_SmallBoxLeft;value_HighLeft;value_SetPiece;value_OtherBodyPart;value_FantasyAssistedBy;value_OwnGoal;value_FantasyAssistTeam;value_FantasyAssistId;value_BoxDeepRight;value_FantasyAssistType;value_TacticalFoul;value_BlockedCross;value_GkHoof;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693834475;601;1;2;68;3;6ddsx316t3j0z6nolrky9k4r8;1;7,5;94,7;2024-06-02T00:36:09.801Z;2024-06-02T00:36:15Z;[{'id': 5065067221, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065067223, 'qualifierId': 140, 'value': '26.1'}, {'id': 5065067227, 'qualifierId': 212, 'value': '19.5'}, {'id': 5065067229, 'qualifierId': 213, 'value': '6.27'}, {'id': 5065067225, 'qualifierId': 141, 'value': '94.4'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;6,27;26,1;;;19,5;94,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;26,1;94,4;;;;;;;0;0;68;3;New York RB II;4083;FW;1,0
2694959657;927;83;2;68;8;4g68p0t2f5jzhzfr67i2rj1ex;1;61,0;6,4;2024-06-02T00:36:14.229Z;2024-06-07T13:17:56Z;[{'id': 5071287417, 'qualifierId': 399, 'value': 'duj699i9620tuf3ii9z06bqsq'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;d5izy9ptxpt812xrnrqw1bm6s;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;68;8;New York City II;4088;DC;1,0
2693834489;602;1;2;68;9;6ddsx316t3j0z6nolrky9k4r8;0;26,5;93,6;2024-06-02T00:36:15.593Z;2024-06-02T00:36:17Z;[{'id': 5065067311, 'qualifierId': 212, 'value': '9.8'}, {'id': 5065067313, 'qualifierId': 213, 'value': '6.17'}, {'id': 5065067305, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065067309, 'qualifierId': 141, 'value': '92.0'}, {'id': 5065067307, 'qualifierId': 140, 'value': '35.8'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;6,17;35,8;;;9,8;92,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;35,8;92,0;;;;;;;0;0;68;9;New York RB II;4089;MC;1,0
2693834493;562;49;2;68;11;4g68p0t2f5jzhzfr67i2rj1ex;1;56,4;10,0;2024-06-02T00:36:17.720Z;2024-06-02T00:36:17Z;[];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;d5izy9ptxpt812xrnrqw1bm6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;68;11;New York City II;4091;DC;1,0
2693834529;563;1;2;68;12;4g68p0t2f5jzhzfr67i2rj1ex;1;56,7;10,0;2024-06-02T00:36:17.911Z;2024-06-02T00:36:22Z;[{'id': 5065067543, 'qualifierId': 213, 'value': '1.40'}, {'id': 5065067539, 'qualifierId': 141, 'value': '20.7'}, {'id': 5065067541, 'qualifierId': 212, 'value': '7.4'}, {'id': 5065067537, 'qualifierId': 140, 'value': '57.9'}, {'id': 5065067535, 'qualifierId': 56, 'value': 'Right'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;1,4;57,9;;;7,4;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;57,9;20,7;;;;;;;0;0;68;12;New York City II;4092;DC;1,0
2693834561;564;1;2;68;16;4g68p0t2f5jzhzfr67i2rj1ex;1;63,4;36,4;2024-06-02T00:36:22.073Z;2024-06-02T00:36:25Z;[{'id': 5065067689, 'qualifierId': 141, 'value': '14.9'}, {'id': 5065067693, 'qualifierId': 213, 'value': '5.40'}, {'id': 5065067685, 'qualifierId': 56, 'value': 'Right'}, {'id': 5065067687, 'qualifierId': 140, 'value': '74.8'}, {'id': 5065067691, 'qualifierId': 212, 'value': '18.9'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;5,4;74,8;;;18,9;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;74,8;14,9;;;;;;;0;0;68;16;New York City II;4096;Sub;1,0
2693834581;565;1;2;68;19;4g68p0t2f5jzhzfr67i2rj1ex;1;74,8;14,9;2024-06-02T00:36:25.111Z;2024-06-02T00:36:27Z;[{'id': 5065067821, 'qualifierId': 141, 'value': '30.6'}, {'id': 5065067817, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065067825, 'qualifierId': 213, 'value': '1.87'}, {'id': 5065067819, 'qualifierId': 140, 'value': '71.7'}, {'id': 5065067823, 'qualifierId': 212, 'value': '11.2'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;1,87;71,7;;;11,2;30,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;71,7;30,6;;;;;;;0;0;68;19;New York City II;4099;Sub;1,0
2693834595;566;50;2;68;22;4g68p0t2f5jzhzfr67i2rj1ex;1;77,6;26,8;2024-06-02T00:36:28.538Z;2024-06-02T00:36:32Z;[{'id': 5065067901, 'qualifierId': 286}, {'id': 5065068087, 'qualifierId': 233, 'value': '603'}, {'id': 5065067899, 'qualifierId': 56, 'value': 'Center'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;d5izy9ptxpt812xrnrqw1bm6s;Dispossessed;;;;;;;;;;;;;;;;;;603,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;68;22;New York City II;4102;Sub;1,0
2693834615;603;7;2;68;22;6ddsx316t3j0z6nolrky9k4r8;1;22,4;73,2;2024-06-02T00:36:28.539Z;2024-06-07T13:18:17Z;[{'id': 5065068023, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065068025, 'qualifierId': 285}, {'id': 5065068071, 'qualifierId': 233, 'value': '566'}, {'id': 5071287447, 'qualifierId': 383}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;d5izy9ptxpt812xrnrqw1bm6s;Tackle;;;;;;;;;;;;;;;;;;566,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;68;22;New York RB II;4102;MC;1,0
2693834619;604;43;2;68;25;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-06-02T00:36:31.115Z;2024-06-02T00:36:34Z;[{'id': 5065068041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065068197, 'qualifierId': 144, 'value': '61'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;d5izy9ptxpt812xrnrqw1bm6s;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;68;25;New York RB II;4105;MC;1,0
2694959675;811;50;2;68;25;6ddsx316t3j0z6nolrky9k4r8;1;24,8;91,6;2024-06-02T00:36:31.430Z;2024-06-07T13:49:38Z;[{'id': 5071287497, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071287499, 'qualifierId': 285}, {'id': 5071293677, 'qualifierId': 233, 'value': '567'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;d5izy9ptxpt812xrnrqw1bm6s;Dispossessed;;;;;;;;;;;;;;;;;;567,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;68;25;New York RB II;4105;MC;1,0
2693834649;567;7;2;68;25;4g68p0t2f5jzhzfr67i2rj1ex;0;75,2;8,4;2024-06-02T00:36:31.431Z;2024-06-07T13:49:38Z;[{'id': 5065068191, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071293649, 'qualifierId': 233, 'value': '811'}, {'id': 5071287493, 'qualifierId': 385}, {'id': 5071287489, 'qualifierId': 286}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;d5izy9ptxpt812xrnrqw1bm6s;Tackle;;;;;;;;;;;;;;;;;;811,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;68;25;New York City II;4105;Sub;1,0
2693834665;605;1;2;68;29;6ddsx316t3j0z6nolrky9k4r8;1;28,4;86,6;2024-06-02T00:36:35.595Z;2024-06-02T00:36:37Z;[{'id': 5065068297, 'qualifierId': 213, 'value': '4.58'}, {'id': 5065068289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065068291, 'qualifierId': 140, 'value': '26.4'}, {'id': 5065068295, 'qualifierId': 212, 'value': '15.6'}, {'id': 5065068293, 'qualifierId': 141, 'value': '63.9'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;4,58;26,4;;;15,6;63,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;26,4;63,9;;;;;;;0;0;68;29;New York RB II;4109;MC;1,0
2693834695;606;1;2;68;31;6ddsx316t3j0z6nolrky9k4r8;1;30,2;61,5;2024-06-02T00:36:37.739Z;2024-06-07T13:19:11Z;[{'id': 5065068445, 'qualifierId': 212, 'value': '22.5'}, {'id': 5065068439, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065068443, 'qualifierId': 141, 'value': '48.9'}, {'id': 5065068447, 'qualifierId': 213, 'value': '3.53'}, {'id': 5065068441, 'qualifierId': 140, 'value': '10.4'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;3,53;10,4;;;22,5;48,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;10,4;48,9;;;;;;;0;0;68;31;New York RB II;4111;Sub;1,0
2693834709;607;1;2;68;34;6ddsx316t3j0z6nolrky9k4r8;1;12,4;48,4;2024-06-02T00:36:40.682Z;2024-06-02T00:36:42Z;[{'id': 5065068533, 'qualifierId': 140, 'value': '20.5'}, {'id': 5065068539, 'qualifierId': 213, 'value': '5.14'}, {'id': 5065068535, 'qualifierId': 141, 'value': '21.0'}, {'id': 5065068531, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065068537, 'qualifierId': 212, 'value': '20.5'}];3o4uxnvpnf3cwjs3srwegxp90;W. Meyer;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;5,14;20,5;;;20,5;21,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;20,5;21,0;;;;;;;0;0;68;34;New York RB II;4114;Sub;1,0
2693834763;608;1;2;68;36;6ddsx316t3j0z6nolrky9k4r8;1;20,5;21,0;2024-06-02T00:36:42.379Z;2024-06-02T00:36:47Z;[{'id': 5065068863, 'qualifierId': 212, 'value': '20.7'}, {'id': 5065068859, 'qualifierId': 140, 'value': '37.0'}, {'id': 5065068865, 'qualifierId': 213, 'value': '5.70'}, {'id': 5065068861, 'qualifierId': 141, 'value': '4.3'}, {'id': 5065068857, 'qualifierId': 56, 'value': 'Back'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;5,7;37,0;;;20,7;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;37,0;4,3;;;;;;;0;0;68;36;New York RB II;4116;DL;1,0
2693834783;609;1;2;68;41;6ddsx316t3j0z6nolrky9k4r8;1;55,9;6,5;2024-06-02T00:36:47.819Z;2024-06-02T00:36:49Z;[{'id': 5065068953, 'qualifierId': 213, 'value': '0.36'}, {'id': 5065068951, 'qualifierId': 212, 'value': '19.4'}, {'id': 5065068949, 'qualifierId': 141, 'value': '16.5'}, {'id': 5065068945, 'qualifierId': 56, 'value': 'Right'}, {'id': 5065068947, 'qualifierId': 140, 'value': '73.2'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;0,36;73,2;;;19,4;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;73,2;16,5;;;;;;;0;0;68;41;New York RB II;4121;DR;1,0
2693834787;610;61;2;68;43;6ddsx316t3j0z6nolrky9k4r8;0;73,2;16,5;2024-06-02T00:36:49.306Z;2024-06-02T00:36:49Z;[{'id': 5065068969, 'qualifierId': 56, 'value': 'Right'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;d5izy9ptxpt812xrnrqw1bm6s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;68;43;New York RB II;4123;Sub;1,0
2693834831;568;43;2;68;45;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-06-02T00:36:51.241Z;2024-06-07T13:19:46Z;[{'id': 5065069149, 'qualifierId': 141, 'value': '73.5'}, {'id': 5065069145, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065069153, 'qualifierId': 213, 'value': '4.93'}, {'id': 5065069147, 'qualifierId': 140, 'value': '28.9'}, {'id': 5071287537, 'qualifierId': 144, 'value': '1'}, {'id': 5065069151, 'qualifierId': 212, 'value': '5.9'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;d5izy9ptxpt812xrnrqw1bm6s;Deleted event;;;;;;;;;;4,93;28,9;;;5,9;73,5;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;28,9;73,5;;;;;;;0;0;68;45;New York City II;4125;DC;1,0
2693834835;569;49;2;68;47;4g68p0t2f5jzhzfr67i2rj1ex;1;28,9;73,5;2024-06-02T00:36:53.003Z;2024-06-02T00:36:53Z;[];4gp2d7oltfq4uwzj78gr6q9sk;J. Collahuazo;;;d5izy9ptxpt812xrnrqw1bm6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;68;47;New York City II;4127;DC;1,0
2693834879;570;1;2;68;47;4g68p0t2f5jzhzfr67i2rj1ex;1;38,6;78,7;2024-06-02T00:36:53.193Z;2024-06-07T13:19:49Z;[{'id': 5065069441, 'qualifierId': 213, 'value': '4.93'}, {'id': 5065069439, 'qualifierId': 212, 'value': '9.1'}, {'id': 5065069435, 'qualifierId': 140, 'value': '40.5'}, {'id': 5065069437, 'qualifierId': 141, 'value': '65.6'}, {'id': 5065069433, 'qualifierId': 56, 'value': 'Back'}];4gp2d7oltfq4uwzj78gr6q9sk;J. Collahuazo;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;4,93;40,5;;;9,1;65,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;40,5;65,6;;;;;;;0;0;68;47;New York City II;4127;DC;1,0
2693834893;571;1;2;68;53;4g68p0t2f5jzhzfr67i2rj1ex;1;53,5;53,4;2024-06-02T00:36:59.161Z;2024-06-02T00:37:00Z;[{'id': 5065069497, 'qualifierId': 212, 'value': '9.0'}, {'id': 5065069491, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065069499, 'qualifierId': 213, 'value': '3.10'}, {'id': 5065069495, 'qualifierId': 141, 'value': '54.0'}, {'id': 5065069493, 'qualifierId': 140, 'value': '44.9'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;3,1;44,9;;;9,0;54,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;44,9;54,0;;;;;;;0;0;68;53;New York City II;4133;Sub;1,0
2693834917;572;1;2;68;54;4g68p0t2f5jzhzfr67i2rj1ex;1;44,9;54,0;2024-06-02T00:37:00.537Z;2024-06-02T00:37:03Z;[{'id': 5065069645, 'qualifierId': 213, 'value': '1.21'}, {'id': 5065069639, 'qualifierId': 140, 'value': '48.4'}, {'id': 5065069643, 'qualifierId': 212, 'value': '10.5'}, {'id': 5065069641, 'qualifierId': 141, 'value': '68.4'}, {'id': 5065069637, 'qualifierId': 56, 'value': 'Back'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;1,21;48,4;;;10,5;68,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;48,4;68,4;;;;;;;0;0;68;54;New York City II;4134;DR;1,0
2693834947;573;1;2;68;57;4g68p0t2f5jzhzfr67i2rj1ex;1;55,7;68,9;2024-06-02T00:37:03.321Z;2024-06-07T13:20:00Z;[{'id': 5065069827, 'qualifierId': 56, 'value': 'Left'}, {'id': 5065069831, 'qualifierId': 141, 'value': '94.2'}, {'id': 5065069829, 'qualifierId': 140, 'value': '64.9'}, {'id': 5065069835, 'qualifierId': 213, 'value': '1.06'}, {'id': 5065069833, 'qualifierId': 212, 'value': '19.7'}];4gp2d7oltfq4uwzj78gr6q9sk;J. Collahuazo;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;1,06;64,9;;;19,7;94,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;64,9;94,2;;;;;;;0;0;68;57;New York City II;4137;DC;1,0
2693834961;574;1;2;69;2;4g68p0t2f5jzhzfr67i2rj1ex;1;64,9;94,2;2024-06-02T00:37:07.898Z;2024-06-02T00:37:09Z;[{'id': 5065069911, 'qualifierId': 141, 'value': '77.8'}, {'id': 5065069909, 'qualifierId': 140, 'value': '60.2'}, {'id': 5065069913, 'qualifierId': 212, 'value': '12.2'}, {'id': 5065069907, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065069915, 'qualifierId': 213, 'value': '4.30'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;d5izy9ptxpt812xrnrqw1bm6s;Pass;;;;;;;;;;4,3;60,2;;;12,2;77,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;60,2;77,8;;;;;;;0;0;69;2;New York City II;4142;DC;1,0
