id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_TeamKit;value_Captain;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndY;value_Length;value_Zone;value_PassEndX;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Direct;value_Offensive;value_Foul;value_Shove/Push;value_Defensive;value_Cross;value_FreeKickTaken;value_Chipped;value_OutOfPlay;value_KeeperThrow;value_SwitchOfPlay;value_NextEventGoalKick;value_GoalKick;value_Low;value_AttemptedTackle;value_BlockedPass;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_Head;value_LayOff;value_Assist;value_OutOfBoxCentre;value_GkX;value_RegularPlay;value_RightFooted;value_IndividualPlay;value_CloseRight;value_GoalmouthY;value_Assisted;value_GoalmouthZ;value_GkY;value_RelatedEventId;value_IntendedTackleTarget;value_HeadPass;value_High;value_BlockedY;value_Blocked;value_HitWoodwork;value_LowCentre;value_HitBar;value_BlockedX;value_DefBlock;value_PlayersCaughtOffside;value_FollowsShotRebound;value_DeletedEventType;value_Indirect;value_TacticalFoul;value_YellowCard;value_LeftFooted;value_BoxRight;value_NotAssisted;value_Stooping;value_Collected;value_Hands;value_NotVisible;value_BoxCentre;value_CloseLeft;value_IntentionalAssist;value_SwerveLeft;value_LowLeft;value_BoxLeft;value_FirstTouch;value_Fumble;value_ParriedDanger;value_ShirtPull/Holding;value_PenaltyTakerId;value_Penalty;value_Scored;value_Diving;value_GoalShotGameClock;value_GoalShotTimestamp;value_Second(2Nd)OppositeRelatedEventId;value_BigChance;value_CausingPlayer;value_RecklessOffence;value_FlickOn;value_DrinksBreak;value_RefereeDelay;value_HighLeft;value_SmallBoxLeft;value_LowRight;value_FollowsADribble;value_CloseHigh;value_Minutes;value_PullBack;value_35Centre;value_FreeKick;value_EndType;value_GkHoof;value_OutSwinger;value_Overrun;value_InjuredPlayerId;value_Injury;value_ThroughBall;value_2NdAssist;value_2NdAssisted;value_2NdRelatedEventId;value_FastBreak;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_FromCorner;value_NotPastGoalLine;value_Feet;value_Sliding;value_ParriedSafe;value_SetPiece;value_AerialFoul;value_CloseRightAndHigh;value_BlockedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2711618133;14;1;1;1;8;1pc6sx2h4rp113ldkbp5d2xas;1;94,0;0,0;2024-08-22T00:05:21.188Z;2024-08-22T00:05:22Z;[{'id': 5163316727, 'qualifierId': 212, 'value': '11.6'}, {'id': 5163316721, 'qualifierId': 56, 'value': 'Right'}, {'id': 5163316719, 'qualifierId': 107}, {'id': 5163316729, 'qualifierId': 213, 'value': '2.45'}, {'id': 5163316725, 'qualifierId': 141, 'value': '9.1'}, {'id': 5163316723, 'qualifierId': 140, 'value': '85.5'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;2,45;9,1;11,6;;85,5;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;85,5;9,1;;;;;;;;0;1;8;Houston Dynamo II;68;DMC;1,0
2711618145;15;1;1;1;9;1pc6sx2h4rp113ldkbp5d2xas;1;85,5;9,1;2024-08-22T00:05:22.643Z;2024-08-22T00:05:26Z;[{'id': 5163316791, 'qualifierId': 141, 'value': '21.8'}, {'id': 5163316789, 'qualifierId': 140, 'value': '67.5'}, {'id': 5163316793, 'qualifierId': 212, 'value': '20.8'}, {'id': 5163316787, 'qualifierId': 56, 'value': 'Center'}, {'id': 5163316795, 'qualifierId': 213, 'value': '2.71'}];a1rc6kukly42y5j5smz3w72tw;T. Ibsais;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;2,71;21,8;20,8;;67,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;67,5;21,8;;;;;;;;0;1;9;Houston Dynamo II;69;DMR;1,0
2711618159;16;1;1;1;13;1pc6sx2h4rp113ldkbp5d2xas;0;66,3;24,9;2024-08-22T00:05:26.787Z;2024-08-22T00:05:29Z;[{'id': 5163316893, 'qualifierId': 213, 'value': '0.53'}, {'id': 5163316887, 'qualifierId': 140, 'value': '92.9'}, {'id': 5163316895, 'qualifierId': 1}, {'id': 5163316889, 'qualifierId': 141, 'value': '49.1'}, {'id': 5163316883, 'qualifierId': 155}, {'id': 5163316885, 'qualifierId': 56, 'value': 'Center'}, {'id': 5163316891, 'qualifierId': 212, 'value': '32.4'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;0,53;49,1;32,4;;92,9;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;92,9;49,1;;;;;;;;0;1;13;Houston Dynamo II;73;DMC;1,0
2711618165;9;52;1;1;17;7pmw399vh2v44cjle4fkklp1w;1;7,4;49,4;2024-08-22T00:05:30.091Z;2024-08-22T00:05:30Z;[];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;bzxivr33jhmizbymk316otj4k;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;17;Minnesota United II;77;GK;1,0
2711618211;10;1;1;1;18;7pmw399vh2v44cjle4fkklp1w;1;9,9;48,2;2024-08-22T00:05:31.915Z;2024-08-22T00:05:36Z;[{'id': 5163317169, 'qualifierId': 141, 'value': '22.6'}, {'id': 5163317171, 'qualifierId': 212, 'value': '21.2'}, {'id': 5163317163, 'qualifierId': 123}, {'id': 5163317165, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163317173, 'qualifierId': 213, 'value': '5.32'}, {'id': 5163317167, 'qualifierId': 140, 'value': '21.4'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;5,32;22,6;21,2;;21,4;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;21,4;22,6;;;;;;;;0;1;18;Minnesota United II;78;GK;1,0
2711618239;11;1;1;1;23;7pmw399vh2v44cjle4fkklp1w;1;36,0;17,5;2024-08-22T00:05:36.403Z;2024-08-22T00:05:43Z;[{'id': 5163317343, 'qualifierId': 141, 'value': '94.3'}, {'id': 5163317345, 'qualifierId': 212, 'value': '81.5'}, {'id': 5163317337, 'qualifierId': 196}, {'id': 5163317349, 'qualifierId': 1}, {'id': 5163317339, 'qualifierId': 56, 'value': 'Left'}, {'id': 5163317347, 'qualifierId': 213, 'value': '0.70'}, {'id': 5163317341, 'qualifierId': 140, 'value': '95.6'}, {'id': 5163317335, 'qualifierId': 155}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;0,7;94,3;81,5;;95,6;1,0;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;95,6;94,3;;;;;;;;0;1;23;Minnesota United II;83;DL;1,0
2711618261;12;1;1;1;30;7pmw399vh2v44cjle4fkklp1w;1;96,6;88,0;2024-08-22T00:05:43.530Z;2024-08-22T00:05:47Z;[{'id': 5163317491, 'qualifierId': 140, 'value': '87.0'}, {'id': 5163317497, 'qualifierId': 213, 'value': '3.83'}, {'id': 5163317495, 'qualifierId': 212, 'value': '13.1'}, {'id': 5163317493, 'qualifierId': 141, 'value': '75.7'}, {'id': 5163317489, 'qualifierId': 56, 'value': 'Center'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;3,83;75,7;13,1;;87,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;87,0;75,7;;;;;;;;0;1;30;Minnesota United II;90;DC;1,0
2711618263;13;50;1;1;34;7pmw399vh2v44cjle4fkklp1w;1;90,0;73,8;2024-08-22T00:05:47.850Z;2024-08-22T00:05:51Z;[{'id': 5163317501, 'qualifierId': 56, 'value': 'Center'}, {'id': 5163317503, 'qualifierId': 286}, {'id': 5163317561, 'qualifierId': 233, 'value': '17'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;bzxivr33jhmizbymk316otj4k;Dispossessed;;;;;;;;;;;;;;;;;;;17,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;34;Minnesota United II;94;AML;1,0
2711618269;17;7;1;1;34;1pc6sx2h4rp113ldkbp5d2xas;0;10,0;26,2;2024-08-22T00:05:47.851Z;2024-08-22T00:05:50Z;[{'id': 5163317533, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163317535, 'qualifierId': 285}, {'id': 5163317537, 'qualifierId': 233, 'value': '13'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;bzxivr33jhmizbymk316otj4k;Tackle;;;;;;;;;;;;;;;;;;;13,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;1;34;Houston Dynamo II;94;DMC;1,0
2711618273;14;50;1;1;36;7pmw399vh2v44cjle4fkklp1w;1;94,2;78,6;2024-08-22T00:05:49.939Z;2024-08-22T00:05:54Z;[{'id': 5163317657, 'qualifierId': 233, 'value': '18'}, {'id': 5163317563, 'qualifierId': 56, 'value': 'Center'}, {'id': 5163317565, 'qualifierId': 286}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;bzxivr33jhmizbymk316otj4k;Dispossessed;;;;;;;;;;;;;;;;;;;18,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;36;Minnesota United II;96;AML;1,0
2711618285;18;7;1;1;36;1pc6sx2h4rp113ldkbp5d2xas;0;5,8;21,4;2024-08-22T00:05:49.940Z;2024-08-22T00:05:54Z;[{'id': 5163317647, 'qualifierId': 233, 'value': '14'}, {'id': 5163317623, 'qualifierId': 285}, {'id': 5163317621, 'qualifierId': 56, 'value': 'Back'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;bzxivr33jhmizbymk316otj4k;Tackle;;;;;;;;;;;;;;;;;;;14,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;1;36;Houston Dynamo II;96;DMC;1,0
2711618281;15;61;1;1;38;7pmw399vh2v44cjle4fkklp1w;1;97,1;81,7;2024-08-22T00:05:51.303Z;2024-08-22T00:05:51Z;[{'id': 5163317599, 'qualifierId': 56, 'value': 'Left'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;bzxivr33jhmizbymk316otj4k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;38;Minnesota United II;98;AML;1,0
2711618291;16;5;1;1;39;7pmw399vh2v44cjle4fkklp1w;0;101,0;80,2;2024-08-22T00:05:52.627Z;2024-08-22T00:20:22Z;[{'id': 5163317653, 'qualifierId': 346}, {'id': 5163317651, 'qualifierId': 56, 'value': 'Left'}, {'id': 5163318187, 'qualifierId': 233, 'value': '19'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;bzxivr33jhmizbymk316otj4k;Out;;;;;;;;;;;;;;;;;;;19,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;39;Minnesota United II;99;AML;1,0
2711618379;19;5;1;1;39;1pc6sx2h4rp113ldkbp5d2xas;1;-1,0;19,8;2024-08-22T00:05:52.627Z;2024-08-22T00:20:22Z;[{'id': 5163318167, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163318179, 'qualifierId': 233, 'value': '16'}, {'id': 5163318169, 'qualifierId': 346}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;bzxivr33jhmizbymk316otj4k;Out;;;;;;;;;;;;;;;;;;;16,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;1;39;Houston Dynamo II;99;DMC;1,0
2711618405;20;1;1;1;57;1pc6sx2h4rp113ldkbp5d2xas;1;5,4;46,4;2024-08-22T00:06:10.356Z;2024-08-22T00:06:15Z;[{'id': 5163318335, 'qualifierId': 141, 'value': '78.4'}, {'id': 5163318333, 'qualifierId': 140, 'value': '7.4'}, {'id': 5163318339, 'qualifierId': 213, 'value': '1.47'}, {'id': 5163318329, 'qualifierId': 124}, {'id': 5163318331, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163318337, 'qualifierId': 212, 'value': '21.9'}, {'id': 5163318343, 'qualifierId': 237}];9r22tf7lu2q4un35qwfsnpw5w;K. Zeruhn;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;1,47;78,4;21,9;;7,4;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;7,4;78,4;;;;;;;;0;1;57;Houston Dynamo II;117;GK;1,0
2711618409;21;1;1;2;2;1pc6sx2h4rp113ldkbp5d2xas;0;12,3;84,1;2024-08-22T00:06:15.651Z;2024-08-22T00:06:16Z;[{'id': 5163318369, 'qualifierId': 213, 'value': '0.00'}, {'id': 5163318363, 'qualifierId': 140, 'value': '39.3'}, {'id': 5163318365, 'qualifierId': 141, 'value': '84.1'}, {'id': 5163318361, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163318367, 'qualifierId': 212, 'value': '28.4'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;0,0;84,1;28,4;;39,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;39,3;84,1;;;;;;;;0;2;2;Houston Dynamo II;122;DC;1,0
2711618411;17;8;1;2;4;7pmw399vh2v44cjle4fkklp1w;1;63,8;11,8;2024-08-22T00:06:17.147Z;2024-08-22T00:06:17Z;[{'id': 5163318371, 'qualifierId': 56, 'value': 'Right'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;bzxivr33jhmizbymk316otj4k;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;2;4;Minnesota United II;124;DR;1,0
2711618417;18;49;1;2;5;7pmw399vh2v44cjle4fkklp1w;1;56,2;38,3;2024-08-22T00:06:18.571Z;2024-08-22T00:06:18Z;[];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;bzxivr33jhmizbymk316otj4k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;2;5;Minnesota United II;125;MC;1,0
2711618427;19;1;1;2;5;7pmw399vh2v44cjle4fkklp1w;1;56,2;38,3;2024-08-22T00:06:18.883Z;2024-08-22T00:06:20Z;[{'id': 5163318431, 'qualifierId': 213, 'value': '5.35'}, {'id': 5163318429, 'qualifierId': 212, 'value': '13.8'}, {'id': 5163318425, 'qualifierId': 140, 'value': '64.0'}, {'id': 5163318427, 'qualifierId': 141, 'value': '21.9'}, {'id': 5163318423, 'qualifierId': 56, 'value': 'Center'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;5,35;21,9;13,8;;64,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;64,0;21,9;;;;;;;;0;2;5;Minnesota United II;125;MC;1,0
2711618431;20;1;1;2;7;7pmw399vh2v44cjle4fkklp1w;1;64,0;21,9;2024-08-22T00:06:20.619Z;2024-08-22T00:06:22Z;[{'id': 5163318449, 'qualifierId': 141, 'value': '4.5'}, {'id': 5163318453, 'qualifierId': 213, 'value': '4.20'}, {'id': 5163318451, 'qualifierId': 212, 'value': '13.6'}, {'id': 5163318445, 'qualifierId': 56, 'value': 'Right'}, {'id': 5163318447, 'qualifierId': 140, 'value': '57.7'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;4,2;4,5;13,6;;57,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;57,7;4,5;;;;;;;;0;2;7;Minnesota United II;127;AMR;1,0
2711618441;21;1;1;2;9;7pmw399vh2v44cjle4fkklp1w;1;54,9;7,9;2024-08-22T00:06:22.322Z;2024-08-22T00:06:24Z;[{'id': 5163318511, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163318517, 'qualifierId': 212, 'value': '24.1'}, {'id': 5163318513, 'qualifierId': 140, 'value': '34.5'}, {'id': 5163318515, 'qualifierId': 141, 'value': '24.3'}, {'id': 5163318519, 'qualifierId': 213, 'value': '2.66'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;2,66;24,3;24,1;;34,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;34,5;24,3;;;;;;;;0;2;9;Minnesota United II;129;DR;1,0
2711618449;22;1;1;2;11;7pmw399vh2v44cjle4fkklp1w;1;34,5;24,5;2024-08-22T00:06:24.650Z;2024-08-22T00:06:29Z;[{'id': 5163318569, 'qualifierId': 213, 'value': '5.65'}, {'id': 5163318565, 'qualifierId': 141, 'value': '1.9'}, {'id': 5163318561, 'qualifierId': 56, 'value': 'Right'}, {'id': 5163318567, 'qualifierId': 212, 'value': '25.9'}, {'id': 5163318563, 'qualifierId': 140, 'value': '54.4'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;5,65;1,9;25,9;;54,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;54,4;1,9;;;;;;;;0;2;11;Minnesota United II;131;DL;1,0
2711618451;23;4;1;2;16;7pmw399vh2v44cjle4fkklp1w;1;56,2;8,4;2024-08-22T00:06:29.587Z;2024-08-22T00:20:28Z;[{'id': 5163318579, 'qualifierId': 152}, {'id': 5163318605, 'qualifierId': 233, 'value': '22'}, {'id': 5163318575, 'qualifierId': 13}, {'id': 5163318577, 'qualifierId': 56, 'value': 'Right'}, {'id': 5163318583, 'qualifierId': 286}, {'id': 5163318581, 'qualifierId': 265}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;bzxivr33jhmizbymk316otj4k;Foul;;;;;;;;;;;;;;;;;;;22,0;;1,0;1,0;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;2;16;Minnesota United II;136;AMR;1,0
2711618453;22;4;1;2;16;1pc6sx2h4rp113ldkbp5d2xas;0;43,8;91,6;2024-08-22T00:06:29.588Z;2024-08-22T00:20:28Z;[{'id': 5163318597, 'qualifierId': 56, 'value': 'Back'}, {'id': 5163318601, 'qualifierId': 265}, {'id': 5163318609, 'qualifierId': 233, 'value': '23'}, {'id': 5163318595, 'qualifierId': 13}, {'id': 5163318603, 'qualifierId': 285}, {'id': 5163318599, 'qualifierId': 152}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;bzxivr33jhmizbymk316otj4k;Foul;;;;;;;;;;;;;;;;;;;23,0;;1,0;;1,0;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;2;16;Houston Dynamo II;136;DML;1,0
2711618539;24;1;1;2;32;7pmw399vh2v44cjle4fkklp1w;1;58,4;4,0;2024-08-22T00:06:45.795Z;2024-08-22T00:06:48Z;[{'id': 5163319107, 'qualifierId': 5}, {'id': 5163319117, 'qualifierId': 212, 'value': '16.6'}, {'id': 5163319111, 'qualifierId': 56, 'value': 'Center'}, {'id': 5163319119, 'qualifierId': 213, 'value': '1.26'}, {'id': 5163319113, 'qualifierId': 140, 'value': '63.3'}, {'id': 5163319115, 'qualifierId': 141, 'value': '27.2'}, {'id': 5163319109, 'qualifierId': 152}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;1,26;27,2;16,6;;63,3;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;63,3;27,2;;;;;;;;0;2;32;Minnesota United II;152;DR;1,0
2711618549;25;1;1;2;35;7pmw399vh2v44cjle4fkklp1w;0;60,6;31,3;2024-08-22T00:06:48.187Z;2024-08-22T00:06:49Z;[{'id': 5163319145, 'qualifierId': 56, 'value': 'Center'}, {'id': 5163319147, 'qualifierId': 140, 'value': '57.9'}, {'id': 5163319151, 'qualifierId': 212, 'value': '5.1'}, {'id': 5163319149, 'qualifierId': 141, 'value': '37.6'}, {'id': 5163319153, 'qualifierId': 213, 'value': '2.16'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;bzxivr33jhmizbymk316otj4k;Pass;;;;;;;;;;;2,16;37,6;5,1;;57,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;57,9;37,6;;;;;;;;0;2;35;Minnesota United II;155;AML;1,0
