id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_TeamPlayerFormation;value_TeamFormation;value_JerseyNumber;value_TeamKit;value_Resume;value_Involved;value_DirectionOfPlay;value_PassEndX;value_PassEndY;value_Angle;value_Length;value_KickOff;value_Zone;value_Launch;value_LongBall;value_LowGkIntervention;value_KeeperThrow;value_LayOff;value_FlickOn;value_DeletedEventType;value_OppositeRelatedEventId;value_Defensive;value_TouchTypeControl;value_Offensive;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_SwitchOfPlay;value_Chipped;value_Head;value_HeadPass;value_TakeOnOvertake;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_TakeOnSpace;value_Defensive1V1;value_OutOfPlay;value_Right;value_Left;value_InSwinger;value_LeftFooted;value_CornerTaken;value_Cross;value_Shove/Push;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeClearance;value_BlockedPass;value_Assist;value_BoxRight;value_GkY;value_Assisted;value_GkX;value_GoalmouthY;value_RegularPlay;value_GoalmouthZ;value_IndividualPlay;value_DefBlock;value_ShirtPull/Holding;value_InjuredPlayerId;value_Injury;value_OverArm;value_BlockedX;value_BlockedY;value_OutOfBoxCentre;value_HighCentre;value_Reaching;value_Fingertip;value_Hands;value_HighGkIntervention;value_IntentionalAssist;value_OutSwinger;value_BoxCentre;value_FromCorner;value_Volley;value_FirstTouch;value_BigChance;value_LowCentre;value_Feet;value_Stooping;value_ParriedSafe;value_SetPiece;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_PullBack;value_Diving;value_ParriedDanger;value_MediumGkIntervention;value_PlayersCaughtOffside;value_Indirect;value_BoxLeft;value_Collected;value_NotVisible;value_ThroughBall;value_Overrun;value_NotPastGoalLine;value_FollowsShotRebound;value_Minutes;value_RecklessOffence;value_Dissent;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LowLeft;value_LowRight;value_HighClaim;value_FastBreak;value_35Centre;value_Standing;value_GkStart;value_HighRight;value_BlockedCross;value_Blocked;value_DrivenCross;value_Straight;value_RefereeStop;value_WeatherProblem;value_ClockAffecting;value_NotAssisted;value_HighLeft;value_High;value_AerialFoul;value_1On1;value_GkKickFromHands;value_BlockedClearance;value_HitWoodwork;value_HitRightPost;value_PenaltyTakerId;value_Penalty;value_Missed;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_GoesToPenalties;value_Scored;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716906689;639;28;2;83;58;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-02T04:12:25.672Z;2024-09-02T04:12:28Z;[{'id': 5192265235, 'qualifierId': 233, 'value': '881'}, {'id': 5192265201, 'qualifierId': 55, 'value': '638'}];;;;;f2zlw7uedqzyikhx5derov9jo;End delay;;;;;;;;;;;;;;;;;;;;;;;881,0;;;;;;;;;;;;;;;;;;;;;;;;;;;638,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;638,0;;;0;83;58;North Texas;5038;;
2716906697;881;28;2;83;58;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-09-02T04:12:25.672Z;2024-09-02T04:12:28Z;[{'id': 5192265225, 'qualifierId': 55, 'value': '880'}, {'id': 5192265229, 'qualifierId': 233, 'value': '639'}];;;;;f2zlw7uedqzyikhx5derov9jo;End delay;;;;;;;;;;;;;;;;;;;;;;;639,0;;;;;;;;;;;;;;;;;;;;;;;;;;;880,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;880,0;;;0;83;58;Colorado Rapids II;5038;;
2716906699;640;1;2;84;0;iiolvosiuokkrl5iuoxcjo4p;1;49,9;50,2;2024-09-02T04:12:27.447Z;2024-09-02T04:12:30Z;[{'id': 5192265247, 'qualifierId': 140, 'value': '32.7'}, {'id': 5192265255, 'qualifierId': 279, 'value': 'G'}, {'id': 5192265245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192265253, 'qualifierId': 213, 'value': '3.17'}, {'id': 5192265251, 'qualifierId': 212, 'value': '18.1'}, {'id': 5192265249, 'qualifierId': 141, 'value': '49.5'}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;32,7;49,5;3,17;18,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;32,7;49,5;;;;;;;;0;84;0;North Texas;5040;Sub;1,0
2716906705;641;1;2;84;2;iiolvosiuokkrl5iuoxcjo4p;1;34,2;55,0;2024-09-02T04:12:30.312Z;2024-09-02T04:12:33Z;[{'id': 5192265277, 'qualifierId': 140, 'value': '31.0'}, {'id': 5192265283, 'qualifierId': 213, 'value': '1.73'}, {'id': 5192265275, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192265281, 'qualifierId': 212, 'value': '21.1'}, {'id': 5192265279, 'qualifierId': 141, 'value': '85.6'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;31,0;85,6;1,73;21,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;31,0;85,6;;;;;;;;0;84;2;North Texas;5042;DC;1,0
2716906709;642;1;2;84;5;iiolvosiuokkrl5iuoxcjo4p;1;36,6;88,8;2024-09-02T04:12:33.353Z;2024-09-02T04:12:35Z;[{'id': 5192265311, 'qualifierId': 141, 'value': '89.2'}, {'id': 5192265313, 'qualifierId': 212, 'value': '6.8'}, {'id': 5192265307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192265309, 'qualifierId': 140, 'value': '43.1'}, {'id': 5192265315, 'qualifierId': 213, 'value': '0.04'}];eh27y0usldxsj6ouf3pkvbg9g;V. Rinaldi;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;43,1;89,2;0,04;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;43,1;89,2;;;;;;;;0;84;5;North Texas;5045;Sub;1,0
2716906715;643;1;2;84;7;iiolvosiuokkrl5iuoxcjo4p;1;40,3;89,8;2024-09-02T04:12:35.353Z;2024-09-02T04:12:37Z;[{'id': 5192265335, 'qualifierId': 141, 'value': '97.8'}, {'id': 5192265337, 'qualifierId': 212, 'value': '5.9'}, {'id': 5192265333, 'qualifierId': 140, 'value': '38.1'}, {'id': 5192265331, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192265339, 'qualifierId': 213, 'value': '1.97'}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;38,1;97,8;1,97;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;38,1;97,8;;;;;;;;0;84;7;North Texas;5047;Sub;1,0
2716906717;644;1;2;84;10;iiolvosiuokkrl5iuoxcjo4p;0;38,1;97,8;2024-09-02T04:12:37.575Z;2024-09-02T04:12:41Z;[{'id': 5192265345, 'qualifierId': 140, 'value': '38.6'}, {'id': 5192265379, 'qualifierId': 233, 'value': '882'}, {'id': 5192265349, 'qualifierId': 212, 'value': '0.8'}, {'id': 5192265351, 'qualifierId': 213, 'value': '5.48'}, {'id': 5192265347, 'qualifierId': 141, 'value': '97.0'}, {'id': 5192265383, 'qualifierId': 286}, {'id': 5192265377, 'qualifierId': 236}, {'id': 5192265343, 'qualifierId': 56, 'value': 'Back'}];eh27y0usldxsj6ouf3pkvbg9g;V. Rinaldi;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;38,6;97,0;5,48;0,8;;;;;;;;;;882,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;38,6;97,0;;;;;;;;0;84;10;North Texas;5050;Sub;1,0
2716906723;882;74;2;84;10;99l7fsj6ykgbyqcb9zqqu9dgq;1;68,2;2,3;2024-09-02T04:12:37.576Z;2024-09-02T04:14:29Z;[{'id': 5192265373, 'qualifierId': 56, 'value': 'Right'}, {'id': 5192265385, 'qualifierId': 233, 'value': '644'}, {'id': 5192265375, 'qualifierId': 285}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;;f2zlw7uedqzyikhx5derov9jo;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;;644,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;84;10;Colorado Rapids II;5050;Sub;1,0
2716906735;645;5;2;84;12;iiolvosiuokkrl5iuoxcjo4p;1;38,8;101,8;2024-09-02T04:12:40.345Z;2024-09-02T04:13:59Z;[{'id': 5192265447, 'qualifierId': 233, 'value': '883'}, {'id': 5192265443, 'qualifierId': 347}, {'id': 5192265441, 'qualifierId': 56, 'value': 'Back'}];eh27y0usldxsj6ouf3pkvbg9g;V. Rinaldi;;;f2zlw7uedqzyikhx5derov9jo;Out;;;;;;;;;;;;;;;;;;;;;;;883,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;84;12;North Texas;5052;Sub;1,0
2716906725;883;5;2;84;12;99l7fsj6ykgbyqcb9zqqu9dgq;0;61,2;-1,8;2024-09-02T04:12:40.345Z;2024-09-02T04:13:59Z;[{'id': 5192265457, 'qualifierId': 233, 'value': '645'}, {'id': 5192265393, 'qualifierId': 56, 'value': 'Right'}, {'id': 5192265395, 'qualifierId': 347}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;;f2zlw7uedqzyikhx5derov9jo;Out;;;;;;;;;;;;;;;;;;;;;;;645,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;84;12;Colorado Rapids II;5052;Sub;1,0
2716906753;646;1;2;84;26;iiolvosiuokkrl5iuoxcjo4p;1;41,8;100,0;2024-09-02T04:12:53.625Z;2024-09-02T04:12:56Z;[{'id': 5192265509, 'qualifierId': 107}, {'id': 5192265515, 'qualifierId': 141, 'value': '94.4'}, {'id': 5192265519, 'qualifierId': 213, 'value': '6.02'}, {'id': 5192265511, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192265517, 'qualifierId': 212, 'value': '18.4'}, {'id': 5192265513, 'qualifierId': 140, 'value': '58.7'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;58,7;94,4;6,02;18,4;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;58,7;94,4;;;;;;;;0;84;26;North Texas;5066;DC;1,0
2716906751;884;43;2;84;27;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-09-02T04:12:55.170Z;2024-09-02T04:12:59Z;[{'id': 5192265505, 'qualifierId': 56, 'value': 'Right'}, {'id': 5192265507, 'qualifierId': 286, 'value': '0'}, {'id': 5192265561, 'qualifierId': 144, 'value': '44'}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;;f2zlw7uedqzyikhx5derov9jo;Deleted event;;;;;;;;;;;;;;;;;;;;;;44,0;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;84;27;Colorado Rapids II;5067;Sub;1,0
2716906757;647;1;2;84;28;iiolvosiuokkrl5iuoxcjo4p;0;58,7;94,2;2024-09-02T04:12:55.896Z;2024-09-02T04:12:57Z;[{'id': 5192265539, 'qualifierId': 141, 'value': '89.8'}, {'id': 5192265531, 'qualifierId': 3}, {'id': 5192265533, 'qualifierId': 168}, {'id': 5192265541, 'qualifierId': 212, 'value': '16.2'}, {'id': 5192265543, 'qualifierId': 213, 'value': '6.10'}, {'id': 5192265535, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192265537, 'qualifierId': 140, 'value': '73.9'}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;73,9;89,8;6,1;16,2;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;73,9;89,8;;;;;;;;0;84;28;North Texas;5068;Sub;1,0
2716906765;885;49;2;84;33;99l7fsj6ykgbyqcb9zqqu9dgq;1;11,0;8,8;2024-09-02T04:13:00.434Z;2024-09-02T04:13:00Z;[];7al9w77ailhli8g487tkl32tw;M. Westergren;;;f2zlw7uedqzyikhx5derov9jo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;84;33;Colorado Rapids II;5073;DL;1,0
2716906771;886;1;2;84;33;99l7fsj6ykgbyqcb9zqqu9dgq;1;11,7;10,6;2024-09-02T04:13:01.345Z;2024-09-02T04:13:02Z;[{'id': 5192265587, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192265593, 'qualifierId': 212, 'value': '27.8'}, {'id': 5192265595, 'qualifierId': 213, 'value': '1.74'}, {'id': 5192265591, 'qualifierId': 141, 'value': '50.9'}, {'id': 5192265589, 'qualifierId': 140, 'value': '7.3'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;7,3;50,9;1,74;27,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;7,3;50,9;;;;;;;;0;84;33;Colorado Rapids II;5073;DL;1,0
2716906785;887;1;2;84;35;99l7fsj6ykgbyqcb9zqqu9dgq;1;9,4;53,7;2024-09-02T04:13:02.770Z;2024-09-02T04:13:06Z;[{'id': 5192265649, 'qualifierId': 213, 'value': '0.99'}, {'id': 5192265641, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192265643, 'qualifierId': 140, 'value': '26.7'}, {'id': 5192265651, 'qualifierId': 1}, {'id': 5192265645, 'qualifierId': 141, 'value': '94.2'}, {'id': 5192265647, 'qualifierId': 212, 'value': '33.0'}];608d9yxcn99up33girsspyaga;A. Carrera;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;26,7;94,2;0,99;33,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;26,7;94,2;;;;;;;;0;84;35;Colorado Rapids II;5075;GK;1,0
2716906791;888;1;2;84;39;99l7fsj6ykgbyqcb9zqqu9dgq;1;26,1;93,8;2024-09-02T04:13:06.482Z;2024-09-02T04:13:09Z;[{'id': 5192265683, 'qualifierId': 212, 'value': '13.5'}, {'id': 5192265677, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192265679, 'qualifierId': 140, 'value': '21.4'}, {'id': 5192265681, 'qualifierId': 141, 'value': '75.4'}, {'id': 5192265685, 'qualifierId': 213, 'value': '4.34'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;21,4;75,4;4,34;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;21,4;75,4;;;;;;;;0;84;39;Colorado Rapids II;5079;DC;1,0
2716906805;889;1;2;84;41;99l7fsj6ykgbyqcb9zqqu9dgq;0;21,3;74,5;2024-09-02T04:13:09.314Z;2024-09-02T04:13:12Z;[{'id': 5192265731, 'qualifierId': 212, 'value': '40.7'}, {'id': 5192265727, 'qualifierId': 140, 'value': '43.1'}, {'id': 5192265735, 'qualifierId': 1}, {'id': 5192265723, 'qualifierId': 155}, {'id': 5192265725, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192265733, 'qualifierId': 213, 'value': '5.31'}, {'id': 5192265729, 'qualifierId': 141, 'value': '25.0'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;43,1;25,0;5,31;40,7;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;43,1;25,0;;;;;;;;0;84;41;Colorado Rapids II;5081;MC;1,0
2716906809;648;1;2;84;44;iiolvosiuokkrl5iuoxcjo4p;1;62,4;68,2;2024-09-02T04:13:12.153Z;2024-09-02T04:13:14Z;[{'id': 5192265751, 'qualifierId': 141, 'value': '64.5'}, {'id': 5192265753, 'qualifierId': 212, 'value': '10.2'}, {'id': 5192265749, 'qualifierId': 140, 'value': '71.8'}, {'id': 5192265755, 'qualifierId': 213, 'value': '6.03'}, {'id': 5192265747, 'qualifierId': 56, 'value': 'Center'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;71,8;64,5;6,03;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;71,8;64,5;;;;;;;;0;84;44;North Texas;5084;DC;1,0
2716906815;650;43;2;84;45;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-09-02T04:13:13.322Z;2024-09-05T12:01:47Z;[{'id': 5196317663, 'qualifierId': 144, 'value': '49'}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;f2zlw7uedqzyikhx5derov9jo;Deleted event;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;84;45;North Texas;5085;Sub;1,0
2716906811;649;61;2;84;46;iiolvosiuokkrl5iuoxcjo4p;0;70,8;64,5;2024-09-02T04:13:14.392Z;2024-09-02T04:13:14Z;[{'id': 5192265761, 'qualifierId': 56, 'value': 'Center'}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;f2zlw7uedqzyikhx5derov9jo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;84;46;North Texas;5086;Sub;1,0
2716906813;890;43;2;84;47;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-09-02T04:13:15.106Z;2024-09-05T12:01:48Z;[{'id': 5196317667, 'qualifierId': 144, 'value': '49'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;f2zlw7uedqzyikhx5derov9jo;Deleted event;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;84;47;Colorado Rapids II;5087;MC;1,0
2716906825;891;1;2;84;49;99l7fsj6ykgbyqcb9zqqu9dgq;1;27,8;46,1;2024-09-02T04:13:16.562Z;2024-09-02T04:13:19Z;[{'id': 5192265793, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192265799, 'qualifierId': 212, 'value': '32.6'}, {'id': 5192265801, 'qualifierId': 213, 'value': '0.96'}, {'id': 5192265803, 'qualifierId': 1}, {'id': 5192265795, 'qualifierId': 140, 'value': '45.5'}, {'id': 5192265797, 'qualifierId': 141, 'value': '85.4'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;45,5;85,4;0,96;32,6;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;45,5;85,4;;;;;;;;0;84;49;Colorado Rapids II;5089;MC;1,0
2716906833;892;1;2;84;52;99l7fsj6ykgbyqcb9zqqu9dgq;0;46,1;82,4;2024-09-02T04:13:19.602Z;2024-09-05T12:02:10Z;[{'id': 5192265821, 'qualifierId': 141, 'value': '67.9'}, {'id': 5192265817, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192265823, 'qualifierId': 212, 'value': '21.8'}, {'id': 5196317841, 'qualifierId': 156}, {'id': 5192265819, 'qualifierId': 140, 'value': '27.6'}, {'id': 5192265825, 'qualifierId': 213, 'value': '3.61'}];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;f2zlw7uedqzyikhx5derov9jo;Pass;;;;;;;;;;27,6;67,9;3,61;21,8;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;27,6;67,9;;;;;;;;0;84;52;Colorado Rapids II;5092;Sub;1,0
2716906831;651;49;2;84;53;iiolvosiuokkrl5iuoxcjo4p;1;65,3;31,3;2024-09-02T04:13:20.459Z;2024-09-02T04:13:20Z;[];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;f2zlw7uedqzyikhx5derov9jo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;84;53;North Texas;5093;Sub;1,0
