id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamKit;value_Involved;value_PlayerPosition;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_PassEndX;value_Zone;value_Angle;value_Length;value_LongBall;value_Launch;value_OutOfPlay;value_Head;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_BlockedPass;value_Defensive;value_TouchTypePass;value_Chipped;value_Cross;value_LeftFooted;value_OutSwinger;value_BlockedCross;value_Left;value_Assist;value_IntentionalAssist;value_InSwinger;value_CornerTaken;value_RightFooted;value_CloseLeft;value_GkX;value_Assisted;value_GkY;value_FromCorner;value_FirstTouch;value_BoxCentre;value_GoalmouthZ;value_GoalmouthY;value_RelatedEventId;value_NextEventGoalKick;value_GoalKick;value_High;value_TakeOnOvertake;value_Overrun;value_DeletedEventType;value_TakeOnSpace;value_LayOff;value_RegularPlay;value_LowLeft;value_BoxLeft;value_GoalShotTimestamp;value_IndividualPlay;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_HeadPass;value_TouchTypeControl;value_LowCentre;value_Blocked;value_BlockedX;value_BoxRight;value_BlockedY;value_SixYardBlocked;value_DefBlock;value_Right;value_FloatedCross;value_Straight;value_TouchTypeClearance;value_DrivenCross;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_ShirtPull/Holding;value_HighGkIntervention;value_HighClaim;value_GkHoof;value_CloseLeftAndHigh;value_OutOfBoxCentre;value_Low;value_Shove/Push;value_NotRetreating;value_YellowCard;value_IntendedTackleTarget;value_SmallBoxRight;value_Volley;value_SetPiece;value_LowRight;value_FreeKick;value_OutOfBoxDeepRight;value_NotAssisted;value_LeadingToGoal;value_BigChance;value_RelatedError1Id;value_FlickOn;value_MediumGkIntervention;value_KeeperThrow;value_LowGkIntervention;value_HitLeftPost;value_HitWoodwork;value_HighCentre;value_Hands;value_Fumble;value_Standing;value_ParriedDanger;value_HitRightPost;value_NotVisible;value_GkKickFromHands;value_SwitchOfPlay;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_Minutes;value_SwerveLeft;value_Diving;value_ParriedSafe;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_CaptainChange;value_PlayersCaughtOffside;value_Indirect;value_OtherReason;value_RefereeDelay;value_CloseRight;value_ProfessionalFoulLastMan;value_RedCard;value_Collected;value_TacticalFoul;value_VideoCoverageLost;value_CloseHigh;value_TimeWasting;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716880855;725;50;2;81;5;bd0378yx50xpdcgwkt9p9bmz8;1;76,8;63,6;2024-09-02T01:46:45.347Z;2024-09-02T01:46:48Z;[{'id': 5192146541, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192146543, 'qualifierId': 286}, {'id': 5192146561, 'qualifierId': 233, 'value': '654'}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;f28rgiegrw553krvj4ckl8fmc;Dispossessed;;;;;;;;;;;;;;;;;;;;;654,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;81;5;Toronto II;4865;FW;1,0
2716880857;654;7;2;81;5;29nx7yxy1rdqv2oobqn5pjf8p;0;23,2;36,4;2024-09-02T01:46:45.348Z;2024-09-05T13:01:17Z;[{'id': 5192146555, 'qualifierId': 233, 'value': '725'}, {'id': 5196343869, 'qualifierId': 384}, {'id': 5192146549, 'qualifierId': 285}, {'id': 5192146547, 'qualifierId': 56, 'value': 'Back'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;f28rgiegrw553krvj4ckl8fmc;Tackle;;;;;;;;;;;;;;;;;;;;;725,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;81;5;Cincinnati II;4865;Sub;1,0
2716880873;726;1;2;81;7;bd0378yx50xpdcgwkt9p9bmz8;1;69,4;80,0;2024-09-02T01:46:47.203Z;2024-09-02T01:46:49Z;[{'id': 5192146641, 'qualifierId': 141, 'value': '84.1'}, {'id': 5192146639, 'qualifierId': 140, 'value': '58.6'}, {'id': 5192146643, 'qualifierId': 212, 'value': '11.7'}, {'id': 5192146637, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192146645, 'qualifierId': 213, 'value': '2.90'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;84,1;;58,6;;2,9;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;58,6;84,1;;;;;;;0;0;81;7;Toronto II;4867;Sub;1,0
2716880889;727;1;2;81;9;bd0378yx50xpdcgwkt9p9bmz8;1;59,6;84,1;2024-09-02T01:46:49.251Z;2024-09-02T01:46:51Z;[{'id': 5192146711, 'qualifierId': 141, 'value': '67.5'}, {'id': 5192146707, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192146713, 'qualifierId': 212, 'value': '11.6'}, {'id': 5192146709, 'qualifierId': 140, 'value': '56.9'}, {'id': 5192146715, 'qualifierId': 213, 'value': '4.47'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;67,5;;56,9;;4,47;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;56,9;67,5;;;;;;;0;0;81;9;Toronto II;4869;DML;1,0
2716880915;728;1;2;81;11;bd0378yx50xpdcgwkt9p9bmz8;1;57,5;61,7;2024-09-02T01:46:51.795Z;2024-09-02T01:46:55Z;[{'id': 5192146803, 'qualifierId': 56, 'value': 'Right'}, {'id': 5192146811, 'qualifierId': 213, 'value': '4.99'}, {'id': 5192146805, 'qualifierId': 140, 'value': '65.4'}, {'id': 5192146807, 'qualifierId': 141, 'value': '19.2'}, {'id': 5192146809, 'qualifierId': 212, 'value': '30.1'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;19,2;;65,4;;4,99;30,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;65,4;19,2;;;;;;;0;0;81;11;Toronto II;4871;DC;1,0
2716880927;729;1;2;81;15;bd0378yx50xpdcgwkt9p9bmz8;1;65,6;17,7;2024-09-02T01:46:55.251Z;2024-09-02T01:46:57Z;[{'id': 5192146851, 'qualifierId': 140, 'value': '69.7'}, {'id': 5192146857, 'qualifierId': 213, 'value': '5.19'}, {'id': 5192146855, 'qualifierId': 212, 'value': '9.3'}, {'id': 5192146853, 'qualifierId': 141, 'value': '5.5'}, {'id': 5192146849, 'qualifierId': 56, 'value': 'Right'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;5,5;;69,7;;5,19;9,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;69,7;5,5;;;;;;;0;0;81;15;Toronto II;4875;DMC;1,0
2716880933;730;3;2;81;16;bd0378yx50xpdcgwkt9p9bmz8;0;68,8;4,2;2024-09-02T01:46:56.691Z;2024-09-05T13:01:34Z;[{'id': 5192146921, 'qualifierId': 233, 'value': '655'}, {'id': 5196343907, 'qualifierId': 465}, {'id': 5192146877, 'qualifierId': 56, 'value': 'Right'}, {'id': 5192146879, 'qualifierId': 286}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;f28rgiegrw553krvj4ckl8fmc;Take On;;;;;;;;;;;;;;;;;;;;;655,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;81;16;Toronto II;4876;Sub;1,0
2716880929;655;7;2;81;16;29nx7yxy1rdqv2oobqn5pjf8p;1;31,2;95,8;2024-09-02T01:46:56.692Z;2024-09-05T13:01:36Z;[{'id': 5192146869, 'qualifierId': 285}, {'id': 5192146867, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192146901, 'qualifierId': 233, 'value': '730'}, {'id': 5192146865, 'qualifierId': 167}, {'id': 5196343915, 'qualifierId': 383}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;f28rgiegrw553krvj4ckl8fmc;Tackle;;;;;;;;;;;;;;;;;;1,0;;;730,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;81;16;Cincinnati II;4876;DML;1,0
2716880935;656;5;2;81;17;29nx7yxy1rdqv2oobqn5pjf8p;0;33,5;101,4;2024-09-02T01:46:57.540Z;2024-09-02T01:47:04Z;[{'id': 5192146891, 'qualifierId': 347}, {'id': 5192146889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192147153, 'qualifierId': 233, 'value': '731'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;f28rgiegrw553krvj4ckl8fmc;Out;;;;;;;;;;;;;;;;;;;;1,0;731,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;81;17;Cincinnati II;4877;DML;1,0
2716880981;731;5;2;81;17;bd0378yx50xpdcgwkt9p9bmz8;1;66,5;-1,4;2024-09-02T01:46:57.540Z;2024-09-02T02:01:28Z;[{'id': 5192147137, 'qualifierId': 56, 'value': 'Right'}, {'id': 5192147139, 'qualifierId': 347}, {'id': 5192147141, 'qualifierId': 233, 'value': '656'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;f28rgiegrw553krvj4ckl8fmc;Out;;;;;;;;;;;;;;;;;;;;1,0;656,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;81;17;Toronto II;4877;Sub;1,0
2716881019;732;1;2;81;24;bd0378yx50xpdcgwkt9p9bmz8;1;54,8;0,0;2024-09-02T01:47:04.291Z;2024-09-02T01:47:11Z;[{'id': 5192147349, 'qualifierId': 213, 'value': '2.27'}, {'id': 5192147341, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192147347, 'qualifierId': 212, 'value': '20.5'}, {'id': 5192147345, 'qualifierId': 141, 'value': '22.5'}, {'id': 5192147343, 'qualifierId': 140, 'value': '42.2'}, {'id': 5192147339, 'qualifierId': 107}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;22,5;;42,2;;2,27;20,5;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;42,2;22,5;;;;;;;0;0;81;24;Toronto II;4884;DMC;1,0
2716881041;733;1;2;81;32;bd0378yx50xpdcgwkt9p9bmz8;1;44,1;26,4;2024-09-02T01:47:12.435Z;2024-09-02T01:47:15Z;[{'id': 5192147445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192147449, 'qualifierId': 140, 'value': '45.5'}, {'id': 5192147453, 'qualifierId': 141, 'value': '52.2'}, {'id': 5192147459, 'qualifierId': 213, 'value': '1.49'}, {'id': 5192147457, 'qualifierId': 212, 'value': '17.6'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;52,2;;45,5;;1,49;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;45,5;52,2;;;;;;;0;0;81;32;Toronto II;4892;DC;1,0
2716881079;734;1;2;81;35;bd0378yx50xpdcgwkt9p9bmz8;1;56,8;71,4;2024-09-02T01:47:15.683Z;2024-09-02T01:47:23Z;[{'id': 5192147641, 'qualifierId': 141, 'value': '94.7'}, {'id': 5192147637, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192147645, 'qualifierId': 213, 'value': '0.87'}, {'id': 5192147639, 'qualifierId': 140, 'value': '69.5'}, {'id': 5192147643, 'qualifierId': 212, 'value': '20.7'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;94,7;;69,5;;0,87;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;69,5;94,7;;;;;;;0;0;81;35;Toronto II;4895;Sub;1,0
2716881097;735;1;2;81;43;bd0378yx50xpdcgwkt9p9bmz8;1;67,7;85,0;2024-09-02T01:47:23.603Z;2024-09-02T01:47:28Z;[{'id': 5192147727, 'qualifierId': 212, 'value': '8.8'}, {'id': 5192147717, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192147721, 'qualifierId': 140, 'value': '63.0'}, {'id': 5192147729, 'qualifierId': 213, 'value': '4.12'}, {'id': 5192147725, 'qualifierId': 141, 'value': '74.2'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;74,2;;63,0;;4,12;8,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;63,0;74,2;;;;;;;0;0;81;43;Toronto II;4903;Sub;1,0
2716881103;736;1;2;81;48;bd0378yx50xpdcgwkt9p9bmz8;1;62,0;70,8;2024-09-02T01:47:28.035Z;2024-09-02T01:47:29Z;[{'id': 5192147757, 'qualifierId': 212, 'value': '15.6'}, {'id': 5192147759, 'qualifierId': 213, 'value': '4.25'}, {'id': 5192147751, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192147753, 'qualifierId': 140, 'value': '55.4'}, {'id': 5192147755, 'qualifierId': 141, 'value': '50.3'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;50,3;;55,4;;4,25;15,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;55,4;50,3;;;;;;;0;0;81;48;Toronto II;4908;Sub;1,0
2716881123;737;1;2;81;49;bd0378yx50xpdcgwkt9p9bmz8;1;55,4;50,3;2024-09-02T01:47:28.947Z;2024-09-02T01:47:31Z;[{'id': 5192147845, 'qualifierId': 212, 'value': '13.6'}, {'id': 5192147839, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192147843, 'qualifierId': 141, 'value': '30.4'}, {'id': 5192147841, 'qualifierId': 140, 'value': '54.7'}, {'id': 5192147847, 'qualifierId': 213, 'value': '4.66'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;30,4;;54,7;;4,66;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;54,7;30,4;;;;;;;0;0;81;49;Toronto II;4909;DC;1,0
2716881135;738;1;2;81;51;bd0378yx50xpdcgwkt9p9bmz8;0;55,3;30,3;2024-09-02T01:47:31.171Z;2024-09-02T01:47:32Z;[{'id': 5192147889, 'qualifierId': 141, 'value': '30.4'}, {'id': 5192147893, 'qualifierId': 213, 'value': '0.00'}, {'id': 5192147887, 'qualifierId': 140, 'value': '74.8'}, {'id': 5192147885, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192147891, 'qualifierId': 212, 'value': '20.5'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;30,4;;74,8;;0,0;20,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;74,8;30,4;;;;;;;0;0;81;51;Toronto II;4911;DMC;1,0
2716881167;739;4;2;81;55;bd0378yx50xpdcgwkt9p9bmz8;1;69,6;28,2;2024-09-02T01:47:34.834Z;2024-09-02T01:47:40Z;[{'id': 5192148125, 'qualifierId': 152}, {'id': 5192148123, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192148119, 'qualifierId': 13}, {'id': 5192148129, 'qualifierId': 233, 'value': '657'}, {'id': 5192148121, 'qualifierId': 295}, {'id': 5192148127, 'qualifierId': 286}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;f28rgiegrw553krvj4ckl8fmc;Foul;;;;;;;;;;;;;;;;;;;;;657,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;81;55;Toronto II;4915;Sub;1,0
2716881149;657;4;2;81;55;29nx7yxy1rdqv2oobqn5pjf8p;0;30,4;71,8;2024-09-02T01:47:34.835Z;2024-09-02T01:47:40Z;[{'id': 5192148083, 'qualifierId': 152}, {'id': 5192148085, 'qualifierId': 285}, {'id': 5192148079, 'qualifierId': 295}, {'id': 5192148077, 'qualifierId': 13}, {'id': 5192148081, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192148135, 'qualifierId': 233, 'value': '739'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;f28rgiegrw553krvj4ckl8fmc;Foul;;;;;;;;;;;;;;;;;;;;;739,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;81;55;Cincinnati II;4915;MC;1,0
2716881341;740;1;2;82;28;bd0378yx50xpdcgwkt9p9bmz8;0;70,2;26,5;2024-09-02T01:48:08.562Z;2024-09-02T01:48:12Z;[{'id': 5192148891, 'qualifierId': 141, 'value': '64.0'}, {'id': 5192148883, 'qualifierId': 152}, {'id': 5192148897, 'qualifierId': 1}, {'id': 5192148885, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192148895, 'qualifierId': 213, 'value': '0.67'}, {'id': 5192148887, 'qualifierId': 140, 'value': '100.0'}, {'id': 5192148879, 'qualifierId': 5}, {'id': 5192148893, 'qualifierId': 212, 'value': '41.3'}, {'id': 5192148881, 'qualifierId': 155}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;64,0;;100,0;;0,67;41,3;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;100,0;64,0;;;;;;;0;0;82;28;Toronto II;4948;Sub;1,0
2716881539;658;5;2;82;32;29nx7yxy1rdqv2oobqn5pjf8p;1;-0,8;35,7;2024-09-02T01:48:12.131Z;2024-09-02T02:01:28Z;[{'id': 5192149821, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192149829, 'qualifierId': 233, 'value': '741'}, {'id': 5192149823, 'qualifierId': 346}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;f28rgiegrw553krvj4ckl8fmc;Out;;;;;;;;;;;;;;;;;;;;;741,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;82;32;Cincinnati II;4952;DML;1,0
2716881343;741;5;2;82;32;bd0378yx50xpdcgwkt9p9bmz8;0;100,8;64,3;2024-09-02T01:48:12.131Z;2024-09-02T02:01:28Z;[{'id': 5192148905, 'qualifierId': 346}, {'id': 5192149837, 'qualifierId': 233, 'value': '658'}, {'id': 5192148903, 'qualifierId': 56, 'value': 'Center'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;f28rgiegrw553krvj4ckl8fmc;Out;;;;;;;;;;;;;;;;;;;;;658,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;82;32;Toronto II;4952;Sub;1,0
2716881581;659;1;2;83;4;29nx7yxy1rdqv2oobqn5pjf8p;1;4,4;49,6;2024-09-02T01:48:44.018Z;2024-09-02T01:48:48Z;[{'id': 5192149993, 'qualifierId': 140, 'value': '27.1'}, {'id': 5192149989, 'qualifierId': 124}, {'id': 5192149995, 'qualifierId': 141, 'value': '5.9'}, {'id': 5192149987, 'qualifierId': 189}, {'id': 5192149997, 'qualifierId': 212, 'value': '38.1'}, {'id': 5192149991, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192149999, 'qualifierId': 213, 'value': '5.39'}, {'id': 5192150001, 'qualifierId': 1}, {'id': 5192150005, 'qualifierId': 237}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;5,9;;27,1;;5,39;38,1;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;27,1;5,9;;;;;;;0;0;83;4;Cincinnati II;4984;GK;1,0
2716881589;660;1;2;83;8;29nx7yxy1rdqv2oobqn5pjf8p;1;27,1;5,9;2024-09-02T01:48:48.723Z;2024-09-02T01:48:50Z;[{'id': 5192150041, 'qualifierId': 140, 'value': '14.9'}, {'id': 5192150047, 'qualifierId': 213, 'value': '2.43'}, {'id': 5192150045, 'qualifierId': 212, 'value': '16.9'}, {'id': 5192150039, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192150043, 'qualifierId': 141, 'value': '22.2'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;f28rgiegrw553krvj4ckl8fmc;Pass;;;;;;;;;;22,2;;14,9;;2,43;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;14,9;22,2;;;;;;;0;0;83;8;Cincinnati II;4988;MC;1,0
