id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Resume;value_TeamPlayerFormation;value_Captain;value_Involved;value_PlayerPosition;value_TeamFormation;value_JerseyNumber;value_DirectionOfPlay;value_DeletedEventType;value_Angle;value_KickOff;value_Length;value_PassEndX;value_Zone;value_PassEndY;value_Chipped;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_TouchTypePass;value_OutOfPlay;value_TouchTypeClearance;value_IntendedTackleTarget;value_BlockedPass;value_Assist;value_IntentionalAssist;value_Assisted;value_BlockedY;value_GoalmouthY;value_LowCentre;value_GoalmouthZ;value_BlockedX;value_FastBreak;value_RightFooted;value_FirstTouch;value_BoxRight;value_RelatedEventId;value_ParriedDanger;value_Hands;value_Diving;value_LowGkIntervention;value_NotVisible;value_Launch;value_Overrun;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_FlickOn;value_LayOff;value_NextEventGoalKick;value_Low;value_GoalKick;value_Blocked;value_BoxCentre;value_GkY;value_RegularPlay;value_LowRight;value_GkX;value_DefBlock;value_Right;value_Left;value_Cross;value_CornerTaken;value_OutSwinger;value_Head;value_IncorrectOutOfPlayDecision;value_2NdAssist;value_FromCorner;value_NotPastGoalLine;value_2NdAssisted;value_2NdRelatedEventId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_LowLeft;value_GkYTimeOfGoal;value_GoalShotGameClock;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_BallHitsReferee;value_DangerousPlay;value_IndividualPlay;value_SwerveRight;value_Volley;value_HighRight;value_NotAssisted;value_OutOfBoxCentre;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_KeeperThrow;value_MediumGkIntervention;value_OverArm;value_Collected;value_FromShotOffTarget;value_Shove/Push;value_Defensive1V1;value_TakeOnOvertake;value_SwerveLeft;value_FreeKick;value_Stooping;value_TouchTypeControl;value_InSwinger;value_HighClaim;value_HighGkIntervention;value_SwitchOfPlay;value_BlockedCross;value_OverhitCross;value_LeftFooted;value_High;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_HitWoodwork;value_HitBar;value_OutOfBoxDeepLeft;value_HighCentre;value_Reaching;value_OtherBodyPart;value_BigChance;value_SetPiece;value_FantasyAssistId;value_SmallBoxCentre;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistedBy;value_DrinksBreak;value_CloseLeft;value_Penalty;value_Handball;value_PenaltyTakerId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Minutes;value_LeadingToAttempt;value_RelatedError1Id;value_Weak;value_Standing;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Straight;value_DrivenCross;value_ThroughBall;value_HitRightPost;value_Caught;value_GkHoof;value_SmallBoxRight;value_GkKickFromHands;value_BoxDeepRight;value_FloatedCross;value_TimeWasting;value_AerialFoul;value_Saved;value_MisHit;value_SixYardBlocked;value_BoxLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699960379;567;1;2;65;51;7fbej4xwoq4imaf5l39304m37;0;19,7;0,0;2024-07-08T03:32:33.928Z;2024-07-08T03:32:34Z;[{'id': 5098869983, 'qualifierId': 213, 'value': '0.57'}, {'id': 5098869979, 'qualifierId': 141, 'value': '12.5'}, {'id': 5098869977, 'qualifierId': 140, 'value': '33.8'}, {'id': 5098869973, 'qualifierId': 107}, {'id': 5098869981, 'qualifierId': 212, 'value': '17.6'}, {'id': 5098869975, 'qualifierId': 56, 'value': 'Back'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;0,57;;17,6;33,8;;12,5;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;33,8;12,5;;;;;;;;0;65;51;Tacoma Defiance;3951;MC;1,0
2699960381;667;61;2;65;53;5icuo8utnztpsd9l03gdd68dl;1;64,7;76,0;2024-07-08T03:32:35.979Z;2024-07-08T03:32:36Z;[{'id': 5098870005, 'qualifierId': 56, 'value': 'Center'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;dyct050hhmkjjox911y3io3kk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;65;53;Sporting KC II;3953;MC;1,0
2699960383;668;49;2;65;55;5icuo8utnztpsd9l03gdd68dl;1;70,4;71,1;2024-07-08T03:32:37.697Z;2024-07-08T03:32:37Z;[];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;dyct050hhmkjjox911y3io3kk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;65;55;Sporting KC II;3955;Sub;1,0
2699960385;669;1;2;65;55;5icuo8utnztpsd9l03gdd68dl;1;70,4;71,1;2024-07-08T03:32:37.838Z;2024-07-08T03:33:00Z;[{'id': 5098870007, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098870009, 'qualifierId': 140, 'value': '75.4'}, {'id': 5098870013, 'qualifierId': 212, 'value': '10.2'}, {'id': 5098870199, 'qualifierId': 210, 'value': '13'}, {'id': 5098870015, 'qualifierId': 213, 'value': '5.25'}, {'id': 5098870019, 'qualifierId': 156}, {'id': 5098870011, 'qualifierId': 141, 'value': '58.2'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;1,0;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;5,25;;10,2;75,4;;58,2;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;75,4;58,2;;;;;;;;0;65;55;Sporting KC II;3955;Sub;1,0
2699960391;670;13;2;65;56;5icuo8utnztpsd9l03gdd68dl;1;77,3;60,3;2024-07-08T03:32:38.978Z;2024-07-14T13:39:47Z;[{'id': 5098870053, 'qualifierId': 18}, {'id': 5098870213, 'qualifierId': 215}, {'id': 5098870217, 'qualifierId': 231, 'value': '49.8'}, {'id': 5098870055, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098870215, 'qualifierId': 230, 'value': '99.3'}, {'id': 5098870205, 'qualifierId': 55, 'value': '669'}, {'id': 5098870159, 'qualifierId': 20}, {'id': 5098870203, 'qualifierId': 29}, {'id': 5098870209, 'qualifierId': 102, 'value': '35.6'}, {'id': 5098870051, 'qualifierId': 22}, {'id': 5098870211, 'qualifierId': 103, 'value': '52.8'}, {'id': 5104674017, 'qualifierId': 328}, {'id': 5098870201, 'qualifierId': 81}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;;dyct050hhmkjjox911y3io3kk;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;35,6;;52,8;;;1,0;1,0;;669,0;;;;;;;;;;;;;;;;;;;;;49,8;1,0;;99,3;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;35,6;52.8;669,0;cdyrj15oxu3l5sgzgwof8ohgq;;0;65;56;Sporting KC II;3956;FW;1,0
2699960393;568;5;2;65;57;7fbej4xwoq4imaf5l39304m37;1;-1,4;66,0;2024-07-08T03:32:39.529Z;2024-07-14T13:39:31Z;[{'id': 5098870065, 'qualifierId': 346}, {'id': 5098870063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098870073, 'qualifierId': 233, 'value': '671'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dyct050hhmkjjox911y3io3kk;Out;;;;;;;;;;;;;;;;;;;;671,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;65;57;Tacoma Defiance;3957;MC;1,0
2699960395;671;5;2;65;57;5icuo8utnztpsd9l03gdd68dl;0;101,4;34,0;2024-07-08T03:32:39.529Z;2024-07-14T13:39:32Z;[{'id': 5098870067, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098870077, 'qualifierId': 233, 'value': '568'}, {'id': 5098870069, 'qualifierId': 346}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;;dyct050hhmkjjox911y3io3kk;Out;;;;;;;;;;;;;;;;;;;;568,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;65;57;Sporting KC II;3957;FW;1,0
2699960425;672;18;2;66;17;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-07-08T03:33:00.213Z;2024-07-14T13:39:55Z;[{'id': 5098870273, 'qualifierId': 42}, {'id': 5098870277, 'qualifierId': 59, 'value': '75'}, {'id': 5098870275, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5098870295, 'qualifierId': 55, 'value': '673'}];errrv56acc41z74f8kumo7qlm;D. Leyva;;;dyct050hhmkjjox911y3io3kk;Player off;;;;;;;;75,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;673,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;673,0;7ajceczjsu9ci4nqv9gg2860a;;0;66;17;Sporting KC II;3977;AMC;1,0
2699960427;673;19;2;66;17;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-07-08T03:33:00.214Z;2024-07-14T13:40:16Z;[{'id': 5098870281, 'qualifierId': 42}, {'id': 5098871001, 'qualifierId': 292, 'value': '7'}, {'id': 5098870291, 'qualifierId': 55, 'value': '672'}, {'id': 5098870289, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5098870285, 'qualifierId': 145, 'value': '10'}, {'id': 5098870287, 'qualifierId': 59, 'value': '34'}, {'id': 5098870297, 'qualifierId': 293, 'value': '5'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;dyct050hhmkjjox911y3io3kk;Player on;;;;;;;;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;672,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;5,0;10,0;7,0;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;672,0;errrv56acc41z74f8kumo7qlm;;0;66;17;Sporting KC II;3977;Sub;1,0
2699960433;569;1;2;66;26;7fbej4xwoq4imaf5l39304m37;1;4,7;48,8;2024-07-08T03:33:09.146Z;2024-07-08T03:33:12Z;[{'id': 5098870335, 'qualifierId': 237}, {'id': 5098870321, 'qualifierId': 124}, {'id': 5098870329, 'qualifierId': 212, 'value': '20.9'}, {'id': 5098870325, 'qualifierId': 140, 'value': '9.2'}, {'id': 5098870331, 'qualifierId': 213, 'value': '4.94'}, {'id': 5098870323, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098870327, 'qualifierId': 141, 'value': '18.8'}];8xpddjq19wzsf3mdlnjdx6e7e;R. Schewe;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;4,94;;20,9;9,2;;18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;9,2;18,8;;;;;;;;0;66;26;Tacoma Defiance;3986;GK;1,0
2699960435;570;1;2;66;29;7fbej4xwoq4imaf5l39304m37;0;12,8;14,1;2024-07-08T03:33:12.105Z;2024-07-08T03:33:13Z;[{'id': 5098870345, 'qualifierId': 213, 'value': '0.14'}, {'id': 5098870343, 'qualifierId': 212, 'value': '31.0'}, {'id': 5098870339, 'qualifierId': 140, 'value': '42.0'}, {'id': 5098870341, 'qualifierId': 141, 'value': '20.4'}, {'id': 5098870337, 'qualifierId': 56, 'value': 'Back'}];4sw7pq7xhnf7pqii16lhtf7ro;H. Ališah;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;0,14;;31,0;42,0;;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;42,0;20,4;;;;;;;;0;66;29;Tacoma Defiance;3989;DL;1,0
2699960475;678;50;2;66;30;5icuo8utnztpsd9l03gdd68dl;1;60,4;72,6;2024-07-08T03:33:12.560Z;2024-07-14T15:03:16Z;[{'id': 5098870501, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098870503, 'qualifierId': 286}, {'id': 5104741459, 'qualifierId': 233, 'value': '571'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;dyct050hhmkjjox911y3io3kk;Dispossessed;;;;;;;;;;;;;;;;;;;1,0;571,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;66;30;Sporting KC II;3990;AML;1,0
2699960445;571;7;2;66;30;7fbej4xwoq4imaf5l39304m37;0;39,6;27,4;2024-07-08T03:33:12.561Z;2024-07-14T13:40:51Z;[{'id': 5098870533, 'qualifierId': 233, 'value': '678'}, {'id': 5098870379, 'qualifierId': 285}, {'id': 5098870377, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104674233, 'qualifierId': 385}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;dyct050hhmkjjox911y3io3kk;Tackle;;;;;;;;;;;;;;;;;;;;678,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;66;30;Tacoma Defiance;3990;FW;1,0
2699960447;675;61;2;66;30;5icuo8utnztpsd9l03gdd68dl;1;57,1;73,9;2024-07-08T03:33:12.899Z;2024-07-14T13:40:52Z;[{'id': 5098870381, 'qualifierId': 56, 'value': 'Center'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;dyct050hhmkjjox911y3io3kk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;66;30;Sporting KC II;3990;AML;1,0
2699960441;674;43;2;66;31;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-07-08T03:33:14.289Z;2024-07-14T13:40:47Z;[{'id': 5104674251, 'qualifierId': 144, 'value': '49'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;dyct050hhmkjjox911y3io3kk;Deleted event;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;66;31;Sporting KC II;3991;AML;1,0
2699960451;676;1;2;66;36;5icuo8utnztpsd9l03gdd68dl;0;75,9;72,2;2024-07-08T03:33:18.571Z;2024-07-14T13:41:00Z;[{'id': 5104674285, 'qualifierId': 141, 'value': '75.6'}, {'id': 5104674287, 'qualifierId': 212, 'value': '3.6'}, {'id': 5104674283, 'qualifierId': 140, 'value': '78.5'}, {'id': 5098870407, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104674289, 'qualifierId': 213, 'value': '0.70'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;0,7;;3,6;78,5;;75,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;78,5;75,6;;;;;;;;0;66;36;Sporting KC II;3996;MC;1,0
2699960455;572;43;2;66;36;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-07-08T03:33:19.401Z;2024-07-14T13:41:03Z;[{'id': 5104674315, 'qualifierId': 144, 'value': '49'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dyct050hhmkjjox911y3io3kk;Deleted event;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;66;36;Tacoma Defiance;3996;MC;1,0
2699960459;573;1;2;66;36;7fbej4xwoq4imaf5l39304m37;1;24,2;21,2;2024-07-08T03:33:19.464Z;2024-07-08T03:33:21Z;[{'id': 5098870435, 'qualifierId': 213, 'value': '5.30'}, {'id': 5098870429, 'qualifierId': 140, 'value': '32.3'}, {'id': 5098870433, 'qualifierId': 212, 'value': '15.2'}, {'id': 5098870431, 'qualifierId': 141, 'value': '2.6'}, {'id': 5098870427, 'qualifierId': 56, 'value': 'Back'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;5,3;;15,2;32,3;;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;32,3;2,6;;;;;;;;0;66;36;Tacoma Defiance;3996;MC;1,0
2699960463;574;61;2;66;37;7fbej4xwoq4imaf5l39304m37;0;32,5;2,5;2024-07-08T03:33:19.801Z;2024-07-08T04:08:05Z;[{'id': 5098870443, 'qualifierId': 56, 'value': 'Back'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;dyct050hhmkjjox911y3io3kk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;66;37;Tacoma Defiance;3997;MR;1,0
2699960465;575;5;2;66;37;7fbej4xwoq4imaf5l39304m37;0;32,7;-1,8;2024-07-08T03:33:20.195Z;2024-07-08T04:18:52Z;[{'id': 5098870485, 'qualifierId': 233, 'value': '677'}, {'id': 5098870445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098870447, 'qualifierId': 347}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;dyct050hhmkjjox911y3io3kk;Out;;;;;;;;;;;;;;;;;;;;677,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;66;37;Tacoma Defiance;3997;MR;1,0
2699960471;677;5;2;66;37;5icuo8utnztpsd9l03gdd68dl;1;67,3;101,8;2024-07-08T03:33:20.195Z;2024-07-08T03:33:24Z;[{'id': 5098870471, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098870481, 'qualifierId': 233, 'value': '575'}, {'id': 5098870473, 'qualifierId': 347}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;dyct050hhmkjjox911y3io3kk;Out;;;;;;;;;;;;;;;;;;;;575,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;66;37;Sporting KC II;3997;MC;1,0
2699960487;679;1;2;66;49;5icuo8utnztpsd9l03gdd68dl;1;61,5;100,0;2024-07-08T03:33:31.806Z;2024-07-14T13:41:28Z;[{'id': 5104674347, 'qualifierId': 1}, {'id': 5098870559, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098870561, 'qualifierId': 140, 'value': '36.3'}, {'id': 5098870565, 'qualifierId': 212, 'value': '27.2'}, {'id': 5098870557, 'qualifierId': 107}, {'id': 5098870567, 'qualifierId': 213, 'value': '3.38'}, {'id': 5098870563, 'qualifierId': 141, 'value': '92.1'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;3,38;;27,2;36,3;;92,1;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;36,3;92,1;;;;;;;;0;66;49;Sporting KC II;4009;AML;1,0
2699960491;680;1;2;66;52;5icuo8utnztpsd9l03gdd68dl;0;39,4;94,1;2024-07-08T03:33:34.790Z;2024-07-08T03:33:35Z;[{'id': 5098870585, 'qualifierId': 140, 'value': '53.9'}, {'id': 5098870587, 'qualifierId': 141, 'value': '92.0'}, {'id': 5098870583, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098870591, 'qualifierId': 213, 'value': '6.19'}, {'id': 5098870589, 'qualifierId': 212, 'value': '15.3'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;dyct050hhmkjjox911y3io3kk;Pass;;;;;;;;;;;6,19;;15,3;53,9;;92,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;53,9;92,0;;;;;;;;0;66;52;Sporting KC II;4012;DC;1,0
2699960493;576;8;2;66;53;7fbej4xwoq4imaf5l39304m37;1;37,6;10,6;2024-07-08T03:33:36.105Z;2024-07-14T13:41:36Z;[{'id': 5104674385, 'qualifierId': 385}, {'id': 5098870593, 'qualifierId': 56, 'value': 'Back'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;dyct050hhmkjjox911y3io3kk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;66;53;Tacoma Defiance;4013;Sub;1,0
