id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Resume;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_KickOff;value_Zone;value_Chipped;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_Launch;value_DeletedEventType;value_LayOff;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_IntendedTackleTarget;value_BlockedPass;value_Assist;value_IntentionalAssist;value_LowLeft;value_BlockedY;value_Blocked;value_GoalmouthZ;value_RightFooted;value_Assisted;value_RelatedEventId;value_RegularPlay;value_GkY;value_FirstTouch;value_BoxCentre;value_BlockedX;value_GoalmouthY;value_GkX;value_DefBlock;value_Left;value_InSwinger;value_Cross;value_CornerTaken;value_Head;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_TouchTypeClearance;value_TakeOnSpace;value_TakeOnOvertake;value_OutOfPlay;value_FlickOn;value_Shove/Push;value_HighCentre;value_NotAssisted;value_FreeKick;value_OutOfBoxCentre;value_Collected;value_Reaching;value_HighGkIntervention;value_Hands;value_MediumGkIntervention;value_KeeperThrow;value_BoxRight;value_FastBreak;value_IndividualPlay;value_NextEventGoalKick;value_GoalKick;value_High;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_NotVisible;value_Low;value_Volley;value_LeadingToAttempt;value_LowCentre;value_RelatedError1Id;value_Stooping;value_OverArm;value_YellowCard;value_TacticalFoul;value_35Right;value_LowGkIntervention;value_DrivenCross;value_Straight;value_ShirtPull/Holding;value_ThroughBall;value_GkKickFromHands;value_HighClaim;value_FloatedCross;value_LeftFooted;value_GkHoof;value_OutSwinger;value_DrinksBreak;value_RefereeDelay;value_OutOfBoxDeepRight;value_OverhitCross;value_BigChance;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_Minutes;value_EndType;value_Overrun;value_Right;value_LowRight;value_InjuredPlayerId;value_Injury;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_PullBack;value_Diving;value_ParriedSafe;value_SmallBoxLeft;value_FromCorner;value_HighRight;value_RecklessOffence;value_BlockedCross;value_OutOfBoxDeepLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718542209;616;1;2;79;27;cwnjxlibb02fuh0vwgvac6h45;1;93,9;31,3;2024-09-08T20:45:45.973Z;2024-09-08T20:46:04Z;[{'id': 5201326267, 'qualifierId': 141, 'value': '45.7'}, {'id': 5201326271, 'qualifierId': 213, 'value': '2.09'}, {'id': 5201326743, 'qualifierId': 210, 'value': '15'}, {'id': 5201326263, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201326265, 'qualifierId': 140, 'value': '88.6'}, {'id': 5201326269, 'qualifierId': 212, 'value': '11.3'}, {'id': 5201326745, 'qualifierId': 154}];jb43adjmhnwysrrwwmvuojfu;R. Screen;1,0;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;88,6;2,09;11,3;45,7;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;88,6;45,7;;;;;;;0;0;79;27;Columbus Crew II;4767;Sub;1,0
2718542211;617;15;2;79;28;cwnjxlibb02fuh0vwgvac6h45;1;89,9;45,6;2024-09-08T20:45:47.420Z;2024-09-11T11:24:44Z;[{'id': 5204598555, 'qualifierId': 78}, {'id': 5201326761, 'qualifierId': 328}, {'id': 5201326765, 'qualifierId': 147, 'value': '46.0'}, {'id': 5201326277, 'qualifierId': 17}, {'id': 5201326773, 'qualifierId': 233, 'value': '795'}, {'id': 5201326279, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201326751, 'qualifierId': 154}, {'id': 5201326471, 'qualifierId': 82}, {'id': 5201326467, 'qualifierId': 20}, {'id': 5201326753, 'qualifierId': 55, 'value': '616'}, {'id': 5201326757, 'qualifierId': 102, 'value': '49.2'}, {'id': 5201326749, 'qualifierId': 29}, {'id': 5201326769, 'qualifierId': 231, 'value': '49.6'}, {'id': 5201326759, 'qualifierId': 103, 'value': '19'}, {'id': 5201326767, 'qualifierId': 230, 'value': '99.3'}, {'id': 5201326275, 'qualifierId': 22}, {'id': 5201326763, 'qualifierId': 146, 'value': '91.1'}];82uh6ad46fvub9b0vfapw2vze;J. James;;;f4x8tfkk8t2z8xl8euz0kyfbo;Attempt Saved;;;;;;;;;;;;;;;;;;;795,0;;;;;;;;;;;;;1,0;;46,0;1,0;19,0;1,0;1,0;616,0;1,0;49,6;1,0;1,0;91,1;49,2;99,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;91,1;46,0;49,2;19;616,0;jb43adjmhnwysrrwwmvuojfu;0;0;79;28;Columbus Crew II;4768;Sub;1,0
2718542207;795;10;2;79;28;5b4ccd62yeeqdl2qk6jzsmjv8;1;10,2;54,2;2024-09-08T20:45:47.520Z;2024-09-08T20:46:05Z;[{'id': 5201326261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201326259, 'qualifierId': 94}, {'id': 5201326789, 'qualifierId': 233, 'value': '617'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;f4x8tfkk8t2z8xl8euz0kyfbo;Save;;;;;;;;;;;;;;;;;;;617,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;79;28;Chattanooga;4768;DC;1,0
2718542223;618;6;2;79;29;cwnjxlibb02fuh0vwgvac6h45;1;91,8;46,0;2024-09-08T20:45:48.039Z;2024-09-08T20:59:41Z;[{'id': 5201326349, 'qualifierId': 233, 'value': '796'}, {'id': 5201326341, 'qualifierId': 75}, {'id': 5201326337, 'qualifierId': 56, 'value': 'Center'}];82uh6ad46fvub9b0vfapw2vze;J. James;;;f4x8tfkk8t2z8xl8euz0kyfbo;Corner Awarded;;;;;;;;;;;;;;;;;;;796,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;79;29;Columbus Crew II;4769;Sub;1,0
2718542213;796;6;2;79;29;5b4ccd62yeeqdl2qk6jzsmjv8;0;8,2;54,0;2024-09-08T20:45:48.039Z;2024-09-11T11:25:11Z;[{'id': 5201326307, 'qualifierId': 73}, {'id': 5201326305, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201326355, 'qualifierId': 233, 'value': '618'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;f4x8tfkk8t2z8xl8euz0kyfbo;Corner Awarded;;;;;;;;;;;;;;;;;;;618,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;79;29;Chattanooga;4769;DC;1,0
2718542385;619;1;2;80;6;cwnjxlibb02fuh0vwgvac6h45;0;99,5;0,5;2024-09-08T20:46:24.821Z;2024-09-11T11:25:31Z;[{'id': 5201327251, 'qualifierId': 141, 'value': '38.2'}, {'id': 5201327239, 'qualifierId': 2}, {'id': 5201327255, 'qualifierId': 213, 'value': '1.69'}, {'id': 5201327243, 'qualifierId': 155}, {'id': 5201327247, 'qualifierId': 56, 'value': 'Center'}, {'id': 5204598611, 'qualifierId': 72}, {'id': 5201327249, 'qualifierId': 140, 'value': '96.5'}, {'id': 5201327253, 'qualifierId': 212, 'value': '25.8'}, {'id': 5201327245, 'qualifierId': 223}, {'id': 5201327241, 'qualifierId': 6}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;96,5;1,69;25,8;38,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;96,5;38,2;;;;;;;0;0;80;6;Columbus Crew II;4806;DML;1,0
2718542885;823;44;2;80;9;5b4ccd62yeeqdl2qk6jzsmjv8;1;3,8;60,7;2024-09-08T20:46:28.319Z;2024-09-08T20:48:47Z;[{'id': 5201330981, 'qualifierId': 233, 'value': '620'}, {'id': 5201329977, 'qualifierId': 285}, {'id': 5201329975, 'qualifierId': 56, 'value': 'Back'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;f4x8tfkk8t2z8xl8euz0kyfbo;Aerial;;;;;;;;;;;;;;;;;;1,0;620,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;80;9;Chattanooga;4809;DC;1,0
2718542387;620;44;2;80;9;cwnjxlibb02fuh0vwgvac6h45;0;96,2;39,3;2024-09-08T20:46:28.320Z;2024-09-08T21:06:56Z;[{'id': 5201327261, 'qualifierId': 286}, {'id': 5201327259, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201330985, 'qualifierId': 233, 'value': '823'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;f4x8tfkk8t2z8xl8euz0kyfbo;Aerial;;;;;;;;;;;;;;;;;;;823,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;80;9;Columbus Crew II;4809;DC;1,0
2718542383;797;12;2;80;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;2,2;60,0;2024-09-08T20:46:28.824Z;2024-09-08T20:48:51Z;[{'id': 5201327237, 'qualifierId': 15}, {'id': 5201327229, 'qualifierId': 140, 'value': '7.0'}, {'id': 5201327233, 'qualifierId': 212, 'value': '11.8'}, {'id': 5201327235, 'qualifierId': 213, 'value': '5.15'}, {'id': 5201327231, 'qualifierId': 141, 'value': '44.3'}, {'id': 5201327227, 'qualifierId': 56, 'value': 'Back'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;f4x8tfkk8t2z8xl8euz0kyfbo;Clearance;;;;;;;;;;7,0;5,15;11,8;44,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;7,0;44,3;;;;;;;0;0;80;10;Chattanooga;4810;DC;1,0
2718543133;829;61;2;80;11;5b4ccd62yeeqdl2qk6jzsmjv8;1;8,7;42,1;2024-09-08T20:46:30.444Z;2024-09-08T20:49:09Z;[{'id': 5201331591, 'qualifierId': 56, 'value': 'Back'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;f4x8tfkk8t2z8xl8euz0kyfbo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;80;11;Chattanooga;4811;FWR;1,0
2718542483;802;12;2;80;12;5b4ccd62yeeqdl2qk6jzsmjv8;1;4,4;44,3;2024-09-08T20:46:31.367Z;2024-09-11T11:26:16Z;[{'id': 5204598657, 'qualifierId': 15}, {'id': 5201327847, 'qualifierId': 213, 'value': '1.56'}, {'id': 5201327843, 'qualifierId': 141, 'value': '56.6'}, {'id': 5201327839, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201327845, 'qualifierId': 212, 'value': '8.4'}, {'id': 5201327841, 'qualifierId': 140, 'value': '4.5'}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;f4x8tfkk8t2z8xl8euz0kyfbo;Clearance;;;;;;;;;;4,5;1,56;8,4;56,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;4,5;56,6;;;;;;;0;0;80;12;Chattanooga;4812;FW;1,0
2718542389;798;12;2;80;12;5b4ccd62yeeqdl2qk6jzsmjv8;1;1,9;57,0;2024-09-08T20:46:31.471Z;2024-09-08T20:47:04Z;[{'id': 5201327271, 'qualifierId': 213, 'value': '2.08'}, {'id': 5201327267, 'qualifierId': 141, 'value': '63.3'}, {'id': 5201327263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201327285, 'qualifierId': 167}, {'id': 5201327265, 'qualifierId': 140, 'value': '0.0'}, {'id': 5201327269, 'qualifierId': 212, 'value': '4.9'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;f4x8tfkk8t2z8xl8euz0kyfbo;Clearance;;;;;;;;;;0,0;2,08;4,9;63,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;0,0;63,3;;;;;;;0;0;80;12;Chattanooga;4812;DC;1,0
2718542403;622;6;2;80;13;cwnjxlibb02fuh0vwgvac6h45;1;96,8;45,2;2024-09-08T20:46:32.007Z;2024-09-08T20:59:41Z;[{'id': 5201327359, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201327367, 'qualifierId': 233, 'value': '799'}, {'id': 5201327361, 'qualifierId': 75}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;f4x8tfkk8t2z8xl8euz0kyfbo;Corner Awarded;;;;;;;;;;;;;;;;;;;799,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;80;13;Columbus Crew II;4813;DML;1,0
2718542393;799;6;2;80;13;5b4ccd62yeeqdl2qk6jzsmjv8;0;3,2;54,8;2024-09-08T20:46:32.007Z;2024-09-11T11:26:57Z;[{'id': 5201327377, 'qualifierId': 233, 'value': '622'}, {'id': 5201327299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201327301, 'qualifierId': 73}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;f4x8tfkk8t2z8xl8euz0kyfbo;Corner Awarded;;;;;;;;;;;;;;;;;;;622,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;80;13;Chattanooga;4813;DC;1,0
2718542399;621;43;2;80;14;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-09-08T20:46:33.566Z;2024-09-08T20:46:53Z;[{'id': 5201327647, 'qualifierId': 144, 'value': '61'}, {'id': 5201327315, 'qualifierId': 56, 'value': 'Center'}];3a8bghw11ttrstr4jlopadd9m;L. Brown;;;f4x8tfkk8t2z8xl8euz0kyfbo;Deleted event;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;80;14;Columbus Crew II;4814;DC;1,0
2718542465;623;1;2;80;35;cwnjxlibb02fuh0vwgvac6h45;1;99,5;0,5;2024-09-08T20:46:54.093Z;2024-09-11T11:27:00Z;[{'id': 5201327731, 'qualifierId': 223}, {'id': 5201327735, 'qualifierId': 140, 'value': '91.8'}, {'id': 5201327741, 'qualifierId': 213, 'value': '1.80'}, {'id': 5201328049, 'qualifierId': 210, 'value': '13'}, {'id': 5201327725, 'qualifierId': 2}, {'id': 5201328051, 'qualifierId': 154}, {'id': 5204598691, 'qualifierId': 72}, {'id': 5201327743, 'qualifierId': 1}, {'id': 5201327727, 'qualifierId': 6}, {'id': 5201327739, 'qualifierId': 212, 'value': '36.0'}, {'id': 5201327729, 'qualifierId': 155}, {'id': 5201327737, 'qualifierId': 141, 'value': '52.1'}, {'id': 5201327733, 'qualifierId': 56, 'value': 'Center'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;1,0;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;91,8;1,8;36,0;52,1;;;1,0;1,0;;;;;;;;;;;;;;13,0;1,0;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;91,8;52,1;;;;;;;0;0;80;35;Columbus Crew II;4835;DML;1,0
2718542471;624;44;2;80;36;cwnjxlibb02fuh0vwgvac6h45;1;92,8;52,1;2024-09-08T20:46:55.686Z;2024-09-08T21:08:45Z;[{'id': 5201327763, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201327779, 'qualifierId': 233, 'value': '800'}, {'id': 5201327765, 'qualifierId': 286}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;f4x8tfkk8t2z8xl8euz0kyfbo;Aerial;;;;;;;;;;;;;;;;;;;800,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;80;36;Columbus Crew II;4836;Sub;1,0
2718542463;800;44;2;80;36;5b4ccd62yeeqdl2qk6jzsmjv8;0;7,2;47,9;2024-09-08T20:46:55.687Z;2024-09-08T21:08:47Z;[{'id': 5201327785, 'qualifierId': 233, 'value': '624'}, {'id': 5201327715, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201327717, 'qualifierId': 285}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;f4x8tfkk8t2z8xl8euz0kyfbo;Aerial;;;;;;;;;;;;;;;;;;1,0;624,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;80;36;Chattanooga;4836;FW;1,0
2718542473;625;13;2;80;37;cwnjxlibb02fuh0vwgvac6h45;1;93,7;51,3;2024-09-08T20:46:56.581Z;2024-09-11T11:27:26Z;[{'id': 5201327899, 'qualifierId': 25}, {'id': 5201327769, 'qualifierId': 17}, {'id': 5201328065, 'qualifierId': 103, 'value': '93.1'}, {'id': 5201328055, 'qualifierId': 29}, {'id': 5201327771, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201328053, 'qualifierId': 81}, {'id': 5201327901, 'qualifierId': 15}, {'id': 5201328057, 'qualifierId': 154}, {'id': 5201327905, 'qualifierId': 328}, {'id': 5201328069, 'qualifierId': 231, 'value': '50'}, {'id': 5201328059, 'qualifierId': 55, 'value': '623'}, {'id': 5201328067, 'qualifierId': 230, 'value': '99.0'}, {'id': 5201328063, 'qualifierId': 102, 'value': '41.3'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;f4x8tfkk8t2z8xl8euz0kyfbo;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;93,1;;1,0;623,0;;50,0;1,0;1,0;;41,3;99,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;41,3;93.1;623,0;1h5rgsol19v1pcl5ksstrv9t6;0;0;80;37;Columbus Crew II;4837;Sub;1,0
2718542477;626;5;2;80;38;cwnjxlibb02fuh0vwgvac6h45;0;100,8;41,6;2024-09-08T20:46:57.498Z;2024-09-08T21:00:01Z;[{'id': 5201327801, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201327821, 'qualifierId': 233, 'value': '801'}, {'id': 5201327803, 'qualifierId': 346}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;f4x8tfkk8t2z8xl8euz0kyfbo;Out;;;;;;;;;;;;;;;;;;;801,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;80;38;Columbus Crew II;4838;Sub;1,0
2718542467;801;5;2;80;38;5b4ccd62yeeqdl2qk6jzsmjv8;1;-0,8;58,4;2024-09-08T20:46:57.498Z;2024-09-08T21:00:00Z;[{'id': 5201327747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201327749, 'qualifierId': 346}, {'id': 5201327817, 'qualifierId': 233, 'value': '626'}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;f4x8tfkk8t2z8xl8euz0kyfbo;Out;;;;;;;;;;;;;;;;;;;626,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;80;38;Chattanooga;4838;FW;1,0
2718542503;803;1;2;80;47;5b4ccd62yeeqdl2qk6jzsmjv8;1;2,7;42,8;2024-09-08T20:47:06.632Z;2024-09-08T20:47:07Z;[{'id': 5201327977, 'qualifierId': 212, 'value': '14.4'}, {'id': 5201327983, 'qualifierId': 237}, {'id': 5201327969, 'qualifierId': 124}, {'id': 5201327973, 'qualifierId': 140, 'value': '12.3'}, {'id': 5201327975, 'qualifierId': 141, 'value': '57.9'}, {'id': 5201327971, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201327979, 'qualifierId': 213, 'value': '0.79'}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;12,3;0,79;14,4;57,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;12,3;57,9;;;;;;;0;0;80;47;Chattanooga;4847;GK;1,0
2718542513;804;1;2;80;48;5b4ccd62yeeqdl2qk6jzsmjv8;1;12,5;58,2;2024-09-08T20:47:07.384Z;2024-09-08T20:47:10Z;[{'id': 5201328019, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201328023, 'qualifierId': 141, 'value': '9.5'}, {'id': 5201328027, 'qualifierId': 213, 'value': '5.18'}, {'id': 5201328029, 'qualifierId': 1}, {'id': 5201328025, 'qualifierId': 212, 'value': '37.1'}, {'id': 5201328021, 'qualifierId': 140, 'value': '28.5'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;28,5;5,18;37,1;9,5;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;28,5;9,5;;;;;;;0;0;80;48;Chattanooga;4848;DC;1,0
2718542519;805;1;2;80;51;5b4ccd62yeeqdl2qk6jzsmjv8;1;35,9;11,1;2024-09-08T20:47:10.240Z;2024-09-08T20:47:12Z;[{'id': 5201328081, 'qualifierId': 213, 'value': '5.69'}, {'id': 5201328079, 'qualifierId': 212, 'value': '8.9'}, {'id': 5201328075, 'qualifierId': 140, 'value': '42.9'}, {'id': 5201328073, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201328077, 'qualifierId': 141, 'value': '3.8'}];ej430my7aij4crwaycjsw0qhg;D. Randazzo;;;f4x8tfkk8t2z8xl8euz0kyfbo;Pass;;;;;;;;;;42,9;5,69;8,9;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;42,9;3,8;;;;;;;0;0;80;51;Chattanooga;4851;Sub;1,0
