id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_JerseyNumber;value_Captain;value_Resume;value_TeamKit;value_DirectionOfPlay;value_Length;value_Angle;value_Zone;value_PassEndY;value_PassEndX;value_KickOff;value_LongBall;value_PlayersCaughtOffside;value_Direct;value_FreeKickTaken;value_NotVisible;value_Indirect;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_Cross;value_Foul;value_ShirtPull/Holding;value_DeletedEventType;value_Chipped;value_IntendedTackleTarget;value_Assist;value_IntentionalAssist;value_BlockedX;value_RegularPlay;value_Blocked;value_Deflection;value_GkY;value_GoalmouthZ;value_BlockedY;value_RelatedEventId;value_LowLeft;value_GoalmouthY;value_SixYardBlocked;value_RightFooted;value_Assisted;value_BoxCentre;value_FirstTouch;value_GkX;value_DefBlock;value_NotAssisted;value_LeftFooted;value_LowCentre;value_BigChance;value_AerialFoul;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_HeadPass;value_Launch;value_OutOfPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_SwitchOfPlay;value_ThroughBall;value_GoalShotTimestamp;value_GoalShotGameClock;value_HighRight;value_IndividualPlay;value_OutOfBoxCentre;value_Standing;value_ParriedDanger;value_OtherBodyPart;value_KeeperThrow;value_AttemptedTackle;value_YellowCard;value_RecklessOffence;value_Head;value_SetPiece;value_Diving;value_Hands;value_Overrun;value_High;value_Left;value_CornerTaken;value_OutSwinger;value_LayOff;value_CloseHigh;value_BoxRight;value_Handball;value_VideoCoverageLost;value_Right;value_InSwinger;value_LeadingToAttempt;value_FromCorner;value_RelatedError1Id;value_Minutes;value_TacticalFoul;value_FlickOn;value_EndType;value_OverArm;value_BoxLeft;value_SoloRun;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CaptainChange;value_GkKickFromHands;value_NotPastGoalLine;value_35Right;value_OwnPlayer;value_OwnShotBlocked;value_FairPlay;value_Injury;value_InjuredPlayerId;value_Shove/Push;value_BlockedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704033871;514;1;2;73;10;dqx48fglv1l96cyrmjdod0xec;1;42,4;48,3;2024-07-28T01:50:18.057Z;2024-07-28T01:50:20Z;[{'id': 5121411581, 'qualifierId': 213, 'value': '3.15'}, {'id': 5121411573, 'qualifierId': 141, 'value': '48.0'}, {'id': 5121411569, 'qualifierId': 140, 'value': '22.9'}, {'id': 5121411565, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121411577, 'qualifierId': 212, 'value': '20.5'}];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;20,5;3,15;;48,0;22,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;22,9;48,0;;;;;;;0;0;73;10;North Texas;4390;DC;1,0
2704033889;515;1;2;73;12;dqx48fglv1l96cyrmjdod0xec;1;23,8;48,1;2024-07-28T01:50:20.425Z;2024-07-28T01:50:22Z;[{'id': 5121411677, 'qualifierId': 141, 'value': '24.3'}, {'id': 5121411675, 'qualifierId': 140, 'value': '32.9'}, {'id': 5121411679, 'qualifierId': 212, 'value': '18.8'}, {'id': 5121411673, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121411681, 'qualifierId': 213, 'value': '5.25'}];8bwjj53jwbsi0emx370uka5g4;S. Gomez;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;18,8;5,25;;24,3;32,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;32,9;24,3;;;;;;;0;0;73;12;North Texas;4392;GK;1,0
2704033983;516;1;2;73;15;dqx48fglv1l96cyrmjdod0xec;1;32,9;24,3;2024-07-28T01:50:23.273Z;2024-07-28T01:50:28Z;[{'id': 5121412181, 'qualifierId': 213, 'value': '5.90'}, {'id': 5121412173, 'qualifierId': 56, 'value': 'Right'}, {'id': 5121412179, 'qualifierId': 212, 'value': '30.6'}, {'id': 5121412175, 'qualifierId': 140, 'value': '60.0'}, {'id': 5121412177, 'qualifierId': 141, 'value': '7.6'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;30,6;5,9;;7,6;60,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;60,0;7,6;;;;;;;0;0;73;15;North Texas;4395;DL;1,0
2704034013;517;1;2;73;21;dqx48fglv1l96cyrmjdod0xec;1;60,2;9,2;2024-07-28T01:50:28.697Z;2024-07-28T01:50:31Z;[{'id': 5121412323, 'qualifierId': 141, 'value': '28.2'}, {'id': 5121412321, 'qualifierId': 140, 'value': '55.6'}, {'id': 5121412319, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121412325, 'qualifierId': 212, 'value': '13.8'}, {'id': 5121412327, 'qualifierId': 213, 'value': '1.93'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;13,8;1,93;;28,2;55,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;55,6;28,2;;;;;;;0;0;73;21;North Texas;4401;DC;1,0
2704034049;518;1;2;73;23;dqx48fglv1l96cyrmjdod0xec;1;57,7;30,3;2024-07-28T01:50:30.873Z;2024-07-28T01:50:33Z;[{'id': 5121412513, 'qualifierId': 141, 'value': '54.0'}, {'id': 5121412511, 'qualifierId': 140, 'value': '54.6'}, {'id': 5121412509, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121412515, 'qualifierId': 212, 'value': '16.4'}, {'id': 5121412517, 'qualifierId': 213, 'value': '1.77'}];4eh46qse8ocmutobremniuolw;C. Locker;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;16,4;1,77;;54,0;54,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;54,6;54,0;;;;;;;0;0;73;23;North Texas;4403;MC;1,0
2704034093;519;1;2;73;25;dqx48fglv1l96cyrmjdod0xec;1;54,6;54,3;2024-07-28T01:50:33.272Z;2024-07-28T01:50:35Z;[{'id': 5121412713, 'qualifierId': 212, 'value': '24.4'}, {'id': 5121412711, 'qualifierId': 141, 'value': '89.9'}, {'id': 5121412707, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121412709, 'qualifierId': 140, 'value': '57.4'}, {'id': 5121412715, 'qualifierId': 213, 'value': '1.45'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;24,4;1,45;;89,9;57,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;57,4;89,9;;;;;;;0;0;73;25;North Texas;4405;MC;1,0
2704034159;520;1;2;73;27;dqx48fglv1l96cyrmjdod0xec;1;57,7;90,2;2024-07-28T01:50:35.288Z;2024-07-28T01:50:40Z;[{'id': 5121413047, 'qualifierId': 213, 'value': '0.13'}, {'id': 5121413045, 'qualifierId': 212, 'value': '26.3'}, {'id': 5121413041, 'qualifierId': 140, 'value': '82.5'}, {'id': 5121413039, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121413043, 'qualifierId': 141, 'value': '95.4'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;26,3;0,13;;95,4;82,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;82,5;95,4;;;;;;;0;0;73;27;North Texas;4407;Sub;1,0
2704034191;521;1;2;73;32;dqx48fglv1l96cyrmjdod0xec;0;86,5;92,4;2024-07-28T01:50:40.344Z;2024-07-28T01:50:43Z;[{'id': 5121413215, 'qualifierId': 155}, {'id': 5121413225, 'qualifierId': 213, 'value': '5.05'}, {'id': 5121413217, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121413223, 'qualifierId': 212, 'value': '6.7'}, {'id': 5121413213, 'qualifierId': 2}, {'id': 5121413221, 'qualifierId': 141, 'value': '83.1'}, {'id': 5121413219, 'qualifierId': 140, 'value': '88.6'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;6,7;5,05;;83,1;88,6;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;88,6;83,1;;;;;;;0;0;73;32;North Texas;4412;ML;1,0
2704034185;809;61;2;73;36;99l7fsj6ykgbyqcb9zqqu9dgq;1;8,1;16,2;2024-07-28T01:50:43.603Z;2024-07-28T01:50:43Z;[{'id': 5121413193, 'qualifierId': 56, 'value': 'Back'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;eam8fvksb4dxnr3419yzo6uxg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;73;36;St. Louis City II;4416;DL;1,0
2704034239;810;12;2;73;38;99l7fsj6ykgbyqcb9zqqu9dgq;1;1,3;40,7;2024-07-28T01:50:46.084Z;2024-07-28T01:51:13Z;[{'id': 5121413511, 'qualifierId': 213, 'value': '4.97'}, {'id': 5121413505, 'qualifierId': 140, 'value': '4.7'}, {'id': 5121413509, 'qualifierId': 212, 'value': '13.8'}, {'id': 5121413507, 'qualifierId': 141, 'value': '21.1'}, {'id': 5121413503, 'qualifierId': 56, 'value': 'Back'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;eam8fvksb4dxnr3419yzo6uxg;Clearance;;;;;;;;;;13,8;4,97;;21,1;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;4,7;21,1;;;;;;;0;0;73;38;St. Louis City II;4418;GK;1,0
2704034243;811;49;2;73;40;99l7fsj6ykgbyqcb9zqqu9dgq;1;2,5;11,7;2024-07-28T01:50:47.621Z;2024-07-28T01:50:48Z;[];1j010cibh247p8kjchww6ny3u;N. Gordon;;;eam8fvksb4dxnr3419yzo6uxg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;73;40;St. Louis City II;4420;DL;1,0
2704034251;812;1;2;73;40;99l7fsj6ykgbyqcb9zqqu9dgq;0;3,4;11,7;2024-07-28T01:50:48.082Z;2024-07-28T01:50:48Z;[{'id': 5121413567, 'qualifierId': 212, 'value': '17.0'}, {'id': 5121413565, 'qualifierId': 141, 'value': '5.2'}, {'id': 5121413571, 'qualifierId': 1}, {'id': 5121413569, 'qualifierId': 213, 'value': '6.02'}, {'id': 5121413561, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121413559, 'qualifierId': 157}, {'id': 5121413563, 'qualifierId': 140, 'value': '19.0'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;17,0;6,02;;5,2;19,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;19,0;5,2;;;;;;;0;0;73;40;St. Louis City II;4420;DL;1,0
2704034309;522;1;2;73;42;dqx48fglv1l96cyrmjdod0xec;1;90,7;90,9;2024-07-28T01:50:49.785Z;2024-07-28T01:50:52Z;[{'id': 5121413825, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121413831, 'qualifierId': 212, 'value': '7.7'}, {'id': 5121413833, 'qualifierId': 213, 'value': '4.99'}, {'id': 5121413827, 'qualifierId': 140, 'value': '92.7'}, {'id': 5121413823, 'qualifierId': 3}, {'id': 5121413829, 'qualifierId': 141, 'value': '80.0'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;7,7;4,99;;80,0;92,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;92,7;80,0;;;;;;;0;0;73;42;North Texas;4422;Sub;1,0
2704034315;523;49;2;73;44;dqx48fglv1l96cyrmjdod0xec;1;93,5;77,3;2024-07-28T01:50:52.153Z;2024-07-28T01:50:52Z;[];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;eam8fvksb4dxnr3419yzo6uxg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;73;44;North Texas;4424;Sub;1,0
2704034355;524;1;2;73;45;dqx48fglv1l96cyrmjdod0xec;0;95,9;73,7;2024-07-28T01:50:53.390Z;2024-07-28T01:55:22Z;[{'id': 5121414055, 'qualifierId': 213, 'value': '4.29'}, {'id': 5121414087, 'qualifierId': 233, 'value': '813'}, {'id': 5121414049, 'qualifierId': 140, 'value': '95.0'}, {'id': 5121414085, 'qualifierId': 236}, {'id': 5121414047, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121414053, 'qualifierId': 212, 'value': '2.3'}, {'id': 5121414091, 'qualifierId': 286}, {'id': 5121414051, 'qualifierId': 141, 'value': '70.6'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;2,3;4,29;;70,6;95,0;;;;;;;;813,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;95,0;70,6;;;;;;;0;0;73;45;North Texas;4425;Sub;1,0
2704034335;813;74;2;73;45;99l7fsj6ykgbyqcb9zqqu9dgq;1;3,2;27,3;2024-07-28T01:50:53.391Z;2024-07-28T01:50:55Z;[{'id': 5121413959, 'qualifierId': 285}, {'id': 5121413957, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121414101, 'qualifierId': 233, 'value': '524'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;eam8fvksb4dxnr3419yzo6uxg;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;524,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;73;45;St. Louis City II;4425;Sub;1,0
2704034379;525;6;2;73;46;dqx48fglv1l96cyrmjdod0xec;1;98,7;69,8;2024-07-28T01:50:53.918Z;2024-07-28T01:55:20Z;[{'id': 5121414245, 'qualifierId': 73}, {'id': 5121414259, 'qualifierId': 233, 'value': '814'}, {'id': 5121414243, 'qualifierId': 56, 'value': 'Center'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;eam8fvksb4dxnr3419yzo6uxg;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;814,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;73;46;North Texas;4426;Sub;1,0
2704034337;814;6;2;73;46;99l7fsj6ykgbyqcb9zqqu9dgq;0;1,3;30,2;2024-07-28T01:50:53.918Z;2024-07-28T01:50:58Z;[{'id': 5121414071, 'qualifierId': 73}, {'id': 5121414069, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121414289, 'qualifierId': 233, 'value': '525'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;eam8fvksb4dxnr3419yzo6uxg;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;525,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;73;46;St. Louis City II;4426;Sub;1,0
2704053413;687;1;2;74;9;dqx48fglv1l96cyrmjdod0xec;0;99,6;99,1;2024-07-28T01:51:16.445Z;2024-07-28T02:29:14Z;[{'id': 5121511553, 'qualifierId': 212, 'value': '27.9'}, {'id': 5121511547, 'qualifierId': 140, 'value': '95.6'}, {'id': 5121511545, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121511541, 'qualifierId': 2}, {'id': 5121511543, 'qualifierId': 155}, {'id': 5121511557, 'qualifierId': 213, 'value': '4.56'}, {'id': 5121511675, 'qualifierId': 6}, {'id': 5121511549, 'qualifierId': 141, 'value': '58.5'}, {'id': 5121512317, 'qualifierId': 223}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;27,9;4,56;;58,5;95,6;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;95,6;58,5;;;;;;;0;0;74;9;North Texas;4449;ML;1,0
2704034677;815;12;2;74;11;99l7fsj6ykgbyqcb9zqqu9dgq;1;6,1;35,4;2024-07-28T01:51:18.605Z;2024-07-28T01:51:22Z;[{'id': 5121415785, 'qualifierId': 141, 'value': '64.3'}, {'id': 5121415789, 'qualifierId': 213, 'value': '0.95'}, {'id': 5121415787, 'qualifierId': 212, 'value': '24.2'}, {'id': 5121415783, 'qualifierId': 140, 'value': '19.6'}, {'id': 5121415781, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121415813, 'qualifierId': 15}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;;eam8fvksb4dxnr3419yzo6uxg;Clearance;;;;;;;;;;24,2;0,95;;64,3;19,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;19,6;64,3;;;;;;;0;0;74;11;St. Louis City II;4451;FW;1,0
2704034751;526;13;2;74;14;dqx48fglv1l96cyrmjdod0xec;1;84,8;28,9;2024-07-28T01:51:21.952Z;2024-07-28T02:25:29Z;[{'id': 5121418575, 'qualifierId': 231, 'value': '47.8'}, {'id': 5121416153, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121418569, 'qualifierId': 215}, {'id': 5121418573, 'qualifierId': 230, 'value': '98.2'}, {'id': 5121417935, 'qualifierId': 25}, {'id': 5121418567, 'qualifierId': 103, 'value': '66.7'}, {'id': 5121418563, 'qualifierId': 74}, {'id': 5121416151, 'qualifierId': 63}, {'id': 5121418571, 'qualifierId': 458}, {'id': 5121417937, 'qualifierId': 20}, {'id': 5121418565, 'qualifierId': 102, 'value': '48.9'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;eam8fvksb4dxnr3419yzo6uxg;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47,8;66,7;;;;48,9;;1,0;;;;98,2;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;48,9;66.7;;;0;0;74;14;North Texas;4454;Sub;1,0
2704034775;527;5;2;74;14;dqx48fglv1l96cyrmjdod0xec;0;101,1;44,0;2024-07-28T01:51:21.989Z;2024-07-28T01:55:19Z;[{'id': 5121416315, 'qualifierId': 346}, {'id': 5121416313, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121416343, 'qualifierId': 233, 'value': '816'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;eam8fvksb4dxnr3419yzo6uxg;Out;;;;;;;;;;;;;;;;;;;;;;816,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;74;14;North Texas;4454;Sub;1,0
2704034729;816;5;2;74;14;99l7fsj6ykgbyqcb9zqqu9dgq;1;-1,1;56,0;2024-07-28T01:51:21.989Z;2024-07-28T01:51:25Z;[{'id': 5121416045, 'qualifierId': 346}, {'id': 5121416043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121416331, 'qualifierId': 233, 'value': '527'}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;;eam8fvksb4dxnr3419yzo6uxg;Out;;;;;;;;;;;;;;;;;;;;;;527,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;74;14;St. Louis City II;4454;FW;1,0
2704035259;817;1;2;74;50;99l7fsj6ykgbyqcb9zqqu9dgq;1;4,6;50,7;2024-07-28T01:51:57.524Z;2024-07-28T01:52:01Z;[{'id': 5121418915, 'qualifierId': 212, 'value': '15.4'}, {'id': 5121418907, 'qualifierId': 124}, {'id': 5121418919, 'qualifierId': 213, 'value': '4.75'}, {'id': 5121418911, 'qualifierId': 140, 'value': '5.1'}, {'id': 5121418923, 'qualifierId': 237}, {'id': 5121418913, 'qualifierId': 141, 'value': '28.0'}, {'id': 5121418909, 'qualifierId': 56, 'value': 'Back'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;15,4;4,75;;28,0;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;5,1;28,0;;;;;;;0;0;74;50;St. Louis City II;4490;GK;1,0
2704035277;818;1;2;74;53;99l7fsj6ykgbyqcb9zqqu9dgq;1;4,7;27,9;2024-07-28T01:52:01.285Z;2024-07-28T01:52:02Z;[{'id': 5121419001, 'qualifierId': 212, 'value': '24.6'}, {'id': 5121419003, 'qualifierId': 213, 'value': '6.21'}, {'id': 5121418997, 'qualifierId': 140, 'value': '28.1'}, {'id': 5121418995, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121418999, 'qualifierId': 141, 'value': '25.2'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;24,6;6,21;;25,2;28,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;28,1;25,2;;;;;;;0;0;74;53;St. Louis City II;4493;DL;1,0
2704035297;819;1;2;74;54;99l7fsj6ykgbyqcb9zqqu9dgq;1;28,0;25,0;2024-07-28T01:52:02.388Z;2024-07-28T01:52:04Z;[{'id': 5121419153, 'qualifierId': 156}, {'id': 5121419119, 'qualifierId': 213, 'value': '4.20'}, {'id': 5121419109, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121419113, 'qualifierId': 140, 'value': '21.2'}, {'id': 5121419117, 'qualifierId': 212, 'value': '14.6'}, {'id': 5121419115, 'qualifierId': 141, 'value': '6.2'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;eam8fvksb4dxnr3419yzo6uxg;Pass;;;;;;;;;;14,6;4,2;;6,2;21,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;21,2;6,2;;;;;;;0;0;74;54;St. Louis City II;4494;MC;1,0
