id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_Captain;value_TeamFormation;value_TeamKit;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_KickOff;value_Length;value_PassEndX;value_Angle;value_Zone;value_PassEndY;value_LongBall;value_Launch;value_Foul;value_OppositeRelatedEventId;value_Defensive;value_Direct;value_Shove/Push;value_Offensive;value_FreeKickTaken;value_DeletedEventType;value_HeadPass;value_FlickOn;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_Chipped;value_TouchTypeControl;value_BlockedPass;value_IntendedTackleTarget;value_LayOff;value_Assist;value_GoalmouthY;value_IndividualPlay;value_LowRight;value_OutOfBoxCentre;value_Assisted;value_GoalmouthZ;value_LeftFooted;value_RegularPlay;value_BlockedY;value_BlockedX;value_Diving;value_LowGkIntervention;value_Hands;value_Collected;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_ShirtPull/Holding;value_TouchTypePass;value_OutSwinger;value_Cross;value_RightFooted;value_Head;value_TakeOnOvertake;value_TakeOnSpace;value_Handball;value_GkX;value_BoxLeft;value_HighLeft;value_GkY;value_NextEventGoalKick;value_Low;value_GoalKick;value_SwitchOfPlay;value_OutOfPlay;value_TouchTypeClearance;value_AttemptedTackle;value_NotAssisted;value_LowCentre;value_MediumGkIntervention;value_Stooping;value_GkHoof;value_HighRight;value_Overrun;value_Standing;value_ParriedSafe;value_PlayersCaughtOffside;value_Indirect;value_TacticalFoul;value_YellowCard;value_NotVisible;value_Straight;value_FloatedCross;value_ThroughBall;value_IntentionalAssist;value_BigChance;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_1On1;value_GoalShotGameClock;value_GoalShotTimestamp;value_BoxCentre;value_Tap;value_SwerveLeft;value_High;value_Left;value_CornerTaken;value_DrivenCross;value_SmallBoxRight;value_FirstTouch;value_CloseRight;value_Minutes;value_EndType;value_BlockedCross;value_CloseLeft;value_BoxDeepLeft;value_RecklessOffence;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_PullBack;value_SmallBoxLeft;value_SetPiece;value_Blocked;value_DefBlock;value_InSwinger;value_LowLeft;value_BoxRight;value_Dissent;value_ViolentConduct;value_RedCard;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728539223;17;43;1;0;52;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-09-29T23:07:58.993Z;2024-09-29T23:15:38Z;[{'id': 5255991223, 'qualifierId': 144, 'value': '1'}, {'id': 5255965905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255965911, 'qualifierId': 212, 'value': '11.4'}, {'id': 5255965909, 'qualifierId': 141, 'value': '55.2'}, {'id': 5255965913, 'qualifierId': 213, 'value': '2.10'}, {'id': 5255965907, 'qualifierId': 140, 'value': '11.6'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;fmsuib8m4nr04g27yr07scno;Deleted event;;;;;;;;;;;11,4;11,6;2,1;;55,2;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;11,6;55,2;;;;;;;0;0;0;52;Cincinnati II;52;DC;1,0
2728539225;18;1;1;0;53;6ddsx316t3j0z6nolrky9k4r8;1;11,7;55,2;2024-09-29T23:08:00.321Z;2024-09-29T23:08:01Z;[{'id': 5255965933, 'qualifierId': 140, 'value': '17.8'}, {'id': 5255965943, 'qualifierId': 213, 'value': '5.31'}, {'id': 5255965935, 'qualifierId': 141, 'value': '41.3'}, {'id': 5255965931, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255965939, 'qualifierId': 212, 'value': '11.4'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;11,4;17,8;5,31;;41,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;17,8;41,3;;;;;;;0;0;0;53;Cincinnati II;53;GK;1,0
2728539241;19;1;1;0;54;6ddsx316t3j0z6nolrky9k4r8;1;18,1;41,2;2024-09-29T23:08:01.057Z;2024-09-29T23:16:00Z;[{'id': 5255966043, 'qualifierId': 212, 'value': '9.2'}, {'id': 5255966037, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255966039, 'qualifierId': 140, 'value': '13.0'}, {'id': 5255966045, 'qualifierId': 213, 'value': '2.19'}, {'id': 5255966041, 'qualifierId': 141, 'value': '52.2'}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;9,2;13,0;2,19;;52,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;13,0;52,2;;;;;;;0;0;0;54;Cincinnati II;54;DL;1,0
2728539281;20;1;1;0;55;6ddsx316t3j0z6nolrky9k4r8;1;13,0;52,2;2024-09-29T23:08:01.953Z;2024-09-29T23:08:04Z;[{'id': 5255966203, 'qualifierId': 213, 'value': '0.99'}, {'id': 5255966199, 'qualifierId': 141, 'value': '78.7'}, {'id': 5255966197, 'qualifierId': 140, 'value': '24.2'}, {'id': 5255966195, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255966201, 'qualifierId': 212, 'value': '21.5'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;21,5;24,2;0,99;;78,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;24,2;78,7;;;;;;;0;0;0;55;Cincinnati II;55;GK;1,0
2728539329;21;1;1;0;58;6ddsx316t3j0z6nolrky9k4r8;1;24,2;78,7;2024-09-29T23:08:04.673Z;2024-09-29T23:08:15Z;[{'id': 5255966513, 'qualifierId': 1}, {'id': 5255966507, 'qualifierId': 212, 'value': '40.4'}, {'id': 5255966503, 'qualifierId': 140, 'value': '61.9'}, {'id': 5255966499, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255966505, 'qualifierId': 141, 'value': '90.6'}, {'id': 5255966509, 'qualifierId': 213, 'value': '0.20'}, {'id': 5255966495, 'qualifierId': 157}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;40,4;61,9;0,2;;90,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;61,9;90,6;;;;;;;0;0;0;58;Cincinnati II;58;DC;1,0
2728539333;22;61;1;1;2;6ddsx316t3j0z6nolrky9k4r8;0;61,9;90,6;2024-09-29T23:08:09.329Z;2024-09-29T23:08:09Z;[{'id': 5255966519, 'qualifierId': 56, 'value': 'Left'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;fmsuib8m4nr04g27yr07scno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;1;2;Cincinnati II;62;FW;1,0
2728539341;5;49;1;1;3;bd0378yx50xpdcgwkt9p9bmz8;1;48,1;5,3;2024-09-29T23:08:09.996Z;2024-09-29T23:08:10Z;[];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;fmsuib8m4nr04g27yr07scno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;1;3;New York City II;63;;1,0
2728539423;6;1;1;1;4;bd0378yx50xpdcgwkt9p9bmz8;1;44,3;3,4;2024-09-29T23:08:11.052Z;2024-09-29T23:08:17Z;[{'id': 5255966909, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255966913, 'qualifierId': 141, 'value': '27.3'}, {'id': 5255966917, 'qualifierId': 213, 'value': '2.53'}, {'id': 5255966911, 'qualifierId': 140, 'value': '22.1'}, {'id': 5255966915, 'qualifierId': 212, 'value': '28.4'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;28,4;22,1;2,53;;27,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;22,1;27,3;;;;;;;0;0;1;4;New York City II;64;;1,0
2728539461;7;1;1;1;10;bd0378yx50xpdcgwkt9p9bmz8;1;22,1;27,3;2024-09-29T23:08:17.219Z;2024-09-30T00:02:59Z;[{'id': 5255967091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255967095, 'qualifierId': 141, 'value': '50.3'}, {'id': 5255967099, 'qualifierId': 213, 'value': '2.11'}, {'id': 5255967093, 'qualifierId': 140, 'value': '13.2'}, {'id': 5255967097, 'qualifierId': 212, 'value': '18.2'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;18,2;13,2;2,11;;50,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;13,2;50,3;;;;;;;0;0;1;10;New York City II;70;;1,0
2728539523;8;1;1;1;14;bd0378yx50xpdcgwkt9p9bmz8;1;14,9;50,1;2024-09-29T23:08:21.292Z;2024-09-29T23:08:26Z;[{'id': 5255967437, 'qualifierId': 157}, {'id': 5255967443, 'qualifierId': 141, 'value': '25.8'}, {'id': 5255967447, 'qualifierId': 213, 'value': '5.84'}, {'id': 5255967441, 'qualifierId': 140, 'value': '48.3'}, {'id': 5255967445, 'qualifierId': 212, 'value': '38.8'}, {'id': 5255967449, 'qualifierId': 1}, {'id': 5255967439, 'qualifierId': 56, 'value': 'Back'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;38,8;48,3;5,84;;25,8;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;48,3;25,8;;;;;;;0;0;1;14;New York City II;74;;1,0
2728539529;9;44;1;1;19;bd0378yx50xpdcgwkt9p9bmz8;1;47,2;23,1;2024-09-29T23:08:26.193Z;2024-09-30T00:03:12Z;[{'id': 5255967501, 'qualifierId': 233, 'value': '23'}, {'id': 5255967471, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255967475, 'qualifierId': 285}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;fmsuib8m4nr04g27yr07scno;Aerial;;;;;;;;;;;;;;;;;;;23,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;1;19;New York City II;79;;1,0
2728539521;23;44;1;1;19;6ddsx316t3j0z6nolrky9k4r8;0;52,8;76,9;2024-09-29T23:08:26.194Z;2024-09-29T23:46:44Z;[{'id': 5255967425, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255967427, 'qualifierId': 286}, {'id': 5255967511, 'qualifierId': 233, 'value': '9'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;fmsuib8m4nr04g27yr07scno;Aerial;;;;;;;;;;;;;;;;;;;9,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;1;19;Cincinnati II;79;DC;1,0
2728539531;10;1;1;1;20;bd0378yx50xpdcgwkt9p9bmz8;0;48,3;25,8;2024-09-29T23:08:26.987Z;2024-09-30T00:03:14Z;[{'id': 5255967531, 'qualifierId': 213, 'value': '6.00'}, {'id': 5255967519, 'qualifierId': 3}, {'id': 5255967527, 'qualifierId': 141, 'value': '19.4'}, {'id': 5255967523, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255967521, 'qualifierId': 168}, {'id': 5255967525, 'qualifierId': 140, 'value': '62.5'}, {'id': 5255967529, 'qualifierId': 212, 'value': '15.5'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;15,5;62,5;6,0;;19,4;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;62,5;19,4;;;;;;;0;0;1;20;New York City II;80;;1,0
2729667243;921;1;1;1;21;6ddsx316t3j0z6nolrky9k4r8;1;37,0;77,8;2024-09-29T23:08:27.987Z;2024-10-03T06:18:09Z;[{'id': 5262166045, 'qualifierId': 213, 'value': '6.09'}, {'id': 5262166035, 'qualifierId': 157}, {'id': 5262166041, 'qualifierId': 141, 'value': '71.5'}, {'id': 5262166039, 'qualifierId': 140, 'value': '58.4'}, {'id': 5262166043, 'qualifierId': 212, 'value': '22.9'}, {'id': 5262166047, 'qualifierId': 1}, {'id': 5262166037, 'qualifierId': 56, 'value': 'Center'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;22,9;58,4;6,09;;71,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;58,4;71,5;;;;;;;0;0;1;21;Cincinnati II;81;DC;1,0
2728539547;24;43;1;1;22;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-09-29T23:08:28.818Z;2024-09-29T23:08:55Z;[{'id': 5255969093, 'qualifierId': 144, 'value': '1'}, {'id': 5255967623, 'qualifierId': 212, 'value': '18.1'}, {'id': 5255967617, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255967621, 'qualifierId': 141, 'value': '76.9'}, {'id': 5255967625, 'qualifierId': 213, 'value': '5.77'}, {'id': 5255967619, 'qualifierId': 140, 'value': '53.6'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;fmsuib8m4nr04g27yr07scno;Deleted event;;;;;;;;;;;18,1;53,6;5,77;;76,9;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;53,6;76,9;;;;;;;0;0;1;22;Cincinnati II;82;DC;1,0
2729667259;922;1;1;1;22;6ddsx316t3j0z6nolrky9k4r8;1;60,4;68,3;2024-09-29T23:08:29.476Z;2024-10-03T06:16:33Z;[{'id': 5262166133, 'qualifierId': 3}, {'id': 5262166137, 'qualifierId': 140, 'value': '49.6'}, {'id': 5262166139, 'qualifierId': 141, 'value': '70.6'}, {'id': 5262166143, 'qualifierId': 213, 'value': '3.00'}, {'id': 5262166141, 'qualifierId': 212, 'value': '11.4'}, {'id': 5262166135, 'qualifierId': 56, 'value': 'Back'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;11,4;49,6;3,0;;70,6;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;49,6;70,6;;;;;;;0;0;1;22;Cincinnati II;82;MC;1,0
2728539751;11;27;1;1;28;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-09-29T23:08:34.669Z;2024-09-29T23:08:49Z;[{'id': 5255968807, 'qualifierId': 53, 'value': 'b94wogguhbhpo2mal3pfpo26s'}, {'id': 5255968817, 'qualifierId': 233, 'value': '25'}, {'id': 5255968805, 'qualifierId': 41, 'value': 'Injury'}];;;;;fmsuib8m4nr04g27yr07scno;Start delay;;;;;;;;;;;;;;;;;;;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;1;28;New York City II;88;;
2728539603;25;27;1;1;28;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-09-29T23:08:34.669Z;2024-09-29T23:08:49Z;[{'id': 5255968813, 'qualifierId': 233, 'value': '11'}];;;;;fmsuib8m4nr04g27yr07scno;Start delay;;;;;;;;;;;;;;;;;;;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;1;28;Cincinnati II;88;;
2728539867;12;28;1;1;50;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-09-29T23:08:56.913Z;2024-09-29T23:46:22Z;[{'id': 5256084447, 'qualifierId': 233, 'value': '26'}, {'id': 5255969361, 'qualifierId': 55, 'value': '11'}];;;;;fmsuib8m4nr04g27yr07scno;End delay;;;;;;;;;;;;;;;;;;;26,0;;;;;;;;;;;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;11,0;;0;0;1;50;New York City II;110;;
2728539823;26;28;1;1;50;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-09-29T23:08:56.913Z;2024-09-29T23:46:22Z;[{'id': 5256084441, 'qualifierId': 233, 'value': '12'}, {'id': 5255969161, 'qualifierId': 55, 'value': '25'}];;;;;fmsuib8m4nr04g27yr07scno;End delay;;;;;;;;;;;;;;;;;;;12,0;;;;;;;;;;;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;25,0;;0;0;1;50;Cincinnati II;110;;
2728539897;13;68;1;2;0;bd0378yx50xpdcgwkt9p9bmz8;0;53,0;21,5;2024-09-29T23:09:06.707Z;2024-09-29T23:09:08Z;[];;;;;fmsuib8m4nr04g27yr07scno;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;2;0;New York City II;120;;
2728539909;27;68;1;2;1;6ddsx316t3j0z6nolrky9k4r8;1;36,5;83,0;2024-09-29T23:09:07.586Z;2024-09-29T23:09:07Z;[];;;;;fmsuib8m4nr04g27yr07scno;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;2;1;Cincinnati II;121;;
2729667411;923;49;1;2;2;6ddsx316t3j0z6nolrky9k4r8;1;43,6;78,1;2024-09-29T23:09:08.515Z;2024-10-03T06:19:08Z;[];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;fmsuib8m4nr04g27yr07scno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;2;2;Cincinnati II;122;DC;1,0
2728539955;28;1;1;2;2;6ddsx316t3j0z6nolrky9k4r8;1;44,8;82,4;2024-09-29T23:09:08.818Z;2024-09-29T23:09:11Z;[{'id': 5255969851, 'qualifierId': 213, 'value': '3.62'}, {'id': 5255969839, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255969849, 'qualifierId': 212, 'value': '13.0'}, {'id': 5255969845, 'qualifierId': 141, 'value': '73.6'}, {'id': 5255969841, 'qualifierId': 140, 'value': '33.8'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;13,0;33,8;3,62;;73,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;33,8;73,6;;;;;;;0;0;2;2;Cincinnati II;122;DC;1,0
2728540023;29;1;1;2;4;6ddsx316t3j0z6nolrky9k4r8;1;34,7;70,5;2024-09-29T23:09:11.345Z;2024-09-29T23:09:18Z;[{'id': 5255970181, 'qualifierId': 141, 'value': '11.1'}, {'id': 5255970177, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255970185, 'qualifierId': 213, 'value': '5.55'}, {'id': 5255970179, 'qualifierId': 140, 'value': '77.0'}, {'id': 5255970175, 'qualifierId': 155}, {'id': 5255970187, 'qualifierId': 1}, {'id': 5255970183, 'qualifierId': 212, 'value': '60.0'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;60,0;77,0;5,55;;11,1;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;77,0;11,1;;;;;;;0;0;2;4;Cincinnati II;124;DC;1,0
2728540045;30;1;1;2;11;6ddsx316t3j0z6nolrky9k4r8;1;76,0;26,8;2024-09-29T23:09:18.369Z;2024-09-29T23:09:20Z;[{'id': 5255970325, 'qualifierId': 140, 'value': '71.7'}, {'id': 5255970329, 'qualifierId': 212, 'value': '8.2'}, {'id': 5255970331, 'qualifierId': 213, 'value': '4.13'}, {'id': 5255970323, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255970327, 'qualifierId': 141, 'value': '16.7'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;8,2;71,7;4,13;;16,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;71,7;16,7;;;;;;;0;0;2;11;Cincinnati II;131;FWR;1,0
2728540061;31;1;1;2;12;6ddsx316t3j0z6nolrky9k4r8;0;72,7;16,4;2024-09-29T23:09:18.609Z;2024-10-03T06:20:06Z;[{'id': 5255970411, 'qualifierId': 140, 'value': '80.1'}, {'id': 5255970415, 'qualifierId': 212, 'value': '10.5'}, {'id': 5255970409, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255970417, 'qualifierId': 213, 'value': '5.55'}, {'id': 5255970413, 'qualifierId': 141, 'value': '6.1'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;fmsuib8m4nr04g27yr07scno;Pass;;;;;;;;;;;10,5;80,1;5,55;;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;80,1;6,1;;;;;;;0;0;2;12;Cincinnati II;132;DR;1,0
