id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_Involved;value_PlayerPosition;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_Resume;value_DirectionOfPlay;value_PassEndX;value_Length;value_Angle;value_PassEndY;value_Zone;value_KickOff;value_Chipped;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_TouchTypePass;value_TouchTypeClearance;value_Left;value_Assist;value_Cross;value_OutSwinger;value_CornerTaken;value_IntentionalAssist;value_LeftFooted;value_GoalmouthY;value_Assisted;value_FromCorner;value_Head;value_GkX;value_GkY;value_BoxCentre;value_RelatedEventId;value_CloseRight;value_GoalmouthZ;value_FirstTouch;value_NextEventGoalKick;value_GoalKick;value_Low;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_BoxRight;value_DeletedEventType;value_RegularPlay;value_NotAssisted;value_RightFooted;value_OutOfBoxCentre;value_IndividualPlay;value_FlickOn;value_LayOff;value_Defensive1V1;value_TakeOnOvertake;value_AttemptedTackle;value_YellowCard;value_TacticalFoul;value_InSwinger;value_High;value_TakeOnSpace;value_OutOfPlay;value_IntendedTackleTarget;value_MediumGkIntervention;value_OverArm;value_KeeperThrow;value_SwitchOfPlay;value_BlockedPass;value_Shove/Push;value_TouchTypeControl;value_ThroughBall;value_HighRight;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_HitBar;value_GoalShotTimestamp;value_BigChance;value_GoalShotGameClock;value_HitWoodwork;value_RecklessOffence;value_InjuredPlayerId;value_Injury;value_Overrun;value_HighGkIntervention;value_BlockedX;value_SixYardBlocked;value_SetPiece;value_LowCentre;value_Blocked;value_BlockedY;value_DefBlock;value_LowRight;value_Volley;value_Right;value_BoxLeft;value_CloseLeft;value_LowGkIntervention;value_GkKickFromHands;value_PullBack;value_HighLeft;value_LowLeft;value_FastBreak;value_Hands;value_Collected;value_Diving;value_OverhitCross;value_CloseLeftAndHigh;value_Minutes;value_BlockedCross;value_Handball;value_EndType;value_Penalty;value_PenaltyTakerId;value_Scored;value_KeeperTouched;value_CausingPlayer;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_OtherReason;value_RefereeDelay;value_NotPastGoalLine;value_SwerveRight;value_Standing;value_ParriedSafe;value_HighClaim;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_DeniedGoalScoringOpp;value_DangerousPlay;value_NotVisible;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699577121;486;1;2;50;43;dqx48fglv1l96cyrmjdod0xec;1;37,5;77,5;2024-07-07T00:12:40.029Z;2024-07-12T15:00:34Z;[{'id': 5096767113, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096767115, 'qualifierId': 140, 'value': '54.7'}, {'id': 5096767117, 'qualifierId': 141, 'value': '79.5'}, {'id': 5096767125, 'qualifierId': 213, 'value': '0.08'}, {'id': 5096767119, 'qualifierId': 212, 'value': '18.1'}];4eh46qse8ocmutobremniuolw;C. Locker;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;54,7;18,1;0,08;79,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;54,7;79,5;;;;;;;;0;50;43;Los Angeles II;3043;MC;1,0
2699577127;487;61;2;50;44;dqx48fglv1l96cyrmjdod0xec;0;48,6;75,0;2024-07-07T00:12:40.989Z;2024-07-07T00:12:41Z;[{'id': 5096767143, 'qualifierId': 56, 'value': 'Back'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;dw3rch3h0sbwz44vvn9jimfis;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;50;44;Los Angeles II;3044;ML;1,0
2699577143;432;49;2;50;45;6gaq85erpkvbyxvivd96wuw44;1;38,8;18,6;2024-07-07T00:12:42.316Z;2024-07-07T00:12:42Z;[];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;dw3rch3h0sbwz44vvn9jimfis;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;50;45;St. Louis City II;3045;DR;1,0
2699577163;433;1;2;50;46;6gaq85erpkvbyxvivd96wuw44;1;38,7;7,2;2024-07-07T00:12:43.132Z;2024-07-12T15:00:50Z;[{'id': 5096767321, 'qualifierId': 56, 'value': 'Right'}, {'id': 5096767331, 'qualifierId': 212, 'value': '17.6'}, {'id': 5096767333, 'qualifierId': 213, 'value': '6.13'}, {'id': 5096767327, 'qualifierId': 141, 'value': '3.3'}, {'id': 5096767323, 'qualifierId': 140, 'value': '55.3'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;55,3;17,6;6,13;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;55,3;3,3;;;;;;;;0;50;46;St. Louis City II;3046;DR;1,0
2699577173;434;1;2;50;47;6gaq85erpkvbyxvivd96wuw44;0;54,1;3,3;2024-07-07T00:12:44.541Z;2024-07-12T15:00:58Z;[{'id': 5096767389, 'qualifierId': 56, 'value': 'Right'}, {'id': 5096767391, 'qualifierId': 140, 'value': '64.7'}, {'id': 5096767395, 'qualifierId': 212, 'value': '11.2'}, {'id': 5096767397, 'qualifierId': 213, 'value': '0.12'}, {'id': 5096767393, 'qualifierId': 141, 'value': '5.2'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;64,7;11,2;0,12;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;64,7;5,2;;;;;;;;0;50;47;St. Louis City II;3047;MC;1,0
2699577197;488;1;2;50;51;dqx48fglv1l96cyrmjdod0xec;0;33,9;94,0;2024-07-07T00:12:48.225Z;2024-07-12T15:01:02Z;[{'id': 5096767529, 'qualifierId': 212, 'value': '19.7'}, {'id': 5096767523, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096767527, 'qualifierId': 141, 'value': '94.0'}, {'id': 5096767531, 'qualifierId': 213, 'value': '0.00'}, {'id': 5096767525, 'qualifierId': 140, 'value': '52.7'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;52,7;19,7;0,0;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;52,7;94,0;;;;;;;;0;50;51;Los Angeles II;3051;DC;1,0
2699577229;435;61;2;50;55;6gaq85erpkvbyxvivd96wuw44;0;53,3;7,6;2024-07-07T00:12:52.204Z;2024-07-07T00:12:52Z;[{'id': 5096767699, 'qualifierId': 56, 'value': 'Right'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;dw3rch3h0sbwz44vvn9jimfis;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;50;55;St. Louis City II;3055;MC;1,0
2699577237;436;5;2;50;56;6gaq85erpkvbyxvivd96wuw44;0;55,8;-0,4;2024-07-07T00:12:52.893Z;2024-07-07T00:12:58Z;[{'id': 5096767733, 'qualifierId': 347}, {'id': 5096767881, 'qualifierId': 233, 'value': '489'}, {'id': 5096767731, 'qualifierId': 56, 'value': 'Right'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;dw3rch3h0sbwz44vvn9jimfis;Out;;;;;;;;;;;;;;;;;;;489,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;50;56;St. Louis City II;3056;MC;1,0
2699577253;489;5;2;50;56;dqx48fglv1l96cyrmjdod0xec;1;44,2;100,4;2024-07-07T00:12:52.893Z;2024-07-07T00:39:38Z;[{'id': 5096767877, 'qualifierId': 233, 'value': '436'}, {'id': 5096767853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096767855, 'qualifierId': 347}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;dw3rch3h0sbwz44vvn9jimfis;Out;;;;;;;;;;;;;;;;;;;436,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;50;56;Los Angeles II;3056;DC;1,0
2699577397;490;1;2;51;21;dqx48fglv1l96cyrmjdod0xec;0;47,7;100,0;2024-07-07T00:13:17.778Z;2024-07-07T00:13:19Z;[{'id': 5096768763, 'qualifierId': 140, 'value': '59.1'}, {'id': 5096768765, 'qualifierId': 141, 'value': '96.6'}, {'id': 5096768767, 'qualifierId': 212, 'value': '12.5'}, {'id': 5096768759, 'qualifierId': 107}, {'id': 5096768769, 'qualifierId': 213, 'value': '5.99'}, {'id': 5096768761, 'qualifierId': 56, 'value': 'Left'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;59,1;12,5;5,99;96,6;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;59,1;96,6;;;;;;;;0;51;21;Los Angeles II;3081;DC;1,0
2699577403;437;61;2;51;22;6gaq85erpkvbyxvivd96wuw44;1;35,3;11,4;2024-07-07T00:13:18.892Z;2024-07-07T01:02:21Z;[{'id': 5096768803, 'qualifierId': 56, 'value': 'Back'}];do2o6ka25talswmmillufejqi;D. Rosales;;;dw3rch3h0sbwz44vvn9jimfis;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;51;22;St. Louis City II;3082;DL;1,0
2699577419;438;61;2;51;23;6gaq85erpkvbyxvivd96wuw44;1;34,8;8,6;2024-07-07T00:13:20.446Z;2024-07-07T01:01:55Z;[{'id': 5096768869, 'qualifierId': 56, 'value': 'Back'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;dw3rch3h0sbwz44vvn9jimfis;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;51;23;St. Louis City II;3083;DR;1,0
2699600285;893;61;2;51;24;6gaq85erpkvbyxvivd96wuw44;0;34,9;15,6;2024-07-07T00:13:20.598Z;2024-07-07T01:02:19Z;[{'id': 5096902287, 'qualifierId': 56, 'value': 'Back'}];do2o6ka25talswmmillufejqi;D. Rosales;;;dw3rch3h0sbwz44vvn9jimfis;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;51;24;St. Louis City II;3084;DL;1,0
2699577409;491;50;2;51;24;dqx48fglv1l96cyrmjdod0xec;1;59,8;89,8;2024-07-07T00:13:21.266Z;2024-07-07T00:13:26Z;[{'id': 5096769065, 'qualifierId': 233, 'value': '439'}, {'id': 5096768821, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096768823, 'qualifierId': 286}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;dw3rch3h0sbwz44vvn9jimfis;Dispossessed;;;;;;;;;;;;;;;;;;;439,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;51;24;Los Angeles II;3084;ML;1,0
2699577451;439;7;2;51;24;6gaq85erpkvbyxvivd96wuw44;1;40,2;10,2;2024-07-07T00:13:21.267Z;2024-07-12T15:01:52Z;[{'id': 5096769051, 'qualifierId': 233, 'value': '491'}, {'id': 5101228073, 'qualifierId': 383}, {'id': 5096769033, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096769035, 'qualifierId': 285}];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;;dw3rch3h0sbwz44vvn9jimfis;Tackle;;;;;;;;;;;;;;;;;;1,0;491,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;51;24;St. Louis City II;3084;FWR;1,0
2699577469;441;49;2;51;27;6gaq85erpkvbyxvivd96wuw44;1;43,2;22,1;2024-07-07T00:13:24.422Z;2024-07-07T01:02:57Z;[];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;;dw3rch3h0sbwz44vvn9jimfis;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;51;27;St. Louis City II;3087;FWR;1,0
2699600563;894;1;2;51;28;6gaq85erpkvbyxvivd96wuw44;1;42,2;26,6;2024-07-07T00:13:24.598Z;2024-07-12T15:01:59Z;[{'id': 5096903861, 'qualifierId': 140, 'value': '45.2'}, {'id': 5096903863, 'qualifierId': 141, 'value': '40.3'}, {'id': 5096903867, 'qualifierId': 213, 'value': '1.24'}, {'id': 5096903859, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096903865, 'qualifierId': 212, 'value': '9.8'}];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;45,2;9,8;1,24;40,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;45,2;40,3;;;;;;;;0;51;28;St. Louis City II;3088;FWR;1,0
2699577465;440;43;2;51;29;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-07-07T00:13:25.598Z;2024-07-07T00:16:35Z;[{'id': 5096769117, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096769119, 'qualifierId': 285, 'value': '0'}, {'id': 5096778365, 'qualifierId': 144, 'value': '7'}];cuxpxs76g96vwhrnhw9rw2ihg;J. Hernandez;;;dw3rch3h0sbwz44vvn9jimfis;Deleted event;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;51;29;St. Louis City II;3089;FW;1,0
2699577497;442;1;2;51;31;6gaq85erpkvbyxvivd96wuw44;1;48,9;46,0;2024-07-07T00:13:27.710Z;2024-07-12T15:02:07Z;[{'id': 5096769313, 'qualifierId': 213, 'value': '1.17'}, {'id': 5096769309, 'qualifierId': 141, 'value': '68.3'}, {'id': 5096769311, 'qualifierId': 212, 'value': '16.5'}, {'id': 5096769307, 'qualifierId': 140, 'value': '55.1'}, {'id': 5096769305, 'qualifierId': 56, 'value': 'Center'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;55,1;16,5;1,17;68,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;55,1;68,3;;;;;;;;0;51;31;St. Louis City II;3091;MC;1,0
2699577505;443;1;2;51;35;6gaq85erpkvbyxvivd96wuw44;1;57,5;76,0;2024-07-07T00:13:31.598Z;2024-07-07T00:13:32Z;[{'id': 5096769351, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096769359, 'qualifierId': 213, 'value': '3.30'}, {'id': 5096769353, 'qualifierId': 140, 'value': '45.4'}, {'id': 5096769357, 'qualifierId': 212, 'value': '12.9'}, {'id': 5096769355, 'qualifierId': 141, 'value': '73.0'}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;45,4;12,9;3,3;73,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;45,4;73,0;;;;;;;;0;51;35;St. Louis City II;3095;FWL;1,0
2699577509;444;1;2;51;35;6gaq85erpkvbyxvivd96wuw44;1;44,3;66,4;2024-07-07T00:13:32.525Z;2024-07-12T15:02:19Z;[{'id': 5096769401, 'qualifierId': 140, 'value': '57.8'}, {'id': 5096769399, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096769411, 'qualifierId': 213, 'value': '5.18'}, {'id': 5096769403, 'qualifierId': 141, 'value': '24.8'}, {'id': 5096769407, 'qualifierId': 212, 'value': '31.6'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;57,8;31,6;5,18;24,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;57,8;24,8;;;;;;;;0;51;35;St. Louis City II;3095;DC;1,0
2699577567;445;1;2;51;36;6gaq85erpkvbyxvivd96wuw44;1;60,5;19,5;2024-07-07T00:13:33.550Z;2024-07-12T15:02:22Z;[{'id': 5096769725, 'qualifierId': 140, 'value': '69.1'}, {'id': 5096769731, 'qualifierId': 212, 'value': '14.0'}, {'id': 5096769727, 'qualifierId': 141, 'value': '3.7'}, {'id': 5096769723, 'qualifierId': 56, 'value': 'Right'}, {'id': 5096769735, 'qualifierId': 213, 'value': '5.41'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;69,1;14,0;5,41;3,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;69,1;3,7;;;;;;;;0;51;36;St. Louis City II;3096;MC;1,0
2699577579;446;1;2;51;43;6gaq85erpkvbyxvivd96wuw44;1;73,3;8,8;2024-07-07T00:13:40.462Z;2024-07-07T00:13:42Z;[{'id': 5096769819, 'qualifierId': 213, 'value': '1.80'}, {'id': 5096769811, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096769817, 'qualifierId': 212, 'value': '13.2'}, {'id': 5096769815, 'qualifierId': 141, 'value': '27.7'}, {'id': 5096769813, 'qualifierId': 140, 'value': '70.4'}];3v3b0z3d5czty8zcxrhy5uyac;N. Sullivan;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;70,4;13,2;1,8;27,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;70,4;27,7;;;;;;;;0;51;43;St. Louis City II;3103;FWR;1,0
2699577585;447;1;2;51;45;6gaq85erpkvbyxvivd96wuw44;1;70,4;27,3;2024-07-07T00:13:41.838Z;2024-07-07T00:13:42Z;[{'id': 5096769847, 'qualifierId': 212, 'value': '13.4'}, {'id': 5096769845, 'qualifierId': 141, 'value': '41.3'}, {'id': 5096769843, 'qualifierId': 140, 'value': '61.4'}, {'id': 5096769849, 'qualifierId': 213, 'value': '2.35'}, {'id': 5096769841, 'qualifierId': 56, 'value': 'Center'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;61,4;13,4;2,35;41,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;61,4;41,3;;;;;;;;0;51;45;St. Louis City II;3105;MC;1,0
2699577615;448;1;2;51;45;6gaq85erpkvbyxvivd96wuw44;1;66,7;35,6;2024-07-07T00:13:42.590Z;2024-07-12T15:02:32Z;[{'id': 5096770009, 'qualifierId': 212, 'value': '12.8'}, {'id': 5096770005, 'qualifierId': 140, 'value': '66.5'}, {'id': 5096770007, 'qualifierId': 141, 'value': '54.4'}, {'id': 5096770003, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096770011, 'qualifierId': 213, 'value': '1.59'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;66,5;12,8;1,59;54,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;66,5;54,4;;;;;;;;0;51;45;St. Louis City II;3105;MC;1,0
2699577625;449;1;2;51;50;6gaq85erpkvbyxvivd96wuw44;1;67,5;54,8;2024-07-07T00:13:46.846Z;2024-07-12T15:02:37Z;[{'id': 5096770073, 'qualifierId': 140, 'value': '74.1'}, {'id': 5096770075, 'qualifierId': 141, 'value': '87.3'}, {'id': 5096770077, 'qualifierId': 212, 'value': '23.2'}, {'id': 5096770071, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096770079, 'qualifierId': 213, 'value': '1.27'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;dw3rch3h0sbwz44vvn9jimfis;Pass;;;;;;;;;;74,1;23,2;1,27;87,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;74,1;87,3;;;;;;;;0;51;50;St. Louis City II;3110;DC;1,0
