id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_Resume;value_JerseyNumber;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_PassEndY;value_Angle;value_KickOff;value_PassEndX;value_Zone;value_Length;value_Launch;value_LongBall;value_HeadPass;value_OppositeRelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_IntendedTackleTarget;value_TouchTypeClearance;value_Left;value_Right;value_OutSwinger;value_RightFooted;value_Cross;value_CornerTaken;value_Chipped;value_Head;value_Offensive;value_DeletedEventType;value_Defensive;value_TakeOnSpace;value_TakeOnOvertake;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_Assist;value_LowRight;value_GoalmouthZ;value_Blocked;value_BlockedY;value_OutOfBoxCentre;value_GkX;value_GkY;value_Assisted;value_IndividualPlay;value_RelatedEventId;value_BlockedX;value_RegularPlay;value_GoalmouthY;value_DefBlock;value_TouchTypePass;value_SwitchOfPlay;value_LayOff;value_IntentionalAssist;value_BoxRight;value_Collected;value_Hands;value_LowGkIntervention;value_Stooping;value_NotVisible;value_High;value_Volley;value_BoxCentre;value_SwerveRight;value_FirstTouch;value_TouchTypeControl;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_BigChance;value_LeftFooted;value_GoalShotGameClock;value_LowCentre;value_SmallBoxCentre;value_Direct;value_Foul;value_AttemptedTackle;value_YellowCard;value_RecklessOffence;value_FreeKickTaken;value_InSwinger;value_FromCorner;value_NotAssisted;value_OutOfPlay;value_PlayersCaughtOffside;value_Indirect;value_MisHit;value_HighRight;value_BlockedCross;value_HighLeft;value_OutOfBoxRight;value_OverArm;value_Shove/Push;value_Handball;value_LeadingToGoal;value_RelatedError1Id;value_KeeperTouched;value_BoxLeft;value_CloseLeft;value_Minutes;value_EndType;value_ThroughBall;value_MediumGkIntervention;value_SetPiece;value_LowLeft;value_ShirtPull/Holding;value_CloseHigh;value_SwerveLeft;value_FreeKick;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_CloseLeftAndHigh;value_Weak;value_CloseRight;value_Diving;value_HighCentre;value_OutOfBoxDeepRight;value_Fingertip;value_Reaching;value_HitWoodwork;value_HitBar;value_ParriedDanger;value_SixYardBlocked;value_BoxDeepLeft;value_Dissent;value_FollowsADribble;value_GkKickFromHands;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_ParriedSafe;value_Standing;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2678517149;474;8;2;51;54;d0c07im4a6oj8qa7f1zlt3pqs;1;33,2;88,3;2024-04-27T02:14:59.236Z;2024-04-29T15:53:52Z;[{'id': 4992783639, 'qualifierId': 383}, {'id': 4981623377, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;51;54;Ventura County;3114;MC;1,0
2678517155;476;49;2;51;54;d0c07im4a6oj8qa7f1zlt3pqs;1;44,8;94,1;2024-04-27T02:15:00.009Z;2024-04-27T02:16:12Z;[];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;51;54;Ventura County;3114;MC;1,0
2678517153;475;1;2;51;55;d0c07im4a6oj8qa7f1zlt3pqs;1;33,2;88,3;2024-04-27T02:15:00.455Z;2024-04-27T02:15:03Z;[{'id': 4981623413, 'qualifierId': 213, 'value': '0.31'}, {'id': 4981623405, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981623409, 'qualifierId': 141, 'value': '94.1'}, {'id': 4981623411, 'qualifierId': 212, 'value': '12.8'}, {'id': 4981623407, 'qualifierId': 140, 'value': '44.8'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;94,1;0,31;;44,8;;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;44,8;94,1;;;;;;;;0;51;55;Ventura County;3115;MC;1,0
2678517157;477;1;2;51;59;d0c07im4a6oj8qa7f1zlt3pqs;1;44,8;94,1;2024-04-27T02:15:04.299Z;2024-04-27T02:15:05Z;[{'id': 4981623427, 'qualifierId': 213, 'value': '3.16'}, {'id': 4981623423, 'qualifierId': 141, 'value': '93.9'}, {'id': 4981623419, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981623425, 'qualifierId': 212, 'value': '9.7'}, {'id': 4981623421, 'qualifierId': 140, 'value': '35.6'}];641bsr9un81t6sds51fhvijh0;B. Farkarlun;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;93,9;3,16;;35,6;;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;35,6;93,9;;;;;;;;0;51;59;Ventura County;3119;FWL;1,0
2678517161;478;1;2;52;0;d0c07im4a6oj8qa7f1zlt3pqs;1;35,2;93,9;2024-04-27T02:15:05.355Z;2024-04-27T02:15:06Z;[{'id': 4981623447, 'qualifierId': 140, 'value': '37.7'}, {'id': 4981623451, 'qualifierId': 212, 'value': '14.5'}, {'id': 4981623453, 'qualifierId': 213, 'value': '4.89'}, {'id': 4981623449, 'qualifierId': 141, 'value': '72.9'}, {'id': 4981623445, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;72,9;4,89;;37,7;;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;37,7;72,9;;;;;;;;0;52;0;Ventura County;3120;MC;1,0
2678517167;479;1;2;52;1;d0c07im4a6oj8qa7f1zlt3pqs;1;37,7;72,6;2024-04-27T02:15:06.304Z;2024-04-27T02:15:07Z;[{'id': 4981623483, 'qualifierId': 141, 'value': '78.8'}, {'id': 4981623487, 'qualifierId': 213, 'value': '2.34'}, {'id': 4981623485, 'qualifierId': 212, 'value': '5.9'}, {'id': 4981623479, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981623481, 'qualifierId': 140, 'value': '33.8'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;78,8;2,34;;33,8;;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;33,8;78,8;;;;;;;;0;52;1;Ventura County;3121;FWR;1,0
2678517171;480;1;2;52;2;d0c07im4a6oj8qa7f1zlt3pqs;0;33,8;78,8;2024-04-27T02:15:07.778Z;2024-04-27T02:15:08Z;[{'id': 4981623493, 'qualifierId': 56, 'value': 'Back'}, {'id': 4981623497, 'qualifierId': 141, 'value': '67.9'}, {'id': 4981623501, 'qualifierId': 213, 'value': '5.20'}, {'id': 4981623499, 'qualifierId': 212, 'value': '8.4'}, {'id': 4981623495, 'qualifierId': 140, 'value': '37.5'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;67,9;5,2;;37,5;;8,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;37,5;67,9;;;;;;;;0;52;2;Ventura County;3122;MC;1,0
2678517169;477;61;2;52;3;8ijkk62897so5r3bq0wgwx4bu;1;71,0;38,2;2024-04-27T02:15:08.239Z;2024-04-27T02:15:08Z;[{'id': 4981623491, 'qualifierId': 56, 'value': 'Center'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;52;3;Austin II;3123;MC;1,0
2678517177;478;49;2;52;4;8ijkk62897so5r3bq0wgwx4bu;1;74,3;42,7;2024-04-27T02:15:09.755Z;2024-04-27T02:15:09Z;[];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;52;4;Austin II;3124;FW;1,0
2678517181;479;1;2;52;5;8ijkk62897so5r3bq0wgwx4bu;1;74,3;42,7;2024-04-27T02:15:10.186Z;2024-04-27T02:15:11Z;[{'id': 4981623529, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981623533, 'qualifierId': 141, 'value': '31.0'}, {'id': 4981623537, 'qualifierId': 213, 'value': '4.47'}, {'id': 4981623535, 'qualifierId': 212, 'value': '8.2'}, {'id': 4981623531, 'qualifierId': 140, 'value': '72.4'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;31,0;4,47;;72,4;;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;72,4;31,0;;;;;;;;0;52;5;Austin II;3125;FW;1,0
2678517189;480;1;2;52;6;8ijkk62897so5r3bq0wgwx4bu;1;72,9;27,9;2024-04-27T02:15:11.739Z;2024-04-27T02:15:15Z;[{'id': 4981623595, 'qualifierId': 140, 'value': '75.4'}, {'id': 4981623599, 'qualifierId': 212, 'value': '16.3'}, {'id': 4981623601, 'qualifierId': 213, 'value': '4.87'}, {'id': 4981623593, 'qualifierId': 56, 'value': 'Right'}, {'id': 4981623597, 'qualifierId': 141, 'value': '4.3'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;4,3;4,87;;75,4;;16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;75,4;4,3;;;;;;;;0;52;6;Austin II;3126;MC;1,0
2678517205;481;1;2;52;9;8ijkk62897so5r3bq0wgwx4bu;1;79,5;5,6;2024-04-27T02:15:14.987Z;2024-04-29T15:54:15Z;[{'id': 4981623707, 'qualifierId': 213, 'value': '1.21'}, {'id': 4992784139, 'qualifierId': 224}, {'id': 4981623701, 'qualifierId': 140, 'value': '99.2'}, {'id': 4981623697, 'qualifierId': 155}, {'id': 4981623699, 'qualifierId': 56, 'value': 'Left'}, {'id': 4981623695, 'qualifierId': 2}, {'id': 4981623703, 'qualifierId': 141, 'value': '86.9'}, {'id': 4992784141, 'qualifierId': 20}, {'id': 4981623705, 'qualifierId': 212, 'value': '59.0'}, {'id': 4981623709, 'qualifierId': 1}];5zawuirp825t4brhaj90k9duy;S. Karani;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;86,9;1,21;;99,2;;59,0;;1,0;;;;;;;;;;1,0;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;99,2;86,9;;;;;;;;0;52;9;Austin II;3129;AML;1,0
2678517219;482;1;2;52;15;8ijkk62897so5r3bq0wgwx4bu;1;96,8;93,3;2024-04-27T02:15:20.779Z;2024-04-27T02:15:26Z;[{'id': 4981623775, 'qualifierId': 56, 'value': 'Left'}, {'id': 4981623779, 'qualifierId': 141, 'value': '85.3'}, {'id': 4981623783, 'qualifierId': 213, 'value': '3.46'}, {'id': 4981623781, 'qualifierId': 212, 'value': '17.6'}, {'id': 4981623777, 'qualifierId': 140, 'value': '80.9'}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;85,3;3,46;;80,9;;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;80,9;85,3;;;;;;;;0;52;15;Austin II;3135;AMR;1,0
2678517223;483;1;2;52;20;8ijkk62897so5r3bq0wgwx4bu;1;72,8;84,2;2024-04-27T02:15:25.915Z;2024-04-27T02:15:29Z;[{'id': 4981623807, 'qualifierId': 141, 'value': '69.3'}, {'id': 4981623809, 'qualifierId': 212, 'value': '13.5'}, {'id': 4981623805, 'qualifierId': 140, 'value': '64.3'}, {'id': 4981623811, 'qualifierId': 213, 'value': '3.99'}, {'id': 4981623803, 'qualifierId': 56, 'value': 'Center'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;69,3;3,99;;64,3;;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;64,3;69,3;;;;;;;;0;52;20;Austin II;3140;DC;1,0
2678517225;484;1;2;52;24;8ijkk62897so5r3bq0wgwx4bu;1;66,2;69,7;2024-04-27T02:15:29.147Z;2024-04-27T02:15:33Z;[{'id': 4981623823, 'qualifierId': 213, 'value': '4.47'}, {'id': 4981623815, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981623819, 'qualifierId': 141, 'value': '39.4'}, {'id': 4981623817, 'qualifierId': 140, 'value': '61.3'}, {'id': 4981623821, 'qualifierId': 212, 'value': '21.2'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;39,4;4,47;;61,3;;21,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;61,3;39,4;;;;;;;;0;52;24;Austin II;3144;DC;1,0
2678517235;485;1;2;52;28;8ijkk62897so5r3bq0wgwx4bu;1;63,5;31,6;2024-04-27T02:15:33.660Z;2024-04-27T02:15:39Z;[{'id': 4981623875, 'qualifierId': 141, 'value': '1.7'}, {'id': 4981623879, 'qualifierId': 213, 'value': '5.05'}, {'id': 4981623871, 'qualifierId': 56, 'value': 'Right'}, {'id': 4981623877, 'qualifierId': 212, 'value': '21.5'}, {'id': 4981623873, 'qualifierId': 140, 'value': '70.2'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;1,7;5,05;;70,2;;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;70,2;1,7;;;;;;;;0;52;28;Austin II;3148;DL;1,0
2678517247;486;1;2;52;34;8ijkk62897so5r3bq0wgwx4bu;1;72,3;5,9;2024-04-27T02:15:39.164Z;2024-04-27T02:15:42Z;[{'id': 4981623939, 'qualifierId': 141, 'value': '20.0'}, {'id': 4981623935, 'qualifierId': 56, 'value': 'Right'}, {'id': 4981623943, 'qualifierId': 213, 'value': '2.54'}, {'id': 4981623937, 'qualifierId': 140, 'value': '59.0'}, {'id': 4981623941, 'qualifierId': 212, 'value': '16.9'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;20,0;2,54;;59,0;;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;59,0;20,0;;;;;;;;0;52;34;Austin II;3154;AML;1,0
2678517253;487;1;2;52;37;8ijkk62897so5r3bq0wgwx4bu;1;60,8;21,9;2024-04-27T02:15:42.235Z;2024-04-27T02:15:44Z;[{'id': 4981623977, 'qualifierId': 141, 'value': '51.9'}, {'id': 4981623981, 'qualifierId': 213, 'value': '1.90'}, {'id': 4981623973, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981623975, 'qualifierId': 140, 'value': '54.2'}, {'id': 4981623979, 'qualifierId': 212, 'value': '21.5'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;51,9;1,9;;54,2;;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;54,2;51,9;;;;;;;;0;52;37;Austin II;3157;DL;1,0
2678517259;488;1;2;52;38;8ijkk62897so5r3bq0wgwx4bu;1;53,6;54,8;2024-04-27T02:15:43.916Z;2024-04-27T02:15:46Z;[{'id': 4981624031, 'qualifierId': 212, 'value': '21.8'}, {'id': 4981624027, 'qualifierId': 140, 'value': '67.9'}, {'id': 4981624025, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981624029, 'qualifierId': 141, 'value': '78.1'}, {'id': 4981624033, 'qualifierId': 213, 'value': '0.81'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;78,1;0,81;;67,9;;21,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;67,9;78,1;;;;;;;;0;52;38;Austin II;3158;DC;1,0
2678517269;489;1;2;52;41;8ijkk62897so5r3bq0wgwx4bu;1;68,9;78,5;2024-04-27T02:15:46.668Z;2024-04-27T02:15:49Z;[{'id': 4981624077, 'qualifierId': 56, 'value': 'Center'}, {'id': 4981624081, 'qualifierId': 140, 'value': '76.1'}, {'id': 4981624091, 'qualifierId': 213, 'value': '5.59'}, {'id': 4981624085, 'qualifierId': 141, 'value': '69.3'}, {'id': 4981624089, 'qualifierId': 212, 'value': '9.8'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;69,3;5,59;;76,1;;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;76,1;69,3;;;;;;;;0;52;41;Austin II;3161;DC;1,0
2678517281;490;1;2;52;44;8ijkk62897so5r3bq0wgwx4bu;1;75,3;77,5;2024-04-27T02:15:49.163Z;2024-04-27T02:15:52Z;[{'id': 4981624143, 'qualifierId': 140, 'value': '79.3'}, {'id': 4981624145, 'qualifierId': 141, 'value': '95.6'}, {'id': 4981624149, 'qualifierId': 213, 'value': '1.24'}, {'id': 4981624147, 'qualifierId': 212, 'value': '13.0'}, {'id': 4981624141, 'qualifierId': 56, 'value': 'Left'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;95,6;1,24;;79,3;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;79,3;95,6;;;;;;;;0;52;44;Austin II;3164;MC;1,0
2678517285;491;1;2;52;46;8ijkk62897so5r3bq0wgwx4bu;1;79,3;95,6;2024-04-27T02:15:52.044Z;2024-04-27T02:15:53Z;[{'id': 4981624163, 'qualifierId': 56, 'value': 'Left'}, {'id': 4981624169, 'qualifierId': 212, 'value': '6.6'}, {'id': 4981624165, 'qualifierId': 140, 'value': '77.6'}, {'id': 4981624167, 'qualifierId': 141, 'value': '86.2'}, {'id': 4981624171, 'qualifierId': 213, 'value': '4.44'}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;86,2;4,44;;77,6;;6,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;77,6;86,2;;;;;;;;0;52;46;Austin II;3166;AMR;1,0
2678517291;492;1;2;52;48;8ijkk62897so5r3bq0wgwx4bu;1;77,6;86,2;2024-04-27T02:15:53.725Z;2024-04-27T02:15:58Z;[{'id': 4981624193, 'qualifierId': 140, 'value': '92.9'}, {'id': 4981624199, 'qualifierId': 213, 'value': '6.14'}, {'id': 4981624189, 'qualifierId': 155}, {'id': 4981624195, 'qualifierId': 141, 'value': '82.9'}, {'id': 4981624197, 'qualifierId': 212, 'value': '16.2'}, {'id': 4981624191, 'qualifierId': 56, 'value': 'Left'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Pass;;;;;;;;;;82,9;6,14;;92,9;;16,2;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;92,9;82,9;;;;;;;;0;52;48;Austin II;3168;MC;1,0
2678517293;493;50;2;52;52;8ijkk62897so5r3bq0wgwx4bu;1;91,4;84,9;2024-04-27T02:15:57.750Z;2024-04-27T02:15:59Z;[{'id': 4981624203, 'qualifierId': 56, 'value': 'Left'}, {'id': 4981624219, 'qualifierId': 233, 'value': '481'}, {'id': 4981624205, 'qualifierId': 286}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;cf0wj8cwbvzvjfk5ysd9r7bpw;Dispossessed;;;;;;;;;;;;;;;;;;;481,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;;0;52;52;Austin II;3172;AMR;1,0
