id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_TeamKit;value_Involved;value_TeamFormation;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_Zone;value_KickOff;value_Angle;value_LongBall;value_Launch;value_Chipped;value_OutOfPlay;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_TouchTypePass;value_LowGkIntervention;value_KeeperThrow;value_Offensive;value_TouchTypeControl;value_Defensive;value_TakeOnOvertake;value_BlockedPass;value_RightFooted;value_Cross;value_OutSwinger;value_BlockedCross;value_TakeOnSpace;value_Overrun;value_HeadPass;value_DeletedEventType;value_LayOff;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_IntendedTackleTarget;value_Assist;value_RelatedEventId;value_BlockedY;value_BlockedX;value_GoalmouthZ;value_IndividualPlay;value_GoalmouthY;value_FastBreak;value_LowCentre;value_Assisted;value_OutOfBoxCentre;value_Hands;value_Collected;value_Diving;value_NotVisible;value_LeftFooted;value_RegularPlay;value_MediumGkIntervention;value_Stooping;value_IntentionalAssist;value_BoxLeft;value_Standing;value_ParriedSafe;value_Blocked;value_GkY;value_NotAssisted;value_GkX;value_FreeKick;value_DefBlock;value_ByWall;value_Left;value_CornerTaken;value_InSwinger;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeClearance;value_Head;value_SwerveRight;value_Right;value_High;value_SmallBoxLeft;value_CloseLeft;value_FirstTouch;value_BigChance;value_FlickOn;value_TacticalFoul;value_YellowCard;value_HighLeft;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_Shove/Push;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_BoxCentre;value_FromCorner;value_DrivenCross;value_Straight;value_Handball;value_Dissent;value_Minutes;value_EndType;value_HighGkIntervention;value_Volley;value_LowLeft;value_Obstruction;value_SetPiece;value_GkKickFromHands;value_BoxRight;value_LowRight;value_OtherBodyPart;value_LeadingToGoal;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_RelatedError1Id;value_GoalShotTimestamp;value_Tactical;value_SixYardBlocked;value_InjuredPlayerId;value_RecklessOffence;value_ShirtPull/Holding;value_SecondYellow;value_KeeperTouched;value_FoulAndAbusiveLanguage;value_RedCard;value_OverhitCross;value_Caught;value_CloseRight;value_PullBack;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_HighRight;value_Penalty;value_Scored;value_Strong;value_HighCentre;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2719672437;730;8;2;87;40;5icuo8utnztpsd9l03gdd68dl;1;23,5;6,4;2024-09-14T03:49:45.114Z;2024-09-17T12:49:24Z;[{'id': 5207556807, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207556809, 'qualifierId': 15}, {'id': 5219061257, 'qualifierId': 384}];b0xuwec3m6rvxwx7gygv34o6i;G. Miglietti;;;49lsbbggtz11b7dawlayj7dg;Interception;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;87;40;Real Monarchs;5260;FW;1,0
2719672441;731;49;2;87;41;5icuo8utnztpsd9l03gdd68dl;1;32,0;5,5;2024-09-14T03:49:46.274Z;2024-09-14T03:49:46Z;[];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;49lsbbggtz11b7dawlayj7dg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;87;41;Real Monarchs;5261;AML;1,0
2719672453;732;1;2;87;42;5icuo8utnztpsd9l03gdd68dl;1;32,0;5,5;2024-09-14T03:49:46.465Z;2024-09-14T03:49:47Z;[{'id': 5207556859, 'qualifierId': 212, 'value': '8.6'}, {'id': 5207556855, 'qualifierId': 140, 'value': '29.5'}, {'id': 5207556861, 'qualifierId': 213, 'value': '1.88'}, {'id': 5207556857, 'qualifierId': 141, 'value': '17.6'}, {'id': 5207556853, 'qualifierId': 56, 'value': 'Back'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;29,5;8,6;17,6;;;1,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;29,5;17,6;;;;;;;;0;87;42;Real Monarchs;5262;AML;1,0
2719672457;733;1;2;87;43;5icuo8utnztpsd9l03gdd68dl;0;29,6;17,4;2024-09-14T03:49:47.619Z;2024-09-14T03:49:48Z;[{'id': 5207556897, 'qualifierId': 1}, {'id': 5207556895, 'qualifierId': 213, 'value': '0.53'}, {'id': 5207556883, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207556881, 'qualifierId': 157}, {'id': 5207556893, 'qualifierId': 212, 'value': '16.3'}, {'id': 5207556885, 'qualifierId': 140, 'value': '43.0'}, {'id': 5207556889, 'qualifierId': 141, 'value': '29.5'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;43,0;16,3;29,5;;;0,53;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;43,0;29,5;;;;;;;;0;87;43;Real Monarchs;5263;MC;1,0
2719672467;669;1;2;87;44;cbip96wzs3jc2xadoluhhxotl;0;58,1;66,5;2024-09-14T03:49:48.848Z;2024-09-14T03:49:49Z;[{'id': 5207556951, 'qualifierId': 140, 'value': '74.0'}, {'id': 5207556953, 'qualifierId': 141, 'value': '85.5'}, {'id': 5207556949, 'qualifierId': 56, 'value': 'Left'}, {'id': 5207556955, 'qualifierId': 212, 'value': '21.1'}, {'id': 5207556947, 'qualifierId': 3}, {'id': 5207556957, 'qualifierId': 213, 'value': '0.66'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;74,0;21,1;85,5;;;0,66;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;74,0;85,5;;;;;;;;0;87;44;Tacoma Defiance;5264;DL;1,0
2719672479;734;1;2;87;48;5icuo8utnztpsd9l03gdd68dl;1;31,9;16,1;2024-09-14T03:49:52.577Z;2024-09-14T03:49:55Z;[{'id': 5207557023, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207557031, 'qualifierId': 213, 'value': '5.48'}, {'id': 5207557025, 'qualifierId': 140, 'value': '39.6'}, {'id': 5207557027, 'qualifierId': 141, 'value': '3.8'}, {'id': 5207557029, 'qualifierId': 212, 'value': '11.6'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;39,6;11,6;3,8;;;5,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;39,6;3,8;;;;;;;;0;87;48;Real Monarchs;5268;MC;1,0
2719672481;735;49;2;87;50;5icuo8utnztpsd9l03gdd68dl;1;40,4;3,7;2024-09-14T03:49:54.515Z;2024-09-14T03:49:55Z;[];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;49lsbbggtz11b7dawlayj7dg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;87;50;Real Monarchs;5270;AML;1,0
2719672485;736;1;2;87;50;5icuo8utnztpsd9l03gdd68dl;0;40,4;3,7;2024-09-14T03:49:54.779Z;2024-09-14T03:49:56Z;[{'id': 5207557051, 'qualifierId': 140, 'value': '84.6'}, {'id': 5207557053, 'qualifierId': 141, 'value': '24.0'}, {'id': 5207557057, 'qualifierId': 213, 'value': '0.29'}, {'id': 5207557059, 'qualifierId': 1}, {'id': 5207557049, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207557055, 'qualifierId': 212, 'value': '48.4'}, {'id': 5207557047, 'qualifierId': 155}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;84,6;48,4;24,0;;;0,29;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;84,6;24,0;;;;;;;;0;87;50;Real Monarchs;5270;AML;1,0
2719672487;670;12;2;87;51;cbip96wzs3jc2xadoluhhxotl;1;19,7;75,8;2024-09-14T03:49:56.209Z;2024-09-14T03:50:05Z;[{'id': 5207557243, 'qualifierId': 212, 'value': '18.0'}, {'id': 5207557061, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207557245, 'qualifierId': 213, 'value': '1.35'}, {'id': 5207557241, 'qualifierId': 141, 'value': '100.0'}, {'id': 5207557235, 'qualifierId': 167}, {'id': 5207557237, 'qualifierId': 140, 'value': '23.5'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;49lsbbggtz11b7dawlayj7dg;Clearance;;;;;;;;;;23,5;18,0;100,0;;;1,35;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;23,5;100,0;;;;;;;;0;87;51;Tacoma Defiance;5271;DL;1,0
2719672497;671;5;2;87;53;cbip96wzs3jc2xadoluhhxotl;0;22,8;101,6;2024-09-14T03:49:57.754Z;2024-09-14T04:25:35Z;[{'id': 5207557129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207557307, 'qualifierId': 233, 'value': '737'}, {'id': 5207557131, 'qualifierId': 347}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;49lsbbggtz11b7dawlayj7dg;Out;;;;;;;;;;;;;;;;;;;;1,0;737,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;87;53;Tacoma Defiance;5273;DL;1,0
2719672529;737;5;2;87;53;5icuo8utnztpsd9l03gdd68dl;1;77,2;-1,6;2024-09-14T03:49:57.754Z;2024-09-14T04:25:34Z;[{'id': 5207557297, 'qualifierId': 56, 'value': 'Right'}, {'id': 5207557303, 'qualifierId': 233, 'value': '671'}, {'id': 5207557299, 'qualifierId': 347}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;49lsbbggtz11b7dawlayj7dg;Out;;;;;;;;;;;;;;;;;;;;1,0;671,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;87;53;Real Monarchs;5273;AML;1,0
2719672537;738;1;2;88;3;5icuo8utnztpsd9l03gdd68dl;1;86,4;0,0;2024-09-14T03:50:08.179Z;2024-09-14T03:50:10Z;[{'id': 5207557337, 'qualifierId': 141, 'value': '2.8'}, {'id': 5207557329, 'qualifierId': 107}, {'id': 5207557335, 'qualifierId': 140, 'value': '73.7'}, {'id': 5207557333, 'qualifierId': 56, 'value': 'Right'}, {'id': 5207557341, 'qualifierId': 213, 'value': '2.94'}, {'id': 5207557339, 'qualifierId': 212, 'value': '13.6'}];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;73,7;13,6;2,8;;;2,94;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;73,7;2,8;;;;;;;;0;88;3;Real Monarchs;5283;Sub;1,0
2719672545;739;1;2;88;5;5icuo8utnztpsd9l03gdd68dl;1;73,7;2,6;2024-09-14T03:50:10.202Z;2024-09-14T03:50:13Z;[{'id': 5207557383, 'qualifierId': 140, 'value': '87.2'}, {'id': 5207557381, 'qualifierId': 56, 'value': 'Right'}, {'id': 5207557385, 'qualifierId': 141, 'value': '1.7'}, {'id': 5207557389, 'qualifierId': 213, 'value': '6.24'}, {'id': 5207557387, 'qualifierId': 212, 'value': '14.2'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;87,2;14,2;1,7;;;6,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;87,2;1,7;;;;;;;;0;88;5;Real Monarchs;5285;MC;1,0
2719672553;740;1;2;88;8;5icuo8utnztpsd9l03gdd68dl;1;87,3;1,7;2024-09-14T03:50:12.954Z;2024-09-14T03:50:15Z;[{'id': 5207557437, 'qualifierId': 212, 'value': '12.4'}, {'id': 5207557439, 'qualifierId': 213, 'value': '3.06'}, {'id': 5207557435, 'qualifierId': 141, 'value': '3.1'}, {'id': 5207557433, 'qualifierId': 140, 'value': '75.5'}, {'id': 5207557431, 'qualifierId': 56, 'value': 'Right'}];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;75,5;12,4;3,1;;;3,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;75,5;3,1;;;;;;;;0;88;8;Real Monarchs;5288;Sub;1,0
2719672561;741;1;2;88;11;5icuo8utnztpsd9l03gdd68dl;1;73,7;3,8;2024-09-14T03:50:15.802Z;2024-09-14T03:50:17Z;[{'id': 5207557497, 'qualifierId': 213, 'value': '1.65'}, {'id': 5207557495, 'qualifierId': 212, 'value': '15.8'}, {'id': 5207557491, 'qualifierId': 140, 'value': '72.5'}, {'id': 5207557493, 'qualifierId': 141, 'value': '27.0'}, {'id': 5207557489, 'qualifierId': 56, 'value': 'Center'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;72,5;15,8;27,0;;;1,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;72,5;27,0;;;;;;;;0;88;11;Real Monarchs;5291;MC;1,0
2719672569;742;1;2;88;13;5icuo8utnztpsd9l03gdd68dl;1;72,5;27,0;2024-09-14T03:50:17.426Z;2024-09-14T03:50:19Z;[{'id': 5207557521, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207557525, 'qualifierId': 141, 'value': '23.9'}, {'id': 5207557527, 'qualifierId': 212, 'value': '5.4'}, {'id': 5207557531, 'qualifierId': 213, 'value': '5.88'}, {'id': 5207557523, 'qualifierId': 140, 'value': '77.2'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;77,2;5,4;23,9;;;5,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;77,2;23,9;;;;;;;;0;88;13;Real Monarchs;5293;DC;1,0
2719672575;743;1;2;88;14;5icuo8utnztpsd9l03gdd68dl;1;77,3;23,9;2024-09-14T03:50:19.066Z;2024-09-14T03:50:22Z;[{'id': 5207557581, 'qualifierId': 141, 'value': '22.7'}, {'id': 5207557579, 'qualifierId': 140, 'value': '87.1'}, {'id': 5207557583, 'qualifierId': 212, 'value': '10.3'}, {'id': 5207557577, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207557585, 'qualifierId': 213, 'value': '6.20'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;87,1;10,3;22,7;;;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;87,1;22,7;;;;;;;;0;88;14;Real Monarchs;5294;AML;1,0
2719672579;744;1;2;88;17;5icuo8utnztpsd9l03gdd68dl;0;92,3;22,8;2024-09-14T03:50:22.019Z;2024-09-14T03:50:23Z;[{'id': 5207557611, 'qualifierId': 212, 'value': '9.9'}, {'id': 5207557613, 'qualifierId': 213, 'value': '1.21'}, {'id': 5207557609, 'qualifierId': 141, 'value': '36.4'}, {'id': 5207557607, 'qualifierId': 140, 'value': '95.6'}, {'id': 5207557605, 'qualifierId': 56, 'value': 'Center'}];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;95,6;9,9;36,4;;;1,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;95,6;36,4;;;;;;;;0;88;17;Real Monarchs;5297;Sub;1,0
2719672589;672;12;2;88;19;cbip96wzs3jc2xadoluhhxotl;1;8,0;64,3;2024-09-14T03:50:24.017Z;2024-09-14T03:50:26Z;[{'id': 5207557665, 'qualifierId': 212, 'value': '5.4'}, {'id': 5207557667, 'qualifierId': 213, 'value': '0.99'}, {'id': 5207557663, 'qualifierId': 141, 'value': '70.9'}, {'id': 5207557661, 'qualifierId': 140, 'value': '10.8'}, {'id': 5207557659, 'qualifierId': 56, 'value': 'Back'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;49lsbbggtz11b7dawlayj7dg;Clearance;;;;;;;;;;10,8;5,4;70,9;;;0,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;10,8;70,9;;;;;;;;0;88;19;Tacoma Defiance;5299;DL;1,0
2719672595;673;12;2;88;21;cbip96wzs3jc2xadoluhhxotl;1;10,8;70,9;2024-09-14T03:50:26.114Z;2024-09-14T04:02:35Z;[{'id': 5207557695, 'qualifierId': 213, 'value': '6.08'}, {'id': 5207557689, 'qualifierId': 140, 'value': '45.0'}, {'id': 5207557687, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207557691, 'qualifierId': 141, 'value': '60.0'}, {'id': 5207557693, 'qualifierId': 212, 'value': '36.7'}];4pecy6elniy71xp1ql9a9mbro;G. Carter;;;49lsbbggtz11b7dawlayj7dg;Clearance;;;;;;;;;;45,0;36,7;60,0;;;6,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;45,0;60,0;;;;;;;;0;88;21;Tacoma Defiance;5301;Sub;1,0
2719672607;745;1;2;88;25;5icuo8utnztpsd9l03gdd68dl;1;52,7;25,2;2024-09-14T03:50:29.530Z;2024-09-14T03:50:37Z;[{'id': 5207557783, 'qualifierId': 212, 'value': '40.2'}, {'id': 5207557787, 'qualifierId': 1}, {'id': 5207557777, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207557785, 'qualifierId': 213, 'value': '2.76'}, {'id': 5207557781, 'qualifierId': 141, 'value': '47.2'}, {'id': 5207557779, 'qualifierId': 140, 'value': '17.2'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;17,2;40,2;47,2;;;2,76;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;17,2;47,2;;;;;;;;0;88;25;Real Monarchs;5305;DC;1,0
2719672623;746;1;2;88;29;5icuo8utnztpsd9l03gdd68dl;1;18,8;54,9;2024-09-14T03:50:33.394Z;2024-09-14T03:50:37Z;[{'id': 5207557891, 'qualifierId': 140, 'value': '22.3'}, {'id': 5207557893, 'qualifierId': 141, 'value': '69.4'}, {'id': 5207557889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5207557897, 'qualifierId': 213, 'value': '1.21'}, {'id': 5207557895, 'qualifierId': 212, 'value': '10.5'}];5f1j0xharn07q39c0ymwcdu6s;M. Shour;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;22,3;10,5;69,4;;;1,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;22,3;69,4;;;;;;;;0;88;29;Real Monarchs;5309;GK;1,0
2719672639;747;1;2;88;34;5icuo8utnztpsd9l03gdd68dl;0;51,7;65,8;2024-09-14T03:50:39.075Z;2024-09-14T03:50:42Z;[{'id': 5207557963, 'qualifierId': 141, 'value': '64.9'}, {'id': 5207557961, 'qualifierId': 140, 'value': '61.9'}, {'id': 5207557959, 'qualifierId': 56, 'value': 'Center'}, {'id': 5207557965, 'qualifierId': 212, 'value': '10.7'}, {'id': 5207557967, 'qualifierId': 213, 'value': '6.23'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;49lsbbggtz11b7dawlayj7dg;Pass;;;;;;;;;;61,9;10,7;64,9;;;6,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;61,9;64,9;;;;;;;;0;88;34;Real Monarchs;5314;DC;1,0
2719672649;674;49;2;88;37;cbip96wzs3jc2xadoluhhxotl;1;32,2;33,8;2024-09-14T03:50:42.115Z;2024-09-14T03:50:42Z;[];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;49lsbbggtz11b7dawlayj7dg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;88;37;Tacoma Defiance;5317;DL;1,0
