id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_TeamFormation;value_JerseyNumber;value_Involved;value_TeamKit;value_DirectionOfPlay;value_Angle;value_PassEndY;value_Zone;value_KickOff;value_Length;value_PassEndX;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TakeOnSpace;value_TouchTypeControl;value_Chipped;value_Cross;value_OutSwinger;value_RightFooted;value_TakeOnOvertake;value_SwitchOfPlay;value_LeftFooted;value_IntentionalAssist;value_Assist;value_InSwinger;value_RelatedEventId;value_Assisted;value_LowCentre;value_SmallBoxCentre;value_BlockedX;value_GoalmouthZ;value_GoalmouthY;value_BlockedY;value_RegularPlay;value_LowGkIntervention;value_ParriedSafe;value_OtherBodyPart;value_Stooping;value_BlockedPass;value_NextEventThrowIn;value_NotVisible;value_ThrowIn;value_LayOff;value_ThroughBall;value_GkY;value_GkX;value_Right;value_FirstTouch;value_BoxLeft;value_NextEventGoalKick;value_GoalKick;value_High;value_DeletedEventType;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_IntendedTackleTarget;value_KeeperThrow;value_TouchTypePass;value_OutOfPlay;value_FlickOn;value_Defensive1V1;value_Head;value_LeadingToGoal;value_GoalShotGameClock;value_LowLeft;value_GoalShotTimestamp;value_RelatedError1Id;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_BoxRight;value_BigChance;value_BoxCentre;value_Hands;value_ParriedDanger;value_Diving;value_OverArm;value_Overrun;value_TouchTypeClearance;value_CloseRight;value_Low;value_ShirtPull/Holding;value_YellowCard;value_RecklessOffence;value_BlockedCross;value_Left;value_CornerTaken;value_FromCorner;value_HighGkIntervention;value_Standing;value_Collected;value_Handball;value_PlayersCaughtOffside;value_Indirect;value_OutOfBoxCentre;value_IndividualPlay;value_NotAssisted;value_Straight;value_DrivenCross;value_Blocked;value_DefBlock;value_MediumGkIntervention;value_GkKickFromHands;value_Shove/Push;value_HighRight;value_Injury;value_InjuredPlayerId;value_IncorrectOutOfPlayDecision;value_HitWoodwork;value_HitBar;value_GoalDisallowed;value_Minutes;value_HighCentre;value_Reaching;value_Fingertip;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_HighClaim;value_LowRight;value_BlockedClearance;value_TacticalFoul;value_CloseLeft;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718571113;14;50;1;0;43;eo64tqkioegeb09iice2hf8bt;1;90,2;13,2;2024-09-08T23:05:13.786Z;2024-09-08T23:05:18Z;[{'id': 5201487711, 'qualifierId': 233, 'value': '8'}, {'id': 5201487663, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201487665, 'qualifierId': 286}];bh7fb8v7o5wynmapdhlth594a;A. Coupland;;;1xz6lq3lba2pt41td1jtwdn8;Dispossessed;;;;;;;;;;;;;;;;;;;8,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;0;43;North Texas;43;DMR;1,0
2718571135;8;7;1;0;43;99l7fsj6ykgbyqcb9zqqu9dgq;0;9,8;86,8;2024-09-08T23:05:13.787Z;2024-09-11T05:50:50Z;[{'id': 5201487705, 'qualifierId': 233, 'value': '14'}, {'id': 5204519527, 'qualifierId': 383}, {'id': 5201487701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201487703, 'qualifierId': 285}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;1xz6lq3lba2pt41td1jtwdn8;Tackle;;;;;;;;;;;;;;;;;;1,0;14,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;0;43;Vancouver Whitecaps II;43;DML;1,0
2718571139;15;1;1;0;44;eo64tqkioegeb09iice2hf8bt;0;97,6;21,3;2024-09-08T23:05:15.674Z;2024-09-11T05:50:58Z;[{'id': 5201487729, 'qualifierId': 2}, {'id': 5201487743, 'qualifierId': 1}, {'id': 5201487741, 'qualifierId': 213, 'value': '1.79'}, {'id': 5201487739, 'qualifierId': 212, 'value': '35.6'}, {'id': 5201487731, 'qualifierId': 155}, {'id': 5204519553, 'qualifierId': 224}, {'id': 5201487737, 'qualifierId': 141, 'value': '72.4'}, {'id': 5201487733, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201487735, 'qualifierId': 140, 'value': '90.2'}, {'id': 5204519555, 'qualifierId': 20}];bh7fb8v7o5wynmapdhlth594a;A. Coupland;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;1,79;72,4;;;35,6;90,2;1,0;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;90,2;72,4;;;;;;;0;0;0;44;North Texas;44;DMR;1,0
2718571151;16;3;1;0;49;eo64tqkioegeb09iice2hf8bt;0;92,0;75,9;2024-09-08T23:05:20.217Z;2024-09-11T05:51:50Z;[{'id': 5201560093, 'qualifierId': 233, 'value': '10'}, {'id': 5204519735, 'qualifierId': 465}, {'id': 5201487789, 'qualifierId': 286}, {'id': 5201487787, 'qualifierId': 56, 'value': 'Center'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;1xz6lq3lba2pt41td1jtwdn8;Take On;;;;;;;;;;;;;;;;;;;10,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;0;49;North Texas;49;DML;1,0
2718571157;10;7;1;0;49;99l7fsj6ykgbyqcb9zqqu9dgq;1;8,0;24,1;2024-09-08T23:05:20.218Z;2024-09-11T05:52:11Z;[{'id': 5201560089, 'qualifierId': 233, 'value': '16'}, {'id': 5201487823, 'qualifierId': 285}, {'id': 5201487821, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204519791, 'qualifierId': 383}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;1xz6lq3lba2pt41td1jtwdn8;Tackle;;;;;;;;;;;;;;;;;;1,0;16,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;0;49;Vancouver Whitecaps II;49;DMR;1,0
2718571147;9;49;1;0;50;99l7fsj6ykgbyqcb9zqqu9dgq;1;8,5;26,8;2024-09-08T23:05:21.344Z;2024-09-11T05:51:47Z;[];rtca480n5ehey5ffvt8nudck;H. Endeley;;;1xz6lq3lba2pt41td1jtwdn8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;0;50;Vancouver Whitecaps II;50;DMR;1,0
2718571169;12;1;1;0;51;99l7fsj6ykgbyqcb9zqqu9dgq;0;8,8;4,0;2024-09-08T23:05:22.558Z;2024-09-08T23:55:20Z;[{'id': 5201560165, 'qualifierId': 1}, {'id': 5201560163, 'qualifierId': 157}, {'id': 5201487887, 'qualifierId': 213, 'value': '0.30'}, {'id': 5201487883, 'qualifierId': 141, 'value': '15.5'}, {'id': 5201487881, 'qualifierId': 140, 'value': '32.7'}, {'id': 5201487879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201487885, 'qualifierId': 212, 'value': '26.3'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;0,3;15,5;;;26,3;32,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;32,7;15,5;;;;;;;0;0;0;51;Vancouver Whitecaps II;51;DMR;1,0
2718571177;17;49;1;0;53;eo64tqkioegeb09iice2hf8bt;1;70,9;82,4;2024-09-08T23:05:24.362Z;2024-09-08T23:05:24Z;[];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;1xz6lq3lba2pt41td1jtwdn8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;0;53;North Texas;53;MC;1,0
2718571209;18;1;1;0;54;eo64tqkioegeb09iice2hf8bt;1;70,9;82,4;2024-09-08T23:05:25.322Z;2024-09-08T23:05:33Z;[{'id': 5201488105, 'qualifierId': 196}, {'id': 5201488109, 'qualifierId': 140, 'value': '93.4'}, {'id': 5201488103, 'qualifierId': 155}, {'id': 5201488107, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201488117, 'qualifierId': 1}, {'id': 5201488111, 'qualifierId': 141, 'value': '21.0'}, {'id': 5201488113, 'qualifierId': 212, 'value': '48.0'}, {'id': 5201488115, 'qualifierId': 213, 'value': '5.23'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;5,23;21,0;;;48,0;93,4;1,0;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;93,4;21,0;;;;;;;0;0;0;54;North Texas;54;MC;1,0
2718571223;19;1;1;1;2;eo64tqkioegeb09iice2hf8bt;1;90,2;17,9;2024-09-08T23:05:33.609Z;2024-09-11T05:53:15Z;[{'id': 5201488183, 'qualifierId': 2}, {'id': 5204519947, 'qualifierId': 72}, {'id': 5201488187, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201488189, 'qualifierId': 140, 'value': '95.7'}, {'id': 5201488923, 'qualifierId': 154}, {'id': 5201488921, 'qualifierId': 210, 'value': '15'}, {'id': 5201488191, 'qualifierId': 141, 'value': '54.8'}, {'id': 5201488193, 'qualifierId': 212, 'value': '25.7'}, {'id': 5201488185, 'qualifierId': 155}, {'id': 5204519945, 'qualifierId': 223}, {'id': 5201488195, 'qualifierId': 213, 'value': '1.34'}];bh7fb8v7o5wynmapdhlth594a;A. Coupland;1,0;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;1,34;54,8;;;25,7;95,7;;;;;;;;;1,0;1,0;;;;;1,0;1,0;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;95,7;54,8;;;;;;;0;0;1;2;North Texas;62;DMR;1,0
2718571225;20;15;1;1;7;eo64tqkioegeb09iice2hf8bt;1;95,7;54,8;2024-09-08T23:05:38.171Z;2024-09-08T23:06:10Z;[{'id': 5201488945, 'qualifierId': 55, 'value': '19'}, {'id': 5201488813, 'qualifierId': 233, 'value': '13'}, {'id': 5201488943, 'qualifierId': 154}, {'id': 5201488941, 'qualifierId': 29}, {'id': 5201488789, 'qualifierId': 78}, {'id': 5201488201, 'qualifierId': 16}, {'id': 5201488203, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201488797, 'qualifierId': 146, 'value': '97.3'}, {'id': 5201488793, 'qualifierId': 103, 'value': '6.3'}, {'id': 5201488791, 'qualifierId': 102, 'value': '51.3'}, {'id': 5201488799, 'qualifierId': 147, 'value': '54.2'}, {'id': 5201488571, 'qualifierId': 72}, {'id': 5201488199, 'qualifierId': 22}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;1xz6lq3lba2pt41td1jtwdn8;Attempt Saved;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;1,0;1,0;;;19,0;1,0;1,0;1,0;97,3;6,3;51,3;54,2;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;97,3;54,2;51,3;6.3;19,0;bh7fb8v7o5wynmapdhlth594a;0;0;1;7;North Texas;67;AMC;1,0
2718571221;13;10;1;1;7;99l7fsj6ykgbyqcb9zqqu9dgq;1;1,7;47,6;2024-09-08T23:05:38.271Z;2024-09-11T05:55:31Z;[{'id': 5204520301, 'qualifierId': 376}, {'id': 5201488175, 'qualifierId': 173}, {'id': 5201488579, 'qualifierId': 233, 'value': '20'}, {'id': 5204520299, 'qualifierId': 21}, {'id': 5204520297, 'qualifierId': 180}, {'id': 5201488181, 'qualifierId': 56, 'value': 'Back'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;1xz6lq3lba2pt41td1jtwdn8;Save;;;;;;;;;;;;;;;;;;;20,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;1;7;Vancouver Whitecaps II;67;GK;1,0
2718571231;14;12;1;1;8;99l7fsj6ykgbyqcb9zqqu9dgq;1;10,1;43,3;2024-09-08T23:05:39.304Z;2024-09-08T23:55:44Z;[{'id': 5201488233, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201488237, 'qualifierId': 141, 'value': '45.1'}, {'id': 5201488241, 'qualifierId': 213, 'value': '0.06'}, {'id': 5201488239, 'qualifierId': 212, 'value': '22.2'}, {'id': 5201488235, 'qualifierId': 140, 'value': '31.2'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;1xz6lq3lba2pt41td1jtwdn8;Clearance;;;;;;;;;;0,06;45,1;;;22,2;31,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;31,2;45,1;;;;;;;0;0;1;8;Vancouver Whitecaps II;68;DC;1,0
2718571235;15;1;1;1;9;99l7fsj6ykgbyqcb9zqqu9dgq;0;29,8;46,6;2024-09-08T23:05:40.504Z;2024-09-08T23:05:41Z;[{'id': 5201488249, 'qualifierId': 140, 'value': '32.9'}, {'id': 5201488251, 'qualifierId': 141, 'value': '46.3'}, {'id': 5201488247, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201488253, 'qualifierId': 212, 'value': '3.3'}, {'id': 5201488257, 'qualifierId': 213, 'value': '6.22'}, {'id': 5201488301, 'qualifierId': 286}, {'id': 5201488297, 'qualifierId': 233, 'value': '21'}, {'id': 5201488295, 'qualifierId': 236}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;6,22;46,3;;;3,3;32,9;;;;21,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;32,9;46,3;;;;;;;0;0;1;9;Vancouver Whitecaps II;69;MC;1,0
2718571233;21;74;1;1;9;eo64tqkioegeb09iice2hf8bt;1;72,3;58,7;2024-09-08T23:05:40.505Z;2024-09-08T23:05:42Z;[{'id': 5201488245, 'qualifierId': 285}, {'id': 5201488311, 'qualifierId': 233, 'value': '15'}, {'id': 5201488243, 'qualifierId': 56, 'value': 'Center'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;1xz6lq3lba2pt41td1jtwdn8;Blocked Pass;;;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;1;9;North Texas;69;MC;1,0
2718571257;17;49;1;1;13;99l7fsj6ykgbyqcb9zqqu9dgq;1;40,9;55,4;2024-09-08T23:05:43.848Z;2024-09-08T23:05:43Z;[];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;1xz6lq3lba2pt41td1jtwdn8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;1;13;Vancouver Whitecaps II;73;MC;1,0
2718571261;18;1;1;1;13;99l7fsj6ykgbyqcb9zqqu9dgq;0;40,2;53,4;2024-09-08T23:05:44.153Z;2024-09-11T05:56:41Z;[{'id': 5201488355, 'qualifierId': 141, 'value': '60.6'}, {'id': 5201488359, 'qualifierId': 213, 'value': '1.15'}, {'id': 5201488357, 'qualifierId': 212, 'value': '5.4'}, {'id': 5201488353, 'qualifierId': 140, 'value': '42.3'}, {'id': 5201488351, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201488405, 'qualifierId': 233, 'value': '22'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;1,15;60,6;;;5,4;42,3;;;;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;42,3;60,6;;;;;;;0;0;1;13;Vancouver Whitecaps II;73;MC;1,0
2718571269;22;8;1;1;13;eo64tqkioegeb09iice2hf8bt;1;55,8;41,8;2024-09-08T23:05:44.154Z;2024-09-11T05:56:47Z;[{'id': 5204520469, 'qualifierId': 383}, {'id': 5201488399, 'qualifierId': 56, 'value': 'Center'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;1xz6lq3lba2pt41td1jtwdn8;Interception;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;1;13;North Texas;73;MC;1,0
2718571277;23;1;1;1;16;eo64tqkioegeb09iice2hf8bt;1;58,3;42,5;2024-09-08T23:05:47.402Z;2024-09-08T23:57:11Z;[{'id': 5201488453, 'qualifierId': 141, 'value': '42.5'}, {'id': 5201488457, 'qualifierId': 213, 'value': '0.00'}, {'id': 5201488451, 'qualifierId': 140, 'value': '64.5'}, {'id': 5201488449, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201488455, 'qualifierId': 212, 'value': '6.5'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;0,0;42,5;;;6,5;64,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;64,5;42,5;;;;;;;0;0;1;16;North Texas;76;MC;1,0
2718571281;24;1;1;1;17;eo64tqkioegeb09iice2hf8bt;1;72,5;41,2;2024-09-08T23:05:48.362Z;2024-09-08T23:57:14Z;[{'id': 5201488473, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201488477, 'qualifierId': 141, 'value': '52.5'}, {'id': 5201488479, 'qualifierId': 212, 'value': '8.5'}, {'id': 5201488475, 'qualifierId': 140, 'value': '69.0'}, {'id': 5201560625, 'qualifierId': 3}, {'id': 5201488481, 'qualifierId': 213, 'value': '2.02'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;2,02;52,5;;;8,5;69,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;69,0;52,5;;;;;;;0;0;1;17;North Texas;77;FW;1,0
2719122357;786;49;1;1;18;eo64tqkioegeb09iice2hf8bt;1;72,9;44,7;2024-09-08T23:05:49.099Z;2024-09-11T05:58:56Z;[];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;1xz6lq3lba2pt41td1jtwdn8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;1;18;North Texas;78;MC;1,0
2718571297;25;1;1;1;19;eo64tqkioegeb09iice2hf8bt;0;68,9;52,5;2024-09-08T23:05:50.090Z;2024-09-08T23:05:53Z;[{'id': 5201488523, 'qualifierId': 140, 'value': '86.6'}, {'id': 5201488527, 'qualifierId': 212, 'value': '38.4'}, {'id': 5201488521, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201488529, 'qualifierId': 213, 'value': '1.07'}, {'id': 5201488525, 'qualifierId': 141, 'value': '100.0'}, {'id': 5201488531, 'qualifierId': 1}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;1,07;100,0;;;38,4;86,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;86,6;100,0;;;;;;;0;0;1;19;North Texas;79;MC;1,0
2718571367;19;5;1;1;22;99l7fsj6ykgbyqcb9zqqu9dgq;1;15,5;-1,8;2024-09-08T23:05:53.652Z;2024-09-09T00:06:23Z;[{'id': 5201488961, 'qualifierId': 347}, {'id': 5201488967, 'qualifierId': 233, 'value': '26'}, {'id': 5201488959, 'qualifierId': 56, 'value': 'Back'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;1xz6lq3lba2pt41td1jtwdn8;Out;;;;;;;;;;;;;;;;;;;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;1;22;Vancouver Whitecaps II;82;DMR;1,0
2718571299;26;5;1;1;22;eo64tqkioegeb09iice2hf8bt;0;84,5;101,8;2024-09-08T23:05:53.652Z;2024-09-09T00:06:23Z;[{'id': 5201488535, 'qualifierId': 347}, {'id': 5201488981, 'qualifierId': 233, 'value': '19'}, {'id': 5201488533, 'qualifierId': 56, 'value': 'Left'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;1xz6lq3lba2pt41td1jtwdn8;Out;;;;;;;;;;;;;;;;;;;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;1;22;North Texas;82;MC;1,0
2718571371;20;1;1;1;40;99l7fsj6ykgbyqcb9zqqu9dgq;1;27,9;0,0;2024-09-08T23:06:11.289Z;2024-09-08T23:56:01Z;[{'id': 5201489001, 'qualifierId': 189}, {'id': 5201488991, 'qualifierId': 141, 'value': '11.9'}, {'id': 5201488993, 'qualifierId': 212, 'value': '24.0'}, {'id': 5201488997, 'qualifierId': 1}, {'id': 5201488995, 'qualifierId': 213, 'value': '0.39'}, {'id': 5201488989, 'qualifierId': 140, 'value': '49.0'}, {'id': 5201488987, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201488985, 'qualifierId': 107}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;1xz6lq3lba2pt41td1jtwdn8;Pass;;;;;;;;;;0,39;11,9;;;24,0;49,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;49,0;11,9;;;;;;;0;0;1;40;Vancouver Whitecaps II;100;DC;1,0
