id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Resume;value_TeamKit;value_TeamPlayerFormation;value_Captain;value_Involved;value_PlayerPosition;value_TeamFormation;value_DirectionOfPlay;value_Length;value_PassEndY;value_PassEndX;value_KickOff;value_Angle;value_Zone;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_Chipped;value_Head;value_LowCentre;value_RegularPlay;value_GoalmouthY;value_GoalmouthZ;value_LeftFooted;value_BlockedX;value_BlockedY;value_GkX;value_IndividualPlay;value_Volley;value_GkY;value_NotAssisted;value_Blocked;value_FirstTouch;value_35Centre;value_DefBlock;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_IntendedTackleTarget;value_Assist;value_IntentionalAssist;value_RelatedEventId;value_BoxRight;value_Assisted;value_RightFooted;value_LowRight;value_Left;value_Right;value_CornerTaken;value_Cross;value_Straight;value_OutOfPlay;value_VideoCoverageLost;value_NotVisible;value_BoxCentre;value_GoalShotGameClock;value_GoalShotTimestamp;value_HighRight;value_BigChance;value_OutOfBoxCentre;value_LowLeft;value_Foul;value_AttemptedTackle;value_Direct;value_InSwinger;value_BlockedPass;value_DeletedEventType;value_Hands;value_Collected;value_Diving;value_KeeperThrow;value_ParriedSafe;value_Shove/Push;value_FlickOn;value_PullBack;value_InjuredPlayerId;value_Injury;value_HighClaim;value_OverArm;value_NextEventGoalKick;value_GoalKick;value_Low;value_OwnGoal;value_HighCentre;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistId;value_DrinksBreak;value_RefereeDelay;value_YellowCard;value_RecklessOffence;value_ShirtPull/Holding;value_HighLeft;value_Minutes;value_SwitchOfPlay;value_TacticalFoul;value_SmallBoxCentre;value_CloseLeft;value_High;value_Handball;value_FastBreak;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_BoxLeft;value_FollowsShotRebound;value_GkKickFromHands;value_TimeWasting;value_SmallBoxLeft;value_FromCorner;value_SetPiece;value_BlockedCross;value_ThroughBall;value_Penalty;value_PenaltyTakerId;value_DeniedGoalScoringOpp;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Standing;value_Feet;value_HitWoodwork;value_HitLeftPost;value_HitRightPost;value_ParriedDanger;value_KeeperTouched;value_OwnPlayer;value_NotPastGoalLine;value_FromShotOffTarget;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698056119;347;1;1;48;48;4g68p0t2f5jzhzfr67i2rj1ex;1;70,5;59,0;2024-06-26T22:52:32.777Z;2024-06-26T22:52:47Z;[{'id': 5088319499, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088319505, 'qualifierId': 212, 'value': '16.6'}, {'id': 5088319507, 'qualifierId': 213, 'value': '5.07'}, {'id': 5088319501, 'qualifierId': 140, 'value': '76.0'}, {'id': 5088319569, 'qualifierId': 210, 'value': '13'}, {'id': 5088319503, 'qualifierId': 141, 'value': '36.1'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;1,0;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;16,6;36,1;76,0;;5,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;76,0;36,1;;;;;;;;0;48;48;Philadelphia Union II;2928;MR;1,0
2698056123;348;13;1;48;52;4g68p0t2f5jzhzfr67i2rj1ex;1;78,4;35,6;2024-06-26T22:52:36.489Z;2024-06-26T22:52:47Z;[{'id': 5088319573, 'qualifierId': 29}, {'id': 5088319561, 'qualifierId': 20}, {'id': 5088319525, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088319583, 'qualifierId': 215}, {'id': 5088319581, 'qualifierId': 103, 'value': '80.6'}, {'id': 5088319587, 'qualifierId': 231, 'value': '49.3'}, {'id': 5088319585, 'qualifierId': 230, 'value': '97.8'}, {'id': 5088319519, 'qualifierId': 22}, {'id': 5088319575, 'qualifierId': 55, 'value': '347'}, {'id': 5088319571, 'qualifierId': 81}, {'id': 5088319523, 'qualifierId': 18}, {'id': 5088319579, 'qualifierId': 102, 'value': '41.2'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;dml7kxkvg6jb3jn28ux2v7ms4;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;41,2;80,6;;;;97,8;1,0;;49,3;;;;;;;;;;;;347,0;;1,0;1,0;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;41,2;80.6;347,0;ov4fk38lrcculu6tdbnrto2c;;0;48;52;Philadelphia Union II;2932;DR;1,0
2698056125;349;5;1;48;52;4g68p0t2f5jzhzfr67i2rj1ex;0;100,6;41,8;2024-06-26T22:52:37.066Z;2024-06-26T22:59:43Z;[{'id': 5088319535, 'qualifierId': 346}, {'id': 5088319545, 'qualifierId': 233, 'value': '418'}, {'id': 5088319533, 'qualifierId': 56, 'value': 'Center'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;dml7kxkvg6jb3jn28ux2v7ms4;Out;;;;;;;;;;;;;;;;;;;418,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;48;52;Philadelphia Union II;2932;DR;1,0
2698056115;418;5;1;48;52;1zgjjyruyufrkh4xjvryqsb1i;1;-0,6;58,2;2024-06-26T22:52:37.066Z;2024-06-26T22:52:38Z;[{'id': 5088319541, 'qualifierId': 233, 'value': '349'}, {'id': 5088319479, 'qualifierId': 346}, {'id': 5088319477, 'qualifierId': 56, 'value': 'Back'}];dvems493n5l4twsq6cq2fg26s;R. Meneses;;;dml7kxkvg6jb3jn28ux2v7ms4;Out;;;;;;;;;;;;;;;;;;;349,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;48;52;New York RB II;2932;MC;1,0
2698056141;419;1;1;49;7;1zgjjyruyufrkh4xjvryqsb1i;1;3,8;52,8;2024-06-26T22:52:51.960Z;2024-06-26T22:52:56Z;[{'id': 5088319627, 'qualifierId': 1}, {'id': 5088319621, 'qualifierId': 141, 'value': '85.9'}, {'id': 5088319615, 'qualifierId': 124}, {'id': 5088319617, 'qualifierId': 56, 'value': 'Left'}, {'id': 5088319619, 'qualifierId': 140, 'value': '69.9'}, {'id': 5088319625, 'qualifierId': 213, 'value': '0.31'}, {'id': 5088319631, 'qualifierId': 74}, {'id': 5088319623, 'qualifierId': 212, 'value': '73.0'}];72hamgw1scmumrnzeug0tjfje;H. Trent;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;73,0;85,9;69,9;;0,31;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;69,9;85,9;;;;;;;;0;49;7;New York RB II;2947;GK;1,0
2698056143;420;61;1;49;8;1zgjjyruyufrkh4xjvryqsb1i;0;70,6;89,3;2024-06-26T22:52:52.373Z;2024-06-26T23:11:03Z;[{'id': 5088319633, 'qualifierId': 56, 'value': 'Left'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;dml7kxkvg6jb3jn28ux2v7ms4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;49;8;New York RB II;2948;FW;1,0
2698056155;350;5;1;49;11;4g68p0t2f5jzhzfr67i2rj1ex;1;33,9;-2,0;2024-06-26T22:52:55.465Z;2024-06-26T22:53:10Z;[{'id': 5088319659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088319661, 'qualifierId': 347}, {'id': 5088319663, 'qualifierId': 233, 'value': '421'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;dml7kxkvg6jb3jn28ux2v7ms4;Out;;;;;;;;;;;;;;;;;;;421,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;49;11;Philadelphia Union II;2951;DR;1,0
2698056145;421;5;1;49;11;1zgjjyruyufrkh4xjvryqsb1i;0;66,1;102,0;2024-06-26T22:52:55.465Z;2024-06-26T22:59:43Z;[{'id': 5088319667, 'qualifierId': 233, 'value': '350'}, {'id': 5088319639, 'qualifierId': 347}, {'id': 5088319637, 'qualifierId': 56, 'value': 'Left'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;dml7kxkvg6jb3jn28ux2v7ms4;Out;;;;;;;;;;;;;;;;;;;350,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;49;11;New York RB II;2951;FW;1,0
2698056159;351;1;1;49;26;4g68p0t2f5jzhzfr67i2rj1ex;0;36,5;0,0;2024-06-26T22:53:10.186Z;2024-06-26T22:53:12Z;[{'id': 5088319687, 'qualifierId': 1}, {'id': 5088319675, 'qualifierId': 107}, {'id': 5088319681, 'qualifierId': 141, 'value': '11.3'}, {'id': 5088319679, 'qualifierId': 140, 'value': '55.5'}, {'id': 5088319683, 'qualifierId': 212, 'value': '21.8'}, {'id': 5088319677, 'qualifierId': 56, 'value': 'Right'}, {'id': 5088319685, 'qualifierId': 213, 'value': '0.42'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;21,8;11,3;55,5;;0,42;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;55,5;11,3;;;;;;;;0;49;26;Philadelphia Union II;2966;DR;1,0
2698056163;422;1;1;49;29;1zgjjyruyufrkh4xjvryqsb1i;0;31,8;90,0;2024-06-26T22:53:13.848Z;2024-06-26T22:53:14Z;[{'id': 5088319697, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088319703, 'qualifierId': 212, 'value': '14.3'}, {'id': 5088319699, 'qualifierId': 140, 'value': '40.0'}, {'id': 5088319705, 'qualifierId': 213, 'value': '5.36'}, {'id': 5088319701, 'qualifierId': 141, 'value': '73.3'}, {'id': 5088319695, 'qualifierId': 3}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;14,3;73,3;40,0;;5,36;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;40,0;73,3;;;;;;;;0;49;29;New York RB II;2969;ML;1,0
2698056165;352;1;1;49;30;4g68p0t2f5jzhzfr67i2rj1ex;0;54,8;26,6;2024-06-26T22:53:14.440Z;2024-06-26T22:53:15Z;[{'id': 5088319709, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088319715, 'qualifierId': 212, 'value': '20.9'}, {'id': 5088319707, 'qualifierId': 3}, {'id': 5088319713, 'qualifierId': 141, 'value': '46.7'}, {'id': 5088319711, 'qualifierId': 140, 'value': '69.9'}, {'id': 5088319717, 'qualifierId': 213, 'value': '0.71'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;20,9;46,7;69,9;;0,71;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;69,9;46,7;;;;;;;;0;49;30;Philadelphia Union II;2970;DL;1,0
2698056171;423;1;1;49;31;1zgjjyruyufrkh4xjvryqsb1i;0;32,4;51,6;2024-06-26T22:53:16.056Z;2024-06-26T22:53:17Z;[{'id': 5088319735, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088319743, 'qualifierId': 213, 'value': '0.20'}, {'id': 5088319733, 'qualifierId': 3}, {'id': 5088319737, 'qualifierId': 140, 'value': '54.5'}, {'id': 5088319741, 'qualifierId': 212, 'value': '23.7'}, {'id': 5088319739, 'qualifierId': 141, 'value': '58.4'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;23,7;58,4;54,5;;0,2;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;54,5;58,4;;;;;;;;0;49;31;New York RB II;2971;DL;1,0
2698056177;353;1;1;49;34;4g68p0t2f5jzhzfr67i2rj1ex;1;35,5;47,5;2024-06-26T22:53:18.472Z;2024-06-26T22:53:19Z;[{'id': 5088319771, 'qualifierId': 141, 'value': '34.4'}, {'id': 5088319775, 'qualifierId': 213, 'value': '5.94'}, {'id': 5088319765, 'qualifierId': 3}, {'id': 5088319767, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088319769, 'qualifierId': 140, 'value': '59.2'}, {'id': 5088319773, 'qualifierId': 212, 'value': '26.4'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;26,4;34,4;59,2;;5,94;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;59,2;34,4;;;;;;;;0;49;34;Philadelphia Union II;2974;DC;1,0
2698056179;354;1;1;49;35;4g68p0t2f5jzhzfr67i2rj1ex;0;59,2;34,4;2024-06-26T22:53:19.736Z;2024-06-26T22:53:20Z;[{'id': 5088319787, 'qualifierId': 213, 'value': '3.94'}, {'id': 5088319781, 'qualifierId': 140, 'value': '56.3'}, {'id': 5088319779, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088319783, 'qualifierId': 141, 'value': '29.8'}, {'id': 5088319785, 'qualifierId': 212, 'value': '4.4'}];e4rpnf90oa672lcm8ego7vllg;R. Mosquera;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;4,4;29,8;56,3;;3,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;56,3;29,8;;;;;;;;0;49;35;Philadelphia Union II;2975;ML;1,0
2698056185;424;49;1;49;38;1zgjjyruyufrkh4xjvryqsb1i;1;39,7;64,2;2024-06-26T22:53:22.104Z;2024-06-26T22:53:22Z;[];993vihjmsn70q9w237fatzgbu;N. Pariano;;;dml7kxkvg6jb3jn28ux2v7ms4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;49;38;New York RB II;2978;ML;1,0
2698056191;425;1;1;49;38;1zgjjyruyufrkh4xjvryqsb1i;1;39,9;64,2;2024-06-26T22:53:22.536Z;2024-06-26T22:53:24Z;[{'id': 5088319809, 'qualifierId': 213, 'value': '0.28'}, {'id': 5088319807, 'qualifierId': 212, 'value': '18.1'}, {'id': 5088319801, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088319805, 'qualifierId': 141, 'value': '71.5'}, {'id': 5088319803, 'qualifierId': 140, 'value': '56.5'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;18,1;71,5;56,5;;0,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;56,5;71,5;;;;;;;;0;49;38;New York RB II;2978;ML;1,0
2698056195;426;1;1;49;39;1zgjjyruyufrkh4xjvryqsb1i;1;55,7;77,2;2024-06-26T22:53:23.928Z;2024-06-26T22:53:28Z;[{'id': 5088319823, 'qualifierId': 140, 'value': '65.2'}, {'id': 5088319829, 'qualifierId': 213, 'value': '0.48'}, {'id': 5088319827, 'qualifierId': 212, 'value': '11.2'}, {'id': 5088319821, 'qualifierId': 56, 'value': 'Left'}, {'id': 5088319825, 'qualifierId': 141, 'value': '84.8'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;11,2;84,8;65,2;;0,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;65,2;84,8;;;;;;;;0;49;39;New York RB II;2979;MC;1,0
2698056201;427;1;1;49;43;1zgjjyruyufrkh4xjvryqsb1i;1;57,5;89,4;2024-06-26T22:53:27.896Z;2024-06-26T22:53:31Z;[{'id': 5088319849, 'qualifierId': 212, 'value': '18.1'}, {'id': 5088319847, 'qualifierId': 141, 'value': '63.0'}, {'id': 5088319845, 'qualifierId': 140, 'value': '59.5'}, {'id': 5088319843, 'qualifierId': 56, 'value': 'Center'}, {'id': 5088319851, 'qualifierId': 213, 'value': '4.83'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;18,1;63,0;59,5;;4,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;59,5;63,0;;;;;;;;0;49;43;New York RB II;2983;FW;1,0
2698056203;428;1;1;49;47;1zgjjyruyufrkh4xjvryqsb1i;1;61,5;63,4;2024-06-26T22:53:31.556Z;2024-06-26T22:54:25Z;[{'id': 5088319877, 'qualifierId': 141, 'value': '83.3'}, {'id': 5088319879, 'qualifierId': 212, 'value': '20.4'}, {'id': 5088319875, 'qualifierId': 140, 'value': '76.1'}, {'id': 5088319873, 'qualifierId': 56, 'value': 'Left'}, {'id': 5088319881, 'qualifierId': 213, 'value': '0.72'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;20,4;83,3;76,1;;0,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;76,1;83,3;;;;;;;;0;49;47;New York RB II;2987;ML;1,0
2698056205;429;1;1;49;49;1zgjjyruyufrkh4xjvryqsb1i;0;76,5;82,9;2024-06-26T22:53:33.239Z;2024-06-26T22:53:35Z;[{'id': 5088319903, 'qualifierId': 236}, {'id': 5088319891, 'qualifierId': 212, 'value': '5.5'}, {'id': 5088319893, 'qualifierId': 213, 'value': '6.03'}, {'id': 5088319905, 'qualifierId': 233, 'value': '355'}, {'id': 5088319885, 'qualifierId': 56, 'value': 'Left'}, {'id': 5088319889, 'qualifierId': 141, 'value': '80.9'}, {'id': 5088319887, 'qualifierId': 140, 'value': '81.6'}, {'id': 5088319909, 'qualifierId': 286}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;dml7kxkvg6jb3jn28ux2v7ms4;Pass;;;;;;;;;;5,5;80,9;81,6;;6,03;;;;;355,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;81,6;80,9;;;;;;;;0;49;49;New York RB II;2989;MC;1,0
2698056209;355;74;1;49;49;4g68p0t2f5jzhzfr67i2rj1ex;1;16,6;19,9;2024-06-26T22:53:33.240Z;2024-06-26T23:14:33Z;[{'id': 5088319899, 'qualifierId': 56, 'value': 'Back'}, {'id': 5088319901, 'qualifierId': 285}, {'id': 5088319911, 'qualifierId': 233, 'value': '429'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;dml7kxkvg6jb3jn28ux2v7ms4;Blocked Pass;;;;;;;;;;;;;;;;;;1,0;429,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;49;49;Philadelphia Union II;2989;DL;1,0
2698056213;356;12;1;49;56;4g68p0t2f5jzhzfr67i2rj1ex;1;3,1;13,4;2024-06-26T22:53:40.555Z;2024-06-26T22:53:44Z;[{'id': 5088319939, 'qualifierId': 141, 'value': '14.0'}, {'id': 5088319941, 'qualifierId': 212, 'value': '1.2'}, {'id': 5088319937, 'qualifierId': 140, 'value': '4.2'}, {'id': 5088319943, 'qualifierId': 213, 'value': '0.34'}, {'id': 5088319935, 'qualifierId': 56, 'value': 'Back'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;dml7kxkvg6jb3jn28ux2v7ms4;Clearance;;;;;;;;;;1,2;14,0;4,2;;0,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;4,2;14,0;;;;;;;;0;49;56;Philadelphia Union II;2996;MC;1,0
2698056221;430;61;1;49;57;1zgjjyruyufrkh4xjvryqsb1i;1;94,8;93,8;2024-06-26T22:53:41.165Z;2024-06-26T23:10:57Z;[{'id': 5088319967, 'qualifierId': 56, 'value': 'Left'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;dml7kxkvg6jb3jn28ux2v7ms4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;49;57;New York RB II;2997;DC;1,0
2698056219;357;5;1;49;57;4g68p0t2f5jzhzfr67i2rj1ex;1;7,7;-1,2;2024-06-26T22:53:41.832Z;2024-06-26T22:53:46Z;[{'id': 5088319977, 'qualifierId': 233, 'value': '431'}, {'id': 5088319965, 'qualifierId': 347}, {'id': 5088319963, 'qualifierId': 56, 'value': 'Back'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;dml7kxkvg6jb3jn28ux2v7ms4;Out;;;;;;;;;;;;;;;;;;;431,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;49;57;Philadelphia Union II;2997;DR;1,0
