id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_Resume;value_Involved;value_Captain;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_Length;value_Zone;value_KickOff;value_PassEndY;value_PassEndX;value_Angle;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_TakeOnOvertake;value_OutSwinger;value_RightFooted;value_Cross;value_BlockedPass;value_BlockedCross;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_MediumGkIntervention;value_KeeperThrow;value_LowGkIntervention;value_IntentionalAssist;value_Assist;value_Right;value_RelatedEventId;value_MisHit;value_FirstTouch;value_GoalmouthZ;value_SmallBoxRight;value_Assisted;value_RegularPlay;value_GkY;value_GoalmouthY;value_GkX;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_IntendedTackleTarget;value_TouchTypeControl;value_DeletedEventType;value_HeadPass;value_LayOff;value_SwitchOfPlay;value_TouchTypePass;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_Shove/Push;value_OutOfBoxCentre;value_NotAssisted;value_FreeKick;value_CloseHigh;value_ShirtPull/Holding;value_Head;value_Volley;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BoxCentre;value_GoalShotGameClock;value_LowLeft;value_SetPiece;value_Tap;value_TouchTypeClearance;value_TakeOnSpace;value_LeftFooted;value_High;value_BigChance;value_Overrun;value_BlockedY;value_HighCentre;value_IndividualPlay;value_BlockedX;value_Reaching;value_Fingertip;value_HighGkIntervention;value_Hands;value_HitBar;value_LowRight;value_SmallBoxLeft;value_Sliding;value_ParriedSafe;value_VideoCoverageLost;value_YellowCard;value_RecklessOffence;value_PlayersCaughtOffside;value_Indirect;value_Left;value_CornerTaken;value_InSwinger;value_SmallBoxCentre;value_FromCorner;value_Blocked;value_DefBlock;value_LowCentre;value_InjuredPlayerId;value_Injury;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_CaptainChange;value_Minutes;value_OutOfPlay;value_Collected;value_Standing;value_EndType;value_Tactical;value_Weak;value_BoxLeft;value_TacticalFoul;value_BoxRight;value_PenaltyTakerId;value_Handball;value_Penalty;value_Dissent;value_Scored;value_Diving;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_CausingPlayer;value_FlickOn;value_HighClaim;value_GkChallenge;value_Stooping;value_FastBreak;value_Defensive1V1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728453497;5;1;1;0;15;2nnef9tr9g7m2s6n873qif95g;1;21,2;86,5;2024-09-29T21:05:47.542Z;2024-09-29T21:05:50Z;[{'id': 5255505259, 'qualifierId': 212, 'value': '17.8'}, {'id': 5255505261, 'qualifierId': 213, 'value': '4.02'}, {'id': 5255505257, 'qualifierId': 141, 'value': '66.4'}, {'id': 5255505255, 'qualifierId': 140, 'value': '10.3'}, {'id': 5255505253, 'qualifierId': 56, 'value': 'Back'}];1y1nw8t5bj1r6dqie0v1i189g;Juan Pablo Rodríguez;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;17,8;;;66,4;10,3;4,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;10,3;66,4;;;;;;;;0;0;15;Huntsville City;15;DC;1,0
2728453517;6;1;1;0;18;2nnef9tr9g7m2s6n873qif95g;1;11,0;65,4;2024-09-29T21:05:50.117Z;2024-09-29T22:01:39Z;[{'id': 5255505419, 'qualifierId': 213, 'value': '4.08'}, {'id': 5255505411, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255505413, 'qualifierId': 140, 'value': '4.7'}, {'id': 5255505415, 'qualifierId': 141, 'value': '52.2'}, {'id': 5255505417, 'qualifierId': 212, 'value': '11.2'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;11,2;;;52,2;4,7;4,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;4,7;52,2;;;;;;;;0;0;18;Huntsville City;18;DC;1,0
2728453539;7;1;1;0;21;2nnef9tr9g7m2s6n873qif95g;1;4,4;47,8;2024-09-29T21:05:53.046Z;2024-09-29T21:05:55Z;[{'id': 5255505579, 'qualifierId': 141, 'value': '20.3'}, {'id': 5255505577, 'qualifierId': 140, 'value': '7.4'}, {'id': 5255505583, 'qualifierId': 213, 'value': '4.88'}, {'id': 5255505581, 'qualifierId': 212, 'value': '19.0'}, {'id': 5255505575, 'qualifierId': 56, 'value': 'Back'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;19,0;;;20,3;7,4;4,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;7,4;20,3;;;;;;;;0;0;21;Huntsville City;21;GK;1,0
2728453587;8;1;1;0;23;2nnef9tr9g7m2s6n873qif95g;1;8,7;17,0;2024-09-29T21:05:55.366Z;2024-09-29T22:01:42Z;[{'id': 5255505805, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255505807, 'qualifierId': 140, 'value': '20.7'}, {'id': 5255505809, 'qualifierId': 141, 'value': '11.7'}, {'id': 5255505811, 'qualifierId': 212, 'value': '13.1'}, {'id': 5255505813, 'qualifierId': 213, 'value': '6.00'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;13,1;;;11,7;20,7;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;20,7;11,7;;;;;;;;0;0;23;Huntsville City;23;DC;1,0
2728453609;9;1;1;0;27;2nnef9tr9g7m2s6n873qif95g;1;21,4;11,3;2024-09-29T21:05:58.726Z;2024-09-29T22:01:52Z;[{'id': 5255505941, 'qualifierId': 212, 'value': '17.0'}, {'id': 5255505935, 'qualifierId': 140, 'value': '35.9'}, {'id': 5255505943, 'qualifierId': 213, 'value': '0.46'}, {'id': 5255505937, 'qualifierId': 141, 'value': '22.4'}, {'id': 5255505931, 'qualifierId': 56, 'value': 'Back'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;17,0;;;22,4;35,9;0,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;35,9;22,4;;;;;;;;0;0;27;Huntsville City;27;DMR;1,0
2728453621;7;45;1;0;28;4gymgvqmve0m2vh89v84tt3x0;0;60,0;79,9;2024-09-29T21:06:00.534Z;2024-10-03T07:18:38Z;[{'id': 5255505999, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255506001, 'qualifierId': 285}, {'id': 5255506097, 'qualifierId': 233, 'value': '10'}];1pic8r417eldupxmh7nobfkve;D. Yearwood;;h4q1i5yeer7xvambfw7l39xw;Challenge;;;;;;;;;;;;;;;;;;1,0;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;0;28;Carolina Core;28;MC;1,0
2728453637;10;3;1;0;28;2nnef9tr9g7m2s6n873qif95g;1;40,0;20,1;2024-09-29T21:06:00.534Z;2024-10-03T07:18:48Z;[{'id': 5255506057, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255506075, 'qualifierId': 233, 'value': '7'}, {'id': 5255506059, 'qualifierId': 286}, {'id': 5262185665, 'qualifierId': 465}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;h4q1i5yeer7xvambfw7l39xw;Take On;;;;;;;;;;;;;;;;;;;7,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;0;28;Huntsville City;28;AMC;1,0
2728453695;11;1;1;0;31;2nnef9tr9g7m2s6n873qif95g;1;62,7;30,4;2024-09-29T21:06:03.413Z;2024-09-29T21:06:08Z;[{'id': 5255506363, 'qualifierId': 141, 'value': '14.6'}, {'id': 5255506361, 'qualifierId': 140, 'value': '72.9'}, {'id': 5255506359, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255506367, 'qualifierId': 213, 'value': '5.50'}, {'id': 5255506365, 'qualifierId': 212, 'value': '15.2'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;15,2;;;14,6;72,9;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;72,9;14,6;;;;;;;;0;0;31;Huntsville City;31;AMC;1,0
2728453705;12;1;1;0;36;2nnef9tr9g7m2s6n873qif95g;0;91,8;10,9;2024-09-29T21:06:07.672Z;2024-10-03T07:19:34Z;[{'id': 5255506449, 'qualifierId': 233, 'value': '8'}, {'id': 5255506429, 'qualifierId': 141, 'value': '16.4'}, {'id': 5262185861, 'qualifierId': 224}, {'id': 5262185863, 'qualifierId': 20}, {'id': 5255506421, 'qualifierId': 2}, {'id': 5255506427, 'qualifierId': 140, 'value': '91.9'}, {'id': 5255506455, 'qualifierId': 286}, {'id': 5255506431, 'qualifierId': 212, 'value': '3.7'}, {'id': 5255506445, 'qualifierId': 236}, {'id': 5255506425, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255506433, 'qualifierId': 213, 'value': '1.54'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;3,7;;;16,4;91,9;1,54;;;;8,0;1,0;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;91,9;16,4;;;;;;;;0;0;36;Huntsville City;36;DMR;1,0
2728453693;8;12;1;0;36;4gymgvqmve0m2vh89v84tt3x0;1;4,1;87,2;2024-09-29T21:06:07.772Z;2024-09-29T21:06:10Z;[{'id': 5255506341, 'qualifierId': 185}, {'id': 5255506343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255506483, 'qualifierId': 233, 'value': '12'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;h4q1i5yeer7xvambfw7l39xw;Clearance;;;;;;;;;;;;;;;;;;;12,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;0;36;Carolina Core;36;DC;1,0
2728453713;9;5;1;0;38;4gymgvqmve0m2vh89v84tt3x0;0;6,6;101,2;2024-09-29T21:06:09.594Z;2024-09-29T23:17:43Z;[{'id': 5255506497, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255506499, 'qualifierId': 347}, {'id': 5255506807, 'qualifierId': 233, 'value': '13'}];3s1a50dskuehneuuy9b1nxg4;J. Akpunonu;;h4q1i5yeer7xvambfw7l39xw;Out;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;0;38;Carolina Core;38;DC;1,0
2728453747;13;5;1;0;38;2nnef9tr9g7m2s6n873qif95g;1;93,4;-1,2;2024-09-29T21:06:09.594Z;2024-09-29T23:17:43Z;[{'id': 5255506717, 'qualifierId': 347}, {'id': 5255506715, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255506781, 'qualifierId': 233, 'value': '9'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;h4q1i5yeer7xvambfw7l39xw;Out;;;;;;;;;;;;;;;;;;;9,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;;0;0;38;Huntsville City;38;DMR;1,0
2728453837;14;1;1;0;48;2nnef9tr9g7m2s6n873qif95g;1;89,7;0,0;2024-09-29T21:06:20.230Z;2024-09-29T21:06:23Z;[{'id': 5255507239, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255507245, 'qualifierId': 212, 'value': '9.0'}, {'id': 5255507247, 'qualifierId': 213, 'value': '1.37'}, {'id': 5255507241, 'qualifierId': 140, 'value': '91.4'}, {'id': 5255507243, 'qualifierId': 141, 'value': '11.9'}, {'id': 5255507237, 'qualifierId': 107}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;9,0;;;11,9;91,4;1,37;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;91,4;11,9;;;;;;;;0;0;48;Huntsville City;48;DMR;1,0
2728453865;15;1;1;0;51;2nnef9tr9g7m2s6n873qif95g;1;91,4;11,9;2024-09-29T21:06:23.190Z;2024-09-29T21:06:25Z;[{'id': 5255507445, 'qualifierId': 213, 'value': '3.97'}, {'id': 5255507439, 'qualifierId': 140, 'value': '86.0'}, {'id': 5255507437, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255507443, 'qualifierId': 212, 'value': '8.4'}, {'id': 5255507441, 'qualifierId': 141, 'value': '2.8'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;8,4;;;2,8;86,0;3,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;86,0;2,8;;;;;;;;0;0;51;Huntsville City;51;AMC;1,0
2728453903;16;1;1;0;54;2nnef9tr9g7m2s6n873qif95g;1;85,3;3,8;2024-09-29T21:06:25.829Z;2024-09-29T21:06:30Z;[{'id': 5255507657, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255507665, 'qualifierId': 213, 'value': '3.01'}, {'id': 5255507661, 'qualifierId': 141, 'value': '7.9'}, {'id': 5255507659, 'qualifierId': 140, 'value': '65.2'}, {'id': 5255507663, 'qualifierId': 212, 'value': '21.3'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;21,3;;;7,9;65,2;3,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;65,2;7,9;;;;;;;;0;0;54;Huntsville City;54;DMR;1,0
2728453931;17;1;1;0;58;2nnef9tr9g7m2s6n873qif95g;1;63,5;8,0;2024-09-29T21:06:30.165Z;2024-09-29T22:02:35Z;[{'id': 5255507807, 'qualifierId': 141, 'value': '22.5'}, {'id': 5255507805, 'qualifierId': 140, 'value': '47.8'}, {'id': 5255507803, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255507809, 'qualifierId': 212, 'value': '19.2'}, {'id': 5255507811, 'qualifierId': 213, 'value': '2.60'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;19,2;;;22,5;47,8;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;47,8;22,5;;;;;;;;0;0;58;Huntsville City;58;DC;1,0
2728453987;18;1;1;1;1;2nnef9tr9g7m2s6n873qif95g;1;46,0;23,9;2024-09-29T21:06:32.869Z;2024-09-29T22:02:38Z;[{'id': 5255508147, 'qualifierId': 141, 'value': '59.1'}, {'id': 5255508145, 'qualifierId': 140, 'value': '43.4'}, {'id': 5255508143, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255508151, 'qualifierId': 213, 'value': '1.68'}, {'id': 5255508149, 'qualifierId': 212, 'value': '24.1'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;24,1;;;59,1;43,4;1,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;43,4;59,1;;;;;;;;0;1;1;Huntsville City;61;DC;1,0
2728454025;19;1;1;1;6;2nnef9tr9g7m2s6n873qif95g;1;42,2;62,4;2024-09-29T21:06:37.637Z;2024-09-29T22:02:51Z;[{'id': 5255508319, 'qualifierId': 140, 'value': '48.3'}, {'id': 5255508325, 'qualifierId': 213, 'value': '0.98'}, {'id': 5255508317, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255508323, 'qualifierId': 212, 'value': '11.5'}, {'id': 5255508321, 'qualifierId': 141, 'value': '76.4'}];1y1nw8t5bj1r6dqie0v1i189g;Juan Pablo Rodríguez;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;11,5;;;76,4;48,3;0,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;48,3;76,4;;;;;;;;0;1;6;Huntsville City;66;DC;1,0
2728454049;20;1;1;1;8;2nnef9tr9g7m2s6n873qif95g;1;46,8;78,1;2024-09-29T21:06:39.941Z;2024-09-29T21:06:42Z;[{'id': 5255508469, 'qualifierId': 213, 'value': '3.64'}, {'id': 5255508467, 'qualifierId': 212, 'value': '15.2'}, {'id': 5255508465, 'qualifierId': 141, 'value': '67.5'}, {'id': 5255508463, 'qualifierId': 140, 'value': '34.1'}, {'id': 5255508461, 'qualifierId': 56, 'value': 'Back'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;15,2;;;67,5;34,1;3,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;34,1;67,5;;;;;;;;0;1;8;Huntsville City;68;DMC;1,0
2728454067;21;1;1;1;10;2nnef9tr9g7m2s6n873qif95g;1;32,6;66,6;2024-09-29T21:06:41.989Z;2024-09-29T21:06:43Z;[{'id': 5255508609, 'qualifierId': 213, 'value': '3.76'}, {'id': 5255508603, 'qualifierId': 140, 'value': '17.1'}, {'id': 5255508601, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255508607, 'qualifierId': 212, 'value': '20.0'}, {'id': 5255508605, 'qualifierId': 141, 'value': '49.4'}];1y1nw8t5bj1r6dqie0v1i189g;Juan Pablo Rodríguez;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;20,0;;;49,4;17,1;3,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;17,1;49,4;;;;;;;;0;1;10;Huntsville City;70;DC;1,0
2728454121;22;1;1;1;11;2nnef9tr9g7m2s6n873qif95g;1;17,1;49,4;2024-09-29T21:06:43.477Z;2024-09-29T21:06:48Z;[{'id': 5255508881, 'qualifierId': 141, 'value': '19.4'}, {'id': 5255508883, 'qualifierId': 212, 'value': '23.0'}, {'id': 5255508877, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255508879, 'qualifierId': 140, 'value': '27.2'}, {'id': 5255508885, 'qualifierId': 213, 'value': '5.19'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;23,0;;;19,4;27,2;5,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;27,2;19,4;;;;;;;;0;1;11;Huntsville City;71;GK;1,0
2728454157;23;1;1;1;16;2nnef9tr9g7m2s6n873qif95g;0;30,1;22,5;2024-09-29T21:06:48.053Z;2024-09-29T22:03:01Z;[{'id': 5255509051, 'qualifierId': 155}, {'id': 5255509053, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255509055, 'qualifierId': 140, 'value': '92.7'}, {'id': 5255509057, 'qualifierId': 141, 'value': '29.7'}, {'id': 5255509061, 'qualifierId': 213, 'value': '0.07'}, {'id': 5255509059, 'qualifierId': 212, 'value': '65.9'}, {'id': 5255509063, 'qualifierId': 1}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;65,9;;;29,7;92,7;0,07;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;92,7;29,7;;;;;;;;0;1;16;Huntsville City;76;DC;1,0
2728454219;10;52;1;1;22;4gymgvqmve0m2vh89v84tt3x0;1;5,6;72,2;2024-09-29T21:06:54.313Z;2024-10-03T07:21:43Z;[{'id': 5262186465, 'qualifierId': 377}];efek04gkkjjwr6vo2mi008dm;B. Martino;;h4q1i5yeer7xvambfw7l39xw;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;1;22;Carolina Core;82;GK;1,0
2728454257;11;1;1;1;22;4gymgvqmve0m2vh89v84tt3x0;1;3,6;67,3;2024-09-29T21:06:54.522Z;2024-09-29T21:06:57Z;[{'id': 5255509539, 'qualifierId': 140, 'value': '9.5'}, {'id': 5255509545, 'qualifierId': 213, 'value': '4.98'}, {'id': 5255509543, 'qualifierId': 212, 'value': '23.3'}, {'id': 5255509537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255509535, 'qualifierId': 123}, {'id': 5255509541, 'qualifierId': 141, 'value': '34.3'}];efek04gkkjjwr6vo2mi008dm;B. Martino;;h4q1i5yeer7xvambfw7l39xw;Pass;;;;;;;;;;23,3;;;34,3;9,5;4,98;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;9,5;34,3;;;;;;;;0;1;22;Carolina Core;82;GK;1,0
