id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_Captain;value_TeamFormation;value_Resume;value_TeamKit;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_Zone;value_KickOff;value_PassEndY;value_PassEndX;value_Angle;value_Launch;value_LongBall;value_HeadPass;value_DeletedEventType;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_OutOfPlay;value_TouchTypeClearance;value_DrivenCross;value_BlockedPass;value_Cross;value_RightFooted;value_Straight;value_BlockedCross;value_Left;value_Right;value_OutSwinger;value_CornerTaken;value_HighGkIntervention;value_HighClaim;value_LowGkIntervention;value_KeeperThrow;value_SwitchOfPlay;value_LeftFooted;value_Chipped;value_TakeOnOvertake;value_TakeOnSpace;value_TouchTypePass;value_RelatedEventId;value_GoalmouthZ;value_Blocked;value_GkX;value_LowCentre;value_BlockedX;value_BoxRight;value_GkY;value_BlockedY;value_GoalmouthY;value_Assisted;value_Deflection;value_RegularPlay;value_DefBlock;value_IntendedTackleTarget;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_LayOff;value_Handball;value_FlickOn;value_IntentionalAssist;value_Assist;value_BoxCentre;value_FirstTouch;value_HighCentre;value_Head;value_Collected;value_Hands;value_Standing;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BoxLeft;value_GkYTimeOfGoal;value_LowRight;value_KeeperTouched;value_AttemptedTackle;value_ShirtPull/Holding;value_NotVisible;value_TouchTypeControl;value_ThrowInSetPiece;value_IndividualPlay;value_BigChance;value_CloseHigh;value_SmallBoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_FloatedCross;value_Overrun;value_OutOfBoxCentre;value_FastBreak;value_Weak;value_Caught;value_MediumGkIntervention;value_HighLeft;value_InSwinger;value_LastLine;value_LeadingToAttempt;value_RelatedError1Id;value_SmallBoxRight;value_FromCorner;value_NotAssisted;value_Diving;value_ParriedSafe;value_High;value_CloseLeft;value_Minutes;value_ThroughBall;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_OverhitCross;value_NotPastGoalLine;value_PlayersCaughtOffside;value_Indirect;value_InjuredPlayerId;value_Injury;value_DetailedPositionId;value_TacticalFoul;value_YellowCard;value_TimeWasting;value_RecklessOffence;value_GkHoof;value_SixYardBlocked;value_LowLeft;value_Argument;value_CloseRight;value_BoxDeepRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2679391397;539;61;2;64;0;2nnef9tr9g7m2s6n873qif95g;0;82,4;92,3;2024-04-28T00:27:29.987Z;2024-05-01T12:24:46Z;[{'id': 4986381641, 'qualifierId': 56, 'value': 'Left'}];1y1nw8t5bj1r6dqie0v1i189g;Juan Pablo Rodríguez;;;cfedqbo7swgejjxszdj49v28k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;64;0;Chattanooga;3840;Sub;1,0
2679391407;749;12;2;64;1;cwnjxlibb02fuh0vwgvac6h45;1;17,8;7,8;2024-04-28T00:27:30.988Z;2024-05-01T12:24:48Z;[{'id': 4995356115, 'qualifierId': 212, 'value': '6.6'}, {'id': 4995356117, 'qualifierId': 213, 'value': '4.86'}, {'id': 4986381697, 'qualifierId': 56, 'value': 'Back'}, {'id': 4995356113, 'qualifierId': 141, 'value': '0.0'}, {'id': 4995356111, 'qualifierId': 140, 'value': '18.7'}, {'id': 4986381693, 'qualifierId': 167}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;cfedqbo7swgejjxszdj49v28k;Clearance;;;;;;;;;;6,6;;;0,0;18,7;4,86;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;18,7;0,0;;;;;;;0;0;64;1;Carolina Core;3841;DL;1,0
2679391517;540;5;2;64;2;2nnef9tr9g7m2s6n873qif95g;1;77,2;101,4;2024-04-28T00:27:32.097Z;2024-05-01T12:25:01Z;[{'id': 4986382319, 'qualifierId': 347}, {'id': 4986382335, 'qualifierId': 233, 'value': '750'}, {'id': 4986382317, 'qualifierId': 56, 'value': 'Left'}];1y1nw8t5bj1r6dqie0v1i189g;Juan Pablo Rodríguez;;;cfedqbo7swgejjxszdj49v28k;Out;;;;;;;;;;;;;;;;;;;;750,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;64;2;Chattanooga;3842;Sub;1,0
2679391421;750;5;2;64;2;cwnjxlibb02fuh0vwgvac6h45;0;22,8;-1,4;2024-04-28T00:27:32.097Z;2024-05-01T12:25:03Z;[{'id': 4986381771, 'qualifierId': 56, 'value': 'Back'}, {'id': 4986381773, 'qualifierId': 347}, {'id': 4986382363, 'qualifierId': 233, 'value': '540'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;cfedqbo7swgejjxszdj49v28k;Out;;;;;;;;;;;;;;;;;;;;540,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;64;2;Carolina Core;3842;DL;1,0
2679391537;541;1;2;64;14;2nnef9tr9g7m2s6n873qif95g;0;76,4;100,0;2024-04-28T00:27:43.490Z;2024-04-28T00:27:45Z;[{'id': 4986382421, 'qualifierId': 212, 'value': '13.0'}, {'id': 4986382417, 'qualifierId': 140, 'value': '80.3'}, {'id': 4986382413, 'qualifierId': 107}, {'id': 4986382419, 'qualifierId': 141, 'value': '83.2'}, {'id': 4986382423, 'qualifierId': 213, 'value': '5.03'}, {'id': 4986382415, 'qualifierId': 56, 'value': 'Left'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;13,0;;;83,2;80,3;5,03;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;80,3;83,2;;;;;;;0;0;64;14;Chattanooga;3854;DC;1,0
2679391545;751;8;2;64;15;cwnjxlibb02fuh0vwgvac6h45;1;15,8;9,7;2024-04-28T00:27:44.929Z;2024-05-01T12:25:19Z;[{'id': 4995357535, 'qualifierId': 384}, {'id': 4986382461, 'qualifierId': 56, 'value': 'Back'}, {'id': 4986382491, 'qualifierId': 15}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cfedqbo7swgejjxszdj49v28k;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;64;15;Carolina Core;3855;MC;1,0
2679391577;752;49;2;64;16;cwnjxlibb02fuh0vwgvac6h45;1;23,6;23,6;2024-04-28T00:27:45.433Z;2024-05-01T12:25:21Z;[];at2xv960peboe9spoag2kn21g;A. McGrath;;;cfedqbo7swgejjxszdj49v28k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;64;16;Carolina Core;3856;Sub;1,0
2679391629;753;1;2;64;18;cwnjxlibb02fuh0vwgvac6h45;1;23,6;23,6;2024-04-28T00:27:47.522Z;2024-04-28T00:27:51Z;[{'id': 4986382867, 'qualifierId': 140, 'value': '13.0'}, {'id': 4986382865, 'qualifierId': 56, 'value': 'Back'}, {'id': 4986382873, 'qualifierId': 213, 'value': '2.28'}, {'id': 4986382871, 'qualifierId': 212, 'value': '17.1'}, {'id': 4986382869, 'qualifierId': 141, 'value': '42.7'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;17,1;;;42,7;13,0;2,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;13,0;42,7;;;;;;;0;0;64;18;Carolina Core;3858;Sub;1,0
2679391647;754;1;2;64;22;cwnjxlibb02fuh0vwgvac6h45;0;13,0;42,7;2024-04-28T00:27:51.394Z;2024-04-28T00:27:52Z;[{'id': 4986383009, 'qualifierId': 213, 'value': '6.11'}, {'id': 4986383011, 'qualifierId': 1}, {'id': 4986383003, 'qualifierId': 140, 'value': '35.9'}, {'id': 4986383001, 'qualifierId': 56, 'value': 'Back'}, {'id': 4986383005, 'qualifierId': 141, 'value': '36.4'}, {'id': 4986383007, 'qualifierId': 212, 'value': '24.4'}, {'id': 4986382999, 'qualifierId': 157}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;24,4;;;36,4;35,9;6,11;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;35,9;36,4;;;;;;;0;0;64;22;Carolina Core;3862;DC;1,0
2679391675;542;49;2;64;25;2nnef9tr9g7m2s6n873qif95g;1;66,6;57,0;2024-04-28T00:27:54.203Z;2024-04-28T00:28:52Z;[];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;cfedqbo7swgejjxszdj49v28k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;64;25;Chattanooga;3865;MC;1,0
2679391729;543;1;2;64;27;2nnef9tr9g7m2s6n873qif95g;1;66,1;56,4;2024-04-28T00:27:56.987Z;2024-04-28T00:27:58Z;[{'id': 4986383399, 'qualifierId': 213, 'value': '3.47'}, {'id': 4986383393, 'qualifierId': 140, 'value': '47.9'}, {'id': 4986383395, 'qualifierId': 141, 'value': '46.7'}, {'id': 4986383391, 'qualifierId': 56, 'value': 'Back'}, {'id': 4986383397, 'qualifierId': 212, 'value': '20.2'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;20,2;;;46,7;47,9;3,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;47,9;46,7;;;;;;;0;0;64;27;Chattanooga;3867;MC;1,0
2679391743;544;1;2;64;28;2nnef9tr9g7m2s6n873qif95g;1;45,3;44,0;2024-04-28T00:27:57.962Z;2024-05-01T12:25:51Z;[{'id': 4986383485, 'qualifierId': 213, 'value': '1.43'}, {'id': 4986383479, 'qualifierId': 140, 'value': '47.6'}, {'id': 4986383477, 'qualifierId': 56, 'value': 'Back'}, {'id': 4986383483, 'qualifierId': 212, 'value': '17.5'}, {'id': 4986383481, 'qualifierId': 141, 'value': '69.5'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;17,5;;;69,5;47,6;1,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;47,6;69,5;;;;;;;0;0;64;28;Chattanooga;3868;DL;1,0
2679391769;545;1;2;64;30;2nnef9tr9g7m2s6n873qif95g;1;50,2;67,6;2024-04-28T00:27:59.194Z;2024-04-28T00:28:01Z;[{'id': 4986383683, 'qualifierId': 213, 'value': '1.03'}, {'id': 4986383675, 'qualifierId': 56, 'value': 'Left'}, {'id': 4986383679, 'qualifierId': 141, 'value': '94.1'}, {'id': 4986383677, 'qualifierId': 140, 'value': '60.4'}, {'id': 4986383681, 'qualifierId': 212, 'value': '21.0'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;21,0;;;94,1;60,4;1,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;60,4;94,1;;;;;;;0;0;64;30;Chattanooga;3870;DC;1,0
2679391779;546;1;2;64;31;2nnef9tr9g7m2s6n873qif95g;1;60,6;95,6;2024-04-28T00:28:01.018Z;2024-04-28T00:28:04Z;[{'id': 4986383739, 'qualifierId': 56, 'value': 'Left'}, {'id': 4986383743, 'qualifierId': 141, 'value': '86.5'}, {'id': 4986383741, 'qualifierId': 140, 'value': '61.6'}, {'id': 4986383747, 'qualifierId': 213, 'value': '4.88'}, {'id': 4986383745, 'qualifierId': 212, 'value': '6.3'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;6,3;;;86,5;61,6;4,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;61,6;86,5;;;;;;;0;0;64;31;Chattanooga;3871;DC;1,0
2679391865;547;1;2;64;34;2nnef9tr9g7m2s6n873qif95g;1;54,2;91,2;2024-04-28T00:28:03.891Z;2024-04-28T00:28:10Z;[{'id': 4986384189, 'qualifierId': 56, 'value': 'Back'}, {'id': 4986384197, 'qualifierId': 213, 'value': '3.70'}, {'id': 4986384195, 'qualifierId': 212, 'value': '24.7'}, {'id': 4986384191, 'qualifierId': 140, 'value': '34.2'}, {'id': 4986384193, 'qualifierId': 141, 'value': '72.0'}];4n2c7qt6r6qqhzjs64nvytqs;D. Hadeed;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;24,7;;;72,0;34,2;3,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;34,2;72,0;;;;;;;0;0;64;34;Chattanooga;3874;Sub;1,0
2679391925;548;1;2;64;41;2nnef9tr9g7m2s6n873qif95g;1;43,6;52,5;2024-04-28T00:28:10.354Z;2024-04-28T00:28:18Z;[{'id': 4986384525, 'qualifierId': 212, 'value': '46.0'}, {'id': 4986384529, 'qualifierId': 1}, {'id': 4986384519, 'qualifierId': 56, 'value': 'Right'}, {'id': 4986384523, 'qualifierId': 141, 'value': '5.3'}, {'id': 4986384527, 'qualifierId': 213, 'value': '5.51'}, {'id': 4986384521, 'qualifierId': 140, 'value': '75.0'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;46,0;;;5,3;75,0;5,51;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;75,0;5,3;;;;;;;0;0;64;41;Chattanooga;3881;DC;1,0
2679391971;549;1;2;64;48;2nnef9tr9g7m2s6n873qif95g;1;77,7;52,4;2024-04-28T00:28:18.082Z;2024-04-28T01:18:27Z;[{'id': 4986384767, 'qualifierId': 212, 'value': '17.7'}, {'id': 4986384761, 'qualifierId': 56, 'value': 'Center'}, {'id': 4986619547, 'qualifierId': 154}, {'id': 4986384765, 'qualifierId': 141, 'value': '66.4'}, {'id': 4986619545, 'qualifierId': 210, 'value': '15'}, {'id': 4986384769, 'qualifierId': 213, 'value': '0.57'}, {'id': 4986384763, 'qualifierId': 140, 'value': '91.9'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;1,0;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;17,7;;;66,4;91,9;0,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;91,9;66,4;;;;;;;0;0;64;48;Chattanooga;3888;MR;1,0
2679391979;550;15;2;64;49;2nnef9tr9g7m2s6n873qif95g;1;86,4;70,5;2024-04-28T00:28:18.221Z;2024-05-01T12:26:43Z;[{'id': 4986384813, 'qualifierId': 64}, {'id': 4986618561, 'qualifierId': 20}, {'id': 4986619593, 'qualifierId': 154}, {'id': 4986619629, 'qualifierId': 233, 'value': '755'}, {'id': 4986619607, 'qualifierId': 147, 'value': '66.6'}, {'id': 4986619603, 'qualifierId': 328}, {'id': 4986619589, 'qualifierId': 76}, {'id': 4986618575, 'qualifierId': 82}, {'id': 4986619601, 'qualifierId': 103, 'value': '19'}, {'id': 4986619599, 'qualifierId': 102, 'value': '52.1'}, {'id': 4986619605, 'qualifierId': 146, 'value': '89.3'}, {'id': 4986619595, 'qualifierId': 55, 'value': '549'}, {'id': 4986619611, 'qualifierId': 231, 'value': '52.3'}, {'id': 4986384815, 'qualifierId': 56, 'value': 'Center'}, {'id': 4986384811, 'qualifierId': 22}, {'id': 4986619609, 'qualifierId': 230, 'value': '100'}, {'id': 4986619591, 'qualifierId': 29}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;cfedqbo7swgejjxszdj49v28k;Attempt Saved;;;;;;;;;;;;;;;;;;;;755,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;549,0;19,0;1,0;100,0;;89,3;;52,3;66,6;52,1;1,0;;1,0;;;;;;;;;;1,0;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;89,3;66,6;52,1;19;549,0;1j1ybmazykfh5nqs7egkcdxck;0;0;64;49;Chattanooga;3889;Sub;1,0
2679391963;755;10;2;64;49;cwnjxlibb02fuh0vwgvac6h45;1;6,2;40,4;2024-04-28T00:28:18.321Z;2024-05-01T12:26:46Z;[{'id': 4986619669, 'qualifierId': 233, 'value': '550'}, {'id': 4986384721, 'qualifierId': 94}, {'id': 4986384723, 'qualifierId': 56, 'value': 'Back'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cfedqbo7swgejjxszdj49v28k;Save;;;;;;;;;;;;;;;;;;;;550,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;64;49;Carolina Core;3889;DC;1,0
2679391987;756;49;2;64;52;cwnjxlibb02fuh0vwgvac6h45;1;30,6;15,6;2024-04-28T00:28:21.922Z;2024-05-01T12:26:51Z;[];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cfedqbo7swgejjxszdj49v28k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;64;52;Carolina Core;3892;AMR;1,0
2679392039;757;1;2;64;53;cwnjxlibb02fuh0vwgvac6h45;1;30,6;15,6;2024-04-28T00:28:23.017Z;2024-04-28T00:28:30Z;[{'id': 4986385155, 'qualifierId': 56, 'value': 'Right'}, {'id': 4986385167, 'qualifierId': 213, 'value': '6.21'}, {'id': 4986385157, 'qualifierId': 140, 'value': '66.5'}, {'id': 4986385171, 'qualifierId': 1}, {'id': 4986385161, 'qualifierId': 141, 'value': '11.3'}, {'id': 4986385163, 'qualifierId': 212, 'value': '37.8'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;37,8;;;11,3;66,5;6,21;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;66,5;11,3;;;;;;;0;0;64;53;Carolina Core;3893;AMR;1,0
2679392043;758;61;2;65;1;cwnjxlibb02fuh0vwgvac6h45;0;74,0;12,6;2024-04-28T00:28:30.569Z;2024-04-28T00:28:31Z;[{'id': 4986385201, 'qualifierId': 56, 'value': 'Right'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;cfedqbo7swgejjxszdj49v28k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;65;1;Carolina Core;3901;FW;1,0
2679392071;551;49;2;65;4;2nnef9tr9g7m2s6n873qif95g;1;4,5;71,4;2024-04-28T00:28:33.786Z;2024-04-28T00:28:33Z;[];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;cfedqbo7swgejjxszdj49v28k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;65;4;Chattanooga;3904;DC;1,0
2679392121;552;1;2;65;5;2nnef9tr9g7m2s6n873qif95g;1;4,5;71,4;2024-04-28T00:28:34.234Z;2024-04-28T00:28:38Z;[{'id': 4986385627, 'qualifierId': 141, 'value': '62.7'}, {'id': 4986385631, 'qualifierId': 213, 'value': '4.47'}, {'id': 4986385625, 'qualifierId': 140, 'value': '3.1'}, {'id': 4986385629, 'qualifierId': 212, 'value': '6.1'}, {'id': 4986385623, 'qualifierId': 56, 'value': 'Back'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;6,1;;;62,7;3,1;4,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;3,1;62,7;;;;;;;0;0;65;5;Chattanooga;3905;DC;1,0
2679392153;553;1;2;65;8;2nnef9tr9g7m2s6n873qif95g;1;8,1;48,5;2024-04-28T00:28:37.994Z;2024-04-28T00:28:40Z;[{'id': 4986385841, 'qualifierId': 212, 'value': '11.8'}, {'id': 4986385843, 'qualifierId': 213, 'value': '4.61'}, {'id': 4986385839, 'qualifierId': 141, 'value': '31.2'}, {'id': 4986385835, 'qualifierId': 56, 'value': 'Back'}, {'id': 4986385837, 'qualifierId': 140, 'value': '6.9'}];8qgdg40qe62yreujy7rueil0p;A. Pannenberg;;;cfedqbo7swgejjxszdj49v28k;Pass;;;;;;;;;;11,8;;;31,2;6,9;4,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;6,9;31,2;;;;;;;0;0;65;8;Chattanooga;3908;GK;1,0
