id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Captain;value_PlayerPosition;value_Involved;value_TeamFormation;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_Length;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Direct;value_Foul;value_Shove/Push;value_Cross;value_FreeKickTaken;value_Assist;value_GoalmouthZ;value_BlockedX;value_RightFooted;value_Assisted;value_BlockedY;value_FirstTouch;value_SetPiece;value_RelatedEventId;value_GoalmouthY;value_LowLeft;value_OutOfBoxCentre;value_Hands;value_Standing;value_ParriedSafe;value_GkKickFromHands;value_VideoCoverageLost;value_NotVisible;value_GkX;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowCentre;value_RegularPlay;value_GkY;value_NotAssisted;value_BoxCentre;value_AttemptedTackle;value_Blocked;value_FreeKick;value_IndividualPlay;value_DefBlock;value_NextEventGoalKick;value_Left;value_Right;value_CornerTaken;value_OutSwinger;value_IntentionalAssist;value_BigChance;value_Head;value_NotPastGoalLine;value_FromCorner;value_SwitchOfPlay;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_HitWoodwork;value_HitRightPost;value_LeftFooted;value_Diving;value_Collected;value_FlickOn;value_HighCentre;value_KeeperThrow;value_LayOff;value_BlockedPass;value_InSwinger;value_High;value_GoalKick;value_HighRight;value_RecklessOffence;value_YellowCard;value_Volley;value_Low;value_OverArm;value_CloseRightAndHigh;value_HighLeft;value_BlockedCross;value_Overrun;value_ShirtPull/Holding;value_BoxDeepRight;value_MisHit;value_SixYardBlocked;value_LowRight;value_SmallBoxRight;value_HighClaim;value_GkHoof;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_ParriedDanger;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704572479;366;1;2;77;21;6gaq85erpkvbyxvivd96wuw44;1;17,2;72,0;2024-07-29T11:56:50.567Z;2024-07-29T11:56:53Z;[{'id': 5124313865, 'qualifierId': 212, 'value': '15.3'}, {'id': 5124313867, 'qualifierId': 213, 'value': '0.76'}, {'id': 5124313863, 'qualifierId': 141, 'value': '87.5'}, {'id': 5124313859, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124313861, 'qualifierId': 140, 'value': '27.8'}];19w7fxv11he4r65942cmeaplg;D. Soto;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;87,5;;0,76;15,3;27,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;27,8;87,5;;;;;;;;0;77;21;Houston Dynamo II;4641;Sub;1,0
2704572481;367;1;2;77;23;6gaq85erpkvbyxvivd96wuw44;1;27,3;91,2;2024-07-29T11:56:52.902Z;2024-07-29T11:56:54Z;[{'id': 5124313879, 'qualifierId': 212, 'value': '12.5'}, {'id': 5124313873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124313877, 'qualifierId': 141, 'value': '74.1'}, {'id': 5124313875, 'qualifierId': 140, 'value': '23.0'}, {'id': 5124313881, 'qualifierId': 213, 'value': '4.34'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;74,1;;4,34;12,5;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;23,0;74,1;;;;;;;;0;77;23;Houston Dynamo II;4643;DC;1,0
2704572483;368;3;2;77;24;6gaq85erpkvbyxvivd96wuw44;0;26,2;70,2;2024-07-29T11:56:53.067Z;2024-07-29T11:56:55Z;[{'id': 5124313887, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124313899, 'qualifierId': 233, 'value': '331'}, {'id': 5124313889, 'qualifierId': 285}];a55do2tx3wz5tsboyf355aiok;B. Moyado;;;ecv3jlh1dqwad74cnlv1a2bro;Take On;;;;;;;;;;;;;;;;;;;;331,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;77;24;Houston Dynamo II;4644;Sub;1,0
2704572485;331;7;2;77;24;7pmw399vh2v44cjle4fkklp1w;1;73,8;29,8;2024-07-29T11:56:53.068Z;2024-07-29T11:56:55Z;[{'id': 5124313893, 'qualifierId': 286}, {'id': 5124313891, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124313895, 'qualifierId': 233, 'value': '368'}];bk0ik8kr1gpu372ibbbv87ndg;J. Burbano;;;ecv3jlh1dqwad74cnlv1a2bro;Tackle;;;;;;;;;;;;;;;;;;;;368,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;77;24;Los Angeles II;4644;Sub;1,0
2704572487;332;49;2;77;25;7pmw399vh2v44cjle4fkklp1w;1;71,2;25,2;2024-07-29T11:56:54.860Z;2024-07-29T12:35:40Z;[];70lmb5krx6h8iidmbs6t015hw;D. Garcia;;;ecv3jlh1dqwad74cnlv1a2bro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;77;25;Los Angeles II;4645;Sub;1,0
2704572489;333;1;2;77;26;7pmw399vh2v44cjle4fkklp1w;0;71,3;25,2;2024-07-29T11:56:55.051Z;2024-07-29T12:35:37Z;[{'id': 5124313911, 'qualifierId': 213, 'value': '0.77'}, {'id': 5124313903, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124313909, 'qualifierId': 212, 'value': '18.3'}, {'id': 5124313905, 'qualifierId': 140, 'value': '83.8'}, {'id': 5124313907, 'qualifierId': 141, 'value': '43.9'}];70lmb5krx6h8iidmbs6t015hw;D. Garcia;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;43,9;;0,77;18,3;83,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;83,8;43,9;;;;;;;;0;77;26;Los Angeles II;4646;Sub;1,0
2704572493;369;49;2;77;29;6gaq85erpkvbyxvivd96wuw44;1;15,8;58,5;2024-07-29T11:56:58.198Z;2024-07-29T11:56:58Z;[];19w7fxv11he4r65942cmeaplg;D. Soto;;;ecv3jlh1dqwad74cnlv1a2bro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;77;29;Houston Dynamo II;4649;Sub;1,0
2704572495;370;1;2;77;29;6gaq85erpkvbyxvivd96wuw44;1;15,8;58,5;2024-07-29T11:56:58.428Z;2024-07-29T11:57:00Z;[{'id': 5124313963, 'qualifierId': 213, 'value': '4.89'}, {'id': 5124313957, 'qualifierId': 140, 'value': '21.2'}, {'id': 5124313955, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124313959, 'qualifierId': 141, 'value': '12.8'}, {'id': 5124313953, 'qualifierId': 155}, {'id': 5124313961, 'qualifierId': 212, 'value': '31.6'}];19w7fxv11he4r65942cmeaplg;D. Soto;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;12,8;;4,89;31,6;21,2;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;21,2;12,8;;;;;;;;0;77;29;Houston Dynamo II;4649;Sub;1,0
2704572501;371;1;2;77;31;6gaq85erpkvbyxvivd96wuw44;1;23,9;11,1;2024-07-29T11:57:00.678Z;2024-07-29T11:57:05Z;[{'id': 5124313989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124313993, 'qualifierId': 141, 'value': '29.8'}, {'id': 5124313995, 'qualifierId': 212, 'value': '17.0'}, {'id': 5124313997, 'qualifierId': 213, 'value': '2.29'}, {'id': 5124313991, 'qualifierId': 140, 'value': '13.2'}];do2o6ka25talswmmillufejqi;D. Rosales;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;29,8;;2,29;17,0;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;13,2;29,8;;;;;;;;0;77;31;Houston Dynamo II;4651;DC;1,0
2704572505;372;1;2;77;36;6gaq85erpkvbyxvivd96wuw44;1;19,1;36,0;2024-07-29T11:57:05.304Z;2024-07-29T11:57:08Z;[{'id': 5124314023, 'qualifierId': 213, 'value': '1.30'}, {'id': 5124314017, 'qualifierId': 140, 'value': '23.3'}, {'id': 5124314015, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124314019, 'qualifierId': 141, 'value': '59.3'}, {'id': 5124314021, 'qualifierId': 212, 'value': '16.4'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;59,3;;1,3;16,4;23,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;23,3;59,3;;;;;;;;0;77;36;Houston Dynamo II;4656;DL;1,0
2704572509;373;1;2;77;39;6gaq85erpkvbyxvivd96wuw44;1;30,1;70,9;2024-07-29T11:57:08.775Z;2024-07-29T11:57:11Z;[{'id': 5124314049, 'qualifierId': 213, 'value': '1.25'}, {'id': 5124314043, 'qualifierId': 140, 'value': '35.4'}, {'id': 5124314047, 'qualifierId': 212, 'value': '17.6'}, {'id': 5124314045, 'qualifierId': 141, 'value': '95.4'}, {'id': 5124314041, 'qualifierId': 56, 'value': 'Back'}];19w7fxv11he4r65942cmeaplg;D. Soto;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;95,4;;1,25;17,6;35,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;35,4;95,4;;;;;;;;0;77;39;Houston Dynamo II;4659;Sub;1,0
2704572525;374;1;2;77;42;6gaq85erpkvbyxvivd96wuw44;1;38,9;91,2;2024-07-29T11:57:11.671Z;2024-07-29T11:57:15Z;[{'id': 5124314125, 'qualifierId': 140, 'value': '29.9'}, {'id': 5124314127, 'qualifierId': 141, 'value': '56.9'}, {'id': 5124314129, 'qualifierId': 212, 'value': '25.2'}, {'id': 5124314123, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124314131, 'qualifierId': 213, 'value': '4.33'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;56,9;;4,33;25,2;29,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;29,9;56,9;;;;;;;;0;77;42;Houston Dynamo II;4662;DC;1,0
2704572547;375;1;2;77;46;6gaq85erpkvbyxvivd96wuw44;1;29,0;55,4;2024-07-29T11:57:15.398Z;2024-07-29T11:57:18Z;[{'id': 5124314231, 'qualifierId': 141, 'value': '30.1'}, {'id': 5124314235, 'qualifierId': 213, 'value': '5.74'}, {'id': 5124314237, 'qualifierId': 1}, {'id': 5124314229, 'qualifierId': 140, 'value': '56.1'}, {'id': 5124314227, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124314233, 'qualifierId': 212, 'value': '33.3'}];a55do2tx3wz5tsboyf355aiok;B. Moyado;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;30,1;;5,74;33,3;56,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;56,1;30,1;;;;;;;;0;77;46;Houston Dynamo II;4666;Sub;1,0
2704572557;376;1;2;77;49;6gaq85erpkvbyxvivd96wuw44;0;62,9;33,4;2024-07-29T11:57:18.855Z;2024-07-29T11:57:23Z;[{'id': 5124314301, 'qualifierId': 141, 'value': '100.0'}, {'id': 5124314299, 'qualifierId': 140, 'value': '83.6'}, {'id': 5124314293, 'qualifierId': 155}, {'id': 5124314297, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124314295, 'qualifierId': 196}, {'id': 5124314303, 'qualifierId': 212, 'value': '50.9'}, {'id': 5124314307, 'qualifierId': 1}, {'id': 5124314305, 'qualifierId': 213, 'value': '1.13'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;100,0;;1,13;50,9;83,6;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;83,6;100,0;;;;;;;;0;77;49;Houston Dynamo II;4669;DR;1,0
2704572605;334;5;2;77;54;7pmw399vh2v44cjle4fkklp1w;1;12,6;-1,6;2024-07-29T11:57:23.560Z;2024-07-29T12:15:34Z;[{'id': 5124314517, 'qualifierId': 233, 'value': '377'}, {'id': 5124314515, 'qualifierId': 347}, {'id': 5124314513, 'qualifierId': 56, 'value': 'Back'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;ecv3jlh1dqwad74cnlv1a2bro;Out;;;;;;;;;;;;;;;;;;;;377,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;77;54;Los Angeles II;4674;DR;1,0
2704572559;377;5;2;77;54;6gaq85erpkvbyxvivd96wuw44;0;87,4;101,6;2024-07-29T11:57:23.560Z;2024-07-29T11:57:47Z;[{'id': 5124314309, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124314311, 'qualifierId': 347}, {'id': 5124314521, 'qualifierId': 233, 'value': '334'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;ecv3jlh1dqwad74cnlv1a2bro;Out;;;;;;;;;;;;;;;;;;;;334,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;77;54;Houston Dynamo II;4674;DR;1,0
2704572627;335;1;2;78;18;7pmw399vh2v44cjle4fkklp1w;1;16,6;0,0;2024-07-29T11:57:47.043Z;2024-07-29T11:57:55Z;[{'id': 5124314631, 'qualifierId': 141, 'value': '3.4'}, {'id': 5124314635, 'qualifierId': 213, 'value': '0.13'}, {'id': 5124314637, 'qualifierId': 1}, {'id': 5124314629, 'qualifierId': 140, 'value': '40.7'}, {'id': 5124314625, 'qualifierId': 107}, {'id': 5124314633, 'qualifierId': 212, 'value': '25.5'}, {'id': 5124314627, 'qualifierId': 56, 'value': 'Back'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;3,4;;0,13;25,5;40,7;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;40,7;3,4;;;;;;;;0;78;18;Los Angeles II;4698;DR;1,0
2704572629;336;4;2;78;25;7pmw399vh2v44cjle4fkklp1w;1;46,4;5,0;2024-07-29T11:57:54.789Z;2024-07-29T12:35:33Z;[{'id': 5124314733, 'qualifierId': 233, 'value': '378'}, {'id': 5124314651, 'qualifierId': 152}, {'id': 5124314653, 'qualifierId': 286}, {'id': 5124314647, 'qualifierId': 295}, {'id': 5124314645, 'qualifierId': 13}, {'id': 5124314649, 'qualifierId': 56, 'value': 'Back'}];70lmb5krx6h8iidmbs6t015hw;D. Garcia;;;ecv3jlh1dqwad74cnlv1a2bro;Foul;;;;;;;;;;;;;;;;;;;;378,0;1,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;78;25;Los Angeles II;4705;Sub;1,0
2704572625;378;4;2;78;25;6gaq85erpkvbyxvivd96wuw44;0;53,6;95,0;2024-07-29T11:57:54.790Z;2024-07-29T12:20:36Z;[{'id': 5124336139, 'qualifierId': 295}, {'id': 5124314741, 'qualifierId': 233, 'value': '336'}, {'id': 5124314671, 'qualifierId': 13}, {'id': 5124314679, 'qualifierId': 285}, {'id': 5124314673, 'qualifierId': 56, 'value': 'Left'}, {'id': 5124314675, 'qualifierId': 152}];19w7fxv11he4r65942cmeaplg;D. Soto;;;ecv3jlh1dqwad74cnlv1a2bro;Foul;;;;;;;;;;;;;;;;;;;;336,0;;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;78;25;Houston Dynamo II;4705;Sub;1,0
2704572661;337;1;2;78;36;7pmw399vh2v44cjle4fkklp1w;1;46,3;3,5;2024-07-29T11:58:05.292Z;2024-07-29T11:58:07Z;[{'id': 5124314851, 'qualifierId': 5}, {'id': 5124314863, 'qualifierId': 213, 'value': '3.10'}, {'id': 5124314855, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124314857, 'qualifierId': 140, 'value': '33.7'}, {'id': 5124314859, 'qualifierId': 141, 'value': '4.3'}, {'id': 5124314853, 'qualifierId': 152}, {'id': 5124314861, 'qualifierId': 212, 'value': '13.2'}];bk0ik8kr1gpu372ibbbv87ndg;J. Burbano;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;4,3;;3,1;13,2;33,7;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;33,7;4,3;;;;;;;;0;78;36;Los Angeles II;4716;Sub;1,0
2704572679;338;1;2;78;37;7pmw399vh2v44cjle4fkklp1w;1;33,7;4,3;2024-07-29T11:58:06.876Z;2024-07-29T11:58:13Z;[{'id': 5124314947, 'qualifierId': 141, 'value': '55.2'}, {'id': 5124314953, 'qualifierId': 1}, {'id': 5124314945, 'qualifierId': 140, 'value': '12.9'}, {'id': 5124314943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124314949, 'qualifierId': 212, 'value': '40.9'}, {'id': 5124314951, 'qualifierId': 213, 'value': '2.13'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;55,2;;2,13;40,9;12,9;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;12,9;55,2;;;;;;;;0;78;37;Los Angeles II;4717;DR;1,0
2704572687;339;1;2;78;44;7pmw399vh2v44cjle4fkklp1w;1;14,7;55,4;2024-07-29T11:58:13.100Z;2024-07-29T11:58:20Z;[{'id': 5124315007, 'qualifierId': 155}, {'id': 5124315009, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124315011, 'qualifierId': 140, 'value': '29.8'}, {'id': 5124315015, 'qualifierId': 212, 'value': '29.2'}, {'id': 5124315017, 'qualifierId': 213, 'value': '1.00'}, {'id': 5124315013, 'qualifierId': 141, 'value': '91.5'}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;91,5;;1,0;29,2;29,8;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;29,8;91,5;;;;;;;;0;78;44;Los Angeles II;4724;GK;1,0
2704572703;340;1;2;78;50;7pmw399vh2v44cjle4fkklp1w;1;27,2;68,8;2024-07-29T11:58:19.899Z;2024-07-29T11:58:23Z;[{'id': 5124315121, 'qualifierId': 213, 'value': '3.23'}, {'id': 5124315117, 'qualifierId': 141, 'value': '65.4'}, {'id': 5124315115, 'qualifierId': 140, 'value': '2.8'}, {'id': 5124315119, 'qualifierId': 212, 'value': '25.7'}, {'id': 5124315113, 'qualifierId': 56, 'value': 'Back'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;65,4;;3,23;25,7;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;2,8;65,4;;;;;;;;0;78;50;Los Angeles II;4730;DC;1,0
2704572713;341;1;2;78;54;7pmw399vh2v44cjle4fkklp1w;0;2,8;65,4;2024-07-29T11:58:23.075Z;2024-07-29T11:58:27Z;[{'id': 5124315173, 'qualifierId': 140, 'value': '54.1'}, {'id': 5124315179, 'qualifierId': 213, 'value': '6.13'}, {'id': 5124315169, 'qualifierId': 157}, {'id': 5124315177, 'qualifierId': 212, 'value': '54.5'}, {'id': 5124315181, 'qualifierId': 1}, {'id': 5124315175, 'qualifierId': 141, 'value': '53.4'}, {'id': 5124315171, 'qualifierId': 56, 'value': 'Center'}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;53,4;;6,13;54,5;54,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;54,1;53,4;;;;;;;;0;78;54;Los Angeles II;4734;GK;1,0
2704572719;379;49;2;79;0;6gaq85erpkvbyxvivd96wuw44;1;40,0;45,7;2024-07-29T11:58:29.095Z;2024-07-29T11:58:29Z;[];19w7fxv11he4r65942cmeaplg;D. Soto;;;ecv3jlh1dqwad74cnlv1a2bro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;79;0;Houston Dynamo II;4740;Sub;1,0
2704572727;380;1;2;79;0;6gaq85erpkvbyxvivd96wuw44;1;37,6;44,2;2024-07-29T11:58:29.463Z;2024-07-29T11:58:31Z;[{'id': 5124315225, 'qualifierId': 213, 'value': '4.79'}, {'id': 5124315219, 'qualifierId': 140, 'value': '38.1'}, {'id': 5124315223, 'qualifierId': 212, 'value': '7.2'}, {'id': 5124315217, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124315221, 'qualifierId': 141, 'value': '33.7'}];19w7fxv11he4r65942cmeaplg;D. Soto;;;ecv3jlh1dqwad74cnlv1a2bro;Pass;;;;;;;;;;;33,7;;4,79;7,2;38,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;38,1;33,7;;;;;;;;0;79;0;Houston Dynamo II;4740;Sub;1,0
