id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Involved;value_Captain;value_Resume;value_TeamKit;value_DirectionOfPlay;value_Angle;value_KickOff;value_Length;value_PassEndX;value_PassEndY;value_Zone;value_IntendedTackleTarget;value_ThroughBall;value_LowGkIntervention;value_KeeperThrow;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Chipped;value_TouchTypePass;value_LongBall;value_Launch;value_Defensive;value_Offensive;value_HeadPass;value_TouchTypeControl;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_Cross;value_OverhitCross;value_LeftFooted;value_DeletedEventType;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnSpace;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_LayOff;value_RightFooted;value_OutSwinger;value_NotVisible;value_BlockedPass;value_SwitchOfPlay;value_Straight;value_FloatedCross;value_Volley;value_GoalmouthY;value_BlockedX;value_FirstTouch;value_BoxCentre;value_NotAssisted;value_HighCentre;value_MisHit;value_GoalmouthZ;value_BlockedY;value_RegularPlay;value_ParriedSafe;value_Reaching;value_HighGkIntervention;value_Hands;value_FlickOn;value_HighClaim;value_MediumGkIntervention;value_PullBack;value_ShirtPull/Holding;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_BlockedCross;value_RelatedEventId;value_YellowCard;value_RecklessOffence;value_Assist;value_IntentionalAssist;value_GkY;value_GkX;value_BoxLeft;value_NotPastGoalLine;value_Assisted;value_SetPiece;value_Head;value_OverArm;value_High;value_Minutes;value_HighLeft;value_FromCorner;value_Standing;value_Collected;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_IndividualPlay;value_LowLeft;value_OutOfBoxCentre;value_Blocked;value_DefBlock;value_BoxRight;value_LowRight;value_GoalShotGameClock;value_GkXTimeOfGoal;value_SmallBoxRight;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_CloseHigh;value_SmallBoxCentre;value_BigChance;value_LowCentre;value_LeadingToGoal;value_RelatedError1Id;value_DrivenCross;value_OtherObstacle;value_VideoCoverageLost;value_CloseLeft;value_Shove/Push;value_RedCard;value_ViolentConduct;value_GkHoof;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728602417;488;1;1;44;5;cbip96wzs3jc2xadoluhhxotl;1;54,7;92,6;2024-09-30T01:48:48.936Z;2024-09-30T01:48:51Z;[{'id': 5256301251, 'qualifierId': 212, 'value': '13.5'}, {'id': 5256301253, 'qualifierId': 213, 'value': '5.70'}, {'id': 5256301245, 'qualifierId': 56, 'value': 'Left'}, {'id': 5256301249, 'qualifierId': 141, 'value': '81.7'}, {'id': 5256301247, 'qualifierId': 140, 'value': '65.4'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,7;;13,5;65,4;81,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;65,4;81,7;;;;;;;0;0;44;5;Portland Timbers II;2645;DC;1,0
2728602433;489;1;1;44;7;cbip96wzs3jc2xadoluhhxotl;1;64,9;77,9;2024-09-30T01:48:51.224Z;2024-09-30T01:48:57Z;[{'id': 5256301355, 'qualifierId': 141, 'value': '75.9'}, {'id': 5256301357, 'qualifierId': 212, 'value': '4.6'}, {'id': 5256301351, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256301359, 'qualifierId': 213, 'value': '3.44'}, {'id': 5256301353, 'qualifierId': 140, 'value': '60.7'}];dzo2odov052991qseshgfruju;D. Iskenderian;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;3,44;;4,6;60,7;75,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;60,7;75,9;;;;;;;0;0;44;7;Portland Timbers II;2647;AML;1,0
2728602435;490;61;1;44;13;cbip96wzs3jc2xadoluhhxotl;0;71,6;69,7;2024-09-30T01:48:57.145Z;2024-09-30T01:48:57Z;[{'id': 5256301367, 'qualifierId': 56, 'value': 'Center'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;imexd1x47p0kt9dpkw6qg9hw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;44;13;Portland Timbers II;2653;MC;1,0
2728602445;317;49;1;44;14;5ou8b446l1sl8frblkz3xi17g;1;26,7;31,3;2024-09-30T01:48:58.122Z;2024-09-30T01:48:58Z;[];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;imexd1x47p0kt9dpkw6qg9hw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;44;14;Real Monarchs;2654;DC;1,0
2728602453;318;1;1;44;15;5ou8b446l1sl8frblkz3xi17g;1;27,3;31,3;2024-09-30T01:48:58.587Z;2024-09-30T01:49:02Z;[{'id': 5256301465, 'qualifierId': 140, 'value': '34.5'}, {'id': 5256301467, 'qualifierId': 141, 'value': '21.6'}, {'id': 5256301469, 'qualifierId': 212, 'value': '10.0'}, {'id': 5256301463, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256301471, 'qualifierId': 213, 'value': '5.57'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,57;;10,0;34,5;21,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;34,5;21,6;;;;;;;0;0;44;15;Real Monarchs;2655;DC;1,0
2728602463;319;1;1;44;18;5ou8b446l1sl8frblkz3xi17g;0;50,4;24,0;2024-09-30T01:49:02.234Z;2024-09-30T01:49:04Z;[{'id': 5256301521, 'qualifierId': 213, 'value': '0.35'}, {'id': 5256301517, 'qualifierId': 141, 'value': '36.1'}, {'id': 5256301515, 'qualifierId': 140, 'value': '71.6'}, {'id': 5256301513, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256301519, 'qualifierId': 212, 'value': '23.7'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;0,35;;23,7;71,6;36,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;71,6;36,1;;;;;;;0;0;44;18;Real Monarchs;2658;FWL;1,0
2728602471;491;59;1;44;22;cbip96wzs3jc2xadoluhhxotl;1;25,7;65,2;2024-09-30T01:49:05.641Z;2024-09-30T01:49:06Z;[{'id': 5256301563, 'qualifierId': 56, 'value': 'Back'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;imexd1x47p0kt9dpkw6qg9hw;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;44;22;Portland Timbers II;2662;GK;1,0
2728602479;492;1;1;44;22;cbip96wzs3jc2xadoluhhxotl;1;25,7;65,2;2024-09-30T01:49:06.296Z;2024-09-30T01:49:12Z;[{'id': 5256301613, 'qualifierId': 1}, {'id': 5256301611, 'qualifierId': 213, 'value': '5.35'}, {'id': 5256301607, 'qualifierId': 141, 'value': '39.5'}, {'id': 5256301609, 'qualifierId': 212, 'value': '21.7'}, {'id': 5256301601, 'qualifierId': 157}, {'id': 5256301605, 'qualifierId': 140, 'value': '38.0'}, {'id': 5256301603, 'qualifierId': 56, 'value': 'Back'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,35;;21,7;38,0;39,5;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;38,0;39,5;;;;;;;0;0;44;22;Portland Timbers II;2662;GK;1,0
2728602481;493;49;1;44;28;cbip96wzs3jc2xadoluhhxotl;1;38,2;39,5;2024-09-30T01:49:12.168Z;2024-09-30T01:49:12Z;[];12ti9nxilgsj337ep2zehv7u2;N. Palacio;;;imexd1x47p0kt9dpkw6qg9hw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;44;28;Portland Timbers II;2668;MC;1,0
2728602501;494;1;1;44;29;cbip96wzs3jc2xadoluhhxotl;1;37,7;37,7;2024-09-30T01:49:13.384Z;2024-09-30T01:49:22Z;[{'id': 5256301727, 'qualifierId': 213, 'value': '5.64'}, {'id': 5256301717, 'qualifierId': 140, 'value': '64.6'}, {'id': 5256301721, 'qualifierId': 141, 'value': '6.5'}, {'id': 5256301725, 'qualifierId': 212, 'value': '35.3'}, {'id': 5256301731, 'qualifierId': 1}, {'id': 5256301713, 'qualifierId': 56, 'value': 'Right'}];12ti9nxilgsj337ep2zehv7u2;N. Palacio;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,64;;35,3;64,6;6,5;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;64,6;6,5;;;;;;;0;0;44;29;Portland Timbers II;2669;MC;1,0
2728602503;495;3;1;44;38;cbip96wzs3jc2xadoluhhxotl;0;90,2;27,8;2024-09-30T01:49:21.945Z;2024-10-04T09:30:14Z;[{'id': 5256301745, 'qualifierId': 286}, {'id': 5256301743, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256301779, 'qualifierId': 233, 'value': '320'}, {'id': 5263807793, 'qualifierId': 464}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;imexd1x47p0kt9dpkw6qg9hw;Take On;;;;;;;;;;;;;;;;;;;;;320,0;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;44;38;Portland Timbers II;2678;AMR;1,0
2728602507;320;7;1;44;38;5ou8b446l1sl8frblkz3xi17g;1;9,8;72,2;2024-09-30T01:49:21.946Z;2024-10-04T09:30:18Z;[{'id': 5263807795, 'qualifierId': 385}, {'id': 5256301761, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256301763, 'qualifierId': 285}, {'id': 5256301773, 'qualifierId': 233, 'value': '495'}, {'id': 5256301759, 'qualifierId': 167}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;imexd1x47p0kt9dpkw6qg9hw;Tackle;;;;;;;;;;;;;;;;;;;;;495,0;;;;;;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;44;38;Real Monarchs;2678;DC;1,0
2728602509;321;6;1;44;39;5ou8b446l1sl8frblkz3xi17g;0;4,0;71,8;2024-09-30T01:49:22.826Z;2024-10-04T09:30:29Z;[{'id': 5256301865, 'qualifierId': 233, 'value': '496'}, {'id': 5256301837, 'qualifierId': 73}, {'id': 5256301835, 'qualifierId': 56, 'value': 'Back'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;imexd1x47p0kt9dpkw6qg9hw;Corner Awarded;;;;;;;;;;;;;;;;;;;;;496,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;44;39;Real Monarchs;2679;DC;1,0
2728602519;496;6;1;44;39;cbip96wzs3jc2xadoluhhxotl;1;96,0;28,2;2024-09-30T01:49:22.826Z;2024-09-30T01:51:10Z;[{'id': 5256301849, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256301857, 'qualifierId': 233, 'value': '321'}, {'id': 5256301851, 'qualifierId': 75}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;imexd1x47p0kt9dpkw6qg9hw;Corner Awarded;;;;;;;;;;;;;;;;;;;;;321,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;44;39;Portland Timbers II;2679;AMR;1,0
2728602583;497;70;1;45;4;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-09-30T01:49:47.891Z;2024-09-30T01:49:48Z;[{'id': 5256302163, 'qualifierId': 277, 'value': '1'}];;;;;imexd1x47p0kt9dpkw6qg9hw;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;45;4;Portland Timbers II;2704;;
2728602637;498;1;1;45;24;cbip96wzs3jc2xadoluhhxotl;1;99,5;0,5;2024-09-30T01:50:07.672Z;2024-10-04T09:30:33Z;[{'id': 5256302515, 'qualifierId': 155}, {'id': 5256302511, 'qualifierId': 2}, {'id': 5256302523, 'qualifierId': 141, 'value': '66.1'}, {'id': 5256302517, 'qualifierId': 223}, {'id': 5256302519, 'qualifierId': 56, 'value': 'Center'}, {'id': 5263807827, 'qualifierId': 72}, {'id': 5256302521, 'qualifierId': 140, 'value': '88.2'}, {'id': 5256302525, 'qualifierId': 212, 'value': '46.2'}, {'id': 5256302513, 'qualifierId': 6}, {'id': 5256302527, 'qualifierId': 213, 'value': '1.83'}, {'id': 5256302529, 'qualifierId': 1}];5gl31qop7zlj9mfbtolvj7xuc;L. Rivera;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;1,83;;46,2;88,2;66,1;;;;;;;;;1,0;;1,0;;;;;;;;;;;1,0;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;88,2;66,1;;;;;;;0;0;45;24;Portland Timbers II;2724;DC;1,0
2728602651;499;1;1;45;25;cbip96wzs3jc2xadoluhhxotl;1;87,3;68,1;2024-09-30T01:50:09.448Z;2024-10-04T09:33:53Z;[{'id': 5256302603, 'qualifierId': 212, 'value': '7.9'}, {'id': 5256302601, 'qualifierId': 141, 'value': '57.7'}, {'id': 5256302605, 'qualifierId': 213, 'value': '5.18'}, {'id': 5256302593, 'qualifierId': 3}, {'id': 5256302599, 'qualifierId': 140, 'value': '90.7'}, {'id': 5256302769, 'qualifierId': 154}, {'id': 5256302767, 'qualifierId': 210, 'value': '15'}, {'id': 5256302597, 'qualifierId': 56, 'value': 'Center'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;1,0;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,18;;7,9;90,7;57,7;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;90,7;57,7;;;;;;;0;0;45;25;Portland Timbers II;2725;DL;1,0
2729960855;867;44;1;45;27;cbip96wzs3jc2xadoluhhxotl;1;91,2;56,2;2024-09-30T01:50:11.429Z;2024-10-04T13:11:36Z;[{'id': 5263808663, 'qualifierId': 286}, {'id': 5263934661, 'qualifierId': 233, 'value': '694'}, {'id': 5263808659, 'qualifierId': 56, 'value': 'Center'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;imexd1x47p0kt9dpkw6qg9hw;Aerial;;;;;;;;;;;;;;;;;;;;;694,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;45;27;Portland Timbers II;2727;MC;1,0
2729960857;694;44;1;45;27;5ou8b446l1sl8frblkz3xi17g;0;8,8;43,8;2024-09-30T01:50:11.430Z;2024-10-04T09:33:48Z;[{'id': 5263808671, 'qualifierId': 233, 'value': '867'}, {'id': 5263808665, 'qualifierId': 56, 'value': 'Back'}, {'id': 5263808669, 'qualifierId': 285}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;imexd1x47p0kt9dpkw6qg9hw;Aerial;;;;;;;;;;;;;;;;;;;;;867,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;45;27;Real Monarchs;2727;DC;1,0
2728602653;500;15;1;45;28;cbip96wzs3jc2xadoluhhxotl;1;90,5;56,0;2024-09-30T01:50:11.760Z;2024-10-04T13:14:30Z;[{'id': 5256302783, 'qualifierId': 103, 'value': '31.6'}, {'id': 5256302699, 'qualifierId': 328}, {'id': 5256302773, 'qualifierId': 29}, {'id': 5256302695, 'qualifierId': 15}, {'id': 5256302613, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256302801, 'qualifierId': 233, 'value': '322'}, {'id': 5256302777, 'qualifierId': 55, 'value': '499'}, {'id': 5256302785, 'qualifierId': 146, 'value': '98.2'}, {'id': 5256302781, 'qualifierId': 102, 'value': '53.8'}, {'id': 5256302771, 'qualifierId': 77}, {'id': 5256302775, 'qualifierId': 154}, {'id': 5256302693, 'qualifierId': 25}, {'id': 5256302787, 'qualifierId': 147, 'value': '51.1'}, {'id': 5256302611, 'qualifierId': 17}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;imexd1x47p0kt9dpkw6qg9hw;Attempt Saved;;;;;;;;;;;;;;;;;;;;;322,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53,8;98,2;1,0;1,0;;;;31,6;51,1;;;;;;;;;;;;;;;499,0;;;;1,0;;;;;1,0;;1,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;98,2;51,1;53,8;31.6;499,0;1z750xyx7stmv6uf51h1y6ehh;0;0;45;28;Portland Timbers II;2728;MC;1,0
2728602661;322;10;1;45;29;5ou8b446l1sl8frblkz3xi17g;1;2,1;46,1;2024-09-30T01:50:12.860Z;2024-10-04T09:34:34Z;[{'id': 5256302677, 'qualifierId': 56, 'value': 'Back'}, {'id': 5263808883, 'qualifierId': 378}, {'id': 5256302709, 'qualifierId': 233, 'value': '500'}, {'id': 5256302675, 'qualifierId': 182}, {'id': 5256302673, 'qualifierId': 178}, {'id': 5256302691, 'qualifierId': 177}];c2tmm1kt6qyna4650kfy4bpm2;R. Bilichuk;;;imexd1x47p0kt9dpkw6qg9hw;Save;;;;;;;;;;;;;;;;;;;;;500,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;45;29;Real Monarchs;2729;GK;1,0
2728602665;323;52;1;45;33;5ou8b446l1sl8frblkz3xi17g;1;3,7;43,6;2024-09-30T01:50:16.755Z;2024-10-04T09:34:37Z;[{'id': 5263808885, 'qualifierId': 378}];c2tmm1kt6qyna4650kfy4bpm2;R. Bilichuk;;;imexd1x47p0kt9dpkw6qg9hw;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;45;33;Real Monarchs;2733;GK;1,0
2728602671;324;1;1;45;37;5ou8b446l1sl8frblkz3xi17g;1;8,0;33,7;2024-09-30T01:50:21.337Z;2024-10-04T09:34:48Z;[{'id': 5256302749, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256302747, 'qualifierId': 123}, {'id': 5256302757, 'qualifierId': 213, 'value': '5.65'}, {'id': 5256302755, 'qualifierId': 212, 'value': '26.6'}, {'id': 5256302751, 'qualifierId': 140, 'value': '28.5'}, {'id': 5256302753, 'qualifierId': 141, 'value': '10.6'}, {'id': 5263808931, 'qualifierId': 287}];c2tmm1kt6qyna4650kfy4bpm2;R. Bilichuk;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,65;;26,6;28,5;10,6;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;28,5;10,6;;;;;;;0;0;45;37;Real Monarchs;2737;GK;1,0
2728602675;325;1;1;45;40;5ou8b446l1sl8frblkz3xi17g;1;28,9;10,3;2024-09-30T01:50:23.657Z;2024-09-30T01:50:26Z;[{'id': 5256302809, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256302813, 'qualifierId': 141, 'value': '33.7'}, {'id': 5256302815, 'qualifierId': 212, 'value': '16.0'}, {'id': 5256302811, 'qualifierId': 140, 'value': '27.7'}, {'id': 5256302817, 'qualifierId': 213, 'value': '1.65'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;1,65;;16,0;27,7;33,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;27,7;33,7;;;;;;;0;0;45;40;Real Monarchs;2740;DMR;1,0
2728602679;326;1;1;45;42;5ou8b446l1sl8frblkz3xi17g;1;27,7;35,5;2024-09-30T01:50:25.883Z;2024-09-30T01:50:28Z;[{'id': 5256302829, 'qualifierId': 141, 'value': '65.2'}, {'id': 5256302827, 'qualifierId': 140, 'value': '24.9'}, {'id': 5256302833, 'qualifierId': 213, 'value': '1.72'}, {'id': 5256302831, 'qualifierId': 212, 'value': '20.4'}, {'id': 5256302825, 'qualifierId': 56, 'value': 'Back'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;1,72;;20,4;24,9;65,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;24,9;65,2;;;;;;;0;0;45;42;Real Monarchs;2742;MC;1,0
2728602681;327;1;1;45;44;5ou8b446l1sl8frblkz3xi17g;1;24,9;65,2;2024-09-30T01:50:28.057Z;2024-09-30T01:50:30Z;[{'id': 5256302857, 'qualifierId': 213, 'value': '5.31'}, {'id': 5256302849, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256302853, 'qualifierId': 141, 'value': '53.6'}, {'id': 5256302855, 'qualifierId': 212, 'value': '9.5'}, {'id': 5256302851, 'qualifierId': 140, 'value': '30.0'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;imexd1x47p0kt9dpkw6qg9hw;Pass;;;;;;;;;;5,31;;9,5;30,0;53,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;30,0;53,6;;;;;;;0;0;45;44;Real Monarchs;2744;DC;1,0
