id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_JerseyNumber;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_Angle;value_Zone;value_PassEndY;value_Length;value_PassEndX;value_KickOff;value_LongBall;value_Launch;value_HeadPass;value_DeletedEventType;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_TakeOnSpace;value_TouchTypeClearance;value_Defensive;value_BlockedPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_FreeKickTaken;value_Chipped;value_GoalmouthZ;value_GkY;value_BlockedX;value_LeftFooted;value_Blocked;value_BoxCentre;value_LowCentre;value_RegularPlay;value_GoalmouthY;value_NotAssisted;value_BlockedY;value_GkX;value_FirstTouch;value_DefBlock;value_Left;value_Cross;value_RightFooted;value_CornerTaken;value_InSwinger;value_Head;value_TouchTypePass;value_High;value_IntendedTackleTarget;value_FlickOn;value_OutSwinger;value_Right;value_TouchTypeControl;value_TakeOnOvertake;value_OutOfPlay;value_MediumGkIntervention;value_KeeperThrow;value_IntentionalAssist;value_Assist;value_RelatedEventId;value_CloseLeft;value_Assisted;value_BigChance;value_LayOff;value_Foul;value_AttemptedTackle;value_Direct;value_OutOfBoxCentre;value_LowRight;value_IndividualPlay;value_OverArm;value_HighGkIntervention;value_Overrun;value_CloseRight;value_SwitchOfPlay;value_LowGkIntervention;value_Handball;value_OutOnSideline;value_NotPastGoalLine;value_35Centre;value_Volley;value_FastBreak;value_Shove/Push;value_HighClaim;value_PullBack;value_TacticalFoul;value_YellowCard;value_LowLeft;value_Collected;value_Diving;value_Hands;value_Minutes;value_Dissent;value_AerialFoul;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_LeadingToGoal;value_ThroughBall;value_Standing;value_ParriedDanger;value_Feet;value_GoalShotTimestamp;value_RelatedError1Id;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_OtherBodyPart;value_GoalShotGameClock;value_EndOfOffside;value_FollowsShotRebound;value_ShirtPull/Holding;value_PersistentInfringement;value_BoxDeepRight;value_Weak;value_SmallBoxLeft;value_FromCorner;value_HighRight;value_Strong;value_ThrowInSetPiece;value_TimeWasting;value_SetPiece;value_SmallBoxCentre;value_MisHit;value_HighLeft;value_BoxRight;value_BlockedClearance;value_BlockedCross;value_RecklessOffence;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663919493;512;61;1;47;2;bd0378yx50xpdcgwkt9p9bmz8;0;84,5;41,5;2024-03-28T22:50:35.623Z;2024-03-29T00:12:08Z;[{'id': 4902817575, 'qualifierId': 56, 'value': 'Center'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;bvuekh63a3mz81riid709k9hw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;47;2;New York RB II;2822;DMC;1,0
2663919485;529;43;1;47;3;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-03-28T22:50:36.742Z;2024-03-28T22:50:45Z;[{'id': 4902817533, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902817687, 'qualifierId': 144, 'value': '44'}, {'id': 4902817535, 'qualifierId': 285, 'value': '0'}, {'id': 4902817601, 'qualifierId': 233, 'value': '513'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;bvuekh63a3mz81riid709k9hw;Deleted event;;;;;;;;;;;;;;;;;;;44,0;;513,0;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;47;3;Cincinnati II;2823;AMC;1,0
2663919499;513;43;1;47;3;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-03-28T22:50:36.743Z;2024-03-28T22:50:49Z;[{'id': 4902817597, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902817733, 'qualifierId': 144, 'value': '44'}, {'id': 4902817599, 'qualifierId': 286, 'value': '0'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;bvuekh63a3mz81riid709k9hw;Deleted event;;;;;;;;;;;;;;;;;;;44,0;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;47;3;New York RB II;2823;DMC;1,0
2663919491;530;43;1;47;3;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-03-28T22:50:37.254Z;2024-03-28T22:50:43Z;[{'id': 4902817569, 'qualifierId': 141, 'value': '67.3'}, {'id': 4902817573, 'qualifierId': 213, 'value': '1.11'}, {'id': 4902817565, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902817577, 'qualifierId': 15, 'value': '0'}, {'id': 4902817663, 'qualifierId': 144, 'value': '12'}, {'id': 4902817571, 'qualifierId': 212, 'value': '12.0'}, {'id': 4902817567, 'qualifierId': 140, 'value': '27.0'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;bvuekh63a3mz81riid709k9hw;Deleted event;;;;;;;;;;1,11;;67,3;12,0;27,0;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;27,0;67,3;;;;;;;0;0;47;3;Cincinnati II;2823;AMC;1,0
2663919503;531;4;1;47;4;4g68p0t2f5jzhzfr67i2rj1ex;1;23,4;55,0;2024-03-28T22:50:37.926Z;2024-03-28T22:50:45Z;[{'id': 4902817641, 'qualifierId': 285}, {'id': 4902817633, 'qualifierId': 264}, {'id': 4902817637, 'qualifierId': 152}, {'id': 4902817639, 'qualifierId': 265}, {'id': 4902817647, 'qualifierId': 233, 'value': '514'}, {'id': 4902817635, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902817631, 'qualifierId': 13}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;bvuekh63a3mz81riid709k9hw;Foul;;;;;;;;;;;;;;;;;;;;;514,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;47;4;Cincinnati II;2824;AMC;1,0
2663919501;514;4;1;47;4;bd0378yx50xpdcgwkt9p9bmz8;0;76,6;45,0;2024-03-28T22:50:37.927Z;2024-03-29T00:06:11Z;[{'id': 4902876453, 'qualifierId': 264}, {'id': 4902817617, 'qualifierId': 13}, {'id': 4902817669, 'qualifierId': 233, 'value': '531'}, {'id': 4902817623, 'qualifierId': 265}, {'id': 4902817625, 'qualifierId': 286}, {'id': 4902817619, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902817621, 'qualifierId': 152}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;bvuekh63a3mz81riid709k9hw;Foul;;;;;;;;;;;;;;;;;;;;;531,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;47;4;New York RB II;2824;DMC;1,0
2663919549;532;1;1;47;42;4g68p0t2f5jzhzfr67i2rj1ex;0;25,6;54,2;2024-03-28T22:51:15.592Z;2024-03-28T22:52:03Z;[{'id': 4902817903, 'qualifierId': 157}, {'id': 4902817907, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902817917, 'qualifierId': 1}, {'id': 4902817913, 'qualifierId': 212, 'value': '47.8'}, {'id': 4902817915, 'qualifierId': 213, 'value': '0.02'}, {'id': 4902817901, 'qualifierId': 5}, {'id': 4902817911, 'qualifierId': 141, 'value': '55.6'}, {'id': 4902817909, 'qualifierId': 140, 'value': '71.1'}, {'id': 4902817905, 'qualifierId': 152}];gz9dek1oxgman9jslfku0zmy;D. Odle;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;0,02;;55,6;47,8;71,1;;1,0;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;71,1;55,6;;;;;;;0;0;47;42;Cincinnati II;2862;GK;1,0
2663919553;515;44;1;47;47;bd0378yx50xpdcgwkt9p9bmz8;1;29,6;46,3;2024-03-28T22:51:20.505Z;2024-03-28T22:51:22Z;[{'id': 4902817937, 'qualifierId': 285}, {'id': 4902817935, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902817969, 'qualifierId': 233, 'value': '533'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;bvuekh63a3mz81riid709k9hw;Aerial;;;;;;;;;;;;;;;;;;;;;533,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;47;47;New York RB II;2867;DC;1,0
2663919555;533;44;1;47;47;4g68p0t2f5jzhzfr67i2rj1ex;0;70,4;53,7;2024-03-28T22:51:20.506Z;2024-03-28T22:51:23Z;[{'id': 4902817941, 'qualifierId': 286}, {'id': 4902817939, 'qualifierId': 56, 'value': 'Center'}, {'id': 4902817973, 'qualifierId': 233, 'value': '515'}];7ak1pv4uqkfa5cxsnthsjvfca;R. Mitchell;;;bvuekh63a3mz81riid709k9hw;Aerial;;;;;;;;;;;;;;;;;;;;;515,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;47;47;Cincinnati II;2867;FW;1,0
2663919557;516;1;1;47;47;bd0378yx50xpdcgwkt9p9bmz8;0;30,3;48,2;2024-03-28T22:51:20.874Z;2024-03-28T22:51:21Z;[{'id': 4902817951, 'qualifierId': 212, 'value': '10.4'}, {'id': 4902817953, 'qualifierId': 213, 'value': '6.12'}, {'id': 4902817949, 'qualifierId': 141, 'value': '45.7'}, {'id': 4902817945, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902817943, 'qualifierId': 3}, {'id': 4902817947, 'qualifierId': 140, 'value': '40.1'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;6,12;;45,7;10,4;40,1;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;40,1;45,7;;;;;;;0;0;47;47;New York RB II;2867;DC;1,0
2663919563;517;30;1;47;50;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-03-28T22:51:24.096Z;2024-03-29T11:07:34Z;[{'id': 4902817981, 'qualifierId': 57, 'value': '0'}];;;;;bvuekh63a3mz81riid709k9hw;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;47;50;New York RB II;2870;;
2663919567;534;30;1;47;50;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-03-28T22:51:24.096Z;2024-03-28T22:51:29Z;[{'id': 4902817987, 'qualifierId': 57, 'value': '0'}];;;;;bvuekh63a3mz81riid709k9hw;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;47;50;Cincinnati II;2870;;
2663920645;534;18;2;45;0;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-03-28T23:07:19.950Z;2024-03-28T23:07:58Z;[{'id': 4902823931, 'qualifierId': 55, 'value': '535'}, {'id': 4902823911, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 4902823909, 'qualifierId': 42}, {'id': 4902823913, 'qualifierId': 59, 'value': '27'}];7z9pkb01zugta9xl1bplj79w5;Y. Asad;;;bvuekh63a3mz81riid709k9hw;Player off;;;;;;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;535,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;535,0;bpr7u1cp7bzt1w2t1tsmru73e;0;0;45;0;New York RB II;2700;AMC;1,0
2663920647;535;19;2;45;0;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-03-28T23:07:19.951Z;2024-03-28T23:11:18Z;[{'id': 4902823925, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 4902826049, 'qualifierId': 292, 'value': '6'}, {'id': 4902826051, 'qualifierId': 293, 'value': '4'}, {'id': 4902823921, 'qualifierId': 145, 'value': '10'}, {'id': 4902823917, 'qualifierId': 42}, {'id': 4902823927, 'qualifierId': 55, 'value': '534'}, {'id': 4902823923, 'qualifierId': 59, 'value': '43'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;bvuekh63a3mz81riid709k9hw;Player on;;;;;;43,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;534,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;6,0;4,0;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;534,0;7z9pkb01zugta9xl1bplj79w5;0;0;45;0;New York RB II;2700;Sub;1,0
2663920597;525;32;2;45;0;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-03-28T23:07:29.950Z;2024-03-29T10:14:53Z;[{'id': 4902823653, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;bvuekh63a3mz81riid709k9hw;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;45;0;New York RB II;2700;;
2663920591;549;32;2;45;0;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-03-28T23:07:29.950Z;2024-03-28T23:07:30Z;[{'id': 4902823635, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;bvuekh63a3mz81riid709k9hw;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;45;0;Cincinnati II;2700;;
2663920601;526;1;2;45;0;bd0378yx50xpdcgwkt9p9bmz8;1;50,2;50,1;2024-03-28T23:07:29.951Z;2024-03-28T23:07:34Z;[{'id': 4902823667, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902823675, 'qualifierId': 213, 'value': '3.18'}, {'id': 4902823671, 'qualifierId': 141, 'value': '48.8'}, {'id': 4902823673, 'qualifierId': 212, 'value': '26.0'}, {'id': 4902823669, 'qualifierId': 140, 'value': '25.5'}, {'id': 4902823677, 'qualifierId': 279, 'value': 'S'}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;3,18;;48,8;26,0;25,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;25,5;48,8;;;;;;;0;0;45;0;New York RB II;2700;AMC;1,0
2663920613;527;1;2;45;4;bd0378yx50xpdcgwkt9p9bmz8;0;25,5;48,8;2024-03-28T23:07:34.642Z;2024-03-28T23:11:28Z;[{'id': 4902823721, 'qualifierId': 157}, {'id': 4902823733, 'qualifierId': 1}, {'id': 4902823729, 'qualifierId': 212, 'value': '51.9'}, {'id': 4902823725, 'qualifierId': 140, 'value': '67.0'}, {'id': 4902823723, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902823727, 'qualifierId': 141, 'value': '7.3'}, {'id': 4902823731, 'qualifierId': 213, 'value': '5.71'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;5,71;;7,3;51,9;67,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;67,0;7,3;;;;;;;0;0;45;4;New York RB II;2704;DC;1,0
2663920617;550;44;2;45;9;4g68p0t2f5jzhzfr67i2rj1ex;1;29,5;93,1;2024-03-28T23:07:39.717Z;2024-03-28T23:07:41Z;[{'id': 4902823779, 'qualifierId': 233, 'value': '528'}, {'id': 4902823753, 'qualifierId': 56, 'value': 'Back'}, {'id': 4902823755, 'qualifierId': 285}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;bvuekh63a3mz81riid709k9hw;Aerial;;;;;;;;;;;;;;;;;;;;;528,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;45;9;Cincinnati II;2709;DC;1,0
2663920619;528;44;2;45;9;bd0378yx50xpdcgwkt9p9bmz8;0;70,5;6,9;2024-03-28T23:07:39.718Z;2024-03-28T23:07:41Z;[{'id': 4902823783, 'qualifierId': 233, 'value': '550'}, {'id': 4902823757, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902823759, 'qualifierId': 286}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;bvuekh63a3mz81riid709k9hw;Aerial;;;;;;;;;;;;;;;;;;;;;550,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;45;9;New York RB II;2709;DMR;1,0
2663920621;551;61;2;45;10;4g68p0t2f5jzhzfr67i2rj1ex;1;26,0;93,4;2024-03-28T23:07:40.054Z;2024-03-29T12:03:06Z;[{'id': 4902823763, 'qualifierId': 56, 'value': 'Back'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;bvuekh63a3mz81riid709k9hw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;45;10;Cincinnati II;2710;DC;1,0
2663920627;529;5;2;45;10;bd0378yx50xpdcgwkt9p9bmz8;1;75,4;-2,0;2024-03-28T23:07:40.387Z;2024-03-29T00:03:36Z;[{'id': 4902823801, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902823807, 'qualifierId': 233, 'value': '552'}, {'id': 4902823803, 'qualifierId': 347}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;bvuekh63a3mz81riid709k9hw;Out;;;;;;;;;;;;;;;;;;;;1,0;552,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;45;10;New York RB II;2710;DMR;1,0
2663920623;552;5;2;45;10;4g68p0t2f5jzhzfr67i2rj1ex;0;24,6;102,0;2024-03-28T23:07:40.387Z;2024-03-28T23:07:47Z;[{'id': 4902823775, 'qualifierId': 347}, {'id': 4902823811, 'qualifierId': 233, 'value': '529'}, {'id': 4902823773, 'qualifierId': 56, 'value': 'Back'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;bvuekh63a3mz81riid709k9hw;Out;;;;;;;;;;;;;;;;;;;;1,0;529,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;45;10;Cincinnati II;2710;DC;1,0
2663920633;530;1;2;45;17;bd0378yx50xpdcgwkt9p9bmz8;1;73,5;0,0;2024-03-28T23:07:47.658Z;2024-03-28T23:43:42Z;[{'id': 4902823831, 'qualifierId': 107}, {'id': 4902823839, 'qualifierId': 212, 'value': '14.0'}, {'id': 4902823835, 'qualifierId': 140, 'value': '84.8'}, {'id': 4902823837, 'qualifierId': 141, 'value': '8.8'}, {'id': 4902823833, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902823841, 'qualifierId': 213, 'value': '0.55'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;0,55;;8,8;14,0;84,8;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;84,8;8,8;;;;;;;0;0;45;17;New York RB II;2717;DMR;1,0
2663920635;531;1;2;45;18;bd0378yx50xpdcgwkt9p9bmz8;1;85,0;8,8;2024-03-28T23:07:48.403Z;2024-03-29T12:03:29Z;[{'id': 4902823847, 'qualifierId': 140, 'value': '78.4'}, {'id': 4902823853, 'qualifierId': 213, 'value': '3.29'}, {'id': 4903301705, 'qualifierId': 156}, {'id': 4902823851, 'qualifierId': 212, 'value': '7.0'}, {'id': 4902823845, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902823849, 'qualifierId': 141, 'value': '7.3'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;3,29;;7,3;7,0;78,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;78,4;7,3;;;;;;;0;0;45;18;New York RB II;2718;FW;1,0
2663920639;532;1;2;45;19;bd0378yx50xpdcgwkt9p9bmz8;0;78,5;6,8;2024-03-28T23:07:49.042Z;2024-03-28T23:46:33Z;[{'id': 4902823873, 'qualifierId': 141, 'value': '8.2'}, {'id': 4902823869, 'qualifierId': 56, 'value': 'Right'}, {'id': 4902823877, 'qualifierId': 213, 'value': '0.23'}, {'id': 4902823871, 'qualifierId': 140, 'value': '82.3'}, {'id': 4902823875, 'qualifierId': 212, 'value': '4.1'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;bvuekh63a3mz81riid709k9hw;Pass;;;;;;;;;;0,23;;8,2;4,1;82,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;82,3;8,2;;;;;;;0;0;45;19;New York RB II;2719;DMR;1,0
