id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_Captain;value_Resume;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Length;value_Zone;value_Angle;value_PassEndY;value_LongBall;value_Chipped;value_Head;value_OutOfPlay;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_TakeOnOvertake;value_Defensive;value_TouchTypeClearance;value_DeletedEventType;value_IntendedTackleTarget;value_TouchTypePass;value_TouchTypeControl;value_RegularPlay;value_IndividualPlay;value_GkY;value_35Centre;value_LeftFooted;value_Right;value_NotAssisted;value_GoalmouthY;value_GkX;value_GoalmouthZ;value_MisHit;value_NextEventGoalKick;value_GoalKick;value_Low;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_Launch;value_HeadPass;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_ThroughBall;value_LastLine;value_BlockedPass;value_LeadingToGoal;value_Defensive1V1;value_Assist;value_Assisted;value_RelatedError1Id;value_GkYTimeOfGoal;value_RightFooted;value_GkXTimeOfGoal;value_RelatedEventId;value_GoalShotTimestamp;value_GoalShotGameClock;value_BoxRight;value_LowLeft;value_AttemptedTackle;value_High;value_HighCentre;value_BlockedY;value_BoxCentre;value_BlockedX;value_MediumGkIntervention;value_Hands;value_ParriedDanger;value_Standing;value_Cross;value_OutSwinger;value_BlockedCross;value_Left;value_CornerTaken;value_FastBreak;value_IntentionalAssist;value_FirstTouch;value_BigChance;value_SmallBoxCentre;value_LowCentre;value_LayOff;value_HighClaim;value_KeeperThrow;value_TakeOnSpace;value_FlickOn;value_BoxLeft;value_Blocked;value_DefBlock;value_CloseRight;value_SmallBoxRight;value_LowRight;value_LowGkIntervention;value_Diving;value_Injury;value_InjuredPlayerId;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_HighGkIntervention;value_Argument;value_YellowCard;value_OutOfBoxCentre;value_Caught;value_HitWoodwork;value_HitLeftPost;value_Overrun;value_ShirtPull/Holding;value_CloseHigh;value_SwerveLeft;value_FreeKick;value_Minutes;value_HighRight;value_EndType;value_SwitchOfPlay;value_Stooping;value_Dissent;value_Handball;value_PullBack;value_NotPastGoalLine;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_OtherObstacle;value_BallHitsReferee;value_CloseLeft;value_Tactical;value_Collected;value_OverArm;value_RecklessOffence;value_ParriedSafe;value_Volley;value_Strong;value_LeadingToAttempt;value_Feet;value_Sliding;value_SetPiece;value_SixYardBlocked;value_BoxDeepLeft;value_InSwinger;value_GkKickFromHands;value_1On1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2672214203;12;1;1;0;24;cwnjxlibb02fuh0vwgvac6h45;1;71,4;100,0;2024-04-13T21:05:37.404Z;2024-04-13T21:05:39Z;[{'id': 4947597111, 'qualifierId': 213, 'value': '5.34'}, {'id': 4947597105, 'qualifierId': 140, 'value': '83.2'}, {'id': 4947597099, 'qualifierId': 107}, {'id': 4947597109, 'qualifierId': 212, 'value': '21.0'}, {'id': 4947597103, 'qualifierId': 56, 'value': 'Center'}, {'id': 4947597107, 'qualifierId': 141, 'value': '75.7'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;83,2;21,0;;5,34;75,7;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;83,2;75,7;;;;;;;0;0;0;24;Inter Miami II;24;DC;1,0
2672214207;13;61;1;0;26;cwnjxlibb02fuh0vwgvac6h45;0;83,3;75,7;2024-04-13T21:05:39.597Z;2024-04-13T21:05:39Z;[{'id': 4947597117, 'qualifierId': 56, 'value': 'Center'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;c4tg06bt5q3nd8ybr6vr38n4k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;0;26;Inter Miami II;26;FW;1,0
2672239989;345;43;1;0;27;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-04-13T21:05:40.209Z;2024-04-13T21:57:58Z;[{'id': 4947741887, 'qualifierId': 213, 'value': '0.00'}, {'id': 4947741881, 'qualifierId': 140, 'value': '16.3'}, {'id': 4947741879, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947741885, 'qualifierId': 212, 'value': '0'}, {'id': 4947741987, 'qualifierId': 144, 'value': '1'}, {'id': 4947741883, 'qualifierId': 141, 'value': '17.4'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;c4tg06bt5q3nd8ybr6vr38n4k;Deleted event;;;;;;;;;;;16,3;0,0;;0,0;17,4;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;16,3;17,4;;;;;;;0;0;0;27;Chattanooga;27;MC;1,0
2672240063;346;1;1;0;27;c7c4wwva2u1vb3rr7rwava044;0;16,7;16,4;2024-04-13T21:05:40.209Z;2024-04-16T16:49:27Z;[{'id': 4947742285, 'qualifierId': 213, 'value': '4.22'}, {'id': 4947742281, 'qualifierId': 141, 'value': '8.9'}, {'id': 4947742279, 'qualifierId': 140, 'value': '14.1'}, {'id': 4947742277, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947742283, 'qualifierId': 212, 'value': '5.8'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;14,1;5,8;;4,22;8,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;14,1;8,9;;;;;;;0;0;0;27;Chattanooga;27;MC;1,0
2672214235;14;1;1;0;30;cwnjxlibb02fuh0vwgvac6h45;1;85,0;92,9;2024-04-13T21:05:43.757Z;2024-04-13T21:05:45Z;[{'id': 4947597317, 'qualifierId': 141, 'value': '94.4'}, {'id': 4947597313, 'qualifierId': 56, 'value': 'Left'}, {'id': 4947597319, 'qualifierId': 212, 'value': '2.3'}, {'id': 4947597315, 'qualifierId': 140, 'value': '83.0'}, {'id': 4947597321, 'qualifierId': 213, 'value': '2.69'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;83,0;2,3;;2,69;94,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;83,0;94,4;;;;;;;0;0;0;30;Inter Miami II;30;MC;1,0
2672214239;15;1;1;0;31;cwnjxlibb02fuh0vwgvac6h45;1;83,0;94,4;2024-04-13T21:05:44.684Z;2024-04-13T21:05:45Z;[{'id': 4947597349, 'qualifierId': 140, 'value': '75.9'}, {'id': 4947597355, 'qualifierId': 213, 'value': '3.09'}, {'id': 4947597351, 'qualifierId': 141, 'value': '95.0'}, {'id': 4947597347, 'qualifierId': 56, 'value': 'Left'}, {'id': 4947597353, 'qualifierId': 212, 'value': '7.5'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;75,9;7,5;;3,09;95,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;75,9;95,0;;;;;;;0;0;0;31;Inter Miami II;31;FWL;1,0
2672214251;16;1;1;0;32;cwnjxlibb02fuh0vwgvac6h45;1;75,8;95,0;2024-04-13T21:05:45.357Z;2024-04-13T21:05:47Z;[{'id': 4947597417, 'qualifierId': 212, 'value': '2.6'}, {'id': 4947597415, 'qualifierId': 141, 'value': '92.6'}, {'id': 4947597411, 'qualifierId': 56, 'value': 'Left'}, {'id': 4947597419, 'qualifierId': 213, 'value': '5.60'}, {'id': 4947597413, 'qualifierId': 140, 'value': '77.7'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;77,7;2,6;;5,6;92,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;77,7;92,6;;;;;;;0;0;0;32;Inter Miami II;32;DC;1,0
2672214259;7;83;1;0;33;c7c4wwva2u1vb3rr7rwava044;0;20,4;6,8;2024-04-13T21:05:46.235Z;2024-04-16T16:49:40Z;[{'id': 4947765697, 'qualifierId': 399, 'value': '5m8hxfvza21t4wfe6v0a18etw'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;c4tg06bt5q3nd8ybr6vr38n4k;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;0;33;Chattanooga;33;DR;1,0
2672214255;17;1;1;0;33;cwnjxlibb02fuh0vwgvac6h45;0;77,1;92,9;2024-04-13T21:05:46.925Z;2024-04-13T21:05:48Z;[{'id': 4947597429, 'qualifierId': 140, 'value': '79.4'}, {'id': 4947597433, 'qualifierId': 212, 'value': '6.3'}, {'id': 4947597431, 'qualifierId': 141, 'value': '100.0'}, {'id': 4947597435, 'qualifierId': 213, 'value': '1.18'}, {'id': 4947597427, 'qualifierId': 56, 'value': 'Left'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;79,4;6,3;;1,18;100,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;79,4;100,0;;;;;;;0;0;0;33;Inter Miami II;33;MC;1,0
2672214305;8;5;1;0;34;c7c4wwva2u1vb3rr7rwava044;1;21,5;-1,4;2024-04-13T21:05:48.135Z;2024-04-13T23:22:53Z;[{'id': 4947597761, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947597775, 'qualifierId': 233, 'value': '18'}, {'id': 4947597763, 'qualifierId': 347}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;c4tg06bt5q3nd8ybr6vr38n4k;Out;;;;;;;;;;;;;;;;;;;;1,0;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;0;34;Chattanooga;34;DR;1,0
2672214261;18;5;1;0;34;cwnjxlibb02fuh0vwgvac6h45;0;78,5;101,4;2024-04-13T21:05:48.135Z;2024-04-13T21:05:57Z;[{'id': 4947597461, 'qualifierId': 347}, {'id': 4947597813, 'qualifierId': 233, 'value': '8'}, {'id': 4947597459, 'qualifierId': 56, 'value': 'Left'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;c4tg06bt5q3nd8ybr6vr38n4k;Out;;;;;;;;;;;;;;;;;;;;1,0;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;0;34;Inter Miami II;34;MC;1,0
2672214339;9;1;1;0;43;c7c4wwva2u1vb3rr7rwava044;0;22,4;0,0;2024-04-13T21:05:57.023Z;2024-04-13T21:58:27Z;[{'id': 4947597969, 'qualifierId': 212, 'value': '18.7'}, {'id': 4947597963, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947597971, 'qualifierId': 213, 'value': '0.38'}, {'id': 4947597961, 'qualifierId': 107}, {'id': 4947597965, 'qualifierId': 140, 'value': '38.9'}, {'id': 4947597967, 'qualifierId': 141, 'value': '8.9'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;38,9;18,7;;0,38;8,9;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;38,9;8,9;;;;;;;0;0;0;43;Chattanooga;43;DR;1,0
2672214323;19;8;1;0;46;cwnjxlibb02fuh0vwgvac6h45;1;57,0;86,5;2024-04-13T21:06:00.061Z;2024-04-16T16:49:57Z;[{'id': 4956327109, 'qualifierId': 384}, {'id': 4947597891, 'qualifierId': 56, 'value': 'Left'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;c4tg06bt5q3nd8ybr6vr38n4k;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;0;46;Inter Miami II;46;DC;1,0
2672214335;20;49;1;0;48;cwnjxlibb02fuh0vwgvac6h45;1;67,0;62,1;2024-04-13T21:06:02.124Z;2024-04-13T21:06:02Z;[];at2xv960peboe9spoag2kn21g;A. McGrath;;;c4tg06bt5q3nd8ybr6vr38n4k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;0;48;Inter Miami II;48;MC;1,0
2672214361;21;1;1;0;49;cwnjxlibb02fuh0vwgvac6h45;1;67,0;61,7;2024-04-13T21:06:02.492Z;2024-04-13T21:06:06Z;[{'id': 4947598085, 'qualifierId': 141, 'value': '31.8'}, {'id': 4947598081, 'qualifierId': 56, 'value': 'Center'}, {'id': 4947598087, 'qualifierId': 212, 'value': '20.4'}, {'id': 4947598089, 'qualifierId': 213, 'value': '4.62'}, {'id': 4947598083, 'qualifierId': 140, 'value': '65.2'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;65,2;20,4;;4,62;31,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;65,2;31,8;;;;;;;0;0;0;49;Inter Miami II;49;MC;1,0
2672214365;22;1;1;0;52;cwnjxlibb02fuh0vwgvac6h45;1;66,3;31,0;2024-04-13T21:06:06.204Z;2024-04-13T21:06:06Z;[{'id': 4947598097, 'qualifierId': 56, 'value': 'Center'}, {'id': 4947598099, 'qualifierId': 140, 'value': '62.0'}, {'id': 4947598111, 'qualifierId': 213, 'value': '2.72'}, {'id': 4947598101, 'qualifierId': 141, 'value': '34.0'}, {'id': 4947598105, 'qualifierId': 212, 'value': '5.0'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;62,0;5,0;;2,72;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;62,0;34,0;;;;;;;0;0;0;52;Inter Miami II;52;DR;1,0
2672214375;23;1;1;0;53;cwnjxlibb02fuh0vwgvac6h45;0;62,0;34,2;2024-04-13T21:06:06.876Z;2024-04-13T21:06:08Z;[{'id': 4947598175, 'qualifierId': 140, 'value': '68.0'}, {'id': 4947598177, 'qualifierId': 141, 'value': '59.7'}, {'id': 4947598179, 'qualifierId': 212, 'value': '18.4'}, {'id': 4947598181, 'qualifierId': 213, 'value': '1.22'}, {'id': 4947598173, 'qualifierId': 56, 'value': 'Center'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;68,0;18,4;;1,22;59,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;68,0;59,7;;;;;;;0;0;0;53;Inter Miami II;53;MC;1,0
2672214381;10;8;1;0;55;c7c4wwva2u1vb3rr7rwava044;1;32,2;40,1;2024-04-13T21:06:08.561Z;2024-04-16T16:50:12Z;[{'id': 4956327135, 'qualifierId': 384}, {'id': 4947598191, 'qualifierId': 56, 'value': 'Back'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;c4tg06bt5q3nd8ybr6vr38n4k;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;0;55;Chattanooga;55;MR;1,0
2672214393;11;49;1;0;57;c7c4wwva2u1vb3rr7rwava044;1;32,3;46,6;2024-04-13T21:06:10.847Z;2024-04-13T21:06:10Z;[];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;c4tg06bt5q3nd8ybr6vr38n4k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;0;57;Chattanooga;57;FW;1,0
2672214423;12;1;1;0;58;c7c4wwva2u1vb3rr7rwava044;1;32,5;46,1;2024-04-13T21:06:11.280Z;2024-04-13T21:06:15Z;[{'id': 4947598433, 'qualifierId': 213, 'value': '4.13'}, {'id': 4947598431, 'qualifierId': 212, 'value': '19.5'}, {'id': 4947598427, 'qualifierId': 140, 'value': '22.3'}, {'id': 4947598429, 'qualifierId': 141, 'value': '22.1'}, {'id': 4947598425, 'qualifierId': 56, 'value': 'Back'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;22,3;19,5;;4,13;22,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;22,3;22,1;;;;;;;0;0;0;58;Chattanooga;58;FW;1,0
2672214427;13;1;1;1;1;c7c4wwva2u1vb3rr7rwava044;0;22,1;22,1;2024-04-13T21:06:14.823Z;2024-04-13T22:08:45Z;[{'id': 4947598457, 'qualifierId': 213, 'value': '6.03'}, {'id': 4947598449, 'qualifierId': 56, 'value': 'Back'}, {'id': 4947598455, 'qualifierId': 212, 'value': '12.5'}, {'id': 4947598451, 'qualifierId': 140, 'value': '33.6'}, {'id': 4947598453, 'qualifierId': 141, 'value': '17.6'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;33,6;12,5;;6,03;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;33,6;17,6;;;;;;;0;0;1;1;Chattanooga;61;MC;1,0
2672214419;24;8;1;1;2;cwnjxlibb02fuh0vwgvac6h45;1;66,4;82,4;2024-04-13T21:06:15.442Z;2024-04-16T16:50:25Z;[{'id': 4956327215, 'qualifierId': 384}, {'id': 4947598409, 'qualifierId': 56, 'value': 'Left'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;c4tg06bt5q3nd8ybr6vr38n4k;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;1;2;Inter Miami II;62;FWL;1,0
2672214433;25;49;1;1;3;cwnjxlibb02fuh0vwgvac6h45;1;71,0;83,5;2024-04-13T21:06:16.524Z;2024-04-13T21:06:16Z;[];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;c4tg06bt5q3nd8ybr6vr38n4k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;1;3;Inter Miami II;63;FW;1,0
2672214439;26;1;1;1;3;cwnjxlibb02fuh0vwgvac6h45;1;71,0;83,5;2024-04-13T21:06:16.669Z;2024-04-13T21:06:17Z;[{'id': 4947598507, 'qualifierId': 56, 'value': 'Center'}, {'id': 4947598509, 'qualifierId': 140, 'value': '68.5'}, {'id': 4947598513, 'qualifierId': 212, 'value': '5.5'}, {'id': 4947598515, 'qualifierId': 213, 'value': '4.21'}, {'id': 4947598511, 'qualifierId': 141, 'value': '76.4'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;68,5;5,5;;4,21;76,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;68,5;76,4;;;;;;;0;0;1;3;Inter Miami II;63;FW;1,0
2672214443;27;1;1;1;4;cwnjxlibb02fuh0vwgvac6h45;1;68,5;76,4;2024-04-13T21:06:17.516Z;2024-04-13T21:06:18Z;[{'id': 4947598537, 'qualifierId': 212, 'value': '13.4'}, {'id': 4947598535, 'qualifierId': 141, 'value': '93.2'}, {'id': 4947598531, 'qualifierId': 56, 'value': 'Left'}, {'id': 4947598533, 'qualifierId': 140, 'value': '75.2'}, {'id': 4947598539, 'qualifierId': 213, 'value': '1.02'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;c4tg06bt5q3nd8ybr6vr38n4k;Pass;;;;;;;;;;;75,2;13,4;;1,02;93,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;75,2;93,2;;;;;;;0;0;1;4;Inter Miami II;64;FWL;1,0
