id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_TeamFormation;value_Involved;value_TeamKit;value_Captain;value_JerseyNumber;value_Resume;value_DirectionOfPlay;value_Zone;value_Length;value_PassEndX;value_Tap;value_Angle;value_PassEndY;value_KickOff;value_LongBall;value_SwitchOfPlay;value_Chipped;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_DeletedEventType;value_Defensive;value_HeadPass;value_Launch;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_InSwinger;value_RightFooted;value_Cross;value_FlickOn;value_Head;value_OutOfPlay;value_TakeOnSpace;value_IntendedTackleTarget;value_LeftFooted;value_DrivenCross;value_Straight;value_LowGkIntervention;value_KeeperThrow;value_PlayersCaughtOffside;value_Indirect;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeControl;value_LayOff;value_NotVisible;value_TouchTypePass;value_OutSwinger;value_HighGkIntervention;value_Injury;value_InjuredPlayerId;value_RelatedEventId;value_BlockedPass;value_ShirtPull/Holding;value_MediumGkIntervention;value_OverArm;value_TakeOnOvertake;value_OtherObstacle;value_BallHitsReferee;value_LeadingToGoal;value_GoalShotGameClock;value_HitWoodwork;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_RegularPlay;value_FantasyAssistType;value_GkYTimeOfGoal;value_SmallBoxCentre;value_FantasyAssistId;value_BigChance;value_GkX;value_FirstTouch;value_FantasyAssistedBy;value_HighCentre;value_HitBar;value_GoalmouthY;value_FantasyAssistTeam;value_GoalmouthZ;value_NotAssisted;value_GkY;value_IntentionalAssist;value_Assist;value_BoxCentre;value_Assisted;value_Right;value_Left;value_CornerTaken;value_TouchTypeClearance;value_BlockedCross;value_BlockedX;value_Blocked;value_LowCentre;value_BlockedY;value_DefBlock;value_FromCorner;value_OutOfBoxCentre;value_HighLeft;value_Volley;value_IndividualPlay;value_Overrun;value_GkChallenge;value_Deflection;value_HighRight;value_YellowCard;value_ExcessiveCelebration;value_GkKickFromHands;value_HighClaim;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_NotPastGoalLine;value_OutOfBoxDeepRight;value_High;value_SixYardBlocked;value_LowRight;value_CloseHigh;value_CloseLeft;value_BoxRight;value_Hands;value_Diving;value_Collected;value_Shove/Push;value_LowLeft;value_TacticalFoul;value_SetPiece;value_Handball;value_RecklessOffence;value_AdvantagePlayed;value_ParriedDanger;value_ThroughBall;value_PullBack;value_Feet;value_Stooping;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2743264019;657;1;2;76;2;1zgjjyruyufrkh4xjvryqsb1i;1;72,4;0,0;2024-11-02T23:38:35.561Z;2024-11-02T23:38:37Z;[{'id': 5336441065, 'qualifierId': 107}, {'id': 5336441073, 'qualifierId': 212, 'value': '9.7'}, {'id': 5336441075, 'qualifierId': 213, 'value': '0.39'}, {'id': 5336441067, 'qualifierId': 56, 'value': 'Right'}, {'id': 5336441069, 'qualifierId': 140, 'value': '81.0'}, {'id': 5336441071, 'qualifierId': 141, 'value': '4.0'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;9,7;81,0;;0,39;4,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;81,0;4,0;;;;;;;0;0;76;2;Columbus Crew II;4562;MR;1,0
2743264031;658;1;2;76;4;1zgjjyruyufrkh4xjvryqsb1i;1;82,2;4,0;2024-11-02T23:38:36.858Z;2024-11-02T23:39:04Z;[{'id': 5336442501, 'qualifierId': 210, 'value': '15'}, {'id': 5336441169, 'qualifierId': 212, 'value': '6.0'}, {'id': 5336441161, 'qualifierId': 56, 'value': 'Right'}, {'id': 5336441171, 'qualifierId': 213, 'value': '1.73'}, {'id': 5336441163, 'qualifierId': 140, 'value': '81.3'}, {'id': 5336441167, 'qualifierId': 141, 'value': '12.7'}];ngmdu10fjli45jvddeljv8yc;M. Anderson;1,0;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;6,0;81,3;;1,73;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;81,3;12,7;;;;;;;0;0;76;4;Columbus Crew II;4564;FW;1,0
2743264041;659;15;2;76;6;1zgjjyruyufrkh4xjvryqsb1i;1;86,7;34,0;2024-11-02T23:38:38.717Z;2024-11-06T11:18:50Z;[{'id': 5336442535, 'qualifierId': 147, 'value': '35.2'}, {'id': 5336442305, 'qualifierId': 82}, {'id': 5336442521, 'qualifierId': 29}, {'id': 5336442523, 'qualifierId': 55, 'value': '658'}, {'id': 5336442527, 'qualifierId': 102, 'value': '51.8'}, {'id': 5345320723, 'qualifierId': 76}, {'id': 5336441219, 'qualifierId': 22}, {'id': 5336442539, 'qualifierId': 231, 'value': '47.5'}, {'id': 5336442301, 'qualifierId': 72}, {'id': 5336442531, 'qualifierId': 215}, {'id': 5336442537, 'qualifierId': 230, 'value': '98.8'}, {'id': 5336442533, 'qualifierId': 146, 'value': '87.6'}, {'id': 5336441221, 'qualifierId': 63}, {'id': 5336442563, 'qualifierId': 233, 'value': '775'}, {'id': 5336441223, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336442529, 'qualifierId': 103, 'value': '19'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;e5v6i6d81tkksrc3ypvpa37dg;Attempt Saved;;;;;;;;;;;;;;;;;;;;;775,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;658,0;;;;;;;;;;;;;1,0;;;;;;98,8;;;;;51,8;;19,0;;47,5;;;;1,0;;;;;;87,6;1,0;;35,2;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;87,6;35,2;51,8;19;658,0;ngmdu10fjli45jvddeljv8yc;0;0;76;6;Columbus Crew II;4566;Sub;1,0
2743264045;775;10;2;76;6;5b4ccd62yeeqdl2qk6jzsmjv8;1;13,4;66,1;2024-11-02T23:38:38.817Z;2024-11-02T23:39:04Z;[{'id': 5336442587, 'qualifierId': 233, 'value': '659'}, {'id': 5336441267, 'qualifierId': 94}, {'id': 5336441269, 'qualifierId': 56, 'value': 'Back'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;e5v6i6d81tkksrc3ypvpa37dg;Save;;;;;;;;;;;;;;;;;;;;;659,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;76;6;Philadelphia Union II;4566;MC;1,0
2743264055;660;1;2;76;8;1zgjjyruyufrkh4xjvryqsb1i;1;75,9;34,7;2024-11-02T23:38:41.544Z;2024-11-02T23:38:43Z;[{'id': 5336441377, 'qualifierId': 212, 'value': '16.4'}, {'id': 5336441379, 'qualifierId': 213, 'value': '1.84'}, {'id': 5336441373, 'qualifierId': 140, 'value': '71.7'}, {'id': 5336441375, 'qualifierId': 141, 'value': '57.9'}, {'id': 5336441371, 'qualifierId': 56, 'value': 'Center'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;16,4;71,7;;1,84;57,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;71,7;57,9;;;;;;;0;0;76;8;Columbus Crew II;4568;Sub;1,0
2743264089;661;1;2;76;10;1zgjjyruyufrkh4xjvryqsb1i;1;72,5;59,3;2024-11-02T23:38:43.544Z;2024-11-02T23:38:46Z;[{'id': 5336441579, 'qualifierId': 141, 'value': '79.7'}, {'id': 5336441587, 'qualifierId': 213, 'value': '0.79'}, {'id': 5336441583, 'qualifierId': 212, 'value': '19.6'}, {'id': 5336441577, 'qualifierId': 140, 'value': '85.7'}, {'id': 5336441575, 'qualifierId': 56, 'value': 'Left'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;19,6;85,7;;0,79;79,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;85,7;79,7;;;;;;;0;0;76;10;Columbus Crew II;4570;DC;1,0
2743264105;662;1;2;76;14;1zgjjyruyufrkh4xjvryqsb1i;1;89,9;83,4;2024-11-02T23:38:46.809Z;2024-11-02T23:38:50Z;[{'id': 5336441737, 'qualifierId': 141, 'value': '75.2'}, {'id': 5336441739, 'qualifierId': 212, 'value': '14.2'}, {'id': 5336441733, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336441741, 'qualifierId': 213, 'value': '3.55'}, {'id': 5336441735, 'qualifierId': 140, 'value': '77.5'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;14,2;77,5;;3,55;75,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;77,5;75,2;;;;;;;0;0;76;14;Columbus Crew II;4574;ML;1,0
2743264115;663;1;2;76;17;1zgjjyruyufrkh4xjvryqsb1i;0;78,3;74,9;2024-11-02T23:38:50.198Z;2024-11-02T23:38:52Z;[{'id': 5336441809, 'qualifierId': 141, 'value': '30.8'}, {'id': 5336441811, 'qualifierId': 212, 'value': '38.6'}, {'id': 5336441815, 'qualifierId': 1}, {'id': 5336441805, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336441803, 'qualifierId': 155}, {'id': 5336441813, 'qualifierId': 213, 'value': '5.39'}, {'id': 5336441807, 'qualifierId': 140, 'value': '100.0'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;38,6;100,0;;5,39;30,8;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;100,0;30,8;;;;;;;0;0;76;17;Columbus Crew II;4577;DC;1,0
2743264119;664;5;2;76;19;1zgjjyruyufrkh4xjvryqsb1i;0;101,4;32,2;2024-11-02T23:38:52.307Z;2024-11-02T23:39:03Z;[{'id': 5336441837, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336441839, 'qualifierId': 346}, {'id': 5336442473, 'qualifierId': 233, 'value': '776'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;e5v6i6d81tkksrc3ypvpa37dg;Out;;;;;;;;;;;;;;;;;;;;;776,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;76;19;Columbus Crew II;4579;DC;1,0
2743264197;776;5;2;76;21;5b4ccd62yeeqdl2qk6jzsmjv8;1;-1,4;68,5;2024-11-02T23:38:54.299Z;2024-11-02T23:39:03Z;[{'id': 5336442437, 'qualifierId': 233, 'value': '664'}, {'id': 5336442419, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336442421, 'qualifierId': 346}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;e5v6i6d81tkksrc3ypvpa37dg;Out;;;;;;;;;;;;;;;;;;;;;664,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;76;21;Philadelphia Union II;4581;DMR;1,0
2743264235;777;1;2;76;30;5b4ccd62yeeqdl2qk6jzsmjv8;1;5,3;49,6;2024-11-02T23:39:02.953Z;2024-11-02T23:39:07Z;[{'id': 5336442749, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336442761, 'qualifierId': 237}, {'id': 5336442753, 'qualifierId': 141, 'value': '17.6'}, {'id': 5336442747, 'qualifierId': 124}, {'id': 5336442757, 'qualifierId': 213, 'value': '5.20'}, {'id': 5336442755, 'qualifierId': 212, 'value': '24.6'}, {'id': 5336442751, 'qualifierId': 140, 'value': '16.2'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;24,6;16,2;;5,2;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;16,2;17,6;;;;;;;0;0;76;30;Philadelphia Union II;4590;GK;1,0
2743264241;778;1;2;76;34;5b4ccd62yeeqdl2qk6jzsmjv8;1;32,4;33,2;2024-11-02T23:39:07.257Z;2024-11-02T23:39:08Z;[{'id': 5336442807, 'qualifierId': 141, 'value': '53.4'}, {'id': 5336442803, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336442805, 'qualifierId': 140, 'value': '37.9'}, {'id': 5336442811, 'qualifierId': 213, 'value': '1.17'}, {'id': 5336442809, 'qualifierId': 212, 'value': '14.9'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;14,9;37,9;;1,17;53,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;37,9;53,4;;;;;;;0;0;76;34;Philadelphia Union II;4594;Sub;1,0
2743264251;779;1;2;76;35;5b4ccd62yeeqdl2qk6jzsmjv8;0;37,9;53,4;2024-11-02T23:39:08.569Z;2024-11-02T23:39:11Z;[{'id': 5336442871, 'qualifierId': 213, 'value': '5.45'}, {'id': 5336442863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336442867, 'qualifierId': 141, 'value': '50.7'}, {'id': 5336442975, 'qualifierId': 286}, {'id': 5336442971, 'qualifierId': 233, 'value': '665'}, {'id': 5336442865, 'qualifierId': 140, 'value': '39.5'}, {'id': 5336442869, 'qualifierId': 212, 'value': '2.5'}, {'id': 5336442969, 'qualifierId': 236}];dyv4gls8evw1fkei1zofev21g;T. Habroune;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;2,5;39,5;;5,45;50,7;;;;;;665,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;39,5;50,7;;;;;;;0;0;76;35;Philadelphia Union II;4595;Sub;1,0
2743264267;665;74;2;76;35;1zgjjyruyufrkh4xjvryqsb1i;1;65,8;45,2;2024-11-02T23:39:08.570Z;2024-11-02T23:43:33Z;[{'id': 5336442967, 'qualifierId': 285}, {'id': 5336442979, 'qualifierId': 233, 'value': '779'}, {'id': 5336442965, 'qualifierId': 56, 'value': 'Center'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;e5v6i6d81tkksrc3ypvpa37dg;Blocked Pass;;;;;;;;;;;;;;;;;;;;;779,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;76;35;Columbus Crew II;4595;DMC;1,0
2743264291;666;49;2;76;42;1zgjjyruyufrkh4xjvryqsb1i;1;69,1;59,9;2024-11-02T23:39:14.788Z;2024-11-02T23:39:29Z;[];d4spt2529fmys8d26x61lk36c;K. LeBlanc;;;e5v6i6d81tkksrc3ypvpa37dg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;76;42;Columbus Crew II;4602;Sub;1,0
2743264303;667;1;2;76;42;1zgjjyruyufrkh4xjvryqsb1i;1;69,1;59,9;2024-11-02T23:39:14.991Z;2024-11-02T23:39:31Z;[{'id': 5336443279, 'qualifierId': 213, 'value': '2.63'}, {'id': 5336443277, 'qualifierId': 212, 'value': '5.8'}, {'id': 5336443273, 'qualifierId': 140, 'value': '64.3'}, {'id': 5336443271, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336443275, 'qualifierId': 141, 'value': '64.1'}];d4spt2529fmys8d26x61lk36c;K. LeBlanc;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;5,8;64,3;;2,63;64,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;64,3;64,1;;;;;;;0;0;76;42;Columbus Crew II;4602;Sub;1,0
2743264319;668;1;2;76;43;1zgjjyruyufrkh4xjvryqsb1i;1;64,4;64,1;2024-11-02T23:39:16.006Z;2024-11-02T23:39:17Z;[{'id': 5336443383, 'qualifierId': 141, 'value': '50.3'}, {'id': 5336443387, 'qualifierId': 213, 'value': '4.87'}, {'id': 5336443385, 'qualifierId': 212, 'value': '9.5'}, {'id': 5336443379, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336443381, 'qualifierId': 140, 'value': '65.8'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;9,5;65,8;;4,87;50,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;65,8;50,3;;;;;;;0;0;76;43;Columbus Crew II;4603;ML;1,0
2743264321;669;50;2;76;44;1zgjjyruyufrkh4xjvryqsb1i;1;67,8;55,0;2024-11-02T23:39:17.443Z;2024-11-02T23:43:38Z;[{'id': 5336443403, 'qualifierId': 56, 'value': 'Center'}, {'id': 5336443503, 'qualifierId': 233, 'value': '780'}, {'id': 5336443405, 'qualifierId': 286}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;e5v6i6d81tkksrc3ypvpa37dg;Dispossessed;;;;;;;;;;;;;;;;;;;;;780,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;76;44;Columbus Crew II;4604;FW;1,0
2743264325;780;7;2;76;44;5b4ccd62yeeqdl2qk6jzsmjv8;0;32,2;45,0;2024-11-02T23:39:17.444Z;2024-11-06T11:20:44Z;[{'id': 5336443431, 'qualifierId': 285}, {'id': 5336443467, 'qualifierId': 233, 'value': '669'}, {'id': 5345322763, 'qualifierId': 384}, {'id': 5336443427, 'qualifierId': 56, 'value': 'Back'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;e5v6i6d81tkksrc3ypvpa37dg;Tackle;;;;;;;;;;;;;;;;;;;;;669,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;76;44;Philadelphia Union II;4604;Sub;1,0
2744894453;799;61;2;76;45;1zgjjyruyufrkh4xjvryqsb1i;1;71,1;56,5;2024-11-02T23:39:17.686Z;2024-11-06T11:20:53Z;[{'id': 5345323073, 'qualifierId': 56, 'value': 'Center'}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;e5v6i6d81tkksrc3ypvpa37dg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;76;45;Columbus Crew II;4605;FW;1,0
2743264341;781;1;2;76;46;5b4ccd62yeeqdl2qk6jzsmjv8;0;27,5;41,5;2024-11-02T23:39:18.921Z;2024-11-02T23:39:21Z;[{'id': 5336443549, 'qualifierId': 213, 'value': '1.84'}, {'id': 5336443619, 'qualifierId': 286}, {'id': 5336443541, 'qualifierId': 56, 'value': 'Back'}, {'id': 5336443545, 'qualifierId': 141, 'value': '46.0'}, {'id': 5336443615, 'qualifierId': 233, 'value': '670'}, {'id': 5336443547, 'qualifierId': 212, 'value': '3.2'}, {'id': 5336443613, 'qualifierId': 236}, {'id': 5336443543, 'qualifierId': 140, 'value': '26.7'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;e5v6i6d81tkksrc3ypvpa37dg;Pass;;;;;;;;;;;3,2;26,7;;1,84;46,0;;;;;;670,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;26,7;46,0;;;;;;;0;0;76;46;Philadelphia Union II;4606;Sub;1,0
2743264349;670;74;2;76;46;1zgjjyruyufrkh4xjvryqsb1i;1;70,0;40,3;2024-11-02T23:39:18.922Z;2024-11-02T23:43:34Z;[{'id': 5336443637, 'qualifierId': 233, 'value': '781'}, {'id': 5336443599, 'qualifierId': 285}, {'id': 5336443597, 'qualifierId': 56, 'value': 'Center'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;e5v6i6d81tkksrc3ypvpa37dg;Blocked Pass;;;;;;;;;;;;;;;;;;;;;781,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;76;46;Columbus Crew II;4606;MR;1,0
2743264357;782;49;2;76;49;5b4ccd62yeeqdl2qk6jzsmjv8;1;32,4;50,6;2024-11-02T23:39:22.361Z;2024-11-02T23:39:22Z;[];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;e5v6i6d81tkksrc3ypvpa37dg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;76;49;Philadelphia Union II;4609;Sub;1,0
2743264383;783;61;2;76;49;5b4ccd62yeeqdl2qk6jzsmjv8;1;32,4;50,6;2024-11-02T23:39:22.425Z;2024-11-06T11:21:31Z;[{'id': 5336443841, 'qualifierId': 56, 'value': 'Back'}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;e5v6i6d81tkksrc3ypvpa37dg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;76;49;Philadelphia Union II;4609;Sub;1,0
