id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_Resume;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_JerseyNumber;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_Angle;value_KickOff;value_PassEndX;value_PassEndY;value_Zone;value_Length;value_LongBall;value_Chipped;value_Launch;value_LayOff;value_TouchTypePass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_TakeOnSpace;value_Defensive;value_DeletedEventType;value_HeadPass;value_IntendedTackleTarget;value_TouchTypeControl;value_TakeOnOvertake;value_OutOfPlay;value_LowGkIntervention;value_KeeperThrow;value_TouchTypeClearance;value_BlockedPass;value_Head;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_LowRight;value_RegularPlay;value_GoalmouthY;value_Assisted;value_FirstTouch;value_BoxCentre;value_RelatedEventId;value_BlockedX;value_1On1;value_BlockedY;value_RightFooted;value_BigChance;value_Feet;value_Sliding;value_ParriedDanger;value_NextEventGoalKick;value_Low;value_NotVisible;value_GoalKick;value_OutSwinger;value_Cross;value_Weak;value_OtherBodyPart;value_LowLeft;value_Diving;value_Hands;value_Collected;value_IndividualPlay;value_LowCentre;value_OutOfBoxCentre;value_ParriedSafe;value_MediumGkIntervention;value_Left;value_LeftFooted;value_CornerTaken;value_Overrun;value_SwitchOfPlay;value_High;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_InSwinger;value_HighGkIntervention;value_Handball;value_ThroughBall;value_FastBreak;value_BoxLeft;value_HighCentre;value_Volley;value_NotAssisted;value_OutOfBoxDeepLeft;value_GkY;value_GkX;value_CloseHigh;value_Shove/Push;value_PlayersCaughtOffside;value_Indirect;value_FairPlay;value_FlickOn;value_AerialFoul;value_OverArm;value_Blocked;value_FreeKick;value_ByWall;value_DefBlock;value_PullBack;value_CloseLeft;value_Stooping;value_GkKickFromHands;value_BoxRight;value_MisHit;value_Right;value_InjuredPlayerId;value_Injury;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Minutes;value_Dissent;value_YellowCard;value_Unchallenged;value_EndType;value_Tactical;value_BlockedClearance;value_CloseRight;value_Standing;value_BlockByHand;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_Scored;value_GkHoof;value_HighRight;value_SwerveLeft;value_ShirtPull/Holding;value_SmallBoxLeft;value_NotPastGoalLine;value_TacticalFoul;value_SecondYellow;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2670758785;959;1;2;88;15;6ddsx316t3j0z6nolrky9k4r8;0;26,3;49,1;2024-04-11T01:25:12.634Z;2024-04-11T01:25:33Z;[{'id': 4939761201, 'qualifierId': 141, 'value': '100.0'}, {'id': 4939761189, 'qualifierId': 155}, {'id': 4939761197, 'qualifierId': 140, 'value': '70.3'}, {'id': 4939761193, 'qualifierId': 56, 'value': 'Left'}, {'id': 4939761209, 'qualifierId': 213, 'value': '0.66'}, {'id': 4939761205, 'qualifierId': 212, 'value': '58.4'}, {'id': 4939761213, 'qualifierId': 1}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;0,66;;70,3;100,0;;58,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;70,3;100,0;;;;;;;;0;88;15;New York RB II;5295;GK;1,0
2670758811;863;5;2;88;18;4g68p0t2f5jzhzfr67i2rj1ex;1;29,8;-1,3;2024-04-11T01:25:15.058Z;2024-04-11T01:42:37Z;[{'id': 4939761413, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939761415, 'qualifierId': 347}, {'id': 4939761447, 'qualifierId': 233, 'value': '960'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;c3p48vu4u9p0rjcc9bd5rl3x0;Out;;;;;;;;;;;;;;;;;;;;;1,0;960,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;88;18;New York City II;5298;FW;1,0
2670758789;960;5;2;88;18;6ddsx316t3j0z6nolrky9k4r8;0;70,2;101,3;2024-04-11T01:25:15.058Z;2024-04-11T01:25:34Z;[{'id': 4939761457, 'qualifierId': 233, 'value': '863'}, {'id': 4939761221, 'qualifierId': 347}, {'id': 4939761219, 'qualifierId': 56, 'value': 'Left'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;c3p48vu4u9p0rjcc9bd5rl3x0;Out;;;;;;;;;;;;;;;;;;;;;1,0;863,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;88;18;New York RB II;5298;GK;1,0
2670758827;864;1;2;88;36;4g68p0t2f5jzhzfr67i2rj1ex;0;31,5;0,0;2024-04-11T01:25:33.894Z;2024-04-11T01:25:36Z;[{'id': 4939761525, 'qualifierId': 212, 'value': '28.2'}, {'id': 4939761521, 'qualifierId': 140, 'value': '57.4'}, {'id': 4939761519, 'qualifierId': 56, 'value': 'Right'}, {'id': 4939761523, 'qualifierId': 141, 'value': '9.2'}, {'id': 4939761517, 'qualifierId': 107}, {'id': 4939761529, 'qualifierId': 1}, {'id': 4939761527, 'qualifierId': 213, 'value': '0.27'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;0,27;;57,4;9,2;;28,2;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;57,4;9,2;;;;;;;;0;88;36;New York City II;5316;Sub;1,0
2670758829;961;1;2;88;40;6ddsx316t3j0z6nolrky9k4r8;0;32,9;82,4;2024-04-11T01:25:37.063Z;2024-04-11T01:25:37Z;[{'id': 4939761543, 'qualifierId': 141, 'value': '76.1'}, {'id': 4939761541, 'qualifierId': 140, 'value': '40.8'}, {'id': 4939761539, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939761537, 'qualifierId': 3}, {'id': 4939761545, 'qualifierId': 212, 'value': '9.3'}, {'id': 4939761547, 'qualifierId': 213, 'value': '5.81'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;5,81;;40,8;76,1;;9,3;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;40,8;76,1;;;;;;;;0;88;40;New York RB II;5320;MC;1,0
2670758839;865;1;2;88;40;4g68p0t2f5jzhzfr67i2rj1ex;1;55,5;12,3;2024-04-11T01:25:37.955Z;2024-04-11T01:25:39Z;[{'id': 4939761575, 'qualifierId': 3}, {'id': 4939761583, 'qualifierId': 212, 'value': '13.2'}, {'id': 4939761581, 'qualifierId': 141, 'value': '31.5'}, {'id': 4939761585, 'qualifierId': 213, 'value': '1.42'}, {'id': 4939761579, 'qualifierId': 140, 'value': '57.4'}, {'id': 4939761577, 'qualifierId': 56, 'value': 'Center'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;1,42;;57,4;31,5;;13,2;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;57,4;31,5;;;;;;;;0;88;40;New York City II;5320;Sub;1,0
2670758847;866;1;2;88;42;4g68p0t2f5jzhzfr67i2rj1ex;1;57,4;31,5;2024-04-11T01:25:39.595Z;2024-04-11T01:25:41Z;[{'id': 4939761641, 'qualifierId': 212, 'value': '19.1'}, {'id': 4939761643, 'qualifierId': 213, 'value': '1.76'}, {'id': 4939761635, 'qualifierId': 56, 'value': 'Center'}, {'id': 4939761637, 'qualifierId': 140, 'value': '53.9'}, {'id': 4939761639, 'qualifierId': 141, 'value': '59.1'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;1,76;;53,9;59,1;;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;53,9;59,1;;;;;;;;0;88;42;New York City II;5322;FW;1,0
2670758873;867;1;2;88;48;4g68p0t2f5jzhzfr67i2rj1ex;1;64,1;76,6;2024-04-11T01:25:45.547Z;2024-04-11T01:25:48Z;[{'id': 4939761781, 'qualifierId': 213, 'value': '3.63'}, {'id': 4939761775, 'qualifierId': 140, 'value': '52.3'}, {'id': 4939761779, 'qualifierId': 212, 'value': '14.0'}, {'id': 4939761773, 'qualifierId': 56, 'value': 'Center'}, {'id': 4939761777, 'qualifierId': 141, 'value': '67.0'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;3,63;;52,3;67,0;;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;52,3;67,0;;;;;;;;0;88;48;New York City II;5328;DC;1,0
2670758881;868;1;2;88;51;4g68p0t2f5jzhzfr67i2rj1ex;1;56,6;71,5;2024-04-11T01:25:48.859Z;2024-04-11T01:25:52Z;[{'id': 4939761819, 'qualifierId': 213, 'value': '1.05'}, {'id': 4939761817, 'qualifierId': 212, 'value': '16.8'}, {'id': 4939761811, 'qualifierId': 56, 'value': 'Left'}, {'id': 4939761813, 'qualifierId': 140, 'value': '64.6'}, {'id': 4939761815, 'qualifierId': 141, 'value': '92.9'}];a79oz5xhvq7gz2k2j20sa02dw;R. Donkor;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;1,05;;64,6;92,9;;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;64,6;92,9;;;;;;;;0;88;51;New York City II;5331;MC;1,0
2670758891;869;1;2;88;55;4g68p0t2f5jzhzfr67i2rj1ex;1;67,1;84,8;2024-04-11T01:25:52.733Z;2024-04-11T01:25:55Z;[{'id': 4939761899, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939761905, 'qualifierId': 212, 'value': '19.8'}, {'id': 4939761903, 'qualifierId': 141, 'value': '73.2'}, {'id': 4939761901, 'qualifierId': 140, 'value': '49.8'}, {'id': 4939761907, 'qualifierId': 213, 'value': '3.55'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;3,55;;49,8;73,2;;19,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;49,8;73,2;;;;;;;;0;88;55;New York City II;5335;DC;1,0
2670758907;870;1;2;88;58;4g68p0t2f5jzhzfr67i2rj1ex;1;47,8;71,8;2024-04-11T01:25:55.107Z;2024-04-11T01:25:59Z;[{'id': 4939762013, 'qualifierId': 213, 'value': '4.68'}, {'id': 4939762005, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939762011, 'qualifierId': 212, 'value': '22.4'}, {'id': 4939762009, 'qualifierId': 141, 'value': '38.9'}, {'id': 4939762007, 'qualifierId': 140, 'value': '47.1'}];4gp2d7oltfq4uwzj78gr6q9sk;J. Collahuazo;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;4,68;;47,1;38,9;;22,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;47,1;38,9;;;;;;;;0;88;58;New York City II;5338;DC;1,0
2670758917;871;1;2;89;2;4g68p0t2f5jzhzfr67i2rj1ex;1;51,0;40,0;2024-04-11T01:25:59.809Z;2024-04-11T01:26:02Z;[{'id': 4939762067, 'qualifierId': 141, 'value': '4.9'}, {'id': 4939762069, 'qualifierId': 212, 'value': '28.5'}, {'id': 4939762063, 'qualifierId': 56, 'value': 'Right'}, {'id': 4939762071, 'qualifierId': 213, 'value': '5.29'}, {'id': 4939762065, 'qualifierId': 140, 'value': '65.9'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;5,29;;65,9;4,9;;28,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;65,9;4,9;;;;;;;;0;89;2;New York City II;5342;DL;1,0
2670758933;872;1;2;89;4;4g68p0t2f5jzhzfr67i2rj1ex;1;66,7;5,3;2024-04-11T01:26:01.887Z;2024-04-11T01:26:07Z;[{'id': 4939762159, 'qualifierId': 56, 'value': 'Right'}, {'id': 4939762167, 'qualifierId': 213, 'value': '0.24'}, {'id': 4939762165, 'qualifierId': 212, 'value': '17.6'}, {'id': 4939762163, 'qualifierId': 141, 'value': '11.4'}, {'id': 4939762161, 'qualifierId': 140, 'value': '83.0'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;0,24;;83,0;11,4;;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;83,0;11,4;;;;;;;;0;89;4;New York City II;5344;Sub;1,0
2670758939;873;1;2;89;10;4g68p0t2f5jzhzfr67i2rj1ex;1;91,8;11,7;2024-04-11T01:26:07.464Z;2024-04-11T01:26:08Z;[{'id': 4939762205, 'qualifierId': 140, 'value': '82.0'}, {'id': 4939762211, 'qualifierId': 213, 'value': '3.17'}, {'id': 4939762207, 'qualifierId': 141, 'value': '11.3'}, {'id': 4939762209, 'qualifierId': 212, 'value': '10.3'}, {'id': 4939762203, 'qualifierId': 56, 'value': 'Right'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;3,17;;82,0;11,3;;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;82,0;11,3;;;;;;;;0;89;10;New York City II;5350;Sub;1,0
2670758959;874;1;2;89;11;4g68p0t2f5jzhzfr67i2rj1ex;0;82,0;11,3;2024-04-11T01:26:08.713Z;2024-04-16T18:40:58Z;[{'id': 4939762331, 'qualifierId': 155}, {'id': 4939762333, 'qualifierId': 56, 'value': 'Center'}, {'id': 4956455061, 'qualifierId': 20}, {'id': 4939762335, 'qualifierId': 140, 'value': '93.9'}, {'id': 4939762329, 'qualifierId': 2}, {'id': 4939762339, 'qualifierId': 212, 'value': '41.8'}, {'id': 4939762337, 'qualifierId': 141, 'value': '70.0'}, {'id': 4939762341, 'qualifierId': 213, 'value': '1.27'}, {'id': 4939762343, 'qualifierId': 1}, {'id': 4956455059, 'qualifierId': 224}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;1,27;;93,9;70,0;;41,8;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;93,9;70,0;;;;;;;;0;89;11;New York City II;5351;Sub;1,0
2670758953;962;4;2;89;15;6ddsx316t3j0z6nolrky9k4r8;1;4,8;34,4;2024-04-11T01:26:12.230Z;2024-04-11T01:26:17Z;[{'id': 4939762491, 'qualifierId': 233, 'value': '875'}, {'id': 4939762421, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939762423, 'qualifierId': 152}, {'id': 4939762419, 'qualifierId': 264}, {'id': 4939762417, 'qualifierId': 13}, {'id': 4939762425, 'qualifierId': 285}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;c3p48vu4u9p0rjcc9bd5rl3x0;Foul;;;;;;;;;;;;;;;;;;;;;;875,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;89;15;New York RB II;5355;DR;1,0
2670758973;875;4;2;89;15;4g68p0t2f5jzhzfr67i2rj1ex;0;95,2;65,6;2024-04-11T01:26:12.231Z;2024-04-11T01:26:18Z;[{'id': 4939762449, 'qualifierId': 13}, {'id': 4939762451, 'qualifierId': 264}, {'id': 4939762453, 'qualifierId': 56, 'value': 'Center'}, {'id': 4939762457, 'qualifierId': 286}, {'id': 4939762511, 'qualifierId': 233, 'value': '962'}, {'id': 4939762455, 'qualifierId': 152}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;c3p48vu4u9p0rjcc9bd5rl3x0;Foul;;;;;;;;;;;;;;;;;;;;;;962,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;89;15;New York City II;5355;Sub;1,0
2670759033;963;18;2;89;29;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-04-11T01:26:26.687Z;2024-04-16T18:41:22Z;[{'id': 4939762945, 'qualifierId': 44, 'value': 'Defender'}, {'id': 4939762947, 'qualifierId': 59, 'value': '38'}, {'id': 4939762943, 'qualifierId': 42}, {'id': 4939762971, 'qualifierId': 55, 'value': '964'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;c3p48vu4u9p0rjcc9bd5rl3x0;Player off;;;;;;38,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;964,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;964,0;8qkw6bkxcucb5jnsfotm816ac;;0;89;29;New York RB II;5369;DR;1,0
2670759035;964;19;2;89;29;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-04-11T01:26:26.688Z;2024-04-16T18:41:23Z;[{'id': 4939762953, 'qualifierId': 145, 'value': '2'}, {'id': 4939762949, 'qualifierId': 42}, {'id': 4939762955, 'qualifierId': 59, 'value': '67'}, {'id': 4939762961, 'qualifierId': 44, 'value': 'Defender'}, {'id': 4939762963, 'qualifierId': 55, 'value': '963'}, {'id': 4939762957, 'qualifierId': 292, 'value': '3'}, {'id': 4939762959, 'qualifierId': 293, 'value': '2'}];8qkw6bkxcucb5jnsfotm816ac;A. Basse;;c3p48vu4u9p0rjcc9bd5rl3x0;Player on;;;;;;67,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;963,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;2,0;2,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;963,0;6sf0pdlzomnt3e1hlc4twyv4k;;0;89;29;New York RB II;5369;Sub;1,0
2670759045;965;1;2;89;49;6ddsx316t3j0z6nolrky9k4r8;1;4,3;44,2;2024-04-11T01:26:46.167Z;2024-04-11T01:26:47Z;[{'id': 4939763027, 'qualifierId': 5}, {'id': 4939763029, 'qualifierId': 152}, {'id': 4939763031, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939763045, 'qualifierId': 213, 'value': '5.41'}, {'id': 4939763033, 'qualifierId': 140, 'value': '13.2'}, {'id': 4939763037, 'qualifierId': 141, 'value': '27.7'}, {'id': 4939763041, 'qualifierId': 212, 'value': '14.6'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;5,41;;13,2;27,7;;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;13,2;27,7;;;;;;;;0;89;49;New York RB II;5389;GK;1,0
2670759081;966;1;2;89;50;6ddsx316t3j0z6nolrky9k4r8;1;15,2;26,5;2024-04-11T01:26:47.671Z;2024-04-11T01:26:53Z;[{'id': 4939763273, 'qualifierId': 56, 'value': 'Center'}, {'id': 4939763275, 'qualifierId': 140, 'value': '97.0'}, {'id': 4939763277, 'qualifierId': 141, 'value': '29.7'}, {'id': 4939763279, 'qualifierId': 212, 'value': '85.9'}, {'id': 4939763269, 'qualifierId': 157}, {'id': 4939763281, 'qualifierId': 213, 'value': '0.03'}, {'id': 4939763283, 'qualifierId': 1}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;0,03;;97,0;29,7;;85,9;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;97,0;29,7;;;;;;;;0;89;50;New York RB II;5390;DL;1,0
2670759087;967;1;2;89;56;6ddsx316t3j0z6nolrky9k4r8;0;97,0;29,7;2024-04-11T01:26:53.302Z;2024-04-11T01:26:53Z;[{'id': 4939763305, 'qualifierId': 213, 'value': '1.63'}, {'id': 4939763299, 'qualifierId': 140, 'value': '96.3'}, {'id': 4939763297, 'qualifierId': 56, 'value': 'Center'}, {'id': 4939763303, 'qualifierId': 212, 'value': '11.6'}, {'id': 4939763301, 'qualifierId': 141, 'value': '46.7'}];8qkw6bkxcucb5jnsfotm816ac;A. Basse;;c3p48vu4u9p0rjcc9bd5rl3x0;Pass;;;;;;;;;;1,63;;96,3;46,7;;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;96,3;46,7;;;;;;;;0;89;56;New York RB II;5396;Sub;1,0
2670759093;876;52;2;89;57;4g68p0t2f5jzhzfr67i2rj1ex;1;7,5;47,3;2024-04-11T01:26:54.002Z;2024-04-16T18:42:08Z;[{'id': 4956456855, 'qualifierId': 376}];76xo0u2yd2cqf8xdyh8rteqdw;A. Rutkowski;;c3p48vu4u9p0rjcc9bd5rl3x0;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;89;57;New York City II;5397;GK;1,0
