id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_JerseyNumber;value_Captain;value_Resume;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_Length;value_Zone;value_KickOff;value_Angle;value_PassEndY;value_PassEndX;value_LongBall;value_Launch;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_DeletedEventType;value_Chipped;value_Head;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_Cross;value_OutSwinger;value_RightFooted;value_IntendedTackleTarget;value_TakeOnOvertake;value_TouchTypeControl;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_TakeOnSpace;value_AttemptedTackle;value_BlockedPass;value_IntentionalAssist;value_LeftFooted;value_Assist;value_InSwinger;value_RegularPlay;value_GoalmouthZ;value_RelatedEventId;value_Assisted;value_GoalmouthY;value_LowCentre;value_BoxCentre;value_FirstTouch;value_BlockedY;value_BlockedX;value_Collected;value_Hands;value_MediumGkIntervention;value_Standing;value_OverArm;value_KeeperThrow;value_HighClaim;value_HighGkIntervention;value_FlickOn;value_NotVisible;value_TouchTypePass;value_GkY;value_GoalShotTimestamp;value_SwerveRight;value_BoxRight;value_GkX;value_LowRight;value_GoalShotGameClock;value_GkYTimeOfGoal;value_Strong;value_GkXTimeOfGoal;value_BlockedClearance;value_Shove/Push;value_LowGkIntervention;value_SwitchOfPlay;value_BoxDeepLeft;value_IndividualPlay;value_NotAssisted;value_Sliding;value_ParriedSafe;value_FromCorner;value_NextEventGoalKick;value_High;value_GoalKick;value_GkHoof;value_AerialFoul;value_OutOfBoxCentre;value_Diving;value_PlayersCaughtOffside;value_RecklessOffence;value_YellowCard;value_Indirect;value_KeeperTouched;value_FantasyAssistedBy;value_FantasyAssistId;value_SwerveLeft;value_HighLeft;value_FantasyAssistType;value_FantasyAssistTeam;value_FreeKick;value_CloseRight;value_BlockedCross;value_Minutes;value_NotPastGoalLine;value_DefBlock;value_EndType;value_BigChance;value_BoxLeft;value_Overrun;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_LowLeft;value_Blocked;value_Low;value_MisHit;value_Volley;value_Deflection;value_GkKickFromHands;value_HitLeftPost;value_HitWoodwork;value_ThroughBall;value_SetPiece;value_TacticalFoul;value_InjuredPlayerId;value_Injury;value_PullBack;value_CloseRightAndHigh;value_TempMissed;value_IncorrectOutOfPlayDecision;value_ThrowInSetPiece;value_FastBreak;value_Dissent;value_OutOnSideline;value_TimeWasting;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2694273999;85;44;1;0;10;eo64tqkioegeb09iice2hf8bt;1;61,8;21,2;2024-06-02T23:04:37.811Z;2024-06-03T00:59:02Z;[{'id': 5067524025, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067524027, 'qualifierId': 286}, {'id': 5067718545, 'qualifierId': 233, 'value': '4'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;d8l5049gro9iusk2dv69ig8pg;Aerial;;;;;;;;;;;;;;;;;;;1,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;0;10;The Town;10;MR;1,0
2694269793;4;44;1;0;10;ew2zirzye0sw1txr2m33nr25y;0;38,2;78,8;2024-06-02T23:04:37.812Z;2024-06-03T01:10:57Z;[{'id': 5067502121, 'qualifierId': 285}, {'id': 5067502119, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067729949, 'qualifierId': 233, 'value': '85'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;d8l5049gro9iusk2dv69ig8pg;Aerial;;;;;;;;;;;;;;;;;;;;85,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;0;10;Vancouver Whitecaps II;10;MC;1,0
2694274033;86;1;1;0;10;eo64tqkioegeb09iice2hf8bt;0;62,3;18,0;2024-06-02T23:04:38.363Z;2024-06-07T10:36:16Z;[{'id': 5067524183, 'qualifierId': 212, 'value': '1.4'}, {'id': 5067524175, 'qualifierId': 3}, {'id': 5067524185, 'qualifierId': 213, 'value': '3.04'}, {'id': 5067524177, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067524179, 'qualifierId': 140, 'value': '61.0'}, {'id': 5067524181, 'qualifierId': 141, 'value': '18.2'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;1,4;;;3,04;18,2;61,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;61,0;18,2;;;;;;;0;0;0;10;The Town;10;MR;1,0
2694951585;838;61;1;0;11;ew2zirzye0sw1txr2m33nr25y;1;39,4;84,4;2024-06-02T23:04:39.745Z;2024-06-07T10:36:13Z;[{'id': 5071243545, 'qualifierId': 56, 'value': 'Back'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;d8l5049gro9iusk2dv69ig8pg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;0;11;Vancouver Whitecaps II;11;MC;1,0
2694308897;832;1;1;0;12;ew2zirzye0sw1txr2m33nr25y;1;43,2;78,4;2024-06-02T23:04:39.792Z;2024-06-03T01:12:11Z;[{'id': 5067719355, 'qualifierId': 213, 'value': '1.25'}, {'id': 5067719347, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067719349, 'qualifierId': 140, 'value': '45.8'}, {'id': 5067719353, 'qualifierId': 212, 'value': '8.5'}, {'id': 5067719351, 'qualifierId': 141, 'value': '90.3'}];cac9hjmdwt1gsz0qt3f6d4b2s;J. Donnery;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;8,5;;;1,25;90,3;45,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;45,8;90,3;;;;;;;0;0;0;12;Vancouver Whitecaps II;12;FW;1,0
2694269817;5;43;1;0;13;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-06-02T23:04:41.714Z;2024-06-03T00:59:27Z;[{'id': 5067502219, 'qualifierId': 140, 'value': '40.6'}, {'id': 5067502223, 'qualifierId': 212, 'value': '14.1'}, {'id': 5067502217, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067502215, 'qualifierId': 3, 'value': '0'}, {'id': 5067502225, 'qualifierId': 213, 'value': '1.06'}, {'id': 5067718991, 'qualifierId': 144, 'value': '1'}, {'id': 5067502221, 'qualifierId': 141, 'value': '92.9'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;d8l5049gro9iusk2dv69ig8pg;Deleted event;;;;;;;;;;14,1;;;1,06;92,9;40,6;;;0,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;40,6;92,9;;;;;;;0;0;0;13;Vancouver Whitecaps II;13;MC;1,0
2694269819;6;49;1;0;13;ew2zirzye0sw1txr2m33nr25y;1;46,3;90,0;2024-06-02T23:04:41.731Z;2024-06-07T10:36:25Z;[];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;d8l5049gro9iusk2dv69ig8pg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;0;13;Vancouver Whitecaps II;13;FWL;1,0
2694269837;7;1;1;0;16;ew2zirzye0sw1txr2m33nr25y;1;54,1;92,4;2024-06-02T23:04:44.163Z;2024-06-07T10:36:32Z;[{'id': 5067502299, 'qualifierId': 213, 'value': '6.28'}, {'id': 5067502291, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067502297, 'qualifierId': 212, 'value': '18.3'}, {'id': 5067502295, 'qualifierId': 141, 'value': '92.2'}, {'id': 5067502293, 'qualifierId': 140, 'value': '71.5'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;18,3;;;6,28;92,2;71,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;71,5;92,2;;;;;;;0;0;0;16;Vancouver Whitecaps II;16;FWL;1,0
2694269851;8;1;1;0;21;ew2zirzye0sw1txr2m33nr25y;1;81,6;87,4;2024-06-02T23:04:48.947Z;2024-06-02T23:04:51Z;[{'id': 5067502363, 'qualifierId': 140, 'value': '89.6'}, {'id': 5067502361, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067502367, 'qualifierId': 212, 'value': '8.9'}, {'id': 5067502369, 'qualifierId': 213, 'value': '5.94'}, {'id': 5067502365, 'qualifierId': 141, 'value': '83.0'}];cac9hjmdwt1gsz0qt3f6d4b2s;J. Donnery;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;8,9;;;5,94;83,0;89,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;89,6;83,0;;;;;;;0;0;0;21;Vancouver Whitecaps II;21;FW;1,0
2694269857;9;1;1;0;22;ew2zirzye0sw1txr2m33nr25y;0;95,5;73,0;2024-06-02T23:04:50.235Z;2024-06-03T01:00:23Z;[{'id': 5067502401, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067502407, 'qualifierId': 212, 'value': '11.5'}, {'id': 5067502409, 'qualifierId': 213, 'value': '3.91'}, {'id': 5067502399, 'qualifierId': 155}, {'id': 5067502405, 'qualifierId': 141, 'value': '61.2'}, {'id': 5067502403, 'qualifierId': 140, 'value': '87.6'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;11,5;;;3,91;61,2;87,6;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;87,6;61,2;;;;;;;0;0;0;22;Vancouver Whitecaps II;22;FWL;1,0
2694269853;7;12;1;0;23;eo64tqkioegeb09iice2hf8bt;1;12,4;36,7;2024-06-02T23:04:50.851Z;2024-06-02T23:04:51Z;[{'id': 5067502373, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067502397, 'qualifierId': 15}, {'id': 5067502375, 'qualifierId': 140, 'value': '27.0'}, {'id': 5067502381, 'qualifierId': 213, 'value': '5.76'}, {'id': 5067502379, 'qualifierId': 212, 'value': '17.7'}, {'id': 5067502377, 'qualifierId': 141, 'value': '23.6'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;d8l5049gro9iusk2dv69ig8pg;Clearance;;;;;;;;;;17,7;;;5,76;23,6;27,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;27,0;23,6;;;;;;;0;0;0;23;The Town;23;MC;1,0
2694269887;10;1;1;0;26;ew2zirzye0sw1txr2m33nr25y;1;75,8;83,3;2024-06-02T23:04:54.115Z;2024-06-02T23:04:56Z;[{'id': 5067502557, 'qualifierId': 140, 'value': '92.6'}, {'id': 5067502565, 'qualifierId': 1}, {'id': 5067502559, 'qualifierId': 141, 'value': '32.5'}, {'id': 5067502555, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067502561, 'qualifierId': 212, 'value': '38.8'}, {'id': 5067502563, 'qualifierId': 213, 'value': '5.18'}, {'id': 5067502553, 'qualifierId': 155}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;38,8;;;5,18;32,5;92,6;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;92,6;32,5;;;;;;;0;0;0;26;Vancouver Whitecaps II;26;DC;1,0
2694269893;11;1;1;0;28;ew2zirzye0sw1txr2m33nr25y;0;92,9;32,2;2024-06-02T23:04:56.467Z;2024-06-02T23:04:57Z;[{'id': 5067502601, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067502607, 'qualifierId': 212, 'value': '15.0'}, {'id': 5067502609, 'qualifierId': 213, 'value': '1.71'}, {'id': 5067502605, 'qualifierId': 141, 'value': '54.0'}, {'id': 5067502603, 'qualifierId': 140, 'value': '90.9'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;15,0;;;1,71;54,0;90,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;90,9;54,0;;;;;;;0;0;0;28;Vancouver Whitecaps II;28;FWR;1,0
2694269913;8;12;1;0;29;eo64tqkioegeb09iice2hf8bt;1;7,2;45,4;2024-06-02T23:04:57.075Z;2024-06-07T10:36:57Z;[{'id': 5067502683, 'qualifierId': 140, 'value': '0.0'}, {'id': 5067502699, 'qualifierId': 167}, {'id': 5067502685, 'qualifierId': 141, 'value': '72.4'}, {'id': 5067502681, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067502687, 'qualifierId': 212, 'value': '20.2'}, {'id': 5067502689, 'qualifierId': 213, 'value': '2.00'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;d8l5049gro9iusk2dv69ig8pg;Clearance;;;;;;;;;;20,2;;;2,0;72,4;0,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;0,0;72,4;;;;;;;0;0;0;29;The Town;29;DL;1,0
2694269917;9;6;1;0;31;eo64tqkioegeb09iice2hf8bt;0;1,6;65,8;2024-06-02T23:04:59.315Z;2024-06-07T10:37:04Z;[{'id': 5067502803, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067502873, 'qualifierId': 233, 'value': '12'}, {'id': 5067502805, 'qualifierId': 73}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;d8l5049gro9iusk2dv69ig8pg;Corner Awarded;;;;;;;;;;;;;;;;;;;;12,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;0;31;The Town;31;DL;1,0
2694269909;12;6;1;0;31;ew2zirzye0sw1txr2m33nr25y;1;98,4;34,2;2024-06-02T23:04:59.315Z;2024-06-02T23:05:05Z;[{'id': 5067502841, 'qualifierId': 233, 'value': '9'}, {'id': 5067502713, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067502715, 'qualifierId': 75}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;d8l5049gro9iusk2dv69ig8pg;Corner Awarded;;;;;;;;;;;;;;;;;;;;9,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;0;31;Vancouver Whitecaps II;31;FWR;1,0
2694270071;13;1;1;1;0;ew2zirzye0sw1txr2m33nr25y;0;99,6;0,5;2024-06-02T23:05:28.549Z;2024-06-07T10:37:08Z;[{'id': 5067503441, 'qualifierId': 141, 'value': '44.0'}, {'id': 5067503439, 'qualifierId': 140, 'value': '97.3'}, {'id': 5067503437, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067503431, 'qualifierId': 6}, {'id': 5067503445, 'qualifierId': 213, 'value': '1.65'}, {'id': 5067503429, 'qualifierId': 2}, {'id': 5067503435, 'qualifierId': 224}, {'id': 5071244159, 'qualifierId': 20}, {'id': 5067503433, 'qualifierId': 155}, {'id': 5067503443, 'qualifierId': 212, 'value': '29.7'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;29,7;;;1,65;44,0;97,3;;;;;;;;1,0;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;97,3;44,0;;;;;;;0;0;1;0;Vancouver Whitecaps II;60;MC;1,0
2694270085;10;12;1;1;1;eo64tqkioegeb09iice2hf8bt;1;5,8;64,0;2024-06-02T23:05:29.765Z;2024-06-07T10:37:55Z;[{'id': 5067503529, 'qualifierId': 140, 'value': '24.8'}, {'id': 5067503545, 'qualifierId': 15}, {'id': 5067503525, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067503537, 'qualifierId': 212, 'value': '26.9'}, {'id': 5067503539, 'qualifierId': 213, 'value': '0.73'}, {'id': 5067503533, 'qualifierId': 141, 'value': '90.5'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;d8l5049gro9iusk2dv69ig8pg;Clearance;;;;;;;;;;26,9;;;0,73;90,5;24,8;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;24,8;90,5;;;;;;;0;0;1;1;The Town;61;DC;1,0
2694270125;14;1;1;1;6;ew2zirzye0sw1txr2m33nr25y;1;86,7;10,7;2024-06-02T23:05:34.180Z;2024-06-02T23:05:40Z;[{'id': 5067503761, 'qualifierId': 141, 'value': '23.4'}, {'id': 5067503763, 'qualifierId': 212, 'value': '20.1'}, {'id': 5067503757, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067503765, 'qualifierId': 213, 'value': '2.70'}, {'id': 5067503759, 'qualifierId': 140, 'value': '69.4'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;20,1;;;2,7;23,4;69,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;69,4;23,4;;;;;;;0;0;1;6;Vancouver Whitecaps II;66;MC;1,0
2694270151;15;1;1;1;8;ew2zirzye0sw1txr2m33nr25y;1;67,2;17,0;2024-06-02T23:05:36.677Z;2024-06-07T10:38:14Z;[{'id': 5067503927, 'qualifierId': 213, 'value': '5.54'}, {'id': 5067503915, 'qualifierId': 140, 'value': '73.9'}, {'id': 5067503919, 'qualifierId': 141, 'value': '7.4'}, {'id': 5067503911, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067503923, 'qualifierId': 212, 'value': '9.6'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;9,6;;;5,54;7,4;73,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;73,9;7,4;;;;;;;0;0;1;8;Vancouver Whitecaps II;68;MC;1,0
2694270139;11;83;1;1;14;eo64tqkioegeb09iice2hf8bt;0;18,7;91,4;2024-06-02T23:05:42.229Z;2024-06-02T23:54:50Z;[{'id': 5067622265, 'qualifierId': 399, 'value': '1bmbt6h6bsiimpzxt07cqwfvu'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;d8l5049gro9iusk2dv69ig8pg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;1;14;The Town;74;MC;1,0
2694270155;16;3;1;1;15;ew2zirzye0sw1txr2m33nr25y;0;89,9;7,2;2024-06-02T23:05:43.572Z;2024-06-07T10:38:27Z;[{'id': 5067503935, 'qualifierId': 56, 'value': 'Right'}, {'id': 5067503937, 'qualifierId': 286}, {'id': 5071245053, 'qualifierId': 465}, {'id': 5067504111, 'qualifierId': 233, 'value': '12'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;d8l5049gro9iusk2dv69ig8pg;Take On;;;;;;;;;;;;;;;;;;;1,0;12,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;1;15;Vancouver Whitecaps II;75;MC;1,0
2694270169;12;7;1;1;15;eo64tqkioegeb09iice2hf8bt;1;10,1;92,8;2024-06-02T23:05:43.573Z;2024-06-07T10:38:33Z;[{'id': 5067503991, 'qualifierId': 285}, {'id': 5067504019, 'qualifierId': 233, 'value': '16'}, {'id': 5067503989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071245065, 'qualifierId': 383}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;d8l5049gro9iusk2dv69ig8pg;Tackle;;;;;;;;;;;;;;;;;;;;16,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;1;15;The Town;75;MC;1,0
2694270173;13;49;1;1;16;eo64tqkioegeb09iice2hf8bt;1;15,5;92,4;2024-06-02T23:05:44.317Z;2024-06-07T10:38:35Z;[];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;d8l5049gro9iusk2dv69ig8pg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;1;16;The Town;76;MC;1,0
2694270205;14;4;1;1;21;eo64tqkioegeb09iice2hf8bt;1;26,2;84,8;2024-06-02T23:05:49.173Z;2024-06-07T10:38:48Z;[{'id': 5067504173, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067504301, 'qualifierId': 233, 'value': '17'}, {'id': 5067504175, 'qualifierId': 152}, {'id': 5067504179, 'qualifierId': 285}, {'id': 5067504171, 'qualifierId': 13}, {'id': 5071245255, 'qualifierId': 295}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;d8l5049gro9iusk2dv69ig8pg;Foul;;;;;;;;;;;;;;;;;;;;17,0;1,0;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;1;21;The Town;81;MC;1,0
