id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamKit;value_JerseyNumber;value_Involved;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_Resume;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Zone;value_Angle;value_PassEndY;value_Length;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_SwitchOfPlay;value_Chipped;value_Head;value_LayOff;value_RegularPlay;value_Assist;value_GkYTimeOfGoal;value_GoalmouthY;value_Assisted;value_IndividualPlay;value_GkXTimeOfGoal;value_GkY;value_GoalmouthZ;value_GoalShotTimestamp;value_GoalShotGameClock;value_LowRight;value_BoxLeft;value_SwerveLeft;value_RelatedEventId;value_RightFooted;value_GkX;value_SoloRun;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_IntentionalAssist;value_BoxRight;value_BlockedX;value_FirstTouch;value_Volley;value_BlockedY;value_ParriedSafe;value_Hands;value_HighGkIntervention;value_Reaching;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_TouchTypeControl;value_DeletedEventType;value_TouchTypePass;value_LeftFooted;value_Right;value_OutOfBoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_Cross;value_InSwinger;value_BoxCentre;value_CloseHigh;value_SetPiece;value_TakeOnSpace;value_TakeOnOvertake;value_Overrun;value_LowGkIntervention;value_KeeperThrow;value_ShirtPull/Holding;value_OutSwinger;value_LowCentre;value_ParriedDanger;value_Stooping;value_Feet;value_FantasyAssistTeam;value_HighLeft;value_FollowsADribble;value_NotAssisted;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistId;value_IntendedTackleTarget;value_LeadingToAttempt;value_HitRightPost;value_HitWoodwork;value_BoxDeepLeft;value_RelatedError1Id;value_Standing;value_FloatedCross;value_Straight;value_High;value_BlockedCross;value_Shove/Push;value_FlickOn;value_HighCentre;value_Left;value_CornerTaken;value_CloseRight;value_FromCorner;value_TempPost;value_SmallBoxCentre;value_Handball;value_YellowCard;value_Dissent;value_DrivenCross;value_CloseLeft;value_PlayersCaughtOffside;value_Indirect;value_TouchTypeClearance;value_SixYardBlocked;value_Blocked;value_DefBlock;value_Minutes;value_EndType;value_LowLeft;value_Diving;value_TacticalFoul;value_NotVisible;value_BigChance;value_BlockByHand;value_FreeKick;value_MediumGkIntervention;value_Collected;value_FastBreak;value_NotPastGoalLine;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_LeadingToGoal;value_KeeperTouched;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_OverArm;value_CaptainChange;value_PullBack;value_Deflection;value_Caught;value_SmallBoxRight;value_CloseRightAndHigh;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2731985497;605;1;2;72;5;bd0378yx50xpdcgwkt9p9bmz8;1;32,8;11,7;2024-10-06T18:36:28.680Z;2024-10-06T18:36:30Z;[{'id': 5274765327, 'qualifierId': 141, 'value': '34.5'}, {'id': 5274765323, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274765329, 'qualifierId': 212, 'value': '17.1'}, {'id': 5274765331, 'qualifierId': 213, 'value': '1.14'}, {'id': 5274765325, 'qualifierId': 140, 'value': '39.6'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;39,6;;1,14;34,5;17,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;39,6;34,5;;;;;;;0;0;72;5;Orlando City B;4325;DC;1,0
2731985545;606;1;2;72;7;bd0378yx50xpdcgwkt9p9bmz8;1;39,6;34,5;2024-10-06T18:36:30.291Z;2024-10-06T18:36:32Z;[{'id': 5274765573, 'qualifierId': 141, 'value': '47.3'}, {'id': 5274765577, 'qualifierId': 213, 'value': '1.12'}, {'id': 5274765569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274765575, 'qualifierId': 212, 'value': '9.7'}, {'id': 5274765571, 'qualifierId': 140, 'value': '43.6'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;43,6;;1,12;47,3;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;43,6;47,3;;;;;;;0;0;72;7;Orlando City B;4327;Sub;1,0
2731985605;607;1;2;72;9;bd0378yx50xpdcgwkt9p9bmz8;1;45,7;50,1;2024-10-06T18:36:32.357Z;2024-10-06T18:36:35Z;[{'id': 5274765867, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274765873, 'qualifierId': 212, 'value': '21.5'}, {'id': 5274765871, 'qualifierId': 141, 'value': '71.2'}, {'id': 5274765869, 'qualifierId': 140, 'value': '61.0'}, {'id': 5274765875, 'qualifierId': 213, 'value': '0.73'}];4bpxi7ovrhew3zkp53781lyei;M. Pinto;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;61,0;;0,73;71,2;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;61,0;71,2;;;;;;;0;0;72;9;Orlando City B;4329;AMC;1,0
2731985717;608;1;2;72;12;bd0378yx50xpdcgwkt9p9bmz8;1;63,0;72,1;2024-10-06T18:36:34.870Z;2024-10-06T18:36:43Z;[{'id': 5274766503, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274766509, 'qualifierId': 212, 'value': '17.2'}, {'id': 5274766505, 'qualifierId': 140, 'value': '72.3'}, {'id': 5274766507, 'qualifierId': 141, 'value': '93.0'}, {'id': 5274766511, 'qualifierId': 213, 'value': '0.97'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;72,3;;0,97;93,0;17,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;72,3;93,0;;;;;;;0;0;72;12;Orlando City B;4332;MC;1,0
2731985763;609;1;2;72;20;bd0378yx50xpdcgwkt9p9bmz8;1;81,8;72,7;2024-10-06T18:36:42.933Z;2024-10-06T18:36:45Z;[{'id': 5274766743, 'qualifierId': 213, 'value': '3.48'}, {'id': 5274766737, 'qualifierId': 140, 'value': '70.6'}, {'id': 5274766739, 'qualifierId': 141, 'value': '66.6'}, {'id': 5274766741, 'qualifierId': 212, 'value': '12.5'}, {'id': 5274766735, 'qualifierId': 56, 'value': 'Center'}];aw9qtyjb4wdifiixi139m96cq;G. Valenzuela;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;70,6;;3,48;66,6;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;70,6;66,6;;;;;;;0;0;72;20;Orlando City B;4340;MC;1,0
2731985793;610;1;2;72;22;bd0378yx50xpdcgwkt9p9bmz8;1;72,7;72,1;2024-10-06T18:36:45.001Z;2024-10-06T18:36:47Z;[{'id': 5274766907, 'qualifierId': 212, 'value': '7.3'}, {'id': 5274766903, 'qualifierId': 140, 'value': '66.4'}, {'id': 5274766909, 'qualifierId': 213, 'value': '2.70'}, {'id': 5274766901, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274766905, 'qualifierId': 141, 'value': '76.7'}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;66,4;;2,7;76,7;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;66,4;76,7;;;;;;;0;0;72;22;Orlando City B;4342;FW;1,0
2731985829;611;1;2;72;24;bd0378yx50xpdcgwkt9p9bmz8;1;66,4;76,7;2024-10-06T18:36:46.879Z;2024-10-06T18:36:49Z;[{'id': 5274767095, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274767103, 'qualifierId': 213, 'value': '4.58'}, {'id': 5274767099, 'qualifierId': 141, 'value': '56.3'}, {'id': 5274767101, 'qualifierId': 212, 'value': '14.0'}, {'id': 5274767097, 'qualifierId': 140, 'value': '64.6'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;64,6;;4,58;56,3;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;64,6;56,3;;;;;;;0;0;72;24;Orlando City B;4344;MC;1,0
2731985915;612;1;2;72;26;bd0378yx50xpdcgwkt9p9bmz8;1;65,6;47,8;2024-10-06T18:36:49.476Z;2024-10-06T18:36:55Z;[{'id': 5274767677, 'qualifierId': 212, 'value': '25.4'}, {'id': 5274767679, 'qualifierId': 213, 'value': '5.28'}, {'id': 5274767673, 'qualifierId': 140, 'value': '78.7'}, {'id': 5274767675, 'qualifierId': 141, 'value': '16.4'}, {'id': 5274767671, 'qualifierId': 56, 'value': 'Right'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;78,7;;5,28;16,4;25,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;78,7;16,4;;;;;;;0;0;72;26;Orlando City B;4346;Sub;1,0
2731985951;613;1;2;72;32;bd0378yx50xpdcgwkt9p9bmz8;1;80,7;15,9;2024-10-06T18:36:55.003Z;2024-10-06T18:36:57Z;[{'id': 5274767845, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274767853, 'qualifierId': 213, 'value': '1.93'}, {'id': 5274767847, 'qualifierId': 140, 'value': '76.3'}, {'id': 5274767849, 'qualifierId': 141, 'value': '34.0'}, {'id': 5274767851, 'qualifierId': 212, 'value': '13.1'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;76,3;;1,93;34,0;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;76,3;34,0;;;;;;;0;0;72;32;Orlando City B;4352;DMR;1,0
2731985979;614;1;2;72;34;bd0378yx50xpdcgwkt9p9bmz8;1;76,3;34,0;2024-10-06T18:36:56.927Z;2024-10-06T18:36:59Z;[{'id': 5274768017, 'qualifierId': 213, 'value': '4.70'}, {'id': 5274768013, 'qualifierId': 141, 'value': '14.3'}, {'id': 5274768009, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274768011, 'qualifierId': 140, 'value': '76.1'}, {'id': 5274768015, 'qualifierId': 212, 'value': '13.4'}];aw9qtyjb4wdifiixi139m96cq;G. Valenzuela;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;76,1;;4,7;14,3;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;76,1;14,3;;;;;;;0;0;72;34;Orlando City B;4354;MC;1,0
2731986031;615;1;2;72;36;bd0378yx50xpdcgwkt9p9bmz8;1;76,1;14,3;2024-10-06T18:36:59.306Z;2024-10-06T18:37:02Z;[{'id': 5274768383, 'qualifierId': 213, 'value': '2.56'}, {'id': 5274768379, 'qualifierId': 141, 'value': '24.4'}, {'id': 5274768377, 'qualifierId': 140, 'value': '66.2'}, {'id': 5274768375, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274768381, 'qualifierId': 212, 'value': '12.5'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;66,2;;2,56;24,4;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;66,2;24,4;;;;;;;0;0;72;36;Orlando City B;4356;DC;1,0
2731986057;616;1;2;72;39;bd0378yx50xpdcgwkt9p9bmz8;1;66,2;24,4;2024-10-06T18:37:02.562Z;2024-10-06T18:37:04Z;[{'id': 5274768513, 'qualifierId': 141, 'value': '9.8'}, {'id': 5274768517, 'qualifierId': 213, 'value': '5.34'}, {'id': 5274768511, 'qualifierId': 140, 'value': '73.1'}, {'id': 5274768509, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274768515, 'qualifierId': 212, 'value': '12.3'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;73,1;;5,34;9,8;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;73,1;9,8;;;;;;;0;0;72;39;Orlando City B;4359;Sub;1,0
2731986119;617;1;2;72;41;bd0378yx50xpdcgwkt9p9bmz8;1;71,0;9,1;2024-10-06T18:37:04.330Z;2024-10-06T18:37:16Z;[{'id': 5274768987, 'qualifierId': 141, 'value': '24.4'}, {'id': 5274768989, 'qualifierId': 212, 'value': '10.4'}, {'id': 5274768991, 'qualifierId': 213, 'value': '1.50'}, {'id': 5274768983, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274768985, 'qualifierId': 140, 'value': '71.7'}, {'id': 5274769659, 'qualifierId': 210, 'value': '13'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;1,0;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;71,7;;1,5;24,4;10,4;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;71,7;24,4;;;;;;;0;0;72;41;Orlando City B;4361;DC;1,0
2731986121;618;13;2;72;44;bd0378yx50xpdcgwkt9p9bmz8;1;75,6;31,5;2024-10-06T18:37:07.460Z;2024-10-06T18:37:16Z;[{'id': 5274769015, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274769679, 'qualifierId': 55, 'value': '617'}, {'id': 5274769675, 'qualifierId': 29}, {'id': 5274769685, 'qualifierId': 103, 'value': '55.6'}, {'id': 5274769687, 'qualifierId': 215}, {'id': 5274769013, 'qualifierId': 18}, {'id': 5274769683, 'qualifierId': 102, 'value': '46.2'}, {'id': 5274769225, 'qualifierId': 20}, {'id': 5274769009, 'qualifierId': 22}, {'id': 5274769695, 'qualifierId': 230, 'value': '98.2'}, {'id': 5274769673, 'qualifierId': 85}, {'id': 5274769699, 'qualifierId': 231, 'value': '48.4'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;laacxwj84odyebfz8uepa4gk;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;46,2;1,0;1,0;;48,4;55,6;;;;;;617,0;1,0;98,2;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;46,2;55.6;617,0;2l6v8ab245wzmb1litvkir1ii;0;0;72;44;Orlando City B;4364;DMR;1,0
2731986135;619;5;2;72;46;bd0378yx50xpdcgwkt9p9bmz8;0;100,6;46,4;2024-10-06T18:37:09.538Z;2024-10-06T18:38:59Z;[{'id': 5274769077, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274769081, 'qualifierId': 346}, {'id': 5274769929, 'qualifierId': 233, 'value': '644'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;laacxwj84odyebfz8uepa4gk;Out;;;;;;;;;;;;;;;;;;;644,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;72;46;Orlando City B;4366;DMR;1,0
2731986257;644;5;2;72;46;479lsfr4cwlzewpbuda3y2xv4;1;-0,6;53,6;2024-10-06T18:37:09.538Z;2024-10-06T18:38:59Z;[{'id': 5274769855, 'qualifierId': 233, 'value': '619'}, {'id': 5274769843, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274769845, 'qualifierId': 346}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;laacxwj84odyebfz8uepa4gk;Out;;;;;;;;;;;;;;;;;;;619,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;72;46;Cincinnati II;4366;MC;1,0
2731986291;645;1;2;72;55;479lsfr4cwlzewpbuda3y2xv4;1;5,0;56,3;2024-10-06T18:37:18.434Z;2024-10-06T18:37:20Z;[{'id': 5274770027, 'qualifierId': 212, 'value': '15.7'}, {'id': 5274770033, 'qualifierId': 237}, {'id': 5274770029, 'qualifierId': 213, 'value': '4.90'}, {'id': 5274770023, 'qualifierId': 140, 'value': '7.8'}, {'id': 5274770015, 'qualifierId': 124}, {'id': 5274770025, 'qualifierId': 141, 'value': '33.6'}, {'id': 5274770019, 'qualifierId': 56, 'value': 'Back'}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;7,8;;4,9;33,6;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;7,8;33,6;;;;;;;0;0;72;55;Cincinnati II;4375;GK;1,0
2731986373;646;1;2;72;57;479lsfr4cwlzewpbuda3y2xv4;1;11,2;34,0;2024-10-06T18:37:20.625Z;2024-10-06T18:37:25Z;[{'id': 5274770525, 'qualifierId': 141, 'value': '11.1'}, {'id': 5274770521, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274770531, 'qualifierId': 213, 'value': '5.36'}, {'id': 5274770527, 'qualifierId': 212, 'value': '19.6'}, {'id': 5274770523, 'qualifierId': 140, 'value': '22.5'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;22,5;;5,36;11,1;19,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;22,5;11,1;;;;;;;0;0;72;57;Cincinnati II;4377;DL;1,0
2731986431;647;1;2;73;2;479lsfr4cwlzewpbuda3y2xv4;1;28,7;10,4;2024-10-06T18:37:25.186Z;2024-10-06T18:37:28Z;[{'id': 5274770893, 'qualifierId': 213, 'value': '5.61'}, {'id': 5274770885, 'qualifierId': 141, 'value': '1.9'}, {'id': 5274770879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274770883, 'qualifierId': 140, 'value': '35.6'}, {'id': 5274770889, 'qualifierId': 212, 'value': '9.3'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;35,6;;5,61;1,9;9,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;35,6;1,9;;;;;;;0;0;73;2;Cincinnati II;4382;DR;1,0
2731986467;648;1;2;73;5;479lsfr4cwlzewpbuda3y2xv4;0;33,3;3,9;2024-10-06T18:37:27.939Z;2024-10-06T18:37:31Z;[{'id': 5274771059, 'qualifierId': 212, 'value': '27.8'}, {'id': 5274771045, 'qualifierId': 155}, {'id': 5274771057, 'qualifierId': 141, 'value': '44.5'}, {'id': 5274771053, 'qualifierId': 140, 'value': '30.6'}, {'id': 5274771061, 'qualifierId': 213, 'value': '1.67'}, {'id': 5274771049, 'qualifierId': 56, 'value': 'Back'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;30,6;;1,67;44,5;27,8;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;30,6;44,5;;;;;;;0;0;73;5;Cincinnati II;4385;Sub;1,0
2731986479;620;49;2;73;7;bd0378yx50xpdcgwkt9p9bmz8;1;69,9;41,2;2024-10-06T18:37:29.942Z;2024-10-06T18:37:30Z;[];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;laacxwj84odyebfz8uepa4gk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;73;7;Orlando City B;4387;FW;1,0
2731986605;621;1;2;73;10;bd0378yx50xpdcgwkt9p9bmz8;1;69,7;50,3;2024-10-06T18:37:33.151Z;2024-10-06T18:37:45Z;[{'id': 5274771757, 'qualifierId': 213, 'value': '1.95'}, {'id': 5274773005, 'qualifierId': 210, 'value': '15'}, {'id': 5274771749, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274771753, 'qualifierId': 141, 'value': '61.7'}, {'id': 5274771751, 'qualifierId': 140, 'value': '66.8'}, {'id': 5274771755, 'qualifierId': 212, 'value': '8.3'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;1,0;laacxwj84odyebfz8uepa4gk;Pass;;;;;;;;;;;66,8;;1,95;61,7;8,3;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;66,8;61,7;;;;;;;0;0;73;10;Orlando City B;4390;FW;1,0
