id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_TeamKit;value_Captain;value_Resume;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndY;value_PassEndX;value_KickOff;value_Length;value_Chipped;value_LongBall;value_TouchTypeClearance;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_High;value_Defensive;value_Offensive;value_HeadPass;value_Launch;value_LowGkIntervention;value_Left;value_InSwinger;value_Cross;value_CornerTaken;value_RightFooted;value_Head;value_FlickOn;value_DeletedEventType;value_TakeOnSpace;value_OutOfPlay;value_TouchTypeControl;value_NextEventThrowIn;value_ThrowIn;value_NotVisible;value_IntentionalAssist;value_Assist;value_RegularPlay;value_RelatedEventId;value_Assisted;value_BlockedX;value_LeftFooted;value_HighCentre;value_OutOfBoxCentre;value_GoalmouthY;value_GoalmouthZ;value_BlockedY;value_FirstTouch;value_Standing;value_MediumGkIntervention;value_Collected;value_Hands;value_KeeperThrow;value_IndividualPlay;value_GkY;value_Volley;value_GkX;value_LowCentre;value_Blocked;value_DefBlock;value_BoxLeft;value_Right;value_Low;value_Direct;value_AttemptedTackle;value_Foul;value_NotAssisted;value_FreeKick;value_ByWall;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_TakeOnOvertake;value_TouchTypePass;value_SwitchOfPlay;value_BlockedPass;value_IntendedTackleTarget;value_BoxRight;value_ParriedSafe;value_Diving;value_InjuredPlayerId;value_Injury;value_Defensive1V1;value_Shove/Push;value_DrivenCross;value_Straight;value_OutSwinger;value_SetPiece;value_BoxCentre;value_CloseHigh;value_LowRight;value_LowLeft;value_FromCorner;value_OverArm;value_HighRight;value_ShirtPull/Holding;value_LayOff;value_BlockedCross;value_LeadingToGoal;value_GkYTimeOfGoal;value_SoloRun;value_GkXTimeOfGoal;value_RelatedError1Id;value_GoalShotGameClock;value_GoalShotTimestamp;value_ParriedDanger;value_HighGkIntervention;value_Deflection;value_BigChance;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_Minutes;value_DangerousPlay;value_SeriousFoul;value_RedCard;value_EndType;value_TacticalFoul;value_YellowCard;value_PenaltyTakerId;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Scored;value_IncorrectOutOfPlayDecision;value_SixYardBlocked;value_GkKickFromHands;value_Strong;value_HighLeft;value_SmallBoxCentre;value_FloatedCross;value_Stooping;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_CloseLeft;value_FastBreak;value_SwerveLeft;value_CloseRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728521993;695;1;2;79;37;4g68p0t2f5jzhzfr67i2rj1ex;1;51,7;33,9;2024-09-29T22:42:21.420Z;2024-09-29T22:42:27Z;[{'id': 5255878787, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255878789, 'qualifierId': 140, 'value': '65.0'}, {'id': 5255878785, 'qualifierId': 3}, {'id': 5255878791, 'qualifierId': 141, 'value': '42.6'}, {'id': 5255878793, 'qualifierId': 212, 'value': '15.2'}, {'id': 5255878795, 'qualifierId': 213, 'value': '0.40'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;0,4;42,6;65,0;;15,2;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;65,0;42,6;;;;;;;;0;79;37;New England II;4777;DL;1,0
2728522033;697;49;2;79;41;4g68p0t2f5jzhzfr67i2rj1ex;1;65,1;44,3;2024-09-29T22:42:25.053Z;2024-09-29T22:42:31Z;[];es0bxxdxf6bco25evmg19ic4;M. Sofo;;hi2rnnbv4qjodrk0n8263gus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;79;41;New England II;4781;FW;1,0
2728522003;696;43;2;79;42;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-09-29T22:42:26.302Z;2024-10-03T12:15:19Z;[{'id': 5262342891, 'qualifierId': 144, 'value': '50'}, {'id': 5255878897, 'qualifierId': 233, 'value': '732'}, {'id': 5255878827, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255878829, 'qualifierId': 286, 'value': '0'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;hi2rnnbv4qjodrk0n8263gus;Deleted event;;;;;;;;;;;;;;;;;;;;732,0;;;;0,0;;;;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;79;42;New England II;4782;FW;1,0
2728521997;732;43;2;79;42;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-09-29T22:42:26.303Z;2024-10-03T12:15:20Z;[{'id': 5262342917, 'qualifierId': 144, 'value': '7'}, {'id': 5255878813, 'qualifierId': 285, 'value': '0'}, {'id': 5255878811, 'qualifierId': 56, 'value': 'Back'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;hi2rnnbv4qjodrk0n8263gus;Deleted event;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;79;42;New York RB II;4782;Sub;1,0
2728522009;733;49;2;79;43;csntc7hucmo21gknxc5y0kc4q;1;27,0;48,7;2024-09-29T22:42:27.104Z;2024-09-29T22:42:27Z;[];anysxg2z6niqapc5m3f4tzims;J. Bolma;;hi2rnnbv4qjodrk0n8263gus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;79;43;New York RB II;4783;Sub;1,0
2728522031;734;1;2;79;43;csntc7hucmo21gknxc5y0kc4q;1;27,0;48,7;2024-09-29T22:42:27.423Z;2024-09-29T22:42:29Z;[{'id': 5255878937, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255878943, 'qualifierId': 212, 'value': '9.7'}, {'id': 5255878941, 'qualifierId': 141, 'value': '54.5'}, {'id': 5255878939, 'qualifierId': 140, 'value': '18.6'}, {'id': 5255878945, 'qualifierId': 213, 'value': '2.72'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;2,72;54,5;18,6;;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;18,6;54,5;;;;;;;;0;79;43;New York RB II;4783;Sub;1,0
2728522055;735;1;2;79;45;csntc7hucmo21gknxc5y0kc4q;1;14,9;56,1;2024-09-29T22:42:29.007Z;2024-09-29T22:42:31Z;[{'id': 5255879055, 'qualifierId': 141, 'value': '50.3'}, {'id': 5255879053, 'qualifierId': 140, 'value': '6.5'}, {'id': 5255879059, 'qualifierId': 213, 'value': '3.56'}, {'id': 5255879051, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255879057, 'qualifierId': 212, 'value': '9.7'}];et772m1f5cqceeffckpnty1p0;E. Klein;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;3,56;50,3;6,5;;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;6,5;50,3;;;;;;;;0;79;45;New York RB II;4785;MC;1,0
2728522105;736;1;2;79;47;csntc7hucmo21gknxc5y0kc4q;0;6,8;50,6;2024-09-29T22:42:30.863Z;2024-09-29T22:42:34Z;[{'id': 5255879315, 'qualifierId': 212, 'value': '39.3'}, {'id': 5255879317, 'qualifierId': 213, 'value': '0.45'}, {'id': 5255879313, 'qualifierId': 141, 'value': '75.6'}, {'id': 5255879319, 'qualifierId': 1}, {'id': 5255879311, 'qualifierId': 140, 'value': '40.5'}, {'id': 5255879309, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255879307, 'qualifierId': 157}];opnutov04c33y3gq2fjpkaac;J. Gunn;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;0,45;75,6;40,5;;39,3;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;40,5;75,6;;;;;;;;0;79;47;New York RB II;4787;GK;1,0
2728522135;698;44;2;79;51;4g68p0t2f5jzhzfr67i2rj1ex;1;60,2;26,4;2024-09-29T22:42:35.533Z;2024-09-29T22:57:08Z;[{'id': 5255879537, 'qualifierId': 233, 'value': '737'}, {'id': 5255879489, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255879491, 'qualifierId': 286}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;hi2rnnbv4qjodrk0n8263gus;Aerial;;;;;;;;;;;;;;;;;;;;737,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;79;51;New England II;4791;DR;1,0
2728522143;737;44;2;79;51;csntc7hucmo21gknxc5y0kc4q;0;39,8;73,6;2024-09-29T22:42:35.534Z;2024-09-29T22:57:08Z;[{'id': 5255879553, 'qualifierId': 233, 'value': '698'}, {'id': 5255879525, 'qualifierId': 285}, {'id': 5255879523, 'qualifierId': 56, 'value': 'Back'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;hi2rnnbv4qjodrk0n8263gus;Aerial;;;;;;;;;;;;;;;;;;;;698,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;79;51;New York RB II;4791;DC;1,0
2728522139;699;61;2;79;51;4g68p0t2f5jzhzfr67i2rj1ex;1;62,4;31,8;2024-09-29T22:42:35.651Z;2024-10-03T12:46:34Z;[{'id': 5255879513, 'qualifierId': 56, 'value': 'Center'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;hi2rnnbv4qjodrk0n8263gus;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;79;51;New England II;4791;DR;1,0
2728522169;700;49;2;79;55;4g68p0t2f5jzhzfr67i2rj1ex;1;70,2;31,1;2024-09-29T22:42:39.229Z;2024-09-29T22:42:39Z;[];afqry84j23xgkhqryrontj190;I. Kasule;;hi2rnnbv4qjodrk0n8263gus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;79;55;New England II;4795;MR;1,0
2728522201;701;1;2;79;55;4g68p0t2f5jzhzfr67i2rj1ex;1;70,3;31,1;2024-09-29T22:42:39.677Z;2024-09-29T22:42:42Z;[{'id': 5255879841, 'qualifierId': 213, 'value': '5.67'}, {'id': 5255879839, 'qualifierId': 212, 'value': '16.6'}, {'id': 5255879831, 'qualifierId': 140, 'value': '83.2'}, {'id': 5255879829, 'qualifierId': 56, 'value': 'Right'}, {'id': 5255879835, 'qualifierId': 141, 'value': '17.0'}];afqry84j23xgkhqryrontj190;I. Kasule;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;5,67;17,0;83,2;;16,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;83,2;17,0;;;;;;;;0;79;55;New England II;4795;MR;1,0
2728522231;702;1;2;79;58;4g68p0t2f5jzhzfr67i2rj1ex;1;81,4;17,6;2024-09-29T22:42:42.061Z;2024-09-29T22:42:43Z;[{'id': 5255879965, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255879967, 'qualifierId': 140, 'value': '73.3'}, {'id': 5255879973, 'qualifierId': 213, 'value': '2.36'}, {'id': 5255879971, 'qualifierId': 212, 'value': '12.0'}, {'id': 5255879969, 'qualifierId': 141, 'value': '30.0'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;2,36;30,0;73,3;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;73,3;30,0;;;;;;;;0;79;58;New England II;4798;FW;1,0
2728522235;703;1;2;79;59;4g68p0t2f5jzhzfr67i2rj1ex;0;71,1;32,8;2024-09-29T22:42:43.613Z;2024-09-29T22:42:44Z;[{'id': 5255880005, 'qualifierId': 212, 'value': '7.3'}, {'id': 5255879999, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255880007, 'qualifierId': 213, 'value': '0.92'}, {'id': 5255880001, 'qualifierId': 140, 'value': '75.3'}, {'id': 5255880003, 'qualifierId': 141, 'value': '41.3'}];afqry84j23xgkhqryrontj190;I. Kasule;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;0,92;41,3;75,3;;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;75,3;41,3;;;;;;;;0;79;59;New England II;4799;MR;1,0
2728522223;738;8;2;80;0;csntc7hucmo21gknxc5y0kc4q;1;28,2;51,9;2024-09-29T22:42:44.344Z;2024-10-03T12:15:55Z;[{'id': 5255879923, 'qualifierId': 56, 'value': 'Back'}, {'id': 5262344047, 'qualifierId': 385}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;hi2rnnbv4qjodrk0n8263gus;Interception;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;80;0;New York RB II;4800;Sub;1,0
2728522265;704;1;2;80;0;4g68p0t2f5jzhzfr67i2rj1ex;0;79,3;50,1;2024-09-29T22:42:44.557Z;2024-10-03T12:16:54Z;[{'id': 5255880127, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255880135, 'qualifierId': 213, 'value': '3.88'}, {'id': 5255880129, 'qualifierId': 140, 'value': '75.5'}, {'id': 5255880131, 'qualifierId': 141, 'value': '44.8'}, {'id': 5255880133, 'qualifierId': 212, 'value': '5.4'}];4akvdujqbywk628gok9xbh2j8;F. Ssebufu;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;3,88;44,8;75,5;;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;75,5;44,8;;;;;;;;0;80;0;New England II;4800;Sub;1,0
2728522251;739;49;2;80;2;csntc7hucmo21gknxc5y0kc4q;1;30,7;58,2;2024-09-29T22:42:46.096Z;2024-09-29T22:42:46Z;[];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;hi2rnnbv4qjodrk0n8263gus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;80;2;New York RB II;4802;Sub;1,0
2728522313;740;1;2;80;2;csntc7hucmo21gknxc5y0kc4q;1;30,7;58,2;2024-09-29T22:42:46.479Z;2024-09-29T22:42:49Z;[{'id': 5255880349, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255880355, 'qualifierId': 212, 'value': '9.5'}, {'id': 5255880353, 'qualifierId': 141, 'value': '71.4'}, {'id': 5255880351, 'qualifierId': 140, 'value': '27.7'}, {'id': 5255880357, 'qualifierId': 213, 'value': '1.91'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;1,91;71,4;27,7;;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;27,7;71,4;;;;;;;;0;80;2;New York RB II;4802;Sub;1,0
2728522285;705;83;2;80;4;4g68p0t2f5jzhzfr67i2rj1ex;0;77,5;39,6;2024-09-29T22:42:47.981Z;2024-10-03T12:46:01Z;[{'id': 5255880443, 'qualifierId': 399, 'value': '5adul4r3hifu5x4tv8efr05ey'}];e4rpnf90oa672lcm8ego7vllg;R. Mosquera;;hi2rnnbv4qjodrk0n8263gus;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;80;4;New England II;4804;ML;1,0
2728522335;706;43;2;80;5;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-09-29T22:42:49.440Z;2024-10-03T12:17:42Z;[{'id': 5255880467, 'qualifierId': 286, 'value': '0'}, {'id': 5255880465, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255880513, 'qualifierId': 233, 'value': '741'}, {'id': 5262347473, 'qualifierId': 144, 'value': '45'}];afqry84j23xgkhqryrontj190;I. Kasule;;hi2rnnbv4qjodrk0n8263gus;Deleted event;;;;;;;;;;;;;;;;;;;;741,0;;;;0,0;;;;;;;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;80;5;New England II;4805;MR;1,0
2728522319;741;43;2;80;5;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-09-29T22:42:49.440Z;2024-10-03T12:17:44Z;[{'id': 5255880383, 'qualifierId': 285, 'value': '0'}, {'id': 5262347521, 'qualifierId': 144, 'value': '3'}, {'id': 5255880381, 'qualifierId': 56, 'value': 'Back'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;hi2rnnbv4qjodrk0n8263gus;Deleted event;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;80;5;New York RB II;4805;Sub;1,0
2728522333;742;1;2;80;6;csntc7hucmo21gknxc5y0kc4q;1;28,8;65,1;2024-09-29T22:42:49.871Z;2024-09-29T22:42:52Z;[{'id': 5255880451, 'qualifierId': 140, 'value': '36.0'}, {'id': 5255880453, 'qualifierId': 141, 'value': '47.3'}, {'id': 5255880457, 'qualifierId': 213, 'value': '5.27'}, {'id': 5255880455, 'qualifierId': 212, 'value': '14.3'}, {'id': 5255880449, 'qualifierId': 56, 'value': 'Back'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;hi2rnnbv4qjodrk0n8263gus;Pass;;;;;;;;;;;5,27;47,3;36,0;;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;36,0;47,3;;;;;;;;0;80;6;New York RB II;4806;Sub;1,0
2728522373;707;45;2;80;7;4g68p0t2f5jzhzfr67i2rj1ex;0;67,0;53,4;2024-09-29T22:42:51.503Z;2024-10-03T12:17:53Z;[{'id': 5255880617, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255935181, 'qualifierId': 286}, {'id': 5255880721, 'qualifierId': 233, 'value': '743'}];80p7shawtxjiydizsg5fo5a1g;A. Mehmeti;;hi2rnnbv4qjodrk0n8263gus;Challenge;;;;;;;;;;;;;;;;;;;;743,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;80;7;New England II;4807;Sub;1,0
2728522363;743;3;2;80;7;csntc7hucmo21gknxc5y0kc4q;1;33,0;46,6;2024-09-29T22:42:51.503Z;2024-10-03T12:17:58Z;[{'id': 5255880743, 'qualifierId': 285}, {'id': 5255880581, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255880675, 'qualifierId': 233, 'value': '707'}, {'id': 5262347933, 'qualifierId': 464}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;hi2rnnbv4qjodrk0n8263gus;Take On;;;;;;;;;;;;;;;;;;;;707,0;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;80;7;New York RB II;4807;Sub;1,0
2728522385;708;45;2;80;8;4g68p0t2f5jzhzfr67i2rj1ex;0;62,8;56,2;2024-09-29T22:42:52.063Z;2024-09-29T22:42:57Z;[{'id': 5255880779, 'qualifierId': 233, 'value': '744'}, {'id': 5255880775, 'qualifierId': 285}, {'id': 5255880685, 'qualifierId': 56, 'value': 'Center'}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;hi2rnnbv4qjodrk0n8263gus;Challenge;;;;;;;;;;;;;;;;;;;;744,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;80;8;New England II;4808;Sub;1,0
2728522389;744;3;2;80;8;csntc7hucmo21gknxc5y0kc4q;1;37,2;43,8;2024-09-29T22:42:52.063Z;2024-10-03T12:18:07Z;[{'id': 5255880747, 'qualifierId': 286}, {'id': 5255880745, 'qualifierId': 56, 'value': 'Back'}, {'id': 5262348161, 'qualifierId': 464}, {'id': 5255880795, 'qualifierId': 233, 'value': '708'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;hi2rnnbv4qjodrk0n8263gus;Take On;;;;;;;;;;;;;;;;;;;;708,0;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;80;8;New York RB II;4808;Sub;1,0
