id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_PlayerPosition;value_TeamFormation;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_PassEndY;value_Zone;value_PassEndX;value_KickOff;value_Angle;value_Length;value_Launch;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_FlickOn;value_HeadPass;value_IntendedTackleTarget;value_RightFooted;value_Cross;value_Chipped;value_OutSwinger;value_Offensive;value_BlockedPass;value_BlockedCross;value_TouchTypeClearance;value_Defensive;value_FloatedCross;value_LeftFooted;value_Straight;value_TouchTypeControl;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_TouchTypePass;value_DeletedEventType;value_LayOff;value_TakeOnOvertake;value_OutOfPlay;value_Head;value_BlockedClearance;value_TakeOnSpace;value_ShirtPull/Holding;value_Assist;value_IntentionalAssist;value_ThroughBall;value_RegularPlay;value_GoalmouthZ;value_LowCentre;value_RelatedEventId;value_Assisted;value_BoxRight;value_BlockedX;value_BlockedY;value_GoalmouthY;value_Stooping;value_LowGkIntervention;value_Collected;value_Hands;value_NotVisible;value_GkStart;value_Shove/Push;value_SetPiece;value_GkY;value_NotAssisted;value_HighRight;value_IndividualPlay;value_BoxCentre;value_GkX;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_CloseLeft;value_SmallBoxCentre;value_FromCorner;value_BigChance;value_FirstTouch;value_MediumGkIntervention;value_GkHoof;value_High;value_CloseHigh;value_RecklessOffence;value_YellowCard;value_OutOfBoxCentre;value_FreeKick;value_Standing;value_KeeperThrow;value_Sliding;value_OtherBodyPart;value_ParriedSafe;value_OverhitCross;value_InjuredPlayerId;value_Injury;value_PlayersCaughtOffside;value_Indirect;value_GkXTimeOfGoal;value_LowLeft;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_Tap;value_OverArm;value_Overrun;value_NotRetreating;value_Weak;value_Volley;value_NotPastGoalLine;value_CloseRight;value_HighGkIntervention;value_KeeperTouched;value_Deflection;value_Blocked;value_DefBlock;value_PullBack;value_Minutes;value_BoxLeft;value_EndType;value_PenaltyTakerId;value_Penalty;value_DeniedGoalScoringOpp;value_Diving;value_Scored;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_LowRight;value_FollowsADribble;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_FastBreak;value_35Right;value_Reaching;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2740339473;323;1;1;46;49;5b4ccd62yeeqdl2qk6jzsmjv8;1;75,8;89,6;2024-10-27T18:53:00.314Z;2024-10-27T18:53:05Z;[{'id': 5320436589, 'qualifierId': 56, 'value': 'Center'}, {'id': 5320436591, 'qualifierId': 140, 'value': '83.2'}, {'id': 5320436595, 'qualifierId': 212, 'value': '16.7'}, {'id': 5320436593, 'qualifierId': 141, 'value': '67.8'}, {'id': 5320436597, 'qualifierId': 213, 'value': '5.20'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;67,8;;83,2;;5,2;16,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;83,2;67,8;;;;;;;;0;46;49;Chicago Fire II;2809;DC;1,0
2740339523;324;1;1;46;54;5b4ccd62yeeqdl2qk6jzsmjv8;1;81,8;63,4;2024-10-27T18:53:05.289Z;2024-10-27T18:53:53Z;[{'id': 5320439863, 'qualifierId': 210, 'value': '15'}, {'id': 5320436791, 'qualifierId': 212, 'value': '5.2'}, {'id': 5320436787, 'qualifierId': 140, 'value': '84.7'}, {'id': 5320436789, 'qualifierId': 141, 'value': '69.6'}, {'id': 5320439865, 'qualifierId': 154}, {'id': 5320436793, 'qualifierId': 213, 'value': '0.95'}, {'id': 5320436785, 'qualifierId': 56, 'value': 'Center'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;1,0;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;69,6;;84,7;;0,95;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;84,7;69,6;;;;;;;;0;46;54;Chicago Fire II;2814;FWR;1,0
2740339529;325;15;1;46;55;5b4ccd62yeeqdl2qk6jzsmjv8;1;84,8;68,1;2024-10-27T18:53:07.146Z;2024-10-31T05:17:33Z;[{'id': 5320439897, 'qualifierId': 154}, {'id': 5320439581, 'qualifierId': 72}, {'id': 5320439913, 'qualifierId': 102, 'value': '49.4'}, {'id': 5328906871, 'qualifierId': 328}, {'id': 5320439919, 'qualifierId': 146, 'value': '89.7'}, {'id': 5320439903, 'qualifierId': 55, 'value': '324'}, {'id': 5320439921, 'qualifierId': 147, 'value': '62.1'}, {'id': 5320439925, 'qualifierId': 231, 'value': '52.2'}, {'id': 5320439951, 'qualifierId': 233, 'value': '372'}, {'id': 5320439917, 'qualifierId': 103, 'value': '19'}, {'id': 5320436823, 'qualifierId': 64}, {'id': 5320439923, 'qualifierId': 230, 'value': '98.2'}, {'id': 5320439587, 'qualifierId': 82}, {'id': 5320436821, 'qualifierId': 22}, {'id': 5320436825, 'qualifierId': 56, 'value': 'Center'}, {'id': 5320439895, 'qualifierId': 29}, {'id': 5320439891, 'qualifierId': 78}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;chgm2serr432rqnas1dmvwh78;Attempt Saved;;;;;;;;;;;;;;;;;;;372,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;19,0;1,0;324,0;1,0;;89,7;62,1;49,4;;;;;;;;;52,2;;;;;98,2;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;89,7;62,1;49,4;19;324,0;dgosg1mymhuajg0rz2ts6alpm;;0;46;55;Chicago Fire II;2815;MC;1,0
2740339547;372;10;1;46;56;8o8m08he36u0j4w08aj2iodn8;1;10,9;36,8;2024-10-27T18:53:07.246Z;2024-10-27T18:53:54Z;[{'id': 5320436943, 'qualifierId': 94}, {'id': 5320436945, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320439959, 'qualifierId': 233, 'value': '325'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;chgm2serr432rqnas1dmvwh78;Save;;;;;;;;;;;;;;;;;;;325,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;46;56;Columbus Crew II;2816;DL;1,0
2740339669;373;12;1;46;58;8o8m08he36u0j4w08aj2iodn8;1;11,0;37,6;2024-10-27T18:53:10.213Z;2024-10-27T18:53:18Z;[{'id': 5320437553, 'qualifierId': 141, 'value': '33.7'}, {'id': 5320437555, 'qualifierId': 212, 'value': '29.1'}, {'id': 5320437547, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320437551, 'qualifierId': 140, 'value': '38.6'}, {'id': 5320437557, 'qualifierId': 213, 'value': '6.19'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;chgm2serr432rqnas1dmvwh78;Clearance;;;;;;;;;;33,7;;38,6;;6,19;29,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;38,6;33,7;;;;;;;;0;46;58;Columbus Crew II;2818;DL;1,0
2740339649;326;1;1;47;3;5b4ccd62yeeqdl2qk6jzsmjv8;0;65,3;58,4;2024-10-27T18:53:14.338Z;2024-10-27T18:55:25Z;[{'id': 5320437425, 'qualifierId': 56, 'value': 'Center'}, {'id': 5320437431, 'qualifierId': 141, 'value': '63.3'}, {'id': 5320437435, 'qualifierId': 213, 'value': '0.40'}, {'id': 5320437429, 'qualifierId': 140, 'value': '72.9'}, {'id': 5320437433, 'qualifierId': 212, 'value': '8.6'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;63,3;;72,9;;0,4;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;72,9;63,3;;;;;;;;0;47;3;Chicago Fire II;2823;DML;1,0
2740340903;390;50;1;47;3;8o8m08he36u0j4w08aj2iodn8;1;28,2;34,4;2024-10-27T18:53:15.229Z;2024-10-27T20:25:36Z;[{'id': 5320444245, 'qualifierId': 233, 'value': '337'}, {'id': 5320444121, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320444123, 'qualifierId': 285}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;chgm2serr432rqnas1dmvwh78;Dispossessed;;;;;;;;;;;;;;;;;;;337,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;47;3;Columbus Crew II;2823;FW;1,0
2740340931;337;7;1;47;4;5b4ccd62yeeqdl2qk6jzsmjv8;0;71,8;65,6;2024-10-27T18:53:15.230Z;2024-10-31T05:18:23Z;[{'id': 5320444239, 'qualifierId': 233, 'value': '390'}, {'id': 5320444225, 'qualifierId': 56, 'value': 'Center'}, {'id': 5328907083, 'qualifierId': 384}, {'id': 5320444227, 'qualifierId': 286}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;chgm2serr432rqnas1dmvwh78;Tackle;;;;;;;;;;;;;;;;;;;390,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;47;4;Chicago Fire II;2824;MC;1,0
2740339677;374;43;1;47;6;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-10-27T18:53:17.854Z;2024-10-31T05:18:30Z;[{'id': 5328907109, 'qualifierId': 144, 'value': '61'}, {'id': 5320437567, 'qualifierId': 56, 'value': 'Back'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;chgm2serr432rqnas1dmvwh78;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;47;6;Columbus Crew II;2826;FW;1,0
2740339731;375;1;1;47;8;8o8m08he36u0j4w08aj2iodn8;1;25,9;45,8;2024-10-27T18:53:19.963Z;2024-10-27T18:53:23Z;[{'id': 5320437899, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320437903, 'qualifierId': 141, 'value': '60.6'}, {'id': 5320437905, 'qualifierId': 212, 'value': '16.5'}, {'id': 5320437901, 'qualifierId': 140, 'value': '38.3'}, {'id': 5320437907, 'qualifierId': 213, 'value': '0.66'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;60,6;;38,3;;0,66;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;38,3;60,6;;;;;;;;0;47;8;Columbus Crew II;2828;MC;1,0
2741869163;887;49;1;47;10;8o8m08he36u0j4w08aj2iodn8;1;37,6;59,7;2024-10-27T18:53:21.878Z;2024-10-31T05:19:06Z;[];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;chgm2serr432rqnas1dmvwh78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;47;10;Columbus Crew II;2830;MC;1,0
2740339759;376;1;1;47;11;8o8m08he36u0j4w08aj2iodn8;1;39,4;60,9;2024-10-27T18:53:22.994Z;2024-10-27T20:24:47Z;[{'id': 5320438003, 'qualifierId': 213, 'value': '0.83'}, {'id': 5320437995, 'qualifierId': 56, 'value': 'Left'}, {'id': 5320437999, 'qualifierId': 141, 'value': '90.3'}, {'id': 5320438001, 'qualifierId': 212, 'value': '27.1'}, {'id': 5320437997, 'qualifierId': 140, 'value': '56.8'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;90,3;;56,8;;0,83;27,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;56,8;90,3;;;;;;;;0;47;11;Columbus Crew II;2831;MC;1,0
2740339763;377;43;1;47;13;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-10-27T18:53:25.010Z;2024-10-31T05:18:56Z;[{'id': 5328907205, 'qualifierId': 144, 'value': '49'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;chgm2serr432rqnas1dmvwh78;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;47;13;Columbus Crew II;2833;FWL;1,0
2740339857;378;1;1;47;19;8o8m08he36u0j4w08aj2iodn8;0;68,8;82,6;2024-10-27T18:53:30.932Z;2024-10-27T18:53:31Z;[{'id': 5320438573, 'qualifierId': 56, 'value': 'Center'}, {'id': 5320438577, 'qualifierId': 141, 'value': '74.7'}, {'id': 5320438575, 'qualifierId': 140, 'value': '78.3'}, {'id': 5320438579, 'qualifierId': 212, 'value': '11.3'}, {'id': 5320438569, 'qualifierId': 155}, {'id': 5320438581, 'qualifierId': 213, 'value': '5.79'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;74,7;;78,3;;5,79;11,3;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;78,3;74,7;;;;;;;;0;47;19;Columbus Crew II;2839;FWL;1,0
2740339861;327;8;1;47;20;5b4ccd62yeeqdl2qk6jzsmjv8;1;24,0;26,8;2024-10-27T18:53:32.044Z;2024-10-31T05:19:20Z;[{'id': 5320438599, 'qualifierId': 56, 'value': 'Back'}, {'id': 5328907287, 'qualifierId': 15}, {'id': 5328907323, 'qualifierId': 385}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;chgm2serr432rqnas1dmvwh78;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;47;20;Chicago Fire II;2840;DC;1,0
2740339901;328;1;1;47;22;5b4ccd62yeeqdl2qk6jzsmjv8;1;28,9;30,1;2024-10-27T18:53:34.107Z;2024-10-27T18:53:35Z;[{'id': 5320438825, 'qualifierId': 141, 'value': '10.6'}, {'id': 5320438821, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320438823, 'qualifierId': 140, 'value': '32.1'}, {'id': 5320438829, 'qualifierId': 213, 'value': '4.96'}, {'id': 5320438827, 'qualifierId': 212, 'value': '13.7'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;10,6;;32,1;;4,96;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;32,1;10,6;;;;;;;;0;47;22;Chicago Fire II;2842;MC;1,0
2740339909;329;49;1;47;24;5b4ccd62yeeqdl2qk6jzsmjv8;1;32,1;9,1;2024-10-27T18:53:35.387Z;2024-10-27T18:53:35Z;[];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;chgm2serr432rqnas1dmvwh78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;47;24;Chicago Fire II;2844;FWL;1,0
2740339917;330;1;1;47;24;5b4ccd62yeeqdl2qk6jzsmjv8;0;32,6;8,8;2024-10-27T18:53:36.075Z;2024-10-27T18:53:37Z;[{'id': 5320438909, 'qualifierId': 157}, {'id': 5320438911, 'qualifierId': 56, 'value': 'Right'}, {'id': 5320438929, 'qualifierId': 1}, {'id': 5320438917, 'qualifierId': 141, 'value': '0.0'}, {'id': 5320438925, 'qualifierId': 213, 'value': '6.10'}, {'id': 5320438913, 'qualifierId': 140, 'value': '66.4'}, {'id': 5320438921, 'qualifierId': 212, 'value': '36.1'}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;0,0;;66,4;;6,1;36,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;66,4;0,0;;;;;;;;0;47;24;Chicago Fire II;2844;FWL;1,0
2740339925;331;5;1;47;26;5b4ccd62yeeqdl2qk6jzsmjv8;0;65,4;-1,2;2024-10-27T18:53:37.311Z;2024-10-27T19:03:55Z;[{'id': 5320438961, 'qualifierId': 347}, {'id': 5320438959, 'qualifierId': 56, 'value': 'Right'}, {'id': 5320439607, 'qualifierId': 233, 'value': '379'}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;chgm2serr432rqnas1dmvwh78;Out;;;;;;;;;;;;;;;;;;1,0;379,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;47;26;Chicago Fire II;2846;FWL;1,0
2740340029;379;5;1;47;26;8o8m08he36u0j4w08aj2iodn8;1;34,6;101,2;2024-10-27T18:53:37.311Z;2024-10-27T19:03:54Z;[{'id': 5320439523, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320439569, 'qualifierId': 233, 'value': '331'}, {'id': 5320439525, 'qualifierId': 347}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;chgm2serr432rqnas1dmvwh78;Out;;;;;;;;;;;;;;;;;;1,0;331,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;47;26;Columbus Crew II;2846;FWL;1,0
2740340059;380;1;1;47;37;8o8m08he36u0j4w08aj2iodn8;1;52,2;100,0;2024-10-27T18:53:48.665Z;2024-10-27T18:53:51Z;[{'id': 5320439693, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320439697, 'qualifierId': 141, 'value': '89.0'}, {'id': 5320439703, 'qualifierId': 1}, {'id': 5320439691, 'qualifierId': 107}, {'id': 5320439695, 'qualifierId': 140, 'value': '26.5'}, {'id': 5320439699, 'qualifierId': 212, 'value': '28.3'}, {'id': 5320439701, 'qualifierId': 213, 'value': '3.44'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;89,0;;26,5;;3,44;28,3;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;26,5;89,0;;;;;;;;0;47;37;Columbus Crew II;2857;DC;1,0
2740340081;381;1;1;47;39;8o8m08he36u0j4w08aj2iodn8;1;26,5;89,0;2024-10-27T18:53:50.946Z;2024-10-27T18:53:52Z;[{'id': 5320439799, 'qualifierId': 140, 'value': '39.7'}, {'id': 5320439803, 'qualifierId': 212, 'value': '14.4'}, {'id': 5320439797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5320439805, 'qualifierId': 213, 'value': '0.26'}, {'id': 5320439801, 'qualifierId': 141, 'value': '94.5'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;94,5;;39,7;;0,26;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;39,7;94,5;;;;;;;;0;47;39;Columbus Crew II;2859;DC;1,0
2740340133;382;1;1;47;41;8o8m08he36u0j4w08aj2iodn8;1;39,7;94,5;2024-10-27T18:53:52.618Z;2024-10-27T18:53:56Z;[{'id': 5320440087, 'qualifierId': 213, 'value': '5.79'}, {'id': 5320440085, 'qualifierId': 212, 'value': '13.7'}, {'id': 5320440081, 'qualifierId': 140, 'value': '51.2'}, {'id': 5320440083, 'qualifierId': 141, 'value': '85.0'}, {'id': 5320440079, 'qualifierId': 56, 'value': 'Left'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;85,0;;51,2;;5,79;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;51,2;85,0;;;;;;;;0;47;41;Columbus Crew II;2861;DC;1,0
2740340155;383;1;1;47;45;8o8m08he36u0j4w08aj2iodn8;0;58,7;94,5;2024-10-27T18:53:56.665Z;2024-10-27T18:53:59Z;[{'id': 5320440237, 'qualifierId': 286}, {'id': 5320440183, 'qualifierId': 56, 'value': 'Left'}, {'id': 5320440233, 'qualifierId': 233, 'value': '332'}, {'id': 5320440187, 'qualifierId': 140, 'value': '59.9'}, {'id': 5320440191, 'qualifierId': 212, 'value': '3.4'}, {'id': 5320440189, 'qualifierId': 141, 'value': '89.9'}, {'id': 5320440193, 'qualifierId': 213, 'value': '5.10'}, {'id': 5320440231, 'qualifierId': 236}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;chgm2serr432rqnas1dmvwh78;Pass;;;;;;;;;;89,9;;59,9;;5,1;3,4;;;;332,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;59,9;89,9;;;;;;;;0;47;45;Columbus Crew II;2865;MC;1,0
