id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamKit;value_Involved;value_Resume;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_KickOff;value_Length;value_PassEndX;value_Angle;value_PassEndY;value_Zone;value_LongBall;value_Launch;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_OppositeRelatedEventId;value_Offensive;value_TouchTypePass;value_Defensive;value_Chipped;value_OutSwinger;value_RightFooted;value_Cross;value_Right;value_Left;value_InSwinger;value_LeftFooted;value_CornerTaken;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_TakeOnSpace;value_LayOff;value_HeadPass;value_FlickOn;value_TakeOnOvertake;value_TouchTypeControl;value_LowGkIntervention;value_Overrun;value_NextEventGoalKick;value_Low;value_GoalKick;value_KeeperThrow;value_Head;value_BlockedPass;value_BlockedCross;value_Assist;value_IntentionalAssist;value_BoxCentre;value_GoalmouthZ;value_FromCorner;value_Blocked;value_FirstTouch;value_BlockedY;value_GkY;value_Assisted;value_LowCentre;value_RelatedEventId;value_SixYardBlocked;value_BlockedX;value_GoalmouthY;value_GkX;value_DefBlock;value_IntendedTackleTarget;value_TouchTypeClearance;value_SwitchOfPlay;value_Direct;value_Foul;value_ShirtPull/Holding;value_GoalShotTimestamp;value_FantasyAssistType;value_FreeKick;value_OutOfBoxDeepLeft;value_FantasyAssistTeam;value_GkXTimeOfGoal;value_LowLeft;value_FantasyAssistId;value_GkYTimeOfGoal;value_GoalShotGameClock;value_NotAssisted;value_FantasyAssistedBy;value_AttemptedTackle;value_RegularPlay;value_OutOfBoxCentre;value_CloseHigh;value_IndividualPlay;value_BigChance;value_Hands;value_Diving;value_ParriedSafe;value_Standing;value_Collected;value_InjuredPlayerId;value_Injury;value_TacticalFoul;value_YellowCard;value_NotPastGoalLine;value_NotVisible;value_Shove/Push;value_Minutes;value_EndType;value_DrivenCross;value_Straight;value_AdvantagePlayed;value_RecklessOffence;value_AerialFoul;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LowRight;value_OtherBodyPart;value_Sliding;value_OverArm;value_MediumGkIntervention;value_HighClaim;value_HighGkIntervention;value_ThroughBall;value_1On1;value_Handball;value_High;value_BoxRight;value_BoxLeft;value_Dissent;value_GkHoof;value_FastBreak;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724909283;343;43;1;43;21;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-09-23T01:33:17.782Z;2024-09-26T20:06:22Z;[{'id': 5236041335, 'qualifierId': 285, 'value': '0'}, {'id': 5243118101, 'qualifierId': 144, 'value': '45'}, {'id': 5236041333, 'qualifierId': 56, 'value': 'Back'}, {'id': 5236041355, 'qualifierId': 233, 'value': '369'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;c7iozugubetwocgdnoesnswk;Deleted event;;;;;;;;;;;;;;;;;;;;;369,0;;;0,0;;;;;;;;;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;43;21;North Texas;2601;DL;1,0
2724909279;369;43;1;43;21;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-09-23T01:33:17.782Z;2024-09-26T20:06:24Z;[{'id': 5243118203, 'qualifierId': 144, 'value': '3'}, {'id': 5236041309, 'qualifierId': 56, 'value': 'Center'}, {'id': 5236041311, 'qualifierId': 286, 'value': '0'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;c7iozugubetwocgdnoesnswk;Deleted event;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;43;21;Austin II;2601;FWL;1,0
2724909293;370;1;1;43;22;99l7fsj6ykgbyqcb9zqqu9dgq;1;64,6;73,5;2024-09-23T01:33:18.533Z;2024-09-23T01:33:21Z;[{'id': 5236041391, 'qualifierId': 213, 'value': '4.64'}, {'id': 5236041389, 'qualifierId': 212, 'value': '11.5'}, {'id': 5236041387, 'qualifierId': 141, 'value': '56.7'}, {'id': 5236041383, 'qualifierId': 56, 'value': 'Center'}, {'id': 5236041385, 'qualifierId': 140, 'value': '63.8'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;11,5;63,8;4,64;56,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;63,8;56,7;;;;;;;0;0;43;22;Austin II;2602;FWL;1,0
2724909313;371;1;1;43;25;99l7fsj6ykgbyqcb9zqqu9dgq;1;74,0;63,0;2024-09-23T01:33:21.206Z;2024-09-23T01:33:24Z;[{'id': 5236041495, 'qualifierId': 56, 'value': 'Center'}, {'id': 5236041503, 'qualifierId': 213, 'value': '0.80'}, {'id': 5236041499, 'qualifierId': 141, 'value': '70.5'}, {'id': 5236041501, 'qualifierId': 212, 'value': '7.1'}, {'id': 5236041497, 'qualifierId': 140, 'value': '78.7'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;7,1;78,7;0,8;70,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;78,7;70,5;;;;;;;0;0;43;25;Austin II;2605;MC;1,0
2724909319;372;50;1;43;27;99l7fsj6ykgbyqcb9zqqu9dgq;1;89,8;71,4;2024-09-23T01:33:23.482Z;2024-09-23T01:36:27Z;[{'id': 5236041515, 'qualifierId': 56, 'value': 'Center'}, {'id': 5236041533, 'qualifierId': 233, 'value': '344'}, {'id': 5236041517, 'qualifierId': 286}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;;;c7iozugubetwocgdnoesnswk;Dispossessed;;;;;;;;;;;;;;;;;;;;;344,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;43;27;Austin II;2607;FW;1,0
2724909317;344;7;1;43;27;d0c07im4a6oj8qa7f1zlt3pqs;1;10,2;28,6;2024-09-23T01:33:23.483Z;2024-09-26T20:06:50Z;[{'id': 5243119313, 'qualifierId': 383}, {'id': 5236041511, 'qualifierId': 56, 'value': 'Back'}, {'id': 5236041513, 'qualifierId': 285}, {'id': 5236041529, 'qualifierId': 233, 'value': '372'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;c7iozugubetwocgdnoesnswk;Tackle;;;;;;;;;;;;;;;;;;;;;372,0;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;43;27;North Texas;2607;DL;1,0
2724909323;345;49;1;43;28;d0c07im4a6oj8qa7f1zlt3pqs;1;11,4;28,0;2024-09-23T01:33:24.202Z;2024-09-23T01:33:24Z;[];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;c7iozugubetwocgdnoesnswk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;43;28;North Texas;2608;DL;1,0
2724909371;346;1;1;43;34;d0c07im4a6oj8qa7f1zlt3pqs;1;32,9;40,4;2024-09-23T01:33:30.937Z;2024-09-23T01:33:35Z;[{'id': 5236041805, 'qualifierId': 140, 'value': '32.6'}, {'id': 5236041803, 'qualifierId': 56, 'value': 'Back'}, {'id': 5236041807, 'qualifierId': 141, 'value': '65.8'}, {'id': 5236041811, 'qualifierId': 213, 'value': '1.59'}, {'id': 5236041809, 'qualifierId': 212, 'value': '17.3'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;17,3;32,6;1,59;65,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;32,6;65,8;;;;;;;0;0;43;34;North Texas;2614;DL;1,0
2724909391;347;1;1;43;39;d0c07im4a6oj8qa7f1zlt3pqs;1;34,2;72,9;2024-09-23T01:33:35.561Z;2024-09-23T01:33:38Z;[{'id': 5236041927, 'qualifierId': 213, 'value': '3.91'}, {'id': 5236041911, 'qualifierId': 56, 'value': 'Back'}, {'id': 5236041923, 'qualifierId': 212, 'value': '10.3'}, {'id': 5236041919, 'qualifierId': 141, 'value': '62.4'}, {'id': 5236041915, 'qualifierId': 140, 'value': '27.1'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;10,3;27,1;3,91;62,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;27,1;62,4;;;;;;;0;0;43;39;North Texas;2619;DC;1,0
2724909399;348;1;1;43;42;d0c07im4a6oj8qa7f1zlt3pqs;1;27,9;64,3;2024-09-23T01:33:38.201Z;2024-09-23T01:33:40Z;[{'id': 5236041975, 'qualifierId': 140, 'value': '35.0'}, {'id': 5236041979, 'qualifierId': 212, 'value': '15.4'}, {'id': 5236041973, 'qualifierId': 56, 'value': 'Back'}, {'id': 5236041981, 'qualifierId': 213, 'value': '5.22'}, {'id': 5236041977, 'qualifierId': 141, 'value': '44.5'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;15,4;35,0;5,22;44,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;35,0;44,5;;;;;;;0;0;43;42;North Texas;2622;DC;1,0
2724909407;349;1;1;43;44;d0c07im4a6oj8qa7f1zlt3pqs;1;34,0;41,2;2024-09-23T01:33:40.186Z;2024-09-23T01:33:42Z;[{'id': 5236042021, 'qualifierId': 213, 'value': '4.44'}, {'id': 5236042017, 'qualifierId': 141, 'value': '34.0'}, {'id': 5236042013, 'qualifierId': 56, 'value': 'Back'}, {'id': 5236042015, 'qualifierId': 140, 'value': '32.7'}, {'id': 5236042019, 'qualifierId': 212, 'value': '5.1'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;5,1;32,7;4,44;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;32,7;34,0;;;;;;;0;0;43;44;North Texas;2624;MC;1,0
2724909423;350;1;1;43;45;d0c07im4a6oj8qa7f1zlt3pqs;1;32,8;34,2;2024-09-23T01:33:42.073Z;2024-09-23T01:33:45Z;[{'id': 5236042111, 'qualifierId': 141, 'value': '23.1'}, {'id': 5236042107, 'qualifierId': 56, 'value': 'Back'}, {'id': 5236042113, 'qualifierId': 212, 'value': '8.8'}, {'id': 5236042109, 'qualifierId': 140, 'value': '28.4'}, {'id': 5236042115, 'qualifierId': 213, 'value': '4.16'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;8,8;28,4;4,16;23,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;28,4;23,1;;;;;;;0;0;43;45;North Texas;2625;MC;1,0
2724909461;351;1;1;43;49;d0c07im4a6oj8qa7f1zlt3pqs;1;29,2;21,8;2024-09-23T01:33:45.737Z;2024-09-23T01:33:50Z;[{'id': 5236042285, 'qualifierId': 213, 'value': '1.65'}, {'id': 5236042279, 'qualifierId': 140, 'value': '27.9'}, {'id': 5236042283, 'qualifierId': 212, 'value': '17.3'}, {'id': 5236042277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5236042281, 'qualifierId': 141, 'value': '47.2'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;17,3;27,9;1,65;47,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;27,9;47,2;;;;;;;0;0;43;49;North Texas;2629;DR;1,0
2724909473;352;1;1;43;54;d0c07im4a6oj8qa7f1zlt3pqs;1;27,8;47,6;2024-09-23T01:33:50.650Z;2024-09-23T01:33:52Z;[{'id': 5236042339, 'qualifierId': 141, 'value': '73.6'}, {'id': 5236042335, 'qualifierId': 56, 'value': 'Back'}, {'id': 5236042341, 'qualifierId': 212, 'value': '18.7'}, {'id': 5236042337, 'qualifierId': 140, 'value': '33.6'}, {'id': 5236042343, 'qualifierId': 213, 'value': '1.24'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;18,7;33,6;1,24;73,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;33,6;73,6;;;;;;;0;0;43;54;North Texas;2634;DL;1,0
2724909485;353;1;1;43;56;d0c07im4a6oj8qa7f1zlt3pqs;1;34,3;73,2;2024-09-23T01:33:52.505Z;2024-09-23T01:33:54Z;[{'id': 5236042395, 'qualifierId': 141, 'value': '93.3'}, {'id': 5236042393, 'qualifierId': 140, 'value': '39.9'}, {'id': 5236042397, 'qualifierId': 212, 'value': '14.9'}, {'id': 5236042399, 'qualifierId': 213, 'value': '1.16'}, {'id': 5236042391, 'qualifierId': 56, 'value': 'Back'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;14,9;39,9;1,16;93,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;39,9;93,3;;;;;;;0;0;43;56;North Texas;2636;DC;1,0
2724909513;354;1;1;43;58;d0c07im4a6oj8qa7f1zlt3pqs;1;39,9;93,5;2024-09-23T01:33:54.233Z;2024-09-23T01:33:58Z;[{'id': 5236042525, 'qualifierId': 140, 'value': '29.0'}, {'id': 5236042523, 'qualifierId': 56, 'value': 'Back'}, {'id': 5236042527, 'qualifierId': 141, 'value': '53.1'}, {'id': 5236042531, 'qualifierId': 213, 'value': '4.32'}, {'id': 5236042529, 'qualifierId': 212, 'value': '29.8'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;29,8;29,0;4,32;53,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;29,0;53,1;;;;;;;0;0;43;58;North Texas;2638;DC;1,0
2724909523;355;1;1;44;2;d0c07im4a6oj8qa7f1zlt3pqs;0;29,5;53,6;2024-09-23T01:33:58.410Z;2024-09-23T01:33:59Z;[{'id': 5236042561, 'qualifierId': 141, 'value': '30.4'}, {'id': 5236042557, 'qualifierId': 56, 'value': 'Back'}, {'id': 5236042565, 'qualifierId': 213, 'value': '5.09'}, {'id': 5236042559, 'qualifierId': 140, 'value': '35.4'}, {'id': 5236042563, 'qualifierId': 212, 'value': '16.9'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;16,9;35,4;5,09;30,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;35,4;30,4;;;;;;;0;0;44;2;North Texas;2642;DL;1,0
2724909551;373;8;1;44;5;99l7fsj6ykgbyqcb9zqqu9dgq;1;64,0;73,6;2024-09-23T01:34:01.772Z;2024-09-26T20:07:41Z;[{'id': 5236042671, 'qualifierId': 56, 'value': 'Center'}, {'id': 5243121815, 'qualifierId': 383}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;c7iozugubetwocgdnoesnswk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;44;5;Austin II;2645;DC;1,0
2724909555;374;49;1;44;6;99l7fsj6ykgbyqcb9zqqu9dgq;1;66,8;72,6;2024-09-23T01:34:02.318Z;2024-09-23T01:34:17Z;[];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;c7iozugubetwocgdnoesnswk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;44;6;Austin II;2646;DC;1,0
2724909569;375;1;1;44;6;99l7fsj6ykgbyqcb9zqqu9dgq;1;71,2;70,2;2024-09-23T01:34:02.685Z;2024-09-23T01:34:19Z;[{'id': 5236042735, 'qualifierId': 140, 'value': '71.3'}, {'id': 5236042739, 'qualifierId': 212, 'value': '6.2'}, {'id': 5236042733, 'qualifierId': 56, 'value': 'Center'}, {'id': 5236042741, 'qualifierId': 213, 'value': '4.73'}, {'id': 5236042737, 'qualifierId': 141, 'value': '61.1'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;6,2;71,3;4,73;61,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;71,3;61,1;;;;;;;0;0;44;6;Austin II;2646;DC;1,0
2724909573;376;1;1;44;7;99l7fsj6ykgbyqcb9zqqu9dgq;0;70,7;59,6;2024-09-23T01:34:03.836Z;2024-09-23T01:34:20Z;[{'id': 5236042777, 'qualifierId': 56, 'value': 'Center'}, {'id': 5236042781, 'qualifierId': 141, 'value': '66.4'}, {'id': 5236042785, 'qualifierId': 213, 'value': '0.42'}, {'id': 5236042779, 'qualifierId': 140, 'value': '80.6'}, {'id': 5236042775, 'qualifierId': 155}, {'id': 5236042783, 'qualifierId': 212, 'value': '11.4'}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;11,4;80,6;0,42;66,4;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;80,6;66,4;;;;;;;0;0;44;7;Austin II;2647;FW;1,0
2724909561;356;8;1;44;7;d0c07im4a6oj8qa7f1zlt3pqs;1;23,7;41,0;2024-09-23T01:34:04.105Z;2024-09-26T20:07:53Z;[{'id': 5243122455, 'qualifierId': 384}, {'id': 5236042701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5236042727, 'qualifierId': 15}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;c7iozugubetwocgdnoesnswk;Interception;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;44;7;North Texas;2647;MC;1,0
2724909587;357;49;1;44;11;d0c07im4a6oj8qa7f1zlt3pqs;1;22,7;62,1;2024-09-23T01:34:07.689Z;2024-09-23T01:34:07Z;[];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;c7iozugubetwocgdnoesnswk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;44;11;North Texas;2651;DC;1,0
2724909619;358;1;1;44;12;d0c07im4a6oj8qa7f1zlt3pqs;1;22,9;62,7;2024-09-23T01:34:08.266Z;2024-09-23T01:34:12Z;[{'id': 5236042987, 'qualifierId': 56, 'value': 'Back'}, {'id': 5236042993, 'qualifierId': 212, 'value': '19.9'}, {'id': 5236042995, 'qualifierId': 213, 'value': '0.71'}, {'id': 5236042989, 'qualifierId': 140, 'value': '37.2'}, {'id': 5236042991, 'qualifierId': 141, 'value': '81.8'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;19,9;37,2;0,71;81,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;37,2;81,8;;;;;;;0;0;44;12;North Texas;2652;DC;1,0
2724909629;359;1;1;44;16;d0c07im4a6oj8qa7f1zlt3pqs;1;35,0;96,3;2024-09-23T01:34:12.409Z;2024-09-23T01:34:14Z;[{'id': 5236043051, 'qualifierId': 213, 'value': '3.84'}, {'id': 5236043047, 'qualifierId': 141, 'value': '86.8'}, {'id': 5236043043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5236043049, 'qualifierId': 212, 'value': '10.1'}, {'id': 5236043045, 'qualifierId': 140, 'value': '27.6'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;10,1;27,6;3,84;86,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;27,6;86,8;;;;;;;0;0;44;16;North Texas;2656;AMC;1,0
2724909651;360;1;1;44;17;d0c07im4a6oj8qa7f1zlt3pqs;1;29,1;86,8;2024-09-23T01:34:13.962Z;2024-09-23T01:34:18Z;[{'id': 5236043137, 'qualifierId': 56, 'value': 'Back'}, {'id': 5236043143, 'qualifierId': 212, 'value': '17.5'}, {'id': 5236043145, 'qualifierId': 213, 'value': '5.47'}, {'id': 5236043139, 'qualifierId': 140, 'value': '40.6'}, {'id': 5236043141, 'qualifierId': 141, 'value': '68.1'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;c7iozugubetwocgdnoesnswk;Pass;;;;;;;;;;;17,5;40,6;5,47;68,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;40,6;68,1;;;;;;;0;0;44;17;North Texas;2657;DC;1,0
