id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_Resume;value_TeamPlayerFormation;value_TeamFormation;value_Captain;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_Length;value_KickOff;value_PassEndX;value_PassEndY;value_Zone;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TouchTypePass;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Shove/Push;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_TouchTypeControl;value_TakeOnOvertake;value_NextEventGoalKick;value_GoalKick;value_Low;value_PlayersCaughtOffside;value_Indirect;value_Chipped;value_TouchTypeClearance;value_FlickOn;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_BlockedPass;value_Left;value_Right;value_Assist;value_FromCorner;value_CornerTaken;value_Cross;value_LeftFooted;value_InSwinger;value_IntentionalAssist;value_GoalShotTimestamp;value_GkY;value_GoalShotGameClock;value_FirstTouch;value_Assisted;value_LowCentre;value_SmallBoxLeft;value_GoalmouthY;value_RelatedEventId;value_GoalmouthZ;value_Head;value_GkX;value_RightFooted;value_OutSwinger;value_OutOfPlay;value_IndividualPlay;value_HighRight;value_OutOfBoxCentre;value_SwitchOfPlay;value_RegularPlay;value_FollowsADribble;value_GkYTimeOfGoal;value_BoxLeft;value_LowRight;value_GkXTimeOfGoal;value_NotAssisted;value_SwerveLeft;value_CloseHigh;value_Overrun;value_BlockedCross;value_ThroughBall;value_BlockedX;value_BigChance;value_BoxRight;value_BlockedY;value_Feet;value_Sliding;value_ParriedSafe;value_BoxCentre;value_Blocked;value_DefBlock;value_PullBack;value_Unchallenged;value_HighGkIntervention;value_HighLeft;value_NotVisible;value_NotPastGoalLine;value_SmallBoxCentre;value_CloseLeft;value_High;value_SetPiece;value_RecklessOffence;value_YellowCard;value_TakeOnSpace;value_1On1;value_Standing;value_GkKickFromHands;value_OverhitCross;value_FollowsShotRebound;value_MediumGkIntervention;value_LeadingToGoal;value_RelatedError1Id;value_LeadingToAttempt;value_IncorrectOutOfPlayDecision;value_ShirtPull/Holding;value_Minutes;value_LayOff;value_LowLeft;value_Collected;value_Hands;value_Diving;value_EndType;value_Penalty;value_PenaltyTakerId;value_Argument;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Volley;value_MisHit;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_FastBreak;value_CloseRightAndHigh;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_HighCentre;value_BoxDeepRight;value_Stooping;value_CaptainChange;value_LastLine;value_Handball;value_SixYardBlocked;value_DrivenCross;value_Straight;value_VideoCoverageLost;value_FreeKick;value_Reaching;value_TimeWasting;value_RedCard;value_ProfessionalFoulLastMan;value_ByWall;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665221073;290;52;1;34;0;4gymgvqmve0m2vh89v84tt3x0;1;5,4;56,1;2024-03-31T00:37:38.866Z;2024-04-05T16:09:54Z;[{'id': 4923157731, 'qualifierId': 378}];8bvwbem3nusjso8jxzrlhbi8k;J. Grekowicz;;;bxnt8whbk4dag6gjclgqy232s;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;34;0;Columbus Crew II;2040;GK;1,0
2665221141;291;1;1;34;4;4gymgvqmve0m2vh89v84tt3x0;1;15,5;55,9;2024-03-31T00:37:42.415Z;2024-03-31T00:37:46Z;[{'id': 4909935659, 'qualifierId': 1}, {'id': 4909935651, 'qualifierId': 212, 'value': '60.4'}, {'id': 4909935655, 'qualifierId': 213, 'value': '5.98'}, {'id': 4909935643, 'qualifierId': 140, 'value': '70.3'}, {'id': 4909935639, 'qualifierId': 199}, {'id': 4909935647, 'qualifierId': 141, 'value': '29.1'}, {'id': 4909935641, 'qualifierId': 56, 'value': 'Center'}];8bvwbem3nusjso8jxzrlhbi8k;J. Grekowicz;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;5,98;60,4;;70,3;29,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;70,3;29,1;;;;;;;;0;34;4;Columbus Crew II;2044;GK;1,0
2665221145;292;42;1;34;8;4gymgvqmve0m2vh89v84tt3x0;1;69,4;29,9;2024-03-31T00:37:46.610Z;2024-03-31T00:37:47Z;[];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;bxnt8whbk4dag6gjclgqy232s;Good skill;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;34;8;Columbus Crew II;2048;FWR;1,0
2665221191;293;3;1;34;12;4gymgvqmve0m2vh89v84tt3x0;0;76,6;9,4;2024-03-31T00:37:50.492Z;2024-04-05T16:10:41Z;[{'id': 4923158981, 'qualifierId': 465}, {'id': 4909935929, 'qualifierId': 56, 'value': 'Right'}, {'id': 4909935931, 'qualifierId': 286}, {'id': 4909935991, 'qualifierId': 233, 'value': '314'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;bxnt8whbk4dag6gjclgqy232s;Take On;;;;;;;;;;;;;;;;;;;314,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;34;12;Columbus Crew II;2052;FWR;1,0
2665221197;314;7;1;34;12;5b4ccd62yeeqdl2qk6jzsmjv8;0;23,4;90,6;2024-03-31T00:37:50.493Z;2024-04-05T16:10:56Z;[{'id': 4909935967, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909935975, 'qualifierId': 233, 'value': '293'}, {'id': 4909935969, 'qualifierId': 285}, {'id': 4923159447, 'qualifierId': 385}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;bxnt8whbk4dag6gjclgqy232s;Tackle;;;;;;;;;;;;;;;;;;1,0;293,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;34;12;Huntsville City;2052;DC;1,0
2665221211;294;1;1;34;14;4gymgvqmve0m2vh89v84tt3x0;0;70,9;22,8;2024-03-31T00:37:53.075Z;2024-03-31T00:37:54Z;[{'id': 4909936065, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909936073, 'qualifierId': 213, 'value': '1.18'}, {'id': 4909936067, 'qualifierId': 140, 'value': '77.2'}, {'id': 4909936069, 'qualifierId': 141, 'value': '46.1'}, {'id': 4909936071, 'qualifierId': 212, 'value': '17.2'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;1,18;17,2;;77,2;46,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;77,2;46,1;;;;;;;;0;34;14;Columbus Crew II;2054;FWR;1,0
2665221241;315;49;1;34;18;5b4ccd62yeeqdl2qk6jzsmjv8;1;24,3;51,0;2024-03-31T00:37:56.540Z;2024-03-31T00:37:56Z;[];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;bxnt8whbk4dag6gjclgqy232s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;34;18;Huntsville City;2058;DC;1,0
2665221265;316;1;1;34;18;5b4ccd62yeeqdl2qk6jzsmjv8;1;23,9;50,1;2024-03-31T00:37:57.054Z;2024-03-31T00:37:59Z;[{'id': 4909936351, 'qualifierId': 141, 'value': '23.2'}, {'id': 4909936355, 'qualifierId': 213, 'value': '4.70'}, {'id': 4909936353, 'qualifierId': 212, 'value': '18.3'}, {'id': 4909936347, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909936349, 'qualifierId': 140, 'value': '23.7'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;4,7;18,3;;23,7;23,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;23,7;23,2;;;;;;;;0;34;18;Huntsville City;2058;DC;1,0
2665221281;317;1;1;34;20;5b4ccd62yeeqdl2qk6jzsmjv8;1;22,6;21,7;2024-03-31T00:37:58.957Z;2024-03-31T00:38:00Z;[{'id': 4909936427, 'qualifierId': 213, 'value': '2.29'}, {'id': 4909936425, 'qualifierId': 212, 'value': '5.1'}, {'id': 4909936421, 'qualifierId': 140, 'value': '19.4'}, {'id': 4909936417, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909936423, 'qualifierId': 141, 'value': '27.4'}];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;2,29;5,1;;19,4;27,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;19,4;27,4;;;;;;;;0;34;20;Huntsville City;2060;DMR;1,0
2665221293;318;1;1;34;22;5b4ccd62yeeqdl2qk6jzsmjv8;1;19,3;25,0;2024-03-31T00:38:00.637Z;2024-03-31T00:38:02Z;[{'id': 4909936483, 'qualifierId': 140, 'value': '29.5'}, {'id': 4909936489, 'qualifierId': 213, 'value': '6.06'}, {'id': 4909936481, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909936485, 'qualifierId': 141, 'value': '21.4'}, {'id': 4909936487, 'qualifierId': 212, 'value': '11.0'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;6,06;11,0;;29,5;21,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;29,5;21,4;;;;;;;;0;34;22;Huntsville City;2062;DC;1,0
2665221317;319;4;1;34;27;5b4ccd62yeeqdl2qk6jzsmjv8;1;28,4;24,0;2024-03-31T00:38:05.533Z;2024-03-31T00:46:30Z;[{'id': 4909965247, 'qualifierId': 233, 'value': '295'}, {'id': 4909936647, 'qualifierId': 13}, {'id': 4909936649, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909936651, 'qualifierId': 152}, {'id': 4909936655, 'qualifierId': 285}, {'id': 4909936653, 'qualifierId': 265}];9jy9vyn7y1bomsbjhjujynb4k;N. Rincon;;;bxnt8whbk4dag6gjclgqy232s;Foul;;;;;;;;;;;;;;;;;;1,0;295,0;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;34;27;Huntsville City;2067;AMC;1,0
2665221397;295;4;1;34;27;4gymgvqmve0m2vh89v84tt3x0;0;71,6;76,0;2024-03-31T00:38:05.534Z;2024-03-31T00:46:30Z;[{'id': 4909937157, 'qualifierId': 13}, {'id': 4909937165, 'qualifierId': 286}, {'id': 4909937161, 'qualifierId': 152}, {'id': 4909965261, 'qualifierId': 233, 'value': '319'}, {'id': 4909937159, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909937163, 'qualifierId': 265}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;bxnt8whbk4dag6gjclgqy232s;Foul;;;;;;;;;;;;;;;;;;;319,0;1,0;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;34;27;Columbus Crew II;2067;DC;1,0
2665221573;320;1;1;34;57;5b4ccd62yeeqdl2qk6jzsmjv8;1;31,9;24,2;2024-03-31T00:38:35.950Z;2024-03-31T00:38:38Z;[{'id': 4909938119, 'qualifierId': 152}, {'id': 4909938117, 'qualifierId': 5}, {'id': 4909938121, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909938125, 'qualifierId': 141, 'value': '14.0'}, {'id': 4909938127, 'qualifierId': 212, 'value': '6.9'}, {'id': 4909938123, 'qualifierId': 140, 'value': '31.8'}, {'id': 4909938129, 'qualifierId': 213, 'value': '4.70'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;4,7;6,9;;31,8;14,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;31,8;14,0;;;;;;;;0;34;57;Huntsville City;2097;DC;1,0
2665221579;321;1;1;34;59;5b4ccd62yeeqdl2qk6jzsmjv8;0;31,9;12,7;2024-03-31T00:38:37.998Z;2024-03-31T00:38:38Z;[{'id': 4909938149, 'qualifierId': 140, 'value': '44.8'}, {'id': 4909938147, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909938145, 'qualifierId': 157}, {'id': 4909938153, 'qualifierId': 212, 'value': '21.4'}, {'id': 4909938157, 'qualifierId': 1}, {'id': 4909938151, 'qualifierId': 141, 'value': '37.0'}, {'id': 4909938155, 'qualifierId': 213, 'value': '0.88'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;0,88;21,4;;44,8;37,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;44,8;37,0;;;;;;;;0;34;59;Huntsville City;2099;DC;1,0
2665221583;296;8;1;35;0;4gymgvqmve0m2vh89v84tt3x0;1;68,2;59,1;2024-03-31T00:38:38.704Z;2024-04-05T16:11:31Z;[{'id': 4909938165, 'qualifierId': 56, 'value': 'Center'}, {'id': 4923160509, 'qualifierId': 383}];d67mnqsp2nri79bpvblsufbis;B. Creek;;;bxnt8whbk4dag6gjclgqy232s;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;35;0;Columbus Crew II;2100;MC;1,0
2665221595;297;49;1;35;1;4gymgvqmve0m2vh89v84tt3x0;1;68,2;59,5;2024-03-31T00:38:39.444Z;2024-03-31T00:38:39Z;[];d67mnqsp2nri79bpvblsufbis;B. Creek;;;bxnt8whbk4dag6gjclgqy232s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;35;1;Columbus Crew II;2101;MC;1,0
2665221607;298;1;1;35;1;4gymgvqmve0m2vh89v84tt3x0;1;68,2;59,5;2024-03-31T00:38:39.504Z;2024-03-31T00:38:41Z;[{'id': 4909938279, 'qualifierId': 141, 'value': '75.8'}, {'id': 4909938281, 'qualifierId': 212, 'value': '11.4'}, {'id': 4909938277, 'qualifierId': 140, 'value': '70.7'}, {'id': 4909938275, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909938283, 'qualifierId': 213, 'value': '1.34'}];d67mnqsp2nri79bpvblsufbis;B. Creek;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;1,34;11,4;;70,7;75,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;70,7;75,8;;;;;;;;0;35;1;Columbus Crew II;2101;MC;1,0
2665221633;299;1;1;35;2;4gymgvqmve0m2vh89v84tt3x0;1;70,7;75,8;2024-03-31T00:38:41.216Z;2024-03-31T00:38:45Z;[{'id': 4909938417, 'qualifierId': 56, 'value': 'Left'}, {'id': 4909938431, 'qualifierId': 213, 'value': '1.06'}, {'id': 4909938423, 'qualifierId': 141, 'value': '95.7'}, {'id': 4909938421, 'qualifierId': 140, 'value': '77.9'}, {'id': 4909938427, 'qualifierId': 212, 'value': '15.5'}];bshus335cwlnpdzl7ct1gpn9w;A. Velazquez-Lopez;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;1,06;15,5;;77,9;95,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;77,9;95,7;;;;;;;;0;35;2;Columbus Crew II;2102;MC;1,0
2665221637;300;50;1;35;6;4gymgvqmve0m2vh89v84tt3x0;1;78,8;94,6;2024-03-31T00:38:45.132Z;2024-04-05T19:09:12Z;[{'id': 4923730639, 'qualifierId': 233, 'value': '322'}, {'id': 4909938443, 'qualifierId': 286}, {'id': 4909938441, 'qualifierId': 56, 'value': 'Left'}];6srpw77ejl3bf4v8e2m7z0kd0;M. Ekk;;;bxnt8whbk4dag6gjclgqy232s;Dispossessed;;;;;;;;;;;;;;;;;;;322,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;35;6;Columbus Crew II;2106;FWL;1,0
2665221653;322;7;1;35;6;5b4ccd62yeeqdl2qk6jzsmjv8;1;21,2;5,4;2024-03-31T00:38:45.133Z;2024-04-05T16:11:48Z;[{'id': 4909938547, 'qualifierId': 167}, {'id': 4909938587, 'qualifierId': 233, 'value': '300'}, {'id': 4909938551, 'qualifierId': 285}, {'id': 4909938549, 'qualifierId': 56, 'value': 'Back'}, {'id': 4923161069, 'qualifierId': 385}];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;bxnt8whbk4dag6gjclgqy232s;Tackle;;;;;;;;;;;;;;;;;;1,0;300,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;35;6;Huntsville City;2106;DMR;1,0
2665221655;301;5;1;35;8;4gymgvqmve0m2vh89v84tt3x0;1;80,0;101,4;2024-03-31T00:38:46.612Z;2024-03-31T00:38:48Z;[{'id': 4909938555, 'qualifierId': 347}, {'id': 4909938591, 'qualifierId': 233, 'value': '323'}, {'id': 4909938553, 'qualifierId': 56, 'value': 'Left'}];6srpw77ejl3bf4v8e2m7z0kd0;M. Ekk;;;bxnt8whbk4dag6gjclgqy232s;Out;;;;;;;;;;;;;;;;;;;323,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;35;8;Columbus Crew II;2108;FWL;1,0
2665221657;323;5;1;35;8;5b4ccd62yeeqdl2qk6jzsmjv8;0;20,0;-1,4;2024-03-31T00:38:46.612Z;2024-03-31T00:44:18Z;[{'id': 4909938625, 'qualifierId': 233, 'value': '301'}, {'id': 4909938559, 'qualifierId': 347}, {'id': 4909938557, 'qualifierId': 56, 'value': 'Back'}];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;bxnt8whbk4dag6gjclgqy232s;Out;;;;;;;;;;;;;;;;;;;301,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;35;8;Huntsville City;2108;DMR;1,0
2665221701;302;1;1;35;11;4gymgvqmve0m2vh89v84tt3x0;1;82,3;100,0;2024-03-31T00:38:49.940Z;2024-03-31T00:38:53Z;[{'id': 4909938819, 'qualifierId': 107}, {'id': 4909938825, 'qualifierId': 141, 'value': '91.5'}, {'id': 4909938821, 'qualifierId': 56, 'value': 'Left'}, {'id': 4909938827, 'qualifierId': 212, 'value': '15.7'}, {'id': 4909938823, 'qualifierId': 140, 'value': '69.0'}, {'id': 4909938829, 'qualifierId': 213, 'value': '3.61'}];d67mnqsp2nri79bpvblsufbis;B. Creek;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;3,61;15,7;;69,0;91,5;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;69,0;91,5;;;;;;;;0;35;11;Columbus Crew II;2111;MC;1,0
2665221721;303;1;1;35;14;4gymgvqmve0m2vh89v84tt3x0;1;66,5;87,5;2024-03-31T00:38:53.076Z;2024-03-31T00:38:55Z;[{'id': 4909938965, 'qualifierId': 213, 'value': '3.56'}, {'id': 4909938961, 'qualifierId': 141, 'value': '74.0'}, {'id': 4909938963, 'qualifierId': 212, 'value': '22.7'}, {'id': 4909938957, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909938959, 'qualifierId': 140, 'value': '46.7'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;bxnt8whbk4dag6gjclgqy232s;Pass;;;;;;;;;;3,56;22,7;;46,7;74,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;46,7;74,0;;;;;;;;0;35;14;Columbus Crew II;2114;DC;1,0
