id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Captain;value_Resume;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_Angle;value_NotVisible;value_Zone;value_PassEndX;value_KickOff;value_Length;value_PassEndY;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_HeadPass;value_Defensive;value_Offensive;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_TakeOnSpace;value_TouchTypeControl;value_Launch;value_Assist;value_IntentionalAssist;value_Assisted;value_BlockedY;value_GoalmouthY;value_BoxRight;value_BlockedX;value_GoalmouthZ;value_RegularPlay;value_RelatedEventId;value_LowLeft;value_RightFooted;value_Diving;value_Hands;value_Collected;value_LowGkIntervention;value_SwitchOfPlay;value_TakeOnOvertake;value_BoxCentre;value_LowRight;value_KeeperThrow;value_TouchTypePass;value_IntendedTackleTarget;value_Straight;value_Cross;value_DrivenCross;value_OverArm;value_DeletedEventType;value_LayOff;value_BlockedPass;value_GkX;value_GkY;value_GkYTimeOfGoal;value_GoalShotGameClock;value_LeftFooted;value_BigChance;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_1On1;value_NextEventGoalKick;value_GoalKick;value_High;value_TouchTypeClearance;value_OutOfPlay;value_OutSwinger;value_OverhitCross;value_HighGkIntervention;value_VideoCoverageLost;value_Injury;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_Head;value_FromCorner;value_FirstTouch;value_Low;value_ShirtPull/Holding;value_NotAssisted;value_MediumGkIntervention;value_ParriedSafe;value_AttemptedTackle;value_IndividualPlay;value_LowCentre;value_BoxDeepRight;value_Feet;value_Standing;value_SixYardBlocked;value_Blocked;value_DefBlock;value_BlockedCross;value_CloseLeft;value_BoxLeft;value_Volley;value_PullBack;value_PlayersCaughtOffside;value_Indirect;value_OutOfBoxCentre;value_CloseRightAndHigh;value_KeeperTouched;value_YellowCard;value_NotRetreating;value_Minutes;value_EndType;value_Tactical;value_CloseRight;value_Overrun;value_LeadingToGoal;value_FollowsADribble;value_TacticalFoul;value_HighClaim;value_HighRight;value_SetPiece;value_TimeWasting;value_CloseHigh;value_NotPastGoalLine;value_GkKickFromHands;value_AerialFoul;value_RecklessOffence;value_SwerveLeft;value_SoloRun;value_FreeKick;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718563429;486;1;2;55;9;iiolvosiuokkrl5iuoxcjo4p;1;59,9;8,2;2024-09-08T22:19:41.623Z;2024-09-08T22:19:42Z;[{'id': 5201444585, 'qualifierId': 141, 'value': '3.1'}, {'id': 5201444589, 'qualifierId': 213, 'value': '5.89'}, {'id': 5201444587, 'qualifierId': 212, 'value': '9.1'}, {'id': 5201444583, 'qualifierId': 140, 'value': '67.9'}, {'id': 5201444581, 'qualifierId': 56, 'value': 'Right'}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;5,89;;;67,9;;9,1;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;67,9;3,1;;;;;;;0;0;55;9;St. Louis City II;3309;AMR;1,0
2718563437;487;1;2;55;10;iiolvosiuokkrl5iuoxcjo4p;1;67,9;3,1;2024-09-08T22:19:42.584Z;2024-09-08T22:19:44Z;[{'id': 5201444625, 'qualifierId': 212, 'value': '7.9'}, {'id': 5201444627, 'qualifierId': 213, 'value': '2.43'}, {'id': 5201444621, 'qualifierId': 140, 'value': '62.2'}, {'id': 5201444623, 'qualifierId': 141, 'value': '10.7'}, {'id': 5201444619, 'qualifierId': 56, 'value': 'Right'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;2,43;;;62,2;;7,9;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;62,2;10,7;;;;;;;0;0;55;10;St. Louis City II;3310;DR;1,0
2718563453;488;1;2;55;12;iiolvosiuokkrl5iuoxcjo4p;1;62,4;14,7;2024-09-08T22:19:44.359Z;2024-09-08T22:19:47Z;[{'id': 5201444697, 'qualifierId': 212, 'value': '24.7'}, {'id': 5201444695, 'qualifierId': 141, 'value': '47.3'}, {'id': 5201444691, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201444699, 'qualifierId': 213, 'value': '2.02'}, {'id': 5201444693, 'qualifierId': 140, 'value': '52.1'}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;2,02;;;52,1;;24,7;47,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;52,1;47,3;;;;;;;0;0;55;12;St. Louis City II;3312;AMR;1,0
2718563465;489;1;2;55;15;iiolvosiuokkrl5iuoxcjo4p;1;53,6;55,7;2024-09-08T22:19:47.512Z;2024-09-08T22:19:51Z;[{'id': 5201444759, 'qualifierId': 140, 'value': '63.8'}, {'id': 5201444757, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201444761, 'qualifierId': 141, 'value': '69.4'}, {'id': 5201444765, 'qualifierId': 213, 'value': '0.72'}, {'id': 5201444763, 'qualifierId': 212, 'value': '14.2'}];eh27y0usldxsj6ouf3pkvbg9g;V. Rinaldi;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;0,72;;;63,8;;14,2;69,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;63,8;69,4;;;;;;;0;0;55;15;St. Louis City II;3315;Sub;1,0
2718563475;490;1;2;55;18;iiolvosiuokkrl5iuoxcjo4p;0;68,5;77,4;2024-09-08T22:19:50.903Z;2024-09-08T22:19:52Z;[{'id': 5201444799, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201444811, 'qualifierId': 213, 'value': '0.88'}, {'id': 5201444801, 'qualifierId': 140, 'value': '73.4'}, {'id': 5201444805, 'qualifierId': 141, 'value': '86.6'}, {'id': 5201444807, 'qualifierId': 212, 'value': '8.1'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;0,88;;;73,4;;8,1;86,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;73,4;86,6;;;;;;;0;0;55;18;St. Louis City II;3318;MC;1,0
2718563473;539;8;2;55;20;dqx48fglv1l96cyrmjdod0xec;1;21,8;16,6;2024-09-08T22:19:52.286Z;2024-09-11T12:58:30Z;[{'id': 5201444795, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204620437, 'qualifierId': 383}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;f45wsvefqdvkrkafrq8fn3sic;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;55;20;Colorado Rapids II;3320;DR;1,0
2718563479;540;49;2;55;21;dqx48fglv1l96cyrmjdod0xec;1;22,7;16,1;2024-09-08T22:19:53.086Z;2024-09-08T22:19:53Z;[];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;f45wsvefqdvkrkafrq8fn3sic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;55;21;Colorado Rapids II;3321;DR;1,0
2718563491;541;1;2;55;21;dqx48fglv1l96cyrmjdod0xec;1;22,7;16,1;2024-09-08T22:19:53.518Z;2024-09-08T22:19:56Z;[{'id': 5201444861, 'qualifierId': 141, 'value': '23.0'}, {'id': 5201444857, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201444859, 'qualifierId': 140, 'value': '34.8'}, {'id': 5201444863, 'qualifierId': 212, 'value': '13.5'}, {'id': 5201444865, 'qualifierId': 213, 'value': '0.35'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;0,35;;;34,8;;13,5;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;34,8;23,0;;;;;;;0;0;55;21;Colorado Rapids II;3321;DR;1,0
2718563503;542;1;2;55;23;dqx48fglv1l96cyrmjdod0xec;1;35,4;23,3;2024-09-08T22:19:56.030Z;2024-09-08T22:19:59Z;[{'id': 5201444913, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201444915, 'qualifierId': 140, 'value': '59.5'}, {'id': 5201444919, 'qualifierId': 212, 'value': '27.8'}, {'id': 5201444921, 'qualifierId': 213, 'value': '5.85'}, {'id': 5201444917, 'qualifierId': 141, 'value': '6.2'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;5,85;;;59,5;;27,8;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;59,5;6,2;;;;;;;0;0;55;23;Colorado Rapids II;3323;AMR;1,0
2718563519;543;1;2;55;27;dqx48fglv1l96cyrmjdod0xec;0;60,6;6,2;2024-09-08T22:19:59.854Z;2024-09-08T22:20:03Z;[{'id': 5201445013, 'qualifierId': 213, 'value': '0.46'}, {'id': 5201445009, 'qualifierId': 141, 'value': '31.7'}, {'id': 5201445015, 'qualifierId': 1}, {'id': 5201445005, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201445007, 'qualifierId': 140, 'value': '93.6'}, {'id': 5201445011, 'qualifierId': 212, 'value': '38.7'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;0,46;;;93,6;;38,7;31,7;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;93,6;31,7;;;;;;;0;0;55;27;Colorado Rapids II;3327;FW;1,0
2718563521;491;49;2;55;31;iiolvosiuokkrl5iuoxcjo4p;1;7,4;72,9;2024-09-08T22:20:03.463Z;2024-09-08T22:20:03Z;[];3gzatxlefe9axcrqyllbtrzmc;E. Bandré;;;f45wsvefqdvkrkafrq8fn3sic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;55;31;St. Louis City II;3331;GK;1,0
2718563555;492;1;2;55;33;iiolvosiuokkrl5iuoxcjo4p;1;8,1;69,7;2024-09-08T22:20:06.039Z;2024-09-08T22:20:16Z;[{'id': 5201445179, 'qualifierId': 212, 'value': '20.7'}, {'id': 5201445173, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201445181, 'qualifierId': 213, 'value': '5.86'}, {'id': 5201445175, 'qualifierId': 140, 'value': '26.1'}, {'id': 5201445177, 'qualifierId': 141, 'value': '57.3'}];3gzatxlefe9axcrqyllbtrzmc;E. Bandré;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;5,86;;;26,1;;20,7;57,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;26,1;57,3;;;;;;;0;0;55;33;St. Louis City II;3333;GK;1,0
2718563571;493;1;2;55;43;iiolvosiuokkrl5iuoxcjo4p;1;31,3;52,2;2024-09-08T22:20:15.959Z;2024-09-08T22:20:20Z;[{'id': 5201445271, 'qualifierId': 141, 'value': '72.7'}, {'id': 5201445269, 'qualifierId': 140, 'value': '21.3'}, {'id': 5201445275, 'qualifierId': 213, 'value': '2.22'}, {'id': 5201445267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201445273, 'qualifierId': 212, 'value': '17.5'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;2,22;;;21,3;;17,5;72,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;21,3;72,7;;;;;;;0;0;55;43;St. Louis City II;3343;MC;1,0
2718563577;494;1;2;55;48;iiolvosiuokkrl5iuoxcjo4p;1;29,4;75,3;2024-09-08T22:20:20.823Z;2024-09-08T22:20:24Z;[{'id': 5201445325, 'qualifierId': 140, 'value': '51.6'}, {'id': 5201445329, 'qualifierId': 212, 'value': '25.7'}, {'id': 5201445327, 'qualifierId': 141, 'value': '59.4'}, {'id': 5201445331, 'qualifierId': 213, 'value': '5.85'}, {'id': 5201445323, 'qualifierId': 56, 'value': 'Center'}];eh27y0usldxsj6ouf3pkvbg9g;V. Rinaldi;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;5,85;;;51,6;;25,7;59,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;51,6;59,4;;;;;;;0;0;55;48;St. Louis City II;3348;Sub;1,0
2718563579;495;50;2;55;52;iiolvosiuokkrl5iuoxcjo4p;1;52,9;63,6;2024-09-08T22:20:24.284Z;2024-09-11T06:59:33Z;[{'id': 5201445363, 'qualifierId': 233, 'value': '544'}, {'id': 5201445335, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201445337, 'qualifierId': 286}];aa5n9va0fkquh5xqfdgbijvv8;M. Simpson;;;f45wsvefqdvkrkafrq8fn3sic;Dispossessed;;;;;;;;;;;;;;;;;;;544,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;55;52;St. Louis City II;3352;AMC;1,0
2718563583;544;7;2;55;52;dqx48fglv1l96cyrmjdod0xec;1;47,1;36,4;2024-09-08T22:20:24.285Z;2024-09-11T13:00:14Z;[{'id': 5204620935, 'qualifierId': 383}, {'id': 5201445353, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201445355, 'qualifierId': 285}, {'id': 5201445359, 'qualifierId': 233, 'value': '495'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;f45wsvefqdvkrkafrq8fn3sic;Tackle;;;;;;;;;;;;;;;;;;;495,0;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;55;52;Colorado Rapids II;3352;MC;1,0
2718563585;545;49;2;55;53;dqx48fglv1l96cyrmjdod0xec;1;44,9;26,3;2024-09-08T22:20:25.677Z;2024-09-08T22:20:26Z;[];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;f45wsvefqdvkrkafrq8fn3sic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;55;53;Colorado Rapids II;3353;MC;1,0
2718563589;546;1;2;55;53;dqx48fglv1l96cyrmjdod0xec;1;44,9;25,6;2024-09-08T22:20:25.950Z;2024-09-08T22:20:27Z;[{'id': 5201445373, 'qualifierId': 212, 'value': '11.2'}, {'id': 5201445367, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201445375, 'qualifierId': 213, 'value': '3.78'}, {'id': 5201445369, 'qualifierId': 140, 'value': '36.3'}, {'id': 5201445371, 'qualifierId': 141, 'value': '15.8'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;3,78;;;36,3;;11,2;15,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;36,3;15,8;;;;;;;0;0;55;53;Colorado Rapids II;3353;MC;1,0
2718563593;547;1;2;55;54;dqx48fglv1l96cyrmjdod0xec;1;36,2;14,8;2024-09-08T22:20:26.973Z;2024-09-08T22:20:28Z;[{'id': 5201445411, 'qualifierId': 141, 'value': '27.4'}, {'id': 5201445415, 'qualifierId': 213, 'value': '1.07'}, {'id': 5201445407, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201445413, 'qualifierId': 212, 'value': '9.8'}, {'id': 5201445409, 'qualifierId': 140, 'value': '40.7'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;1,07;;;40,7;;9,8;27,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;40,7;27,4;;;;;;;0;0;55;54;Colorado Rapids II;3354;DR;1,0
2718563597;548;1;2;55;56;dqx48fglv1l96cyrmjdod0xec;1;40,7;27,4;2024-09-08T22:20:28.045Z;2024-09-08T22:20:29Z;[{'id': 5201445433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201445439, 'qualifierId': 212, 'value': '7.7'}, {'id': 5201445441, 'qualifierId': 213, 'value': '5.60'}, {'id': 5201445437, 'qualifierId': 141, 'value': '20.3'}, {'id': 5201445435, 'qualifierId': 140, 'value': '46.4'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;5,6;;;46,4;;7,7;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;46,4;20,3;;;;;;;0;0;55;56;Colorado Rapids II;3356;MC;1,0
2718563621;549;1;2;55;57;dqx48fglv1l96cyrmjdod0xec;1;46,7;20,9;2024-09-08T22:20:29.342Z;2024-09-08T22:20:39Z;[{'id': 5201445631, 'qualifierId': 212, 'value': '32.1'}, {'id': 5201445625, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201445629, 'qualifierId': 141, 'value': '67.8'}, {'id': 5201445627, 'qualifierId': 140, 'value': '43.0'}, {'id': 5201445633, 'qualifierId': 213, 'value': '1.69'}, {'id': 5201445635, 'qualifierId': 1}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;1,69;;;43,0;;32,1;67,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;43,0;67,8;;;;;;;0;0;55;57;Colorado Rapids II;3357;MC;1,0
2718563637;550;1;2;56;7;dqx48fglv1l96cyrmjdod0xec;1;83,6;40,7;2024-09-08T22:20:39.581Z;2024-09-08T22:20:42Z;[{'id': 5201445685, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201445689, 'qualifierId': 141, 'value': '29.3'}, {'id': 5201445687, 'qualifierId': 140, 'value': '89.2'}, {'id': 5201445691, 'qualifierId': 212, 'value': '9.7'}, {'id': 5201445693, 'qualifierId': 213, 'value': '5.36'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;5,36;;;89,2;;9,7;29,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;89,2;29,3;;;;;;;0;0;56;7;Colorado Rapids II;3367;DC;1,0
2718563645;551;1;2;56;10;dqx48fglv1l96cyrmjdod0xec;1;94,3;28,4;2024-09-08T22:20:42.205Z;2024-09-08T22:20:44Z;[{'id': 5201445747, 'qualifierId': 213, 'value': '3.03'}, {'id': 5201445745, 'qualifierId': 212, 'value': '11.0'}, {'id': 5201445741, 'qualifierId': 140, 'value': '83.9'}, {'id': 5201445739, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201445743, 'qualifierId': 141, 'value': '30.2'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;3,03;;;83,9;;11,0;30,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;83,9;30,2;;;;;;;0;0;56;10;Colorado Rapids II;3370;AMR;1,0
2718563647;552;1;2;56;12;dqx48fglv1l96cyrmjdod0xec;0;81,5;24,4;2024-09-08T22:20:44.333Z;2024-09-11T13:01:14Z;[{'id': 5201445769, 'qualifierId': 140, 'value': '100.0'}, {'id': 5204621321, 'qualifierId': 224}, {'id': 5204621269, 'qualifierId': 2}, {'id': 5201445773, 'qualifierId': 212, 'value': '33.1'}, {'id': 5204621325, 'qualifierId': 1}, {'id': 5201445775, 'qualifierId': 213, 'value': '0.91'}, {'id': 5201445767, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201445765, 'qualifierId': 155}, {'id': 5204621323, 'qualifierId': 20}, {'id': 5201445771, 'qualifierId': 141, 'value': '62.8'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;f45wsvefqdvkrkafrq8fn3sic;Pass;;;;;;;;;;0,91;;;100,0;;33,1;62,8;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;100,0;62,8;;;;;;;0;0;56;12;Colorado Rapids II;3372;DC;1,0
2718563667;496;5;2;56;14;iiolvosiuokkrl5iuoxcjo4p;1;-1,0;40,0;2024-09-08T22:20:46.087Z;2024-09-08T22:22:18Z;[{'id': 5201445881, 'qualifierId': 346}, {'id': 5201445883, 'qualifierId': 233, 'value': '553'}, {'id': 5201445879, 'qualifierId': 56, 'value': 'Back'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;f45wsvefqdvkrkafrq8fn3sic;Out;;;;;;;;;;;;;;;;;;;553,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;56;14;St. Louis City II;3374;DC;1,0
