id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_TeamKit;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Angle;value_Length;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_Launch;value_IntendedTackleTarget;value_DeletedEventType;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_FlickOn;value_LeadingToAttempt;value_RelatedError1Id;value_NotAssisted;value_IndividualPlay;value_GoalmouthZ;value_RegularPlay;value_BoxRight;value_BlockedX;value_BlockedY;value_HighCentre;value_GoalmouthY;value_RightFooted;value_Standing;value_MediumGkIntervention;value_Hands;value_ParriedSafe;value_OverArm;value_KeeperThrow;value_Cross;value_InSwinger;value_Left;value_CornerTaken;value_Right;value_IntentionalAssist;value_Assist;value_OutSwinger;value_Volley;value_MisHit;value_FirstTouch;value_GkY;value_NotPastGoalLine;value_FromCorner;value_Head;value_GkX;value_RelatedEventId;value_Assisted;value_BoxCentre;value_LowGkIntervention;value_TakeOnSpace;value_Defensive1V1;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_NotVisible;value_TouchTypePass;value_CloseLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypeControl;value_LeftFooted;value_Shove/Push;value_High;value_FastBreak;value_Blocked;value_BigChance;value_LowCentre;value_DefBlock;value_SwitchOfPlay;value_Overrun;value_BoxLeft;value_SwerveLeft;value_TakeOnOvertake;value_LayOff;value_LowLeft;value_Diving;value_Collected;value_ShirtPull/Holding;value_OutOfBoxCentre;value_HighLeft;value_HighGkIntervention;value_Caught;value_Reaching;value_HighClaim;value_CloseRight;value_PlayersCaughtOffside;value_Indirect;value_Handball;value_YellowCard;value_FreeKick;value_Fingertip;value_LowRight;value_OwnPlayer;value_SixYardBlocked;value_OwnShotBlocked;value_IncorrectOutOfPlayDecision;value_SmallBoxRight;value_Injury;value_InjuredPlayerId;value_Minutes;value_SetPiece;value_SwerveRight;value_EndType;value_PullBack;value_RecklessOffence;value_ThroughBall;value_Deflection;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_BlockedCross;value_Unchallenged;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_GkHoof;value_TacticalFoul;value_LeadingToGoal;value_HighRight;value_KeeperTouched;value_Dissent;value_CoachId;value_LastLine;value_BoxDeepLeft;value_Stooping;value_Argument;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2686814621;752;1;2;82;32;7fbej4xwoq4imaf5l39304m37;1;72,2;65,8;2024-05-12T20:43:23.724Z;2024-05-18T17:17:16Z;[{'id': 5026753925, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026753937, 'qualifierId': 213, 'value': '5.35'}, {'id': 5026753929, 'qualifierId': 141, 'value': '54.2'}, {'id': 5026753933, 'qualifierId': 212, 'value': '9.8'}, {'id': 5026753927, 'qualifierId': 140, 'value': '77.8'}];i15xuf6lug0m5twd06n2pus4;Pau Vidal;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;54,2;;5,35;9,8;77,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;77,8;54,2;;;;;;;0;0;82;32;Colorado Rapids II;4952;Sub;1,0
2686814661;753;1;2;82;34;7fbej4xwoq4imaf5l39304m37;1;80,7;49,9;2024-05-12T20:43:25.996Z;2024-05-18T17:17:20Z;[{'id': 5026756493, 'qualifierId': 23}, {'id': 5026756491, 'qualifierId': 154}, {'id': 5026754095, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026754099, 'qualifierId': 141, 'value': '35.7'}, {'id': 5026754101, 'qualifierId': 212, 'value': '11.4'}, {'id': 5026754103, 'qualifierId': 213, 'value': '5.27'}, {'id': 5026754097, 'qualifierId': 140, 'value': '86.4'}, {'id': 5026756489, 'qualifierId': 210, 'value': '16'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;1,0;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;35,7;;5,27;11,4;86,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;86,4;35,7;;;;;;;0;0;82;34;Colorado Rapids II;4954;AML;1,0
2686814671;754;16;2;82;36;7fbej4xwoq4imaf5l39304m37;1;86,9;35,8;2024-05-12T20:43:27.260Z;2024-05-18T17:17:35Z;[{'id': 5026756575, 'qualifierId': 23}, {'id': 5026756593, 'qualifierId': 230, 'value': '96.2'}, {'id': 5026756591, 'qualifierId': 328}, {'id': 5026755387, 'qualifierId': 20}, {'id': 5026756587, 'qualifierId': 102, 'value': '51.6'}, {'id': 5026755391, 'qualifierId': 374, 'value': '2024-05-12 21:43:26.252'}, {'id': 5026754155, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026756577, 'qualifierId': 78}, {'id': 5038736277, 'qualifierId': 396, 'value': '47.1'}, {'id': 5026756595, 'qualifierId': 231, 'value': '46.0'}, {'id': 5026756583, 'qualifierId': 55, 'value': '753'}, {'id': 5026756581, 'qualifierId': 154}, {'id': 5026755395, 'qualifierId': 375, 'value': '82:35.255'}, {'id': 5026756589, 'qualifierId': 103, 'value': '2.5'}, {'id': 5026754153, 'qualifierId': 63}, {'id': 5026756579, 'qualifierId': 29}, {'id': 5038736275, 'qualifierId': 395, 'value': '96.0'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;csa4z7z8fak8aqtdsug4siej8;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,5;;1,0;;;;51,6;1,0;;;;;;;;;;;;1,0;;;;;1,0;46,0;;;;96,2;753,0;1,0;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47,1;96,0;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;51,6;2.5;753,0;4oz12ku4mdjsq7y4sgogpwg2y;0;1;82;36;Colorado Rapids II;4956;FW;1,0
2686815637;662;1;2;83;41;iiolvosiuokkrl5iuoxcjo4p;1;50,2;49,9;2024-05-12T20:44:32.335Z;2024-05-12T20:44:35Z;[{'id': 5026759569, 'qualifierId': 213, 'value': '3.35'}, {'id': 5026759565, 'qualifierId': 141, 'value': '45.5'}, {'id': 5026759567, 'qualifierId': 212, 'value': '14.5'}, {'id': 5026759571, 'qualifierId': 279, 'value': 'G'}, {'id': 5026759561, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026759563, 'qualifierId': 140, 'value': '36.7'}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;45,5;;3,35;14,5;36,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;36,7;45,5;;;;;;;0;0;83;41;Sporting KC II;5021;FW;1,0
2686815699;663;1;2;83;44;iiolvosiuokkrl5iuoxcjo4p;1;36,7;45,5;2024-05-12T20:44:35.078Z;2024-05-12T20:44:39Z;[{'id': 5026759857, 'qualifierId': 140, 'value': '43.0'}, {'id': 5026759863, 'qualifierId': 213, 'value': '4.98'}, {'id': 5026759861, 'qualifierId': 212, 'value': '25.2'}, {'id': 5026759859, 'qualifierId': 141, 'value': '9.7'}, {'id': 5026759855, 'qualifierId': 56, 'value': 'Back'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;9,7;;4,98;25,2;43,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;43,0;9,7;;;;;;;0;0;83;44;Sporting KC II;5024;MC;1,0
2686815717;664;1;2;83;48;iiolvosiuokkrl5iuoxcjo4p;1;44,8;10,6;2024-05-12T20:44:39.302Z;2024-05-12T20:44:40Z;[{'id': 5026759977, 'qualifierId': 141, 'value': '31.2'}, {'id': 5026759981, 'qualifierId': 213, 'value': '2.31'}, {'id': 5026759973, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026759979, 'qualifierId': 212, 'value': '18.9'}, {'id': 5026759975, 'qualifierId': 140, 'value': '32.7'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;31,2;;2,31;18,9;32,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;32,7;31,2;;;;;;;0;0;83;48;Sporting KC II;5028;DR;1,0
2686815785;665;1;2;83;49;iiolvosiuokkrl5iuoxcjo4p;1;32,7;31,2;2024-05-12T20:44:40.806Z;2024-05-12T20:44:44Z;[{'id': 5026760325, 'qualifierId': 140, 'value': '30.8'}, {'id': 5026760329, 'qualifierId': 212, 'value': '27.1'}, {'id': 5026760331, 'qualifierId': 213, 'value': '1.64'}, {'id': 5026760323, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026760327, 'qualifierId': 141, 'value': '70.9'}];63r5yw1u82xzwndp8c6rwvzoq;D. Garcia;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;70,9;;1,64;27,1;30,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;30,8;70,9;;;;;;;0;0;83;49;Sporting KC II;5029;Sub;1,0
2686815847;666;1;2;83;53;iiolvosiuokkrl5iuoxcjo4p;1;34,2;72,3;2024-05-12T20:44:44.855Z;2024-05-12T20:44:48Z;[{'id': 5026760619, 'qualifierId': 56, 'value': 'Left'}, {'id': 5026760621, 'qualifierId': 140, 'value': '60.8'}, {'id': 5026760623, 'qualifierId': 141, 'value': '95.1'}, {'id': 5026760627, 'qualifierId': 212, 'value': '31.9'}, {'id': 5026760629, 'qualifierId': 213, 'value': '0.51'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;95,1;;0,51;31,9;60,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;60,8;95,1;;;;;;;0;0;83;53;Sporting KC II;5033;DC;1,0
2686815855;667;1;2;83;57;iiolvosiuokkrl5iuoxcjo4p;0;58,3;92,7;2024-05-12T20:44:48.806Z;2024-05-12T20:44:49Z;[{'id': 5026760749, 'qualifierId': 233, 'value': '755'}, {'id': 5026760677, 'qualifierId': 212, 'value': '3.6'}, {'id': 5026760671, 'qualifierId': 56, 'value': 'Left'}, {'id': 5026760673, 'qualifierId': 140, 'value': '60.7'}, {'id': 5026760753, 'qualifierId': 286}, {'id': 5026760747, 'qualifierId': 236}, {'id': 5026760679, 'qualifierId': 213, 'value': '5.49'}, {'id': 5026760675, 'qualifierId': 141, 'value': '88.9'}];1ss7pdaxmlk0sijax5brwpkyy;L. Batiste;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;88,9;;5,49;3,6;60,7;;;;755,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;60,7;88,9;;;;;;;0;0;83;57;Sporting KC II;5037;DC;1,0
2686815859;755;74;2;83;57;7fbej4xwoq4imaf5l39304m37;1;44,0;12,3;2024-05-12T20:44:48.807Z;2024-05-12T20:54:24Z;[{'id': 5026760773, 'qualifierId': 233, 'value': '667'}, {'id': 5026760705, 'qualifierId': 285}, {'id': 5026760703, 'qualifierId': 56, 'value': 'Back'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;csa4z7z8fak8aqtdsug4siej8;Blocked Pass;;;;;;;;;;;;;;;;;;667,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;83;57;Colorado Rapids II;5037;Sub;1,0
2686815917;668;1;2;84;2;iiolvosiuokkrl5iuoxcjo4p;1;51,1;64,2;2024-05-12T20:44:53.134Z;2024-05-18T17:17:58Z;[{'id': 5026761093, 'qualifierId': 141, 'value': '68.3'}, {'id': 5026761095, 'qualifierId': 212, 'value': '11.0'}, {'id': 5026761091, 'qualifierId': 140, 'value': '41.0'}, {'id': 5026761097, 'qualifierId': 213, 'value': '2.88'}, {'id': 5026761087, 'qualifierId': 56, 'value': 'Back'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;68,3;;2,88;11,0;41,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;41,0;68,3;;;;;;;0;0;84;2;Sporting KC II;5042;MC;1,0
2686815963;669;1;2;84;3;iiolvosiuokkrl5iuoxcjo4p;1;37,9;67,7;2024-05-12T20:44:54.399Z;2024-05-18T17:18:05Z;[{'id': 5026761373, 'qualifierId': 140, 'value': '48.7'}, {'id': 5026761381, 'qualifierId': 213, 'value': '5.09'}, {'id': 5026761377, 'qualifierId': 141, 'value': '26.2'}, {'id': 5026761369, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026761365, 'qualifierId': 155}, {'id': 5026761379, 'qualifierId': 212, 'value': '30.4'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;26,2;;5,09;30,4;48,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;48,7;26,2;;;;;;;0;0;84;3;Sporting KC II;5043;DC;1,0
2686816069;670;1;2;84;7;iiolvosiuokkrl5iuoxcjo4p;1;56,5;20,9;2024-05-12T20:44:58.054Z;2024-05-12T20:45:03Z;[{'id': 5026761991, 'qualifierId': 213, 'value': '5.60'}, {'id': 5026761981, 'qualifierId': 140, 'value': '68.3'}, {'id': 5026761979, 'qualifierId': 56, 'value': 'Right'}, {'id': 5026761985, 'qualifierId': 141, 'value': '6.2'}, {'id': 5026761989, 'qualifierId': 212, 'value': '15.9'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;6,2;;5,6;15,9;68,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;68,3;6,2;;;;;;;0;0;84;7;Sporting KC II;5047;DR;1,0
2686816101;671;1;2;84;12;iiolvosiuokkrl5iuoxcjo4p;0;67,6;8,5;2024-05-12T20:45:03.862Z;2024-05-12T20:45:05Z;[{'id': 5026762137, 'qualifierId': 141, 'value': '43.0'}, {'id': 5026762133, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026762143, 'qualifierId': 1}, {'id': 5026762141, 'qualifierId': 213, 'value': '0.82'}, {'id': 5026762139, 'qualifierId': 212, 'value': '32.1'}, {'id': 5026762135, 'qualifierId': 140, 'value': '88.5'}];7gh46rkxaa7trgtp8lf1l591w;F. Núñez;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;43,0;;0,82;32,1;88,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;88,5;43,0;;;;;;;0;0;84;12;Sporting KC II;5052;MR;1,0
2686816159;756;52;2;84;16;7fbej4xwoq4imaf5l39304m37;1;7,7;59,7;2024-05-12T20:45:07.516Z;2024-05-18T17:18:15Z;[{'id': 5038738867, 'qualifierId': 376}];8xpddjq19wzsf3mdlnjdx6e7e;R. Schewe;;;csa4z7z8fak8aqtdsug4siej8;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;84;16;Colorado Rapids II;5056;GK;1,0
2686816519;757;1;2;84;26;7fbej4xwoq4imaf5l39304m37;1;7,7;59,7;2024-05-12T20:45:17.091Z;2024-05-12T20:45:29Z;[{'id': 5026764377, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026764383, 'qualifierId': 212, 'value': '7.7'}, {'id': 5026764381, 'qualifierId': 141, 'value': '55.5'}, {'id': 5026764375, 'qualifierId': 123}, {'id': 5026764385, 'qualifierId': 213, 'value': '5.90'}, {'id': 5026764379, 'qualifierId': 140, 'value': '14.5'}];8xpddjq19wzsf3mdlnjdx6e7e;R. Schewe;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;55,5;;5,9;7,7;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;14,5;55,5;;;;;;;0;0;84;26;Colorado Rapids II;5066;GK;1,0
2686816535;758;1;2;84;38;7fbej4xwoq4imaf5l39304m37;0;16,6;52,2;2024-05-12T20:45:29.349Z;2024-05-12T20:45:30Z;[{'id': 5026764459, 'qualifierId': 140, 'value': '69.9'}, {'id': 5026764461, 'qualifierId': 141, 'value': '71.1'}, {'id': 5026764463, 'qualifierId': 212, 'value': '57.4'}, {'id': 5026764467, 'qualifierId': 1}, {'id': 5026764455, 'qualifierId': 157}, {'id': 5026764465, 'qualifierId': 213, 'value': '0.23'}, {'id': 5026764457, 'qualifierId': 56, 'value': 'Center'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;71,1;;0,23;57,4;69,9;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;69,9;71,1;;;;;;;0;0;84;38;Colorado Rapids II;5078;DC;1,0
2686816599;672;1;2;84;40;iiolvosiuokkrl5iuoxcjo4p;1;27,2;30,9;2024-05-12T20:45:31.695Z;2024-05-12T20:45:33Z;[{'id': 5026764831, 'qualifierId': 140, 'value': '19.1'}, {'id': 5026764835, 'qualifierId': 212, 'value': '15.2'}, {'id': 5026764833, 'qualifierId': 141, 'value': '49.4'}, {'id': 5026764829, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026764837, 'qualifierId': 213, 'value': '2.17'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;49,4;;2,17;15,2;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;19,1;49,4;;;;;;;0;0;84;40;Sporting KC II;5080;DR;1,0
2686816605;673;49;2;84;42;iiolvosiuokkrl5iuoxcjo4p;1;18,2;49,7;2024-05-12T20:45:33.350Z;2024-05-12T20:45:33Z;[];63r5yw1u82xzwndp8c6rwvzoq;D. Garcia;;;csa4z7z8fak8aqtdsug4siej8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;84;42;Sporting KC II;5082;Sub;1,0
2686816623;674;1;2;84;42;iiolvosiuokkrl5iuoxcjo4p;1;17,9;49,9;2024-05-12T20:45:33.622Z;2024-05-12T20:45:35Z;[{'id': 5026764967, 'qualifierId': 213, 'value': '1.26'}, {'id': 5026764949, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026764953, 'qualifierId': 140, 'value': '21.1'}, {'id': 5026764957, 'qualifierId': 141, 'value': '65.5'}, {'id': 5026764961, 'qualifierId': 212, 'value': '11.1'}];63r5yw1u82xzwndp8c6rwvzoq;D. Garcia;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;65,5;;1,26;11,1;21,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;21,1;65,5;;;;;;;0;0;84;42;Sporting KC II;5082;Sub;1,0
2686816637;675;1;2;84;43;iiolvosiuokkrl5iuoxcjo4p;0;21,1;65,7;2024-05-12T20:45:34.990Z;2024-05-12T20:45:36Z;[{'id': 5026765019, 'qualifierId': 140, 'value': '23.2'}, {'id': 5026765025, 'qualifierId': 213, 'value': '0.38'}, {'id': 5026765057, 'qualifierId': 286}, {'id': 5026765017, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026765021, 'qualifierId': 141, 'value': '67.0'}, {'id': 5026765023, 'qualifierId': 212, 'value': '2.4'}, {'id': 5026765053, 'qualifierId': 233, 'value': '759'}, {'id': 5026765051, 'qualifierId': 236}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;csa4z7z8fak8aqtdsug4siej8;Pass;;;;;;;;;;67,0;;0,38;2,4;23,2;;;;759,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;23,2;67,0;;;;;;;0;0;84;43;Sporting KC II;5083;DC;1,0
2686816643;759;74;2;84;43;7fbej4xwoq4imaf5l39304m37;1;82,7;35,2;2024-05-12T20:45:34.991Z;2024-05-12T20:54:24Z;[{'id': 5026765107, 'qualifierId': 233, 'value': '675'}, {'id': 5026765035, 'qualifierId': 285}, {'id': 5026765033, 'qualifierId': 56, 'value': 'Center'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;csa4z7z8fak8aqtdsug4siej8;Blocked Pass;;;;;;;;;;;;;;;;;;675,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;0;0;84;43;Colorado Rapids II;5083;FW;1,0
2686816699;676;43;2;84;44;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-05-12T20:45:35.558Z;2024-05-12T20:46:13Z;[{'id': 5026768037, 'qualifierId': 144, 'value': '51'}, {'id': 5026766117, 'qualifierId': 170, 'value': '-1'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;csa4z7z8fak8aqtdsug4siej8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,0;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;84;44;Sporting KC II;5084;DC;1,0
