id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Captain;value_Involved;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Length;value_Zone;value_PassEndX;value_Angle;value_LongBall;value_SwitchOfPlay;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_Launch;value_Defensive;value_TouchTypeControl;value_Offensive;value_TakeOnSpace;value_TouchTypePass;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_IntendedTackleTarget;value_TakeOnOvertake;value_Overrun;value_LayOff;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_FlickOn;value_LeftFooted;value_Cross;value_OutSwinger;value_AttemptedTackle;value_Foul;value_Direct;value_DeletedEventType;value_NextEventGoalKick;value_GoalKick;value_Low;value_HeadPass;value_Shove/Push;value_RelatedEventId;value_OutOfPlay;value_TouchTypeClearance;value_Left;value_InSwinger;value_CornerTaken;value_RightFooted;value_Head;value_Right;value_HighGkIntervention;value_Deflection;value_GkX;value_FromCorner;value_NotAssisted;value_GoalShotGameClock;value_IndividualPlay;value_GkXTimeOfGoal;value_GoalmouthZ;value_OutOfBoxCentre;value_LowLeft;value_FirstTouch;value_GkY;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_Volley;value_GoalmouthY;value_ThroughBall;value_Assist;value_RegularPlay;value_Assisted;value_1On1;value_BigChance;value_LowCentre;value_FollowsADribble;value_BoxCentre;value_NotVisible;value_IntentionalAssist;value_HighRight;value_BlockedPass;value_ShirtPull/Holding;value_Review;value_BlockedY;value_BlockedX;value_Blocked;value_DefBlock;value_HighCentre;value_FreeKick;value_Collected;value_Standing;value_Hands;value_DrinksBreak;value_RefereeDelay;value_BoxLeft;value_MediumGkIntervention;value_LeadingToGoal;value_RelatedError1Id;value_Tap;value_Defensive1V1;value_YellowCard;value_TacticalFoul;value_BlockedCross;value_Minutes;value_EndType;value_RecklessOffence;value_FloatedCross;value_Straight;value_SetPiece;value_High;value_HighLeft;value_BlockedClearance;value_HighClaim;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Injury;value_InjuredPlayerId;value_CloseRight;value_NotPastGoalLine;value_SmallBoxCentre;value_Handball;value_TempMissed;value_OwnGoal;value_GkHoof;value_35Centre;value_AerialFoul;value_GoesToPenalties;value_Penalty;value_Scored;value_Diving;value_Second(2Nd)OppositeRelatedEventId;value_LowRight;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697409829;689;43;2;80;20;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-06-23T02:31:54.817Z;2024-06-23T02:32:58Z;[{'id': 5084788451, 'qualifierId': 144, 'value': '55'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;djkwx4vdx0sd7suxod5vbivbo;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;80;20;North Texas;4820;DC;1,0
2697835525;874;1;2;80;34;d0c07im4a6oj8qa7f1zlt3pqs;1;24,1;37,8;2024-06-23T02:32:08.604Z;2024-06-25T14:03:47Z;[{'id': 5087103275, 'qualifierId': 212, 'value': '13.0'}, {'id': 5087103267, 'qualifierId': 152}, {'id': 5087103271, 'qualifierId': 140, 'value': '32.1'}, {'id': 5087103269, 'qualifierId': 56, 'value': 'Back'}, {'id': 5087103265, 'qualifierId': 5}, {'id': 5087103277, 'qualifierId': 213, 'value': '0.87'}, {'id': 5087103281, 'qualifierId': 189}, {'id': 5087103273, 'qualifierId': 141, 'value': '52.4'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;52,4;13,0;;32,1;0,87;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;32,1;52,4;;;;;;;;0;80;34;North Texas;4834;DL;1,0
2697409925;691;1;2;80;36;d0c07im4a6oj8qa7f1zlt3pqs;1;32,2;49,3;2024-06-23T02:32:11.593Z;2024-06-25T14:03:54Z;[{'id': 5084787061, 'qualifierId': 140, 'value': '23.4'}, {'id': 5084787065, 'qualifierId': 212, 'value': '15.9'}, {'id': 5084787067, 'qualifierId': 213, 'value': '2.19'}, {'id': 5084787063, 'qualifierId': 141, 'value': '68.3'}, {'id': 5084787059, 'qualifierId': 56, 'value': 'Back'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;68,3;15,9;;23,4;2,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;23,4;68,3;;;;;;;;0;80;36;North Texas;4836;MC;1,0
2697409937;692;1;2;80;38;d0c07im4a6oj8qa7f1zlt3pqs;1;25,4;78,2;2024-06-23T02:32:13.585Z;2024-06-23T02:32:15Z;[{'id': 5084787133, 'qualifierId': 141, 'value': '96.6'}, {'id': 5084787129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084787135, 'qualifierId': 212, 'value': '13.8'}, {'id': 5084787131, 'qualifierId': 140, 'value': '30.9'}, {'id': 5084787137, 'qualifierId': 213, 'value': '1.14'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;96,6;13,8;;30,9;1,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;30,9;96,6;;;;;;;;0;80;38;North Texas;4838;DC;1,0
2697409945;693;1;2;80;40;d0c07im4a6oj8qa7f1zlt3pqs;1;29,5;97,7;2024-06-23T02:32:15.025Z;2024-06-25T14:04:02Z;[{'id': 5084787193, 'qualifierId': 212, 'value': '18.5'}, {'id': 5084787187, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084787195, 'qualifierId': 213, 'value': '5.40'}, {'id': 5084787189, 'qualifierId': 140, 'value': '40.7'}, {'id': 5084787191, 'qualifierId': 141, 'value': '76.7'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;76,7;18,5;;40,7;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;40,7;76,7;;;;;;;;0;80;40;North Texas;4840;DC;1,0
2697409953;694;1;2;80;42;d0c07im4a6oj8qa7f1zlt3pqs;1;41,3;72,6;2024-06-23T02:32:16.785Z;2024-06-23T02:32:19Z;[{'id': 5084787237, 'qualifierId': 141, 'value': '66.0'}, {'id': 5084787231, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084787233, 'qualifierId': 140, 'value': '35.2'}, {'id': 5084787241, 'qualifierId': 213, 'value': '3.75'}, {'id': 5084787239, 'qualifierId': 212, 'value': '7.8'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;66,0;7,8;;35,2;3,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;35,2;66,0;;;;;;;;0;80;42;North Texas;4842;MC;1,0
2697409967;695;1;2;80;44;d0c07im4a6oj8qa7f1zlt3pqs;1;33,2;62,0;2024-06-23T02:32:19.458Z;2024-06-23T02:32:21Z;[{'id': 5084787339, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084787341, 'qualifierId': 140, 'value': '44.8'}, {'id': 5084787347, 'qualifierId': 213, 'value': '5.70'}, {'id': 5084787345, 'qualifierId': 212, 'value': '14.5'}, {'id': 5084787343, 'qualifierId': 141, 'value': '50.3'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;50,3;14,5;;44,8;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;44,8;50,3;;;;;;;;0;80;44;North Texas;4844;MC;1,0
2697410011;696;1;2;80;47;d0c07im4a6oj8qa7f1zlt3pqs;1;46,2;49,6;2024-06-23T02:32:21.745Z;2024-06-23T02:32:30Z;[{'id': 5084787623, 'qualifierId': 213, 'value': '5.54'}, {'id': 5084787617, 'qualifierId': 140, 'value': '77.0'}, {'id': 5084787615, 'qualifierId': 56, 'value': 'Right'}, {'id': 5084787621, 'qualifierId': 212, 'value': '43.8'}, {'id': 5084787625, 'qualifierId': 1}, {'id': 5084787619, 'qualifierId': 141, 'value': '6.1'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;6,1;43,8;;77,0;5,54;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;77,0;6,1;;;;;;;;0;80;47;North Texas;4847;MC;1,0
2697410027;697;1;2;80;55;d0c07im4a6oj8qa7f1zlt3pqs;1;78,8;15,7;2024-06-23T02:32:30.081Z;2024-06-23T02:32:32Z;[{'id': 5084787687, 'qualifierId': 56, 'value': 'Center'}, {'id': 5084787691, 'qualifierId': 141, 'value': '29.5'}, {'id': 5084787689, 'qualifierId': 140, 'value': '65.3'}, {'id': 5084787695, 'qualifierId': 213, 'value': '2.56'}, {'id': 5084787693, 'qualifierId': 212, 'value': '17.0'}];4o2lk5bkmyxe8ji3lqjo69qtw;D. Abarca;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;29,5;17,0;;65,3;2,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;65,3;29,5;;;;;;;;0;80;55;North Texas;4855;Sub;1,0
2697410047;698;1;2;80;58;d0c07im4a6oj8qa7f1zlt3pqs;1;65,2;29,5;2024-06-23T02:32:32.770Z;2024-06-23T02:32:35Z;[{'id': 5084787761, 'qualifierId': 213, 'value': '1.67'}, {'id': 5084787755, 'qualifierId': 140, 'value': '64.2'}, {'id': 5084787753, 'qualifierId': 56, 'value': 'Center'}, {'id': 5084787759, 'qualifierId': 212, 'value': '10.7'}, {'id': 5084787757, 'qualifierId': 141, 'value': '45.2'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;45,2;10,7;;64,2;1,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;64,2;45,2;;;;;;;;0;80;58;North Texas;4858;DR;1,0
2697410101;699;1;2;81;1;d0c07im4a6oj8qa7f1zlt3pqs;1;64,1;46,4;2024-06-23T02:32:35.617Z;2024-06-23T02:32:45Z;[{'id': 5084788045, 'qualifierId': 140, 'value': '76.1'}, {'id': 5084788047, 'qualifierId': 141, 'value': '53.4'}, {'id': 5084788049, 'qualifierId': 212, 'value': '13.5'}, {'id': 5084788043, 'qualifierId': 56, 'value': 'Center'}, {'id': 5084788051, 'qualifierId': 213, 'value': '0.36'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;53,4;13,5;;76,1;0,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;76,1;53,4;;;;;;;;0;81;1;North Texas;4861;MC;1,0
2697410137;700;1;2;81;8;d0c07im4a6oj8qa7f1zlt3pqs;1;79,1;32,3;2024-06-23T02:32:43.218Z;2024-06-25T14:04:38Z;[{'id': 5084788249, 'qualifierId': 140, 'value': '94.3'}, {'id': 5084788255, 'qualifierId': 213, 'value': '5.78'}, {'id': 5084788251, 'qualifierId': 141, 'value': '19.5'}, {'id': 5084788247, 'qualifierId': 56, 'value': 'Right'}, {'id': 5084788253, 'qualifierId': 212, 'value': '18.2'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;19,5;18,2;;94,3;5,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;94,3;19,5;;;;;;;;0;81;8;North Texas;4868;MC;1,0
2697410139;701;1;2;81;11;d0c07im4a6oj8qa7f1zlt3pqs;0;98,9;13,7;2024-06-23T02:32:45.947Z;2024-06-25T14:04:47Z;[{'id': 5084788283, 'qualifierId': 213, 'value': '1.47'}, {'id': 5084788275, 'qualifierId': 56, 'value': 'Center'}, {'id': 5084788271, 'qualifierId': 2}, {'id': 5087103301, 'qualifierId': 224}, {'id': 5084788281, 'qualifierId': 212, 'value': '25.1'}, {'id': 5084788279, 'qualifierId': 141, 'value': '50.4'}, {'id': 5084788273, 'qualifierId': 155}, {'id': 5087103303, 'qualifierId': 20}, {'id': 5084788277, 'qualifierId': 140, 'value': '100.0'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;50,4;25,1;;100,0;1,47;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;100,0;50,4;;;;;;;;0;81;11;North Texas;4871;MC;1,0
2697410127;587;5;2;81;15;99l7fsj6ykgbyqcb9zqqu9dgq;1;-1,2;47,8;2024-06-23T02:32:50.413Z;2024-06-23T02:32:52Z;[{'id': 5084788195, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084788309, 'qualifierId': 233, 'value': '702'}, {'id': 5084788197, 'qualifierId': 346}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;djkwx4vdx0sd7suxod5vbivbo;Out;;;;;;;;;;;;;;;;;;702,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;81;15;Austin II;4875;DML;1,0
2697410141;702;5;2;81;15;d0c07im4a6oj8qa7f1zlt3pqs;0;101,2;52,2;2024-06-23T02:32:50.413Z;2024-06-23T02:54:24Z;[{'id': 5084788289, 'qualifierId': 56, 'value': 'Center'}, {'id': 5084788327, 'qualifierId': 233, 'value': '587'}, {'id': 5084788291, 'qualifierId': 346}];4o2lk5bkmyxe8ji3lqjo69qtw;D. Abarca;;;djkwx4vdx0sd7suxod5vbivbo;Out;;;;;;;;;;;;;;;;;;587,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;81;15;North Texas;4875;Sub;1,0
2697410191;588;1;2;81;26;99l7fsj6ykgbyqcb9zqqu9dgq;1;5,2;40,0;2024-06-23T02:33:00.821Z;2024-06-25T14:04:59Z;[{'id': 5084788575, 'qualifierId': 213, 'value': '6.25'}, {'id': 5084788565, 'qualifierId': 124}, {'id': 5084788567, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084788571, 'qualifierId': 141, 'value': '38.8'}, {'id': 5084788579, 'qualifierId': 237}, {'id': 5084788569, 'qualifierId': 140, 'value': '29.4'}, {'id': 5084788573, 'qualifierId': 212, 'value': '25.4'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;38,8;25,4;;29,4;6,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;29,4;38,8;;;;;;;;0;81;26;Austin II;4886;DC;1,0
2697410199;589;1;2;81;28;99l7fsj6ykgbyqcb9zqqu9dgq;1;26,4;30,7;2024-06-23T02:33:03.261Z;2024-06-25T14:05:06Z;[{'id': 5084788619, 'qualifierId': 141, 'value': '4.5'}, {'id': 5084788621, 'qualifierId': 212, 'value': '18.2'}, {'id': 5084788615, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084788623, 'qualifierId': 213, 'value': '4.92'}, {'id': 5084788617, 'qualifierId': 140, 'value': '29.9'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;4,5;18,2;;29,9;4,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;29,9;4,5;;;;;;;;0;81;28;Austin II;4888;MC;1,0
2697410229;590;1;2;81;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;30,3;2,7;2024-06-23T02:33:04.733Z;2024-06-25T14:05:12Z;[{'id': 5084788793, 'qualifierId': 141, 'value': '27.6'}, {'id': 5084788791, 'qualifierId': 140, 'value': '14.2'}, {'id': 5084788797, 'qualifierId': 213, 'value': '2.36'}, {'id': 5084788789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084788795, 'qualifierId': 212, 'value': '23.9'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;27,6;23,9;;14,2;2,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;14,2;27,6;;;;;;;;0;81;30;Austin II;4890;DC;1,0
2697410249;591;1;2;81;37;99l7fsj6ykgbyqcb9zqqu9dgq;1;20,4;30,7;2024-06-23T02:33:12.541Z;2024-06-23T02:33:16Z;[{'id': 5084788921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084788927, 'qualifierId': 212, 'value': '16.1'}, {'id': 5084788925, 'qualifierId': 141, 'value': '50.7'}, {'id': 5084788923, 'qualifierId': 140, 'value': '12.2'}, {'id': 5084788929, 'qualifierId': 213, 'value': '2.14'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;50,7;16,1;;12,2;2,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;12,2;50,7;;;;;;;;0;81;37;Austin II;4897;DC;1,0
2697410279;592;1;2;81;42;99l7fsj6ykgbyqcb9zqqu9dgq;1;13,1;53,0;2024-06-23T02:33:16.797Z;2024-06-23T02:33:19Z;[{'id': 5084789087, 'qualifierId': 141, 'value': '95.4'}, {'id': 5084789085, 'qualifierId': 140, 'value': '28.5'}, {'id': 5084789093, 'qualifierId': 1}, {'id': 5084789083, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084789089, 'qualifierId': 212, 'value': '33.1'}, {'id': 5084789091, 'qualifierId': 213, 'value': '1.06'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;95,4;33,1;;28,5;1,06;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;28,5;95,4;;;;;;;;0;81;42;Austin II;4902;GK;1,0
2697410291;593;1;2;81;45;99l7fsj6ykgbyqcb9zqqu9dgq;1;29,1;95,3;2024-06-23T02:33:19.757Z;2024-06-23T02:33:22Z;[{'id': 5084789167, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084789171, 'qualifierId': 141, 'value': '68.4'}, {'id': 5084789175, 'qualifierId': 213, 'value': '4.84'}, {'id': 5084789173, 'qualifierId': 212, 'value': '18.4'}, {'id': 5084789169, 'qualifierId': 140, 'value': '31.3'}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;68,4;18,4;;31,3;4,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;31,3;68,4;;;;;;;;0;81;45;Austin II;4905;DML;1,0
2697410301;594;1;2;81;46;99l7fsj6ykgbyqcb9zqqu9dgq;0;31,2;70,3;2024-06-23T02:33:20.701Z;2024-06-25T14:05:28Z;[{'id': 5084789245, 'qualifierId': 141, 'value': '86.8'}, {'id': 5084789241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5084789247, 'qualifierId': 212, 'value': '19.4'}, {'id': 5084789249, 'qualifierId': 213, 'value': '0.62'}, {'id': 5084789243, 'qualifierId': 140, 'value': '46.3'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;86,8;19,4;;46,3;0,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;46,3;86,8;;;;;;;;0;81;46;Austin II;4906;MC;1,0
2697410305;703;1;2;81;47;d0c07im4a6oj8qa7f1zlt3pqs;1;58,6;18,4;2024-06-23T02:33:21.899Z;2024-06-25T14:05:33Z;[{'id': 5084789275, 'qualifierId': 140, 'value': '69.4'}, {'id': 5084789271, 'qualifierId': 3}, {'id': 5084789277, 'qualifierId': 141, 'value': '11.6'}, {'id': 5084789281, 'qualifierId': 213, 'value': '5.90'}, {'id': 5084789279, 'qualifierId': 212, 'value': '12.2'}, {'id': 5084789273, 'qualifierId': 56, 'value': 'Right'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;djkwx4vdx0sd7suxod5vbivbo;Pass;;;;;;;;;;;11,6;12,2;;69,4;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;69,4;11,6;;;;;;;;0;81;47;North Texas;4907;DR;1,0
2697410311;704;49;2;81;50;d0c07im4a6oj8qa7f1zlt3pqs;1;69,4;11,6;2024-06-23T02:33:25.012Z;2024-06-23T02:33:26Z;[];4o2lk5bkmyxe8ji3lqjo69qtw;D. Abarca;;;djkwx4vdx0sd7suxod5vbivbo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;81;50;North Texas;4910;Sub;1,0
