id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_PlayerPosition;value_Involved;value_TeamKit;value_Resume;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_Zone;value_Angle;value_KickOff;value_PassEndX;value_PassEndY;value_Launch;value_LongBall;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_LayOff;value_HeadPass;value_TouchTypeControl;value_Offensive;value_OppositeRelatedEventId;value_BlockedPass;value_Defensive;value_Assist;value_SwitchOfPlay;value_Chipped;value_TakeOnSpace;value_LeftFooted;value_BlockedY;value_BlockedX;value_GkX;value_GkY;value_IndividualPlay;value_OutOfBoxCentre;value_Blocked;value_GoalmouthZ;value_GoalmouthY;value_RelatedEventId;value_RegularPlay;value_LowCentre;value_Assisted;value_DefBlock;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_TouchTypeClearance;value_DeletedEventType;value_IntentionalAssist;value_BoxCentre;value_FirstTouch;value_CloseRight;value_NextEventGoalKick;value_GoalKick;value_Low;value_Direct;value_Shove/Push;value_Foul;value_AttemptedTackle;value_Straight;value_Cross;value_DrivenCross;value_RightFooted;value_Right;value_Left;value_CornerTaken;value_OutSwinger;value_Head;value_TakeOnOvertake;value_LastLine;value_Defensive1V1;value_NotVisible;value_NotAssisted;value_BoxLeft;value_High;value_FlickOn;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_OverhitCross;value_OutOfPlay;value_FromCorner;value_Deflection;value_Hands;value_Collected;value_Stooping;value_GkKickFromHands;value_MediumGkIntervention;value_IntendedTackleTarget;value_ShirtPull/Holding;value_InSwinger;value_FloatedCross;value_Overrun;value_PullBack;value_BoxRight;value_InjuredPlayerId;value_Injury;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_RecklessOffence;value_YellowCard;value_BlockedCross;value_Standing;value_LowLeft;value_Diving;value_Minutes;value_EndType;value_Dissent;value_SecondYellow;value_Tactical;value_LowRight;value_OutOfBoxDeepRight;value_Unchallenged;value_ParriedSafe;value_TacticalFoul;value_Volley;value_HighCentre;value_HighGkIntervention;value_Caught;value_BigChance;value_FastBreak;value_CloseLeft;value_BoxDeepLeft;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_PersistentInfringement;value_ThroughBall;value_HighClaim;value_CloseHigh;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704010059;763;1;2;82;34;6ddsx316t3j0z6nolrky9k4r8;1;68,9;91,5;2024-07-28T01:17:14.195Z;2024-07-28T01:17:17Z;[{'id': 5121279161, 'qualifierId': 152}, {'id': 5121279173, 'qualifierId': 213, 'value': '3.77'}, {'id': 5121279171, 'qualifierId': 212, 'value': '18.8'}, {'id': 5121279159, 'qualifierId': 5}, {'id': 5121279165, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121279167, 'qualifierId': 140, 'value': '54.4'}, {'id': 5121279169, 'qualifierId': 141, 'value': '75.3'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;18,8;;3,77;;54,4;75,3;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;54,4;75,3;;;;;;;0;0;82;34;Carolina Core;4954;DC;1,0
2704010083;764;1;2;82;37;6ddsx316t3j0z6nolrky9k4r8;1;55,7;71,1;2024-07-28T01:17:17.730Z;2024-07-28T01:17:20Z;[{'id': 5121279329, 'qualifierId': 212, 'value': '17.3'}, {'id': 5121279327, 'qualifierId': 141, 'value': '46.1'}, {'id': 5121279325, 'qualifierId': 140, 'value': '52.6'}, {'id': 5121279331, 'qualifierId': 213, 'value': '4.52'}, {'id': 5121279323, 'qualifierId': 56, 'value': 'Center'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;17,3;;4,52;;52,6;46,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;52,6;46,1;;;;;;;0;0;82;37;Carolina Core;4957;Sub;1,0
2704010113;765;1;2;82;40;6ddsx316t3j0z6nolrky9k4r8;1;52,6;45,8;2024-07-28T01:17:20.130Z;2024-07-28T01:17:22Z;[{'id': 5121279459, 'qualifierId': 140, 'value': '61.7'}, {'id': 5121279465, 'qualifierId': 213, 'value': '0.76'}, {'id': 5121279457, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121279463, 'qualifierId': 212, 'value': '13.2'}, {'id': 5121279461, 'qualifierId': 141, 'value': '59.1'}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;13,2;;0,76;;61,7;59,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;61,7;59,1;;;;;;;0;0;82;40;Carolina Core;4960;DL;1,0
2704010153;766;1;2;82;42;6ddsx316t3j0z6nolrky9k4r8;1;61,0;58,4;2024-07-28T01:17:22.178Z;2024-07-28T01:17:25Z;[{'id': 5121279681, 'qualifierId': 212, 'value': '13.7'}, {'id': 5121279683, 'qualifierId': 213, 'value': '2.11'}, {'id': 5121279679, 'qualifierId': 141, 'value': '75.7'}, {'id': 5121279677, 'qualifierId': 140, 'value': '54.3'}, {'id': 5121279675, 'qualifierId': 56, 'value': 'Center'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;13,7;;2,11;;54,3;75,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;54,3;75,7;;;;;;;0;0;82;42;Carolina Core;4962;Sub;1,0
2704010199;767;1;2;82;44;6ddsx316t3j0z6nolrky9k4r8;1;55,3;76,9;2024-07-28T01:17:24.899Z;2024-07-28T01:17:27Z;[{'id': 5121279931, 'qualifierId': 213, 'value': '0.37'}, {'id': 5121279923, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121279927, 'qualifierId': 141, 'value': '86.8'}, {'id': 5121279925, 'qualifierId': 140, 'value': '71.9'}, {'id': 5121279929, 'qualifierId': 212, 'value': '18.7'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;18,7;;0,37;;71,9;86,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;71,9;86,8;;;;;;;0;0;82;44;Carolina Core;4964;Sub;1,0
2704010223;768;1;2;82;47;6ddsx316t3j0z6nolrky9k4r8;1;72,6;89,1;2024-07-28T01:17:27.810Z;2024-07-28T01:17:30Z;[{'id': 5121280065, 'qualifierId': 212, 'value': '11.4'}, {'id': 5121280059, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121280067, 'qualifierId': 213, 'value': '3.00'}, {'id': 5121280063, 'qualifierId': 141, 'value': '91.4'}, {'id': 5121280061, 'qualifierId': 140, 'value': '61.8'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;11,4;;3,0;;61,8;91,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;61,8;91,4;;;;;;;0;0;82;47;Carolina Core;4967;MC;1,0
2704010239;769;61;2;82;48;6ddsx316t3j0z6nolrky9k4r8;1;61,4;91,1;2024-07-28T01:17:28.586Z;2024-07-28T01:18:27Z;[{'id': 5121280155, 'qualifierId': 56, 'value': 'Left'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;e9v6lx5magjnyabh4vma5e6ms;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;82;48;Carolina Core;4968;DC;1,0
2704010847;779;3;2;82;49;6ddsx316t3j0z6nolrky9k4r8;0;63,0;90,1;2024-07-28T01:17:29.466Z;2024-07-30T11:48:14Z;[{'id': 5125118011, 'qualifierId': 464}, {'id': 5121283749, 'qualifierId': 286}, {'id': 5121283747, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121283813, 'qualifierId': 233, 'value': '663'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;e9v6lx5magjnyabh4vma5e6ms;Take On;;;;;;;;;;;;;;;;;;;;;;;;1,0;663,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;82;49;Carolina Core;4969;MC;1,0
2704010281;663;7;2;82;49;2nnef9tr9g7m2s6n873qif95g;0;37,0;9,9;2024-07-28T01:17:29.467Z;2024-07-30T11:48:18Z;[{'id': 5121280347, 'qualifierId': 285}, {'id': 5121280345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121283801, 'qualifierId': 233, 'value': '779'}, {'id': 5125118039, 'qualifierId': 383}];9isbk9daqxgtj196349irnkk;J. Bazaes;;;e9v6lx5magjnyabh4vma5e6ms;Tackle;;;;;;;;;;;;;;;;;;;;;;;1,0;;779,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;82;49;New York City II;4969;Sub;1,0
2704011323;784;50;2;82;52;6ddsx316t3j0z6nolrky9k4r8;1;57,5;85,6;2024-07-28T01:17:32.458Z;2024-07-28T01:19:03Z;[{'id': 5121286701, 'qualifierId': 286}, {'id': 5121286699, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121286963, 'qualifierId': 233, 'value': '664'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;e9v6lx5magjnyabh4vma5e6ms;Dispossessed;;;;;;;;;;;;;;;;;;;;;;;;1,0;664,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;82;52;Carolina Core;4972;DC;1,0
2704010291;664;7;2;82;52;2nnef9tr9g7m2s6n873qif95g;0;42,5;14,4;2024-07-28T01:17:32.459Z;2024-07-30T11:48:35Z;[{'id': 5125118161, 'qualifierId': 383}, {'id': 5121285825, 'qualifierId': 285}, {'id': 5121286941, 'qualifierId': 233, 'value': '784'}, {'id': 5121280395, 'qualifierId': 56, 'value': 'Back'}];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;;e9v6lx5magjnyabh4vma5e6ms;Tackle;;;;;;;;;;;;;;;;;;;;;;;1,0;;784,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;82;52;New York City II;4972;Sub;1,0
2704010343;771;1;2;82;55;6ddsx316t3j0z6nolrky9k4r8;1;54,1;65,5;2024-07-28T01:17:35.698Z;2024-07-28T01:17:38Z;[{'id': 5121280719, 'qualifierId': 213, 'value': '4.82'}, {'id': 5121280713, 'qualifierId': 140, 'value': '56.6'}, {'id': 5121280711, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121280717, 'qualifierId': 212, 'value': '25.3'}, {'id': 5121280715, 'qualifierId': 141, 'value': '28.5'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;25,3;;4,82;;56,6;28,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;56,6;28,5;;;;;;;0;0;82;55;Carolina Core;4975;Sub;1,0
2704010375;772;1;2;82;58;6ddsx316t3j0z6nolrky9k4r8;1;58,9;26,4;2024-07-28T01:17:38.483Z;2024-07-28T01:17:41Z;[{'id': 5121280921, 'qualifierId': 141, 'value': '33.0'}, {'id': 5121280923, 'qualifierId': 212, 'value': '14.5'}, {'id': 5121280919, 'qualifierId': 140, 'value': '45.8'}, {'id': 5121280917, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121280925, 'qualifierId': 213, 'value': '2.83'}];5bjavs7mhqjh1tlrfp4vj7od0;J. Lopez;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;14,5;;2,83;;45,8;33,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;45,8;33,0;;;;;;;0;0;82;58;Carolina Core;4978;Sub;1,0
2704010407;773;1;2;83;0;6ddsx316t3j0z6nolrky9k4r8;1;45,5;34,9;2024-07-28T01:17:40.898Z;2024-07-28T01:17:43Z;[{'id': 5121281149, 'qualifierId': 140, 'value': '43.5'}, {'id': 5121281153, 'qualifierId': 141, 'value': '64.9'}, {'id': 5121281159, 'qualifierId': 213, 'value': '1.67'}, {'id': 5121281157, 'qualifierId': 212, 'value': '20.5'}, {'id': 5121281147, 'qualifierId': 56, 'value': 'Back'}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;20,5;;1,67;;43,5;64,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;43,5;64,9;;;;;;;0;0;83;0;Carolina Core;4980;DL;1,0
2704010455;774;1;2;83;3;6ddsx316t3j0z6nolrky9k4r8;1;44,0;66,4;2024-07-28T01:17:43.794Z;2024-07-28T01:17:47Z;[{'id': 5121281389, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121281393, 'qualifierId': 141, 'value': '93.0'}, {'id': 5121281391, 'qualifierId': 140, 'value': '58.0'}, {'id': 5121281397, 'qualifierId': 213, 'value': '0.89'}, {'id': 5121281395, 'qualifierId': 212, 'value': '23.3'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;23,3;;0,89;;58,0;93,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;58,0;93,0;;;;;;;0;0;83;3;Carolina Core;4983;Sub;1,0
2704010515;775;1;2;83;7;6ddsx316t3j0z6nolrky9k4r8;1;63,0;89,4;2024-07-28T01:17:47.074Z;2024-07-28T01:17:52Z;[{'id': 5121281773, 'qualifierId': 213, 'value': '0.21'}, {'id': 5121281771, 'qualifierId': 212, 'value': '20.4'}, {'id': 5121281765, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121281767, 'qualifierId': 140, 'value': '82.0'}, {'id': 5121281769, 'qualifierId': 141, 'value': '95.7'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;20,4;;0,21;;82,0;95,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;82,0;95,7;;;;;;;0;0;83;7;Carolina Core;4987;DC;1,0
2704010551;776;1;2;83;12;6ddsx316t3j0z6nolrky9k4r8;1;88,4;96,2;2024-07-28T01:17:52.514Z;2024-07-28T01:17:55Z;[{'id': 5121282013, 'qualifierId': 212, 'value': '11.6'}, {'id': 5121282011, 'qualifierId': 141, 'value': '82.0'}, {'id': 5121282009, 'qualifierId': 140, 'value': '94.5'}, {'id': 5121282015, 'qualifierId': 213, 'value': '5.30'}, {'id': 5121282007, 'qualifierId': 56, 'value': 'Left'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;11,6;;5,3;;94,5;82,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;94,5;82,0;;;;;;;0;0;83;12;Carolina Core;4992;FWL;1,0
2704010553;777;1;2;83;15;6ddsx316t3j0z6nolrky9k4r8;0;97,8;78,8;2024-07-28T01:17:55.251Z;2024-07-30T11:49:16Z;[{'id': 5125118467, 'qualifierId': 72}, {'id': 5125118465, 'qualifierId': 386}, {'id': 5125118463, 'qualifierId': 225}, {'id': 5121282029, 'qualifierId': 141, 'value': '73.5'}, {'id': 5121282027, 'qualifierId': 140, 'value': '96.5'}, {'id': 5121282393, 'qualifierId': 233, 'value': '665'}, {'id': 5121282391, 'qualifierId': 236}, {'id': 5121282025, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121282033, 'qualifierId': 213, 'value': '4.35'}, {'id': 5121282397, 'qualifierId': 286}, {'id': 5121282031, 'qualifierId': 212, 'value': '3.9'}, {'id': 5121282021, 'qualifierId': 2}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;3,9;;4,35;;96,5;73,5;;;;;;;;;1,0;665,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;96,5;73,5;;;;;;;0;0;83;15;Carolina Core;4995;FW;1,0
2704010593;665;12;2;83;15;2nnef9tr9g7m2s6n873qif95g;1;5,7;30,2;2024-07-28T01:17:55.351Z;2024-07-28T01:18:00Z;[{'id': 5121282337, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121282335, 'qualifierId': 185}, {'id': 5121282403, 'qualifierId': 233, 'value': '777'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;e9v6lx5magjnyabh4vma5e6ms;Clearance;;;;;;;;;;;;;;;;;;;;;;;;;777,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;83;15;New York City II;4995;MC;1,0
2704010601;666;6;2;83;16;2nnef9tr9g7m2s6n873qif95g;0;1,2;29,4;2024-07-28T01:17:56.674Z;2024-07-30T11:49:50Z;[{'id': 5121282569, 'qualifierId': 233, 'value': '778'}, {'id': 5121282443, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121282489, 'qualifierId': 73}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;e9v6lx5magjnyabh4vma5e6ms;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;;778,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;83;16;New York City II;4996;MC;1,0
2704010565;778;6;2;83;16;6ddsx316t3j0z6nolrky9k4r8;1;98,8;70,6;2024-07-28T01:17:56.674Z;2024-07-28T01:18:01Z;[{'id': 5121282497, 'qualifierId': 233, 'value': '666'}, {'id': 5121282189, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121282191, 'qualifierId': 73}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;e9v6lx5magjnyabh4vma5e6ms;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;;666,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;83;16;Carolina Core;4996;FW;1,0
2704011241;781;1;2;84;10;6ddsx316t3j0z6nolrky9k4r8;1;99,8;99,5;2024-07-28T01:18:50.178Z;2024-07-28T01:18:53Z;[{'id': 5121286169, 'qualifierId': 213, 'value': '4.10'}, {'id': 5121286159, 'qualifierId': 6}, {'id': 5121286165, 'qualifierId': 141, 'value': '87.2'}, {'id': 5121286167, 'qualifierId': 212, 'value': '10.2'}, {'id': 5121286163, 'qualifierId': 140, 'value': '94.2'}, {'id': 5121286161, 'qualifierId': 56, 'value': 'Left'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;10,2;;4,1;;94,2;87,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;94,2;87,2;;;;;;;0;0;84;10;Carolina Core;5050;FW;1,0
2704011249;782;1;2;84;11;6ddsx316t3j0z6nolrky9k4r8;1;92,9;88,1;2024-07-28T01:18:51.538Z;2024-07-28T01:18:52Z;[{'id': 5121286199, 'qualifierId': 212, 'value': '8.6'}, {'id': 5121286201, 'qualifierId': 213, 'value': '2.84'}, {'id': 5121286197, 'qualifierId': 141, 'value': '91.8'}, {'id': 5121286195, 'qualifierId': 140, 'value': '85.1'}, {'id': 5121286193, 'qualifierId': 56, 'value': 'Left'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;8,6;;2,84;;85,1;91,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;85,1;91,8;;;;;;;0;0;84;11;Carolina Core;5051;FWL;1,0
2704011269;783;1;2;84;12;6ddsx316t3j0z6nolrky9k4r8;0;85,2;90,8;2024-07-28T01:18:52.530Z;2024-07-30T11:51:25Z;[{'id': 5121286329, 'qualifierId': 213, 'value': '5.11'}, {'id': 5121286319, 'qualifierId': 155}, {'id': 5125119219, 'qualifierId': 223}, {'id': 5121286323, 'qualifierId': 140, 'value': '96.2'}, {'id': 5121286321, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121286317, 'qualifierId': 2}, {'id': 5125119221, 'qualifierId': 20}, {'id': 5121286327, 'qualifierId': 212, 'value': '30.0'}, {'id': 5121286325, 'qualifierId': 141, 'value': '50.1'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;e9v6lx5magjnyabh4vma5e6ms;Pass;;;;;;;;;;30,0;;5,11;;96,2;50,1;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;96,2;50,1;;;;;;;0;0;84;12;Carolina Core;5052;FW;1,0
2704011277;667;43;2;84;14;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-07-28T01:18:54.763Z;2024-07-28T01:19:35Z;[{'id': 5121289579, 'qualifierId': 144, 'value': '61'}, {'id': 5121286357, 'qualifierId': 56, 'value': 'Back'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;e9v6lx5magjnyabh4vma5e6ms;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;84;14;New York City II;5054;DC;1,0
