id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Resume;value_Captain;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_Zone;value_PassEndX;value_Length;value_Angle;value_KickOff;value_LongBall;value_Launch;value_HeadPass;value_IntendedTackleTarget;value_DeletedEventType;value_OutOfPlay;value_Left;value_OppositeRelatedEventId;value_Right;value_CornerTaken;value_OutSwinger;value_Cross;value_Chipped;value_IntentionalAssist;value_RightFooted;value_Assist;value_Offensive;value_Defensive;value_RelatedEventId;value_FromCorner;value_GoalmouthZ;value_BoxCentre;value_HighLeft;value_GkY;value_FirstTouch;value_Head;value_Assisted;value_GkX;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeControl;value_TakeOnOvertake;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_ShirtPull/Holding;value_Direct;value_Foul;value_FreeKickTaken;value_AttemptedTackle;value_FlickOn;value_BlockedPass;value_Straight;value_DrivenCross;value_LeftFooted;value_InSwinger;value_HighGkIntervention;value_NotAssisted;value_Diving;value_Hands;value_ParriedSafe;value_IncorrectOutOfPlayDecision;value_TouchTypePass;value_TakeOnSpace;value_IndividualPlay;value_LowLeft;value_RegularPlay;value_BlockedX;value_BlockedY;value_OutOfBoxCentre;value_LowGkIntervention;value_Stooping;value_Collected;value_KeeperThrow;value_PullBack;value_LayOff;value_BlockedCross;value_HighClaim;value_BoxLeft;value_MediumGkIntervention;value_High;value_NotVisible;value_CloseRight;value_Volley;value_SwitchOfPlay;value_HighCentre;value_Standing;value_LastLine;value_Blocked;value_LowCentre;value_BoxRight;value_DefBlock;value_PlayersCaughtOffside;value_Indirect;value_OwnShotBlocked;value_OverArm;value_AerialFoul;value_CloseLeft;value_FastBreak;value_Shove/Push;value_InjuredPlayerId;value_Injury;value_BigChance;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_LowRight;value_Defensive1V1;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_YellowCard;value_RecklessOffence;value_TacticalFoul;value_SmallBoxRight;value_SetPiece;value_ParriedDanger;value_Handball;value_ThroughBall;value_KeeperTouched;value_Feet;value_SwerveRight;value_CloseHigh;value_CaptainChange;value_GoalDisallowed;value_HighRight;value_GkHoof;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2708425753;350;1;1;30;40;8ijkk62897so5r3bq0wgwx4bu;1;81,0;86,2;2024-08-12T02:35:09.870Z;2024-08-14T10:11:31Z;[{'id': 5145572089, 'qualifierId': 213, 'value': '4.09'}, {'id': 5145572087, 'qualifierId': 212, 'value': '10.1'}, {'id': 5145572081, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145572083, 'qualifierId': 140, 'value': '75.4'}, {'id': 5145572085, 'qualifierId': 141, 'value': '74.1'}];b2sl4wp77nrynvodb6k19yfze;D. Díaz;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;74,1;;75,4;10,1;4,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;75,4;74,1;;;;;;;0;0;30;40;Los Angeles II;1840;AMR;1,0
2708425757;351;1;1;30;43;8ijkk62897so5r3bq0wgwx4bu;1;74,7;74,1;2024-08-12T02:35:12.151Z;2024-08-12T02:35:13Z;[{'id': 5145572099, 'qualifierId': 140, 'value': '72.3'}, {'id': 5145572103, 'qualifierId': 212, 'value': '18.3'}, {'id': 5145572101, 'qualifierId': 141, 'value': '47.5'}, {'id': 5145572105, 'qualifierId': 213, 'value': '4.57'}, {'id': 5145572097, 'qualifierId': 56, 'value': 'Center'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;47,5;;72,3;18,3;4,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;72,3;47,5;;;;;;;0;0;30;43;Los Angeles II;1843;MC;1,0
2708425761;352;1;1;30;43;8ijkk62897so5r3bq0wgwx4bu;0;71,9;46,7;2024-08-12T02:35:13.026Z;2024-08-12T02:35:13Z;[{'id': 5145572121, 'qualifierId': 141, 'value': '25.0'}, {'id': 5145572123, 'qualifierId': 212, 'value': '17.5'}, {'id': 5145572119, 'qualifierId': 140, 'value': '63.0'}, {'id': 5145572117, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145572125, 'qualifierId': 213, 'value': '4.15'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;25,0;;63,0;17,5;4,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;63,0;25,0;;;;;;;0;0;30;43;Los Angeles II;1843;MC;1,0
2708908893;799;8;1;30;44;6gaq85erpkvbyxvivd96wuw44;1;31,7;73,2;2024-08-12T02:35:13.574Z;2024-08-14T09:13:14Z;[{'id': 5148272599, 'qualifierId': 383}, {'id': 5148272535, 'qualifierId': 56, 'value': 'Back'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;enf828qtoce7ha2pttf0qa5uc;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;30;44;Ventura County;1844;FWR;1,0
2708425777;353;4;1;30;48;8ijkk62897so5r3bq0wgwx4bu;1;60,4;25,8;2024-08-12T02:35:18.041Z;2024-08-14T09:13:24Z;[{'id': 5145572187, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145572189, 'qualifierId': 152}, {'id': 5148272733, 'qualifierId': 295}, {'id': 5145572193, 'qualifierId': 286}, {'id': 5145572185, 'qualifierId': 13}, {'id': 5145572311, 'qualifierId': 233, 'value': '278'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;enf828qtoce7ha2pttf0qa5uc;Foul;;;;;;;;;;;;;;;;;;;;;;;278,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;30;48;Los Angeles II;1848;DR;1,0
2708425785;278;4;1;30;48;6gaq85erpkvbyxvivd96wuw44;0;39,6;74,2;2024-08-12T02:35:18.042Z;2024-08-14T09:13:21Z;[{'id': 5148272697, 'qualifierId': 295}, {'id': 5145572309, 'qualifierId': 285}, {'id': 5145572305, 'qualifierId': 152}, {'id': 5145572315, 'qualifierId': 233, 'value': '353'}, {'id': 5145572303, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145572301, 'qualifierId': 13}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;enf828qtoce7ha2pttf0qa5uc;Foul;;;;;;;;;;;;;;;;;;;;;;;353,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;30;48;Ventura County;1848;FWR;1,0
2708425783;277;43;1;30;50;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-08-12T02:35:19.685Z;2024-08-12T02:35:32Z;[{'id': 5145572203, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145572387, 'qualifierId': 144, 'value': '8'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;enf828qtoce7ha2pttf0qa5uc;Deleted event;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;30;50;Ventura County;1850;FWR;1,0
2708425955;354;1;1;31;38;8ijkk62897so5r3bq0wgwx4bu;0;65,3;18,8;2024-08-12T02:36:07.258Z;2024-08-12T02:36:09Z;[{'id': 5145572865, 'qualifierId': 5}, {'id': 5145572879, 'qualifierId': 213, 'value': '0.78'}, {'id': 5145572877, 'qualifierId': 212, 'value': '30.1'}, {'id': 5145572873, 'qualifierId': 140, 'value': '85.7'}, {'id': 5145572871, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145572867, 'qualifierId': 155}, {'id': 5145572875, 'qualifierId': 141, 'value': '50.0'}, {'id': 5145572869, 'qualifierId': 152}];c44bkncqmptribnxki1dyppbe;I. Parente;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;50,0;;85,7;30,1;0,78;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;85,7;50,0;;;;;;;0;0;31;38;Los Angeles II;1898;MC;1,0
2708425963;279;12;1;31;41;6gaq85erpkvbyxvivd96wuw44;1;13,6;45,4;2024-08-12T02:36:10.694Z;2024-08-14T10:11:57Z;[{'id': 5145572909, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145572919, 'qualifierId': 15}, {'id': 5145572917, 'qualifierId': 213, 'value': '4.95'}, {'id': 5145572913, 'qualifierId': 141, 'value': '0.0'}, {'id': 5145572911, 'qualifierId': 140, 'value': '20.7'}, {'id': 5145572915, 'qualifierId': 212, 'value': '32.1'}, {'id': 5145572955, 'qualifierId': 167}];do2o6ka25talswmmillufejqi;D. Rosales;;;enf828qtoce7ha2pttf0qa5uc;Clearance;;;;;;;;;;0,0;;20,7;32,1;4,95;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;20,7;0,0;;;;;;;0;0;31;41;Ventura County;1901;DL;1,0
2708425973;280;5;1;31;43;6gaq85erpkvbyxvivd96wuw44;0;20,1;-0,8;2024-08-12T02:36:12.258Z;2024-08-12T03:01:40Z;[{'id': 5145572953, 'qualifierId': 347}, {'id': 5145572951, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145573049, 'qualifierId': 233, 'value': '355'}];do2o6ka25talswmmillufejqi;D. Rosales;;;enf828qtoce7ha2pttf0qa5uc;Out;;;;;;;;;;;;;;;;;;;;;;;355,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;31;43;Ventura County;1903;DL;1,0
2708425997;355;5;1;31;43;8ijkk62897so5r3bq0wgwx4bu;1;79,9;100,8;2024-08-12T02:36:12.258Z;2024-08-12T03:01:40Z;[{'id': 5145573033, 'qualifierId': 347}, {'id': 5145573045, 'qualifierId': 233, 'value': '280'}, {'id': 5145573029, 'qualifierId': 56, 'value': 'Left'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;enf828qtoce7ha2pttf0qa5uc;Out;;;;;;;;;;;;;;;;;;;;;;;280,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;31;43;Los Angeles II;1903;MC;1,0
2708426015;356;1;1;31;53;8ijkk62897so5r3bq0wgwx4bu;1;80,7;100,0;2024-08-12T02:36:23.085Z;2024-08-12T02:36:53Z;[{'id': 5145573099, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145573103, 'qualifierId': 141, 'value': '83.6'}, {'id': 5145573101, 'qualifierId': 140, 'value': '69.6'}, {'id': 5145573105, 'qualifierId': 212, 'value': '16.6'}, {'id': 5145573097, 'qualifierId': 107}, {'id': 5145573107, 'qualifierId': 213, 'value': '3.93'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;83,6;;69,6;16,6;3,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;69,6;83,6;;;;;;;0;0;31;53;Los Angeles II;1913;DC;1,0
2708426031;357;1;1;31;59;8ijkk62897so5r3bq0wgwx4bu;1;65,5;65,1;2024-08-12T02:36:28.788Z;2024-08-12T02:36:32Z;[{'id': 5145573169, 'qualifierId': 212, 'value': '21.4'}, {'id': 5145573171, 'qualifierId': 213, 'value': '4.06'}, {'id': 5145573167, 'qualifierId': 141, 'value': '40.0'}, {'id': 5145573163, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145573165, 'qualifierId': 140, 'value': '53.2'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;40,0;;53,2;21,4;4,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;53,2;40,0;;;;;;;0;0;31;59;Los Angeles II;1919;MC;1,0
2708426039;358;1;1;32;3;8ijkk62897so5r3bq0wgwx4bu;1;53,5;34,5;2024-08-12T02:36:32.413Z;2024-08-12T02:36:35Z;[{'id': 5145573195, 'qualifierId': 140, 'value': '56.3'}, {'id': 5145573193, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145573201, 'qualifierId': 213, 'value': '4.88'}, {'id': 5145573197, 'qualifierId': 141, 'value': '9.1'}, {'id': 5145573199, 'qualifierId': 212, 'value': '17.5'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;9,1;;56,3;17,5;4,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;56,3;9,1;;;;;;;0;0;32;3;Los Angeles II;1923;DL;1,0
2708426041;359;1;1;32;5;8ijkk62897so5r3bq0wgwx4bu;0;55,8;9,1;2024-08-12T02:36:34.866Z;2024-08-12T02:36:35Z;[{'id': 5145573213, 'qualifierId': 213, 'value': '6.17'}, {'id': 5145573211, 'qualifierId': 212, 'value': '12.6'}, {'id': 5145573209, 'qualifierId': 141, 'value': '7.0'}, {'id': 5145573207, 'qualifierId': 140, 'value': '67.7'}, {'id': 5145573205, 'qualifierId': 56, 'value': 'Right'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;7,0;;67,7;12,6;6,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;67,7;7,0;;;;;;;0;0;32;5;Los Angeles II;1925;DR;1,0
2708426045;281;1;1;32;7;6gaq85erpkvbyxvivd96wuw44;0;32,5;92,9;2024-08-12T02:36:36.488Z;2024-08-12T02:36:37Z;[{'id': 5145573235, 'qualifierId': 1}, {'id': 5145573229, 'qualifierId': 141, 'value': '68.2'}, {'id': 5145573227, 'qualifierId': 140, 'value': '55.8'}, {'id': 5145573233, 'qualifierId': 213, 'value': '5.68'}, {'id': 5145573231, 'qualifierId': 212, 'value': '29.7'}, {'id': 5145573223, 'qualifierId': 157}, {'id': 5145573225, 'qualifierId': 56, 'value': 'Center'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;68,2;;55,8;29,7;5,68;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;55,8;68,2;;;;;;;0;0;32;7;Ventura County;1927;DC;1,0
2708426055;360;1;1;32;9;8ijkk62897so5r3bq0wgwx4bu;1;37,7;21,9;2024-08-12T02:36:38.601Z;2024-08-12T02:36:40Z;[{'id': 5145573287, 'qualifierId': 213, 'value': '5.52'}, {'id': 5145573279, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145573285, 'qualifierId': 212, 'value': '10.3'}, {'id': 5145573283, 'qualifierId': 141, 'value': '11.4'}, {'id': 5145573281, 'qualifierId': 140, 'value': '44.8'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;11,4;;44,8;10,3;5,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;44,8;11,4;;;;;;;0;0;32;9;Los Angeles II;1929;DL;1,0
2708426063;361;1;1;32;10;8ijkk62897so5r3bq0wgwx4bu;1;44,8;11,4;2024-08-12T02:36:39.929Z;2024-08-12T02:36:43Z;[{'id': 5145573319, 'qualifierId': 213, 'value': '2.62'}, {'id': 5145573317, 'qualifierId': 212, 'value': '31.4'}, {'id': 5145573311, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145573313, 'qualifierId': 140, 'value': '18.9'}, {'id': 5145573315, 'qualifierId': 141, 'value': '34.6'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;34,6;;18,9;31,4;2,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;18,9;34,6;;;;;;;0;0;32;10;Los Angeles II;1930;DR;1,0
2708426085;362;1;1;32;14;8ijkk62897so5r3bq0wgwx4bu;1;23,6;46,9;2024-08-12T02:36:43.835Z;2024-08-12T02:36:51Z;[{'id': 5145573425, 'qualifierId': 212, 'value': '14.0'}, {'id': 5145573427, 'qualifierId': 213, 'value': '1.35'}, {'id': 5145573417, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145573423, 'qualifierId': 141, 'value': '67.0'}, {'id': 5145573421, 'qualifierId': 140, 'value': '26.5'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;67,0;;26,5;14,0;1,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;26,5;67,0;;;;;;;0;0;32;14;Los Angeles II;1934;GK;1,0
2708426091;363;1;1;32;24;8ijkk62897so5r3bq0wgwx4bu;1;28,8;72,0;2024-08-12T02:36:53.163Z;2024-08-12T02:36:54Z;[{'id': 5145573479, 'qualifierId': 1}, {'id': 5145573471, 'qualifierId': 140, 'value': '56.5'}, {'id': 5145573473, 'qualifierId': 141, 'value': '95.3'}, {'id': 5145573469, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145573475, 'qualifierId': 212, 'value': '33.1'}, {'id': 5145573477, 'qualifierId': 213, 'value': '0.50'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;95,3;;56,5;33,1;0,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;56,5;95,3;;;;;;;0;0;32;24;Los Angeles II;1944;DC;1,0
2708426097;364;1;1;32;25;8ijkk62897so5r3bq0wgwx4bu;0;57,2;96,9;2024-08-12T02:36:54.725Z;2024-08-12T02:36:56Z;[{'id': 5145573509, 'qualifierId': 213, 'value': '0.22'}, {'id': 5145573503, 'qualifierId': 140, 'value': '70.1'}, {'id': 5145573501, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145573505, 'qualifierId': 141, 'value': '100.0'}, {'id': 5145573507, 'qualifierId': 212, 'value': '13.9'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;100,0;;70,1;13,9;0,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;70,1;100,0;;;;;;;0;0;32;25;Los Angeles II;1945;DC;1,0
2708426123;282;5;1;32;27;6gaq85erpkvbyxvivd96wuw44;1;27,4;-1,2;2024-08-12T02:36:56.350Z;2024-08-12T03:01:41Z;[{'id': 5145573603, 'qualifierId': 347}, {'id': 5145573601, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145573615, 'qualifierId': 233, 'value': '365'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;enf828qtoce7ha2pttf0qa5uc;Out;;;;;;;;;;;;;;;;;;;;;;;365,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;32;27;Ventura County;1947;DC;1,0
2708426099;365;5;1;32;27;8ijkk62897so5r3bq0wgwx4bu;0;72,6;101,2;2024-08-12T02:36:56.350Z;2024-08-12T03:01:41Z;[{'id': 5145573619, 'qualifierId': 233, 'value': '282'}, {'id': 5145573515, 'qualifierId': 347}, {'id': 5145573513, 'qualifierId': 56, 'value': 'Left'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;enf828qtoce7ha2pttf0qa5uc;Out;;;;;;;;;;;;;;;;;;;;;;;282,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;32;27;Los Angeles II;1947;DC;1,0
2708426135;283;1;1;32;38;6gaq85erpkvbyxvivd96wuw44;1;20,6;0,0;2024-08-12T02:37:07.880Z;2024-08-12T02:37:11Z;[{'id': 5145573667, 'qualifierId': 141, 'value': '4.7'}, {'id': 5145573671, 'qualifierId': 213, 'value': '0.27'}, {'id': 5145573669, 'qualifierId': 212, 'value': '14.6'}, {'id': 5145573665, 'qualifierId': 140, 'value': '34.0'}, {'id': 5145573663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145573661, 'qualifierId': 107}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;enf828qtoce7ha2pttf0qa5uc;Pass;;;;;;;;;;4,7;;34,0;14,6;0,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;34,0;4,7;;;;;;;0;0;32;38;Ventura County;1958;DR;1,0
2708426137;284;61;1;32;41;6gaq85erpkvbyxvivd96wuw44;0;34,0;4,7;2024-08-12T02:37:10.888Z;2024-08-12T02:37:11Z;[{'id': 5145573675, 'qualifierId': 56, 'value': 'Back'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;enf828qtoce7ha2pttf0qa5uc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;32;41;Ventura County;1961;FWL;1,0
