id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Resume;value_DirectionOfPlay;value_Length;value_Angle;value_Zone;value_PassEndX;value_PassEndY;value_KickOff;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_DeletedEventType;value_ThrowIn;value_Direct;value_AttemptedTackle;value_Foul;value_KeeperThrow;value_FreeKickTaken;value_IntendedTackleTarget;value_Left;value_Chipped;value_InSwinger;value_Cross;value_CornerTaken;value_Head;value_Handball;value_Assist;value_GoalmouthZ;value_RightFooted;value_RegularPlay;value_GoalmouthY;value_RelatedEventId;value_BlockedX;value_OutOfBoxCentre;value_IndividualPlay;value_LowCentre;value_Assisted;value_BlockedY;value_Collected;value_Hands;value_Diving;value_LayOff;value_GkX;value_GkY;value_LowRight;value_BoxRight;value_Blocked;value_DefBlock;value_GkKickFromHands;value_GoalShotTimestamp;value_BoxCentre;value_GoalShotGameClock;value_SoloRun;value_LeftFooted;value_OutOfPlay;value_OverArm;value_BlockedPass;value_Right;value_OutSwinger;value_NextEventGoalKick;value_Low;value_GoalKick;value_Overrun;value_HighClaim;value_FlickOn;value_ThroughBall;value_IntentionalAssist;value_FirstTouch;value_NotVisible;value_PlayersCaughtOffside;value_Indirect;value_OtherReason;value_RefereeDelay;value_DrinksBreak;value_YellowCard;value_Argument;value_GkStart;value_NotAssisted;value_SwitchOfPlay;value_HighLeft;value_TempMissed;value_Shove/Push;value_BigChance;value_Feet;value_Sliding;value_ParriedDanger;value_CloseRight;value_BoxLeft;value_SwerveLeft;value_TimeWasting;value_Minutes;value_ParriedSafe;value_EndType;value_LowLeft;value_Stooping;value_HitWoodwork;value_HitLeftPost;value_ShirtPull/Holding;value_Dissent;value_RecklessOffence;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BallHitsReferee;value_HighCentre;value_Standing;value_Fumble;value_SetPiece;value_LeadingToGoal;value_KeeperTouched;value_HighRight;value_RelatedError1Id;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_Viral;value_CloseLeft;value_BoxDeepRight;value_SecondYellow;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_NotRetreating;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710263527;747;1;2;92;15;99l7fsj6ykgbyqcb9zqqu9dgq;1;12,7;48,3;2024-08-18T02:42:47.939Z;2024-08-18T02:42:51Z;[{'id': 5155787601, 'qualifierId': 141, 'value': '57.4'}, {'id': 5155787595, 'qualifierId': 123}, {'id': 5155787597, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155787605, 'qualifierId': 213, 'value': '0.58'}, {'id': 5155787603, 'qualifierId': 212, 'value': '11.2'}, {'id': 5155787599, 'qualifierId': 140, 'value': '21.6'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;11,2;0,58;;21,6;57,4;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;21,6;57,4;;;;;;;0;0;92;15;Houston Dynamo II;5535;GK;1,0
2710263547;748;1;2;92;18;99l7fsj6ykgbyqcb9zqqu9dgq;1;23,4;59,9;2024-08-18T02:42:51.185Z;2024-08-18T02:42:53Z;[{'id': 5155787693, 'qualifierId': 141, 'value': '90.3'}, {'id': 5155787697, 'qualifierId': 212, 'value': '23.0'}, {'id': 5155787689, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155787699, 'qualifierId': 213, 'value': '1.11'}, {'id': 5155787691, 'qualifierId': 140, 'value': '33.1'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;23,0;1,11;;33,1;90,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;33,1;90,3;;;;;;;0;0;92;18;Houston Dynamo II;5538;Sub;1,0
2710263561;749;1;2;92;21;99l7fsj6ykgbyqcb9zqqu9dgq;1;34,1;91,1;2024-08-18T02:42:53.319Z;2024-08-18T02:42:55Z;[{'id': 5155787813, 'qualifierId': 213, 'value': '3.29'}, {'id': 5155787811, 'qualifierId': 212, 'value': '18.6'}, {'id': 5155787809, 'qualifierId': 141, 'value': '87.0'}, {'id': 5155787805, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155787807, 'qualifierId': 140, 'value': '16.6'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;18,6;3,29;;16,6;87,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;16,6;87,0;;;;;;;0;0;92;21;Houston Dynamo II;5541;DL;1,0
2710263587;750;1;2;92;23;99l7fsj6ykgbyqcb9zqqu9dgq;1;15,7;85,3;2024-08-18T02:42:55.786Z;2024-08-18T02:42:58Z;[{'id': 5155787995, 'qualifierId': 212, 'value': '21.9'}, {'id': 5155787993, 'qualifierId': 141, 'value': '57.8'}, {'id': 5155787997, 'qualifierId': 213, 'value': '4.16'}, {'id': 5155787991, 'qualifierId': 140, 'value': '4.8'}, {'id': 5155787987, 'qualifierId': 56, 'value': 'Back'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;21,9;4,16;;4,8;57,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;4,8;57,8;;;;;;;0;0;92;23;Houston Dynamo II;5543;DC;1,0
2710263611;751;1;2;92;26;99l7fsj6ykgbyqcb9zqqu9dgq;1;5,0;56,5;2024-08-18T02:42:58.679Z;2024-08-18T02:43:02Z;[{'id': 5155788141, 'qualifierId': 213, 'value': '5.10'}, {'id': 5155788137, 'qualifierId': 141, 'value': '38.5'}, {'id': 5155788133, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155788135, 'qualifierId': 140, 'value': '9.8'}, {'id': 5155788139, 'qualifierId': 212, 'value': '13.2'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;13,2;5,1;;9,8;38,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;9,8;38,5;;;;;;;0;0;92;26;Houston Dynamo II;5546;GK;1,0
2710263617;752;1;2;92;29;99l7fsj6ykgbyqcb9zqqu9dgq;1;15,6;22,9;2024-08-18T02:43:02.145Z;2024-08-18T02:43:04Z;[{'id': 5155788183, 'qualifierId': 141, 'value': '4.5'}, {'id': 5155788187, 'qualifierId': 213, 'value': '4.99'}, {'id': 5155788185, 'qualifierId': 212, 'value': '13.0'}, {'id': 5155788181, 'qualifierId': 140, 'value': '19.0'}, {'id': 5155788179, 'qualifierId': 56, 'value': 'Back'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;13,0;4,99;;19,0;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;19,0;4,5;;;;;;;0;0;92;29;Houston Dynamo II;5549;DC;1,0
2710263635;753;1;2;92;31;99l7fsj6ykgbyqcb9zqqu9dgq;0;19,0;4,5;2024-08-18T02:43:04.026Z;2024-08-18T02:43:06Z;[{'id': 5155788265, 'qualifierId': 155}, {'id': 5155788267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155788269, 'qualifierId': 140, 'value': '44.9'}, {'id': 5155788271, 'qualifierId': 141, 'value': '10.4'}, {'id': 5155788275, 'qualifierId': 213, 'value': '0.15'}, {'id': 5155788273, 'qualifierId': 212, 'value': '27.5'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;27,5;0,15;;44,9;10,4;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;44,9;10,4;;;;;;;0;0;92;31;Houston Dynamo II;5551;Sub;1,0
2710263647;779;1;2;92;34;7pmw399vh2v44cjle4fkklp1w;0;55,2;83,8;2024-08-18T02:43:06.370Z;2024-08-18T02:43:09Z;[{'id': 5155788361, 'qualifierId': 141, 'value': '79.3'}, {'id': 5155788365, 'qualifierId': 213, 'value': '6.02'}, {'id': 5155788363, 'qualifierId': 212, 'value': '11.7'}, {'id': 5155788357, 'qualifierId': 56, 'value': 'Left'}, {'id': 5155788359, 'qualifierId': 140, 'value': '66.0'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;11,7;6,02;;66,0;79,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;66,0;79,3;;;;;;;0;0;92;34;North Texas;5554;DC;1,0
2710263663;754;1;2;92;35;99l7fsj6ykgbyqcb9zqqu9dgq;1;40,8;20,3;2024-08-18T02:43:08.272Z;2024-08-18T02:43:10Z;[{'id': 5155788479, 'qualifierId': 140, 'value': '55.3'}, {'id': 5155788481, 'qualifierId': 141, 'value': '30.2'}, {'id': 5155788483, 'qualifierId': 212, 'value': '16.6'}, {'id': 5155788477, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155788485, 'qualifierId': 213, 'value': '0.42'}];6girdg17h5o2qr8stoywy3vv8;A. Urzua;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;16,6;0,42;;55,3;30,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;55,3;30,2;;;;;;;0;0;92;35;Houston Dynamo II;5555;Sub;1,0
2710263699;755;1;2;92;37;99l7fsj6ykgbyqcb9zqqu9dgq;1;55,3;30,2;2024-08-18T02:43:09.985Z;2024-08-18T02:43:15Z;[{'id': 5155788685, 'qualifierId': 141, 'value': '10.3'}, {'id': 5155788683, 'qualifierId': 140, 'value': '67.9'}, {'id': 5155788687, 'qualifierId': 212, 'value': '18.9'}, {'id': 5155788689, 'qualifierId': 213, 'value': '5.49'}, {'id': 5155788681, 'qualifierId': 56, 'value': 'Right'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;18,9;5,49;;67,9;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;67,9;10,3;;;;;;;0;0;92;37;Houston Dynamo II;5557;Sub;1,0
2710263723;756;1;2;92;42;99l7fsj6ykgbyqcb9zqqu9dgq;1;73,2;19,4;2024-08-18T02:43:15.105Z;2024-08-18T02:48:02Z;[{'id': 5155788869, 'qualifierId': 212, 'value': '33.0'}, {'id': 5155788861, 'qualifierId': 155}, {'id': 5155788871, 'qualifierId': 213, 'value': '1.22'}, {'id': 5155788865, 'qualifierId': 140, 'value': '83.9'}, {'id': 5155797843, 'qualifierId': 210, 'value': '15'}, {'id': 5155788863, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155788867, 'qualifierId': 141, 'value': '65.0'}, {'id': 5155788873, 'qualifierId': 1}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;1,0;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;33,0;1,22;;83,9;65,0;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;83,9;65,0;;;;;;;0;0;92;42;Houston Dynamo II;5562;Sub;1,0
2710263727;757;15;2;92;46;99l7fsj6ykgbyqcb9zqqu9dgq;1;85,4;63,2;2024-08-18T02:43:19.144Z;2024-08-18T02:48:02Z;[{'id': 5155797689, 'qualifierId': 82}, {'id': 5155797889, 'qualifierId': 233, 'value': '780'}, {'id': 5155788897, 'qualifierId': 22}, {'id': 5155797855, 'qualifierId': 102, 'value': '51.2'}, {'id': 5155797867, 'qualifierId': 231, 'value': '51.8'}, {'id': 5155797863, 'qualifierId': 147, 'value': '60.1'}, {'id': 5155797683, 'qualifierId': 20}, {'id': 5155797851, 'qualifierId': 55, 'value': '756'}, {'id': 5155788901, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155797861, 'qualifierId': 146, 'value': '89.1'}, {'id': 5155797847, 'qualifierId': 78}, {'id': 5155797857, 'qualifierId': 103, 'value': '19'}, {'id': 5155797685, 'qualifierId': 64}, {'id': 5155797865, 'qualifierId': 230, 'value': '98.9'}, {'id': 5155797849, 'qualifierId': 29}, {'id': 5155797859, 'qualifierId': 215}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;;;epcid6clkolknkqllclmm4yl0;Attempt Saved;;;;;;;;;;;;;;;;;;780,0;;;;;;;;;;;;;;;;;;;;;19,0;1,0;1,0;51,2;756,0;89,1;;1,0;1,0;1,0;60,1;;;;;98,9;51,8;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;89,1;60,1;51,2;19;756,0;fgue58g7u6f2c53ggb0r2oa2;0;0;92;46;Houston Dynamo II;5566;MC;1,0
2710263735;780;10;2;92;46;7pmw399vh2v44cjle4fkklp1w;1;10,9;39,9;2024-08-18T02:43:19.244Z;2024-08-18T02:48:03Z;[{'id': 5155797911, 'qualifierId': 233, 'value': '757'}, {'id': 5155788933, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155788931, 'qualifierId': 94}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;epcid6clkolknkqllclmm4yl0;Save;;;;;;;;;;;;;;;;;;757,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;92;46;North Texas;5566;Sub;1,0
2710263823;781;12;2;92;49;7pmw399vh2v44cjle4fkklp1w;1;9,1;41,9;2024-08-18T02:43:21.738Z;2024-08-18T02:43:39Z;[{'id': 5155789473, 'qualifierId': 141, 'value': '9.8'}, {'id': 5155789477, 'qualifierId': 213, 'value': '5.42'}, {'id': 5155789475, 'qualifierId': 212, 'value': '28.7'}, {'id': 5155789471, 'qualifierId': 140, 'value': '26.8'}, {'id': 5155789469, 'qualifierId': 56, 'value': 'Back'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;epcid6clkolknkqllclmm4yl0;Clearance;;;;;;;;;;28,7;5,42;;26,8;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;26,8;9,8;;;;;;;0;0;92;49;North Texas;5569;Sub;1,0
2710263771;758;1;2;92;54;99l7fsj6ykgbyqcb9zqqu9dgq;1;75,9;80,3;2024-08-18T02:43:26.511Z;2024-08-18T02:43:28Z;[{'id': 5155789139, 'qualifierId': 212, 'value': '23.9'}, {'id': 5155789141, 'qualifierId': 213, 'value': '3.38'}, {'id': 5155789133, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155789137, 'qualifierId': 141, 'value': '71.9'}, {'id': 5155789135, 'qualifierId': 140, 'value': '53.8'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;23,9;3,38;;53,8;71,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;53,8;71,9;;;;;;;0;0;92;54;Houston Dynamo II;5574;DL;1,0
2710263783;759;1;2;92;56;99l7fsj6ykgbyqcb9zqqu9dgq;1;53,8;71,9;2024-08-18T02:43:28.785Z;2024-08-18T02:43:31Z;[{'id': 5155789201, 'qualifierId': 213, 'value': '6.24'}, {'id': 5155789195, 'qualifierId': 140, 'value': '58.5'}, {'id': 5155789193, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155789197, 'qualifierId': 141, 'value': '71.6'}, {'id': 5155789199, 'qualifierId': 212, 'value': '4.9'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;4,9;6,24;;58,5;71,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;58,5;71,6;;;;;;;0;0;92;56;Houston Dynamo II;5576;DC;1,0
2710263807;760;1;2;92;59;99l7fsj6ykgbyqcb9zqqu9dgq;1;58,6;67,7;2024-08-18T02:43:31.511Z;2024-08-18T02:43:35Z;[{'id': 5155789329, 'qualifierId': 140, 'value': '63.5'}, {'id': 5155789335, 'qualifierId': 212, 'value': '8.3'}, {'id': 5155789325, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155789337, 'qualifierId': 213, 'value': '5.38'}, {'id': 5155789333, 'qualifierId': 141, 'value': '58.1'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;8,3;5,38;;63,5;58,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;63,5;58,1;;;;;;;0;0;92;59;Houston Dynamo II;5579;Sub;1,0
2710263813;761;1;2;93;3;99l7fsj6ykgbyqcb9zqqu9dgq;1;63,5;58,1;2024-08-18T02:43:35.665Z;2024-08-18T02:43:36Z;[{'id': 5155789359, 'qualifierId': 140, 'value': '46.4'}, {'id': 5155789365, 'qualifierId': 213, 'value': '2.65'}, {'id': 5155789363, 'qualifierId': 212, 'value': '20.3'}, {'id': 5155789357, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155789361, 'qualifierId': 141, 'value': '72.1'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;20,3;2,65;;46,4;72,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;46,4;72,1;;;;;;;0;0;93;3;Houston Dynamo II;5583;MC;1,0
2710263831;762;1;2;93;4;99l7fsj6ykgbyqcb9zqqu9dgq;1;46,2;73,5;2024-08-18T02:43:36.750Z;2024-08-18T02:43:40Z;[{'id': 5155789503, 'qualifierId': 56, 'value': 'Left'}, {'id': 5155789507, 'qualifierId': 140, 'value': '60.4'}, {'id': 5155789509, 'qualifierId': 141, 'value': '94.6'}, {'id': 5155789511, 'qualifierId': 212, 'value': '20.7'}, {'id': 5155789513, 'qualifierId': 213, 'value': '0.77'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;20,7;0,77;;60,4;94,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;60,4;94,6;;;;;;;0;0;93;4;Houston Dynamo II;5584;Sub;1,0
2710263847;763;1;2;93;8;99l7fsj6ykgbyqcb9zqqu9dgq;1;60,5;94,1;2024-08-18T02:43:40.751Z;2024-08-18T02:43:43Z;[{'id': 5155789597, 'qualifierId': 140, 'value': '43.8'}, {'id': 5155789595, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155789599, 'qualifierId': 141, 'value': '90.3'}, {'id': 5155789601, 'qualifierId': 212, 'value': '17.7'}, {'id': 5155789603, 'qualifierId': 213, 'value': '3.29'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;17,7;3,29;;43,8;90,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;43,8;90,3;;;;;;;0;0;93;8;Houston Dynamo II;5588;DL;1,0
2710263863;764;1;2;93;10;99l7fsj6ykgbyqcb9zqqu9dgq;1;43,3;82,6;2024-08-18T02:43:43.040Z;2024-08-18T02:43:45Z;[{'id': 5155789719, 'qualifierId': 140, 'value': '37.2'}, {'id': 5155789725, 'qualifierId': 213, 'value': '4.25'}, {'id': 5155789723, 'qualifierId': 212, 'value': '14.2'}, {'id': 5155789721, 'qualifierId': 141, 'value': '63.9'}, {'id': 5155789717, 'qualifierId': 56, 'value': 'Back'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;14,2;4,25;;37,2;63,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;37,2;63,9;;;;;;;0;0;93;10;Houston Dynamo II;5590;DC;1,0
2710263879;765;1;2;93;13;99l7fsj6ykgbyqcb9zqqu9dgq;1;36,7;60,4;2024-08-18T02:43:45.344Z;2024-08-18T02:43:48Z;[{'id': 5155789805, 'qualifierId': 212, 'value': '27.6'}, {'id': 5155789803, 'qualifierId': 141, 'value': '20.3'}, {'id': 5155789807, 'qualifierId': 213, 'value': '4.87'}, {'id': 5155789801, 'qualifierId': 140, 'value': '40.7'}, {'id': 5155789799, 'qualifierId': 56, 'value': 'Back'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;27,6;4,87;;40,7;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;40,7;20,3;;;;;;;0;0;93;13;Houston Dynamo II;5593;DC;1,0
2710263917;766;1;2;93;16;99l7fsj6ykgbyqcb9zqqu9dgq;1;40,7;17,1;2024-08-18T02:43:48.831Z;2024-08-18T02:43:54Z;[{'id': 5155790061, 'qualifierId': 213, 'value': '2.78'}, {'id': 5155790055, 'qualifierId': 140, 'value': '18.7'}, {'id': 5155790053, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155790057, 'qualifierId': 141, 'value': '29.9'}, {'id': 5155790059, 'qualifierId': 212, 'value': '24.7'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;epcid6clkolknkqllclmm4yl0;Pass;;;;;;;;;;24,7;2,78;;18,7;29,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;18,7;29,9;;;;;;;0;0;93;16;Houston Dynamo II;5596;Sub;1,0
