id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_Resume;value_Involved;value_TeamFormation;value_PlayerPosition;value_DirectionOfPlay;value_KickOff;value_Zone;value_Length;value_Angle;value_PassEndY;value_PassEndX;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_BlockedPass;value_KeeperThrow;value_OutOfPlay;value_IntendedTackleTarget;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_Chipped;value_HeadPass;value_LayOff;value_Head;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_AttemptedTackle;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_GoalmouthY;value_Left;value_FreeKick;value_RightFooted;value_GkY;value_OutOfBoxCentre;value_GoalmouthZ;value_GkX;value_NotAssisted;value_SwitchOfPlay;value_FlickOn;value_NotVisible;value_ShirtPull/Holding;value_DeletedEventType;value_OverArm;value_Cross;value_IntentionalAssist;value_Assist;value_LeftFooted;value_BigChance;value_BoxCentre;value_FirstTouch;value_Assisted;value_RegularPlay;value_CloseLeft;value_LowCentre;value_BlockedY;value_IndividualPlay;value_Deflection;value_BlockedX;value_Hands;value_Stooping;value_Collected;value_BoxLeft;value_Blocked;value_LowRight;value_DefBlock;value_Right;value_InSwinger;value_CornerTaken;value_HighClaim;value_GkKickFromHands;value_Handball;value_RecklessOffence;value_High;value_Volley;value_BoxRight;value_DrinksBreak;value_RefereeDelay;value_BlockedCross;value_FromCorner;value_SwerveLeft;value_ByWall;value_OutSwinger;value_HighLeft;value_SmallBoxLeft;value_FantasyAssistTeam;value_GoalShotTimestamp;value_FantasyAssistedBy;value_FantasyAssistType;value_GoalShotGameClock;value_LowLeft;value_FantasyAssistId;value_Minutes;value_GkHoof;value_EndType;value_OutOnSideline;value_NotPastGoalLine;value_BoxDeepRight;value_AdvantagePlayed;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_MisHit;value_HighRight;value_SmallBoxCentre;value_ThroughBall;value_Strong;value_35Centre;value_PlayersCaughtOffside;value_Indirect;value_Argument;value_AerialFoul;value_OtherReason;value_SetPiece;value_ThrowInSetPiece;value_Overrun;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Diving;value_HitWoodwork;value_Scored;value_HighCentre;value_KeeperTouched;value_Saved;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2708416889;585;74;2;70;55;dqx48fglv1l96cyrmjdod0xec;1;86,7;81,7;2024-08-12T01:38:29.009Z;2024-08-12T02:14:01Z;[{'id': 5145520593, 'qualifierId': 233, 'value': '677'}, {'id': 5145520571, 'qualifierId': 285}, {'id': 5145520569, 'qualifierId': 56, 'value': 'Left'}];c51ttt2cn2mguvgay18wfgzdg;R. Dugan;;en1shva47w2xa3xslyid67384;Blocked Pass;;;;;;;;;;;;;;;;1,0;677,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;70;55;Houston Dynamo II;4255;Sub;1,0
2708416903;586;5;2;70;57;dqx48fglv1l96cyrmjdod0xec;0;85,2;101,0;2024-08-12T01:38:30.594Z;2024-08-12T02:13:19Z;[{'id': 5145520635, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145520691, 'qualifierId': 233, 'value': '678'}, {'id': 5145520637, 'qualifierId': 347}];c51ttt2cn2mguvgay18wfgzdg;R. Dugan;;en1shva47w2xa3xslyid67384;Out;;;;;;;;;;;;;;;;;678,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;70;57;Houston Dynamo II;4257;Sub;1,0
2708416907;678;5;2;70;57;7pmw399vh2v44cjle4fkklp1w;1;14,8;-1,0;2024-08-12T01:38:30.594Z;2024-08-12T02:13:18Z;[{'id': 5145520683, 'qualifierId': 347}, {'id': 5145520681, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145520687, 'qualifierId': 233, 'value': '586'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;en1shva47w2xa3xslyid67384;Out;;;;;;;;;;;;;;;;;586,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;70;57;St. Louis City II;4257;DL;1,0
2708416921;679;1;2;71;8;7pmw399vh2v44cjle4fkklp1w;1;19,1;0,0;2024-08-12T01:38:41.762Z;2024-08-12T01:38:43Z;[{'id': 5145520773, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145520777, 'qualifierId': 141, 'value': '4.9'}, {'id': 5145520771, 'qualifierId': 107}, {'id': 5145520781, 'qualifierId': 213, 'value': '0.26'}, {'id': 5145520775, 'qualifierId': 140, 'value': '34.1'}, {'id': 5145520779, 'qualifierId': 212, 'value': '16.3'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;16,3;0,26;4,9;34,1;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;34,1;4,9;;;;;;;;0;71;8;St. Louis City II;4268;DR;1,0
2708416927;680;1;2;71;10;7pmw399vh2v44cjle4fkklp1w;1;34,1;4,9;2024-08-12T01:38:43.537Z;2024-08-12T01:38:45Z;[{'id': 5145520807, 'qualifierId': 213, 'value': '0.98'}, {'id': 5145520799, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145520801, 'qualifierId': 140, 'value': '35.8'}, {'id': 5145520805, 'qualifierId': 212, 'value': '3.2'}, {'id': 5145520803, 'qualifierId': 141, 'value': '8.8'}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;3,2;0,98;8,8;35,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;35,8;8,8;;;;;;;;0;71;10;St. Louis City II;4270;FW;1,0
2708416933;587;45;2;71;12;dqx48fglv1l96cyrmjdod0xec;0;61,0;85,3;2024-08-12T01:38:45.490Z;2024-08-12T02:13:36Z;[{'id': 5145520831, 'qualifierId': 285}, {'id': 5145520829, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145520857, 'qualifierId': 233, 'value': '681'}];4eh46qse8ocmutobremniuolw;C. Locker;;en1shva47w2xa3xslyid67384;Challenge;;;;;;;;;;;;;;;;1,0;681,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;71;12;Houston Dynamo II;4272;Sub;1,0
2708416935;681;3;2;71;12;7pmw399vh2v44cjle4fkklp1w;1;39,0;14,7;2024-08-12T01:38:45.490Z;2024-08-12T02:13:36Z;[{'id': 5145520841, 'qualifierId': 233, 'value': '587'}, {'id': 5145520833, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145520835, 'qualifierId': 286}];bp0a3bvzsxokh4nu3bq96yx3o;J. Bell;;en1shva47w2xa3xslyid67384;Take On;;;;;;;;;;;;;;;;;587,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;71;12;St. Louis City II;4272;Sub;1,0
2708416947;682;1;2;71;14;7pmw399vh2v44cjle4fkklp1w;1;41,2;29,9;2024-08-12T01:38:47.426Z;2024-08-12T01:38:51Z;[{'id': 5145520925, 'qualifierId': 141, 'value': '75.8'}, {'id': 5145520929, 'qualifierId': 213, 'value': '1.54'}, {'id': 5145520927, 'qualifierId': 212, 'value': '31.2'}, {'id': 5145520921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145520923, 'qualifierId': 140, 'value': '42.0'}];bp0a3bvzsxokh4nu3bq96yx3o;J. Bell;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;31,2;1,54;75,8;42,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;42,0;75,8;;;;;;;;0;71;14;St. Louis City II;4274;Sub;1,0
2708416969;683;1;2;71;18;7pmw399vh2v44cjle4fkklp1w;1;59,3;75,0;2024-08-12T01:38:51.345Z;2024-08-12T01:39:08Z;[{'id': 5145521029, 'qualifierId': 155}, {'id': 5145521033, 'qualifierId': 140, 'value': '89.2'}, {'id': 5145521225, 'qualifierId': 210, 'value': '15'}, {'id': 5145521041, 'qualifierId': 1}, {'id': 5145521037, 'qualifierId': 212, 'value': '43.2'}, {'id': 5145521031, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145521227, 'qualifierId': 154}, {'id': 5145521039, 'qualifierId': 213, 'value': '5.53'}, {'id': 5145521035, 'qualifierId': 141, 'value': '31.3'}];ck9v5tgscw65gsjfo00u9p0q1;T. Schmitt;1,0;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;43,2;5,53;31,3;89,2;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;89,2;31,3;;;;;;;;0;71;18;St. Louis City II;4278;DC;1,0
2708416973;588;45;2;71;22;dqx48fglv1l96cyrmjdod0xec;0;10,2;65,4;2024-08-12T01:38:55.682Z;2024-08-12T02:13:36Z;[{'id': 5145521055, 'qualifierId': 285}, {'id': 5145521053, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145521133, 'qualifierId': 233, 'value': '684'}];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;en1shva47w2xa3xslyid67384;Challenge;;;;;;;;;;;;;;;;1,0;684,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;71;22;Houston Dynamo II;4282;Sub;1,0
2708416983;684;3;2;71;22;7pmw399vh2v44cjle4fkklp1w;1;89,8;34,6;2024-08-12T01:38:55.682Z;2024-08-12T02:13:36Z;[{'id': 5145521091, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145521123, 'qualifierId': 233, 'value': '588'}, {'id': 5145521093, 'qualifierId': 286}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;en1shva47w2xa3xslyid67384;Take On;;;;;;;;;;;;;;;;;588,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;71;22;St. Louis City II;4282;MC;1,0
2708416985;685;15;2;71;23;7pmw399vh2v44cjle4fkklp1w;1;96,0;32,6;2024-08-12T01:38:56.562Z;2024-08-12T01:39:08Z;[{'id': 5145521233, 'qualifierId': 154}, {'id': 5145521109, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145521231, 'qualifierId': 29}, {'id': 5145521247, 'qualifierId': 230, 'value': '99.0'}, {'id': 5145521249, 'qualifierId': 231, 'value': '44.6'}, {'id': 5145521107, 'qualifierId': 62}, {'id': 5145521243, 'qualifierId': 146, 'value': '96.8'}, {'id': 5145521241, 'qualifierId': 103, 'value': '19'}, {'id': 5145521155, 'qualifierId': 20}, {'id': 5145521161, 'qualifierId': 82}, {'id': 5145521239, 'qualifierId': 102, 'value': '46.3'}, {'id': 5145521253, 'qualifierId': 233, 'value': '589'}, {'id': 5145521229, 'qualifierId': 80}, {'id': 5145521105, 'qualifierId': 22}, {'id': 5145521245, 'qualifierId': 147, 'value': '35.4'}, {'id': 5145521235, 'qualifierId': 55, 'value': '683'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;en1shva47w2xa3xslyid67384;Attempt Saved;;;;;;;;;;;;;;;;;589,0;;;;;;;;;;;;;;;;;;;;;;;;683,0;;;46,3;;;1,0;44,6;;19,0;99,0;;;;;;;;;1,0;;;;;;1,0;1,0;;;35,4;;;96,8;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;96,8;35,4;46,3;19;683,0;ck9v5tgscw65gsjfo00u9p0q1;;0;71;23;St. Louis City II;4283;MC;1,0
2708416989;589;10;2;71;23;dqx48fglv1l96cyrmjdod0xec;1;3,2;64,6;2024-08-12T01:38:56.662Z;2024-08-12T01:39:09Z;[{'id': 5145521261, 'qualifierId': 233, 'value': '685'}, {'id': 5145521149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145521147, 'qualifierId': 94}];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;en1shva47w2xa3xslyid67384;Save;;;;;;;;;;;;;;;;;685,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;71;23;Houston Dynamo II;4283;Sub;1,0
2708416993;590;6;2;71;25;dqx48fglv1l96cyrmjdod0xec;0;3,3;66,7;2024-08-12T01:38:58.594Z;2024-08-12T01:57:48Z;[{'id': 5145521173, 'qualifierId': 73}, {'id': 5145521179, 'qualifierId': 233, 'value': '686'}, {'id': 5145521171, 'qualifierId': 56, 'value': 'Back'}];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;en1shva47w2xa3xslyid67384;Corner Awarded;;;;;;;;;;;;;;;;;686,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;71;25;Houston Dynamo II;4285;Sub;1,0
2708416987;686;6;2;71;25;7pmw399vh2v44cjle4fkklp1w;1;96,7;33,3;2024-08-12T01:38:58.594Z;2024-08-12T01:57:48Z;[{'id': 5145521143, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145521145, 'qualifierId': 75}, {'id': 5145521175, 'qualifierId': 233, 'value': '590'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;en1shva47w2xa3xslyid67384;Corner Awarded;;;;;;;;;;;;;;;;;590,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;71;25;St. Louis City II;4285;MC;1,0
2708417091;687;1;2;72;9;7pmw399vh2v44cjle4fkklp1w;0;99,5;0,5;2024-08-12T01:39:43.107Z;2024-08-12T01:39:44Z;[{'id': 5145521719, 'qualifierId': 212, 'value': '37.6'}, {'id': 5145521715, 'qualifierId': 140, 'value': '91.7'}, {'id': 5145521721, 'qualifierId': 213, 'value': '1.79'}, {'id': 5145521717, 'qualifierId': 141, 'value': '54.5'}, {'id': 5145521711, 'qualifierId': 224}, {'id': 5145521713, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145521707, 'qualifierId': 6}, {'id': 5145521723, 'qualifierId': 1}, {'id': 5145521705, 'qualifierId': 2}, {'id': 5145521709, 'qualifierId': 155}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;37,6;1,79;54,5;91,7;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;91,7;54,5;;;;;;;;0;72;9;St. Louis City II;4329;MC;1,0
2708417103;591;12;2;72;15;dqx48fglv1l96cyrmjdod0xec;1;7,0;49,6;2024-08-12T01:39:48.458Z;2024-08-12T01:43:37Z;[{'id': 5145521791, 'qualifierId': 212, 'value': '35.0'}, {'id': 5145521799, 'qualifierId': 15}, {'id': 5145521785, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145521789, 'qualifierId': 141, 'value': '100.0'}, {'id': 5145521809, 'qualifierId': 167}, {'id': 5145521787, 'qualifierId': 140, 'value': '6.3'}, {'id': 5145521793, 'qualifierId': 213, 'value': '1.59'}];4eh46qse8ocmutobremniuolw;C. Locker;;en1shva47w2xa3xslyid67384;Clearance;;;;;;;;;;;;35,0;1,59;100,0;6,3;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;6,3;100,0;;;;;;;;0;72;15;Houston Dynamo II;4335;Sub;1,0
2708417109;592;5;2;72;16;dqx48fglv1l96cyrmjdod0xec;0;5,0;101,0;2024-08-12T01:39:49.316Z;2024-08-12T02:13:20Z;[{'id': 5145522113, 'qualifierId': 233, 'value': '688'}, {'id': 5145521805, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145521807, 'qualifierId': 347}];4eh46qse8ocmutobremniuolw;C. Locker;;en1shva47w2xa3xslyid67384;Out;;;;;;;;;;;;;;;;;688,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;;0;72;16;Houston Dynamo II;4336;Sub;1,0
2708417173;688;5;2;72;16;7pmw399vh2v44cjle4fkklp1w;1;95,0;-1,0;2024-08-12T01:39:49.316Z;2024-08-12T02:13:19Z;[{'id': 5145522103, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145522105, 'qualifierId': 347}, {'id': 5145522109, 'qualifierId': 233, 'value': '592'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;en1shva47w2xa3xslyid67384;Out;;;;;;;;;;;;;;;;;592,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;72;16;St. Louis City II;4336;MC;1,0
2708417179;689;1;2;72;44;7pmw399vh2v44cjle4fkklp1w;0;97,0;0,0;2024-08-12T01:40:17.876Z;2024-08-12T01:40:20Z;[{'id': 5145522159, 'qualifierId': 213, 'value': '1.65'}, {'id': 5145522153, 'qualifierId': 140, 'value': '95.2'}, {'id': 5145522155, 'qualifierId': 141, 'value': '34.7'}, {'id': 5145522151, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145522157, 'qualifierId': 212, 'value': '24.2'}, {'id': 5145522149, 'qualifierId': 107}, {'id': 5145522161, 'qualifierId': 1}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;24,2;1,65;34,7;95,2;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;95,2;34,7;;;;;;;;0;72;44;St. Louis City II;4364;DR;1,0
2708417185;690;1;2;72;49;7pmw399vh2v44cjle4fkklp1w;0;91,1;41,2;2024-08-12T01:40:22.740Z;2024-08-12T01:40:23Z;[{'id': 5145522181, 'qualifierId': 140, 'value': '93.6'}, {'id': 5145522187, 'qualifierId': 213, 'value': '5.22'}, {'id': 5145522179, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145522185, 'qualifierId': 212, 'value': '5.4'}, {'id': 5145522183, 'qualifierId': 141, 'value': '34.3'}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;5,4;5,22;34,3;93,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;93,6;34,3;;;;;;;;0;72;49;St. Louis City II;4369;FW;1,0
2708417207;593;12;2;72;50;dqx48fglv1l96cyrmjdod0xec;1;2,8;61,8;2024-08-12T01:40:23.793Z;2024-08-12T01:40:31Z;[{'id': 5145522305, 'qualifierId': 212, 'value': '38.3'}, {'id': 5145522303, 'qualifierId': 141, 'value': '16.0'}, {'id': 5145522299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145522301, 'qualifierId': 140, 'value': '24.0'}, {'id': 5145522307, 'qualifierId': 213, 'value': '5.33'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;en1shva47w2xa3xslyid67384;Clearance;;;;;;;;;;;;38,3;5,33;16,0;24,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;24,0;16,0;;;;;;;;0;72;50;Houston Dynamo II;4370;FWR;1,0
2708417203;691;1;2;72;56;7pmw399vh2v44cjle4fkklp1w;0;71,0;76,5;2024-08-12T01:40:29.716Z;2024-08-12T01:40:30Z;[{'id': 5145522285, 'qualifierId': 213, 'value': '5.74'}, {'id': 5145522279, 'qualifierId': 140, 'value': '76.6'}, {'id': 5145522283, 'qualifierId': 212, 'value': '6.9'}, {'id': 5145522281, 'qualifierId': 141, 'value': '71.3'}, {'id': 5145522277, 'qualifierId': 56, 'value': 'Center'}];ck9v5tgscw65gsjfo00u9p0q1;T. Schmitt;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;6,9;5,74;71,3;76,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;76,6;71,3;;;;;;;;0;72;56;St. Louis City II;4376;DC;1,0
2708417209;594;1;2;72;58;dqx48fglv1l96cyrmjdod0xec;0;21,6;37,5;2024-08-12T01:40:31.601Z;2024-08-12T01:40:32Z;[{'id': 5145522315, 'qualifierId': 212, 'value': '14.7'}, {'id': 5145522313, 'qualifierId': 141, 'value': '21.4'}, {'id': 5145522309, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145522311, 'qualifierId': 140, 'value': '31.0'}, {'id': 5145522317, 'qualifierId': 213, 'value': '5.45'}];4eh46qse8ocmutobremniuolw;C. Locker;;en1shva47w2xa3xslyid67384;Pass;;;;;;;;;;;;14,7;5,45;21,4;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;31,0;21,4;;;;;;;;0;72;58;Houston Dynamo II;4378;Sub;1,0
2708417213;692;50;2;72;59;7pmw399vh2v44cjle4fkklp1w;1;68,1;76,9;2024-08-12T01:40:33.125Z;2024-08-12T02:13:30Z;[{'id': 5145522355, 'qualifierId': 233, 'value': '595'}, {'id': 5145522323, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145522325, 'qualifierId': 286}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;en1shva47w2xa3xslyid67384;Dispossessed;;;;;;;;;;;;;;;;;595,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;72;59;St. Louis City II;4379;MC;1,0
