id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_Captain;value_TeamFormation;value_Involved;value_PlayerPosition;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_Angle;value_Length;value_Zone;value_PassEndX;value_PassEndY;value_DeletedEventType;value_Chipped;value_LongBall;value_HeadPass;value_Launch;value_BlockedPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_TouchTypePass;value_TouchTypeControl;value_InSwinger;value_RightFooted;value_Cross;value_OutOfPlay;value_TakeOnOvertake;value_Assist;value_IntentionalAssist;value_GkY;value_FirstTouch;value_GkX;value_Volley;value_BigChance;value_RelatedEventId;value_RegularPlay;value_BoxCentre;value_GoalmouthY;value_GoalmouthZ;value_Assisted;value_Right;value_NextEventGoalKick;value_Low;value_GoalKick;value_Left;value_CornerTaken;value_FromCorner;value_Head;value_BlockedX;value_BlockedY;value_LowCentre;value_Blocked;value_DefBlock;value_TakeOnSpace;value_TouchTypeClearance;value_LeftFooted;value_SwitchOfPlay;value_MediumGkIntervention;value_OverArm;value_KeeperThrow;value_PlayersCaughtOffside;value_NotVisible;value_FreeKickTaken;value_Indirect;value_Shove/Push;value_Foul;value_Direct;value_Injury;value_InjuredPlayerId;value_IntendedTackleTarget;value_FlickOn;value_AttemptedTackle;value_NotPastGoalLine;value_GkKickFromHands;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_OutSwinger;value_BoxRight;value_LowRight;value_IndividualPlay;value_SixYardBlocked;value_FastBreak;value_SmallBoxLeft;value_High;value_LowGkIntervention;value_OtherObstacle;value_NotAssisted;value_Stooping;value_Hands;value_Collected;value_HighGkIntervention;value_GkHoof;value_RefereeStop;value_OtherReason;value_RefereeDelay;value_BallHitsReferee;value_ParriedSafe;value_OtherBodyPart;value_RecklessOffence;value_SecondYellow;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_OverhitCross;value_GkXTimeOfGoal;value_LowLeft;value_SoloRun;value_GkYTimeOfGoal;value_GoalShotGameClock;value_OutOfBoxCentre;value_GoalShotTimestamp;value_KeeperTouched;value_Straight;value_DrivenCross;value_CloseRight;value_ParriedDanger;value_Diving;value_PullBack;value_SetPiece;value_SmallBoxRight;value_HighRight;value_CloseHigh;value_BlockedCross;value_Overrun;value_BlockedClearance;value_1On1;value_Feet;value_HighClaim;value_HighCentre;value_Tap;value_LeadingToGoal;value_RelatedError1Id;value_Deflection;value_Unchallenged;value_35Centre;value_Standing;value_FollowsADribble;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718618575;856;8;2;90;7;5icuo8utnztpsd9l03gdd68dl;1;32,9;94,0;2024-09-09T03:51:52.750Z;2024-09-11T13:49:40Z;[{'id': 5201749449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204669735, 'qualifierId': 384}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;2ozmjy5udf26psx6oqgybyms;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;90;7;Portland Timbers II;5407;DC;1,0
2719150901;937;1;2;90;9;5icuo8utnztpsd9l03gdd68dl;1;22,7;91,9;2024-09-09T03:51:54.516Z;2024-09-11T13:50:09Z;[{'id': 5204670497, 'qualifierId': 212, 'value': '16.3'}, {'id': 5204670493, 'qualifierId': 140, 'value': '38.2'}, {'id': 5204670491, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204670495, 'qualifierId': 141, 'value': '89.6'}, {'id': 5204670499, 'qualifierId': 213, 'value': '6.19'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;6,19;16,3;;38,2;89,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;38,2;89,6;;;;;;;0;0;90;9;Portland Timbers II;5409;FWR;1,0
2718618585;857;49;2;90;13;5icuo8utnztpsd9l03gdd68dl;1;59,7;89,5;2024-09-09T03:51:58.015Z;2024-09-09T03:51:58Z;[];chiwsyjdyk4sn4vxqu9mdr0x6;Braudílio Rodrigues;;;2ozmjy5udf26psx6oqgybyms;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;90;13;Portland Timbers II;5413;Sub;1,0
2718618587;858;1;2;90;15;5icuo8utnztpsd9l03gdd68dl;1;69,7;65,8;2024-09-09T03:52:00.046Z;2024-09-09T03:52:13Z;[{'id': 5201749675, 'qualifierId': 210, 'value': '13'}, {'id': 5201749539, 'qualifierId': 141, 'value': '34.0'}, {'id': 5201749535, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201749543, 'qualifierId': 213, 'value': '5.14'}, {'id': 5201749541, 'qualifierId': 212, 'value': '23.8'}, {'id': 5201749537, 'qualifierId': 140, 'value': '79.1'}];chiwsyjdyk4sn4vxqu9mdr0x6;Braudílio Rodrigues;1,0;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;5,14;23,8;;79,1;34,0;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;79,1;34,0;;;;;;;0;0;90;15;Portland Timbers II;5415;Sub;1,0
2718618589;859;13;2;90;17;5icuo8utnztpsd9l03gdd68dl;1;87,2;39,3;2024-09-09T03:52:02.702Z;2024-09-11T13:50:49Z;[{'id': 5201749683, 'qualifierId': 55, 'value': '858'}, {'id': 5201749681, 'qualifierId': 29}, {'id': 5204671611, 'qualifierId': 215}, {'id': 5201749677, 'qualifierId': 23}, {'id': 5201749687, 'qualifierId': 102, 'value': '49.7'}, {'id': 5201749599, 'qualifierId': 20}, {'id': 5201749553, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201749689, 'qualifierId': 103, 'value': '93.1'}, {'id': 5204671609, 'qualifierId': 17}, {'id': 5201749693, 'qualifierId': 231, 'value': '44.2'}, {'id': 5201749691, 'qualifierId': 230, 'value': '93.3'}, {'id': 5201749679, 'qualifierId': 74}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;2ozmjy5udf26psx6oqgybyms;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;44,2;;93,3;;;858,0;;1,0;49,7;93,1;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;49,7;93.1;858,0;chiwsyjdyk4sn4vxqu9mdr0x6;0;0;90;17;Portland Timbers II;5417;MC;1,0
2718618599;725;5;2;90;18;5ou8b446l1sl8frblkz3xi17g;1;-1,2;57,0;2024-09-09T03:52:03.814Z;2024-09-09T04:01:37Z;[{'id': 5201749649, 'qualifierId': 346}, {'id': 5201749657, 'qualifierId': 233, 'value': '860'}, {'id': 5201749647, 'qualifierId': 56, 'value': 'Back'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;2ozmjy5udf26psx6oqgybyms;Out;;;;;;;;;;;;;;;;;;;;;;860,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;90;18;Tacoma Defiance;5418;DML;1,0
2718618591;860;5;2;90;18;5icuo8utnztpsd9l03gdd68dl;0;101,2;43,0;2024-09-09T03:52:03.814Z;2024-09-09T04:01:37Z;[{'id': 5201749663, 'qualifierId': 233, 'value': '725'}, {'id': 5201749573, 'qualifierId': 346}, {'id': 5201749571, 'qualifierId': 56, 'value': 'Center'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;2ozmjy5udf26psx6oqgybyms;Out;;;;;;;;;;;;;;;;;;;;;;725,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;90;18;Portland Timbers II;5418;MC;1,0
2718618601;726;70;2;90;26;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-09-09T03:52:11.370Z;2024-09-09T03:52:11Z;[{'id': 5201749653, 'qualifierId': 277, 'value': '4'}];;;;;2ozmjy5udf26psx6oqgybyms;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;90;26;Tacoma Defiance;5426;;
2718618603;727;1;2;90;27;5ou8b446l1sl8frblkz3xi17g;1;4,3;54,6;2024-09-09T03:52:12.598Z;2024-09-09T03:52:15Z;[{'id': 5201749709, 'qualifierId': 213, 'value': '1.41'}, {'id': 5201749713, 'qualifierId': 237}, {'id': 5201749705, 'qualifierId': 141, 'value': '73.4'}, {'id': 5201749697, 'qualifierId': 124}, {'id': 5201749707, 'qualifierId': 212, 'value': '13.0'}, {'id': 5201749703, 'qualifierId': 140, 'value': '6.3'}, {'id': 5201749701, 'qualifierId': 56, 'value': 'Back'}];c2tmm1kt6qyna4650kfy4bpm2;R. Bilichuk;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;1,41;13,0;;6,3;73,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;6,3;73,4;;;;;;;0;0;90;27;Tacoma Defiance;5427;GK;1,0
2718618607;728;1;2;90;29;5ou8b446l1sl8frblkz3xi17g;0;6,2;75,3;2024-09-09T03:52:14.918Z;2024-09-09T03:52:15Z;[{'id': 5201749717, 'qualifierId': 157}, {'id': 5201749729, 'qualifierId': 1}, {'id': 5201749725, 'qualifierId': 212, 'value': '4.5'}, {'id': 5201749719, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201749723, 'qualifierId': 141, 'value': '75.3'}, {'id': 5201749721, 'qualifierId': 140, 'value': '10.5'}, {'id': 5201749727, 'qualifierId': 213, 'value': '0.00'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;0,0;4,5;;10,5;75,3;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;10,5;75,3;;;;;;;0;0;90;29;Tacoma Defiance;5429;DML;1,0
2718618605;861;61;2;90;30;5icuo8utnztpsd9l03gdd68dl;1;91,1;21,8;2024-09-09T03:52:15.356Z;2024-09-09T03:52:15Z;[{'id': 5201749715, 'qualifierId': 56, 'value': 'Center'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;2ozmjy5udf26psx6oqgybyms;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;90;30;Portland Timbers II;5430;MC;1,0
2718618611;729;1;2;90;31;5ou8b446l1sl8frblkz3xi17g;0;6,8;74,5;2024-09-09T03:52:16.886Z;2024-09-09T03:52:18Z;[{'id': 5201749759, 'qualifierId': 1}, {'id': 5201749747, 'qualifierId': 157}, {'id': 5201749755, 'qualifierId': 212, 'value': '18.3'}, {'id': 5201749749, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201749757, 'qualifierId': 213, 'value': '0.06'}, {'id': 5201749753, 'qualifierId': 141, 'value': '76.1'}, {'id': 5201749751, 'qualifierId': 140, 'value': '24.2'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;0,06;18,3;;24,2;76,1;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;24,2;76,1;;;;;;;0;0;90;31;Tacoma Defiance;5431;DML;1,0
2718618609;862;8;2;90;32;5icuo8utnztpsd9l03gdd68dl;1;77,9;20,1;2024-09-09T03:52:17.375Z;2024-09-11T13:51:20Z;[{'id': 5201749737, 'qualifierId': 56, 'value': 'Right'}, {'id': 5204672223, 'qualifierId': 384}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;2ozmjy5udf26psx6oqgybyms;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;90;32;Portland Timbers II;5432;Sub;1,0
2718618613;863;49;2;90;34;5icuo8utnztpsd9l03gdd68dl;1;72,1;2,6;2024-09-09T03:52:19.438Z;2024-09-09T03:52:19Z;[];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;2ozmjy5udf26psx6oqgybyms;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;90;34;Portland Timbers II;5434;Sub;1,0
2718618615;864;3;2;90;35;5icuo8utnztpsd9l03gdd68dl;0;74,8;3,6;2024-09-09T03:52:20.542Z;2024-09-11T13:51:47Z;[{'id': 5201749769, 'qualifierId': 286}, {'id': 5204672661, 'qualifierId': 464}, {'id': 5201749767, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201749787, 'qualifierId': 233, 'value': '730'}];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;2ozmjy5udf26psx6oqgybyms;Take On;;;;;;;;;;;;;;;;;;;;;;730,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;90;35;Portland Timbers II;5435;Sub;1,0
2718618617;730;7;2;90;35;5ou8b446l1sl8frblkz3xi17g;0;25,2;96,4;2024-09-09T03:52:20.543Z;2024-09-11T13:51:51Z;[{'id': 5201749777, 'qualifierId': 285}, {'id': 5201749779, 'qualifierId': 233, 'value': '864'}, {'id': 5201749775, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204672707, 'qualifierId': 383}];6zolwstla33ppx84k1o2v8rv8;C. Mendoza;;;2ozmjy5udf26psx6oqgybyms;Tackle;;;;;;;;;;;;;;;;;;;;;;864,0;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;0;0;90;35;Tacoma Defiance;5435;Sub;1,0
2718618619;865;1;2;90;39;5icuo8utnztpsd9l03gdd68dl;1;72,7;2,6;2024-09-09T03:52:24.591Z;2024-09-09T03:52:27Z;[{'id': 5201749809, 'qualifierId': 212, 'value': '9.2'}, {'id': 5201749803, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201749807, 'qualifierId': 141, 'value': '2.3'}, {'id': 5201749811, 'qualifierId': 213, 'value': '3.16'}, {'id': 5201749805, 'qualifierId': 140, 'value': '63.9'}];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;3,16;9,2;;63,9;2,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;63,9;2,3;;;;;;;0;0;90;39;Portland Timbers II;5439;Sub;1,0
2718618621;866;1;2;90;41;5icuo8utnztpsd9l03gdd68dl;1;63,9;2,3;2024-09-09T03:52:26.878Z;2024-09-09T03:52:28Z;[{'id': 5201749829, 'qualifierId': 213, 'value': '1.42'}, {'id': 5201749825, 'qualifierId': 141, 'value': '11.3'}, {'id': 5201749821, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201749823, 'qualifierId': 140, 'value': '64.8'}, {'id': 5201749827, 'qualifierId': 212, 'value': '6.2'}];lrkkhk8u32krmb0n4wtg1las;E. Veillard;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;1,42;6,2;;64,8;11,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;64,8;11,3;;;;;;;0;0;90;41;Portland Timbers II;5441;Sub;1,0
2718618623;867;1;2;90;43;5icuo8utnztpsd9l03gdd68dl;1;65,7;9,0;2024-09-09T03:52:28.670Z;2024-09-09T03:52:30Z;[{'id': 5201749851, 'qualifierId': 213, 'value': '5.45'}, {'id': 5201749849, 'qualifierId': 212, 'value': '4.2'}, {'id': 5201749843, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201749847, 'qualifierId': 141, 'value': '4.4'}, {'id': 5201749845, 'qualifierId': 140, 'value': '68.4'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;5,45;4,2;;68,4;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;68,4;4,4;;;;;;;0;0;90;43;Portland Timbers II;5443;MC;1,0
2718618625;868;1;2;90;45;5icuo8utnztpsd9l03gdd68dl;1;68,9;4,2;2024-09-09T03:52:30.446Z;2024-09-09T03:52:32Z;[{'id': 5201749865, 'qualifierId': 140, 'value': '70.7'}, {'id': 5201749863, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201749867, 'qualifierId': 141, 'value': '12.1'}, {'id': 5201749869, 'qualifierId': 212, 'value': '5.7'}, {'id': 5201749871, 'qualifierId': 213, 'value': '1.23'}];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;1,23;5,7;;70,7;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;70,7;12,1;;;;;;;0;0;90;45;Portland Timbers II;5445;Sub;1,0
2718618627;869;1;2;90;47;5icuo8utnztpsd9l03gdd68dl;1;71,5;11,1;2024-09-09T03:52:32.751Z;2024-09-09T03:52:34Z;[{'id': 5201749885, 'qualifierId': 140, 'value': '86.4'}, {'id': 5201749883, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201749887, 'qualifierId': 141, 'value': '4.7'}, {'id': 5201749891, 'qualifierId': 213, 'value': '6.01'}, {'id': 5201749889, 'qualifierId': 212, 'value': '16.2'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;6,01;16,2;;86,4;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;86,4;4,7;;;;;;;0;0;90;47;Portland Timbers II;5447;MC;1,0
2718618629;870;1;2;90;49;5icuo8utnztpsd9l03gdd68dl;1;87,4;4,6;2024-09-09T03:52:34.255Z;2024-09-09T03:52:35Z;[{'id': 5201749905, 'qualifierId': 140, 'value': '86.7'}, {'id': 5201749911, 'qualifierId': 213, 'value': '1.64'}, {'id': 5201749907, 'qualifierId': 141, 'value': '20.7'}, {'id': 5201749903, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201749909, 'qualifierId': 212, 'value': '11.0'}];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;1,64;11,0;;86,7;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;86,7;20,7;;;;;;;0;0;90;49;Portland Timbers II;5449;Sub;1,0
2718618631;871;1;2;90;50;5icuo8utnztpsd9l03gdd68dl;1;85,0;28,1;2024-09-09T03:52:35.824Z;2024-09-09T03:52:37Z;[{'id': 5201749925, 'qualifierId': 141, 'value': '31.0'}, {'id': 5201749923, 'qualifierId': 140, 'value': '78.7'}, {'id': 5201749921, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201749927, 'qualifierId': 212, 'value': '6.9'}, {'id': 5201749929, 'qualifierId': 213, 'value': '2.85'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;2,85;6,9;;78,7;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;78,7;31,0;;;;;;;0;0;90;50;Portland Timbers II;5450;Sub;1,0
2718618635;872;1;2;90;52;5icuo8utnztpsd9l03gdd68dl;1;78,3;31,1;2024-09-09T03:52:37.775Z;2024-09-09T03:52:39Z;[{'id': 5201749957, 'qualifierId': 140, 'value': '79.0'}, {'id': 5201749963, 'qualifierId': 213, 'value': '1.53'}, {'id': 5201749961, 'qualifierId': 212, 'value': '17.2'}, {'id': 5201749955, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201749959, 'qualifierId': 141, 'value': '56.4'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;2ozmjy5udf26psx6oqgybyms;Pass;;;;;;;;;;;1,53;17,2;;79,0;56,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;79,0;56,4;;;;;;;0;0;90;52;Portland Timbers II;5452;MC;1,0
