id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_Involved;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_Resume;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Length;value_Angle;value_PassEndX;value_Zone;value_Offensive;value_OppositeRelatedEventId;value_OutOfPlay;value_Defensive;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_DeletedEventType;value_TakeOnOvertake;value_LayOff;value_Chipped;value_Head;value_TouchTypePass;value_LongBall;value_IntendedTackleTarget;value_IntentionalAssist;value_LeftFooted;value_OutSwinger;value_Assist;value_Cross;value_GoalmouthZ;value_BoxCentre;value_Assisted;value_BigChance;value_RegularPlay;value_FirstTouch;value_LowCentre;value_BlockedY;value_RelatedEventId;value_GoalmouthY;value_BlockedX;value_Hands;value_MediumGkIntervention;value_Standing;value_Collected;value_KeeperThrow;value_OverArm;value_PullBack;value_Blocked;value_GkX;value_GkY;value_NotAssisted;value_DefBlock;value_OtherObstacle;value_BallHitsReferee;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_SwitchOfPlay;value_HeadPass;value_TakeOnSpace;value_BoxRight;value_RightFooted;value_IndividualPlay;value_LowRight;value_Diving;value_BlockedPass;value_Launch;value_SwerveRight;value_CloseHigh;value_NextEventGoalKick;value_Low;value_GoalKick;value_ThroughBall;value_Volley;value_1On1;value_NotVisible;value_LowGkIntervention;value_LeadingToGoal;value_RelatedError1Id;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_ShirtPull/Holding;value_YellowCard;value_RecklessOffence;value_Defensive1V1;value_FastBreak;value_ParriedSafe;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_HighClaim;value_HighGkIntervention;value_Shove/Push;value_OutOfBoxCentre;value_SmallBoxCentre;value_High;value_SwerveMoving;value_PersistentInfringement;value_Overrun;value_LastLine;value_Minutes;value_PlayersCaughtOffside;value_Indirect;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FlickOn;value_TacticalFoul;value_HitBar;value_HitWoodwork;value_HighLeft;value_ParriedDanger;value_FromCorner;value_2NdAssist;value_2NdRelatedEventId;value_SmallBoxLeft;value_2NdAssisted;value_CoachId;value_Dissent;value_CloseRight;value_BoxLeft;value_Stooping;value_Feet;value_LowLeft;value_Caught;value_Injury;value_InjuredPlayerId;value_CaptainChange;value_Straight;value_DrivenCross;value_Deflection;value_OverhitCross;value_IncorrectOutOfPlayDecision;value_GkKickFromHands;value_AerialFoul;value_DangerousPlay;value_HighRight;value_TimeWasting;value_GkHoof;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665992333;948;49;2;99;0;8ijkk62897so5r3bq0wgwx4bu;1;19,9;37,1;2024-04-01T02:02:58.045Z;2024-04-01T02:02:58Z;[];2eoftsi3eznjjmhu8ybft11ck;N. Schelotto;;;bz6mhqvaqwbfrycmf8navzq50;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;99;0;Tacoma Defiance;5940;Sub;1,0
2665992339;949;1;2;99;0;8ijkk62897so5r3bq0wgwx4bu;0;19,9;37,1;2024-04-01T02:02:58.332Z;2024-04-01T02:03:00Z;[{'id': 4914048103, 'qualifierId': 140, 'value': '62.4'}, {'id': 4914048099, 'qualifierId': 56, 'value': 'Right'}, {'id': 4914048113, 'qualifierId': 1}, {'id': 4914048111, 'qualifierId': 213, 'value': '5.93'}, {'id': 4914048107, 'qualifierId': 141, 'value': '12.6'}, {'id': 4914048109, 'qualifierId': 212, 'value': '47.6'}];2eoftsi3eznjjmhu8ybft11ck;N. Schelotto;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;12,6;;47,6;5,93;62,4;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;62,4;12,6;;;;;;;0;0;99;0;Tacoma Defiance;5940;Sub;1,0
2665992345;929;49;2;99;3;5icuo8utnztpsd9l03gdd68dl;1;32,7;90,5;2024-04-01T02:03:01.203Z;2024-04-01T02:03:01Z;[];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;bz6mhqvaqwbfrycmf8navzq50;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;99;3;Ventura County;5943;AMR;1,0
2665992371;930;1;2;99;5;5icuo8utnztpsd9l03gdd68dl;1;31,3;93,2;2024-04-01T02:03:02.944Z;2024-04-01T02:03:06Z;[{'id': 4914048225, 'qualifierId': 212, 'value': '30.9'}, {'id': 4914048223, 'qualifierId': 141, 'value': '56.8'}, {'id': 4914048227, 'qualifierId': 213, 'value': '4.07'}, {'id': 4914048219, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914048221, 'qualifierId': 140, 'value': '13.7'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;56,8;;30,9;4,07;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;13,7;56,8;;;;;;;0;0;99;5;Ventura County;5945;AMR;1,0
2665992375;931;3;2;99;8;5icuo8utnztpsd9l03gdd68dl;1;21,0;79,6;2024-04-01T02:03:06.178Z;2024-04-05T18:15:19Z;[{'id': 4914048241, 'qualifierId': 285}, {'id': 4923466327, 'qualifierId': 465}, {'id': 4914048283, 'qualifierId': 233, 'value': '950'}, {'id': 4914048239, 'qualifierId': 56, 'value': 'Back'}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;bz6mhqvaqwbfrycmf8navzq50;Take On;;;;;;;;;;;;;;;;;950,0;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;99;8;Ventura County;5948;GK;1,0
2665992379;950;45;2;99;8;8ijkk62897so5r3bq0wgwx4bu;0;79,0;20,4;2024-04-01T02:03:06.178Z;2024-04-01T02:03:08Z;[{'id': 4914048291, 'qualifierId': 233, 'value': '931'}, {'id': 4914048279, 'qualifierId': 56, 'value': 'Right'}, {'id': 4914048281, 'qualifierId': 286}];5iy3sz4b3mokizd2qlcskl5d6;J. Pérez;;;bz6mhqvaqwbfrycmf8navzq50;Challenge;;;;;;;;;;;;;;;;1,0;931,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;99;8;Tacoma Defiance;5948;MR;1,0
2665992385;932;1;2;99;9;5icuo8utnztpsd9l03gdd68dl;1;19,9;86,2;2024-04-01T02:03:07.201Z;2024-04-01T02:03:45Z;[{'id': 4914048301, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914048307, 'qualifierId': 212, 'value': '10.9'}, {'id': 4914048309, 'qualifierId': 213, 'value': '0.79'}, {'id': 4914048303, 'qualifierId': 140, 'value': '27.2'}, {'id': 4914048305, 'qualifierId': 141, 'value': '97.5'}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;97,5;;10,9;0,79;27,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;27,2;97,5;;;;;;;0;0;99;9;Ventura County;5949;GK;1,0
2665992393;933;1;2;99;11;5icuo8utnztpsd9l03gdd68dl;1;27,8;91,3;2024-04-01T02:03:09.201Z;2024-04-01T02:03:11Z;[{'id': 4914048333, 'qualifierId': 141, 'value': '81.2'}, {'id': 4914048335, 'qualifierId': 212, 'value': '20.2'}, {'id': 4914048337, 'qualifierId': 213, 'value': '3.49'}, {'id': 4914048329, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914048331, 'qualifierId': 140, 'value': '9.7'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;81,2;;20,2;3,49;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;9,7;81,2;;;;;;;0;0;99;11;Ventura County;5951;AMR;1,0
2665992401;934;1;2;99;13;5icuo8utnztpsd9l03gdd68dl;1;9,7;81,2;2024-04-01T02:03:11.364Z;2024-04-01T02:03:43Z;[{'id': 4914048371, 'qualifierId': 213, 'value': '0.20'}, {'id': 4914048367, 'qualifierId': 141, 'value': '89.9'}, {'id': 4914048361, 'qualifierId': 155}, {'id': 4914048365, 'qualifierId': 140, 'value': '37.6'}, {'id': 4914048363, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914048369, 'qualifierId': 212, 'value': '29.9'}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;89,9;;29,9;0,2;37,6;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;37,6;89,9;;;;;;;0;0;99;13;Ventura County;5953;GK;1,0
2665992409;935;1;2;99;16;5icuo8utnztpsd9l03gdd68dl;1;34,4;88,7;2024-04-01T02:03:13.921Z;2024-04-01T02:03:16Z;[{'id': 4914048401, 'qualifierId': 213, 'value': '1.89'}, {'id': 4914048395, 'qualifierId': 140, 'value': '32.8'}, {'id': 4914048393, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914048399, 'qualifierId': 212, 'value': '5.4'}, {'id': 4914048397, 'qualifierId': 141, 'value': '96.3'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;96,3;;5,4;1,89;32,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;32,8;96,3;;;;;;;0;0;99;16;Ventura County;5956;MC;1,0
2665992429;936;1;2;99;18;5icuo8utnztpsd9l03gdd68dl;1;32,8;96,3;2024-04-01T02:03:16.353Z;2024-04-01T02:03:24Z;[{'id': 4914048487, 'qualifierId': 213, 'value': '6.27'}, {'id': 4914048479, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914048481, 'qualifierId': 140, 'value': '48.4'}, {'id': 4914048483, 'qualifierId': 141, 'value': '96.1'}, {'id': 4914048485, 'qualifierId': 212, 'value': '16.4'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;96,1;;16,4;6,27;48,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;48,4;96,1;;;;;;;0;0;99;18;Ventura County;5958;AMR;1,0
2665992459;937;1;2;99;26;5icuo8utnztpsd9l03gdd68dl;1;90,4;82,4;2024-04-01T02:03:24.290Z;2024-04-05T18:15:49Z;[{'id': 4914048613, 'qualifierId': 56, 'value': 'Right'}, {'id': 4914048609, 'qualifierId': 2}, {'id': 4914048621, 'qualifierId': 213, 'value': '4.77'}, {'id': 4914048617, 'qualifierId': 141, 'value': '3.0'}, {'id': 4914048615, 'qualifierId': 140, 'value': '93.2'}, {'id': 4914048619, 'qualifierId': 212, 'value': '54.1'}, {'id': 4923468565, 'qualifierId': 224}, {'id': 4914048623, 'qualifierId': 1}, {'id': 4923468569, 'qualifierId': 72}, {'id': 4914048611, 'qualifierId': 155}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;3,0;;54,1;4,77;93,2;;;;;;;;;;;;;1,0;;;1,0;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;93,2;3,0;;;;;;;0;0;99;26;Ventura County;5966;DC;1,0
2665992473;938;1;2;99;33;5icuo8utnztpsd9l03gdd68dl;1;91,6;4,1;2024-04-01T02:03:31.329Z;2024-04-01T02:03:36Z;[{'id': 4914048691, 'qualifierId': 213, 'value': '2.97'}, {'id': 4914048689, 'qualifierId': 212, 'value': '14.7'}, {'id': 4914048677, 'qualifierId': 56, 'value': 'Right'}, {'id': 4914048681, 'qualifierId': 140, 'value': '77.8'}, {'id': 4914048685, 'qualifierId': 141, 'value': '7.9'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;7,9;;14,7;2,97;77,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;77,8;7,9;;;;;;;0;0;99;33;Ventura County;5973;Sub;1,0
2665992481;939;1;2;99;38;5icuo8utnztpsd9l03gdd68dl;1;80,0;5,0;2024-04-01T02:03:36.369Z;2024-04-01T02:03:39Z;[{'id': 4914048721, 'qualifierId': 56, 'value': 'Right'}, {'id': 4914048727, 'qualifierId': 212, 'value': '7.2'}, {'id': 4914048729, 'qualifierId': 213, 'value': '2.26'}, {'id': 4914048725, 'qualifierId': 141, 'value': '13.2'}, {'id': 4914048723, 'qualifierId': 140, 'value': '75.6'}];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;13,2;;7,2;2,26;75,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;75,6;13,2;;;;;;;0;0;99;38;Ventura County;5978;Sub;1,0
2665992491;940;1;2;99;41;5icuo8utnztpsd9l03gdd68dl;0;74,9;13,4;2024-04-01T02:03:39.074Z;2024-04-05T18:16:07Z;[{'id': 4923470077, 'qualifierId': 72}, {'id': 4914048763, 'qualifierId': 155}, {'id': 4914048775, 'qualifierId': 1}, {'id': 4914048771, 'qualifierId': 212, 'value': '32.8'}, {'id': 4923470073, 'qualifierId': 223}, {'id': 4914048767, 'qualifierId': 140, 'value': '95.0'}, {'id': 4914048769, 'qualifierId': 141, 'value': '50.3'}, {'id': 4914048829, 'qualifierId': 233, 'value': '952'}, {'id': 4914048765, 'qualifierId': 56, 'value': 'Center'}, {'id': 4914048773, 'qualifierId': 213, 'value': '0.87'}, {'id': 4914048761, 'qualifierId': 2}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;50,3;;32,8;0,87;95,0;;;952,0;;;;;;;;;;1,0;;;1,0;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;95,0;50,3;;;;;;;0;0;99;41;Ventura County;5981;Sub;1,0
2665992499;952;11;2;99;44;8ijkk62897so5r3bq0wgwx4bu;1;7,7;46,1;2024-04-01T02:03:41.998Z;2024-04-05T18:16:10Z;[{'id': 4923470327, 'qualifierId': 378}, {'id': 4914048811, 'qualifierId': 88}, {'id': 4914048809, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914048841, 'qualifierId': 233, 'value': '940'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;bz6mhqvaqwbfrycmf8navzq50;Claim;;;;;;;;;;;;;;;;;940,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;99;44;Tacoma Defiance;5984;GK;1,0
2665992539;953;80;2;100;2;8ijkk62897so5r3bq0wgwx4bu;0;13,1;40,4;2024-04-01T02:04:00.141Z;2024-04-01T02:04:00Z;[];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;bz6mhqvaqwbfrycmf8navzq50;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;100;2;Tacoma Defiance;6002;GK;1,0
2665992565;954;1;2;100;3;8ijkk62897so5r3bq0wgwx4bu;0;20,8;35,8;2024-04-01T02:04:01.184Z;2024-04-01T02:04:13Z;[{'id': 4914049151, 'qualifierId': 56, 'value': 'Right'}, {'id': 4914049147, 'qualifierId': 157}, {'id': 4914049149, 'qualifierId': 198}, {'id': 4914049159, 'qualifierId': 213, 'value': '6.04'}, {'id': 4914049157, 'qualifierId': 212, 'value': '51.7'}, {'id': 4914049161, 'qualifierId': 1}, {'id': 4914049155, 'qualifierId': 141, 'value': '17.2'}, {'id': 4914049153, 'qualifierId': 140, 'value': '68.5'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;17,2;;51,7;6,04;68,5;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;68,5;17,2;;;;;;;0;0;100;3;Tacoma Defiance;6003;GK;1,0
2665992573;941;44;2;100;7;5icuo8utnztpsd9l03gdd68dl;1;30,6;81,4;2024-04-01T02:04:05.757Z;2024-04-01T02:04:08Z;[{'id': 4914049201, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914049203, 'qualifierId': 285}, {'id': 4914049213, 'qualifierId': 233, 'value': '955'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;bz6mhqvaqwbfrycmf8navzq50;Aerial;;;;;;;;;;;;;;;;;955,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;100;7;Ventura County;6007;DC;1,0
2665992571;955;44;2;100;7;8ijkk62897so5r3bq0wgwx4bu;0;69,4;18,6;2024-04-01T02:04:05.758Z;2024-04-01T02:04:09Z;[{'id': 4914049183, 'qualifierId': 56, 'value': 'Right'}, {'id': 4914049185, 'qualifierId': 286}, {'id': 4914049231, 'qualifierId': 233, 'value': '941'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;bz6mhqvaqwbfrycmf8navzq50;Aerial;;;;;;;;;;;;;;;;1,0;941,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;100;7;Tacoma Defiance;6007;Sub;1,0
2665992577;942;61;2;100;8;5icuo8utnztpsd9l03gdd68dl;1;31,4;86,0;2024-04-01T02:04:06.244Z;2024-04-05T18:22:16Z;[{'id': 4914049211, 'qualifierId': 56, 'value': 'Back'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;bz6mhqvaqwbfrycmf8navzq50;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;100;8;Ventura County;6008;DC;1,0
2665992581;943;5;2;100;12;5icuo8utnztpsd9l03gdd68dl;0;38,0;101,2;2024-04-01T02:04:10.028Z;2024-04-01T02:04:13Z;[{'id': 4914049301, 'qualifierId': 233, 'value': '956'}, {'id': 4914049243, 'qualifierId': 347}, {'id': 4914049241, 'qualifierId': 56, 'value': 'Back'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;bz6mhqvaqwbfrycmf8navzq50;Out;;;;;;;;;;;;;;;;;956,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;100;12;Ventura County;6012;DC;1,0
2665992599;956;5;2;100;12;8ijkk62897so5r3bq0wgwx4bu;1;62,0;-1,2;2024-04-01T02:04:10.028Z;2024-04-01T02:14:13Z;[{'id': 4914049279, 'qualifierId': 56, 'value': 'Right'}, {'id': 4914049281, 'qualifierId': 347}, {'id': 4914049293, 'qualifierId': 233, 'value': '943'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;bz6mhqvaqwbfrycmf8navzq50;Out;;;;;;;;;;;;;;;;;943,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;100;12;Tacoma Defiance;6012;Sub;1,0
2665992657;957;1;2;100;29;8ijkk62897so5r3bq0wgwx4bu;1;63,6;0,0;2024-04-01T02:04:26.814Z;2024-04-01T02:04:28Z;[{'id': 4914049577, 'qualifierId': 107}, {'id': 4914049587, 'qualifierId': 213, 'value': '1.35'}, {'id': 4914049581, 'qualifierId': 140, 'value': '66.6'}, {'id': 4914049585, 'qualifierId': 212, 'value': '14.1'}, {'id': 4914049583, 'qualifierId': 141, 'value': '19.4'}, {'id': 4914049579, 'qualifierId': 56, 'value': 'Right'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;bz6mhqvaqwbfrycmf8navzq50;Pass;;;;;;;;;;19,4;;14,1;1,35;66,6;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;66,6;19,4;;;;;;;0;0;100;29;Tacoma Defiance;6029;DC;1,0
