id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Resume;value_Captain;value_TeamKit;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_Angle;value_KickOff;value_PassEndY;value_LongBall;value_PlayersCaughtOffside;value_HeadPass;value_DeletedEventType;value_Indirect;value_FreeKickTaken;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_TouchTypeControl;value_Chipped;value_Offensive;value_Defensive;value_OutOfPlay;value_LowGkIntervention;value_KeeperThrow;value_BlockedPass;value_IntendedTackleTarget;value_GoalmouthY;value_OutOfBoxCentre;value_IndividualPlay;value_LowCentre;value_GoalmouthZ;value_LeftFooted;value_BlockedX;value_BlockedY;value_Assisted;value_RelatedEventId;value_RegularPlay;value_Collected;value_Diving;value_Hands;value_Launch;value_GkHoof;value_TakeOnSpace;value_TouchTypeClearance;value_Defensive1V1;value_AttemptedTackle;value_Foul;value_Direct;value_Head;value_TouchTypePass;value_GkY;value_Blocked;value_FreeKick;value_GkX;value_NotAssisted;value_DefBlock;value_FirstTouch;value_HighLeft;value_Volley;value_SetPiece;value_NextEventGoalKick;value_Low;value_GoalKick;value_Left;value_InSwinger;value_RightFooted;value_Cross;value_CornerTaken;value_LayOff;value_Assist;value_IntentionalAssist;value_BigChance;value_LowLeft;value_BoxCentre;value_ParriedSafe;value_Standing;value_Stooping;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_OutSwinger;value_Shove/Push;value_FromCorner;value_High;value_CloseRight;value_Right;value_HighGkIntervention;value_NotVisible;value_FlickOn;value_SwitchOfPlay;value_MediumGkIntervention;value_SmallBoxCentre;value_CloseLeft;value_BoxLeft;value_BoxDeepLeft;value_Feet;value_Sliding;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_BoxRight;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Tap;value_Handball;value_CloseHigh;value_MisHit;value_Dissent;value_SixYardBlocked;value_SavedOffLine;value_LastLine;value_LowRight;value_FastBreak;value_OverArm;value_Injury;value_HighClaim;value_GkKickFromHands;value_Overrun;value_TakeOnOvertake;value_ThroughBall;value_1On1;value_GkChallenge;value_HighRight;value_RedCard;value_SeriousFoul;value_Deflection;value_RecklessOffence;value_ViolentConduct;value_Argument;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728620845;529;1;2;67;7;dqx48fglv1l96cyrmjdod0xec;1;75,1;58,5;2024-09-30T03:34:38.940Z;2024-09-30T03:37:28Z;[{'id': 5256410717, 'qualifierId': 154}, {'id': 5256408827, 'qualifierId': 212, 'value': '13.1'}, {'id': 5256408829, 'qualifierId': 213, 'value': '0.63'}, {'id': 5256408821, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256408823, 'qualifierId': 140, 'value': '85.2'}, {'id': 5256408825, 'qualifierId': 141, 'value': '69.9'}, {'id': 5256410715, 'qualifierId': 210, 'value': '15'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;1,0;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;85,2;13,1;0,63;;69,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;85,2;69,9;;;;;;;0;0;67;7;Ventura County;4027;FW;1,0
2728620849;530;15;2;67;10;dqx48fglv1l96cyrmjdod0xec;1;91,0;66,0;2024-09-30T03:34:41.931Z;2024-10-03T11:10:10Z;[{'id': 5256410737, 'qualifierId': 147, 'value': '55.1'}, {'id': 5256410741, 'qualifierId': 233, 'value': '672'}, {'id': 5256408839, 'qualifierId': 64}, {'id': 5256410731, 'qualifierId': 103, 'value': '3.2'}, {'id': 5256408841, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256410735, 'qualifierId': 146, 'value': '98.8'}, {'id': 5256408837, 'qualifierId': 22}, {'id': 5256410723, 'qualifierId': 154}, {'id': 5256410617, 'qualifierId': 72}, {'id': 5256410725, 'qualifierId': 55, 'value': '529'}, {'id': 5256410721, 'qualifierId': 29}, {'id': 5262293461, 'qualifierId': 76}, {'id': 5256410729, 'qualifierId': 102, 'value': '53.2'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;i8vk8y0611mmh1sz7o7li0wk;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;;672,0;;;;;;;;;;;53,2;;;;3,2;1,0;98,8;55,1;1,0;529,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;98,8;55,1;53,2;3.2;529,0;4o8ulvahxfb06x5xhvflvwhzo;0;0;67;10;Ventura County;4030;ML;1,0
2728621031;672;10;2;67;10;8ijkk62897so5r3bq0wgwx4bu;1;1,2;45,7;2024-09-30T03:34:42.031Z;2024-10-03T11:10:18Z;[{'id': 5256409551, 'qualifierId': 173}, {'id': 5256409557, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256409759, 'qualifierId': 180}, {'id': 5262293543, 'qualifierId': 376}, {'id': 5256410645, 'qualifierId': 233, 'value': '530'}, {'id': 5256409603, 'qualifierId': 183}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;i8vk8y0611mmh1sz7o7li0wk;Save;;;;;;;;;;;;;;;;;;;;;;;530,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;67;10;St. Louis City II;4030;GK;1,0
2728620873;667;12;2;67;12;8ijkk62897so5r3bq0wgwx4bu;1;6,7;36,9;2024-09-30T03:34:43.798Z;2024-09-30T03:36:04Z;[{'id': 5256408933, 'qualifierId': 213, 'value': '5.82'}, {'id': 5256408927, 'qualifierId': 140, 'value': '17.0'}, {'id': 5256408925, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256408931, 'qualifierId': 212, 'value': '12.1'}, {'id': 5256408929, 'qualifierId': 141, 'value': '28.9'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;i8vk8y0611mmh1sz7o7li0wk;Clearance;;;;;;;;;;;17,0;12,1;5,82;;28,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;17,0;28,9;;;;;;;0;0;67;12;St. Louis City II;4032;DR;1,0
2728620859;531;1;2;67;12;dqx48fglv1l96cyrmjdod0xec;0;85,3;66,0;2024-09-30T03:34:44.396Z;2024-09-30T03:34:45Z;[{'id': 5256408887, 'qualifierId': 140, 'value': '91.3'}, {'id': 5256408881, 'qualifierId': 3}, {'id': 5256408893, 'qualifierId': 212, 'value': '10.5'}, {'id': 5256408895, 'qualifierId': 213, 'value': '5.35'}, {'id': 5256408883, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256408891, 'qualifierId': 141, 'value': '53.6'}];cnskozf15ladiqa70l9uo920a;S. Pidro;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;91,3;10,5;5,35;;53,6;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;91,3;53,6;;;;;;;0;0;67;12;Ventura County;4032;DC;1,0
2728620877;668;12;2;67;15;8ijkk62897so5r3bq0wgwx4bu;1;15,5;52,1;2024-09-30T03:34:46.829Z;2024-09-30T03:34:47Z;[{'id': 5256408941, 'qualifierId': 140, 'value': '27.8'}, {'id': 5256408939, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256408945, 'qualifierId': 212, 'value': '15.8'}, {'id': 5256408943, 'qualifierId': 141, 'value': '65.4'}, {'id': 5256408947, 'qualifierId': 213, 'value': '0.61'}, {'id': 5256408949, 'qualifierId': 15}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;i8vk8y0611mmh1sz7o7li0wk;Clearance;;;;;;;;;;;27,8;15,8;0,61;;65,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;27,8;65,4;;;;;;;0;0;67;15;St. Louis City II;4035;DC;1,0
2728620879;669;49;2;67;16;8ijkk62897so5r3bq0wgwx4bu;1;26,3;67,2;2024-09-30T03:34:48.446Z;2024-09-30T03:34:48Z;[];74bhj4xi5zgq6evsr4c766p04;H. Avayevu;;;i8vk8y0611mmh1sz7o7li0wk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;67;16;St. Louis City II;4036;ML;1,0
2728620919;670;1;2;67;22;8ijkk62897so5r3bq0wgwx4bu;1;56,0;42,7;2024-09-30T03:34:54.478Z;2024-09-30T03:35:33Z;[{'id': 5256409095, 'qualifierId': 212, 'value': '15.3'}, {'id': 5256409093, 'qualifierId': 141, 'value': '24.7'}, {'id': 5256409091, 'qualifierId': 140, 'value': '64.8'}, {'id': 5256409457, 'qualifierId': 23}, {'id': 5256409455, 'qualifierId': 210, 'value': '16'}, {'id': 5256409089, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256409097, 'qualifierId': 213, 'value': '5.36'}];74bhj4xi5zgq6evsr4c766p04;H. Avayevu;;1,0;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;64,8;15,3;5,36;;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;64,8;24,7;;;;;;;0;0;67;22;St. Louis City II;4042;ML;1,0
2728620921;671;16;2;67;28;8ijkk62897so5r3bq0wgwx4bu;1;82,9;34,8;2024-09-30T03:34:59.741Z;2024-10-03T11:11:32Z;[{'id': 5256409337, 'qualifierId': 20}, {'id': 5256409463, 'qualifierId': 76}, {'id': 5256409465, 'qualifierId': 29}, {'id': 5256409477, 'qualifierId': 230, 'value': '97.7'}, {'id': 5256409479, 'qualifierId': 231, 'value': '46.6'}, {'id': 5262294525, 'qualifierId': 396, 'value': '52.5'}, {'id': 5256409471, 'qualifierId': 102, 'value': '53.5'}, {'id': 5262294523, 'qualifierId': 395, 'value': '2.5'}, {'id': 5256409345, 'qualifierId': 375, 'value': '67:26.997'}, {'id': 5256409475, 'qualifierId': 215}, {'id': 5256409341, 'qualifierId': 374, 'value': '2024-09-30 04:34:58.498'}, {'id': 5256409473, 'qualifierId': 103, 'value': '5.1'}, {'id': 5256409467, 'qualifierId': 55, 'value': '670'}, {'id': 5256409335, 'qualifierId': 23}, {'id': 5256409103, 'qualifierId': 18}, {'id': 5256409105, 'qualifierId': 56, 'value': 'Center'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;i8vk8y0611mmh1sz7o7li0wk;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53,5;1,0;1,0;;5,1;;;;1,0;670,0;;;;;;;;;;;;;;;46,6;;;97,7;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;2,5;52,5;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;53,5;5.1;670,0;74bhj4xi5zgq6evsr4c766p04;0;1;67;28;St. Louis City II;4048;FW;1,0
2728621145;534;1;2;68;53;dqx48fglv1l96cyrmjdod0xec;1;50,1;50,7;2024-09-30T03:36:24.588Z;2024-09-30T03:41:34Z;[{'id': 5256409939, 'qualifierId': 279, 'value': 'G'}, {'id': 5256409937, 'qualifierId': 213, 'value': '2.99'}, {'id': 5256409933, 'qualifierId': 141, 'value': '53.0'}, {'id': 5256409935, 'qualifierId': 212, 'value': '10.4'}, {'id': 5256409931, 'qualifierId': 140, 'value': '40.3'}, {'id': 5256409929, 'qualifierId': 56, 'value': 'Back'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;40,3;10,4;2,99;;53,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;40,3;53,0;;;;;;;0;0;68;53;Ventura County;4133;Sub;1,0
2728621151;535;1;2;68;55;dqx48fglv1l96cyrmjdod0xec;1;41,9;54,6;2024-09-30T03:36:26.555Z;2024-09-30T03:36:27Z;[{'id': 5256409957, 'qualifierId': 141, 'value': '46.0'}, {'id': 5256409959, 'qualifierId': 212, 'value': '18.4'}, {'id': 5256409953, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256409961, 'qualifierId': 213, 'value': '3.47'}, {'id': 5256409955, 'qualifierId': 140, 'value': '25.3'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;25,3;18,4;3,47;;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;25,3;46,0;;;;;;;0;0;68;55;Ventura County;4135;MC;1,0
2728621165;536;1;2;68;56;dqx48fglv1l96cyrmjdod0xec;1;25,3;46,0;2024-09-30T03:36:27.643Z;2024-09-30T03:36:30Z;[{'id': 5256409997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256410001, 'qualifierId': 141, 'value': '83.8'}, {'id': 5256410003, 'qualifierId': 212, 'value': '26.4'}, {'id': 5256410005, 'qualifierId': 213, 'value': '1.34'}, {'id': 5256409999, 'qualifierId': 140, 'value': '31.0'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;31,0;26,4;1,34;;83,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;31,0;83,8;;;;;;;0;0;68;56;Ventura County;4136;DL;1,0
2728621187;537;1;2;68;59;dqx48fglv1l96cyrmjdod0xec;1;30,6;88,3;2024-09-30T03:36:30.827Z;2024-09-30T03:36:38Z;[{'id': 5256410087, 'qualifierId': 140, 'value': '52.3'}, {'id': 5256410089, 'qualifierId': 141, 'value': '92.7'}, {'id': 5256410093, 'qualifierId': 213, 'value': '0.13'}, {'id': 5256410091, 'qualifierId': 212, 'value': '23.0'}, {'id': 5256410085, 'qualifierId': 56, 'value': 'Left'}];cnskozf15ladiqa70l9uo920a;S. Pidro;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;52,3;23,0;0,13;;92,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;52,3;92,7;;;;;;;0;0;68;59;Ventura County;4139;DC;1,0
2728621189;538;4;2;69;3;dqx48fglv1l96cyrmjdod0xec;1;60,8;94,6;2024-09-30T03:36:35.084Z;2024-09-30T03:36:42Z;[{'id': 5256410105, 'qualifierId': 13}, {'id': 5256410111, 'qualifierId': 152}, {'id': 5256410107, 'qualifierId': 294}, {'id': 5256410115, 'qualifierId': 233, 'value': '673'}, {'id': 5256410113, 'qualifierId': 286}, {'id': 5256410109, 'qualifierId': 56, 'value': 'Left'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;i8vk8y0611mmh1sz7o7li0wk;Foul;;;;;;;;;;;;;;;;;;;;;;;673,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;69;3;Ventura County;4143;FW;1,0
2728621175;673;4;2;69;3;8ijkk62897so5r3bq0wgwx4bu;0;39,2;5,4;2024-09-30T03:36:35.085Z;2024-09-30T03:36:43Z;[{'id': 5256410063, 'qualifierId': 285}, {'id': 5256410055, 'qualifierId': 294}, {'id': 5256410053, 'qualifierId': 13}, {'id': 5256410121, 'qualifierId': 233, 'value': '538'}, {'id': 5256410057, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256410059, 'qualifierId': 152}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;i8vk8y0611mmh1sz7o7li0wk;Foul;;;;;;;;;;;;;;;;;;;;;;;538,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;69;3;St. Louis City II;4143;DR;1,0
2728621283;539;1;2;69;33;dqx48fglv1l96cyrmjdod0xec;0;61,3;92,7;2024-09-30T03:37:05.451Z;2024-10-03T11:12:54Z;[{'id': 5256410467, 'qualifierId': 140, 'value': '87.6'}, {'id': 5256410469, 'qualifierId': 141, 'value': '54.3'}, {'id': 5256410461, 'qualifierId': 155}, {'id': 5256410471, 'qualifierId': 212, 'value': '38.0'}, {'id': 5256410465, 'qualifierId': 56, 'value': 'Center'}, {'id': 5262295403, 'qualifierId': 224}, {'id': 5256410473, 'qualifierId': 213, 'value': '5.53'}, {'id': 5256410475, 'qualifierId': 1}, {'id': 5262295405, 'qualifierId': 72}, {'id': 5256410463, 'qualifierId': 152}, {'id': 5256410459, 'qualifierId': 5}, {'id': 5256410457, 'qualifierId': 2}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;87,6;38,0;5,53;;54,3;1,0;;;;;1,0;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;87,6;54,3;;;;;;;0;0;69;33;Ventura County;4173;ML;1,0
2728621287;674;44;2;69;38;8ijkk62897so5r3bq0wgwx4bu;1;11,8;47,0;2024-09-30T03:37:10.030Z;2024-09-30T04:14:59Z;[{'id': 5256410497, 'qualifierId': 233, 'value': '540'}, {'id': 5256410479, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256410483, 'qualifierId': 285}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;i8vk8y0611mmh1sz7o7li0wk;Aerial;;;;;;;;;;;;;;;;;;;;;;;540,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;69;38;St. Louis City II;4178;GK;1,0
2728621293;540;44;2;69;38;dqx48fglv1l96cyrmjdod0xec;0;88,2;53,0;2024-09-30T03:37:10.031Z;2024-09-30T04:14:59Z;[{'id': 5256410495, 'qualifierId': 286}, {'id': 5256410505, 'qualifierId': 233, 'value': '674'}, {'id': 5256410493, 'qualifierId': 56, 'value': 'Center'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;i8vk8y0611mmh1sz7o7li0wk;Aerial;;;;;;;;;;;;;;;;;;;;;;;674,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;69;38;Ventura County;4178;Sub;1,0
2728621289;675;11;2;69;39;8ijkk62897so5r3bq0wgwx4bu;1;10,7;49,3;2024-09-30T03:37:10.670Z;2024-10-03T11:13:05Z;[{'id': 5262295615, 'qualifierId': 378}, {'id': 5256410485, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256410487, 'qualifierId': 88}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;i8vk8y0611mmh1sz7o7li0wk;Claim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;69;39;St. Louis City II;4179;GK;1,0
2728621305;676;1;2;69;44;8ijkk62897so5r3bq0wgwx4bu;1;15,0;52,4;2024-09-30T03:37:15.582Z;2024-09-30T03:37:17Z;[{'id': 5256410557, 'qualifierId': 212, 'value': '12.2'}, {'id': 5256410559, 'qualifierId': 213, 'value': '0.40'}, {'id': 5256410551, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256410555, 'qualifierId': 141, 'value': '59.3'}, {'id': 5256410549, 'qualifierId': 123}, {'id': 5256410553, 'qualifierId': 140, 'value': '25.7'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;25,7;12,2;0,4;;59,3;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;25,7;59,3;;;;;;;0;0;69;44;St. Louis City II;4184;GK;1,0
2728621313;677;1;2;69;46;8ijkk62897so5r3bq0wgwx4bu;1;26,0;59,7;2024-09-30T03:37:17.549Z;2024-09-30T03:37:20Z;[{'id': 5256410597, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256410601, 'qualifierId': 141, 'value': '28.2'}, {'id': 5256410603, 'qualifierId': 212, 'value': '21.8'}, {'id': 5256410599, 'qualifierId': 140, 'value': '22.1'}, {'id': 5256410605, 'qualifierId': 213, 'value': '4.52'}];2eoftsi3eznjjmhu8ybft11ck;N. Schelotto;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;22,1;21,8;4,52;;28,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;22,1;28,2;;;;;;;0;0;69;46;St. Louis City II;4186;Sub;1,0
2728621321;678;1;2;69;48;8ijkk62897so5r3bq0wgwx4bu;1;22,2;27,9;2024-09-30T03:37:19.853Z;2024-09-30T03:37:24Z;[{'id': 5256410661, 'qualifierId': 141, 'value': '7.1'}, {'id': 5256410665, 'qualifierId': 213, 'value': '5.58'}, {'id': 5256410663, 'qualifierId': 212, 'value': '21.9'}, {'id': 5256410659, 'qualifierId': 140, 'value': '38.1'}, {'id': 5256410657, 'qualifierId': 56, 'value': 'Back'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;38,1;21,9;5,58;;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;38,1;7,1;;;;;;;0;0;69;48;St. Louis City II;4188;DL;1,0
2728621327;679;1;2;69;53;8ijkk62897so5r3bq0wgwx4bu;1;56,0;10,3;2024-09-30T03:37:24.509Z;2024-09-30T03:37:26Z;[{'id': 5256410697, 'qualifierId': 212, 'value': '13.2'}, {'id': 5256410691, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256410699, 'qualifierId': 213, 'value': '0.99'}, {'id': 5256410693, 'qualifierId': 140, 'value': '62.9'}, {'id': 5256410695, 'qualifierId': 141, 'value': '26.5'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;i8vk8y0611mmh1sz7o7li0wk;Pass;;;;;;;;;;;62,9;13,2;0,99;;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;62,9;26,5;;;;;;;0;0;69;53;St. Louis City II;4193;DR;1,0
