id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_TeamKit;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_PassEndY;value_Angle;value_PassEndX;value_KickOff;value_Length;value_LongBall;value_Launch;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_KeeperThrow;value_BlockedPass;value_DeletedEventType;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_Chipped;value_Cross;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Head;value_Shove/Push;value_GkKickFromHands;value_IntendedTackleTarget;value_Left;value_Right;value_OutSwinger;value_CornerTaken;value_LayOff;value_NextEventGoalKick;value_GoalKick;value_High;value_Overrun;value_FlickOn;value_OtherReason;value_RefereeDelay;value_RelatedEventId;value_ShirtPull/Holding;value_IntentionalAssist;value_Assist;value_IndividualPlay;value_RegularPlay;value_OutOfBoxCentre;value_LowCentre;value_GoalmouthY;value_BlockedX;value_GoalmouthZ;value_Weak;value_Assisted;value_BlockedY;value_LeftFooted;value_Stooping;value_Hands;value_Collected;value_OverArm;value_NotVisible;value_InjuredPlayerId;value_Injury;value_GkHoof;value_GkX;value_RightFooted;value_BoxCentre;value_GkY;value_TacticalFoul;value_YellowCard;value_RecklessOffence;value_PullBack;value_Low;value_LowLeft;value_Standing;value_Minutes;value_Handball;value_EndType;value_VideoCoverageLost;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FirstTouch;value_Volley;value_BigChance;value_ParriedDanger;value_SwitchOfPlay;value_PlayersCaughtOffside;value_Indirect;value_InSwinger;value_FromCorner;value_NotPastGoalLine;value_SetPiece;value_CloseRightAndHigh;value_GoalShotGameClock;value_HighCentre;value_GoalShotTimestamp;value_NotAssisted;value_Blocked;value_FastBreak;value_DefBlock;value_Obstruction;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2709399657;365;1;1;45;41;bd0378yx50xpdcgwkt9p9bmz8;1;64,3;84,2;2024-08-16T22:50:47.029Z;2024-08-16T22:50:49Z;[{'id': 5151026417, 'qualifierId': 141, 'value': '41.6'}, {'id': 5151026413, 'qualifierId': 56, 'value': 'Center'}, {'id': 5151026419, 'qualifierId': 212, 'value': '29.3'}, {'id': 5151026421, 'qualifierId': 213, 'value': '4.87'}, {'id': 5151026415, 'qualifierId': 140, 'value': '68.7'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;41,6;4,87;68,7;;29,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;68,7;41,6;;;;;;;0;0;45;41;Carolina Core;2741;DML;1,0
2709399661;366;1;1;45;44;bd0378yx50xpdcgwkt9p9bmz8;1;68,7;41,6;2024-08-16T22:50:49.403Z;2024-08-16T22:50:52Z;[{'id': 5151026447, 'qualifierId': 213, 'value': '4.95'}, {'id': 5151026439, 'qualifierId': 56, 'value': 'Right'}, {'id': 5151026441, 'qualifierId': 140, 'value': '73.9'}, {'id': 5151026443, 'qualifierId': 141, 'value': '8.0'}, {'id': 5151026445, 'qualifierId': 212, 'value': '23.5'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;8,0;4,95;73,9;;23,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;73,9;8,0;;;;;;;0;0;45;44;Carolina Core;2744;AMC;1,0
2709399665;367;1;1;45;46;bd0378yx50xpdcgwkt9p9bmz8;1;73,9;8,0;2024-08-16T22:50:51.996Z;2024-08-16T22:50:55Z;[{'id': 5151026479, 'qualifierId': 213, 'value': '3.11'}, {'id': 5151026475, 'qualifierId': 141, 'value': '8.8'}, {'id': 5151026471, 'qualifierId': 56, 'value': 'Right'}, {'id': 5151026477, 'qualifierId': 212, 'value': '18.9'}, {'id': 5151026473, 'qualifierId': 140, 'value': '55.9'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;8,8;3,11;55,9;;18,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;55,9;8,8;;;;;;;0;0;45;46;Carolina Core;2746;DMR;1,0
2709399667;368;1;1;45;50;bd0378yx50xpdcgwkt9p9bmz8;1;56,0;8,8;2024-08-16T22:50:55.308Z;2024-08-16T22:50:57Z;[{'id': 5151026503, 'qualifierId': 56, 'value': 'Right'}, {'id': 5151026509, 'qualifierId': 212, 'value': '9.1'}, {'id': 5151026505, 'qualifierId': 140, 'value': '59.9'}, {'id': 5151026511, 'qualifierId': 213, 'value': '1.10'}, {'id': 5151026507, 'qualifierId': 141, 'value': '20.7'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;20,7;1,1;59,9;;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;59,9;20,7;;;;;;;0;0;45;50;Carolina Core;2750;DC;1,0
2709399671;369;1;1;45;52;bd0378yx50xpdcgwkt9p9bmz8;1;60,4;27,4;2024-08-16T22:50:57.542Z;2024-08-16T22:51:00Z;[{'id': 5151026527, 'qualifierId': 1}, {'id': 5151026517, 'qualifierId': 56, 'value': 'Center'}, {'id': 5151026525, 'qualifierId': 213, 'value': '1.70'}, {'id': 5151026519, 'qualifierId': 140, 'value': '56.3'}, {'id': 5151026523, 'qualifierId': 212, 'value': '33.3'}, {'id': 5151026521, 'qualifierId': 141, 'value': '75.9'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;75,9;1,7;56,3;;33,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;56,3;75,9;;;;;;;0;0;45;52;Carolina Core;2752;DMC;1,0
2709399681;370;1;1;45;55;bd0378yx50xpdcgwkt9p9bmz8;1;56,3;75,9;2024-08-16T22:51:00.426Z;2024-08-16T22:51:05Z;[{'id': 5151026587, 'qualifierId': 212, 'value': '19.3'}, {'id': 5151026589, 'qualifierId': 213, 'value': '0.88'}, {'id': 5151026585, 'qualifierId': 141, 'value': '97.8'}, {'id': 5151026583, 'qualifierId': 140, 'value': '68.0'}, {'id': 5151026581, 'qualifierId': 56, 'value': 'Left'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;97,8;0,88;68,0;;19,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;68,0;97,8;;;;;;;0;0;45;55;Carolina Core;2755;DC;1,0
2709399685;371;1;1;46;0;bd0378yx50xpdcgwkt9p9bmz8;0;68,8;97,2;2024-08-16T22:51:05.362Z;2024-08-16T22:51:08Z;[{'id': 5151026623, 'qualifierId': 56, 'value': 'Center'}, {'id': 5151026629, 'qualifierId': 212, 'value': '17.8'}, {'id': 5151026625, 'qualifierId': 140, 'value': '77.2'}, {'id': 5151026631, 'qualifierId': 213, 'value': '5.23'}, {'id': 5151026627, 'qualifierId': 141, 'value': '74.4'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;74,4;5,23;77,2;;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;77,2;74,4;;;;;;;0;0;46;0;Carolina Core;2760;DML;1,0
2709399687;434;8;1;46;3;2nnef9tr9g7m2s6n873qif95g;1;22,0;30,7;2024-08-16T22:51:08.748Z;2024-08-16T22:51:08Z;[{'id': 5151026633, 'qualifierId': 56, 'value': 'Back'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;eo6mpb38f0sos3myy92b0642c;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;46;3;Cincinnati II;2763;DC;1,0
2709399691;435;4;1;46;4;2nnef9tr9g7m2s6n873qif95g;1;23,6;27,6;2024-08-16T22:51:10.094Z;2024-08-16T23:03:37Z;[{'id': 5151026647, 'qualifierId': 152}, {'id': 5151026651, 'qualifierId': 285}, {'id': 5151026663, 'qualifierId': 233, 'value': '372'}, {'id': 5151026643, 'qualifierId': 13}, {'id': 5151026645, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151026765, 'qualifierId': 294}];74x5zysb9qkyyxuha65102z56;D. Chica;;;eo6mpb38f0sos3myy92b0642c;Foul;;;;;;;;;;;;;;;;;;;372,0;1,0;;;;;;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;46;4;Cincinnati II;2764;DC;1,0
2709399689;372;4;1;46;4;bd0378yx50xpdcgwkt9p9bmz8;0;76,4;72,4;2024-08-16T22:51:10.095Z;2024-08-16T23:03:37Z;[{'id': 5151026655, 'qualifierId': 294}, {'id': 5151026659, 'qualifierId': 152}, {'id': 5151026667, 'qualifierId': 233, 'value': '435'}, {'id': 5151026653, 'qualifierId': 13}, {'id': 5151026661, 'qualifierId': 286}, {'id': 5151026657, 'qualifierId': 56, 'value': 'Center'}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;eo6mpb38f0sos3myy92b0642c;Foul;;;;;;;;;;;;;;;;;;1,0;435,0;;;;;;;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;46;4;Carolina Core;2764;AMC;1,0
2709399695;373;30;1;46;6;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-08-16T22:51:11.407Z;2024-08-16T22:51:21Z;[{'id': 5151026691, 'qualifierId': 57, 'value': '0'}];;;;;eo6mpb38f0sos3myy92b0642c;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;46;6;Carolina Core;2766;;
2709399699;436;30;1;46;6;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-08-16T22:51:11.407Z;2024-08-16T22:51:22Z;[{'id': 5151026707, 'qualifierId': 57, 'value': '0'}];;;;;eo6mpb38f0sos3myy92b0642c;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;46;6;Cincinnati II;2766;;
2709403069;374;32;2;45;0;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-08-16T23:08:22.854Z;2024-08-16T23:21:04Z;[{'id': 5151051309, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;eo6mpb38f0sos3myy92b0642c;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;45;0;Carolina Core;2700;;
2709403061;437;32;2;45;0;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-08-16T23:08:22.854Z;2024-08-16T23:21:03Z;[{'id': 5151051269, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;eo6mpb38f0sos3myy92b0642c;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;45;0;Cincinnati II;2700;;
2709403175;442;79;2;45;1;2nnef9tr9g7m2s6n873qif95g;0;0,0;0,0;2024-08-16T23:08:24.152Z;2024-08-16T23:21:26Z;[{'id': 5151052111, 'qualifierId': 344}];;;;;eo6mpb38f0sos3myy92b0642c;Coverage interruption;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;45;1;Cincinnati II;2701;;
2709403097;375;43;2;45;6;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-08-16T23:20:39.346Z;2024-08-16T23:20:47Z;[{'id': 5151051597, 'qualifierId': 144, 'value': '52'}];b82dmhiv5rfrczfcx26cnvo16;H. Morse;;;eo6mpb38f0sos3myy92b0642c;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;45;6;Carolina Core;2706;GK;1,0
2709403181;443;79;2;57;42;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-08-16T23:21:05.365Z;2024-08-16T23:21:39Z;[{'id': 5151052145, 'qualifierId': 344}];;;;;eo6mpb38f0sos3myy92b0642c;Coverage interruption;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;57;42;Cincinnati II;3462;;
2709403159;438;49;2;57;43;2nnef9tr9g7m2s6n873qif95g;1;18,9;95,9;2024-08-16T23:21:06.692Z;2024-08-16T23:50:30Z;[{'id': 5151090327, 'qualifierId': 189}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;eo6mpb38f0sos3myy92b0642c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;57;43;Cincinnati II;3463;DC;1,0
2709403161;439;61;2;57;45;2nnef9tr9g7m2s6n873qif95g;0;18,9;95,9;2024-08-16T23:21:07.908Z;2024-08-16T23:50:29Z;[{'id': 5151052015, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;eo6mpb38f0sos3myy92b0642c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;57;45;Cincinnati II;3465;DC;1,0
2709403167;376;1;2;57;46;bd0378yx50xpdcgwkt9p9bmz8;0;72,2;1,6;2024-08-16T23:21:09.326Z;2024-08-16T23:21:10Z;[{'id': 5151052045, 'qualifierId': 141, 'value': '1.6'}, {'id': 5151052053, 'qualifierId': 236}, {'id': 5151052049, 'qualifierId': 213, 'value': '0.00'}, {'id': 5151052041, 'qualifierId': 56, 'value': 'Right'}, {'id': 5151052051, 'qualifierId': 1}, {'id': 5151052059, 'qualifierId': 286}, {'id': 5151052043, 'qualifierId': 140, 'value': '73.7'}, {'id': 5151052055, 'qualifierId': 233, 'value': '440'}, {'id': 5151052039, 'qualifierId': 157}, {'id': 5151052047, 'qualifierId': 212, 'value': '1.6'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;1,6;0,0;73,7;;1,6;1,0;1,0;1,0;440,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;73,7;1,6;;;;;;;0;0;57;46;Carolina Core;3466;DMR;1,0
2709403165;440;74;2;57;46;2nnef9tr9g7m2s6n873qif95g;1;22,4;97,7;2024-08-16T23:21:09.327Z;2024-08-16T23:50:26Z;[{'id': 5151052063, 'qualifierId': 233, 'value': '376'}, {'id': 5151052033, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151052035, 'qualifierId': 285}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;eo6mpb38f0sos3myy92b0642c;Blocked Pass;;;;;;;;;;;;;;;;;;;376,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;57;46;Cincinnati II;3466;DC;1,0
2709403179;377;5;2;57;47;bd0378yx50xpdcgwkt9p9bmz8;1;74,6;-1,5;2024-08-16T23:21:10.451Z;2024-08-16T23:29:27Z;[{'id': 5151052127, 'qualifierId': 347}, {'id': 5151052133, 'qualifierId': 233, 'value': '441'}, {'id': 5151052125, 'qualifierId': 56, 'value': 'Right'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;eo6mpb38f0sos3myy92b0642c;Out;;;;;;;;;;;;;;;;;;;441,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;57;47;Carolina Core;3467;DMR;1,0
2709403171;441;5;2;57;47;2nnef9tr9g7m2s6n873qif95g;0;25,4;101,5;2024-08-16T23:21:10.451Z;2024-08-16T23:29:27Z;[{'id': 5151052141, 'qualifierId': 233, 'value': '377'}, {'id': 5151052071, 'qualifierId': 347}, {'id': 5151052069, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;eo6mpb38f0sos3myy92b0642c;Out;;;;;;;;;;;;;;;;;;;377,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;57;47;Cincinnati II;3467;DC;1,0
2709403183;378;1;2;57;51;bd0378yx50xpdcgwkt9p9bmz8;1;70,6;0,0;2024-08-16T23:21:14.497Z;2024-08-16T23:21:18Z;[{'id': 5151052181, 'qualifierId': 140, 'value': '54.0'}, {'id': 5151052183, 'qualifierId': 141, 'value': '6.4'}, {'id': 5151052179, 'qualifierId': 56, 'value': 'Right'}, {'id': 5151052185, 'qualifierId': 212, 'value': '18.3'}, {'id': 5151052177, 'qualifierId': 107}, {'id': 5151052187, 'qualifierId': 213, 'value': '2.84'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;6,4;2,84;54,0;;18,3;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;54,0;6,4;;;;;;;0;0;57;51;Carolina Core;3471;DMR;1,0
2709403193;379;1;2;57;55;bd0378yx50xpdcgwkt9p9bmz8;1;54,0;6,4;2024-08-16T23:21:18.480Z;2024-08-16T23:21:23Z;[{'id': 5151052247, 'qualifierId': 140, 'value': '61.9'}, {'id': 5151052251, 'qualifierId': 212, 'value': '10.2'}, {'id': 5151052249, 'qualifierId': 141, 'value': '15.2'}, {'id': 5151052253, 'qualifierId': 213, 'value': '0.62'}, {'id': 5151052245, 'qualifierId': 56, 'value': 'Right'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;15,2;0,62;61,9;;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;61,9;15,2;;;;;;;0;0;57;55;Carolina Core;3475;DC;1,0
2709403197;380;1;2;58;0;bd0378yx50xpdcgwkt9p9bmz8;1;61,9;15,2;2024-08-16T23:21:23.682Z;2024-08-16T23:21:26Z;[{'id': 5151052295, 'qualifierId': 213, 'value': '2.26'}, {'id': 5151052287, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151052293, 'qualifierId': 212, 'value': '28.4'}, {'id': 5151052291, 'qualifierId': 141, 'value': '47.5'}, {'id': 5151052289, 'qualifierId': 140, 'value': '44.8'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;47,5;2,26;44,8;;28,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;44,8;47,5;;;;;;;0;0;58;0;Carolina Core;3480;DMC;1,0
2709403213;381;1;2;58;3;bd0378yx50xpdcgwkt9p9bmz8;1;44,8;47,5;2024-08-16T23:21:26.260Z;2024-08-16T23:21:29Z;[{'id': 5151052421, 'qualifierId': 141, 'value': '61.4'}, {'id': 5151052423, 'qualifierId': 212, 'value': '11.9'}, {'id': 5151052419, 'qualifierId': 140, 'value': '51.7'}, {'id': 5151052425, 'qualifierId': 213, 'value': '0.92'}, {'id': 5151052417, 'qualifierId': 56, 'value': 'Center'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;eo6mpb38f0sos3myy92b0642c;Pass;;;;;;;;;;;61,4;0,92;51,7;;11,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;51,7;61,4;;;;;;;0;0;58;3;Carolina Core;3483;DC;1,0
2709403215;382;50;2;58;4;bd0378yx50xpdcgwkt9p9bmz8;1;53,0;63,9;2024-08-16T23:21:27.204Z;2024-08-16T23:21:29Z;[{'id': 5151052435, 'qualifierId': 286}, {'id': 5151052433, 'qualifierId': 56, 'value': 'Center'}, {'id': 5151052461, 'qualifierId': 233, 'value': '444'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;eo6mpb38f0sos3myy92b0642c;Dispossessed;;;;;;;;;;;;;;;;;;1,0;444,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;58;4;Carolina Core;3484;DMC;1,0
2709403207;444;7;2;58;4;2nnef9tr9g7m2s6n873qif95g;1;47,6;37,4;2024-08-16T23:21:27.205Z;2024-08-16T23:21:30Z;[{'id': 5151052387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5151052389, 'qualifierId': 285}, {'id': 5151052437, 'qualifierId': 233, 'value': '382'}];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;;eo6mpb38f0sos3myy92b0642c;Tackle;;;;;;;;;;;;;;;;;;;382,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;58;4;Cincinnati II;3484;AMC;1,0
2709403211;445;49;2;58;5;2nnef9tr9g7m2s6n873qif95g;1;53,1;32,5;2024-08-16T23:21:28.084Z;2024-08-16T23:21:28Z;[];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;;eo6mpb38f0sos3myy92b0642c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;58;5;Cincinnati II;3485;AMC;1,0
