id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamKit;value_JerseyNumber;value_Involved;value_Resume;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_PassEndY;value_Zone;value_KickOff;value_Angle;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_BlockedPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Left;value_InSwinger;value_Cross;value_Chipped;value_CornerTaken;value_RightFooted;value_OutOfPlay;value_TouchTypeClearance;value_TakeOnSpace;value_DeletedEventType;value_TouchTypeControl;value_IntendedTackleTarget;value_LeftFooted;value_OutSwinger;value_LowGkIntervention;value_NotVisible;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_IntentionalAssist;value_Assist;value_GoalmouthZ;value_FirstTouch;value_GkY;value_GoalmouthY;value_RelatedEventId;value_High;value_Assisted;value_SmallBoxRight;value_FromCorner;value_GkX;value_Head;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_Direct;value_ShirtPull/Holding;value_Foul;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_AttemptedTackle;value_BlockedCross;value_SwitchOfPlay;value_Straight;value_DrivenCross;value_LowCentre;value_Blocked;value_IndividualPlay;value_BlockedY;value_BlockedX;value_RegularPlay;value_OutOfBoxCentre;value_DefBlock;value_Shove/Push;value_MediumGkIntervention;value_TakeOnOvertake;value_BoxLeft;value_CloseLeft;value_ThroughBall;value_BoxCentre;value_GkXTimeOfGoal;value_LowLeft;value_GoalShotGameClock;value_GkYTimeOfGoal;value_OtherBodyPart;value_GoalShotTimestamp;value_BigChance;value_SmallBoxCentre;value_Right;value_NotPastGoalLine;value_HighRight;value_YellowCard;value_TacticalFoul;value_Overrun;value_HighClaim;value_OverArm;value_Hands;value_ParriedDanger;value_Diving;value_Handball;value_CloseRight;value_Minutes;value_HighCentre;value_Standing;value_Collected;value_EndType;value_RecklessOffence;value_OverhitCross;value_FastBreak;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_NotAssisted;value_BoxRight;value_TimeWasting;value_LowRight;value_Tap;value_ParriedSafe;value_Injury;value_InjuredPlayerId;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713831643;738;1;2;84;12;cbip96wzs3jc2xadoluhhxotl;1;65,3;62,3;2024-08-26T03:48:43.937Z;2024-08-26T03:48:45Z;[{'id': 5175411139, 'qualifierId': 141, 'value': '59.7'}, {'id': 5175411141, 'qualifierId': 212, 'value': '3.3'}, {'id': 5175411137, 'qualifierId': 140, 'value': '62.6'}, {'id': 5175411135, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175411143, 'qualifierId': 213, 'value': '3.70'}];asy97zdxk0352toy38huzk222;T. Silva;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;3,3;59,7;;;3,7;62,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;62,6;59,7;;;;;;;;0;84;12;Ventura County;5052;DC;1,0
2713831655;739;1;2;84;13;cbip96wzs3jc2xadoluhhxotl;1;62,6;59,7;2024-08-26T03:48:45.169Z;2024-08-26T03:48:49Z;[{'id': 5175411195, 'qualifierId': 140, 'value': '73.0'}, {'id': 5175411193, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175411199, 'qualifierId': 212, 'value': '18.9'}, {'id': 5175411197, 'qualifierId': 141, 'value': '82.3'}, {'id': 5175411201, 'qualifierId': 213, 'value': '0.95'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;18,9;82,3;;;0,95;73,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;73,0;82,3;;;;;;;;0;84;13;Ventura County;5053;MC;1,0
2713831667;740;1;2;84;18;cbip96wzs3jc2xadoluhhxotl;1;74,8;73,1;2024-08-26T03:48:49.441Z;2024-08-26T03:49:08Z;[{'id': 5175411437, 'qualifierId': 210, 'value': '15'}, {'id': 5175411281, 'qualifierId': 212, 'value': '9.0'}, {'id': 5175411277, 'qualifierId': 140, 'value': '72.5'}, {'id': 5175411279, 'qualifierId': 141, 'value': '60.3'}, {'id': 5175411275, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175411283, 'qualifierId': 213, 'value': '4.44'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;1,0;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;9,0;60,3;;;4,44;72,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;72,5;60,3;;;;;;;;0;84;18;Ventura County;5058;FW;1,0
2713831669;741;15;2;84;24;cbip96wzs3jc2xadoluhhxotl;1;72,4;59,0;2024-08-26T03:48:56.114Z;2024-08-26T03:49:09Z;[{'id': 5175411289, 'qualifierId': 18}, {'id': 5175411469, 'qualifierId': 233, 'value': '794'}, {'id': 5175411451, 'qualifierId': 215}, {'id': 5175411371, 'qualifierId': 82}, {'id': 5175411459, 'qualifierId': 231, 'value': '50.5'}, {'id': 5175411367, 'qualifierId': 20}, {'id': 5175411453, 'qualifierId': 146, 'value': '86.7'}, {'id': 5175411447, 'qualifierId': 102, 'value': '48.6'}, {'id': 5175411455, 'qualifierId': 147, 'value': '53.6'}, {'id': 5175411439, 'qualifierId': 78}, {'id': 5175411443, 'qualifierId': 55, 'value': '740'}, {'id': 5175411457, 'qualifierId': 230, 'value': '97.7'}, {'id': 5175411449, 'qualifierId': 103, 'value': '19'}, {'id': 5175411441, 'qualifierId': 29}, {'id': 5175411287, 'qualifierId': 22}, {'id': 5175411291, 'qualifierId': 56, 'value': 'Center'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;exbuhllv7rqad3umlj94s8u1g;Attempt Saved;;;;;;;;;;;;;;;;;;;;;794,0;;;;;;;1,0;;;;;;;;;;;;;;;;;19,0;;50,5;48,6;740,0;;1,0;;;97,7;;;;;;;;;;;;;;;;;1,0;1,0;1,0;53,6;86,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;86,7;53,6;48,6;19;740,0;6kpb5yyfk2ifjgtfkspb8xwd0;;0;84;24;Ventura County;5064;MC;1,0
2713831677;794;10;2;84;24;8ijkk62897so5r3bq0wgwx4bu;1;13,3;46,4;2024-08-26T03:48:56.214Z;2024-08-26T03:49:36Z;[{'id': 5175411311, 'qualifierId': 94}, {'id': 5175411313, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175411473, 'qualifierId': 233, 'value': '741'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;exbuhllv7rqad3umlj94s8u1g;Save;;;;;;;;;;;;;;;;;;;;;741,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;84;24;Real Monarchs;5064;DL;1,0
2713831673;742;6;2;84;26;cbip96wzs3jc2xadoluhhxotl;1;77,4;59,2;2024-08-26T03:48:57.714Z;2024-08-26T04:01:50Z;[{'id': 5175411315, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175411317, 'qualifierId': 75}, {'id': 5175411339, 'qualifierId': 233, 'value': '795'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;exbuhllv7rqad3umlj94s8u1g;Corner Awarded;;;;;;;;;;;;;;;;;;;;;795,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;84;26;Ventura County;5066;MC;1,0
2713831679;795;6;2;84;26;8ijkk62897so5r3bq0wgwx4bu;0;22,6;40,8;2024-08-26T03:48:57.714Z;2024-08-26T04:01:50Z;[{'id': 5175411337, 'qualifierId': 73}, {'id': 5175411357, 'qualifierId': 233, 'value': '742'}, {'id': 5175411335, 'qualifierId': 56, 'value': 'Back'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;exbuhllv7rqad3umlj94s8u1g;Corner Awarded;;;;;;;;;;;;;;;;;;;;;742,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;84;26;Real Monarchs;5066;DL;1,0
2713831765;743;18;2;84;54;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-08-26T03:49:25.905Z;2024-08-26T03:49:27Z;[{'id': 5175411679, 'qualifierId': 42}, {'id': 5175411681, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5175411683, 'qualifierId': 59, 'value': '77'}, {'id': 5175411707, 'qualifierId': 55, 'value': '744'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;exbuhllv7rqad3umlj94s8u1g;Player off;;;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;744,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;744,0;8rq61cgteiomxej2p0nxaw6c4;;0;84;54;Ventura County;5094;FW;1,0
2713831767;744;19;2;84;54;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-08-26T03:49:25.906Z;2024-08-26T04:22:47Z;[{'id': 5175411697, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5175440519, 'qualifierId': 293, 'value': '3'}, {'id': 5175411695, 'qualifierId': 59, 'value': '34'}, {'id': 5175411693, 'qualifierId': 145, 'value': '10'}, {'id': 5175440517, 'qualifierId': 292, 'value': '7'}, {'id': 5175411689, 'qualifierId': 42}, {'id': 5175411699, 'qualifierId': 55, 'value': '743'}];8rq61cgteiomxej2p0nxaw6c4;L. Moisa;;;exbuhllv7rqad3umlj94s8u1g;Player on;;;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;743,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;3,0;10,0;7,0;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;743,0;6kpb5yyfk2ifjgtfkspb8xwd0;;0;84;54;Ventura County;5094;Sub;1,0
2713831819;745;1;2;85;5;cbip96wzs3jc2xadoluhhxotl;1;99,5;0,5;2024-08-26T03:49:36.226Z;2024-08-26T03:49:39Z;[{'id': 5175411867, 'qualifierId': 6}, {'id': 5175411873, 'qualifierId': 141, 'value': '3.4'}, {'id': 5175411875, 'qualifierId': 212, 'value': '8.1'}, {'id': 5175411869, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175411877, 'qualifierId': 213, 'value': '2.90'}, {'id': 5175411871, 'qualifierId': 140, 'value': '92.0'}];asy97zdxk0352toy38huzk222;T. Silva;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;8,1;3,4;;;2,9;92,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;92,0;3,4;;;;;;;;0;85;5;Ventura County;5105;DC;1,0
2713831831;746;1;2;85;7;cbip96wzs3jc2xadoluhhxotl;1;91,8;8,4;2024-08-26T03:49:38.233Z;2024-08-26T03:49:40Z;[{'id': 5175411913, 'qualifierId': 212, 'value': '9.5'}, {'id': 5175411909, 'qualifierId': 140, 'value': '82.9'}, {'id': 5175411915, 'qualifierId': 213, 'value': '3.33'}, {'id': 5175411907, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175411911, 'qualifierId': 141, 'value': '5.8'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;9,5;5,8;;;3,33;82,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;82,9;5,8;;;;;;;;0;85;7;Ventura County;5107;MC;1,0
2713831863;747;1;2;85;9;cbip96wzs3jc2xadoluhhxotl;1;82,9;5,8;2024-08-26T03:49:40.513Z;2024-08-26T03:49:57Z;[{'id': 5175412023, 'qualifierId': 212, 'value': '18.6'}, {'id': 5175412025, 'qualifierId': 213, 'value': '2.24'}, {'id': 5175412019, 'qualifierId': 140, 'value': '71.9'}, {'id': 5175412191, 'qualifierId': 210, 'value': '13'}, {'id': 5175412193, 'qualifierId': 154}, {'id': 5175412017, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175412021, 'qualifierId': 141, 'value': '27.3'}];asy97zdxk0352toy38huzk222;T. Silva;1,0;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;18,6;27,3;;;2,24;71,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;71,9;27,3;;;;;;;;0;85;9;Ventura County;5109;DC;1,0
2713831865;748;13;2;85;14;cbip96wzs3jc2xadoluhhxotl;1;72,3;45,9;2024-08-26T03:49:45.649Z;2024-08-26T03:49:57Z;[{'id': 5175412209, 'qualifierId': 230, 'value': '98.6'}, {'id': 5175412103, 'qualifierId': 72}, {'id': 5175412195, 'qualifierId': 75}, {'id': 5175412205, 'qualifierId': 102, 'value': '40'}, {'id': 5175412199, 'qualifierId': 154}, {'id': 5175412211, 'qualifierId': 231, 'value': '49.8'}, {'id': 5175412101, 'qualifierId': 25}, {'id': 5175412201, 'qualifierId': 55, 'value': '747'}, {'id': 5175412033, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175412197, 'qualifierId': 29}, {'id': 5175412031, 'qualifierId': 18}, {'id': 5175412207, 'qualifierId': 103, 'value': '15.3'}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;;exbuhllv7rqad3umlj94s8u1g;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;15,3;;49,8;40,0;747,0;;1,0;;1,0;98,6;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;40,0;15.3;747,0;asy97zdxk0352toy38huzk222;;0;85;14;Ventura County;5114;Sub;1,0
2713831929;749;5;2;85;15;cbip96wzs3jc2xadoluhhxotl;0;101,0;39,7;2024-08-26T03:49:46.436Z;2024-08-26T04:10:06Z;[{'id': 5175412285, 'qualifierId': 346}, {'id': 5175412283, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175431657, 'qualifierId': 233, 'value': '796'}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;;exbuhllv7rqad3umlj94s8u1g;Out;;;;;;;;;;;;;;;;;;;;;796,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;85;15;Ventura County;5115;Sub;1,0
2713831869;796;5;2;85;15;8ijkk62897so5r3bq0wgwx4bu;1;-1,0;60,3;2024-08-26T03:49:46.436Z;2024-08-26T04:10:06Z;[{'id': 5175412045, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175412047, 'qualifierId': 346}, {'id': 5175431649, 'qualifierId': 233, 'value': '749'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;exbuhllv7rqad3umlj94s8u1g;Out;;;;;;;;;;;;;;;;;;;;;749,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;85;15;Real Monarchs;5115;MC;1,0
2713831981;797;1;2;85;39;8ijkk62897so5r3bq0wgwx4bu;1;4,4;61,3;2024-08-26T03:50:10.867Z;2024-08-26T03:50:15Z;[{'id': 5175412475, 'qualifierId': 140, 'value': '4.9'}, {'id': 5175412485, 'qualifierId': 237}, {'id': 5175412479, 'qualifierId': 212, 'value': '7.9'}, {'id': 5175412473, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175412471, 'qualifierId': 124}, {'id': 5175412477, 'qualifierId': 141, 'value': '49.7'}, {'id': 5175412481, 'qualifierId': 213, 'value': '4.78'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;7,9;49,7;;;4,78;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;4,9;49,7;;;;;;;;0;85;39;Real Monarchs;5139;DC;1,0
2713831995;798;1;2;85;44;8ijkk62897so5r3bq0wgwx4bu;1;12,6;51,8;2024-08-26T03:50:15.828Z;2024-08-26T03:50:19Z;[{'id': 5175412577, 'qualifierId': 212, 'value': '18.3'}, {'id': 5175412571, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175412579, 'qualifierId': 213, 'value': '1.19'}, {'id': 5175412573, 'qualifierId': 140, 'value': '19.0'}, {'id': 5175412575, 'qualifierId': 141, 'value': '76.8'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;18,3;76,8;;;1,19;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;19,0;76,8;;;;;;;;0;85;44;Real Monarchs;5144;GK;1,0
2713832007;799;1;2;85;47;8ijkk62897so5r3bq0wgwx4bu;1;24,7;81,1;2024-08-26T03:50:18.980Z;2024-08-26T03:50:22Z;[{'id': 5175412621, 'qualifierId': 212, 'value': '14.7'}, {'id': 5175412619, 'qualifierId': 141, 'value': '96.0'}, {'id': 5175412617, 'qualifierId': 140, 'value': '34.8'}, {'id': 5175412623, 'qualifierId': 213, 'value': '0.76'}, {'id': 5175412615, 'qualifierId': 56, 'value': 'Back'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;14,7;96,0;;;0,76;34,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;34,8;96,0;;;;;;;;0;85;47;Real Monarchs;5147;DC;1,0
2713832015;800;1;2;85;51;8ijkk62897so5r3bq0wgwx4bu;1;30,5;92,4;2024-08-26T03:50:22.404Z;2024-08-26T03:50:24Z;[{'id': 5175412657, 'qualifierId': 140, 'value': '19.4'}, {'id': 5175412663, 'qualifierId': 213, 'value': '3.54'}, {'id': 5175412661, 'qualifierId': 212, 'value': '12.6'}, {'id': 5175412655, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175412659, 'qualifierId': 141, 'value': '85.2'}];7suq9shgwa8fyip80f1zy1mhg;V. Casillas;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;12,6;85,2;;;3,54;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;19,4;85,2;;;;;;;;0;85;51;Real Monarchs;5151;Sub;1,0
2713832025;801;1;2;85;53;8ijkk62897so5r3bq0wgwx4bu;1;19,4;85,2;2024-08-26T03:50:24.756Z;2024-08-26T03:50:28Z;[{'id': 5175412709, 'qualifierId': 141, 'value': '54.4'}, {'id': 5175412711, 'qualifierId': 212, 'value': '23.2'}, {'id': 5175412705, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175412707, 'qualifierId': 140, 'value': '10.0'}, {'id': 5175412713, 'qualifierId': 213, 'value': '4.27'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;23,2;54,4;;;4,27;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;10,0;54,4;;;;;;;;0;85;53;Real Monarchs;5153;DC;1,0
2713832039;802;1;2;85;56;8ijkk62897so5r3bq0wgwx4bu;1;8,8;49,4;2024-08-26T03:50:28.132Z;2024-08-26T03:50:30Z;[{'id': 5175412755, 'qualifierId': 140, 'value': '13.9'}, {'id': 5175412761, 'qualifierId': 213, 'value': '5.02'}, {'id': 5175412757, 'qualifierId': 141, 'value': '24.8'}, {'id': 5175412759, 'qualifierId': 212, 'value': '17.6'}, {'id': 5175412753, 'qualifierId': 56, 'value': 'Back'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;17,6;24,8;;;5,02;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;13,9;24,8;;;;;;;;0;85;56;Real Monarchs;5156;GK;1,0
2713832047;803;1;2;85;59;8ijkk62897so5r3bq0wgwx4bu;1;15,8;26,7;2024-08-26T03:50:30.788Z;2024-08-26T03:50:32Z;[{'id': 5175412793, 'qualifierId': 141, 'value': '48.0'}, {'id': 5175412789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175412795, 'qualifierId': 212, 'value': '16.2'}, {'id': 5175412791, 'qualifierId': 140, 'value': '22.8'}, {'id': 5175412797, 'qualifierId': 213, 'value': '1.10'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;16,2;48,0;;;1,1;22,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;22,8;48,0;;;;;;;;0;85;59;Real Monarchs;5159;DL;1,0
2713832063;804;1;2;86;1;8ijkk62897so5r3bq0wgwx4bu;1;23,3;49,5;2024-08-26T03:50:32.548Z;2024-08-26T03:50:37Z;[{'id': 5175412859, 'qualifierId': 213, 'value': '1.56'}, {'id': 5175412853, 'qualifierId': 140, 'value': '23.4'}, {'id': 5175412855, 'qualifierId': 141, 'value': '70.0'}, {'id': 5175412857, 'qualifierId': 212, 'value': '13.9'}, {'id': 5175412851, 'qualifierId': 56, 'value': 'Back'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;13,9;70,0;;;1,56;23,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;23,4;70,0;;;;;;;;0;86;1;Real Monarchs;5161;MC;1,0
2713832067;805;1;2;86;6;8ijkk62897so5r3bq0wgwx4bu;0;38,4;72,5;2024-08-26T03:50:37.363Z;2024-08-26T03:50:38Z;[{'id': 5175412873, 'qualifierId': 212, 'value': '11.1'}, {'id': 5175412867, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175412871, 'qualifierId': 141, 'value': '71.9'}, {'id': 5175412869, 'qualifierId': 140, 'value': '49.0'}, {'id': 5175412875, 'qualifierId': 213, 'value': '6.25'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;exbuhllv7rqad3umlj94s8u1g;Pass;;;;;;;;;;11,1;71,9;;;6,25;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;49,0;71,9;;;;;;;;0;86;6;Real Monarchs;5166;DC;1,0
