id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_Resume;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_Length;value_PassEndX;value_PassEndY;value_Angle;value_KickOff;value_Zone;value_Chipped;value_LayOff;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_BlockedPass;value_Defensive;value_DeletedEventType;value_TakeOnSpace;value_Overrun;value_IntendedTackleTarget;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_HeadPass;value_FlickOn;value_ThrowIn;value_NotVisible;value_Launch;value_Handball;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_TouchTypeControl;value_SwitchOfPlay;value_MediumGkIntervention;value_KeeperThrow;value_OutSwinger;value_RightFooted;value_Cross;value_PullBack;value_Assist;value_IntentionalAssist;value_Assisted;value_RegularPlay;value_HighLeft;value_FirstTouch;value_RelatedEventId;value_GkX;value_GoalmouthY;value_GoalmouthZ;value_BoxCentre;value_LeftFooted;value_GkY;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypePass;value_Head;value_High;value_LeadingToAttempt;value_OutOfBoxCentre;value_NotAssisted;value_SwerveLeft;value_CloseRight;value_RelatedError1Id;value_IndividualPlay;value_RefereeDelay;value_OtherReason;value_LowCentre;value_BlockedY;value_BlockedX;value_Stooping;value_Hands;value_Collected;value_LowGkIntervention;value_ShirtPull/Holding;value_Foul;value_FastBreak;value_Blocked;value_DefBlock;value_Deflection;value_GoalShotGameClock;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_FantasyAssistedBy;value_LowLeft;value_GkXTimeOfGoal;value_Shove/Push;value_InSwinger;value_Left;value_CornerTaken;value_FromCorner;value_CloseHigh;value_BoxLeft;value_Volley;value_OverArm;value_PersistentInfringement;value_YellowCard;value_Right;value_BigChance;value_SmallBoxRight;value_SixYardBlocked;value_OtherBodyPart;value_IncorrectOutOfPlayDecision;value_NotPastGoalLine;value_HighGkIntervention;value_TacticalFoul;value_Minutes;value_EndType;value_LowRight;value_CloseRightAndHigh;value_TimeWasting;value_OverhitCross;value_SwerveRight;value_ParriedSafe;value_BoxDeepRight;value_Defensive1V1;value_RecklessOffence;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Tap;value_Injury;value_InjuredPlayerId;value_BlockedCross;value_OwnPlayer;value_OwnShotBlocked;value_SmallBoxCentre;value_HighRight;value_CaptainChange;value_SetPiece;value_Standing;value_GkKickFromHands;value_FreeKick;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2666832839;496;49;2;60;32;c7c4wwva2u1vb3rr7rwava044;1;31,4;54,3;2024-04-02T23:21:45.803Z;2024-04-02T23:21:45Z;[];1874nj27f507jqja4e8zla1as;B. Destin;;;bzjxxv41c0mdxepl6wvw76xhw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;60;32;Orlando City B;3632;FW;1,0
2666832849;497;1;2;60;32;c7c4wwva2u1vb3rr7rwava044;1;31,4;54,3;2024-04-02T23:21:46.057Z;2024-04-02T23:21:50Z;[{'id': 4918613801, 'qualifierId': 140, 'value': '37.5'}, {'id': 4918613799, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918613803, 'qualifierId': 141, 'value': '29.7'}, {'id': 4918613807, 'qualifierId': 213, 'value': '5.08'}, {'id': 4918613805, 'qualifierId': 212, 'value': '17.9'}];1874nj27f507jqja4e8zla1as;B. Destin;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;17,9;37,5;29,7;5,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;37,5;29,7;;;;;;;0;0;60;32;Orlando City B;3632;FW;1,0
2666832851;498;4;2;60;35;c7c4wwva2u1vb3rr7rwava044;1;38,6;36,6;2024-04-02T23:21:49.531Z;2024-04-05T13:33:27Z;[{'id': 4918613875, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918613873, 'qualifierId': 13}, {'id': 4918613881, 'qualifierId': 286}, {'id': 4918613883, 'qualifierId': 233, 'value': '597'}, {'id': 4918613877, 'qualifierId': 152}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;bzjxxv41c0mdxepl6wvw76xhw;Foul;;;;;;;;;;;;;;;;;;;597,0;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;60;35;Orlando City B;3635;AML;1,0
2666832847;597;4;2;60;35;479lsfr4cwlzewpbuda3y2xv4;0;61,4;63,4;2024-04-02T23:21:49.532Z;2024-04-05T13:33:26Z;[{'id': 4918613813, 'qualifierId': 56, 'value': 'Center'}, {'id': 4918613811, 'qualifierId': 13}, {'id': 4918613819, 'qualifierId': 285}, {'id': 4918613867, 'qualifierId': 55, 'value': '598'}, {'id': 4918613815, 'qualifierId': 152}, {'id': 4918613921, 'qualifierId': 233, 'value': '498'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;bzjxxv41c0mdxepl6wvw76xhw;Foul;;;;;;;;;;;;;;;;;;;498,0;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;598,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;598,0;ex99a6zbacpkkhgvynu80qpzo;0;0;60;35;Inter Miami II;3635;DL;1,0
2666832855;598;17;2;60;37;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-04-02T23:21:51.324Z;2024-04-02T23:21:54Z;[{'id': 4918613855, 'qualifierId': 31}, {'id': 4918613861, 'qualifierId': 55, 'value': '597'}, {'id': 4918613859, 'qualifierId': 13, 'value': '243'}, {'id': 4918613857, 'qualifierId': 393}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;bzjxxv41c0mdxepl6wvw76xhw;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;597,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;597,0;ex99a6zbacpkkhgvynu80qpzo;0;0;60;37;Inter Miami II;3637;DL;1,0
2666832913;499;1;2;61;11;c7c4wwva2u1vb3rr7rwava044;1;40,0;39,7;2024-04-02T23:22:25.658Z;2024-04-05T13:33:51Z;[{'id': 4918614201, 'qualifierId': 141, 'value': '46.0'}, {'id': 4918614199, 'qualifierId': 140, 'value': '19.8'}, {'id': 4918614197, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918614203, 'qualifierId': 212, 'value': '21.6'}, {'id': 4918614193, 'qualifierId': 5}, {'id': 4918614205, 'qualifierId': 213, 'value': '2.94'}, {'id': 4918614195, 'qualifierId': 152}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;21,6;19,8;46,0;2,94;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;19,8;46,0;;;;;;;0;0;61;11;Orlando City B;3671;DL;1,0
2666832917;500;1;2;61;16;c7c4wwva2u1vb3rr7rwava044;0;20,7;42,9;2024-04-02T23:22:30.667Z;2024-04-02T23:58:00Z;[{'id': 4918614221, 'qualifierId': 141, 'value': '8.8'}, {'id': 4918614217, 'qualifierId': 56, 'value': 'Right'}, {'id': 4918614219, 'qualifierId': 140, 'value': '71.1'}, {'id': 4918614215, 'qualifierId': 155}, {'id': 4918614223, 'qualifierId': 212, 'value': '57.8'}, {'id': 4918614227, 'qualifierId': 1}, {'id': 4918614225, 'qualifierId': 213, 'value': '5.87'}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;57,8;71,1;8,8;5,87;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;71,1;8,8;;;;;;;0;0;61;16;Orlando City B;3676;GK;1,0
2666832921;599;1;2;61;20;479lsfr4cwlzewpbuda3y2xv4;0;35,1;86,3;2024-04-02T23:22:33.853Z;2024-04-02T23:22:34Z;[{'id': 4918614245, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918614251, 'qualifierId': 212, 'value': '14.2'}, {'id': 4918614253, 'qualifierId': 213, 'value': '6.15'}, {'id': 4918614243, 'qualifierId': 3}, {'id': 4918614247, 'qualifierId': 140, 'value': '48.5'}, {'id': 4918614249, 'qualifierId': 141, 'value': '83.5'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;14,2;48,5;83,5;6,15;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;48,5;83,5;;;;;;;0;0;61;20;Inter Miami II;3680;DC;1,0
2666832927;501;1;2;61;21;c7c4wwva2u1vb3rr7rwava044;1;51,2;20,6;2024-04-02T23:22:34.971Z;2024-04-02T23:22:36Z;[{'id': 4918614271, 'qualifierId': 3}, {'id': 4918614275, 'qualifierId': 140, 'value': '55.3'}, {'id': 4918614277, 'qualifierId': 141, 'value': '4.1'}, {'id': 4918614279, 'qualifierId': 212, 'value': '12.0'}, {'id': 4918614281, 'qualifierId': 213, 'value': '5.08'}, {'id': 4918614273, 'qualifierId': 56, 'value': 'Right'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;12,0;55,3;4,1;5,08;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;55,3;4,1;;;;;;;0;0;61;21;Orlando City B;3681;MC;1,0
2666832947;502;1;2;61;22;c7c4wwva2u1vb3rr7rwava044;1;55,3;4,1;2024-04-02T23:22:36.459Z;2024-04-02T23:22:39Z;[{'id': 4918614357, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918614359, 'qualifierId': 140, 'value': '41.8'}, {'id': 4918614365, 'qualifierId': 213, 'value': '2.36'}, {'id': 4918614361, 'qualifierId': 141, 'value': '24.7'}, {'id': 4918614363, 'qualifierId': 212, 'value': '19.9'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;19,9;41,8;24,7;2,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;41,8;24,7;;;;;;;0;0;61;22;Orlando City B;3682;DR;1,0
2667650993;903;83;2;61;24;479lsfr4cwlzewpbuda3y2xv4;1;56,4;70,9;2024-04-02T23:22:38.043Z;2024-04-05T13:34:31Z;[{'id': 4923042617, 'qualifierId': 399, 'value': '7ve3vmg19c3g91j7zs32oecd0'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;bzjxxv41c0mdxepl6wvw76xhw;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;61;24;Inter Miami II;3684;AMC;1,0
2666832959;503;1;2;61;25;c7c4wwva2u1vb3rr7rwava044;1;41,5;25,8;2024-04-02T23:22:39.291Z;2024-04-02T23:22:43Z;[{'id': 4918614429, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918614435, 'qualifierId': 212, 'value': '8.0'}, {'id': 4918614433, 'qualifierId': 141, 'value': '36.4'}, {'id': 4918614431, 'qualifierId': 140, 'value': '44.8'}, {'id': 4918614437, 'qualifierId': 213, 'value': '1.12'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;8,0;44,8;36,4;1,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;44,8;36,4;;;;;;;0;0;61;25;Orlando City B;3685;MC;1,0
2666832965;504;1;2;61;29;c7c4wwva2u1vb3rr7rwava044;1;44,6;54,5;2024-04-02T23:22:42.891Z;2024-04-02T23:22:45Z;[{'id': 4918614471, 'qualifierId': 141, 'value': '84.7'}, {'id': 4918614473, 'qualifierId': 212, 'value': '21.1'}, {'id': 4918614475, 'qualifierId': 213, 'value': '1.81'}, {'id': 4918614467, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918614469, 'qualifierId': 140, 'value': '39.9'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;21,1;39,9;84,7;1,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;39,9;84,7;;;;;;;0;0;61;29;Orlando City B;3689;MC;1,0
2666832989;505;1;2;61;31;c7c4wwva2u1vb3rr7rwava044;1;39,5;88,6;2024-04-02T23:22:45.515Z;2024-05-09T16:20:36Z;[{'id': 4918614621, 'qualifierId': 140, 'value': '40.2'}, {'id': 4918614619, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918614623, 'qualifierId': 141, 'value': '69.8'}, {'id': 4918614627, 'qualifierId': 213, 'value': '4.77'}, {'id': 4918614625, 'qualifierId': 212, 'value': '12.8'}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;12,8;40,2;69,8;4,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;40,2;69,8;;;;;;;0;0;61;31;Orlando City B;3691;DC;1,0
2666832993;506;1;2;61;42;c7c4wwva2u1vb3rr7rwava044;1;55,1;64,2;2024-04-02T23:22:56.635Z;2024-04-02T23:22:58Z;[{'id': 4918614641, 'qualifierId': 140, 'value': '41.0'}, {'id': 4918614643, 'qualifierId': 141, 'value': '76.6'}, {'id': 4918614639, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918614647, 'qualifierId': 213, 'value': '2.62'}, {'id': 4918614645, 'qualifierId': 212, 'value': '17.0'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;17,0;41,0;76,6;2,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;41,0;76,6;;;;;;;0;0;61;42;Orlando City B;3702;MC;1,0
2666832999;507;1;2;61;45;c7c4wwva2u1vb3rr7rwava044;1;40,5;78,5;2024-04-02T23:22:58.763Z;2024-04-02T23:23:01Z;[{'id': 4918614681, 'qualifierId': 56, 'value': 'Left'}, {'id': 4918614683, 'qualifierId': 140, 'value': '55.6'}, {'id': 4918614687, 'qualifierId': 212, 'value': '19.2'}, {'id': 4918614689, 'qualifierId': 213, 'value': '0.60'}, {'id': 4918614685, 'qualifierId': 141, 'value': '94.3'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;19,2;55,6;94,3;0,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;55,6;94,3;;;;;;;0;0;61;45;Orlando City B;3705;DC;1,0
2666833001;508;1;2;61;47;c7c4wwva2u1vb3rr7rwava044;0;55,9;94,3;2024-04-02T23:23:01.003Z;2024-04-02T23:23:01Z;[{'id': 4918614701, 'qualifierId': 213, 'value': '5.08'}, {'id': 4918614695, 'qualifierId': 140, 'value': '59.3'}, {'id': 4918614699, 'qualifierId': 212, 'value': '10.0'}, {'id': 4918614697, 'qualifierId': 141, 'value': '80.6'}, {'id': 4918614693, 'qualifierId': 56, 'value': 'Left'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;10,0;59,3;80,6;5,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;59,3;80,6;;;;;;;0;0;61;47;Orlando City B;3707;AMC;1,0
2666833005;509;4;2;61;48;c7c4wwva2u1vb3rr7rwava044;1;59,6;80,2;2024-04-02T23:23:02.221Z;2024-04-02T23:23:05Z;[{'id': 4918614723, 'qualifierId': 10}, {'id': 4918614759, 'qualifierId': 233, 'value': '600'}, {'id': 4918614729, 'qualifierId': 265}, {'id': 4918614727, 'qualifierId': 152}, {'id': 4918614725, 'qualifierId': 56, 'value': 'Left'}, {'id': 4918614731, 'qualifierId': 286}];;;;;bzjxxv41c0mdxepl6wvw76xhw;Foul;;;;;;;;;;;;;;;;;;;600,0;1,0;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;61;48;Orlando City B;3708;;
2666833003;600;4;2;61;48;479lsfr4cwlzewpbuda3y2xv4;0;40,4;19,8;2024-04-02T23:23:02.222Z;2024-04-02T23:23:05Z;[{'id': 4918614749, 'qualifierId': 152}, {'id': 4918614747, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918614745, 'qualifierId': 10}, {'id': 4918614753, 'qualifierId': 285}, {'id': 4918614763, 'qualifierId': 233, 'value': '509'}, {'id': 4918614751, 'qualifierId': 265}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;bzjxxv41c0mdxepl6wvw76xhw;Foul;;;;;;;;;;;;;;;;;;;509,0;;;1,0;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;61;48;Inter Miami II;3708;AMR;1,0
2666833069;510;1;2;62;3;c7c4wwva2u1vb3rr7rwava044;1;60,3;80,4;2024-04-02T23:23:17.612Z;2024-05-09T16:20:36Z;[{'id': 4918615087, 'qualifierId': 213, 'value': '4.70'}, {'id': 4918615083, 'qualifierId': 141, 'value': '64.8'}, {'id': 4918615085, 'qualifierId': 212, 'value': '10.6'}, {'id': 4918615079, 'qualifierId': 56, 'value': 'Center'}, {'id': 4918615077, 'qualifierId': 152}, {'id': 4918615081, 'qualifierId': 140, 'value': '60.2'}, {'id': 4918615075, 'qualifierId': 5}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;10,6;60,2;64,8;4,7;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;60,2;64,8;;;;;;;0;0;62;3;Orlando City B;3723;DC;1,0
2666833089;511;1;2;62;7;c7c4wwva2u1vb3rr7rwava044;1;56,7;68,4;2024-04-02T23:23:21.084Z;2024-04-02T23:23:25Z;[{'id': 4918615171, 'qualifierId': 140, 'value': '46.2'}, {'id': 4918615173, 'qualifierId': 141, 'value': '56.8'}, {'id': 4918615177, 'qualifierId': 213, 'value': '3.76'}, {'id': 4918615175, 'qualifierId': 212, 'value': '13.6'}, {'id': 4918615169, 'qualifierId': 56, 'value': 'Back'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;13,6;46,2;56,8;3,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;46,2;56,8;;;;;;;0;0;62;7;Orlando City B;3727;MC;1,0
2666833093;512;1;2;62;11;c7c4wwva2u1vb3rr7rwava044;1;45,7;54,9;2024-04-02T23:23:24.860Z;2024-04-02T23:23:26Z;[{'id': 4918615195, 'qualifierId': 213, 'value': '4.44'}, {'id': 4918615187, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918615193, 'qualifierId': 212, 'value': '12.9'}, {'id': 4918615189, 'qualifierId': 140, 'value': '42.4'}, {'id': 4918615191, 'qualifierId': 141, 'value': '36.7'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;12,9;42,4;36,7;4,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;42,4;36,7;;;;;;;0;0;62;11;Orlando City B;3731;MC;1,0
2666833109;513;1;2;62;12;c7c4wwva2u1vb3rr7rwava044;1;41,8;36,7;2024-04-02T23:23:26.268Z;2024-04-02T23:23:33Z;[{'id': 4918615253, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918615257, 'qualifierId': 141, 'value': '66.0'}, {'id': 4918615259, 'qualifierId': 212, 'value': '20.8'}, {'id': 4918615261, 'qualifierId': 213, 'value': '1.86'}, {'id': 4918615255, 'qualifierId': 140, 'value': '36.2'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;20,8;36,2;66,0;1,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;36,2;66,0;;;;;;;0;0;62;12;Orlando City B;3732;DL;1,0
2666833111;514;61;2;62;19;c7c4wwva2u1vb3rr7rwava044;0;57,3;67,7;2024-04-02T23:23:33.405Z;2024-04-02T23:23:33Z;[{'id': 4918615265, 'qualifierId': 56, 'value': 'Center'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;bzjxxv41c0mdxepl6wvw76xhw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;62;19;Orlando City B;3739;DC;1,0
