id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Resume;value_PlayerPosition;value_JerseyNumber;value_Captain;value_TeamFormation;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_KickOff;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Chipped;value_Assist;value_IntentionalAssist;value_ThroughBall;value_RightFooted;value_LowLeft;value_GoalmouthY;value_Assisted;value_RelatedEventId;value_GoalmouthZ;value_BoxRight;value_BlockedY;value_BlockedX;value_RegularPlay;value_Diving;value_Hands;value_ParriedDanger;value_LowGkIntervention;value_SmallBoxLeft;value_CloseLeft;value_GkX;value_GkY;value_FirstTouch;value_NextEventGoalKick;value_GoalKick;value_Low;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_Overrun;value_OutOfPlay;value_BoxCentre;value_LeftFooted;value_BigChance;value_LowCentre;value_ParriedSafe;value_Feet;value_Left;value_Cross;value_CornerTaken;value_InSwinger;value_Head;value_FlickOn;value_SixYardBlocked;value_Blocked;value_DefBlock;value_Right;value_Straight;value_FloatedCross;value_High;value_TouchTypeClearance;value_PlayersCaughtOffside;value_DeletedEventType;value_GoalDisallowed;value_FreeKickTaken;value_Indirect;value_TakeOnSpace;value_SwitchOfPlay;value_BlockedPass;value_Foul;value_Direct;value_Shove/Push;value_AttemptedTackle;value_LayOff;value_OutSwinger;value_ShirtPull/Holding;value_DrivenCross;value_NotVisible;value_HighRight;value_OutOfBoxCentre;value_IndividualPlay;value_NotAssisted;value_FastBreak;value_Standing;value_Collected;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_OverhitCross;value_OverArm;value_RecklessOffence;value_YellowCard;value_SetPiece;value_HighCentre;value_HighGkIntervention;value_FromCorner;value_DangerousPlay;value_InjuredPlayerId;value_Injury;value_SwerveRight;value_NotPastGoalLine;value_BoxLeft;value_Volley;value_Reaching;value_HighClaim;value_TouchTypePass;value_BlockedCross;value_LowRight;value_Stooping;value_Minutes;value_EndType;value_CloseRight;value_CloseRightAndHigh;value_SmallBoxRight;value_OtherBodyPart;value_SmallBoxCentre;value_CloseHigh;value_TacticalFoul;value_HighLeft;value_PersistentInfringement;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Tactical;value_OwnPlayer;value_OwnShotBlocked;value_Weak;value_GoesToPenalties;value_Penalty;value_Scored;value_GkYTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2722647439;583;61;2;79;42;6ubc4y1v6hr63mca7ica4hp90;1;10,5;24,1;2024-09-20T01:10:55.526Z;2024-09-20T01:10:55Z;[{'id': 5223822969, 'qualifierId': 56, 'value': 'Back'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;bwkm55i1riyf0eyg7ly7u5ono;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;79;42;Atlanta United II;4782;DR;1,0
2722647453;611;15;2;79;43;erwnez7ksfkns4dqmyr1fhbe;1;89,3;56,2;2024-09-20T01:10:56.423Z;2024-09-24T11:02:53Z;[{'id': 5223824465, 'qualifierId': 103, 'value': '19'}, {'id': 5223824473, 'qualifierId': 147, 'value': '54.7'}, {'id': 5238404811, 'qualifierId': 76}, {'id': 5223824471, 'qualifierId': 146, 'value': '93.4'}, {'id': 5223824477, 'qualifierId': 231, 'value': '51.3'}, {'id': 5223824459, 'qualifierId': 17}, {'id': 5223824285, 'qualifierId': 82}, {'id': 5223824467, 'qualifierId': 328}, {'id': 5223824475, 'qualifierId': 230, 'value': '99.1'}, {'id': 5223824463, 'qualifierId': 102, 'value': '52.3'}, {'id': 5223824281, 'qualifierId': 20}, {'id': 5223823051, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223824479, 'qualifierId': 233, 'value': '584'}, {'id': 5223823047, 'qualifierId': 22}, {'id': 5223824469, 'qualifierId': 458}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;bwkm55i1riyf0eyg7ly7u5ono;Attempt Saved;;;;;;;;;;;;;;;;;;;;584,0;;;;;;1,0;1,0;52,3;;;19,0;;54,7;93,4;1,0;;;;;;;99,1;51,3;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;93,4;54,7;52,3;19;;;;0;79;43;Crown Legacy;4783;AMC;1,0
2722647465;584;10;2;79;43;6ubc4y1v6hr63mca7ica4hp90;1;9,0;42,8;2024-09-20T01:10:56.523Z;2024-09-20T01:45:50Z;[{'id': 5223824493, 'qualifierId': 233, 'value': '611'}, {'id': 5223823111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223823109, 'qualifierId': 94}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;bwkm55i1riyf0eyg7ly7u5ono;Save;;;;;;;;;;;;;;;;;;;;611,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;79;43;Atlanta United II;4783;MC;1,0
2722647471;612;3;2;79;49;erwnez7ksfkns4dqmyr1fhbe;0;82,6;65,8;2024-09-20T01:11:02.384Z;2024-09-24T11:03:39Z;[{'id': 5223823165, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223823205, 'qualifierId': 233, 'value': '585'}, {'id': 5223823167, 'qualifierId': 286}, {'id': 5238405065, 'qualifierId': 465}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;bwkm55i1riyf0eyg7ly7u5ono;Take On;;;;;;;;;;;;;;;;;;;1,0;585,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;79;49;Crown Legacy;4789;DC;1,0
2722647477;585;7;2;79;49;6ubc4y1v6hr63mca7ica4hp90;0;17,4;34,2;2024-09-20T01:11:02.385Z;2024-09-24T11:03:43Z;[{'id': 5223823199, 'qualifierId': 233, 'value': '612'}, {'id': 5223823187, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223823189, 'qualifierId': 285}, {'id': 5238405097, 'qualifierId': 385}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;bwkm55i1riyf0eyg7ly7u5ono;Tackle;;;;;;;;;;;;;;;;;;;;612,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;79;49;Atlanta United II;4789;DR;1,0
2722647479;613;3;2;79;50;erwnez7ksfkns4dqmyr1fhbe;0;86,2;63,6;2024-09-20T01:11:03.455Z;2024-09-24T11:03:47Z;[{'id': 5223823197, 'qualifierId': 286}, {'id': 5223823195, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223823273, 'qualifierId': 233, 'value': '586'}, {'id': 5238405137, 'qualifierId': 465}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;bwkm55i1riyf0eyg7ly7u5ono;Take On;;;;;;;;;;;;;;;;;;;1,0;586,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;79;50;Crown Legacy;4790;DC;1,0
2722647485;586;7;2;79;50;6ubc4y1v6hr63mca7ica4hp90;1;13,8;36,4;2024-09-20T01:11:03.456Z;2024-09-24T11:03:56Z;[{'id': 5223823265, 'qualifierId': 233, 'value': '613'}, {'id': 5223823247, 'qualifierId': 285}, {'id': 5238405191, 'qualifierId': 385}, {'id': 5223823245, 'qualifierId': 56, 'value': 'Back'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;bwkm55i1riyf0eyg7ly7u5ono;Tackle;;;;;;;;;;;;;;;;;;;;613,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;79;50;Atlanta United II;4790;DL;1,0
2722652175;761;12;2;79;52;6ubc4y1v6hr63mca7ica4hp90;1;13,9;46,9;2024-09-20T01:11:04.634Z;2024-09-24T11:04:08Z;[{'id': 5223849741, 'qualifierId': 212, 'value': '17.1'}, {'id': 5223849735, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223849737, 'qualifierId': 140, 'value': '24.7'}, {'id': 5223849739, 'qualifierId': 141, 'value': '65.7'}, {'id': 5223849743, 'qualifierId': 213, 'value': '0.85'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;bwkm55i1riyf0eyg7ly7u5ono;Clearance;;;;;;;;;;;;24,7;0,85;17,1;65,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;24,7;65,7;;;;;;;;0;79;52;Atlanta United II;4792;DL;1,0
2722647507;614;1;2;79;54;erwnez7ksfkns4dqmyr1fhbe;1;75,5;45,5;2024-09-20T01:11:07.328Z;2024-09-20T01:11:10Z;[{'id': 5223823383, 'qualifierId': 213, 'value': '2.09'}, {'id': 5223823377, 'qualifierId': 140, 'value': '72.3'}, {'id': 5223823381, 'qualifierId': 212, 'value': '6.8'}, {'id': 5223823379, 'qualifierId': 141, 'value': '54.2'}, {'id': 5223823375, 'qualifierId': 56, 'value': 'Center'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;72,3;2,09;6,8;54,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;72,3;54,2;;;;;;;;0;79;54;Crown Legacy;4794;DR;1,0
2722647529;615;1;2;79;57;erwnez7ksfkns4dqmyr1fhbe;1;72,3;54,2;2024-09-20T01:11:10.200Z;2024-09-20T01:11:13Z;[{'id': 5223823503, 'qualifierId': 212, 'value': '26.4'}, {'id': 5223823501, 'qualifierId': 141, 'value': '17.1'}, {'id': 5223823495, 'qualifierId': 155}, {'id': 5223823499, 'qualifierId': 140, 'value': '79.7'}, {'id': 5223823505, 'qualifierId': 213, 'value': '5.01'}, {'id': 5223823497, 'qualifierId': 56, 'value': 'Right'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;79,7;5,01;26,4;17,1;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;79,7;17,1;;;;;;;;0;79;57;Crown Legacy;4797;MC;1,0
2722647547;616;1;2;80;1;erwnez7ksfkns4dqmyr1fhbe;1;80,2;17,3;2024-09-20T01:11:13.815Z;2024-09-20T01:11:17Z;[{'id': 5223823567, 'qualifierId': 213, 'value': '6.00'}, {'id': 5223823561, 'qualifierId': 141, 'value': '12.5'}, {'id': 5223823555, 'qualifierId': 56, 'value': 'Right'}, {'id': 5223823563, 'qualifierId': 212, 'value': '11.6'}, {'id': 5223823557, 'qualifierId': 140, 'value': '90.8'}];b56zx0iumlw5cpjctu307c74k;S. Hurlock;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;90,8;6,0;11,6;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;90,8;12,5;;;;;;;;0;80;1;Crown Legacy;4801;Sub;1,0
2722647559;617;1;2;80;4;erwnez7ksfkns4dqmyr1fhbe;0;93,3;14,6;2024-09-20T01:11:17.231Z;2024-09-24T11:04:48Z;[{'id': 5223823639, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223823645, 'qualifierId': 212, 'value': '32.2'}, {'id': 5223823637, 'qualifierId': 155}, {'id': 5238405447, 'qualifierId': 224}, {'id': 5223823643, 'qualifierId': 141, 'value': '62.0'}, {'id': 5223823649, 'qualifierId': 1}, {'id': 5238405449, 'qualifierId': 20}, {'id': 5223823641, 'qualifierId': 140, 'value': '94.1'}, {'id': 5223823647, 'qualifierId': 213, 'value': '1.54'}, {'id': 5223823635, 'qualifierId': 2}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;94,1;1,54;32,2;62,0;1,0;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;94,1;62,0;;;;;;;;0;80;4;Crown Legacy;4804;DR;1,0
2722647565;587;12;2;80;7;6ubc4y1v6hr63mca7ica4hp90;1;12,0;38,2;2024-09-20T01:11:20.503Z;2024-09-20T01:11:22Z;[{'id': 5223823679, 'qualifierId': 140, 'value': '21.3'}, {'id': 5223823687, 'qualifierId': 15}, {'id': 5223823681, 'qualifierId': 141, 'value': '53.7'}, {'id': 5223823683, 'qualifierId': 212, 'value': '14.4'}, {'id': 5223823677, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223823685, 'qualifierId': 213, 'value': '0.82'}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;bwkm55i1riyf0eyg7ly7u5ono;Clearance;;;;;;;;;;;;21,3;0,82;14,4;53,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;21,3;53,7;;;;;;;;0;80;7;Atlanta United II;4807;Sub;1,0
2722647577;618;13;2;80;9;erwnez7ksfkns4dqmyr1fhbe;1;81,9;49,9;2024-09-20T01:11:22.031Z;2024-09-24T11:06:10Z;[{'id': 5223823895, 'qualifierId': 231, 'value': '50.4'}, {'id': 5223823721, 'qualifierId': 22}, {'id': 5223823819, 'qualifierId': 20}, {'id': 5223823885, 'qualifierId': 102, 'value': '56.8'}, {'id': 5223823723, 'qualifierId': 18}, {'id': 5223823891, 'qualifierId': 458}, {'id': 5223823725, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223823883, 'qualifierId': 83}, {'id': 5223823887, 'qualifierId': 103, 'value': '11.1'}, {'id': 5223823893, 'qualifierId': 230, 'value': '98.0'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;bwkm55i1riyf0eyg7ly7u5ono;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;56,8;;;11,1;;;;1,0;;;;;;1,0;98,0;50,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;56,8;11.1;;;;0;80;9;Crown Legacy;4809;AML;1,0
2722647605;588;5;2;80;10;6ubc4y1v6hr63mca7ica4hp90;1;-0,8;43,4;2024-09-20T01:11:23.256Z;2024-09-20T01:11:37Z;[{'id': 5223823929, 'qualifierId': 233, 'value': '619'}, {'id': 5223823923, 'qualifierId': 346}, {'id': 5223823921, 'qualifierId': 56, 'value': 'Back'}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;bwkm55i1riyf0eyg7ly7u5ono;Out;;;;;;;;;;;;;;;;;;;;619,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;80;10;Atlanta United II;4810;Sub;1,0
2722647583;619;5;2;80;10;erwnez7ksfkns4dqmyr1fhbe;0;100,8;56,6;2024-09-20T01:11:23.256Z;2024-09-20T01:50:28Z;[{'id': 5223823747, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223823749, 'qualifierId': 346}, {'id': 5223823941, 'qualifierId': 233, 'value': '588'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;bwkm55i1riyf0eyg7ly7u5ono;Out;;;;;;;;;;;;;;;;;;;;588,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;80;10;Crown Legacy;4810;AML;1,0
2722647609;589;1;2;80;22;6ubc4y1v6hr63mca7ica4hp90;1;4,5;45,5;2024-09-20T01:11:35.319Z;2024-09-20T01:11:37Z;[{'id': 5223823945, 'qualifierId': 124}, {'id': 5223823955, 'qualifierId': 213, 'value': '5.36'}, {'id': 5223823947, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223823959, 'qualifierId': 237}, {'id': 5223823953, 'qualifierId': 212, 'value': '11.8'}, {'id': 5223823951, 'qualifierId': 141, 'value': '31.7'}, {'id': 5223823949, 'qualifierId': 140, 'value': '11.3'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;11,3;5,36;11,8;31,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;11,3;31,7;;;;;;;;0;80;22;Atlanta United II;4822;GK;1,0
2722647611;590;1;2;80;24;6ubc4y1v6hr63mca7ica4hp90;1;11,3;31,7;2024-09-20T01:11:36.727Z;2024-09-20T01:11:39Z;[{'id': 5223823967, 'qualifierId': 212, 'value': '24.7'}, {'id': 5223823961, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223823969, 'qualifierId': 213, 'value': '5.44'}, {'id': 5223823963, 'qualifierId': 140, 'value': '27.0'}, {'id': 5223823965, 'qualifierId': 141, 'value': '4.6'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;27,0;5,44;24,7;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;27,0;4,6;;;;;;;;0;80;24;Atlanta United II;4824;DL;1,0
2722647613;591;1;2;80;26;6ubc4y1v6hr63mca7ica4hp90;1;27,6;4,7;2024-09-20T01:11:39.368Z;2024-09-20T01:11:43Z;[{'id': 5223823995, 'qualifierId': 212, 'value': '48.8'}, {'id': 5223823989, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223823997, 'qualifierId': 213, 'value': '0.44'}, {'id': 5223823991, 'qualifierId': 140, 'value': '69.6'}, {'id': 5223823999, 'qualifierId': 1}, {'id': 5223823987, 'qualifierId': 155}, {'id': 5223823993, 'qualifierId': 141, 'value': '35.6'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;69,6;0,44;48,8;35,6;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;69,6;35,6;;;;;;;;0;80;26;Atlanta United II;4826;DR;1,0
2722647615;592;1;2;80;31;6ubc4y1v6hr63mca7ica4hp90;1;69,5;37,0;2024-09-20T01:11:43.639Z;2024-09-20T01:11:48Z;[{'id': 5223824005, 'qualifierId': 140, 'value': '68.0'}, {'id': 5223824007, 'qualifierId': 141, 'value': '49.4'}, {'id': 5223824011, 'qualifierId': 213, 'value': '1.76'}, {'id': 5223824009, 'qualifierId': 212, 'value': '8.6'}, {'id': 5223824003, 'qualifierId': 56, 'value': 'Center'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;68,0;1,76;8,6;49,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;68,0;49,4;;;;;;;;0;80;31;Atlanta United II;4831;FW;1,0
2722647621;593;1;2;80;35;6ubc4y1v6hr63mca7ica4hp90;1;73,2;59,1;2024-09-20T01:11:48.376Z;2024-09-20T01:11:51Z;[{'id': 5223824047, 'qualifierId': 212, 'value': '15.5'}, {'id': 5223824041, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223824043, 'qualifierId': 140, 'value': '85.5'}, {'id': 5223824049, 'qualifierId': 213, 'value': '0.59'}, {'id': 5223824045, 'qualifierId': 141, 'value': '71.7'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;85,5;0,59;15,5;71,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;85,5;71,7;;;;;;;;0;80;35;Atlanta United II;4835;AMC;1,0
2722647633;594;1;2;80;38;6ubc4y1v6hr63mca7ica4hp90;1;87,5;75,6;2024-09-20T01:11:51.511Z;2024-09-20T01:11:54Z;[{'id': 5223824101, 'qualifierId': 212, 'value': '13.2'}, {'id': 5223824095, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223824103, 'qualifierId': 213, 'value': '3.19'}, {'id': 5223824099, 'qualifierId': 141, 'value': '74.7'}, {'id': 5223824097, 'qualifierId': 140, 'value': '74.9'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;74,9;3,19;13,2;74,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;74,9;74,7;;;;;;;;0;80;38;Atlanta United II;4838;ML;1,0
2722647643;595;1;2;80;41;6ubc4y1v6hr63mca7ica4hp90;1;73,4;74,0;2024-09-20T01:11:54.279Z;2024-09-20T01:12:09Z;[{'id': 5223824141, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223824147, 'qualifierId': 212, 'value': '24.4'}, {'id': 5223824143, 'qualifierId': 140, 'value': '71.6'}, {'id': 5223824149, 'qualifierId': 213, 'value': '4.63'}, {'id': 5223824145, 'qualifierId': 141, 'value': '38.2'}, {'id': 5223824309, 'qualifierId': 210, 'value': '13'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;1,0;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;71,6;4,63;24,4;38,2;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;71,6;38,2;;;;;;;;0;80;41;Atlanta United II;4841;AMC;1,0
