id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_JerseyNumber;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_Resume;value_PlayerPosition;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_Angle;value_Tap;value_PassEndX;value_Length;value_KickOff;value_PassEndY;value_LongBall;value_Launch;value_BlockedPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_TouchTypeControl;value_ShirtPull/Holding;value_Foul;value_Direct;value_FreeKickTaken;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_DeletedEventType;value_HeadPass;value_LayOff;value_MediumGkIntervention;value_KeeperThrow;value_OverArm;value_IntendedTackleTarget;value_TouchTypePass;value_AttemptedTackle;value_RightFooted;value_Cross;value_OutSwinger;value_LeftFooted;value_IntentionalAssist;value_Assist;value_BlockedY;value_LowRight;value_Blocked;value_GkY;value_GkX;value_GoalmouthY;value_RegularPlay;value_OutOfBoxCentre;value_GoalmouthZ;value_BlockedX;value_Assisted;value_RelatedEventId;value_DefBlock;value_DrivenCross;value_Straight;value_BoxCentre;value_GkXTimeOfGoal;value_NotAssisted;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_Deflection;value_HighRight;value_Head;value_Left;value_InSwinger;value_CornerTaken;value_BoxDeepRight;value_High;value_FromCorner;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnSpace;value_LowCentre;value_BoxLeft;value_Stooping;value_LowGkIntervention;value_Hands;value_Collected;value_NotVisible;value_BlockedCross;value_Right;value_FlickOn;value_HighGkIntervention;value_HighClaim;value_GkKickFromHands;value_Standing;value_ThrowInSetPiece;value_SixYardBlocked;value_BoxRight;value_Volley;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_ThroughBall;value_BigChance;value_Shove/Push;value_LowLeft;value_IndividualPlay;value_CloseHigh;value_SmallBoxCentre;value_Minutes;value_YellowCard;value_RecklessOffence;value_TacticalFoul;value_EndType;value_NotPastGoalLine;value_OverhitCross;value_Diving;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_FairPlay;value_Injury;value_FreeKick;value_HighLeft;value_SwerveRight;value_SmallBoxLeft;value_Feet;value_ParriedDanger;value_Dissent;value_Handball;value_PullBack;value_HighCentre;value_OwnPlayer;value_OwnShotBlocked;value_BlockedClearance;value_InjuredPlayerId;value_ParriedSafe;value_OtherBodyPart;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2736986577;14;50;1;0;37;8ijkk62897so5r3bq0wgwx4bu;1;36,7;13,6;2024-10-21T02:06:03.395Z;2024-10-21T04:28:20Z;[{'id': 5302074273, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302074275, 'qualifierId': 286}, {'id': 5302074305, 'qualifierId': 233, 'value': '10'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;4nfcytxp4agwk4lizfxw5d78;Dispossessed;;;;;;;;;;;;;;;;;;;;10,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;0;37;Tacoma Defiance;37;FW;1,0
2736986569;10;7;1;0;37;5icuo8utnztpsd9l03gdd68dl;1;63,3;86,4;2024-10-21T02:06:03.396Z;2024-10-25T13:49:22Z;[{'id': 5310465727, 'qualifierId': 383}, {'id': 5302074297, 'qualifierId': 285}, {'id': 5302074287, 'qualifierId': 233, 'value': '14'}, {'id': 5302074231, 'qualifierId': 56, 'value': 'Left'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;4nfcytxp4agwk4lizfxw5d78;Tackle;;;;;;;;;;;;;;;;;;;;14,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;0;37;Ventura County;37;MC;1,0
2736986571;11;4;1;0;38;5icuo8utnztpsd9l03gdd68dl;1;63,0;85,6;2024-10-21T02:06:04.405Z;2024-10-25T13:49:38Z;[{'id': 5310465851, 'qualifierId': 295}, {'id': 5302074239, 'qualifierId': 13}, {'id': 5302074247, 'qualifierId': 286}, {'id': 5302074241, 'qualifierId': 56, 'value': 'Left'}, {'id': 5302074325, 'qualifierId': 233, 'value': '15'}, {'id': 5302074243, 'qualifierId': 152}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;4nfcytxp4agwk4lizfxw5d78;Foul;;;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;0;38;Ventura County;38;MC;1,0
2736986583;15;4;1;0;38;8ijkk62897so5r3bq0wgwx4bu;0;37,0;14,4;2024-10-21T02:06:04.406Z;2024-10-25T13:49:33Z;[{'id': 5302074315, 'qualifierId': 152}, {'id': 5302074319, 'qualifierId': 285}, {'id': 5302074313, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302074343, 'qualifierId': 233, 'value': '11'}, {'id': 5302074311, 'qualifierId': 13}, {'id': 5310465799, 'qualifierId': 295}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;4nfcytxp4agwk4lizfxw5d78;Foul;;;;;;;;;;;;;;;;;;;;11,0;;1,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;0;38;Tacoma Defiance;38;FW;1,0
2736986587;12;1;1;0;43;5icuo8utnztpsd9l03gdd68dl;1;65,8;88,0;2024-10-21T02:06:09.653Z;2024-10-21T02:25:51Z;[{'id': 5302074367, 'qualifierId': 213, 'value': '3.67'}, {'id': 5302074357, 'qualifierId': 152}, {'id': 5302074365, 'qualifierId': 212, 'value': '15.8'}, {'id': 5302074363, 'qualifierId': 141, 'value': '76.3'}, {'id': 5302074359, 'qualifierId': 56, 'value': 'Center'}, {'id': 5302074361, 'qualifierId': 140, 'value': '52.8'}, {'id': 5302074355, 'qualifierId': 5}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;3,67;;52,8;15,8;;76,3;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;52,8;76,3;;;;;;;0;0;0;43;Ventura County;43;MC;1,0
2736986605;13;1;1;0;46;5icuo8utnztpsd9l03gdd68dl;1;52,7;68,5;2024-10-21T02:06:12.405Z;2024-10-21T02:06:16Z;[{'id': 5302074463, 'qualifierId': 213, 'value': '4.30'}, {'id': 5302074455, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302074457, 'qualifierId': 140, 'value': '43.9'}, {'id': 5302074461, 'qualifierId': 212, 'value': '23.1'}, {'id': 5302074459, 'qualifierId': 141, 'value': '37.3'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;4,3;;43,9;23,1;;37,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;43,9;37,3;;;;;;;0;0;0;46;Ventura County;46;MC;1,0
2736986613;14;1;1;0;49;5icuo8utnztpsd9l03gdd68dl;1;53,7;32,2;2024-10-21T02:06:16.165Z;2024-10-21T02:06:18Z;[{'id': 5302074493, 'qualifierId': 212, 'value': '12.5'}, {'id': 5302074489, 'qualifierId': 140, 'value': '46.3'}, {'id': 5302074495, 'qualifierId': 213, 'value': '2.24'}, {'id': 5302074491, 'qualifierId': 141, 'value': '46.6'}, {'id': 5302074487, 'qualifierId': 56, 'value': 'Back'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;2,24;;46,3;12,5;;46,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;46,3;46,6;;;;;;;0;0;0;49;Ventura County;49;DL;1,0
2736986625;15;1;1;0;52;5icuo8utnztpsd9l03gdd68dl;1;46,1;48,8;2024-10-21T02:06:18.565Z;2024-10-21T02:06:23Z;[{'id': 5302074551, 'qualifierId': 140, 'value': '55.7'}, {'id': 5302074555, 'qualifierId': 212, 'value': '25.8'}, {'id': 5302074553, 'qualifierId': 141, 'value': '83.8'}, {'id': 5302074549, 'qualifierId': 56, 'value': 'Left'}, {'id': 5302074557, 'qualifierId': 213, 'value': '1.17'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;1,17;;55,7;25,8;;83,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;55,7;83,8;;;;;;;0;0;0;52;Ventura County;52;MC;1,0
2736986637;16;1;1;0;56;5icuo8utnztpsd9l03gdd68dl;1;58,8;84,1;2024-10-21T02:06:23.158Z;2024-10-21T02:06:25Z;[{'id': 5302074623, 'qualifierId': 213, 'value': '0.40'}, {'id': 5302074621, 'qualifierId': 212, 'value': '22.6'}, {'id': 5302074615, 'qualifierId': 56, 'value': 'Left'}, {'id': 5302074617, 'qualifierId': 140, 'value': '78.6'}, {'id': 5302074619, 'qualifierId': 141, 'value': '97.2'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;0,4;;78,6;22,6;;97,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;78,6;97,2;;;;;;;0;0;0;56;Ventura County;56;DC;1,0
2736986649;18;3;1;0;58;5icuo8utnztpsd9l03gdd68dl;0;75,7;97,4;2024-10-21T02:06:24.923Z;2024-10-25T13:50:43Z;[{'id': 5302074653, 'qualifierId': 56, 'value': 'Left'}, {'id': 5302074655, 'qualifierId': 286}, {'id': 5310466255, 'qualifierId': 465}, {'id': 5302074677, 'qualifierId': 233, 'value': '16'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;4nfcytxp4agwk4lizfxw5d78;Take On;;;;;;;;;;;;;;;;;;;;16,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;0;58;Ventura County;58;AML;1,0
2736986643;16;7;1;0;58;8ijkk62897so5r3bq0wgwx4bu;1;24,3;2,6;2024-10-21T02:06:24.924Z;2024-10-25T13:50:56Z;[{'id': 5302074643, 'qualifierId': 285}, {'id': 5310466401, 'qualifierId': 385}, {'id': 5302074641, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302074639, 'qualifierId': 167}, {'id': 5302074669, 'qualifierId': 233, 'value': '18'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;4nfcytxp4agwk4lizfxw5d78;Tackle;;;;;;;;;;;;;;;;;;;;18,0;;1,0;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;0;58;Tacoma Defiance;58;DR;1,0
2736986647;17;43;1;0;59;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-10-21T02:06:25.878Z;2024-10-21T02:06:30Z;[{'id': 5302074649, 'qualifierId': 56, 'value': 'Left'}, {'id': 5302074709, 'qualifierId': 144, 'value': '7'}, {'id': 5302074651, 'qualifierId': 286, 'value': '0'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;4nfcytxp4agwk4lizfxw5d78;Deleted event;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;0;59;Ventura County;59;AML;1,0
2736986645;17;5;1;1;0;8ijkk62897so5r3bq0wgwx4bu;0;29,4;-1,4;2024-10-21T02:06:26.764Z;2024-10-21T03:03:30Z;[{'id': 5302074879, 'qualifierId': 233, 'value': '19'}, {'id': 5302074647, 'qualifierId': 347}, {'id': 5302074645, 'qualifierId': 56, 'value': 'Back'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;4nfcytxp4agwk4lizfxw5d78;Out;;;;;;;;;;;;;;;;;;;;19,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;1;0;Tacoma Defiance;60;DL;1,0
2736986685;19;5;1;1;0;5icuo8utnztpsd9l03gdd68dl;1;70,6;101,4;2024-10-21T02:06:26.764Z;2024-10-21T03:03:30Z;[{'id': 5302074863, 'qualifierId': 56, 'value': 'Left'}, {'id': 5302074865, 'qualifierId': 347}, {'id': 5302074873, 'qualifierId': 233, 'value': '17'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;4nfcytxp4agwk4lizfxw5d78;Out;;;;;;;;;;;;;;;;;;;;17,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;1;0;Ventura County;60;AML;1,0
2736986693;20;1;1;1;14;5icuo8utnztpsd9l03gdd68dl;0;76,5;100,0;2024-10-21T02:06:41.110Z;2024-10-21T02:27:53Z;[{'id': 5302074901, 'qualifierId': 140, 'value': '87.5'}, {'id': 5302074899, 'qualifierId': 56, 'value': 'Left'}, {'id': 5302074905, 'qualifierId': 212, 'value': '15.7'}, {'id': 5302074903, 'qualifierId': 141, 'value': '85.6'}, {'id': 5302074897, 'qualifierId': 107}, {'id': 5302074907, 'qualifierId': 213, 'value': '5.54'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;5,54;;87,5;15,7;;85,6;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;87,5;85,6;;;;;;;0;0;1;14;Ventura County;74;DC;1,0
2736986689;18;44;1;1;15;8ijkk62897so5r3bq0wgwx4bu;1;14,8;15,2;2024-10-21T02:06:42.167Z;2024-10-25T13:51:26Z;[{'id': 5302074929, 'qualifierId': 233, 'value': '21'}, {'id': 5302074887, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302074889, 'qualifierId': 285}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;4nfcytxp4agwk4lizfxw5d78;Aerial;;;;;;;;;;;;;;;;;;;;21,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;1;15;Tacoma Defiance;75;DR;1,0
2736986699;21;44;1;1;15;5icuo8utnztpsd9l03gdd68dl;0;85,2;84,8;2024-10-21T02:06:42.168Z;2024-10-25T13:51:29Z;[{'id': 5302074949, 'qualifierId': 233, 'value': '18'}, {'id': 5302074925, 'qualifierId': 56, 'value': 'Left'}, {'id': 5302074927, 'qualifierId': 286}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;4nfcytxp4agwk4lizfxw5d78;Aerial;;;;;;;;;;;;;;;;;;;;18,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;1;15;Ventura County;75;AML;1,0
2736986695;19;1;1;1;16;8ijkk62897so5r3bq0wgwx4bu;1;18,8;16,6;2024-10-21T02:06:42.725Z;2024-10-25T13:51:33Z;[{'id': 5302074921, 'qualifierId': 213, 'value': '0.20'}, {'id': 5302074915, 'qualifierId': 140, 'value': '25.7'}, {'id': 5302074919, 'qualifierId': 212, 'value': '7.4'}, {'id': 5302074917, 'qualifierId': 141, 'value': '18.8'}, {'id': 5302074913, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302074911, 'qualifierId': 3}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;0,2;;25,7;7,4;;18,8;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;25,7;18,8;;;;;;;0;0;1;16;Tacoma Defiance;76;DR;1,0
2736986697;20;49;1;1;16;8ijkk62897so5r3bq0wgwx4bu;1;26,0;18,8;2024-10-21T02:06:42.973Z;2024-10-25T13:51:50Z;[];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;4nfcytxp4agwk4lizfxw5d78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;1;16;Tacoma Defiance;76;MC;1,0
2736986711;21;1;1;1;17;8ijkk62897so5r3bq0wgwx4bu;1;26,0;18,8;2024-10-21T02:06:43.245Z;2024-10-25T13:51:53Z;[{'id': 5302074981, 'qualifierId': 141, 'value': '5.5'}, {'id': 5302074979, 'qualifierId': 140, 'value': '16.7'}, {'id': 5302074983, 'qualifierId': 212, 'value': '13.3'}, {'id': 5302074985, 'qualifierId': 213, 'value': '3.89'}, {'id': 5310466675, 'qualifierId': 156}, {'id': 5302074977, 'qualifierId': 56, 'value': 'Back'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;3,89;;16,7;13,3;;5,5;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;16,7;5,5;;;;;;;0;0;1;17;Tacoma Defiance;77;MC;1,0
2736986713;22;1;1;1;18;8ijkk62897so5r3bq0wgwx4bu;1;21,1;3,5;2024-10-21T02:06:44.663Z;2024-10-25T13:51:58Z;[{'id': 5302075841, 'qualifierId': 213, 'value': '2.80'}, {'id': 5302075835, 'qualifierId': 140, 'value': '14.8'}, {'id': 5302075839, 'qualifierId': 212, 'value': '7.0'}, {'id': 5302075837, 'qualifierId': 141, 'value': '7.0'}, {'id': 5302075833, 'qualifierId': 56, 'value': 'Back'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;2,8;;14,8;7,0;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;14,8;7,0;;;;;;;0;0;1;18;Tacoma Defiance;78;MR;1,0
2736986717;23;1;1;1;19;8ijkk62897so5r3bq0wgwx4bu;1;16,8;8,4;2024-10-21T02:06:45.836Z;2024-10-25T13:52:04Z;[{'id': 5302075941, 'qualifierId': 157}, {'id': 5302075951, 'qualifierId': 213, 'value': '6.25'}, {'id': 5302075947, 'qualifierId': 141, 'value': '7.2'}, {'id': 5302075949, 'qualifierId': 212, 'value': '22.3'}, {'id': 5302075943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302075945, 'qualifierId': 140, 'value': '38.0'}, {'id': 5302075953, 'qualifierId': 1}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;6,25;;38,0;22,3;;7,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;38,0;7,2;;;;;;;0;0;1;19;Tacoma Defiance;79;DR;1,0
2736986709;22;43;1;1;20;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-10-21T02:06:47.047Z;2024-10-21T02:58:41Z;[{'id': 5302074973, 'qualifierId': 212, 'value': '3.3'}, {'id': 5302074967, 'qualifierId': 56, 'value': 'Left'}, {'id': 5302074975, 'qualifierId': 213, 'value': '5.24'}, {'id': 5302074971, 'qualifierId': 141, 'value': '92.9'}, {'id': 5302074969, 'qualifierId': 140, 'value': '90.2'}, {'id': 5302114387, 'qualifierId': 144, 'value': '1'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;4nfcytxp4agwk4lizfxw5d78;Deleted event;;;;;;;;;;;5,24;;90,2;3,3;;92,9;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;90,2;92,9;;;;;;;0;0;1;20;Ventura County;80;AML;1,0
2736986719;24;61;1;1;21;8ijkk62897so5r3bq0wgwx4bu;1;35,5;8,0;2024-10-21T02:06:47.965Z;2024-10-21T02:58:08Z;[{'id': 5302078837, 'qualifierId': 56, 'value': 'Back'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;4nfcytxp4agwk4lizfxw5d78;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;1;21;Tacoma Defiance;81;FW;1,0
2736986735;25;1;1;1;23;8ijkk62897so5r3bq0wgwx4bu;0;23,4;8,9;2024-10-21T02:06:49.725Z;2024-10-21T02:06:52Z;[{'id': 5302075047, 'qualifierId': 56, 'value': 'Right'}, {'id': 5302075057, 'qualifierId': 1}, {'id': 5302075045, 'qualifierId': 157}, {'id': 5302075049, 'qualifierId': 140, 'value': '57.0'}, {'id': 5302075055, 'qualifierId': 213, 'value': '6.15'}, {'id': 5302075053, 'qualifierId': 212, 'value': '35.6'}, {'id': 5302075051, 'qualifierId': 141, 'value': '2.0'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;6,15;;57,0;35,6;;2,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;57,0;2,0;;;;;;;0;0;1;23;Tacoma Defiance;83;MC;1,0
